Time,A,R,E,G,A_im,v,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
3.0,2.177941306184474,1799.889129748041,6671.743543634956,2615841.547775785,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6539.603869439463,0.6539603869439463,13343487.087269912,435.58826123689477,232.49065356723435,2177.941306184474,0.5444853265461185,449.9722824370102,1667.935885908739,13079207.738878924,0.5444853265461185,0.011760158646692054
3.01,2.1734880180534732,1802.061519246693,6676.814933332517,2618405.504813769,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6546.013762034422,0.6546013762034424,13353629.866665035,434.69760361069467,232.19163610173962,2173.4880180534733,0.5433720045133683,450.51537981167326,1669.2037333331293,13092027.524068844,0.5433720045133683,0.011750277359633778
3.02,2.1690634076439865,1804.2166302503053,6681.829310666207,2620942.7193300226,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6552.356798325057,0.6552356798325057,13363658.621332414,433.8126815287973,231.8929832622258,2169.0634076439865,0.5422658519109966,451.05415756257634,1670.4573276665517,13104713.596650112,0.5422658519109966,0.011740380816416034
3.03,2.1646672639604962,1806.3545673183437,6686.787106783216,2623453.38986004,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6558.633474650101,0.6558633474650101,13373574.213566432,432.9334527920993,231.59470641802795,2164.6672639604963,0.5411668159901241,451.5886418295859,1671.696776695804,13117266.9493002,0.5411668159901241,0.011730469796938635
3.04,2.160299376007484,1808.4754350102735,6691.688752830735,2625937.7149393144,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6564.844287348286,0.6564844287348287,13383377.50566147,432.0598752014968,231.2968165948246,2160.299376007484,0.540074844001871,452.11885875256837,1672.9221882076838,13129688.574696572,0.540074844001871,0.011720545061332672
3.05,2.1559595327894328,1810.5793378855599,6696.534679955957,2628395.893103339,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6570.989732758347,0.6570989732758348,13393069.359911913,431.19190655788657,230.99932447849727,2155.9595327894326,0.5389898831973582,452.64483447138997,1674.1336699889891,13141979.465516694,0.5389898831973582,0.011710607350157857
3.06,2.151647523310823,1812.666380503669,6701.325319306071,2630828.1228876063,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6577.070307219015,0.6577070307219017,13402650.638612142,430.32950466216465,230.70224041896032,2151.647523310823,0.5379118808277058,453.16659512591724,1675.3313298265177,13154140.61443803,0.5379118808277058,0.011700657384598542
3.07,2.1473631395490584,1814.7366663057371,6706.061095901349,2633234.6002018233,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6583.086500504558,0.6583086500504559,13412122.1918027,429.4726279098117,230.40557454244032,2147.3631395490584,0.5368407848872646,453.6841665764343,1676.5152739753373,13166173.001009116,0.5368407848872646,0.01169069587563924
3.08,2.1431062005785515,1816.7902885397698,6710.74237891757,2635615.49702267,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6589.038742556676,0.6589038742556677,13421484.75783514,428.6212401157103,230.10933764389605,2143.1062005785516,0.5357765501446379,454.19757213494245,1677.6855947293925,13178077.48511335,0.5357765501446379,0.01168072359756143
3.09,2.138876510659395,1818.827346026501,6715.369568061484,2637970.9984113523,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6594.927496028381,0.6594927496028382,13430739.136122968,427.775302131879,229.81353967237817,2138.876510659395,0.5347191276648487,454.7068365066252,1678.842392015371,13189854.992056761,0.5347191276648487,0.01167074126208315
3.1,2.134673868126073,1820.8479398157133,6719.943075251992,2640301.2946627787,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6600.753236656947,0.6600753236656948,13439886.150503984,426.93477362521463,229.518190048563,2134.673868126073,0.5336684670315183,455.2119849539283,1679.985768812998,13201506.473313894,0.5336684670315183,0.011660749544867401
3.11,2.1304980713130686,1822.8521709571883,6724.4633124079955,2642606.576071861,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6606.516440179653,0.6606516440179654,13448926.624815991,426.0996142626137,229.22329788321156,2130.4980713130685,0.5326245178282671,455.71304273929707,1681.1158281019989,13213032.880359307,0.5326245178282671,0.011650749103539389
3.12,2.126348918554865,1824.8401405007082,6728.930691448395,2644887.0329335085,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6612.217582333771,0.6612217582333773,13457861.38289679,425.26978371097306,228.928871980671,2126.348918554865,0.5315872296387163,456.21003512517706,1682.2326728620988,13224435.164667543,0.5315872296387163,0.011640740577867566
3.13,2.1222262081859466,1826.811949496055,6733.345624292089,2647142.8555426323,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6617.857138856581,0.6617857138856582,13466691.24858418,424.4452416371893,228.63492084234937,2122.2262081859467,0.5305565520464867,456.70298737401373,1683.3364060730223,13235714.277713161,0.5305565520464867,0.011630724589943369
3.14,2.118129738540796,1828.7676989930105,6737.708522857979,2649374.234194142,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6623.435585485355,0.6623435585485355,13475417.045715958,423.6259477081592,228.3414526701642,2118.1297385407956,0.529532434635199,457.19192474825263,1684.4271307144948,13246871.170970708,0.529532434635199,0.011620701744359753
3.15,2.1140593241910546,1830.7074838391575,6742.019765594327,2651581.344980882,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6628.9533624522055,0.6628953362452206,13484039.531188654,422.8118648382109,228.04847598936118,2114.0593241910547,0.5285148310477636,457.67687095978937,1685.5049413985816,13257906.72490441,0.5285148310477636,0.011610672678229546
3.16,2.1100147971366776,1832.6313922248878,6746.2796950233615,2653764.3487517736,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6634.410871879434,0.6634410871879435,13492559.390046723,422.0029594273355,227.7559997139521,2110.0147971366778,0.5275036992841694,458.15784805622195,1686.5699237558404,13268821.743758868,0.5275036992841694,0.01160063806587511
3.17,2.105995966982795,1834.5395208948705,6750.488699831116,2655923.4259436917,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6639.80856485923,0.6639808564859231,13500977.399662232,421.19919339655894,227.46403163211616,2105.995966982795,0.5264989917456987,458.63488022371763,1687.622174957779,13279617.129718458,0.5264989917456987,0.011590598496825439
3.18,2.102002642927522,1836.4319667492443,6754.647169542626,2658058.757349514,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6645.146893373785,0.6645146893373786,13509294.339085253,420.4005285855044,227.1725792387441,2102.002642927522,0.5255006607318805,459.1079916873111,1688.6617923856566,13290293.78674757,0.5255006607318805,0.011580554542990498
3.19,2.0980346341689757,1838.308826688148,6758.755493682931,2660170.5237621167,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6650.426309405292,0.6650426309405293,13517510.987365862,419.60692683379517,226.88164975402597,2098.0346341689756,0.5245086585422439,459.577206672037,1689.6888734207328,13300852.618810583,0.5245086585422439,0.011570506760070803
3.2,2.094091749905272,1840.1701976117201,6762.814061777064,2662258.905974377,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6655.647264935942,0.6655647264935943,13525628.12355413,418.8183499810544,226.59125012657137,2094.0917499052716,0.523522937476318,460.04254940293004,1690.703515444266,13311294.529871885,0.523522937476318,0.011560455687720772
3.21,2.090173799334527,1842.0161764200998,6766.823263350064,2664324.0847791717,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6660.81021194793,0.6660810211947931,13533646.526700128,418.0347598669054,226.30138703650667,2090.173799334527,0.5225434498336318,460.50404410502495,1691.705815837516,13321620.423895858,0.5225434498336318,0.011550401849710975
3.22,2.0862807490049593,1843.846798244185,6770.783164281308,2666366.0981390737,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6665.9152453476845,0.6665915245347686,13541566.328562615,417.25614980099186,226.0120731412316,2086.2807490049595,0.5215701872512398,460.96169956104626,1692.695791070327,13331830.490695368,0.5215701872512398,0.011540346237873823
3.23,2.0824120590510833,1845.6622970122648,6774.694872067524,2668385.4437000128,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6670.963609250032,0.6670963609250034,13549389.744135046,416.48241181021666,225.72330076775918,2082.4120590510834,0.5206030147627708,461.4155742530662,1693.673718016881,13341927.218500063,0.5206030147627708,0.011530288272702787
3.24,2.0785678092528608,1847.4626634050685,6778.5582196873065,2670382.056641507,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6675.9551416037675,0.6675955141603769,13557116.439374613,415.71356185057215,225.4350865374147,2078.5678092528606,0.5196419523132152,461.8656658512671,1694.6395549218266,13351910.283207536,0.5196419523132152,0.011520229262850986
3.25,2.074747811278093,1849.2479933532366,6782.37359158592,2672356.1155146426,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6680.890288786606,0.6680890288786607,13564747.183171839,414.9495622556186,225.14743623061162,2074.747811278093,0.5186869528195233,462.31199833830914,1695.59339789648,13361780.577573214,0.5186869528195233,0.011510169680160099
3.26,2.0709518781571576,1851.018382252518,6786.14136940601,2674307.797633665,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6685.769494084163,0.6685769494084164,13572282.73881202,414.19037563143155,224.86035543058182,2070.951878157158,0.5177379695392894,462.7545955631295,1696.5353423515025,13371538.988168325,0.5177379695392894,0.011500109985687828
3.27,2.0671798242830084,1852.7739249637702,6789.86193198761,2676237.2790759783,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6690.593197689946,0.6690593197689947,13579723.86397522,413.4359648566017,224.57384952755257,2067.179824283008,0.5167949560707521,463.19348124094256,1697.4654829969024,13381186.395379892,0.5167949560707521,0.011490050629928238
3.28,2.0634314654111745,1854.5147158129582,6793.535655368134,2678144.734682143,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6695.361836705358,0.6695361836705359,13587071.310736269,412.6862930822349,224.28792372286932,2063.4314654111745,0.5158578663527936,463.62867895323956,1698.3839138420335,13390723.673410716,0.5158578663527936,0.011479992053029561
3.29,2.0597066186597623,1856.2408485911556,6797.162912782384,2680030.3380558807,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6700.075845139702,0.6700075845139702,13594325.825564768,411.9413237319525,224.00258303306475,2059.706618659762,0.5149266546649406,464.0602121477889,1699.290728195596,13400151.690279404,0.5149266546649406,0.011469934685009451
3.3,2.056005112037498,1857.9524126267022,6800.744055106709,2681894.252681267,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6704.735631703167,0.6704735631703168,13601488.11021342,411.2010224074996,223.71783268732827,2056.005112037498,0.5140012780093745,464.48810315667555,1700.1860137766773,13409471.263406334,0.5140012780093745,0.011459878974848707
3.31,2.052326790760358,1859.6494901812355,6804.279397894436,2683736.6260338672,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6709.341565084668,0.6709341565084669,13608558.795788873,410.4653581520716,223.43367840188017,2052.326790760358,0.5130816976900895,464.91237254530887,1701.069849473609,13418683.130169336,0.5130816976900895,0.011449825410368373
3.32,2.048671483612228,1861.332170317177,6807.76929041895,2685557.620942014,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6713.894052355035,0.6713894052355036,13615538.5808379,409.7342967224456,223.15012499667768,2048.6714836122283,0.512167870903057,465.3330425792943,1701.9423226047375,13427788.104710069,0.512167870903057,0.011439774416576579
3.33,2.0450390203348334,1863.0005417289046,6811.214079981713,2687357.3993745237,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6718.3934984363095,0.671839349843631,13622428.159963427,409.0078040669667,222.86717711066603,2045.0390203348334,0.5112597550837084,465.75013543222616,1702.8035199954284,13436786.996872619,0.5112597550837084,0.01142972640822163
3.34,2.0414292324516716,1864.654692403095,6814.6141102212005,2689136.1216725647,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6722.840304181412,0.6722840304181412,13629228.220442401,408.28584649033434,222.58483923973117,2041.4292324516716,0.5103573081129179,466.16367310077374,1703.6535275553001,13445680.608362824,0.5103573081129179,0.011419681792499574
3.35,2.037841953268011,1866.2947096187236,6817.9697211128905,2690893.9465496563,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6727.234866374141,0.6727234866374142,13635939.44222578,407.5683906536022,222.3031157407176,2037.841953268011,0.5094604883170027,466.5736774046809,1704.4924302782226,13454469.732748281,0.5094604883170027,0.011409640969269526
3.36,2.034277017870891,1867.920679947066,6821.281248969272,2692631.03109167,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6731.577577729176,0.6731577577729176,13642562.497938545,406.8554035741782,222.0220108353894,2034.2770178708909,0.5085692544677227,466.9801699867665,1705.320312242318,13463155.15545835,0.5085692544677227,0.011399604331266253
3.37,2.0307342631291214,1869.532689251696,6824.549026439842,2694347.5307568274,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6735.868826892069,0.673586882689207,13649098.052879684,406.1468526258243,221.74152861433402,2030.7342631291215,0.5076835657822804,467.383172312924,1706.1372566099606,13471737.653784137,0.5076835657822804,0.011389572264310043
3.38,2.027213527693285,1871.1308226884871,6827.773382511103,2696043.5993757024,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6740.1089984392565,0.6740108998439257,13655546.765022205,405.442705538657,221.4616730408103,2027.2135276932847,0.5068033819233212,467.7827056721218,1706.9433456277757,13480217.996878512,0.5068033819233212,0.011379545147513898
3.39,2.023714651995733,1872.7151647056119,6830.954642506565,2697719.3891512197,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6744.298472878049,0.6744298472878051,13661909.28501313,404.7429303991466,221.18244795454095,2023.714651995733,0.5059286629989332,468.17879117640297,1707.7386606266411,13488596.945756098,0.5059286629989332,0.011369523353488047
3.4,2.0202374782505896,1874.2857990435418,6834.093128086748,2699375.0506586567,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6748.4376266466425,0.6748437626646643,13668186.256173495,404.0474956501179,220.9038570754505,2020.2374782505897,0.5050593695626474,468.57144976088546,1708.523282021687,13496875.253293283,0.5050593695626474,0.01135950724854185
3.41,2.0167818504537496,1875.8428087350478,6837.189157249179,2701010.7328456403,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6752.526832114101,0.6752526832114102,13674378.314498357,403.3563700907499,220.62590400734896,2016.7818504537495,0.5041954626134374,468.96070218376195,1709.2972893122947,13505053.6642282,0.5041954626134374,0.011349497192883086
3.42,2.0133476143828783,1877.3862761052,6840.24304432839,2702626.5830321503,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6756.566457580376,0.6756566457580376,13680486.088656781,402.6695228765757,220.34859224156224,2013.3476143828784,0.5033369035957196,469.3465690263,1710.0607610820975,13513132.915160751,0.5033369035957196,0.01133949354081468
3.43,2.009934617597413,1878.9162827713676,6843.255099995926,2704222.746910517,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6760.556867276293,0.6760556867276294,13686510.199991852,401.9869235194826,220.07192516050975,2009.934617597413,0.5024836543993533,469.7290706928419,1710.8137749989814,13521113.734552585,0.5024836543993533,0.011329496640928865
3.44,2.0065427094385617,1880.4329096432186,6846.225631260335,2705799.3685454223,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6764.498421363556,0.6764498421363557,13692451.262520669,401.30854188771235,219.79590604122944,2006.5427094385618,0.5016356773596404,470.10822741080466,1711.5564078150837,13528996.842727112,0.5016356773596404,0.011319506836298827
3.45,2.003171729105808,1881.936240894895,6849.154966106049,2707356.6007144568,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6768.391501786142,0.6768391501786143,13698309.932212098,400.6343458211616,219.5205375418926,2003.1717291058083,0.500792932276452,470.48406022372376,1712.2887415265122,13536783.003572283,0.500792932276452,0.011309524421220934
