Time,EGF,R,Ra,R2,RP,PLCg,RPLCg,RPLCgP,PLCgP,Grb,RG,SOS,RGS,GS,Shc,RSh,RShP,ShP,RShG,ShG,RShGS,ShGS,PLCgl,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
2.56,582.0734017760013,2.073401776001079,26.28880406752312,15.710618597400046,0.7928814624265583,97.77316373085314,3.3951629275792303,3.122798128052239,0.44558260407186007,81.53001445429334,0.24225046891136887,32.64828254027625,0.07753390212538638,0.6770736775433562,134.56930841850183,1.5424157866086827,9.141835925365879,2.2733123723972604,1.448445376194282,0.42757224087722495,0.3449545035742368,0.252155376480794,0.2632926094435004,3e-12,6.129863492893995e-12,1.6019850999798592e-11,4.710806934832734e-11,2.1073621804025085e-11,1.1916957471550692e-11,9.717069063529855e-12,2.8041590198855454e-12,1.3308179190763051e-14,5.454551634929015e-13,2.233157502534138e-13,-2.6927757160013187e-16,-7.954976526760275e-13,2.6031979299384295e-11,2.6117953692390433e-11,8.222785671285668e-12,3.3873202146160145e-14,6.2734725233464395e-12,1.3026855004950264e-12,1.3965315374549633e-12,1.2403967217368801e-13,1.539817042962885e-12,1.20794110710417e-12,-2.132298505134278e-14,1.2272616006610277e-13,1.3130514773656653e-12
2.57,582.0531212180772,2.0531212180767975,26.20270491028226,15.677192940744437,0.7928557442907106,97.73350259295336,3.4024476933684307,3.145837465699776,0.4505187960784803,81.499442092773,0.24332222605161852,32.63616197667785,0.07828049170413841,0.6792424509424287,134.482680110776,1.5421179922372166,9.180050550755197,2.295438607702999,1.4603602644158955,0.43303739343729625,0.3496215665530593,0.2566935141225472,0.26769345189992105,3e-12,6.038743635135138e-12,1.5894294456236572e-11,4.700779314990459e-11,2.1072948923781883e-11,1.1906473793264285e-11,9.735467460250326e-12,2.824824183652927e-12,1.3454946817937237e-14,5.450573734699461e-13,2.2414261895164846e-13,-2.2506301307092255e-16,-7.948921069153441e-13,2.6013036281001497e-11,2.6105714761133965e-11,8.257131626128061e-12,3.420068040317102e-14,6.295412905105251e-12,1.3133972302751316e-12,1.4073709194407314e-12,1.2571722889152148e-13,1.5537814749428655e-12,1.2226559115644886e-12,-2.121898455393169e-14,1.2336166535312079e-13,1.3274639775644479e-12
2.58,582.0331418901525,2.0331418901520864,26.11713721506423,15.643683038454585,0.7928223282146618,97.69387701265927,3.4096365414139926,3.1688687819792367,0.455475233910506,81.46875369976205,0.24438990098282634,32.623955412857406,0.07902967977700968,0.6814075984298247,134.3961164160679,1.5417980720782385,9.218034728926073,2.3176316618796644,1.4722761383303355,0.4385356737821721,0.3543212372348928,0.26128607170089074,0.27214243003695393,3e-12,5.949118961391758e-12,1.5770040777778412e-11,4.690726444551732e-11,2.1072074636326167e-11,1.189591773974041e-11,9.753579306945093e-12,2.845481906944238e-12,1.3602301900914775e-14,5.446537377175057e-13,2.2496361463062917e-13,-1.8050346184810908e-16,-7.942835622796956e-13,2.599386878865801e-11,2.6093119046201602e-11,8.291270086682154e-12,3.4529105083495325e-14,6.317153366841478e-12,1.3241097861377904e-12,1.4181967093386026e-12,1.2740649493374032e-13,1.5677703651213496e-12,1.2374422183909556e-12,-2.1107043450012545e-14,1.2399230725363562e-13,1.3419328830281921e-12
2.59,582.0134588759105,2.0134588759101075,26.032097298010875,15.610093337213755,0.792781377037221,97.65428722618866,3.4167301855658496,3.191891155884523,0.4604517025448509,81.43794988923173,0.24545349414252426,32.61166268970265,0.07978144563549104,0.6835691541622851,134.30961807003902,1.5414564618037827,9.255788663121667,2.3398907882077564,1.4841923794833904,0.4440669268449673,0.3590534131513149,0.2659332973482841,0.2766397298160834,3e-12,5.860963968413643e-12,1.564707469082903e-11,4.680649657033015e-11,2.1071003201334768e-11,1.1885291942798394e-11,9.77140688331487e-12,2.8661313646696233e-12,1.3750237871960122e-14,5.442443863850814e-13,2.2577873649515877e-13,-1.356019798545603e-16,-7.936720243848295e-13,2.5974482638738553e-11,2.608017435310619e-11,8.325201237838283e-12,3.4858464762560524e-14,6.338694366148577e-12,1.3348226119626972e-12,1.4290082082658698e-12,1.2910743331918965e-13,1.5817831007535538e-12,1.2522992816020136e-12,-2.098707231193459e-14,1.2461805967140932e-13,1.3564575319511053e-12
2.6,581.9940672750276,1.9940672750272583,25.947581474492306,15.576428270131432,0.7927330532658413,97.6147334680563,3.4237293407797376,3.214903667412655,0.46544798671251814,81.40703127553276,0.2465130060529001,32.59928364855634,0.08053576856212008,0.6857271523626836,134.223185804846,1.5410935960154237,9.293312561761512,2.3622152398877194,1.4961083697785154,0.44963099719212546,0.3638179914800912,0.2706354390387908,0.28118553703875204,3e-12,5.774253248909692e-12,1.552538105022306e-11,4.6705502818796324e-11,2.1069738869664456e-11,1.1874599022587603e-11,9.788952472227314e-12,2.8867717326058147e-12,1.3898748157896374e-14,5.438294492353132e-13,2.2658798388012167e-13,-9.036164860596599e-17,-7.930574988757649e-13,2.595488362075109e-11,2.606688846716056e-11,8.358925269116474e-12,3.518874801936312e-14,6.360036366384034e-12,1.3455351519468968e-12,1.4398047184086493e-12,1.3082000693913677e-13,1.5958190700600798e-12,1.2672263530229923e-12,-2.0858981460466948e-14,1.2523889698932533e-13,1.3710372618040667e-12
2.61,581.9749622959513,1.9749622959509643,25.863586078673734,15.542692167660705,0.7926775162102586,97.57521596145601,3.4306347241178905,3.237905409200488,0.47046387037649706,81.37599847333465,0.24756843779798743,32.58681813661453,0.0812926278423376,0.6878816277530436,134.13682032781324,1.5407099010247576,9.330606664356258,2.384604273533961,1.5080234979646063,0.4552277275172608,0.36861486651236997,0.2753927412777408,0.2857800348490693,3e-12,5.688961975336621e-12,1.5404944895170762e-11,4.660429617749581e-11,2.1068285808369262e-11,1.186384153529044e-11,9.806218360973599e-12,2.907402197900179e-12,1.4047826164617095e-14,5.434090534710563e-13,2.2739135675504277e-13,-4.478554599797284e-17,-7.924399915559047e-13,2.5935077401999478e-11,2.6053269018861514e-11,8.392442398000372e-12,3.5519943488192864e-14,6.381179853676087e-12,1.356246856450378e-12,1.4505855497873235e-12,1.3254417764787355e-13,1.6098776652482838e-12,1.2822226787361102e-12,-2.0722682177878275e-14,1.2585479498527906e-13,1.385671407993075e-12
2.62,581.9561392559001,1.9561392558996729,25.780107463515463,15.50888925759827,0.7926149219824911,97.53573491826062,3.437447054749047,3.2608954865247224,0.47549913673176475,81.34485209762572,0.24861979102366577,32.57426600692658,0.08205200276448782,0.6900326155545394,134.05052232143268,1.5403057948533994,9.367671241507669,2.407057149174863,1.5199371596360054,0.4608569586411596,0.3734439296526843,0.2802054451017322,0.2904234037338131,3e-12,5.605065899459762e-12,1.528575144763269e-11,4.6502889325135335e-11,2.1066648100711697e-11,1.1853021973244143e-11,9.823206841268433e-12,2.928021959071309e-12,1.4197465277122435e-14,5.429833237377821e-13,2.2818885572413377e-13,1.1232542715747252e-18,-7.918195083866525e-13,2.5915069527972805e-11,2.6039323483889813e-11,8.42575286993775e-12,3.5852039858639886e-14,6.402125336865807e-12,1.366957181996145e-12,1.4613500202701678e-12,1.3427990626272033e-13,1.623958282519109e-12,1.2972874991132939e-12,-2.0578086716846544e-14,1.264657308413791e-13,1.400359303859251e-12
2.63,581.9375935808632,1.9375935808628604,25.697142000772896,15.475023665084437,0.7925454234968389,97.49629053902191,3.4441670539484432,3.2838730173018953,0.48055356820528455,81.31359276371316,0.24966706793766072,32.56162711839513,0.08281387261981805,0.692180151487495,133.96429244336397,1.5398816872329844,9.404506594908609,2.429573130252775,1.5318487572324946,0.4665185295117785,0.37830506941895,0.28507378807862893,0.29511582152242843,3e-12,5.522541351926426e-12,1.5167786110711264e-11,4.6401294632548414e-11,2.1064829746173256e-11,1.1842142765062527e-11,9.839920209250047e-12,2.9486302260096348e-12,1.4347658859555024e-14,5.425523821260498e-13,2.2898048202630676e-13,4.7361683277327185e-17,-7.911960554870244e-13,2.5894865422735303e-11,2.602505918311017e-11,8.45885695834108e-12,3.618502587560086e-14,6.422873347448733e-12,1.3776655912702844e-12,1.4720974555867477e-12,1.3602715256402952e-13,1.6380603220737722e-12,1.3124200488495125e-12,-2.0425108309355068e-14,1.2707168315306377e-13,1.415100280678835e-12
2.64,581.9193207296647,1.9193207296642716,25.614686082545344,15.441099478188518,0.7924691728322746,97.45688302129928,3.450795439747377,3.306837127139207,0.48562694764113656,81.28222108543679,0.2507102708959263,32.54890133355359,0.08357821674509246,0.6943242714477293,133.87813134364563,1.53943798416637,9.441113032780162,2.4521514839335614,1.5437576982291588,0.47221227899167134,0.38319817317111654,0.2899980050825014,0.29985746417297265,3e-12,5.441364842559215e-12,1.505103444976371e-11,4.6299524359380586e-11,2.1062834722274143e-11,1.1831206321597713e-11,9.85636075017125e-12,2.969226215486246e-12,1.4498400290446808e-14,5.421163499515266e-13,2.297662371068833e-13,9.39266625923454e-17,-7.905696390630765e-13,2.5874470470182487e-11,2.601048336909423e-11,8.491754942465189e-12,3.651889034386134e-14,6.443424421938573e-12,1.3883715514860816e-12,1.4828271873596548e-12,1.3778587591657022e-13,1.6521831877711256e-12,1.3276195619894748e-12,-2.02636609066328e-14,1.276726311726775e-13,1.4298936711478423e-12
2.65,581.9013161544528,1.9013161544523933,25.532736122081896,15.407120782032601,0.7923863224615821,97.41751256399291,3.4573329241494024,3.3297869467594774,0.4907190589171326,81.25073767423967,0.2517494021874415,32.53608851740971,0.08434501454476317,0.6964650113381584,133.79203967365015,1.538975090300809,9.477490857091649,2.4747914812676464,1.5556633941945677,0.4779380467879755,0.3881231280105731,0.29497832869682,0.3046485061810363,3e-12,5.361512852339395e-12,1.4935482181786192e-11,4.619759075642396e-11,2.106066701674302e-11,1.1820215059819077e-11,9.872530730434286e-12,2.989809148815301e-12,1.4649682981055e-14,5.416753486787173e-13,2.3054612239520986e-13,1.408150967536848e-16,-7.899402653711477e-13,2.585389005620073e-11,2.5995603271138068e-11,8.524447095896591e-12,3.685362213047833e-14,6.463779092697656e-12,1.3990745335327121e-12,1.4935385520859757e-12,1.3955603559278732e-13,1.6663262869498925e-12,1.3428852745420433e-12,-2.0093659045774907e-14,1.282685544105632e-13,1.4447388111951045e-12
2.66,581.8835754947512,1.8835754947507408,25.4512885498235,15.37309149119332,0.7922970192144604,97.37817934606097,3.463780226802944,3.3527216246483906,0.49582968391631627,81.21914314373271,0.2527844650911774,32.52318854312518,0.0851142453820757,0.6986024078958732,133.70601804210168,1.5384933972721608,9.513640426329175,2.4974923963990148,1.5675652654164631,0.4836956688847935,0.39307981636272626,0.30001498723416636,0.3094891185713291,3e-12,5.282962853430476e-12,1.4821115218033307e-11,4.609550556300353e-11,2.1058330469576855e-11,1.1809171285752976e-11,9.888432436711574e-12,3.010378263332663e-12,1.480150028540947e-14,5.412294953797113e-13,2.3132014039922866e-13,1.8802391159555496e-16,-7.893079408968761e-13,2.5833129362273956e-11,2.5980425874159647e-11,8.556933743087078e-12,3.718921015308693e-14,6.483937932811345e-12,1.4097740161558231e-12,1.504230896213324e-12,1.4133758918490564e-13,1.6804890313262027e-12,1.358216411748027e-12,-1.9915018544787246e-14,1.288594345957224e-13,1.4596350310775294e-12
2.67,581.8660944863008,1.8660944863002351,25.370339815262255,15.339015428433285,0.7922014071134331,97.33888353651747,3.4701380685784082,3.3756403211132855,0.5009586039496393,81.18743810755026,0.25381546337957267,32.510201289347556,0.08588588863022327,0.7007364983036091,133.62006703573743,1.537993289180348,9.54956212600929,2.5202535069367897,1.5794627387287803,0.4894849796888891,0.3980681180521405,0.30510820566649843,0.31437946984115706,3e-12,5.205692829426232e-12,1.4707919641726455e-11,4.5993280243086456e-11,2.1055828847248103e-11,1.1798077249659307e-11,9.904068157568233e-12,3.030932807004776e-12,1.4953845542622073e-14,5.407789048716888e-13,2.3208829419112773e-13,2.355500370999999e-16,-7.886726722705057e-13,2.581219346303704e-11,2.5964958022564595e-11,8.58921523279727e-12,3.7525643385398577e-14,6.503901534917634e-12,1.420469483993792e-12,1.5149035737739572e-12,1.4313049335087798e-13,1.6946708365812374e-12,1.373612194113851e-12,-1.9727656189211886e-14,1.2944525476852753e-13,1.4745816595632139e-12
2.68,581.8488689588736,1.8488689588731906,25.28988638698598,15.304896326589102,0.7920996274418556,97.29962529467198,3.4764071714141633,3.398542208140689,0.5061055997900792,81.15562317929889,0.2548424013066274,32.497126640146256,0.08665992367357404,0.7028673201804291,133.53418721980302,1.537475142720661,9.585256367971906,2.543074093964152,1.5913552474595434,0.495305812081145,0.4030879103523022,0.3102582056474607,0.31931972598304964,3e-12,5.129681263504348e-12,1.4595881706023032e-11,4.5890925990944053e-11,2.1053165844492222e-11,1.1786935147457032e-11,9.919440183021387e-12,3.051472038299901e-12,1.51067120779318e-14,5.403236897702144e-13,2.3285058739497007e-13,2.83390407466025e-16,-7.880344662644874e-13,2.5791087328943185e-11,2.5949206422736958e-11,8.621291937460274e-12,3.786291085733474e-14,6.523670510647065e-12,1.431160427530697e-12,1.5255559463400044e-12,1.4493470383227381e-13,1.7088711223567813e-12,1.3890718375878182e-12,-1.953148973278772e-14,1.3002599926582648e-13,1.4895780240317632e-12
2.69,581.8318948362738,1.8318948362733203,25.209924752678248,15.270737828571377,0.791991818743915,97.26040477012972,3.4825882583165346,3.4214264693963092,0.5112704516726382,81.12369897255725,0.25586528360790245,32.48396448501263,0.08743632990767072,0.7049949115817228,133.4483791380524,1.5369393271837581,9.62072359038028,2.5659534420383316,1.6032422314308616,0.5011579974165604,0.4081390679856185,0.31546520551238266,0.32431005048475825,3e-12,5.05490713808514e-12,1.448498783249957e-11,4.5788453731151816e-11,2.1050345084315424e-11,1.1775747120829669e-11,9.934550804540158e-12,3.071995226188654e-12,1.5260093202735853e-14,5.398639604914e-13,2.336070241866229e-13,3.315419616013744e-16,-7.87393329793104e-13,2.5769815826602115e-11,2.59331776430392e-11,8.653164253182148e-12,3.820100165502782e-14,6.543245490568451e-12,1.4418463430963751e-12,1.5361873830354987e-12,1.4675017545428046e-13,1.7230893122606646e-12,1.4045945535929866e-12,-1.932643790582095e-14,1.3060165372796407e-13,1.5046234504742864e-12
2.7,581.8151680663411,1.8151680663408214,25.13045141939798,15.236543548243807,0.7918781186059507,97.22122211029534,3.4886820491831134,3.444292294997576,0.5164529402990033,81.09166609947589,0.2568841151255387,32.470714716487116,0.08821508677184213,0.7071193106884509,133.3626433283796,1.5363862093073004,9.655964235330906,2.58889083904413,1.6151231347778876,0.5070413671077411,0.41322146478668825,0.32072942126592535,0.32935060522493714,3e-12,4.9813495667890285e-12,1.4375224591808512e-11,4.5685874301173245e-11,2.104737016460959e-11,1.1764515292079079e-11,9.949402303299704e-12,3.092501645408994e-12,1.5413982244451463e-14,5.393998266004436e-13,2.3435760890422645e-13,3.8000163286404507e-16,-7.867492698421153e-13,2.5748383777869147e-11,2.5916878205171847e-11,8.68483257957919e-12,3.8539904918657407e-14,6.562627108326048e-12,1.4525267308977291e-12,1.5467972582018297e-12,1.4857686272350837e-13,1.737324833257505e-12,1.4201795533901188e-12,-1.911242007003181e-14,1.3117220438318038e-13,1.5197172664267659e-12
2.71,581.7986844811271,1.7986844811267317,25.051462914138146,15.202317192038617,0.7917586672149187,97.18207747536293,3.494689252459172,3.4671388710709627,0.521652848844506,81.05952516798011,0.2578989000591724,32.45737722541933,0.0889961738143488,0.7092405551863572,133.27698035404532,1.5358161629678435,9.690978704125767,2.6118855759012836,1.6269974015918367,0.5129557557881586,0.418334977024936,0.3260510685550529,0.33444155226239997,3e-12,4.908987059700496e-12,1.4266578666541582e-11,4.55831988160994e-11,2.1044244751266655e-11,1.1753241833557159e-11,9.963996926716871e-12,3.1129905670055667e-12,1.5568372606116647e-14,5.38931399499791e-13,2.3510234527065555e-13,4.287663277182828e-16,-7.861022933288123e-13,2.5726796077255797e-11,2.5900314766678544e-11,8.716297279498458e-12,3.887960983812843e-14,6.581815969047426e-12,1.4632010910856867e-12,1.5573849467222986e-12,1.5041472102214908e-13,1.7515771144444414e-12,1.4358260567384002e-12,-1.8889355517418404e-14,1.3173763660005047e-13,1.5348588068299022e-12
2.72,581.7824401193209,1.782440119320508,24.97295578253753,15.168062278520392,0.7916335991528373,97.14297100375015,3.500610584377355,3.4899654038320214,0.5268699583302207,81.02727678821996,0.25890964369326736,32.44395191189804,0.08977957054216158,0.7113586836974563,133.19139073167057,1.5352295468320545,9.72576746041119,2.6349369472392516,1.6388644859668566,0.5189009940179059,0.4234794757428606,0.33143035811950416,0.33958304971022485,3e-12,4.837799217006973e-12,1.4159036931941123e-11,4.548043782758659e-11,2.1040972363490892e-11,1.1741928807631305e-11,9.978336942557262e-12,3.1334612801436467e-12,1.5723257628988614e-14,5.384587862267154e-13,2.358412381877416e-13,4.778329754299752e-16,-7.854524074240797e-13,2.5705057421395044e-11,2.588349370010297e-11,8.747558771898545e-12,3.92201056630412e-14,6.600812722143349e-12,1.4738689328241254e-12,1.5679498348420945e-12,1.5226370385419782e-13,1.7658455898857879e-12,1.4515332719668279e-12,-1.8657165104224945e-14,1.3229793821370654e-13,1.5500474005167419e-12
2.73,581.7664311049931,1.766431104992795,24.89492658936522,15.133782243851376,0.7915030464826982,97.1039028250976,3.506446761722098,3.5127711105294543,0.5321040493634043,80.99492157014461,0.2599163517475068,32.43043868114069,0.09056525647745607,0.7134737352416854,133.1058749583167,1.5346267127615496,9.760330991389793,2.6580442511434392,1.6507238482216378,0.5248769110268854,0.4286548296374339,0.33686749750275913,0.3447752532874027,3e-12,4.76776609161483e-12,1.4052586423541091e-11,4.5377601640159646e-11,2.103755645454635e-11,1.1730578227023175e-11,9.992424618586876e-12,3.1539130839064043e-12,1.5878630644260563e-14,5.37982091789444e-13,2.365742930612574e-13,5.271985100770618e-16,-7.847996194307247e-13,2.568317241127746e-11,2.5866421251257732e-11,8.778617496920156e-12,3.956138169893936e-14,6.619618033849921e-12,1.484529770879387e-12,1.5784913161147296e-12,1.541237638810914e-13,1.780129697553964e-12,1.4673004035178251e-12,-1.841577064813515e-14,1.3285309828545786e-13,1.5652823752943466e-12
