T,DTC_T,FTC_H,GGB_GABAB,HCT_NA,HRE_NA,HRE_TS,HTC_K21,HTC_K22,HTC_NA,HTC_T,MA_AMPA,MB_GABAA,MCT_K,MCT_M,MCT_NA,MC_GABAA,MD_AMPA,ME_AMPA,MF_AMPA,MRE_K,MRE_NA,MRE_TS,MTC_K,MTC_K2,MTC_NA,MTC_T,RB_GABAB,STC_H,VCT,VRE,VTC
4510.0,0.80026203,0.13538627,3.8777785,0.99922895,0.9999941,0.71909213,0.64246643,0.64239174,0.99553972,0.033065677,2.9239984e-05,8.7286975e-07,0.012346649,0.028653856,0.0036639653,8.7286975e-07,7.4467798e-06,2.8873596e-05,7.4467798e-06,0.00031783577,4.3390468e-05,0.006179031,0.040257197,0.226733,0.016142378,0.54527152,0.70664787,0.41164428,-70.511673,-89.593681,-63.558598
4515.0,0.80160707,0.13694751,3.8546066,0.99922824,0.9999941,0.72262812,0.64040494,0.64034009,0.99540442,0.032597221,2.9925686e-05,8.7348803e-07,0.012354623,0.028581588,0.0036668675,8.7348803e-07,7.4527593e-06,2.9536142e-05,7.4527593e-06,0.00031806374,4.3427721e-05,0.0061819945,0.041037381,0.22785166,0.016543357,0.54907602,0.70242071,0.41143537,-70.508095,-89.590096,-63.437847
4520.0,0.80300093,0.13847068,3.8315694,0.99922758,0.9999941,0.7260803,0.63825625,0.63819993,0.9952594,0.032116026,3.0655781e-05,8.7411451e-07,0.012362373,0.028517131,0.0036696943,8.7411451e-07,7.4584714e-06,3.0240846e-05,7.4584714e-06,0.00031829506,4.3465538e-05,0.0061849998,0.041863125,0.22901712,0.016970409,0.55302906,0.69821882,0.41122091,-70.504616,-89.586464,-63.312157
4525.0,0.80444473,0.1399547,3.8086667,0.99922687,0.9999941,0.72945058,0.63601583,0.63596696,0.99510354,0.031621881,3.1434742e-05,8.7475036e-07,0.012369965,0.028459718,0.0036724689,8.7475036e-07,7.4639652e-06,3.0991825e-05,7.4639652e-06,0.00031853022,4.3504002e-05,0.0061880532,0.042738713,0.23023246,0.017426217,0.55714101,0.69404203,0.41100082,-70.501198,-89.582764,-63.181156
4530.0,0.80593991,0.14139839,3.7858984,0.99922621,0.9999941,0.73274082,0.63367844,0.633636,0.99493563,0.031114494,3.2267784e-05,8.7539701e-07,0.012377461,0.028408665,0.0036752145,8.7539701e-07,7.469288e-06,3.1793861e-05,7.469288e-06,0.00031876983,4.3543216e-05,0.0061911624,0.043669146,0.23150127,0.017913925,0.56142366,0.68989027,0.41077501,-70.497826,-89.579002,-63.044411
4535.0,0.80748826,0.14280041,3.7632637,0.99922556,0.9999941,0.73595279,0.6312381,0.63120121,0.9947542,0.030593483,3.3161061e-05,8.7605605e-07,0.012384923,0.028363353,0.0036779535,8.7605605e-07,7.4744835e-06,3.2652559e-05,7.4744835e-06,0.00031901459,4.3583292e-05,0.0061943363,0.044660289,0.23282765,0.018437251,0.56589103,0.68576336,0.41054347,-70.494461,-89.575157,-62.901398
4540.0,0.80909187,0.1441593,3.7407625,0.9992249,0.9999941,0.73908836,0.62868762,0.62865567,0.99455744,0.030058345,3.4121873e-05,8.7672953e-07,0.012392416,0.028323239,0.0036807097,8.7672953e-07,7.4795948e-06,3.3574539e-05,7.4795948e-06,0.00031926529,4.3624364e-05,0.0061975848,0.045719121,0.23421645,0.019000649,0.57055974,0.68166113,0.4103061,-70.491074,-89.57122,-62.751507
4545.0,0.81075329,0.14547341,3.7183943,0.99922419,0.9999941,0.74214917,0.62601888,0.62599111,0.99434316,0.029508434,3.5158999e-05,8.7741967e-07,0.012400002,0.028287834,0.0036835072,8.7741967e-07,7.4846648e-06,3.4567707e-05,7.4846648e-06,0.00031952289,4.3666598e-05,0.0062009194,0.046854038,0.23567335,0.019609502,0.57544965,0.67758346,0.41006282,-70.48764,-89.567177,-62.593998
4550.0,0.81247568,0.14674087,3.6961584,0.99922353,0.99999404,0.74513692,0.62322193,0.62319785,0.9941088,0.028942926,3.6283127e-05,8.7812913e-07,0.012407752,0.028256705,0.0036863715,8.7812913e-07,7.4897366e-06,3.5641624e-05,7.4897366e-06,0.00031978852,4.3710173e-05,0.0062043546,0.048075255,0.23720515,0.020270422,0.58058518,0.67353016,0.40981355,-70.484123,-89.563004,-62.427956
4555.0,0.81426287,0.14795953,3.6740544,0.99922282,0.99999404,0.74805319,0.62028521,0.62026423,0.99385107,0.028360764,3.7507471e-05,8.7886104e-07,0.01241574,0.028229468,0.0036893308,8.7886104e-07,7.494853e-06,3.6807993e-05,7.494853e-06,0.00032006344,4.3755314e-05,0.0062079071,0.049395431,0.23882,0.020991664,0.58599621,0.66950107,0.4095583,-70.480499,-89.558693,-62.252251
4560.0,0.81611961,0.14912693,3.6520817,0.99922204,0.99999404,0.75089955,0.61719435,0.61717618,0.9935658,0.027760588,3.8848641e-05,8.7961917e-07,0.01242405,0.028205788,0.0036924169,8.7961917e-07,7.5000607e-06,3.8081391e-05,7.5000607e-06,0.00032034933,4.3802298e-05,0.006211597,0.050830528,0.24052793,0.021783737,0.59172058,0.66549611,0.4092969,-70.476715,-89.554207,-62.065456
4565.0,0.81805176,0.15024017,3.6302395,0.99922127,0.99999404,0.75367761,0.61393201,0.61391628,0.99324757,0.027140638,4.0327959e-05,8.8040809e-07,0.012432777,0.028185371,0.0036956666,8.8040809e-07,7.505409e-06,3.948031e-05,7.505409e-06,0.00032064811,4.3851451e-05,0.0062154485,0.052401118,0.24234143,0.022660332,0.59780687,0.66151512,0.40902928,-70.472733,-89.549515,-61.865723
4570.0,0.82006681,0.15129574,3.6085272,0.99922049,0.99999404,0.75638878,0.61047626,0.61046255,0.99288923,0.026498593,4.1973504e-05,8.8123346e-07,0.012442037,0.028167963,0.0036991234,8.8123346e-07,7.5109519e-06,4.1028732e-05,7.5109519e-06,0.00032096225,4.3903194e-05,0.0062194923,0.054134432,0.24427639,0.023639796,0.60431916,0.65755796,0.40875539,-70.468506,-89.544586,-61.650578
4575.0,0.82217443,0.15228936,3.5869443,0.9992196,0.99999404,0.75903445,0.60679895,0.60678703,0.99248105,0.025831331,4.3823358e-05,8.8210237e-07,0.012451968,0.028153351,0.0037028422,8.8210237e-07,7.5167527e-06,4.275862e-05,7.5167527e-06,0.00032129494,4.3958062e-05,0.0062237675,0.056067701,0.24635352,0.024747577,0.61134464,0.65362442,0.40847504,-70.463959,-89.53936,-61.416634
4580.0,0.82438755,0.15321569,3.56549,0.99921864,0.99999404,0.76161599,0.60286283,0.60285252,0.99200898,0.025134547,4.5931192e-05,8.8302392e-07,0.012462748,0.028141359,0.0037068923,8.8302392e-07,7.5228841e-06,4.4714034e-05,7.5228841e-06,0.00032165024,4.4016761e-05,0.0062283245,0.058253944,0.2486008,0.026020549,0.61900699,0.64971447,0.40818816,-70.459007,-89.533783,-61.159027
4585.0,0.82672369,0.15406771,3.5441635,0.99921757,0.99999404,0.76413459,0.59861684,0.59860784,0.99145216,0.024402061,4.8376442e-05,8.8401032e-07,0.012474615,0.028131859,0.0037113675,8.8401032e-07,7.5294352e-06,4.6958299e-05,7.5294352e-06,0.00032203377,4.4080254e-05,0.0062332326,0.060772702,0.25105742,0.027515259,0.62749064,0.64582789,0.40789455,-70.453545,-89.527756,-60.870403
4590.0,0.82920843,0.15483581,3.5229642,0.99921644,0.99999398,0.76659155,0.59398693,0.59397912,0.99077696,0.023624558,5.1284562e-05,8.8507829e-07,0.012487897,0.028124766,0.0037163999,8.8507829e-07,7.5365188e-06,4.9587627e-05,7.5365188e-06,0.00032245356,4.4149932e-05,0.0062385881,0.063751973,0.25378156,0.029325295,0.63708997,0.64196455,0.40759397,-70.447411,-89.521149,-60.538765
4595.0,0.83188105,0.15550581,3.5018916,0.99921507,0.99999398,0.76898783,0.58885789,0.58885109,0.98992431,0.022786884,5.4872668e-05,8.8625245e-07,0.012503079,0.028120056,0.0037221878,8.8625245e-07,7.5442822e-06,5.2759548e-05,7.5442822e-06,0.0003229217,4.422792e-05,0.006244537,0.067418985,0.25686625,0.031623345,0.64832276,0.63812429,0.40728611,-70.440361,-89.513763,-60.142433
4600.0,0.83480877,0.15605456,3.4809446,0.99921352,0.99999398,0.7713244,0.58302993,0.58302402,0.9887743,0.02186146,5.9572332e-05,8.8757139e-07,0.012520947,0.028117783,0.0037290568,8.8757139e-07,7.552931e-06,5.6761572e-05,7.552931e-06,0.00032345831,4.4317803e-05,0.0062513174,0.072242022,0.26047829,0.03478625,0.66224122,0.63430709,0.40697053,-70.431999,-89.505264,-59.635464
4605.0,0.83812928,0.15643616,3.4601228,0.99921161,0.99999398,0.77360183,0.57608366,0.57607853,0.98701572,0.020787196,6.6473178e-05,8.8910423e-07,0.012542913,0.028118147,0.0037376154,8.8910423e-07,7.5627659e-06,6.2217128e-05,7.5627659e-06,0.00032410235,4.442671e-05,0.006259379,0.079468869,0.26498097,0.039921325,0.6815927,0.63051265,0.40664646,-70.421593,-89.49498,-58.888794
4610.0,0.84226733,0.15650956,3.4394255,0.99920911,0.99999392,0.77582008,0.56666505,0.56666058,0.98321795,0.019352905,8.0410107e-05,8.9100809e-07,0.012572133,0.028121615,0.0037492984,8.9100809e-07,7.5742673e-06,7.100212e-05,7.5742673e-06,0.00032495629,4.4574666e-05,0.0062698503,0.095151514,0.27160224,0.053875249,0.71912414,0.62674093,0.40631288,-70.407402,-89.481018,-57.17971
4615.0,0.85817534,0.0011218323,3.4581411,0.99920511,0.11017975,0.73073936,0.54956263,0.54076463,0.56302637,0.013870096,0.5744971,0.86204904,0.012620656,0.028129598,0.0037707847,0.86204904,7.588309e-06,0.00010282299,7.588309e-06,0.648848,0.086805262,0.61162615,0.28060332,0.34296432,0.00045322746,0.37780058,0.82681638,0.40651891,-70.381088,-59.742367,-79.656601
4620.0,0.83067542,0.0057672798,3.6344445,0.029790424,0.034145758,0.61658931,0.59109432,0.54139286,0.98682535,0.03051471,0.23357382,0.94150263,0.73984122,0.093301691,0.80247903,0.94150263,7.6068891e-06,0.38681489,7.6068891e-06,0.72784978,0.93722552,0.8382144,0.0067322464,0.24266705,0.00087434804,0.17882158,0.92142862,0.4084051,-27.09918,-23.720688,-76.87532
4625.0,0.80717206,0.01014623,3.8394189,0.039776739,0.036395863,0.51838756,0.62553823,0.54199642,0.99933177,0.043644466,0.094965219,0.9223783,0.71396345,0.11283919,0.76400465,0.9223783,0.76416808,0.15726814,0.76416808,0.72355425,0.7899406,0.87082529,0.0047895368,0.19090264,0.0017746117,0.20490779,0.95659137,0.41002935,-28.873096,-34.029995,-73.514549
4630.0,0.79592478,0.013640236,4.0351396,0.044097416,0.34085009,0.44133562,0.64481872,0.54933232,0.99931437,0.047056396,0.038613886,0.70186388,0.70526183,0.13074256,0.74257797,0.70186388,0.32337976,0.063943073,0.32337976,0.33875504,0.03651315,0.68408924,0.010909379,0.18022366,0.0027142873,0.30787247,0.96916568,0.41056398,-30.112919,-59.365433,-71.870842
4635.0,0.78535885,0.017126661,4.2039723,0.16262464,0.88061196,0.40174222,0.66186589,0.55122137,0.99925888,0.050406002,0.015703257,0.28539768,0.51094812,0.1452775,0.071817085,0.28539768,0.14605282,0.026000988,0.14605282,0.033509985,0.0034158539,0.29763997,0.012424259,0.17327397,0.0041871802,0.33401361,0.96336859,0.41111457,-56.722027,-71.049568,-69.866508
4640.0,0.77959895,0.020331126,4.3416276,0.047834475,0.99613744,0.40005928,0.67114919,0.5751034,0.99872357,0.050309598,0.0063910251,0.11603924,0.75808764,0.18473567,0.36084038,0.11603924,0.074825168,0.010576246,0.074825168,0.002577066,0.00030514842,0.068754144,0.01856604,0.17605838,0.0067261863,0.40215927,0.95760572,0.41133752,-50.063461,-81.435112,-67.705582
4645.0,0.77695739,0.023342906,4.4530072,0.8467527,0.99993873,0.40547046,0.67511064,0.59173214,0.99814773,0.048636902,0.0026073656,0.047179792,0.051323567,0.1737659,0.011530941,0.047179792,0.040015873,0.0043076919,0.040015873,0.0010491394,0.00016943629,0.019607848,0.023537084,0.18256867,0.0085573606,0.44389984,0.95187736,0.41138276,-65.168068,-83.881081,-66.598915
4650.0,0.77928853,0.025945181,4.5422478,0.97138482,0.9999783,0.41204542,0.66856903,0.59617698,0.99410665,0.043690488,0.0010834998,0.019183304,0.030618884,0.16416572,0.010335336,0.019183304,0.48380128,0.0017610604,0.48380128,0.00086794584,0.00014046473,0.012960073,0.058046851,0.19697849,0.035422005,0.63199329,0.9461832,0.41122547,-65.742744,-84.668533,-59.538124
4655.0,0.78508264,0.028225895,4.6128387,0.99414253,0.99998188,0.41910145,0.65584987,0.59298986,0.99257189,0.038155008,0.00046903035,0.0078006247,0.02258233,0.15421386,0.0069267158,0.0078006247,0.19670762,0.00074919785,0.19670762,0.00076298392,0.00012061397,0.011410662,0.053710803,0.21339378,0.019722672,0.59367764,0.94052309,0.41093153,-67.62619,-85.311218,-62.608227
4660.0,0.78780311,0.030769963,4.6677237,0.99823338,0.99998462,0.42657092,0.65175438,0.59717673,0.9948681,0.036589798,0.00020877982,0.0031726256,0.016566329,0.14372249,0.0048126508,0.0031726256,0.079985447,0.00032669082,0.079985447,0.0006709593,0.00010337758,0.010417784,0.040141016,0.21867295,0.014826473,0.53981072,0.93489683,0.41071957,-69.295517,-85.960831,-63.994411
4665.0,0.78901625,0.033409648,4.7093859,0.99905461,0.99998695,0.43442005,0.65110195,0.60371739,0.99613947,0.036435395,9.9750752e-05,0.0012908885,0.013106096,0.13311505,0.0037142483,0.0012908885,0.032527275,0.00014917862,0.032527275,0.00059130881,8.8987195e-05,0.0095528821,0.03450967,0.21935107,0.01268221,0.51252699,0.9293043,0.41056207,-70.464424,-86.590851,-64.744362
4670.0,0.78934509,0.036092021,4.7399201,0.99929279,0.99998879,0.44258463,0.65211976,0.61098123,0.99674517,0.036829475,5.3891275e-05,0.00052571984,0.011275399,0.12283421,0.0031619081,0.00052571984,0.01323022,7.4709547e-05,0.01323022,0.00052639731,7.764122e-05,0.0088146105,0.031745214,0.21809638,0.011632228,0.49737591,0.92374516,0.41044044,-71.183907,-87.162971,-65.155403
4675.0,0.78918535,0.038787663,4.7610941,0.99938816,0.99999017,0.45098242,0.65385598,0.61814058,0.99703324,0.037373796,3.4480399e-05,0.00021453717,0.010350782,0.11318033,0.0028932015,0.00021453717,0.0053834845,4.3311346e-05,0.0053834845,0.00047567909,6.9005648e-05,0.0082128821,0.030328309,0.21628502,0.011090055,0.48908767,0.91821927,0.41034022,-71.578331,-87.656769,-65.381569
4680.0,0.78876144,0.041481405,4.7743983,0.99942935,0.99999118,0.45953053,0.65584046,0.62483346,0.99717981,0.037910443,2.6175376e-05,8.7951834e-05,0.0099260472,0.10430562,0.0027764095,8.7951834e-05,0.0021926432,2.9968087e-05,0.0021926432,0.00043690967,6.2535102e-05,0.0077372086,0.029548295,0.21450743,0.01078552,0.48433444,0.91272646,0.41025266,-71.760284,-88.068611,-65.513336
4685.0,0.78819746,0.044165526,4.7810903,0.99944413,0.99999195,0.46815565,0.65784883,0.63092965,0.99726158,0.038389027,2.2556109e-05,3.6434503e-05,0.0097811148,0.096255928,0.0027435066,3.6434503e-05,0.00089504698,2.4219369e-05,0.00089504698,0.00040751841,5.7703117e-05,0.0073671462,0.029083097,0.21296927,0.010600135,0.48142248,0.9072665,0.410173,-71.812126,-88.404671,-65.595352
4690.0,0.78756487,0.046835888,4.7822313,0.99944484,0.99999249,0.47679749,0.6597743,0.6364041,0.99731123,0.038800996,2.0931728e-05,1.545005e-05,0.0097934045,0.089013502,0.0027574168,1.545005e-05,0.00036735262,2.1685422e-05,0.00036735262,0.00038525125,5.4083848e-05,0.0070811659,0.028787099,0.21171291,0.010480544,0.4795374,0.90183926,0.41009849,-71.788673,-88.675179,-65.64901
4695.0,0.78690702,0.049490076,4.7787156,0.99943787,0.99999291,0.48540846,0.66156614,0.64127707,0.997343,0.039151598,2.017103e-05,6.8887507e-06,0.0098923454,0.082527712,0.002796971,6.8887507e-06,0.0001527702,2.0528538e-05,0.0001527702,0.00036833133,5.1357558e-05,0.0068605179,0.028592134,0.21071947,0.010401494,0.47828338,0.89644438,0.4100275,-71.724525,-88.89106,-65.684792
4700.0,0.78625178,0.052126538,4.7712984,0.99942678,0.99999321,0.49395195,0.66320133,0.64558721,0.99736369,0.039449111,1.9795862e-05,3.3853853e-06,0.010036395,0.076734111,0.0028497174,3.3853853e-06,6.5542037e-05,1.9974612e-05,6.5542037e-05,0.00035542066,4.9291208e-05,0.0066901473,0.028464293,0.20995185,0.010350156,0.47745833,0.89108187,0.40995887,-71.640709,-89.062393,-65.708153
4705.0,0.78561783,0.05474418,4.7606163,0.99941367,0.99999344,0.50240016,0.66467112,0.64937925,0.99737668,0.039701167,1.9602145e-05,1.9437268e-06,0.010200882,0.071565017,0.0029082343,1.9437268e-06,3.0121097e-05,1.9695255e-05,3.0121097e-05,0.00034552856,4.7716276e-05,0.006558395,0.028385328,0.20937179,0.010319455,0.47695103,0.88575137,0.40989181,-71.549614,-89.197838,-65.722137
4710.0,0.78501797,0.057342164,4.7472053,0.9993999,0.99999362,0.51073259,0.66597456,0.65269876,0.99738383,0.039913867,1.9501318e-05,1.3443072e-06,0.010371223,0.066955015,0.0029681094,1.3443072e-06,1.5778238e-05,1.9549429e-05,1.5778238e-05,0.00033792353,4.6510504e-05,0.0064563598,0.028344568,0.20894559,0.010305152,0.47669512,0.88045281,0.40982568,-71.458298,-89.304558,-65.728615
4715.0,0.78446108,0.059919823,4.7315197,0.99938607,0.9999938,0.51893401,0.66711479,0.65558928,0.99738634,0.040091805,1.9453897e-05,1.0903703e-06,0.010538953,0.06284342,0.0030267655,1.0903703e-06,1.0011572e-05,1.9475292e-05,1.0011572e-05,0.00033206309,4.5584453e-05,0.0063772686,0.028335273,0.20864548,0.010304524,0.47664776,0.87518591,0.40975994,-71.370598,-89.388397,-65.728806
4720.0,0.78395343,0.062476583,4.7139401,0.99937272,0.99999386,0.52699357,0.66809744,0.65809149,0.99738485,0.040238388,1.9441512e-05,9.7923635e-07,0.010699349,0.05917526,0.003082755,9.7923635e-07,7.733247e-06,1.9444811e-05,7.733247e-06,0.0003275419,4.4872009e-05,0.0063159605,0.028352916,0.20844932,0.010315714,0.47677967,0.86995053,0.40969414,-71.288422,-89.454063,-65.723564
4725.0,0.78349936,0.065011963,4.6947894,0.99936008,0.99999398,0.53490371,0.66892934,0.66024262,0.99737996,0.040356129,1.9455079e-05,9.2796552e-07,0.010849966,0.055901289,0.0031353259,9.2796552e-07,6.8718027e-06,1.9444629e-05,6.8718027e-06,0.00032405465,4.4323802e-05,0.0062684841,0.02839431,0.2083398,0.010337411,0.47706971,0.86474645,0.40962791,-71.212578,-89.505287,-65.713493
4730.0,0.78310186,0.067525513,4.6743383,0.99934822,0.99999404,0.5426594,0.66961789,0.66207641,0.99737191,0.040446926,1.9489755e-05,9.0243066e-07,0.010989741,0.052977718,0.0031841523,9.0243066e-07,6.5834306e-06,1.946792e-05,6.5834306e-06,0.00032136947,4.3902586e-05,0.0062318007,0.028457133,0.20830338,0.010368658,0.47750208,0.85957354,0.40956089,-71.143234,-89.545082,-65.699066
4735.0,0.78276277,0.070016839,4.6528163,0.9993372,0.9999941,0.55025756,0.67017055,0.66362333,0.997361,0.04051223,1.9542707e-05,8.8844638e-07,0.011118434,0.050365742,0.0032291657,8.8844638e-07,6.5242307e-06,1.9510899e-05,6.5242307e-06,0.00031930895,4.3580018e-05,0.0062035625,0.028539656,0.20832963,0.010408747,0.47806466,0.85443151,0.40949276,-71.080208,-89.575806,-65.680641
4740.0,0.78248322,0.072485574,4.6304164,0.99932706,0.9999941,0.55769664,0.67059469,0.66491067,0.99734747,0.040553212,1.9612156e-05,8.8000695e-07,0.011236288,0.048031013,0.0032704498,8.8000695e-07,6.554028e-06,1.9571278e-05,6.554028e-06,0.0003177365,4.3334378e-05,0.0061819465,0.028640578,0.20841049,0.010457149,0.47874796,0.84932029,0.40942323,-71.023155,-89.59935,-65.658501
4745.0,0.78226393,0.074931353,4.6073012,0.99931782,0.99999416,0.56497627,0.67089742,0.66596276,0.99733144,0.040570825,1.9696903e-05,8.744862e-07,0.011343807,0.045943137,0.0033081744,8.744862e-07,6.6157641e-06,1.9647574e-05,6.6157641e-06,0.00031654639,4.3148906e-05,0.0061655333,0.028758904,0.20853962,0.010513468,0.4795444,0.84423965,0.40935206,-70.971619,-89.617218,-65.632866
4750.0,0.78210491,0.07735385,4.5836072,0.9993093,0.99999416,0.57209688,0.67108536,0.66680127,0.99731296,0.040565897,1.9796109e-05,8.7067326e-07,0.011441641,0.044075217,0.0033425549,8.7067326e-07,6.6863408e-06,1.9738762e-05,6.6863408e-06,0.00031565636,4.3010601e-05,0.0061532124,0.028893884,0.20871218,0.010577414,0.48044795,0.83918941,0.40927896,-70.925148,-89.630585,-65.603935
4755.0,0.78200603,0.079752736,4.5594506,0.99930155,0.99999416,0.57905978,0.67116475,0.66744548,0.9972921,0.040539153,1.9909181e-05,8.6796427e-07,0.011530492,0.042403422,0.0033738269,8.6796427e-07,6.7565625e-06,1.9844125e-05,6.7565625e-06,0.00031500225,4.2909345e-05,0.0061441138,0.02904495,0.20892432,0.010648779,0.48145357,0.83416933,0.40920374,-70.883278,-89.640396,-65.571846
4760.0,0.78196687,0.082127705,4.5349288,0.99929452,0.99999422,0.58586645,0.67114133,0.66791236,0.99726897,0.040491264,2.0035701e-05,8.6602631e-07,0.011611078,0.040906634,0.0034022313,8.6602631e-07,6.8229351e-06,1.9963149e-05,6.8229351e-06,0.0003145338,4.2837219e-05,0.0061375545,0.029211693,0.20917305,0.010727421,0.48255727,0.82917935,0.40912619,-70.845573,-89.6474,-65.53672
4765.0,0.78198683,0.08447843,4.5101228,0.99928808,0.99999422,0.59251916,0.67102033,0.66821706,0.99724352,0.040422842,2.017539e-05,8.6465548e-07,0.011684097,0.039566096,0.0034280038,8.6465548e-07,6.8843033e-06,2.0095486e-05,6.8843033e-06,0.00031421153,4.2788022e-05,0.0061329976,0.029393818,0.20945604,0.010813257,0.48375568,0.82421917,0.40904608,-70.811615,-89.652176,-65.498665
4770.0,0.78206521,0.086804613,4.4851022,0.99928224,0.99999422,0.59902012,0.67080659,0.66837287,0.99721581,0.040334474,2.0328082e-05,8.6371512e-07,0.011750218,0.038365159,0.0034513711,8.6371512e-07,6.9404678e-06,2.0240903e-05,6.9404678e-06,0.00031400446,4.2756888e-05,0.0061300183,0.029591147,0.20977142,0.010906251,0.48504615,0.81928867,0.40896323,-70.781044,-89.655205,-65.457756
4775.0,0.78220117,0.089105941,4.4599252,0.99927694,0.99999422,0.60537201,0.67050439,0.66839153,0.99718577,0.040226713,2.0493699e-05,8.6310723e-07,0.011810065,0.037289008,0.0034725468,8.6310723e-07,6.9916109e-06,2.0399279e-05,6.9916109e-06,0.00031388813,4.2739972e-05,0.0061282837,0.029803587,0.21011771,0.011006411,0.48642644,0.81438768,0.40887746,-70.75351,-89.656845,-65.414062
4780.0,0.78239381,0.091382116,4.4346404,0.99927217,0.99999422,0.61157745,0.67011768,0.66828334,0.99715346,0.04010009,2.0672253e-05,8.6275855e-07,0.011864223,0.03632446,0.0034917309,8.6275855e-07,7.0380602e-06,2.0570576e-05,7.0380602e-06,0.00031384328,4.273426e-05,0.0061275293,0.030031132,0.2104938,0.011113786,0.48789483,0.80951595,0.40878862,-70.728706,-89.657394,-65.36763
4785.0,0.78264225,0.09363281,4.4092889,0.99926782,0.99999422,0.61763924,0.6696499,0.66805738,0.99711877,0.039955121,2.0863825e-05,8.6261292e-07,0.011913229,0.035459772,0.003509108,8.6261292e-07,7.0801852e-06,2.0754838e-05,7.0801852e-06,0.00031385475,4.2737363e-05,0.006127547,0.030273847,0.21089876,0.01122846,0.48944995,0.80467343,0.40869653,-70.706352,-89.657082,-65.318512
