Time,X,Y,Z,kf,Kd,kf0,gamma,Ka,Kb,Kd0,cytoplasm,store,TF_synthesis,TF_degradation,TF_synthesis_basal,Calcium_Influx,Calcium_Influx_stimulation,Calcium_into_store,Calcium_into_cytoplasm,Leakage,Leakage_from_cytoplasm
3.02,14.848757012423555,0.5267105404841259,0.38175053233367484,19.695835020464152,7.4637342554696025,6.0,9.0,0.5,0.5,10.0,1.0,1.0,19.05093518425312,14.848757012423555,0.1,1.0,1.71,11.047850159994557,9.158231193824676,0.3686973783388881,3.817505323336748
3.03,14.878159827509926,0.5432026248054435,0.3554965333146659,16.990669427687525,7.964690846724532,6.0,9.0,0.5,0.5,10.0,1.0,1.0,16.400564449041976,14.878159827509926,0.1,1.0,1.71,10.073212886250332,7.916126019264411,0.3802418373638104,3.554965333146659
3.04,14.882200978465217,0.5621942270717923,0.3293635797684329,14.556465144604143,8.415469417665898,6.0,9.0,0.5,0.5,10.0,1.0,1.0,14.023616290856353,14.882200978465217,0.1,1.0,1.71,9.078352188203102,6.668237590616503,0.3935359589502546,3.293635797684329
3.05,14.864195955058033,0.5833847640762371,0.30362859708313966,12.464156718225029,8.802933941069439,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.98658344726957,14.864195955058033,0.1,1.0,1.71,8.082372724213075,5.462659174710473,0.4083693348533659,3.0362859708313965
3.06,14.82799200180038,0.606172266017312,0.27882887156519204,10.761819640940729,9.118181547973938,6.0,9.0,0.5,0.5,10.0,1.0,1.0,10.333288768634034,14.82799200180038,0.1,1.0,1.71,7.116393380260025,4.36037534751948,0.4243205862121184,2.7882887156519205
3.07,14.777644785009686,0.629713562243745,0.25567906042143934,9.455973961196289,9.360004822000688,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.067335900063307,14.777644785009686,0.1,1.0,1.71,6.2185444940198,3.4165652632031724,0.4407994935706214,2.5567906042143935
3.08,14.716981189941166,0.6531106396332624,0.23487624216573624,8.507386467160682,9.535669172748023,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.148631134916588,14.716981189941166,0.1,1.0,1.71,5.4232806699484035,2.6603290437121037,0.45717744774328367,2.3487624216573626
3.09,14.649231896377167,0.67562778239921,0.21689518569707297,7.846720847646825,9.65801465784318,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.508789796594438,14.649231896377167,0.1,1.0,1.71,4.751174642210616,2.087982937289197,0.47293944767944696,2.16895185697073
3.1,14.576870584439263,0.6968173053703608,0.2018909929385921,7.398259795921087,9.741063000755354,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.073964512130705,14.576870584439263,0.1,1.0,1.71,4.205527941656833,1.6725907406391334,0.4877721137592525,2.018909929385921
3.11,14.501655098176553,0.7165165016576116,0.18973322295317568,7.096918814892332,9.796866886131049,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.78102063094293,14.501655098176553,0.1,1.0,1.71,3.7761042000451996,1.379031586242459,0.5015615511603281,1.8973322295317567
3.12,14.424778827405172,0.7347641539900008,0.18011286413796074,6.894212558849479,9.834405081694541,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.58307080637457,14.424778827405172,0.1,1.0,1.71,3.445748110644176,1.1747852603330207,0.5143349077930005,1.8011286413796075
3.13,14.347032461191889,0.7517084768896974,0.1726468635713333,6.756864916774596,9.859839830226926,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.447998543326214,14.347032461191889,0.1,1.0,1.71,3.195804173496211,1.03418005154633,0.5261959338227882,1.726468635713333
3.14,14.268937678732916,0.7675369153629912,0.16695173808147884,6.662998217352133,9.877222552342198,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.35471652181278,14.268937678732916,0.1,1.0,1.71,3.009241048932875,0.9385877505611333,0.5372758407540937,1.6695173808147885
3.15,14.190841200640701,0.7824354659358239,0.1626820712408969,6.598456468334168,9.889174728086266,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.2895931565373635,14.190841200640701,0.1,1.0,1.71,2.8718368642266303,0.8750342917368742,0.5477048261550767,1.626820712408969
3.16,14.112976001530376,0.7965697248869198,0.15954482265148728,6.55407107011807,9.897394246274432,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.243805877808503,14.112976001530376,0.1,1.0,1.71,2.7722777200129296,0.8346231929574842,0.5575988074208438,1.5954482265148728
3.17,14.035501471067338,0.8100782726890018,0.15730054254212214,6.523842891994113,9.902992057038128,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.2115852932666105,14.035501471067338,0.1,1.0,1.71,2.7018070554735645,0.8112638978017573,0.5670547908823013,1.5730054254212213
3.18,13.958528519717383,0.823072636957515,0.1557583575076005,6.503788724797246,9.906705791704214,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.189102546896302,13.958528519717383,0.1,1.0,1.71,2.6537526827872973,0.8007635496694239,0.5761508458702604,1.557583575076005
3.19,13.88213506113554,0.835640788280952,0.15476791499631204,6.491211839235616,9.909034844585998,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.173766451642132,13.88213506113554,0.1,1.0,1.71,2.62305192262472,0.8001971959316215,0.5849485517966664,1.5476791499631204
3.2,13.806377053292017,0.8478505087043127,0.15421236215518797,6.484259644432381,9.910322288068077,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1637975376492395,13.806377053292017,0.1,1.0,1.71,2.6058871861518713,0.807508604196293,0.5934953560930188,1.5421236215518797
3.21,13.731295039336958,0.8597533391470623,0.15400137923607765,6.481638541561816,9.910807677488553,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.157953622973251,13.731295039336958,0.1,1.0,1.71,2.599379064303902,0.8212369536560951,0.6018273374029436,1.5400137923607766
3.22,13.656918688593942,0.8713877995234586,0.15406563110390364,6.482435648764728,9.910660065043569,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.155358298557135,13.656918688593942,0.1,1.0,1.71,2.6013604046908902,0.840341426525855,0.609971459666421,1.5406563110390366
3.23,13.583270037586308,0.8827821772753917,0.15435207174610585,6.486001086695288,9.909999798760131,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.155387732937233,13.583270037586308,0.1,1.0,1.71,2.6101999623864924,0.8640806687277256,0.6179475240927741,1.5435207174610586
3.24,13.510365736796725,0.8939567463065222,0.15482025706098146,6.491870626284729,9.90891284698431,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.157596309304388,13.510365736796725,0.1,1.0,1.71,2.6246711890937107,0.8919317414001016,0.6257697224145655,1.5482025706098146
3.25,13.438218338528578,0.9049252506399377,0.15543990215897238,6.499719274069797,9.907459393690777,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.161671961042371,13.438218338528578,0.1,1.0,1.71,2.643867678166814,0.9235443365720659,0.6334476754479563,1.5543990215897239
3.26,13.366837741184959,0.9156964238765564,0.15618831652809742,6.509321796846038,9.905681148732214,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.167398268366885,13.366837741184959,0.1,1.0,1.71,2.6671195397331893,0.9586958605633705,0.6409874967135895,1.5618831652809742
3.27,13.296231983003285,0.9262749121191944,0.15704884862658014,6.520530403525282,9.903605480828652,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.174632991224399,13.296231983003285,0.1,1.0,1.71,2.693943536117173,0.997268672574458,0.6483924384834361,1.5704884862658015
3.28,13.226407890715832,0.9366619746807993,0.1580096661099274,6.533259149818708,9.901248305589128,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.183293064782701,13.226407890715832,0.1,1.0,1.71,2.7240050218301355,1.039234486015365,0.6556633822765594,1.580096661099274
3.29,13.157371674674257,0.9468560681949842,0.15906270036916847,6.54747165592534,9.898616360013825,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.193342792989212,13.157371674674257,0.1,1.0,1.71,2.7570856538273185,1.0846412914445573,0.6627992477364889,1.5906270036916847
3.3,13.089129317786332,0.9568531112038494,0.16020308254262022,6.563175942303204,9.89570815883274,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.204788842910431,13.089129317786332,0.1,1.0,1.71,2.7930667746693736,1.1336110456975186,0.6697971778426945,1.6020308254262021
3.31,13.021687002316003,0.9666467289479108,0.1614285874559695,6.580419827202216,9.892514846814406,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.217675792396376,13.021687002316003,0.1,1.0,1.71,2.8319132165213117,1.1863369539242306,0.6766527102635376,1.614285874559695
3.32,12.955051478843826,0.9762283310405245,0.16273930756333063,6.599289779206124,9.889020411258127,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.232084975799553,12.955051478843826,0.1,1.0,1.71,2.8736644091350216,1.2430862095813,0.6833598317283671,1.6273930756333064
3.33,12.88923043055621,0.985587078376372,0.16413746387326883,6.619912140748838,9.885201455416881,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.248135589823712,12.88923043055621,0.1,1.0,1.71,2.9184299146533936,1.3042067030953428,0.6899109548634604,1.6413746387326884
3.34,12.824232849436592,0.994709724902482,0.16562736217988813,6.642457118761978,9.881026459488522,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.2659884302346285,12.824232849436592,0.1,1.0,1.71,2.9663897387202005,1.3701388823196854,0.6962968074317374,1.6562736217988814
3.35,12.760069475767164,1.00358035025375,0.16721544392858573,6.667145189098825,9.876454594611328,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.285851919638257,12.760069475767164,0.1,1.0,1.71,3.0177979158906365,1.4414323866518641,0.7025062451776249,1.6721544392858574
3.36,12.696753438980005,1.0121797839295943,0.16891059135444422,6.69425896625325,9.871433524767918,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.307993325457534,12.696753438980005,0.1,1.0,1.71,3.0729947044327535,1.5187738214247817,0.708525848750716,1.6891059135444422
3.37,12.634300436252966,1.0204855881049604,0.17072403466304342,6.724150819336926,9.865897996419088,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.332745896825762,12.634300436252966,0.1,1.0,1.71,3.1324063398995694,1.6030067098433232,0.7143399116734722,1.7072403466304342
3.38,12.572729816277793,1.0284707862785658,0.17267024651459445,6.757269281850464,9.85976494780547,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.360533870734032,12.572729816277793,0.1,1.0,1.71,3.1965776534132564,1.6951896358527947,0.7199295503949961,1.7267024651459444
3.39,12.512065673352634,1.0361025678524496,0.17476786282565507,6.794191674338415,9.852927467715107,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.391903326820866,12.512065673352634,0.1,1.0,1.71,3.266207120260948,1.7966688939870856,0.7252717974967147,1.7476786282565506
3.4,12.452338034218407,1.0433411229685752,0.17704039813040492,6.835660578021583,9.845248041107114,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.427556652571911,12.452338034218407,0.1,1.0,1.71,3.342176865470755,1.909160083753734,0.7303387860780026,1.7704039813040493
3.41,12.393584382376137,1.0501376585878375,0.17951777994655868,6.882645466789232,9.836547135779773,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.4684108239921425,12.393584382376137,0.1,1.0,1.71,3.425612204438958,2.0348832634308915,0.7350963610114862,1.7951777994655869
3.42,12.335852807641656,1.056430560124499,0.18223920371871835,6.936447725331316,9.826583754568276,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.5156968093891425,12.335852807641656,0.1,1.0,1.71,3.5179896722495982,2.1767899093772436,0.7395013920871493,1.8223920371871836
3.43,12.279204843966378,1.062141839511003,0.1852558636863853,6.998833868574328,9.815030765078827,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.571085562268567,12.279204843966378,0.1,1.0,1.71,3.6212472229419346,2.3388500157144496,0.743499287657702,1.852558636863853
3.44,12.223721514540756,1.0671693979427976,0.18863700532938205,7.072286137098764,9.801428493129858,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.636925251282924,12.223721514540756,0.1,1.0,1.71,3.738017162215712,2.5265847844640508,0.7470185785599583,1.8863700532938203
3.45,12.169511025438622,1.0713770785783912,0.1924778431829475,7.160386294648989,9.785113649139076,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.716604585198068,12.169511025438622,0.1,1.0,1.71,3.8719401883430518,2.7478728030017354,0.7499639550048738,1.924778431829475
3.46,12.116721811594985,1.0745774779722754,0.1969135070171833,7.26850474771507,9.765091713386099,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.815205490316023,12.116721811594985,0.1,1.0,1.71,4.028216301228935,3.0143775284684855,0.7522042345805927,1.9691350701718329
3.47,12.065564858091214,1.0765022246832139,0.20214354326887976,7.405087012168579,9.739798701450262,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.940722176708431,12.065564858091214,0.1,1.0,1.71,4.214577055870159,3.3441688111205337,0.7535515572782496,2.0214354326887976
3.48,12.016351879136945,1.0767503970440646,0.20847527700458626,7.5841661175510495,9.706635904157213,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.106443532023652,12.016351879136945,0.1,1.0,1.71,4.443023271360095,3.766731026177118,0.7537252779308452,2.0847527700458626
3.49,11.969570076323851,1.0746865910077814,0.21641096945119045,7.830842103642158,9.660955165992194,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.336154068013277,11.969570076323851,0.1,1.0,1.71,4.733327767444059,4.333603241572012,0.752280613705447,2.1641096945119047
3.5,11.926037041309831,1.0692284999050485,0.22683284095525547,8.194422417070422,9.593625478320291,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.676623996180507,11.926037041309831,0.1,1.0,1.71,5.120511080656393,5.142961955913585,0.7484599499335339,2.268328409552555
3.51,11.887268496898006,1.0583447849118002,0.24144832736449348,8.784931669066102,9.484271913135908,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.232389101655956,11.887268496898006,0.1,1.0,1.71,5.672832273215464,6.404350450731262,0.7408413494382601,2.414483273644935
3.52,11.856506015295949,1.0376878516729346,0.2640240648228989,9.895562908504562,9.278599461388044,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.282858895865106,11.856506015295949,0.1,1.0,1.71,6.541145610525231,8.637198847533503,0.7263814961710542,2.640240648228989
3.53,11.84231488376417,0.9962078226651252,0.30440564629776967,12.522560110534608,8.792118498049147,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.783796400502027,11.84231488376417,0.1,1.0,1.71,8.112593328592704,13.368012668588738,0.6973454758655876,3.0440564629776965
3.54,11.874250864065406,0.9026634082317885,0.39086736989540555,20.68307932106025,7.280911236840693,6.0,9.0,0.5,0.5,10.0,1.0,1.0,19.667480862735086,11.874250864065406,0.1,1.0,1.71,11.379288296058606,24.49300510036684,0.6318643857622519,3.9086736989540554
3.55,12.03486339149277,0.7306397865458154,0.543505947895179,37.46400265927016,4.173332840875898,6.0,9.0,0.5,0.5,10.0,1.0,1.0,36.41475482069422,12.03486339149277,0.1,1.0,1.71,16.248592473242844,33.48925574905133,0.5114478505820708,5.43505947895179
3.56,12.330979816339944,0.5923863900951943,0.6484733491508271,45.89843413988805,2.611401085205916,6.0,9.0,0.5,0.5,10.0,1.0,1.0,45.12347124681443,12.330979816339944,0.1,1.0,1.71,18.81461268999343,28.080495804255712,0.414670473066636,6.484733491508271
3.57,12.670003655042613,0.5256581078262885,0.6756310500491113,47.54021924155498,2.3073668071194464,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.8665814602396,12.670003655042613,0.1,1.0,1.71,19.383947888534276,23.345487081860067,0.36796067547840194,6.756310500491113
3.58,13.00943788334599,0.4960021331075371,0.6651587409986384,46.931255371734046,2.420137894123324,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.26961960051694,13.00943788334599,0.1,1.0,1.71,19.168676430127487,20.749809990927243,0.34720149317527593,6.651587409986384
3.59,13.334002444844273,0.4827727460919646,0.6401547537125887,45.3537549802498,2.7122675962500367,6.0,9.0,0.5,0.5,10.0,1.0,1.0,44.67228049831927,13.334002444844273,0.1,1.0,1.71,18.63288648285478,19.1487809074271,0.33794092226437517,6.401547537125887
3.6,13.636454005183095,0.4771516361605908,0.6103328028753291,43.23071500516498,3.105423147191671,6.0,9.0,0.5,0.5,10.0,1.0,1.0,42.52061837175139,13.636454005183095,0.1,1.0,1.71,17.951925876136567,17.943724747202396,0.33400614531241357,6.103328028753291
3.61,13.912591383946074,0.4755408402155923,0.5795496969407008,40.748820234374726,3.565033289930605,6.0,9.0,0.5,0.5,10.0,1.0,1.0,40.01187297013506,13.912591383946074,0.1,1.0,1.71,17.198696819942143,16.88419672315589,0.3328785881509146,5.795496969407008
3.62,14.159721070413243,0.4765079583705076,0.5492494309712767,38.01414191048588,4.071455201761873,6.0,9.0,0.5,0.5,10.0,1.0,1.0,37.257562185306035,14.159721070413243,0.1,1.0,1.71,16.405037656696667,15.867691612311587,0.3335555708593553,5.492494309712766
3.63,14.376092371172748,0.4795276075650086,0.5198815383776533,35.10135705573972,4.610859804492645,6.0,9.0,0.5,0.5,10.0,1.0,1.0,34.33533461514846,14.376092371172748,0.1,1.0,1.71,15.584596893492066,14.850695886494869,0.335669325295506,5.198815383776533
3.64,14.560664515927966,0.484466891735965,0.4914817446774895,32.07246684416428,5.171765399228837,6.0,9.0,0.5,0.5,10.0,1.0,1.0,31.308733203365136,14.560664515927966,0.1,1.0,1.71,14.742275841443305,13.8126164216364,0.3391268242151755,4.9148174467748955
3.65,14.713006266586302,0.4913723972568159,0.4639126286486099,28.984758045701405,5.74356332487011,6.0,9.0,0.5,0.5,10.0,1.0,1.0,28.2355963928714,14.713006266586302,0.1,1.0,1.71,13.878419275908142,12.741608473543318,0.3439606780797711,4.639126286486099
3.66,14.833255633349717,0.5003775923871604,0.4369676813051525,25.89475007557944,6.315787023040843,6.0,9.0,0.5,0.5,10.0,1.0,1.0,25.172187487107085,14.833255633349717,0.1,1.0,1.71,12.990912218091355,11.629534167709677,0.35026431467101227,4.369676813051525
3.67,14.922113096101242,0.5116544810769849,0.4104236604263833,22.860904343966073,6.877610306672949,6.0,9.0,0.5,0.5,10.0,1.0,1.0,22.17595379487982,14.922113096101242,0.1,1.0,1.71,12.076608063071456,10.4712830069252,0.35815813675388936,4.104236604263833
3.68,14.980860531798445,0.5253715152285149,0.3840823279874883,19.94632194683835,7.417347787622528,6.0,9.0,0.5,0.5,10.0,1.0,1.0,19.308181184727033,14.980860531798445,0.1,1.0,1.71,11.132988429646842,9.267036120992952,0.3677600606599604,3.840823279874883
3.69,15.011404854607086,0.5416364842569896,0.35782255956056686,17.22079368898578,7.922075242780411,6.0,9.0,0.5,0.5,10.0,1.0,1.0,16.635944684892603,15.011404854607086,0.1,1.0,1.71,10.160671270693834,8.027095589177934,0.3791455389798927,3.5782255956056686
3.7,15.01632692430583,0.5604142672809076,0.3316715650755956,14.759517273488676,8.37786717157617,6.0,9.0,0.5,0.5,10.0,1.0,1.0,14.230786082470974,15.01632692430583,0.1,1.0,1.71,9.167015450161577,6.778058455825463,0.3922899870966353,3.316715650755956
3.71,14.998885135698295,0.5814297176365936,0.3058831303465289,12.634446595851662,8.77139877854599,6.0,9.0,0.5,0.5,10.0,1.0,1.0,12.160318335985743,14.998885135698295,0.1,1.0,1.71,8.170037268897714,5.566345286292234,0.4070008023456155,3.058831303465289
3.72,14.962891966532624,0.6041070720403323,0.2809730743985348,10.8965562526897,9.09323032357598,6.0,9.0,0.5,0.5,10.0,1.0,1.0,10.471265177690205,14.962891966532624,0.1,1.0,1.71,7.199896039560065,4.452423286450822,0.4228749504282326,2.809730743985348
3.73,14.912402434730724,0.6276187295437211,0.2576468008449779,9.556510701998294,9.341386907037352,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.171258555661629,14.912402434730724,0.1,1.0,1.71,6.294470016508802,3.4928922914975655,0.43933311068060477,2.576468008449779
3.74,14.851283123493447,0.6510619812188694,0.23661228278567867,8.578764212369984,9.522451071783337,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.223714770915775,14.851283123493447,0.1,1.0,1.71,5.489024386916545,2.7197173681731406,0.45574338685320853,2.3661228278567865
3.75,14.782829072681894,0.6736797341267067,0.21836995385964167,7.8956809107207775,9.648947979496153,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.561801140178429,14.782829072681894,0.1,1.0,1.71,4.8056200467330745,2.131917416305438,0.47157581388869463,2.1836995385964166
3.76,14.709582473225359,0.6949976068482581,0.20310314145509026,7.4312458182507335,9.734954478101717,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.111295913913084,14.709582473225359,0.1,1.0,1.71,4.249005380793669,1.703989208133513,0.48649832479378063,2.0310314145509025
3.77,14.63336127012934,0.7148297808526902,0.19070347495354942,7.119060513678266,9.792766571541062,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.8077314753059515,14.63336127012934,0.1,1.0,1.71,3.809906009904245,1.4010203367316367,0.5003808465968831,1.9070347495354942
3.78,14.555402498136628,0.7332013224262502,0.18087298278071356,6.909147778409669,9.831639300294507,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.602738713396606,14.555402498136628,0.1,1.0,1.71,3.471520621021897,1.1899976740430738,0.5132409256983751,1.8087298278071358
3.79,14.476527128614746,0.7502539591927939,0.17323169582032208,6.767026094667566,9.857958130617117,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.463012377281264,14.476527128614746,0.1,1.0,1.71,3.2151677423307774,1.0445954632254393,0.5251777714349557,1.7323169582032207
