Time,x,y,k,alpha,n,a,k1,beta,fy,gamma,cytoplasm,ER,extracellular,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004
9.4,7.535426520715312,0.36025809302943673,0.01,5.0,4.0,3.0,2.0,1.0,0.00020791204971104234,1.0,1.0,1.0,1.0,1.0,-0.6451619208517203,0.36025809302943673,0.007833529866844343
9.41,7.541799655941852,0.36028223164417206,0.01,5.0,4.0,3.0,2.0,1.0,0.00020796776720424765,1.0,1.0,1.0,1.0,1.0,-0.6451464667289256,0.36028223164417206,0.007842256175739951
9.42,7.548172549556678,0.36030637067488347,0.01,5.0,4.0,3.0,2.0,1.0,0.00020802349685190402,1.0,1.0,1.0,1.0,1.0,-0.6451310158542002,0.36030637067488347,0.00785098624300166
9.43,7.554545201559788,0.3603305101215709,0.01,5.0,4.0,3.0,2.0,1.0,0.0002080792386560873,1.0,1.0,1.0,1.0,1.0,-0.6451155682275439,0.3603305101215709,0.007859720069667791
9.44,7.560917611951181,0.36035464998423444,0.01,5.0,4.0,3.0,2.0,1.0,0.00020813499261887383,1.0,1.0,1.0,1.0,1.0,-0.6451001238489571,0.36035464998423444,0.007868457656776861
9.45,7.567289780730859,0.360378790262874,0.01,5.0,4.0,3.0,2.0,1.0,0.0002081907587423399,1.0,1.0,1.0,1.0,1.0,-0.6450846827184394,0.360378790262874,0.007877199005367562
9.46,7.5736617078988235,0.36040293095748965,0.01,5.0,4.0,3.0,2.0,1.0,0.0002082465370285624,1.0,1.0,1.0,1.0,1.0,-0.645069244835991,0.36040293095748965,0.007885944116478786
9.47,7.58003339345507,0.36042707206808133,0.01,5.0,4.0,3.0,2.0,1.0,0.0002083023274796183,1.0,1.0,1.0,1.0,1.0,-0.645053810201612,0.36042707206808133,0.007894692991149602
9.48,7.586404837399602,0.3604512135946491,0.01,5.0,4.0,3.0,2.0,1.0,0.00020835813009758485,1.0,1.0,1.0,1.0,1.0,-0.6450383788153022,0.3604512135946491,0.007903445630419267
9.49,7.592776039732417,0.3604753555371929,0.01,5.0,4.0,3.0,2.0,1.0,0.00020841394488453963,1.0,1.0,1.0,1.0,1.0,-0.6450229506770616,0.3604753555371929,0.007912202035327226
9.5,7.5991470004535175,0.3604994978957128,0.01,5.0,4.0,3.0,2.0,1.0,0.00020846977184256038,1.0,1.0,1.0,1.0,1.0,-0.6450075257868904,0.3604994978957128,0.007920962206913108
9.51,7.605517719562902,0.3605236406702087,0.01,5.0,4.0,3.0,2.0,1.0,0.00020852561097372524,1.0,1.0,1.0,1.0,1.0,-0.6449921041447884,0.3605236406702087,0.007929726146216738
9.52,7.61188819706057,0.3605477838606807,0.01,5.0,4.0,3.0,2.0,1.0,0.00020858146228011252,1.0,1.0,1.0,1.0,1.0,-0.6449766857507557,0.3605477838606807,0.007938493854278115
9.53,7.618258432946524,0.3605719274671287,0.01,5.0,4.0,3.0,2.0,1.0,0.00020863732576380053,1.0,1.0,1.0,1.0,1.0,-0.6449612706047921,0.3605719274671287,0.007947265332137422
9.54,7.624628427220761,0.3605960714895528,0.01,5.0,4.0,3.0,2.0,1.0,0.00020869320142686865,1.0,1.0,1.0,1.0,1.0,-0.644945858706898,0.3605960714895528,0.007956040580835056
9.55,7.630998179883284,0.36062021592795296,0.01,5.0,4.0,3.0,2.0,1.0,0.00020874908927139566,1.0,1.0,1.0,1.0,1.0,-0.6449304500570731,0.36062021592795296,0.007964819601411568
9.56,7.637367690934091,0.3606443607823292,0.01,5.0,4.0,3.0,2.0,1.0,0.00020880498929946108,1.0,1.0,1.0,1.0,1.0,-0.6449150446553175,0.3606443607823292,0.007973602394907712
9.57,7.643736960373181,0.36066850605268147,0.01,5.0,4.0,3.0,2.0,1.0,0.00020886090151314444,1.0,1.0,1.0,1.0,1.0,-0.6448996425016311,0.36066850605268147,0.007982388962364424
9.58,7.650105988200556,0.3606926517390098,0.01,5.0,4.0,3.0,2.0,1.0,0.0002089168259145256,1.0,1.0,1.0,1.0,1.0,-0.644884243596014,0.3606926517390098,0.007991179304822826
9.59,7.656474774416215,0.36071679784131416,0.01,5.0,4.0,3.0,2.0,1.0,0.00020897276250568495,1.0,1.0,1.0,1.0,1.0,-0.6448688479384662,0.36071679784131416,0.007999973423324237
9.6,7.662843319020159,0.3607409443595946,0.01,5.0,4.0,3.0,2.0,1.0,0.0002090287112887028,1.0,1.0,1.0,1.0,1.0,-0.6448534555289875,0.3607409443595946,0.00800877131891015
9.61,7.669211622012388,0.3607650912938511,0.01,5.0,4.0,3.0,2.0,1.0,0.0002090846722656599,1.0,1.0,1.0,1.0,1.0,-0.6448380663675783,0.3607650912938511,0.00801757299262225
9.62,7.6755796833929,0.3607892386440837,0.01,5.0,4.0,3.0,2.0,1.0,0.00020914064543863732,1.0,1.0,1.0,1.0,1.0,-0.6448226804542384,0.3607892386440837,0.008026378445502413
9.63,7.681947503161698,0.36081338641029226,0.01,5.0,4.0,3.0,2.0,1.0,0.000209196630809716,1.0,1.0,1.0,1.0,1.0,-0.6448072977889675,0.36081338641029226,0.008035187678592686
9.64,7.688315081318779,0.3608375345924769,0.01,5.0,4.0,3.0,2.0,1.0,0.00020925262838097765,1.0,1.0,1.0,1.0,1.0,-0.6447919183717661,0.3608375345924769,0.008044000692935321
9.65,7.694682417864145,0.36086168319063766,0.01,5.0,4.0,3.0,2.0,1.0,0.00020930863815450408,1.0,1.0,1.0,1.0,1.0,-0.6447765422026339,0.36086168319063766,0.008052817489572754
9.66,7.701049512797795,0.36088583220477444,0.01,5.0,4.0,3.0,2.0,1.0,0.00020936466013237714,1.0,1.0,1.0,1.0,1.0,-0.6447611692815709,0.36088583220477444,0.008061638069547595
9.67,7.707416366119729,0.3609099816348873,0.01,5.0,4.0,3.0,2.0,1.0,0.00020942069431667938,1.0,1.0,1.0,1.0,1.0,-0.6447457996085773,0.3609099816348873,0.008070462433902657
9.68,7.713782977829948,0.3609341314809762,0.01,5.0,4.0,3.0,2.0,1.0,0.00020947674070949312,1.0,1.0,1.0,1.0,1.0,-0.6447304331836529,0.3609341314809762,0.008079290583680928
9.69,7.720149347928451,0.3609582817430412,0.01,5.0,4.0,3.0,2.0,1.0,0.00020953279931290125,1.0,1.0,1.0,1.0,1.0,-0.6447150700067978,0.3609582817430412,0.008088122519925587
9.7,7.726515476415238,0.3609824324210822,0.01,5.0,4.0,3.0,2.0,1.0,0.0002095888701289869,1.0,1.0,1.0,1.0,1.0,-0.644699710078012,0.3609824324210822,0.008096958243680003
9.71,7.7328813632903115,0.3610065835150993,0.01,5.0,4.0,3.0,2.0,1.0,0.0002096449531598334,1.0,1.0,1.0,1.0,1.0,-0.6446843533972955,0.3610065835150993,0.00810579775598773
9.72,7.739247008553667,0.3610307350250924,0.01,5.0,4.0,3.0,2.0,1.0,0.00020970104840752432,1.0,1.0,1.0,1.0,1.0,-0.6446689999646482,0.3610307350250924,0.008114641057892502
9.73,7.745612412205308,0.3610548869510615,0.01,5.0,4.0,3.0,2.0,1.0,0.0002097571558741434,1.0,1.0,1.0,1.0,1.0,-0.64465364978007,0.3610548869510615,0.008123488150438243
9.74,7.751977574245233,0.36107903929300683,0.01,5.0,4.0,3.0,2.0,1.0,0.0002098132755617753,1.0,1.0,1.0,1.0,1.0,-0.6446383028435614,0.36107903929300683,0.008132339034669086
9.75,7.758342494673442,0.36110319205092817,0.01,5.0,4.0,3.0,2.0,1.0,0.00020986940747250401,1.0,1.0,1.0,1.0,1.0,-0.6446229591551219,0.36110319205092817,0.00814119371162932
9.76,7.764707173489935,0.3611273452248255,0.01,5.0,4.0,3.0,2.0,1.0,0.0002099255516084141,1.0,1.0,1.0,1.0,1.0,-0.6446076187147516,0.3611273452248255,0.008150052182363423
9.77,7.771071610694713,0.36115149881469893,0.01,5.0,4.0,3.0,2.0,1.0,0.0002099817079715909,1.0,1.0,1.0,1.0,1.0,-0.6445922815224507,0.36115149881469893,0.008158914447916088
9.78,7.777435806287776,0.36117565282054837,0.01,5.0,4.0,3.0,2.0,1.0,0.0002100378765641192,1.0,1.0,1.0,1.0,1.0,-0.6445769475782189,0.36117565282054837,0.008167780509332163
9.79,7.7837997602691225,0.36119980724237394,0.01,5.0,4.0,3.0,2.0,1.0,0.00021009405738808482,1.0,1.0,1.0,1.0,1.0,-0.6445616168820567,0.36119980724237394,0.00817665036765671
9.8,7.790163472638754,0.3612239620801755,0.01,5.0,4.0,3.0,2.0,1.0,0.0002101502504455732,1.0,1.0,1.0,1.0,1.0,-0.6445462894339634,0.3612239620801755,0.00818552402393495
9.81,7.796526943396669,0.3612481173339532,0.01,5.0,4.0,3.0,2.0,1.0,0.0002102064557386707,1.0,1.0,1.0,1.0,1.0,-0.6445309652339397,0.3612481173339532,0.008194401479212328
9.82,7.80289017254287,0.3612722730037069,0.01,5.0,4.0,3.0,2.0,1.0,0.00021026267326946328,1.0,1.0,1.0,1.0,1.0,-0.644515644281985,0.3612722730037069,0.008203282734534436
9.83,7.809253160077354,0.36129642908943665,0.01,5.0,4.0,3.0,2.0,1.0,0.00021031890304003752,1.0,1.0,1.0,1.0,1.0,-0.6445003265780997,0.36129642908943665,0.008212167790947078
9.84,7.815615906000122,0.36132058559114244,0.01,5.0,4.0,3.0,2.0,1.0,0.00021037514505248018,1.0,1.0,1.0,1.0,1.0,-0.6444850121222836,0.36132058559114244,0.008221056649496234
9.85,7.821978410311175,0.36134474250882437,0.01,5.0,4.0,3.0,2.0,1.0,0.00021043139930887854,1.0,1.0,1.0,1.0,1.0,-0.644469700914537,0.36134474250882437,0.008229949311228089
9.86,7.828340673010513,0.3613688998424823,0.01,5.0,4.0,3.0,2.0,1.0,0.00021048766581131977,1.0,1.0,1.0,1.0,1.0,-0.6444543929548595,0.3613688998424823,0.008238845777188994
9.87,7.834702694098134,0.3613930575921163,0.01,5.0,4.0,3.0,2.0,1.0,0.00021054394456189132,1.0,1.0,1.0,1.0,1.0,-0.6444390882432514,0.3613930575921163,0.00824774604842549
9.88,7.841064473574042,0.3614172157577264,0.01,5.0,4.0,3.0,2.0,1.0,0.0002106002355626813,1.0,1.0,1.0,1.0,1.0,-0.6444237867797123,0.3614172157577264,0.008256650125984324
9.89,7.847426011438231,0.3614413743393125,0.01,5.0,4.0,3.0,2.0,1.0,0.0002106565388157776,1.0,1.0,1.0,1.0,1.0,-0.6444084885642427,0.3614413743393125,0.008265558010912402
9.9,7.853787307690706,0.36146553333687464,0.01,5.0,4.0,3.0,2.0,1.0,0.00021071285432326862,1.0,1.0,1.0,1.0,1.0,-0.6443931935968422,0.36146553333687464,0.008274469704256838
9.91,7.860148362331465,0.3614896927504129,0.01,5.0,4.0,3.0,2.0,1.0,0.00021076918208724334,1.0,1.0,1.0,1.0,1.0,-0.6443779018775112,0.3614896927504129,0.00828338520706494
9.92,7.866509175360509,0.3615138525799272,0.01,5.0,4.0,3.0,2.0,1.0,0.00021082552210979023,1.0,1.0,1.0,1.0,1.0,-0.6443626134062492,0.3615138525799272,0.008292304520384174
9.93,7.872869746777837,0.36153801282541753,0.01,5.0,4.0,3.0,2.0,1.0,0.0002108818743929987,1.0,1.0,1.0,1.0,1.0,-0.6443473281830567,0.36153801282541753,0.008301227645262216
9.94,7.879230076583449,0.36156217348688396,0.01,5.0,4.0,3.0,2.0,1.0,0.00021093823893895825,1.0,1.0,1.0,1.0,1.0,-0.6443320462079334,0.36156217348688396,0.008310154582746929
9.95,7.885590164777345,0.36158633456432643,0.01,5.0,4.0,3.0,2.0,1.0,0.00021099461574975844,1.0,1.0,1.0,1.0,1.0,-0.6443167674808794,0.36158633456432643,0.008319085333886351
9.96,7.891950011359527,0.36161049605774487,0.01,5.0,4.0,3.0,2.0,1.0,0.00021105100482748902,1.0,1.0,1.0,1.0,1.0,-0.6443014920018945,0.36161049605774487,0.008328019899728707
9.97,7.898309616329993,0.3616346579671395,0.01,5.0,4.0,3.0,2.0,1.0,0.0002111074061742409,1.0,1.0,1.0,1.0,1.0,-0.6442862197709791,0.3616346579671395,0.008336958281322443
9.98,7.904668979688743,0.3616588202925101,0.01,5.0,4.0,3.0,2.0,1.0,0.00021116381979210394,1.0,1.0,1.0,1.0,1.0,-0.6442709507881328,0.3616588202925101,0.008345900479716138
9.99,7.911028101435777,0.3616829830338568,0.01,5.0,4.0,3.0,2.0,1.0,0.00021122024568316923,1.0,1.0,1.0,1.0,1.0,-0.6442556850533558,0.3616829830338568,0.008354846495958603
10.0,7.917386981571095,0.36170714619117955,0.01,5.0,4.0,3.0,2.0,1.0,0.00021127668384952767,1.0,1.0,1.0,1.0,1.0,-0.6442404225666482,0.36170714619117955,0.008363796331098811
