Time,Abeta,AbDim,AbP,Source,Sink,Nep,kprod,kdeg,kdimer,kdedimer,kdisagg,kpf,kpg,kpghalf,kdegNep,cell,Abetaproduction,AbetaDegradation,AbetaDimerisation,AbetaDedimerisation,AbetaPlaqueFormation,AbetaPlaqueGrowth,AbetaDisaggregation,NepDegradation
3.39,6.30517682381141e-05,-6.296177374240763e-12,3.9603652605370876e-17,1.0,1.0,999.9999993898,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3240871321924384e-09,-3.714460707664959e-12,-5.3300289561635186e-17,8.767426993685463e-18,3.547804374818131e-41,2.152735744670145e-21,1.79999999890164e-07
3.4,6.323775505211188e-05,-6.333376402754651e-12,3.99553644694375e-17,1.0,1.0,999.999999388,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3279928552816177e-09,-3.725416737005154e-12,-5.36151979375195e-17,8.819226640891707e-18,3.6217506522531885e-41,2.1718537464652142e-21,1.7999999988984e-07
3.41,6.342374182727153e-05,-6.370684989414127e-12,4.030915113552597e-17,1.0,1.0,999.9999993862,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.331898577555183e-09,-3.7363727599816245e-12,-5.39310337778853e-17,8.871178847815688e-18,3.69701383151009e-41,2.1910845282737853e-21,1.7999999988951598e-07
3.42,6.360972856359308e-05,-6.4081031341493235e-12,4.066501870561433e-17,1.0,1.0,999.9999993844,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3358042990131334e-09,-3.747328776594371e-12,-5.42477970821411e-17,8.923283614360115e-18,3.773613395682376e-41,2.210428421781078e-21,1.79999999889192e-07
3.43,6.379571526107653e-05,-6.4456308368903796e-12,4.1022973281673446e-17,1.0,1.0,999.9999993826,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3397100196554702e-09,-3.758284786843399e-12,-5.456548784969551e-17,8.975540940427706e-18,3.8515690577531605e-41,2.2298857586719235e-21,1.79999999888868e-07
3.44,6.39817019197219e-05,-6.483268097567429e-12,4.1383020965666924e-17,1.0,1.0,999.9999993808,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.343615739482193e-09,-3.769240790728709e-12,-5.4884106079957073e-17,9.027950825921174e-18,3.930900762623341e-41,2.249456870630757e-21,1.79999999888544e-07
3.45,6.416768853952918e-05,-6.52101491611061e-12,4.174516785955123e-17,1.0,1.0,999.999999379,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3475214584933019e-09,-3.780196788250305e-12,-5.5203651772334373e-17,9.080513270743238e-18,4.011628689151762e-41,2.2691420893416263e-21,1.7999999988822e-07
3.46,6.435367512049839e-05,-6.558871292450056e-12,4.2109420065275566e-17,1.0,1.0,999.9999993772,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3514271766887973e-09,-3.791152779408191e-12,-5.552412492623596e-17,9.133228274796607e-18,4.09377325220724e-41,2.288941746488184e-21,1.7999999988789598e-07
3.47,6.453966166262954e-05,-6.5968372265159054e-12,4.2475783684781963e-17,1.0,1.0,999.9999993754,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3553328940686795e-09,-3.8021087642023695e-12,-5.58455255410704e-17,9.186095837984e-18,4.1773551047326053e-41,2.308856173753693e-21,1.79999999887572e-07
3.48,6.472564816592263e-05,-6.634912718238292e-12,4.284426482000521e-17,1.0,1.0,999.9999993736,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.359238610632948e-09,-3.813064742632842e-12,-5.616785361624627e-17,9.239115960208121e-18,4.2623951398207024e-41,2.3288857028210233e-21,1.79999999887248e-07
3.49,6.491163463037767e-05,-6.673097767547354e-12,4.321486957287295e-17,1.0,1.0,999.9999993718,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3631443263816036e-09,-3.824020714699615e-12,-5.649110915117212e-17,9.2922886413717e-18,4.348914492802456e-41,2.349030665372655e-21,1.7999999988692398e-07
3.5,6.509762105599468e-05,-6.711392374373225e-12,4.3587604045305516e-17,1.0,1.0,999.99999937,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3670500413146468e-09,-3.834976680402687e-12,-5.681529214525654e-17,9.345613881377437e-18,4.436934543346957e-41,2.369291393090672e-21,1.799999998866e-07
3.51,6.528360744277364e-05,-6.749796538646043e-12,4.396247433921614e-17,1.0,1.0,999.9999993682,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3709557554320766e-09,-3.845932639742065e-12,-5.714040259790808e-17,9.399091680128057e-18,4.526476917573714e-41,2.3896682176567715e-21,1.7999999988627598e-07
3.52,6.546959379071459e-05,-6.7883102602959465e-12,4.433948655651079e-17,1.0,1.0,999.9999993664,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3748614687338939e-09,-3.85688859271775e-12,-5.746644050853534e-17,9.452722037526274e-18,4.61756349017698e-41,2.4101614707522572e-21,1.79999999885952e-07
3.53,6.565558009981751e-05,-6.826933539253067e-12,4.471864679908824e-17,1.0,1.0,999.9999993646,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.378767181220099e-09,-3.867844539329744e-12,-5.779340587654684e-17,9.506504953474797e-18,4.710216386562282e-41,2.4307714840580396e-21,1.79999999885628e-07
3.54,6.584156637008243e-05,-6.865666375447545e-12,4.5099961168840064e-17,1.0,1.0,999.9999993627999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3826728928906918e-09,-3.878800479578052e-12,-5.812129870135119e-17,9.560440427876345e-18,4.804457984995153e-41,2.4514985892546394e-21,1.7999999988530398e-07
3.55,6.602755260150936e-05,-6.904508768809514e-12,4.548343576765059e-17,1.0,1.0,999.9999993609999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3865786037456727e-09,-3.8897564134626784e-12,-5.845011898235694e-17,9.614528460633631e-18,4.90031091876209e-41,2.4723431180221834e-21,1.7999999988498e-07
3.56,6.621353879409828e-05,-6.943460719269111e-12,4.586907669739699e-17,1.0,1.0,999.9999993591999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3904843137850415e-09,-3.900712340983623e-12,-5.877986671897266e-17,9.668769051649374e-18,4.99779807834381e-41,2.493305402040408e-21,1.7999999988465597e-07
3.57,6.639952494784923e-05,-6.982522226756473e-12,4.625689005994919e-17,1.0,1.0,999.9999993573999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.3943900230087986e-09,-3.91166826214089e-12,-5.911054191060693e-17,9.72316220082628e-18,5.0969426136008e-41,2.5143857729886585e-21,1.7999999988433198e-07
3.58,6.658551106276219e-05,-7.0216932912017375e-12,4.664688195716995e-17,1.0,1.0,999.9999993555999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.398295731416944e-09,-3.922624176934483e-12,-5.944214455666831e-17,9.777707908067075e-18,5.197767935971213e-41,2.535584562545887e-21,1.79999999884008e-07
3.59,6.677149713883719e-05,-7.060973912535037e-12,4.703905849091475e-17,1.0,1.0,999.9999993537999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4022014390094785e-09,-3.933580085364404e-12,-5.977467465656535e-17,9.832406173274466e-18,5.300297720681133e-41,2.556902102390653e-21,1.7999999988368398e-07
3.6,6.695748317607423e-05,-7.1003640906865136e-12,4.743342576303197e-17,1.0,1.0,999.9999993519999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4061071457864012e-09,-3.944535987430656e-12,-6.010813220970669e-17,9.887256996351172e-18,5.404555908967303e-41,2.578338724201129e-21,1.7999999988336e-07
3.61,6.714346917447331e-05,-7.139863825586299e-12,4.7829989875362665e-17,1.0,1.0,999.9999993501999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4100128517477127e-09,-3.955491883133244e-12,-6.044251721550082e-17,9.942260377199907e-18,5.510566710312211e-41,2.5998947596550886e-21,1.7999999988303597e-07
3.62,6.732945513403446e-05,-7.1794731171645325e-12,4.822875692974078e-17,1.0,1.0,999.9999993483999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.413918556893414e-09,-3.96644777247217e-12,-6.077782967335636e-17,9.997416315723388e-18,5.618354604691768e-41,2.6215705404299198e-21,1.7999999988271198e-07
3.63,6.751544105475765e-05,-7.2191919653513485e-12,4.862973302799297e-17,1.0,1.0,999.9999993465999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.417824261223504e-09,-3.977403655447435e-12,-6.111406958268185e-17,1.0052724811824325e-17,5.727944344835398e-41,2.643366398202614e-21,1.79999999882388e-07
3.64,6.770142693664293e-05,-7.259020370076886e-12,4.9032924271938776e-17,1.0,1.0,999.9999993447999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4217299647379839e-09,-3.988359532059045e-12,-6.145123694288589e-17,1.010818586540544e-17,5.839360958498789e-41,2.665282664649776e-21,1.7999999988206397e-07
3.65,6.78874127796903e-05,-7.29895833127128e-12,4.9438336763390424e-17,1.0,1.0,999.9999993429999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4256356674368533e-09,-3.999315402307002e-12,-6.178933175337702e-17,1.0163799476369444e-17,5.952629750749109e-41,2.6873196714476132e-21,1.7999999988173998e-07
3.66,6.807339858389973e-05,-7.339005848864669e-12,4.984597660415304e-17,1.0,1.0,999.9999993411999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4295413693201122e-09,-4.010271266191307e-12,-6.212835401356386e-17,1.0219565644619053e-17,6.067776306262982e-41,2.709477750271947e-21,1.7999999988141597e-07
3.67,6.825938434927127e-05,-7.379162922787187e-12,5.0255849896024445e-17,1.0,1.0,999.9999993393999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4334470703877614e-09,-4.021227123711966e-12,-6.246830372285493e-17,1.0275484370056982e-17,6.18482649163698e-41,2.731757232798201e-21,1.7999999988109198e-07
3.68,6.844537007580492e-05,-7.419429552968975e-12,5.066796274079533e-17,1.0,1.0,999.9999993376,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4373527706398008e-09,-4.032182974868982e-12,-6.280918088065887e-17,1.0331555652585951e-17,6.303806457710941e-41,2.754158450701412e-21,1.7999999988076799e-07
3.69,6.863135576350066e-05,-7.459805739340164e-12,5.108232124024912e-17,1.0,1.0,999.9999993358,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.44125847007623e-09,-4.0431388196623536e-12,-6.315098548638417e-17,1.038777949210867e-17,6.424742641903889e-41,2.7766817356562216e-21,1.79999999880444e-07
3.7,6.881734141235855e-05,-7.500291481830897e-12,5.14989314961621e-17,1.0,1.0,999.999999334,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4451641686970503e-09,-4.05409465809209e-12,-6.349371753943946e-17,1.0444155888527858e-17,6.547661770562835e-41,2.7993274193368832e-21,1.7999999988012e-07
3.71,6.900332702237854e-05,-7.540886780371305e-12,5.191779961030324e-17,1.0,1.0,999.9999993322,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4490698665022605e-09,-4.065050490158189e-12,-6.383737703923328e-17,1.0500684841746225e-17,6.672590861324253e-41,2.8220958334172534e-21,1.79999999879796e-07
3.72,6.918931259356069e-05,-7.58159163489153e-12,5.233893168443443e-17,1.0,1.0,999.9999993304,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.452975563491862e-09,-4.076006315860658e-12,-6.418196398517426e-17,1.0557366351666497e-17,6.799557225488517e-41,2.8449873095708026e-21,1.79999999879472e-07
3.73,6.937529812590496e-05,-7.622406045321705e-12,5.276233382031025e-17,1.0,1.0,999.9999993286,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4568812596658543e-09,-4.086962135199496e-12,-6.45274783766709e-17,1.0614200418191379e-17,6.928588470407069e-41,2.8680021794706043e-21,1.7999999987914798e-07
3.74,6.95612836194114e-05,-7.66333001159197e-12,5.318801211967816e-17,1.0,1.0,999.9999993268,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4607869550242375e-09,-4.09791794817471e-12,-6.487392021313183e-17,1.0671187041223598e-17,7.059712501882608e-41,2.891140774789346e-21,1.79999999878824e-07
3.75,6.974726907407999e-05,-7.704363533632461e-12,5.3615972684278296e-17,1.0,1.0,999.999999325,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4646926495670122e-09,-4.108873754786299e-12,-6.52212894939656e-17,1.0728326220665858e-17,7.192957526582106e-41,2.9144034271993154e-21,1.799999998785e-07
3.76,6.993325448991075e-05,-7.745506611373313e-12,5.404622161584371e-17,1.0,1.0,999.9999993232,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4685983432941785e-09,-4.11982955503427e-12,-6.556958621858079e-17,1.078561795642088e-17,7.328352054462916e-41,2.937790468372417e-21,1.7999999987817599e-07
3.77,7.011923986690368e-05,-7.786759244744668e-12,5.44787650161002e-17,1.0,1.0,999.9999993214,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.472504036205736e-09,-4.130785348918623e-12,-6.591881038638599e-17,1.0843062248391381e-17,7.465924901211759e-41,2.9613022299801588e-21,1.79999999877852e-07
3.78,7.03052252050588e-05,-7.828121433676657e-12,5.4913608986766313e-17,1.0,1.0,999.9999993196,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4764097283016856e-09,-4.141741136439362e-12,-6.626896199678974e-17,1.0900659096480078e-17,7.605705190696815e-41,2.9849390436936565e-21,1.7999999987752798e-07
3.79,7.049121050437611e-05,-7.869593178099423e-12,5.5350759629553447e-17,1.0,1.0,999.9999993178,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.480315419582027e-09,-4.152696917596489e-12,-6.662004104920066e-17,1.0958408500589683e-17,7.747722357432918e-41,3.008701241183637e-21,1.79999999877204e-07
3.8,7.067719576485562e-05,-7.911174477943098e-12,5.579022304616575e-17,1.0,1.0,999.999999316,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4842211100467608e-09,-4.163652692390009e-12,-6.697204754302729e-17,1.1016310460622916e-17,7.892006149059774e-41,3.032589154120432e-21,1.7999999987688e-07
3.81,7.086318098649734e-05,-7.952865333137823e-12,5.623200533830023e-17,1.0,1.0,999.9999993142,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4881267996958868e-09,-4.174608460819924e-12,-6.732498147767825e-17,1.1074364976482493e-17,8.038586628833419e-41,3.0566031141739854e-21,1.7999999987655598e-07
3.82,7.104916616930128e-05,-7.994665743613733e-12,5.667611260764655e-17,1.0,1.0,999.9999993124,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4920324885294052e-09,-4.185564222886238e-12,-6.767884285256206e-17,1.1132572048071124e-17,8.187494178130749e-41,3.080743453013844e-21,1.79999999876232e-07
3.83,7.123515131326744e-05,-8.036575709300967e-12,5.712255095588737e-17,1.0,1.0,999.9999993106,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4959381765473161e-09,-4.196519978588953e-12,-6.803363166708734e-17,1.1190931675291534e-17,8.3387594989674e-41,3.10501050230917e-21,1.7999999987590798e-07
3.84,7.142113641839583e-05,-8.078595230129659e-12,5.757132648469793e-17,1.0,1.0,999.9999993087999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.4998438637496202e-09,-4.2074757279280725e-12,-6.838934792066264e-17,1.1249443858046432e-17,8.4924136165287e-41,3.1294045937287253e-21,1.7999999987558399e-07
3.85,7.160712148468647e-05,-8.120724306029951e-12,5.802244529574643e-17,1.0,1.0,999.9999993069999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.503749550136317e-09,-4.218431470903598e-12,-6.874599161269655e-17,1.1308108596238535e-17,8.648487881714105e-41,3.1539260589408887e-21,1.7999999987526e-07
3.86,7.179310651213934e-05,-8.162962936931978e-12,5.847591349069374e-17,1.0,1.0,999.9999993051999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.507655235707407e-09,-4.229387207515534e-12,-6.910356274259767e-17,1.1366925889770568e-17,8.807013973694752e-41,3.1785752296136396e-21,1.7999999987493598e-07
3.87,7.197909150075448e-05,-8.205311122765879e-12,5.893173717119361e-17,1.0,1.0,999.9999993033999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5115609204628905e-09,-4.2403429377638845e-12,-6.946206130977455e-17,1.1425895738545238e-17,8.968023902484533e-41,3.2033524374145715e-21,1.79999999874612e-07
3.88,7.216507645053187e-05,-8.247768863461786e-12,5.938992243889253e-17,1.0,1.0,999.9999993015999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5154666044027671e-09,-4.25129866164865e-12,-6.982148731363576e-17,1.1485018142465263e-17,9.131550011524431e-41,3.2282580140108816e-21,1.7999999987428797e-07
3.89,7.235106136147154e-05,-8.290336158949845e-12,5.985047539542983e-17,1.0,1.0,999.9999992997999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5193722875270378e-09,-4.262254379169835e-12,-7.018184075358991e-17,1.1544293101433365e-17,9.297624980280377e-41,3.2532922910693795e-21,1.7999999987396398e-07
3.9,7.253704623357349e-05,-8.333013009160186e-12,6.031340214243755e-17,1.0,1.0,999.9999992979999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5232779698357019e-09,-4.273210090327442e-12,-7.054312162904556e-17,1.1603720615352255e-17,9.466281826854453e-41,3.2784556002564776e-21,1.7999999987364e-07
3.91,7.272303106683773e-05,-8.375799414022952e-12,6.077870878154063e-17,1.0,1.0,999.9999992961999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5271836513287602e-09,-4.284165795121476e-12,-7.09053299394113e-17,1.166330068412465e-17,9.63755391060973e-41,3.303748273238204e-21,1.7999999987331598e-07
3.92,7.290901586126426e-05,-8.418695373468277e-12,6.12464014143567e-17,1.0,1.0,999.9999992943999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5310893320062127e-09,-4.295121493551937e-12,-7.12684656840957e-17,1.1723033307653267e-17,9.811474934808456e-41,3.329170641680187e-21,1.7999999987299199e-07
3.93,7.30950006168531e-05,-8.461700887426301e-12,6.171648614249627e-17,1.0,1.0,999.9999992925999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5349950118680595e-09,-4.30607718561883e-12,-7.163252886250736e-17,1.1782918485840827e-17,9.988078949263985e-41,3.3547230372476696e-21,1.7999999987266797e-07
3.94,7.328098533360425e-05,-8.504815955827157e-12,6.218896906756257e-17,1.0,1.0,999.9999992907999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5389006909143006e-09,-4.317032871322157e-12,-7.19975194740548e-17,1.1842956218590037e-17,1.0167400353006145e-40,3.3804057916054987e-21,1.7999999987234398e-07
3.95,7.346697001151773e-05,-8.54804057860099e-12,6.266385629115169e-17,1.0,1.0,999.9999992889999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.542806369144937e-09,-4.327988550661922e-12,-7.236343751814669e-17,1.1903146505803627e-17,1.0349473896960362e-40,3.406219236418133e-21,1.7999999987202e-07
3.96,7.365295465059351e-05,-8.591374755677932e-12,6.314115391485245e-17,1.0,1.0,999.9999992871999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5467120465599671e-09,-4.338944223638127e-12,-7.273028299419154e-17,1.1963489347384305e-17,1.0534334686640338e-40,3.432163703349634e-21,1.7999999987169597e-07
3.97,7.383893925083166e-05,-8.634818486988124e-12,6.36208680402465e-17,1.0,1.0,999.9999992853999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5506177231593933e-09,-4.349899890250777e-12,-7.309805590159797e-17,1.2023984743234788e-17,1.0722018184854535e-40,3.4582395240636795e-21,1.7999999987137198e-07
3.98,7.402492381223212e-05,-8.678371772461701e-12,6.410300476890827e-17,1.0,1.0,999.9999992836,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5545233989432139e-09,-4.360855550499871e-12,-7.346675623977454e-17,1.2084632693257795e-17,1.091256021442629e-40,3.484447030223547e-21,1.79999999871048e-07
3.99,7.421090833479496e-05,-8.722034612028806e-12,6.458757020240499e-17,1.0,1.0,999.9999992818,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5584290739114302e-09,-4.371811204385416e-12,-7.383638400812986e-17,1.2145433197356045e-17,1.1105996960927791e-40,3.510786553492128e-21,1.79999999870724e-07
4.0,7.439689281852015e-05,-8.765807005619568e-12,6.507457044229666e-17,1.0,1.0,999.99999928,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5623347480640423e-09,-4.382766851907414e-12,-7.420693920607246e-17,1.220638625543225e-17,1.1302364975427782e-40,3.53725842553192e-21,1.7999999987039999e-07
4.01,7.45828772634077e-05,-8.809688953164132e-12,6.556401159013611e-17,1.0,1.0,999.9999992782,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5662404214010491e-09,-4.393722493065867e-12,-7.457842183301096e-17,1.2267491867389126e-17,1.150170117725316e-40,3.563862978005029e-21,1.79999999870076e-07
4.02,7.476886166945763e-05,-8.853680454592635e-12,6.605589974746894e-17,1.0,1.0,999.9999992764,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.5701460939224524e-09,-4.404678127860778e-12,-7.495083188835396e-17,1.2328750033129399e-17,1.1704042856764431e-40,3.590600542573169e-21,1.79999999869752e-07
