Time,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr,cAra,pulse_flag,dAra,sT,k_ara,s0_taRNA,d_taRNA,s0_mT7cr,d_mT7,s0_mGFPcr,k_pT3,n3,km3,d_mGFP,s0_pT7,s_pT7k,s0_pGFP,s_pGFPk,d_pT7,d_pGFP,s0_mT3cr,k_pT7,n7,km7,d_mT3,s0_pT3,s_pT3k,d_pT3,pulse_interval,pulse1_start,pulse1_length,pulse_conc,pulse2_start,pulse2_length,pulse3_start,pulse3_length,cell,r0,r1a,r1b,r2a,r2b,r3a,r3b,r6,r7,r8,r9,r10a,r10b,r11,r12
5.79,0.4916784254979149,0.35694050990503773,0.1772249667685476,0.09587278741277352,6.620445503390602,0.008266,0.00017153026827397772,0.006242435404994497,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10787129394486432,0.05787055068110458,0.0252,0.02519999999929566,0.012514287761664251,0.012405747673798333,0.013550378162611853,0.104313286540101,0.0005368876095115317,0.019861336510171808,0.0007695960210992843,0.0004375947218901142,3.529661432880153e-05,1.1835588510904463e-06
5.8,0.4921779705186417,0.3569405099050448,0.1772260537299646,0.09600298664612467,6.621290450528242,0.008263,0.00017187166461368509,0.0062457625952582994,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10783734681700655,0.05792934713004413,0.0252,0.02519999999929616,0.01251466693347892,0.012405823761097523,0.013564036544260596,0.10440177701070079,0.0005376167252182982,0.01986387135158473,0.0007712569965644767,0.00043782795792760677,3.535130772246796e-05,1.185914485834427e-06
5.8100000000000005,0.49267658854850765,0.35694050990505183,0.17722714372111475,0.09613331506254306,6.622136256540318,0.00826,0.00017221358423543905,0.006249104082273341,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1078033965728274,0.05798803447215935,0.0252,0.025199999999296657,0.012515046602747396,0.012405900060478033,0.013577669580456104,0.10449010732226743,0.0005383465643502411,0.019866408769620956,0.0007729232365742036,0.0004380621961673612,3.5406053728498294e-05,1.1882737312245294e-06
5.82,0.49317428064345803,0.3569405099050589,0.17722823674474775,0.09626377240230563,6.622982919805658,0.008257,0.00017255602761782183,0.006252459908674512,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10776944321189774,0.05804661283173501,0.0252,0.025199999999297156,0.012515426769801259,0.012405976572132344,0.013591277300069655,0.10457827766361504,0.0005390771254529115,0.019868948759416975,0.00077459475150897,0.00043829743959808323,3.5460852803695055e-05,1.1906365905629705e-06
5.83,0.4936710478581295,0.3569405099050659,0.17722933280361267,0.09639435840600767,6.623830438705125,0.008254000000000001,0.00017289899524368886,0.006255830117171802,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1077354867337883,0.05810508233290184,0.0252,0.02519999999929765,0.012515807434976697,0.012406053296252887,0.013604859731936748,0.10466628822332047,0.0005398084070736429,0.019871491316115375,0.0007762715517510039,0.0004385336912137433,3.551570540541646e-05,1.1930030671814532e-06
5.84,0.49416689124585095,0.3569405099050729,0.17723043190045812,0.09652507281456252,6.624678811621614,0.008251,0.00017324248760017215,0.006259214750550321,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10770152713806981,0.058163443099636655,0.0252,0.02519999999929815,0.012516188598614506,0.012406130233032069,0.013618416904857128,0.10475413918972366,0.0005405404077615501,0.019874036434864843,0.000777953647684195,0.00043877095401357745,3.55706119915757e-05,1.1953731644411878e-06
5.8500000000000005,0.49466181185864444,0.3569405099050799,0.177231534038032,0.09665591536920132,6.62552803694005,0.008248,0.00017358650517868324,0.006262613851670305,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1076675644243129,0.05822169525576245,0.0252,0.02519999999929864,0.012516570261060083,0.012406207382662241,0.0136319488475948,0.10484183075092755,0.0005412731260675274,0.01987658411082015,0.0007796410496940374,0.00043900923100208836,3.5625573020640187e-05,1.1977468857329144e-06
5.86,0.4951558107472263,0.3569405099050869,0.1772326392190818,0.09678688581147274,6.626378113047387,0.008245,0.00017393104847491652,0.006266027463467135,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10763359859208815,0.058279838924948535,0.0252,0.025199999999299134,0.012516952422663428,0.012406284745335727,0.013645455588878082,0.1049293630947985,0.0005420065605442473,0.019879134339142162,0.0007813337681675696,0.0004392485251890461,3.5680588951630734e-05,1.200124234476924e-06
5.87,0.4956488889610084,0.35694050990509396,0.17723374744635448,0.09691798388324277,6.627229038332607,0.008242,0.00017427611798885248,0.00626945562895135,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10759962964096598,0.058337874230710685,0.0252,0.025199999999299633,0.012517335083779144,0.012406362321244814,0.013658937157399617,0.10501673640896646,0.0005427407097461595,0.019881687114997822,0.0007830318134933168,0.00043948883958948965,3.573566024412089e-05,1.2025052141230821e-06
5.88,0.49614104754809873,0.35694050990510096,0.1772348587225965,0.09704920932669445,6.628080811186714,0.008239,0.00017462171422476087,0.006272898391208661,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10756565757051685,0.05839580129641122,0.0252,0.025199999999300126,0.012517718244766432,0.012406440110581757,0.0136723935818164,0.10510395088082504,0.0005434755722294889,0.019884242433560143,0.0007847351960612318,0.0004397301772237271,3.579078735823606e-05,1.20488982815085e-06
5.89,0.49663228755530303,0.35694050990510795,0.17723597305055397,0.09718056188432754,6.628933430002739,0.008236,0.00017496783769120383,0.006276355793399965,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10753168238031101,0.058453620245259165,0.0252,0.02519999999930062,0.012518101905989091,0.01240651811353878,0.013685824890749815,0.1051910066975319,0.0005442111465522342,0.01988680029000822,0.0007864439262626351,0.00043997254111733747,3.584597075465284e-05,1.2072780800693063e-06
5.9,0.4971226100281253,0.35694050990511494,0.1772370904329725,0.09731204129895842,6.629786893175733,0.008233,0.0001753144889010392,0.006279827878761356,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10749770406991872,0.058511331200310344,0.0252,0.025199999999301115,0.012518486067815518,0.012406596330308077,0.013699231112785665,0.10527790404600881,0.0005449474312741671,0.019889360679527197,0.0007881580144901595,0.00044021593430117103,3.590121089459816e-05,1.2096699734171706e-06
5.91,0.4976120160107692,0.35694050990512194,0.1772382108725974,0.09744364731371966,6.630641199102767,0.00823,0.00017566166837142366,0.006283314690604145,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10746372263891013,0.058568934284467536,0.0252,0.025199999999301607,0.012518870730618704,0.012406674761081819,0.01371261227647419,0.10536464311294187,0.0005456844249568301,0.019891923597308302,0.0007898774711376881,0.0004404603598113505,3.595650823984853e-05,1.2120655117628232e-06
5.92,0.4981005065461389,0.3569405099051289,0.1772393343721736,0.09757537967205986,6.631496346182932,0.008227,0.00017600937662381593,0.006286816272314868,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10742973808685537,0.05862642962048055,0.0252,0.025199999999302097,0.012519255894776236,0.012406753406052153,0.013725968410330105,0.1054512240847818,0.0005464221261635352,0.019894489038548797,0.0007916023066002976,0.00044070582068927224,3.6011863252729267e-05,1.21446469870433e-06
5.93,0.49858808324683573,0.35694050990513587,0.17724046095304077,0.09770723797839717,6.632352331930384,0.008224,0.0001763576166508607,0.006290332668795112,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10739575041332436,0.058683817398152566,0.0252,0.025199999999302593,0.012519641563402012,0.012406832266712855,0.013739299558444582,0.10553764725924064,0.0005471605326790241,0.01989705699579115,0.0007933325294437448,0.00044095232008253734,3.606727644567434e-05,1.2168675548909389e-06
5.94,0.49907474741102387,0.35694050990514287,0.17724159062634062,0.0978392219138841,6.633209154347706,0.008221000000000001,0.00017670639009664815,0.006293863924232114,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10736175961788705,0.05874109777027751,0.0252,0.025199999999303085,0.012520027738114352,0.012406911343843845,0.01375260575631156,0.10562391287268275,0.0005478996427177509,0.019899627463043117,0.0007950681492250309,0.00044119986108867115,3.612274830459322e-05,1.2192740916668723e-06
5.95,0.49956049935419705,0.35694050990514986,0.17724272337125507,0.09797133139948393,6.634066812963908,0.008218000000000001,0.0001770556943697343,0.006297410080413768,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1073277657001133,0.05879827077398899,0.0252,0.025199999999303578,0.012520414415842118,0.012406990635987856,0.013765887012557158,0.10571002096959173,0.00054863945583711,0.019902200438891727,0.0007968091786546129,0.00044144844663700515,3.617827923071105e-05,1.2216842911511668e-06
5.96,0.5000453401180713,0.3569405099051568,0.17724385919065827,0.09810356617893087,6.634925306179927,0.008215,0.00017740553002609468,0.006300971181037746,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10729376865957285,0.05885533653189699,0.0252,0.025199999999304067,0.012520801597000048,0.01240707014334608,0.0137791433556636,0.10579597173626475,0.0005493799706020128,0.019904775918539782,0.0007985556281166046,0.000441698079790746,3.6233869688906134e-05,1.2240981571800532e-06
5.97,0.5005292707431509,0.35694050990516374,0.17724499808742672,0.09823592599625382,6.6357846323985825,0.008212,0.0001777558976263786,0.006304547269877221,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10725976849583538,0.05891229516646886,0.0252,0.02519999999930456,0.012521189282007846,0.012407149866119871,0.013792374814079984,0.10588176535878085,0.0005501211855790213,0.019907353897195747,0.0008003075079956361,0.0004419487636183932,3.6289520144609734e-05,1.2265156936220122e-06
5.98,0.5010122922687297,0.35694050990517073,0.1772461400644396,0.09836841059577586,6.636644790024572,0.008209000000000001,0.00017810679773591553,0.006308138390780889,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1072257652084705,0.05896914680002948,0.0252,0.025199999999305053,0.012521577471290181,0.012407229804510773,0.013805581416222316,0.10596740202300134,0.0005508630993363448,0.01990993437007372,0.0008020648286767912,0.0004422005011937403,3.6345231063805356e-05,1.2289369043778172e-06
5.99,0.5014944057328935,0.35694050990517767,0.1772472851245786,0.09850101972211384,6.637505777464473,0.008206000000000001,0.00017845823092472137,0.00631174458767298,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10719175879704775,0.05902589155476157,0.0252,0.025199999999305542,0.01252196616527669,0.012407309958720504,0.013818763190473564,0.10605288191457019,0.0005516057104438375,0.01991251733239342,0.0008038276005455421,0.0004424532955958759,3.6401002913027986e-05,1.2313617933805774e-06
6.0,0.5019756121725217,0.3569405099051846,0.1772484332707281,0.09863375312017797,6.638367593126734,0.008203,0.00017881019776750507,0.006315365904553278,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10715774926113654,0.059082529552705806,0.0252,0.02519999999930603,0.01252235536440198,0.012407390328950968,0.013831920165183711,0.10613820521891416,0.0005523490174729966,0.019915102779380203,0.0008055958339876872,0.00044270714990918476,3.645683615936343e-05,1.233790364595785e-06
6.01,0.5024559126232888,0.35694050990519155,0.17724958450577513,0.09876661053517136,6.639230235421676,0.0082,0.0001791626988436748,0.006319002385497135,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10712373660030629,0.05913906091576109,0.0252,0.025199999999306524,0.012522745069105628,0.01240747091540426,0.013845052368669805,0.10622337212124344,0.0005530930189969595,0.01991769070626503,0.0008073695393892857,0.00044296206722334915,3.6512731270447576e-05,1.2362226220213563e-06
6.0200000000000005,0.5029353081196666,0.3569405099051985,0.17725073883260958,0.09889959171258958,6.640093702761488,0.008197000000000001,0.00017951573473734455,0.006322654074655486,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10708972081412625,0.05919548576568476,0.0252,0.025199999999307013,0.012523135279832183,0.012407551718282672,0.013858159829216,0.10630838280655186,0.0005538377135905016,0.019920281108284466,0.0008091487271365961,0.00044321805063334956,3.6568688714465604e-05,1.2386585696876773e-06
6.03,0.5034137996949254,0.35694050990520537,0.17725189625412408,0.09903269639822025,6.640957993560226,0.008194,0.00017986930603734023,0.006326321016254865,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1070557019021656,0.059251804224092715,0.0252,0.0251999999993075,0.012523525997031174,0.012407632737788686,0.01387124257507361,0.10639323745961717,0.0005545830998300334,0.01992287398068068,0.0008109334076160104,0.000443475103239466,3.6624708960151314e-05,1.2410982116576476e-06
6.04,0.5038913883811366,0.3569405099052123,0.1772530567732141,0.09916592433814257,6.641823106233807,0.008191,0.0001802234133372064,0.006330003254597423,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10702167986399351,0.05930801641245977,0.0252,0.025199999999307988,0.012523917221157099,0.012407713974124988,0.013884300634461156,0.10647793626500154,0.0005553291762935984,0.01992546931870142,0.0008127235912139912,0.0004437332281472793,3.66807924767864e-05,1.243541552026724e-06
6.05,0.5043680752091737,0.35694050990521925,0.1772542203927781,0.09929927527872692,6.642689039200008,0.008188,0.00018057805723521242,0.0063337008340609395,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10698765469917904,0.05936412245211974,0.0252,0.025199999999308477,0.012524308952669441,0.012407795427494468,0.013897334035564422,0.10656247940705192,0.0005560759415608708,0.019928067117600024,0.0008145192883170088,0.0004439924284676718,3.6736939734199625e-05,1.2459885949229658e-06
6.0600000000000005,0.5048438612087147,0.35694050990522613,0.17725538711571748,0.0994327489666344,6.643555790878465,0.008185000000000001,0.00018093323833435901,0.006337413799098845,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10695362640729113,0.05942012246426572,0.0252,0.025199999999308963,0.01252470119203266,0.012407877098100225,0.013910342806536486,0.10664686706990012,0.0005568233942131526,0.019930667372635394,0.0008163205093114764,0.00044425270731682904,3.679315120276618e-05,1.248439344507077e-06
6.07,0.5053187474082432,0.35694050990523307,0.17725655694493667,0.09956634514881636,6.644423359690666,0.008182,0.00018128895724238441,0.006341142194240229,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10691959498789866,0.059476016569950226,0.0252,0.025199999999309452,0.012525093939716198,0.012407958986145568,0.013923326975497786,0.10673109943746353,0.0005575715328333716,0.019933270079072,0.0008181272645836873,0.00044451406781624006,3.6849427353406866e-05,1.2508938049724524e-06
6.08,0.5057927348350512,0.35694050990523996,0.17725772988334318,0.09970006357251407,6.645291744059953,0.008179,0.00018164521457177102,0.006344886064089861,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10688556044057047,0.05953180489008552,0.0252,0.02519999999930994,0.01252548719619448,0.012408041091834023,0.01393628657053617,0.10681517669344529,0.0005583203560060787,0.019935875232179857,0.000819939564519751,0.0004447765130926992,3.690576865758737e-05,1.25335198054522e-06
6.09,0.5062658245152396,0.35694050990524684,0.17725890593384766,0.0998339039852582,6.646160942411514,0.008176000000000001,0.0001820020109397517,0.006348645453328206,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1068515227648753,0.0595874875454437,0.0252,0.025199999999310427,0.012525880961946916,0.012408123415369338,0.013949221619706924,0.10689909902133457,0.0005590698623174459,0.01993848282723454,0.0008217574195055304,0.0004450400462783072,3.696217558731751e-05,1.2558138754842866e-06
