Time,R,JAK,RJ,IFNRJ,IFNRJ2,IFNRJ2_star,STAT1c,IFNRJ2_star_STAT1c,STAT1c_star,IFNRJ2_star_STAT1c_star,STAT1c_star_STAT1c_star,SHP2,IFNRJ2_star_SHP2,PPX,STAT1c_star_PPX,STAT1c_STAT1c_star,STAT1n_star_STAT1n_star,STAT1n_star,PPN,STAT1n_star_PPN,STAT1n,STAT1n_STAT1n_star,mRNAn,mRNAc,SOCS1,IFNRJ2_star_SOCS1,IFNRJ2_star_SHP2_SOCS1_STAT1c,STAT1c_star_STAT1c_star_PPX,STAT1n_star_STAT1n_star_PPN,IFNRJ2_star_SOCS1_STAT1c,IFN,IFNRJ2_star_SHP2_STAT1c,IFNRJ2_star_SHP2_SOCS1,IFNR,cytoplasm,nucleus,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
8.34,0.4920780931509056,1.837165349326108,1.7350330018796492,3.414919962759212,1.4811141078835173,0.0035176513640803294,999.9625159274507,0.018180724454742954,0.015284138423401167,2.087272063259208e-07,4.0024712717745785e-06,99.99637184941217,0.0006283759745426056,49.9989970103951,0.0010028423140905178,4.025235070432815e-06,1.524101623089788e-08,2.2368469593841408e-09,59.99999999930962,8.141396304349923e-11,4.78121060219141e-13,1.8676371014452944e-12,2.895873185004647e-13,1.9766001059399204e-16,1.2260504938410294e-18,2.5593484126902e-23,4.137734687404487e-23,1.4729084200999017e-07,6.092237151588015e-10,2.173453089137579e-22,10.0,0.0029997746134288136,4.901374433584674e-24,1.3450872561752028,1.0,1.0,0.0036512320959484063,0.27870820112074557,0.17024431250535166,0.007405570539417586,0.013595576501656794,0.007272289781897182,1.6445774870638806e-07,4.271850619736301e-06,0.00022607717893064746,1.885127923627817e-06,0.0005636231285199964,3.0085269422715534e-06,1.7066138074965142e-07,4.4187252602997053e-10,2.2516660882429674e-06,2.0012356358872893e-08,-1.5241016229897183e-09,1.1792802495280432e-10,4.0706981521749616e-13,7.926162308115904e-10,3.0461185757940077e-12,-3.735274202890587e-13,2.3906053010957054e-14,3.8102540575792893e-13,2.895873185004647e-16,1.9766001059399204e-18,9.883000529699602e-20,6.130252469205148e-22,8.369701542913498e-23,3.0863951100083277e-23,1.345827295505652e-23,1.241320406221346e-25,2.0688673437022434e-26,1.5789806689587855e-24,6.107648181642618e-24,0.001218051560382415,8.999323840286442e-06,1.0867265445687894e-25,2.450687216792337e-27,1.4704123300754023e-26,1.2796742063451001e-26,4.240751930311298e-22,1.4918276034757525e-23,6.941976823671912e-23,0.07151387350667707,0.07636877174856063
8.35,0.4913273874564559,1.8363659673395254,1.7322849963984142,3.415065321416514,1.4827411349551203,0.0035262143954207324,999.962379931297,0.018231799410147426,0.015351206063008412,2.1037684043315826e-07,4.043458250746671e-06,99.9963575017149,0.0006306198986666002,49.99899139147752,0.0010084595209763556,4.047800657747542e-06,1.5418861715489107e-08,2.2663233767917852e-09,59.9999999993005,8.259678870967829e-11,4.857424183134384e-13,1.8945343172526923e-12,2.9341685116234454e-13,2.0057399885405713e-16,1.2459497192650476e-18,2.6110671649934488e-23,4.2274672011272346e-23,1.4900153542659518e-07,6.171645569780005e-10,2.2180074826126754e-22,10.0,0.0030118783865807452,5.006124951454594e-24,1.3450385798830702,1.0,1.0,0.00361143949476693,0.27815569285135255,0.16995861899064307,0.007413705674775601,0.013623214383825381,0.007292719764058971,1.6546979881567237e-07,4.308844726704258e-06,0.00022648461557886498,1.8918596959998007e-06,0.0005658529155978839,3.0253785629290666e-06,1.7236852718556248e-07,4.4700460627978556e-10,2.260565578366821e-06,2.0217291253733353e-08,-1.5418861714461864e-09,1.1946004486398616e-10,4.1298394354839147e-13,8.016987915229608e-10,3.0858227848900027e-12,-3.7890686345053827e-13,2.428712091567192e-14,3.854715428723689e-13,2.9341685116234456e-16,2.0057399885405714e-18,1.0028699942702857e-19,6.229748596325238e-22,8.525864955586317e-23,3.143691630837105e-23,1.3724332515027106e-23,1.2682401603381704e-25,2.1137336005636172e-26,1.6097470666258221e-24,6.2277553565020015e-24,0.0012207378544005078,9.035635159742236e-06,1.1090037413063377e-25,2.503062475727297e-27,1.5018374854363783e-26,1.3055335824967243e-26,4.321380323092702e-22,1.5213801218986606e-23,7.082551340328765e-23,0.07136470589362978,0.07624504121476985
8.36,0.49057856800146005,1.8355682179677462,1.729542114294533,3.4152096349204557,1.4843652257602793,0.003534782579307224,999.9622436591558,0.018282919548827974,0.015418454928918192,2.1203661654006118e-07,4.084797251761513e-06,99.99634312351654,0.0006328678286614267,49.99898575039067,0.0010140988800416003,4.0704553836350645e-06,1.5598495330653685e-08,2.2961419176043106e-09,59.99999999929127,8.379496219876135e-11,4.934736015461565e-13,1.9217767042779128e-12,2.972910298826778e-13,2.0352649063286104e-16,1.2661420505261166e-18,2.6637517425760145e-23,4.3190050220541324e-23,1.5072931956412536e-07,6.251962700638202e-10,2.263405879091698e-22,10.0,0.003024008654943466,5.112952399214602e-24,1.3449896499662866,1.0,1.0,0.003571937069234213,0.2776042301604975,0.1696732288660846,0.007421826128801397,0.013650857311748418,0.00731316781953119,1.6648612114283756e-07,4.346095322725482e-06,0.00022689176593514865,1.89860348598428e-06,0.0005680873322757014,3.042296640124801e-06,1.7408985567123377e-07,4.521879586923761e-10,2.2694834801687076e-06,2.0423986258807566e-08,-1.5598495329599233e-09,1.2100952261487902e-10,4.189748109938068e-13,8.108704658154019e-10,3.125981350319101e-12,-3.843553408555824e-13,2.467368007730783e-14,3.8996238325113504e-13,2.972910298826778e-16,2.0352649063286104e-18,1.0176324531643052e-19,6.330710252630583e-22,8.684698551998487e-23,3.2019623197247974e-23,1.3995221047235538e-23,1.2957015066162398e-25,2.1595025110270662e-26,1.641063852622042e-24,6.3500346462957086e-24,0.0012234233655155572,9.0720259648304e-06,1.131702939545849e-25,2.5564761996073008e-27,1.5338857197643807e-26,1.3318758712880073e-26,4.403414061522245e-22,1.5514716165946334e-23,7.225748536152275e-23,0.07121592060096629,0.07612154375134517
8.370000000000001,0.48983162807242897,1.834772095987832,1.7268043480176034,3.415352909964075,1.4859863834867946,0.0035433559563781045,999.9621071110291,0.01833408469411731,0.015485885152322104,2.1370657714210783e-07,4.126490686180663e-06,99.99632871482876,0.000635119760941668,49.9989800870888,0.001019760436890624,4.093199432619431e-06,1.5779932047427927e-08,2.3263059983034563e-09,59.999999999281926,8.50086581665569e-11,5.013160206110871e-13,1.949368134100846e-12,3.0121030311465116e-13,2.0651793443650936e-16,1.2866313568851253e-18,2.717418678263151e-23,4.412381594688101e-23,1.5247433618931646e-07,6.333197445834891e-10,2.309662933379834e-22,10.0,0.0030361654104392056,5.2218946969437525e-24,1.3449404679154036,1.0,1.0,0.0035327228910781022,0.2770538114042391,0.16938814328664414,0.007429931917433973,0.013678505751780272,0.007333633877646924,1.6750672840028497e-07,4.3836037104001375e-06,0.0002272986347792978,1.905359282825004e-06,0.0005703263759837723,3.059281310671872e-06,1.7582545841004113e-07,4.574230085679494e-10,2.278419782955196e-06,2.0632453430903317e-08,-1.5779932046345588e-09,1.2257662826322554e-10,4.250432908327845e-13,8.201319739176465e-10,3.1665987229174455e-12,-3.8987362682016894e-13,2.5065801030554356e-14,3.9449830117013524e-13,3.012103031146512e-16,2.0651793443650935e-18,1.0325896721825469e-19,6.433156784425627e-22,8.846243896337189e-23,3.2612221923124346e-23,1.4271018201294352e-23,1.3237144784064304e-25,2.2061907973440505e-26,1.6729399746854252e-24,6.474521836637458e-24,0.001226108077670624,9.108496231317617e-06,1.154831466689917e-25,2.6109473484718762e-27,1.5665684090831257e-26,1.3587093391315754e-26,4.486875360109809e-22,1.582111052640432e-23,7.371613084053346e-23,0.07106751625617772,0.07599827863139627
8.38,0.4890865609987617,1.8339775962107598,1.7240716900044462,3.415495153198141,1.487604611332871,0.0035519344532113388,999.9619702868121,0.018385294783682345,0.015553496858999337,2.1538676539982344e-07,4.168540977544176e-06,99.99631427566335,0.0006373756931655759,49.99897440152617,0.0010254442371265017,4.1160329892250755e-06,1.5963186935392954e-08,2.356819063713296e-09,59.999999999272475,8.623805296746518e-11,5.092711020479398e-13,1.977312515208858e-12,3.051751230621881e-13,2.0954878327210328e-16,1.3074215526269041e-18,2.7720847618808855e-23,4.5076309287388465e-23,1.5423672798796588e-07,6.415358778846246e-10,2.356793531142757e-22,10.0,0.003048348643634256,5.332990396771317e-24,1.344891035211999,1.0,1.0,0.003493795047727302,0.27650443493692645,0.1691033633942255,0.007438023056664355,0.013706159166356688,0.007354117913472938,1.6853162410705872e-07,4.4213711931036274e-06,0.0002277052152367623,1.9121270794967276e-06,0.0005725700438820252,3.0763327113795053e-06,1.7757542803035098e-07,4.6271018396389765e-10,2.2873744749499287e-06,2.084270488772088e-08,-1.5963186934282036e-09,1.241615332275901e-10,4.311902648373259e-13,8.294840405350386e-10,3.2076793894231234e-12,-3.954625030417714e-13,2.5463555102396992e-14,3.9907967336889744e-13,3.051751230621881e-16,2.095487832721033e-18,1.0477439163605164e-19,6.537107763134521e-22,9.010542839105037e-23,3.321486473197606e-23,1.455180480482246e-23,1.352289278621654e-25,2.2538154643694233e-26,1.7053845111239207e-24,6.6012532474979734e-24,0.0012287919865129626,9.145045930902768e-06,1.1783967655713786e-25,2.6664951983856585e-27,1.599897119031395e-26,1.3860423809404427e-26,4.571786777202783e-22,1.6133075327626596e-23,7.520190340342948e-23,0.07091949149551235,0.07587524513244318
8.39,0.488343360132733,1.8331847134664663,1.7213441326990824,3.415636371222773,1.4892199125087984,0.0035605181108048275,999.9618331865079,0.01843654964104048,0.015621290179199953,2.1707722396471343e-07,4.210950561214889e-06,99.99629980603217,0.0006396356217241309,49.99896869365709,0.0010311503262965289,4.138956237758925e-06,1.6148275163297045e-08,2.387684587181589e-09,59.99999999926292,8.748332466805731e-11,5.173402883937485e-13,2.0056137932831865e-12,3.0918594570427907e-13,2.1261949468537763e-16,1.3285165975115174e-18,2.827767043166117e-23,4.6047876078147164e-23,1.5601663857072677e-07,6.498455745389358e-10,2.404812792230474e-22,10.0,0.0030605583462506073,5.446278691570573e-24,1.3448413533337342,1.0,1.0,0.0034551516368634266,0.275956099115361,0.16881889031503527,0.007446099562543992,0.01373381802456087,0.007374619856416193,1.6956082100353838e-07,4.459399081133889e-06,0.0002281115121280206,1.9189068651723926e-06,0.0005748183333650456,3.0934509788895866e-06,1.7933985756657568e-07,4.680499157121804e-10,2.2963475453144507e-06,2.1054752806074447e-08,-1.6148275162156837e-09,1.2576441029552396e-10,4.374166233402866e-13,8.389273948781329e-10,3.249227872694679e-12,-4.011227586566371e-13,2.5867014419687427e-14,4.0370687906612824e-13,3.091859457042791e-16,2.1261949468537764e-18,1.0630974734268882e-19,6.642582987557587e-22,9.17763810757252e-23,3.3827705926264555e-23,1.4837662879296547e-23,1.381436282344415e-25,2.3023938039073583e-26,1.738406671986447e-24,6.730265733222466e-24,0.0012314750760441572,9.181675038751822e-06,1.202406396115237e-25,2.7231393457852864e-27,1.633883607471172e-26,1.4138835215830585e-26,4.658171160570411e-22,1.6450702927245072e-23,7.671526360511196e-23,0.07077184495987193,0.075752442535757
8.4,0.4876020188687377,1.8323934426181796,1.718621668533382,3.415776570596333,1.4908322902350133,0.0035691068555425433,999.9616958100116,0.018487849204596986,0.015689265237739752,2.1877799616534487e-07,4.253721884805536e-06,99.99628530594723,0.00064189954425819,49.998962963435865,0.0010368787499464764,4.161969362527407e-06,1.633521199934556e-08,2.4189060707675673e-09,59.99999999925325,8.874465306070694e-11,5.255250383354647e-13,2.0342759514862285e-12,3.1324323082012264e-13,2.1573053079852348e-16,1.3499204972293357e-18,2.884482836483715e-23,4.70388679807747e-23,1.5781421247556436e-07,6.582497463878111e-10,2.4537360738651934e-22,10.0,0.00307279450864911,5.561799425312664e-24,1.3447914237494427,1.0,1.0,0.0034167907715769857,0.27540880229474973,0.16853472516239115,0.007454161451175067,0.013761481786686089,0.007395139681838795,1.7059432250953887e-07,4.497688685522427e-06,0.00022851751856260637,1.92569863277457e-06,0.0005770712415559764,3.110636249839429e-06,1.8111884048003572e-07,4.734426374266931e-10,2.30533898212318e-06,2.126860942402768e-08,-1.633521199817534e-09,1.2738543363210633e-10,4.4372326530353473e-13,8.484627706709731e-10,3.2912487319390556e-12,-4.068551902972455e-13,2.6276251916773236e-14,4.0838029996696154e-13,3.132432308201226e-16,2.157305307985235e-18,1.0786526539926174e-19,6.749602486146679e-22,9.347572718548871e-23,3.4450901987194785e-23,1.512867565461693e-23,1.411166039423241e-25,2.351943399038735e-26,1.772015801708802e-24,6.861596696106632e-24,0.0012341573420263877,9.218383525947331e-06,1.2268680369325968e-25,2.7808997126563318e-27,1.668539827593799e-26,1.4422414182418574e-26,4.746051710807589e-22,1.677408709659473e-23,7.82566790219061e-23,0.0706245752987587,0.0756298701269478
8.41,0.4868625306240275,1.831603778548029,1.7159042899462946,3.415915757827342,1.4924417477437213,0.0035777007287833905,999.9615581573279,0.018539193298052783,0.015757422163931438,2.2048912480950048e-07,4.296857407815033e-06,99.99627077542065,0.0006441674571353623,49.99895721081686,0.001042629553565841,4.185072547617494e-06,1.652401281182815e-08,2.450487045424874e-09,59.99999999924347,9.00222196773344e-11,5.33826826863718e-13,2.0633030107512417e-12,3.173474420136735e-13,2.1888235834831934e-16,1.3716373038598621e-18,2.9422497230426465e-23,4.80496425715944e-23,1.59629595173595e-07,6.667493125863641e-10,2.5035789741246454e-22,10.0,0.0030850571223532746,5.679593102103343e-24,1.3447412479240022,1.0,1.0,0.0033787105751276886,0.2748625428327121,0.16825086903418146,0.007462208738718607,0.013789150924556546,0.007415677319221114,1.7163214139347507e-07,4.536241324265652e-06,0.0002289232394017713,1.932502371406087e-06,0.0005793287658140171,3.127888660697523e-06,1.8291247063960633e-07,4.78888785520785e-10,2.31434877439404e-06,2.1484287039075166e-08,-1.6524012810627173e-09,1.2902477878817172e-10,4.5011109838667203e-13,8.580909061799154e-10,3.3337465629318202e-12,-4.126606021502481e-13,2.6691341343185902e-14,4.1310032027863857e-13,3.1734744201367355e-16,2.1888235834831936e-18,1.0944117917415968e-19,6.858186519299311e-22,9.520390590987562e-23,3.508461147336367e-23,1.5424927586102913e-23,1.4414892771478319e-25,2.40248212857972e-26,1.8062213795221202e-24,6.995284087355452e-24,0.001236838768519295,9.255171367059823e-06,1.2517894870623228e-25,2.8397965510516717e-27,1.7038779306310032e-26,1.4711248615213232e-26,4.835451924803124e-22,1.7103322972577897e-23,7.982662441400677e-23,0.07047768116632547,0.07550752719533235
8.42,0.48612488885722566,1.8308157161708285,1.7131919893652277,3.4160539393830662,1.4940482882770203,0.0035862996567154453,999.9614202283522,0.01859058186055359,0.015825761081631418,2.222106533921238e-07,4.340359602062889e-06,99.99625621446465,0.0006464393579793752,49.99895143575445,0.0010484027826423708,4.208265977114791e-06,1.67146930694079e-08,2.4824310711910864e-09,59.99999999923358,9.131620780320542e-11,5.422471454277919e-13,2.0926990300729787e-12,3.2149904673902123e-13,2.220754487244527e-16,1.393671116334424e-18,3.001085556287487e-23,4.908056343062273e-23,1.614629330715302e-07,6.753451996494073e-10,2.5543573351536224e-22,10.0,0.003097346177520228,5.7997008967251285e-24,1.3446908273136033,1.0,1.0,0.0033409091858992157,0.27431731908538426,0.16796732301557854,0.007470241441385102,0.01381682489630616,0.007436232744221435,1.7267428097551512e-07,4.575058316051304e-06,0.00022932866773888922,1.9393180739381254e-06,0.0005815909032258679,3.145208347927112e-06,1.8472084234294687e-07,4.843887992145906e-10,2.3233769100535888e-06,2.170179801031445e-08,-1.671469306817541e-09,1.3068262270892153e-10,4.565810390160271e-13,8.678125442217823e-10,3.3767259982470367e-12,-4.185398060145955e-13,2.7112357271389595e-14,4.1786732671773625e-13,3.2149904673902126e-16,2.220754487244527e-18,1.1103772436222636e-19,6.96835558167212e-22,9.696135936540004e-23,3.5728995195072606e-23,1.572650436880733e-23,1.4724169029186818e-25,2.4540281715311366e-26,1.8410330227355015e-24,7.131366420213072e-24,0.00123951935139985,9.292038532560684e-06,1.2771786675768111e-25,2.8998504483625642e-27,1.7399102690175384e-26,1.5005427781437436e-26,4.92639566146548e-22,1.7438507143879968e-23,8.142558175491328e-23,0.07033116122517306,0.07538541303449656
8.43,0.4853890870497839,1.830029250420228,1.7104847592245553,3.4161911216817296,1.495651915088468,0.0035949036810599615,999.9612820230898,0.018642014715982695,0.015894282119219214,2.2394262487749807e-07,4.384230951318835e-06,99.99624162309154,0.0006487152431346965,49.99894563820305,0.001054198482607051,4.2315498348835225e-06,1.6907268341753627e-08,2.5147417373722708e-09,59.999999999223576,9.262680249084303e-11,5.507875020917733e-13,2.1224681068007398e-12,3.2569851632516125e-13,2.2531027800815225e-16,1.4160260809026517e-18,3.061008463819281e-23,5.013200023309073e-23,1.633143735175628e-07,6.840383414958491e-10,2.606087246768871e-22,10.0,0.003109661665476758,5.922164663982361e-24,1.3446401633704443,1.0,1.0,0.0033033847523597226,0.2737731294112765,0.1676840881765893,0.00747825957544234,0.013844504176511794,0.007456805886393078,1.7372075405218436e-07,4.614140986574749e-06,0.00022973380847607377,1.9461457294040894e-06,0.000583857651115694,3.1625954478211532e-06,1.8654405029680508e-07,4.899431205526885e-10,2.3324233779775187e-06,2.1921154756594175e-08,-1.6907268340488842e-09,1.3235914374221513e-10,4.631340124542151e-13,8.776284321929206e-10,3.4201917074792455e-12,-4.2449362136014773e-13,2.7539375104588663e-14,4.226817085259747e-13,3.2569851632516126e-16,2.2531027800815225e-18,1.1265513900407612e-19,7.080130404513258e-22,9.874853895045777e-23,3.638421607963088e-23,1.6033492955257592e-23,1.503960006992722e-25,2.5066000116545365e-26,1.8764604867875386e-24,7.269882771508552e-24,0.0012421990747852822,9.328984996430273e-06,1.3030436233844355e-25,2.9610823319911807e-27,1.7766493991947082e-26,1.5305042319096405e-26,5.01890708300362e-22,1.777973760075847e-23,8.305404039865625e-23,0.07018501414254791,0.07526352694168825
8.44,0.4846551187237967,1.829244376261971,1.7077825919476994,3.4163273111008006,1.4972526314412635,0.003603512727807277,999.9611435414369,0.01869349180422828,0.01596298539959589,2.2568508292529864e-07,4.428473951743199e-06,99.99622700131376,0.000650995110208189,49.99893981811707,0.0010600166988888973,4.254924304785689e-06,1.7101754299828002e-08,2.547422662734227e-09,59.99999999921346,9.395419057399377e-11,5.59449421691933e-13,2.1526143769323522e-12,3.299463260016089e-13,2.2858732701101014e-16,1.4387063916028703e-18,3.122036853057948e-23,5.1204328840883627e-23,1.6518406480379684e-07,6.928296794950489e-10,2.658785049736558e-22,10.0,0.0031220035761779846,6.047026949480097e-24,1.3445892575381746,1.0,1.0,0.0032661354378233226,0.27322997216752387,0.16740116557467632,0.007486263157206317,0.01387218822113167,0.0074773967216913125,1.7477156384357827e-07,4.653490662179912e-06,0.000230138654690302,1.952985330624567e-06,0.000586129006534097,3.180050096666692e-06,1.8838218963854793e-07,4.955521944113905e-10,2.3414881659458958e-06,2.2142369758715994e-08,-1.710175429853013e-09,1.340545216472512e-10,4.697709528699688e-13,8.87539322077219e-10,3.4641483974752447e-12,-4.3052287538647016e-13,2.7972471084596654e-14,4.275438574774207e-13,3.2994632600160894e-16,2.2858732701101016e-18,1.1429366350550507e-19,7.193531958014352e-22,1.0056589902131453e-22,3.705043936206211e-23,1.634598156993889e-23,1.5361298652265087e-25,2.5602164420441815e-26,1.912513668752479e-24,7.410872794717127e-24,0.0012448779346672123,9.366010728533953e-06,1.329392524868279e-25,3.0235134747400485e-27,1.814108084844029e-26,1.5610184265289742e-26,5.113010723050164e-22,1.812711382422672e-23,8.471249710899734e-23,0.07003923859399586,0.07514186821835647
8.45,0.48392297742414997,1.8284610886805666,1.7050854799649462,3.416462513969484,1.4988504406097605,0.0036121268390422756,999.9610047833995,0.018745012949354874,0.01603187105021195,2.2743807065650571e-07,4.47309111151116e-06,99.99621234914386,0.0006532789555214081,49.99893397545102,0.001065857476859677,4.278389570459996e-06,1.729816671652499e-08,2.580477495688675e-09,59.99999999920322,9.52985606817086e-11,5.682344459952939e-13,2.183142015410601e-12,3.3424295492339515e-13,2.319070813141198e-16,1.4617162907363352e-18,3.184189413283792e-23,5.2297931396512946e-23,1.6707215617218114e-07,7.017201625115662e-10,2.7124673394591075e-22,10.0,0.003134371900755723,6.174330999238974e-24,1.3445381112564168,1.0,1.0,0.0032291594156029363,0.27268784571359955,0.16711855625239536,0.0074942522030488025,0.013899877507506491,0.00749800517974195,1.7582672317442442e-07,4.693108676261364e-06,0.00023054321132463156,1.9598368665642243e-06,0.0005884049667705565,3.1975724305790315e-06,1.9023535591618705e-07,5.012164685165434e-10,2.3505712626935677e-06,2.23654555575558e-08,-1.7298166715193217e-09,1.357689376029227e-10,4.76492803408543e-13,8.975459704754033e-10,3.5086008125578314e-12,-4.366284030821199e-13,2.8411722299764694e-14,4.3245416789442304e-13,3.3424295492339514e-16,2.319070813141198e-18,1.159535406570599e-19,7.308581453681676e-22,1.0241390348339698e-22,3.7727832453505287e-23,1.6664059727364428e-23,1.5689379418953884e-25,2.614896569825647e-26,1.9492026074584235e-24,7.554376721704004e-24,0.0012475559152199968,9.403115702267169e-06,1.3562336697295538e-25,3.0871654996194872e-27,1.8522992997716923e-26,1.5920947066418958e-26,5.208731425681205e-22,1.8480736733693302e-23,8.640145623156575e-23,0.06989383325970167,0.07502043616956783
