Time,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP,source,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,compartment,proteinSynthesis,misfolding,Hsp90MisPBinding,unsuccessulRefolding,refolding,proteinDegradation,proteinAggregation1,proteinAggregation2,Hsp90HSF1Binding,Hsp90HSF1Release,dimerisation,trimerisation,deTrimerisation,deDimerisation,HSETriHBinding,HSETriHRelease,Hsp90Transcription,Hsp90Degradation,countTime,ATPformation,ATPconsumption,radicalFormation,radicalScavenging
4.8100000000000005,247934.34450741875,5999.999952406153,4.8399909769521655e-05,0.0009596824771106431,51851.18725829075,-2.3764305040419196e-09,-3.991905571567652e-07,5948196.911754524,-2.1092629919762377e-10,1.0000000001821618,-1.82161247261666e-10,4.8100000000000005,100.0,10796.461773013389,203.53822698660284,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11896.39382350905,11896.91229488416,0.5185118725829075,2239.23744447798,6.216705107013512e-06,-4.793807433268849e-11,-2.024222733017562e-20,5999.999951462282,5999.999952406153,-2.4198783609127976e-07,-1.9320786947232513e-09,-1.1882152520209598e-09,-1.995952785783826e-07,-1.1882152522374073e-10,-1.457289978093328e-11,-1.8216124726166598e-07,21.468045654985655,1.0,2442.458723839234,215.9292354602678,0.1,0.1
4.82,247837.5797638859,5999.999952388111,4.841880684261047e-05,0.00096004168306729,51947.7373666666,-2.3828218535578345e-09,-3.9960656044683463e-07,5948100.461645727,-2.1140576956620301e-10,1.0000000001832055,-1.8320499689874103e-10,4.82,100.0,10796.120099939744,203.87990006024657,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11896.200923291455,11896.72036019224,0.519477373666666,2243.3360461226407,6.218835186805651e-06,-4.7956000151703166e-11,-2.0295835082447322e-20,5999.999951463828,5999.999952388111,-2.42082312308772e-07,-1.934847286331523e-09,-1.1914109267789173e-09,-1.9980328022341732e-07,-1.1914109269971903e-10,-1.4656399751899283e-11,-1.8320499689874102e-07,21.458987896802654,1.0,2446.558800722959,215.9224019987949,0.1,0.1
4.83,247740.85801514357,5999.999952370059,4.843771027141026e-05,0.0009604010098447351,52044.24457080665,-2.389206588344535e-09,-4.000214346957408e-07,5948004.054441165,-2.1188541922304147e-10,1.0000000001842515,-1.8425110354094255e-10,4.83,100.0,10795.778600464893,204.2213995350981,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11896.008108882332,11896.528510877251,0.5204424457080665,2247.4325672595023,6.220966001967999e-06,-4.797393198725121e-11,-2.034949705931841e-20,5999.999951464056,5999.999952370059,-2.4217682029816965e-07,-1.937612235614615e-09,-1.1946032941722675e-09,-2.000107173478704e-07,-1.194603294392375e-10,-1.4740088283275405e-11,-1.8425110354094256e-07,21.449934736434003,1.0,2450.6567944211774,215.91557200929788,0.1,0.1
4.84,247644.17923950191,5999.999952351999,4.8456620057767275e-05,0.0009607604574780779,52140.708892354785,-2.395584714471826e-09,-4.0043518561367654e-07,5947907.690119196,-2.123652482283104e-10,1.0000000001853,-1.852995617581237e-10,4.84,100.0,10795.437274481654,204.5627255183369,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11895.815380238391,11896.33674689635,0.5214070889235479,2251.527009177695,6.223097552704133e-06,-4.7991869841071224e-11,-2.0403213304027707e-20,5999.999951463082,5999.999952351999,-2.4227136006869926e-07,-1.940373564704344e-09,-1.197792357235913e-09,-2.0021759280683827e-07,-1.1977923574578638e-10,-1.4823964940649896e-11,-1.852995617581237e-07,21.440886171031686,1.0,2454.7527062200425,215.90874548963308,0.1,0.1
4.8500000000000005,247547.54341528504,5999.99995233393,4.847553620352805e-05,0.0009611200260024238,52237.13035294095,-2.4019562383972884e-09,-4.008478188705404e-07,5947811.368658188,-2.1284525664219826e-10,1.000000000186351,-1.8635036611590912e-10,4.8500000000000005,100.0,10795.09612188297,204.90387811702132,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11895.622737316377,11896.145068206744,0.5223713035294095,2255.619373165312,6.2252298392176956e-06,-4.800981371490204e-11,-2.0456983859844216e-20,5999.999951461041,5999.99995233393,-2.4236593162958914e-07,-1.9431312955764135e-09,-1.2009781191986442e-09,-2.004239094352702e-07,-1.2009781194224476e-10,-1.490802928927273e-11,-1.8635036611590913e-07,21.431842197750075,1.0,2458.8465374042557,215.9019224376594,0.1,0.1
4.86,247450.95052083113,5999.999952315853,4.8494458710539374e-05,0.0009614797154528832,52333.50897418114,-2.4083211669665805e-09,-4.0125934009592184e-07,5947715.090036525,-2.1332544452491073e-10,1.000000000187404,-1.8740351117567182e-10,4.86,100.0,10794.755142561904,205.24485743808793,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11895.430180073052,11895.95347476571,0.5233350897418114,2259.7096605094057,6.227362861712381e-06,-4.802776361048279e-11,-2.0510808770067098e-20,5999.999951458084,5999.999952315853,-2.4246053499006875e-07,-1.9458854500499956e-09,-1.2041605834832902e-09,-2.0062967004796092e-07,-1.204160583708955e-10,-1.4992280894053747e-11,-1.8740351117567183e-07,21.422802813745918,1.0,2462.938289257055,215.89510285123808,0.1,0.1
4.87,247354.40053449225,5999.999952297768,4.8513387580648336e-05,0.0009618395258645718,52429.84477767744,-2.414679507413736e-09,-4.0166975487908735e-07,5947618.854232607,-2.1380581193667082e-10,1.0000000001884595,-1.8845899149451088e-10,4.87,100.0,10794.41433641164,205.58566358835103,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11895.237708465216,11895.76196653057,0.5242984477767745,2263.7978724959935,6.229496620391945e-06,-4.804571952955281e-11,-2.0564688078025725e-20,5999.999951454375,5999.999952297768,-2.4255517015936896e-07,-1.9486360497873178e-09,-1.207339753706868e-09,-2.0083487743954368e-07,-1.2073397539344027e-10,-1.507671931956087e-11,-1.8845899149451088e-07,21.413768016178324,1.0,2467.027963060212,215.88828672823283,0.1,0.1
4.88,247257.89343463443,5999.999952279673,4.8532322815702286e-05,0.0009621994572726104,52526.137785017985,-2.4210312673614646e-09,-4.0207906876896554e-07,5947522.661224845,-2.1428635893771874e-10,1.0000000001895173,-1.8951680162522851e-10,4.88,100.0,10794.07370332549,205.9262966745022,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11895.04532244969,11895.570543458709,0.5252613778501799,2267.884010410056,6.231631115460205e-06,-4.806368147385173e-11,-2.0618621827079675e-20,5999.999951450097,5999.999952279673,-2.4264983714672205e-07,-1.9513831162932397e-09,-1.2105156336807323e-09,-2.0103953438448277e-07,-1.210515633910146e-10,-1.516134413001828e-11,-1.895168016252285e-07,21.4047378022088,1.0,2471.1155600940265,215.8814740665098,0.1,0.1
4.89,247161.42919963767,5999.99995226157,4.855126441754887e-05,0.0009625595097121252,52622.388017776975,-2.42737645482145e-09,-4.0248728727413295e-07,5947426.510991663,-2.1476708558831196e-10,1.0000000001905773,-1.9057693611630714e-10,4.89,100.0,10793.733243196883,206.26675680310962,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11894.853021983326,11895.379205507568,0.5262238801777698,2271.9680755355384,6.2337663471210354e-06,-4.80816494451194e-11,-2.0672610060618758e-20,5999.999951445447,5999.99995226157,-2.4274453596136164e-07,-1.9541266709148378e-09,-1.213688227410725e-09,-2.0124364363706648e-07,-1.2136882276420264e-10,-1.5246154889304573e-11,-1.9057693611630713e-07,21.395712169001218,1.0,2475.2010816373154,215.87466486393765,0.1,0.1
4.9,247065.00780789595,5999.999952243459,4.8570212388035996e-05,0.0009629196832182483,52718.59549751468,-2.4337150781946503e-09,-4.028944158627998e-07,5947330.403511503,-2.1524799194872526e-10,1.0000000001916398,-1.916393895118869e-10,4.9,100.0,10793.392955919373,206.60704408061773,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11894.660807023007,11895.18795263466,0.5271859549751469,2276.050069155351,6.235902315578373e-06,-4.809962344509595e-11,-2.0726652822063057e-20,5999.999951440639,5999.999952243459,-2.428392666125229e-07,-1.9568667348409883e-09,-1.2168575390973252e-09,-2.014472079313999e-07,-1.2168575393305236e-10,-1.533115116095095e-11,-1.9163938951188689e-07,21.38669111372183,1.0,2479.284528967413,215.86785911838746,0.1,0.1
4.91,246968.62923781725,5999.999952225338,4.858916672901186e-05,0.000963279977826116,52814.76024577741,-2.4400471462715946e-09,-4.0330045996279486e-07,5947234.338762818,-2.157290780792505e-10,1.0000000001927047,-1.927041563517424e-10,4.91,100.0,10793.052841386645,206.94715861334637,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11894.468677525638,11894.996784797544,0.5281476024577741,2280.129992551369,6.238039021036216e-06,-4.811760347552177e-11,-2.0780750154862887e-20,5999.999951435908,5999.999952225338,-2.4293402910944224e-07,-1.959603329101941e-09,-1.2200235731357973e-09,-2.0165022998139743e-07,-1.2200235733709016e-10,-1.5416332508139392e-11,-1.927041563517424e-07,21.37767463353928,1.0,2483.3659033601566,215.8610568277329,0.1,0.1
4.92,246872.2934678235,5999.99995220721,4.860812744232495e-05,0.0009636403935708709,52910.88228409755,-2.446372668232687e-09,-4.03705424961552e-07,5947138.316724075,-2.1621034404019693e-10,1.0000000001937717,-1.9377123117126068e-10,4.92,100.0,10792.7128994925,207.28710050749072,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11894.276633448151,11894.805701953848,0.5291088228409755,2284.2078470044353,6.24017646369862e-06,-4.8135589538137464e-11,-2.0834902102498877e-20,5999.999951431505,5999.99995220721,-2.430288234613575e-07,-1.962336474568907e-09,-1.2231863341163435e-09,-2.01852712480776e-07,-1.2231863343533624e-10,-1.5501698493700854e-11,-1.9377123117126068e-07,21.368662725624564,1.0,2487.4452060898884,215.85425798985003,0.1,0.1
4.93,246776.00047635054,5999.999952189073,4.8627094529824005e-05,0.0009640009304876605,53006.961633993546,-2.4526916536485016e-09,-4.04109316206095e-07,5947042.337373756,-2.1669178989189105e-10,1.000000000194841,-1.9484060850141782e-10,4.93,100.0,10792.37313013087,207.62686986912036,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11894.084674747512,11894.614704061263,0.5300696163399355,2288.2836337943595,6.24231464376971e-06,-4.815358163468397e-11,-2.0889108708481957e-20,5999.999951427696,5999.999952189073,-2.4312364967750796e-07,-1.965066191953632e-09,-1.2263458268242508e-09,-2.020546581030475e-07,-1.2263458270631933e-10,-1.5587248680113427e-11,-1.9484060850141783e-07,21.359655387151072,1.0,2491.5224384294443,215.8474626026174,0.1,0.1
4.94,246679.75024184823,5999.999952170927,4.864606799335808e-05,0.0009643615886116378,53102.998316969904,-2.4590041124800845e-09,-4.0451213900302353e-07,5946946.400690356,-2.1717341569467656e-10,1.0000000001959128,-1.9591228286875656e-10,4.94,100.0,10792.033533195812,207.966466804179,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11893.892801380713,11894.42379107754,0.5310299831696991,2292.35735419992,6.244453561453667e-06,-4.8171579766902404e-11,-2.0943370016353386e-20,5999.999951424768,5999.999952170927,-2.432185077671343e-07,-1.9677925018079797e-09,-1.2295020562400423e-09,-2.0225606950151176e-07,-1.2295020564809175e-10,-1.5672982629500526e-11,-1.9591228286875657e-07,21.350652615294557,1.0,2495.597601650148,215.84067066391626,0.1,0.1
4.95,246583.54274278047,5999.999952152773,4.8665047834776487e-05,0.0009647223679779611,53198.99235451718,-2.4653100550792505e-09,-4.049138986184984e-07,5946850.506652386,-2.176552215089144e-10,1.0000000001969866,-1.9698624879536307e-10,4.95,100.0,10791.694108581507,208.30589141848367,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11893.701013304772,11894.232962960497,0.5319899235451718,2296.4290094988623,6.246593216954738e-06,-4.81895839365342e-11,-2.0997686069684753e-20,5999.999951423032,5999.999952152773,-2.433133977394786e-07,-1.9705154245235065e-09,-1.2326550275396252e-09,-2.024569493092492e-07,-1.2326550277824417e-10,-1.5758899903629045e-11,-1.9698624879536308e-07,21.341654407233168,1.0,2499.670697021804,215.83388217163014,0.1,0.1
4.96,246487.37795762497,5999.999952134611,4.8684034055928836e-05,0.0009650832686217943,53294.94376811199,-2.471609492188885e-09,-4.053146002782276e-07,5946754.655238368,-2.1813720739498273e-10,1.000000000198063,-1.9806250079884477e-10,4.96,100.0,10791.354856182266,208.64514381772457,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11893.509310476737,11894.042219668016,0.5329494376811199,2300.4986009679046,6.2487336104772325e-06,-4.820759414532103e-11,-2.1052056912078017e-20,5999.999951422808,5999.999952134611,-2.4340831960378443e-07,-1.9732349803310415e-09,-1.2358047460944424e-09,-2.026573001391138e-07,-1.2358047463392096e-10,-1.584500006390758e-11,-1.9806250079884477e-07,21.332660760147412,1.0,2503.7417258126948,215.82709712364533,0.1,0.1
4.97,246391.25586487356,5999.999952116439,4.870302665866503e-05,0.0009654442905783064,53390.852579217026,-2.4779024349432414e-09,-4.057142491674513e-07,5946658.846426839,-2.1861937341327705e-10,1.0000000001991416,-1.9914103339230725e-10,4.97,100.0,10791.015775892527,208.98422410746423,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11893.31769285368,11893.851561158042,0.5339085257921703,2304.5661298827326,6.250874742225524e-06,-4.82256103950048e-11,-2.1106482587165512e-20,5999.999951424447,5999.999952116439,-2.435032733692966e-07,-1.975951189300265e-09,-1.2389512174716207e-09,-2.0285712458372566e-07,-1.2389512177183473e-10,-1.593128267138458e-11,-1.9914103339230726e-07,21.32367167122018,1.0,2507.8106892895707,215.82031551785053,0.1,0.1
4.98,246295.17644303196,5999.999952098259,4.872202564483523e-05,0.0009658054338826721,53486.71880928102,-2.4841888948682434e-09,-4.06112850430928e-07,5946563.080196351,-2.1910171962421007e-10,1.0000000002002223,-2.002218410843315e-10,4.98,100.0,10790.676867606855,209.32313239313712,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11893.126160392703,11893.660987388588,0.5348671880928102,2308.6315975180046,6.253016612404051e-06,-4.8243632687327735e-11,-2.1160963138609978e-20,5999.999951428311,5999.999952098259,-2.435982590452615e-07,-1.978664071339281e-09,-1.2420944474341217e-09,-2.03056425215464e-07,-1.2420944476828167e-10,-1.601774728674652e-11,-2.002218410843315e-07,21.31468713763673,1.0,2511.8775887176453,215.8135373521371,0.1,0.1
4.99,246199.13967061992,5999.999952080071,4.874103101628991e-05,0.0009661666985700714,53582.542479738746,-2.4904688838817787e-09,-4.065104091729195e-07,5946467.35652547,-2.195842460882117e-10,1.0000000002013054,-2.0130491837895098e-10,4.99,100.0,10790.338131219942,209.66186878004902,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11892.93471305094,11893.470498317738,0.5358254247973875,2312.695005147349,6.255159221217315e-06,-4.8261661024032284e-11,-2.121549861010456e-20,5999.999951434788,5999.999952080071,-2.436932766409269e-07,-1.981373646194197e-09,-1.2452344419408893e-09,-2.0325520458645975e-07,-1.2452344421915618e-10,-1.610439347031608e-11,-2.0130491837895098e-07,21.305707156584706,1.0,2515.9424253605885,215.80676262439883,0.1,0.1
5.0,246103.1455261711,5999.999952061875,4.8760042774879824e-05,0.0009665280846756899,53678.32361201106,-2.4967424142940033e-09,-4.0690693045717705e-07,5946371.675392774,-2.2006695286572908e-10,1.0000000002023908,-2.0239025977562936e-10,5.0,100.0,10789.999566626615,210.0004333733766,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11892.743350785548,11893.280093903637,0.5367832361201106,2316.7563540433703,6.257302568869887e-06,-4.827969540686115e-11,-2.1270089045372844e-20,5999.999951444289,5999.999952061875,-2.4378832616554206e-07,-1.9840799334487e-09,-1.2483712071470017e-09,-2.0345346522858852e-07,-1.2483712073996605e-10,-1.619122078205035e-11,-2.0239025977562935e-07,21.296731725254123,1.0,2520.0052004805193,215.7999913325323,0.1,0.1
5.01,246007.1939882332,5999.9999520436695,4.8779060922455986e-05,0.0009668895922347184,53774.06222750487,-2.50300949880764e-09,-4.0730241930692656e-07,5946276.036776856,-2.2054984001722672e-10,1.0000000002034783,-2.034778597692373e-10,5.01,100.0,10789.661173721825,210.33882627816692,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11892.552073553712,11893.089774104503,0.5377406222750488,2320.8156454776426,6.2594466555664e-06,-4.829773583755733e-11,-2.132473448816887e-20,5999.999951457237,5999.9999520436695,-2.4388340762835753e-07,-1.9867829525236285e-09,-1.25150474940382e-09,-2.0365120965346328e-07,-1.2515047496584742e-10,-1.6278228781538986e-11,-2.034778597692373e-07,21.287760840837365,1.0,2524.065915338003,215.7932234744365,0.1,0.1
5.0200000000000005,245911.28503383152,5999.999952025456,4.8798085460908806e-05,0.0009672512212830938,53869.75834914615,-2.5092696989794195e-09,-4.076969081124922e-07,5946180.440654791,-2.210329076035455e-10,1.0000000002045681,-2.0456773842100598e-10,5.0200000000000005,100.0,10789.322952331951,210.67704766803865,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11892.360881309582,11892.899538813426,0.5386975834914616,2324.872880772073,6.2615914814764774e-06,-4.831578231790101e-11,-2.137943498232826e-20,5999.999951441408,5999.999952025456,-2.439785210388208e-07,-1.989482856422168e-09,-1.2546348494897097e-09,-2.038484540562461e-07,-1.2546348497463682e-10,-1.636541907368048e-11,-2.0456773842100599e-07,21.278794500260762,1.0,2528.124572016464,215.78645904663904,0.1,0.1
5.03,245815.41864023788,5999.999952007234,4.881711639212302e-05,0.0009676129718566458,53965.41199961486,-2.5155226451058813e-09,-4.0809042507511917e-07,5946084.887003898,-2.215161556854891e-10,1.0000000002056604,-2.056599119170073e-10,5.03,100.0,10788.98490229391,211.0150977060807,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11892.169774007796,11892.709387933304,0.5396541199961487,2328.928061239661,6.263737046775056e-06,-4.8333834849667026e-11,-2.1434190571709555e-20,5999.99995136947,5999.999952007234,-2.4407366640635087e-07,-1.9921797779403053e-09,-1.2577613225529407e-09,-2.0404521253755959e-07,-1.2577613228116124e-10,-1.6452792953360586e-11,-2.0565991191700732e-07,21.26983270049388,1.0,2532.1811724729682,215.7796980458782,0.1,0.1
5.04,245719.59478842342,5999.999951989003,4.883615371789e-05,0.0009679748439894347,54061.023197899696,-2.5217690510132514e-09,-4.084829326109646e-07,5945989.375805188,-2.219995843230169e-10,1.0000000002067548,-2.0675433509985508e-10,5.04,100.0,10788.64702360954,211.35297639045092,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11891.978751610377,11892.519321523563,0.540610231978997,2332.9811880692273,6.265883351721313e-06,-4.835189343454191e-11,-2.1489001300079162e-20,5999.999951292544,5999.999951989003,-2.441688437399002e-07,-1.9948735288123568e-09,-1.2608845255066257e-09,-2.042414663054823e-07,-1.2608845257673197e-10,-1.6540346807988408e-11,-2.067543350998551e-07,21.260875439152464,1.0,2536.235716685411,215.77294047219078,0.1,0.1
5.05,245623.8134569675,5999.999951970765,4.8855197440062555e-05,0.0009683368377166852,54156.59196537592,-2.5280089238725536e-09,-4.088744360122678e-07,5945893.907037287,-2.22483193576668e-10,1.0000000002078515,-2.0785100284817969e-10,5.05,100.0,10788.309316173238,211.69068382675326,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11891.787814074576,11892.329339541644,0.5415659196537592,2337.032262529031,6.2680303965195875e-06,-4.8369958074270297e-11,-2.154386721131398e-20,5999.999951210621,5999.999951970765,-2.4426405304872825e-07,-1.9975641299573566e-09,-1.2640044619362768e-09,-2.044372180061339e-07,-1.264004462199002e-10,-1.6628080227854375e-11,-2.0785100284817968e-07,21.251922713434237,1.0,2540.288205921039,215.76618632346475,0.1,0.1
5.0600000000000005,245528.07462446284,5999.999951952518,4.88742475604938e-05,0.0009686989530736275,54252.11832340549,-2.5342422710481372e-09,-4.092649405428552e-07,5945798.480678833,-2.2296698350699888e-10,1.0000000002089504,-2.089499100472727e-10,5.0600000000000005,100.0,10787.9717798795,212.02822012048992,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11891.596961357667,11892.139441945033,0.542521183234055,2341.0812858863283,6.270178181374267e-06,-4.838802877059708e-11,-2.1598788349321457e-20,5999.9999511236965,5999.999951952518,-2.44359294342096e-07,-2.000251602192228e-09,-1.2671211355240686e-09,-2.046324702714276e-07,-1.267121135788834e-10,-1.6715992803781817e-11,-2.089499100472727e-07,21.242974520539164,1.0,2544.338641445879,215.75943559759003,0.1,0.1
