Time,L,R,C,I,X,A,BR,Rs,KD,kdegR,kon,koff,kdegC,k1,k2,k3,kdegX,kdegA,BI,TFs,kdegI,cell,R_expression,R_degradation,R_L_binding,C_degradation,C_I_binding,I_activation,X_degradation,A_degradation,I_expression,I_degradation
3.3000000000000003,0.1,0.999705025339047,0.00029400132613921633,0.999558578154441,5.844580296253418e-06,0.00044293905996659093,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005006644071184905,0.004998525126695235,8.527043622694389e-05,2.9400132613921635e-06,0.00026464864604996806,0.0002630061133314038,2.9222901481267092e-08,2.2146952998329546e-06,0.005006644071184905,0.004997792890772205
3.31,0.1,0.9997042542412472,0.0002948079670603138,0.9995560168147578,5.860708570859065e-06,0.00044555053811316895,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005006683243183084,0.004998521271206236,8.523002707110904e-05,2.948079670603138e-06,0.00026537353442576824,0.00026373188568865795,2.9303542854295327e-08,2.227752690565845e-06,0.005006683243183084,0.004997780084073789
3.3200000000000003,0.1,0.999703483978208,0.00029561413220627455,0.9995534487488479,5.876827201942293e-06,0.00044816914106127724,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050067225220517845,0.0049985174198910395,8.518964178750709e-05,2.956141322062746e-06,0.00026609798933596815,0.0002644572240874032,2.9384136009711465e-08,2.240845705306386e-06,0.0050067225220517845,0.004997767243744239
3.33,0.1,0.9997027145507172,0.0002964198218583865,0.9995508739624492,5.8929361949130445e-06,0.0004507948641164251,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500676190772058,0.004998513572753586,8.51492803621524e-05,2.964198218583865e-06,0.00026682201102377846,0.000265182128771087,2.9464680974565222e-08,2.2539743205821255e-06,0.00500676190772058,0.004997754369812246
3.34,0.1,0.9997019459595624,0.000297225036297772,0.9995482924612965,5.909035555178627e-06,0.00045342770258679073,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005006801400119085,0.004998509729797812,8.510894278106765e-05,2.97225036297772e-06,0.0002675455997322917,0.00026590659998303824,2.954517777589314e-08,2.2671385129339536e-06,0.005006801400119085,0.004997741462306483
3.35,0.1,0.9997011782055302,0.00029802977580538803,0.9995457042511207,5.925125288143715e-06,0.0004560676517832195,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005006840999176956,0.004998505891027651,8.506862903028362e-05,2.9802977580538804e-06,0.00026826875570448163,0.00026663063796646716,2.9625626440718575e-08,2.2803382589160976e-06,0.005006840999176956,0.004997728521255604
3.36,0.1,0.9997004112894067,0.000298834040662026,0.9995431093376494,5.941205399210343e-06,0.0004587147070192225,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005006880704823886,0.004998502056447034,8.502833909583937e-05,2.98834040662026e-06,0.0002689914791832033,0.0002673542429644654,2.9706026996051715e-08,2.2935735350961126e-06,0.005006880704823886,0.004997715546688247
3.37,0.1,0.9996996452119775,0.00029963783114831223,0.9995405077266072,5.957275893777915e-06,0.0004613688636109757,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500692051698961,0.0049984982260598875,8.498807296378216e-05,2.9963783114831226e-06,0.0002697137704111938,0.0002680774152200062,2.9786379468889578e-08,2.3068443180548785e-06,0.00500692051698961,0.004997702538633036
3.38,0.1,0.9996988799740275,0.00030044114754470777,0.9995378994237147,5.9733367772432034e-06,0.0004640301168773178,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050069604356039014,0.004998494399870138,8.494783062016736e-05,3.0044114754470778e-06,0.00027043562963107153,0.00026880015497594416,2.9866683886216017e-08,2.320150584386589e-06,0.0050069604356039014,0.004997689497118574
3.39,0.1,0.9996981155763411,0.00030124399013150866,0.9995352844346895,5.989388055000347e-06,0.00046669846213975017,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007000460596576,0.0049984905778817056,8.49076120510587e-05,3.0124399013150865e-06,0.00027115705708533657,0.0002695224624750156,2.994694027500173e-08,2.333492310698751e-06,0.005007000460596576,0.004997676422173448
3.4,0.1,0.999697352019702,0.0003020463591888458,0.9995326627652457,6.005429732440853e-06,0.00046937389472243414,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007040591897487,0.00499848676009851,8.486741724252792e-05,3.0204635918884582e-06,0.0002718780530163706,0.0002702443379598384,3.0027148662204266e-08,2.3468694736121707e-06,0.005007040591897487,0.004997663313826228
3.41,0.1,0.9996965893048932,0.0003028482549966854,0.9995300344210937,6.021461814953601e-06,0.0004720564099521909,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007080829436529,0.004998482946524467,8.482724618065506e-05,3.0284825499668542e-06,0.0002725986176664372,0.00027096578167291207,3.0107309074768004e-08,2.3602820497609546e-06,0.005007080829436529,0.004997650172105468
3.42,0.1,0.9996958274326974,0.00030364967783482876,0.9995273994079408,6.037484307924837e-06,0.00047474600315849924,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050071211731436355,0.004998479137163487,8.47870988515283e-05,3.0364967783482877e-06,0.0002733187512776813,0.0002716867938566177,3.0187421539624186e-08,2.3737300157924963e-06,0.0050071211731436355,0.004997636997039704
3.43,0.1,0.9996950664038964,0.0003044506279829125,0.9995247577314909,6.053497216738182e-06,0.00047744266967349506,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007161622948781,0.004998475332019482,8.474697524124401e-05,3.0445062798291252e-06,0.00027403845409212994,0.0002724073747532182,3.026748608369091e-08,2.3872133483674754e-06,0.005007161622948781,0.004997623788657454
3.44,0.1,0.9996943062192715,0.00030525110572040875,0.9995221093974443,6.069500546774626e-06,0.00048014640483196903,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050072021787819785,0.004998471531096358,8.47068753359067e-05,3.0525110572040877e-06,0.0002747577263516921,0.00027312752460485816,3.034750273387313e-08,2.400732024159845e-06,0.0050072021787819785,0.0049976105469872216
3.45,0.1,0.9996935468796034,0.00030605111132662506,0.9995194544114981,6.0854943034125345e-06,0.00048285720397136633,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007242840573282,0.004998467734398018,8.466679912162909e-05,3.0605111132662506e-06,0.0002754765682981583,0.00027384724365356404,3.042747151706267e-08,2.4142860198568315e-06,0.005007242840573282,0.004997597272057491
3.46,0.1,0.9996927883856724,0.00030685064508070446,0.9995167927793459,6.101478492027644e-06,0.00048557506243178443,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050072836082527845,0.004998463941928362,8.462674658453203e-05,3.0685064508070448e-06,0.0002761949801732009,0.000274566532141244,3.0507392460138223e-08,2.4278753121589223e-06,0.0050072836082527845,0.00499758396389673
3.47,0.1,0.999692030738258,0.00030764970726162596,0.9995141245066779,6.1174531179930694e-06,0.0004882999755559728,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007324481750618,0.00499846015369129,8.45867177107445e-05,3.0764970726162597e-06,0.00027691296221837446,0.0002752853903096881,3.0587265589965346e-08,2.441499877779864e-06,0.005007324481750618,0.004997570622533389
3.48,0.1,0.999691273938139,0.00030844829814820416,0.9995114495991809,6.133418186679297e-06,0.0004910319386893304,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007365460996957,0.004998456369690695,8.454671248640368e-05,3.0844829814820416e-06,0.0002776305146751154,0.0002760038184005684,3.066709093339649e-08,2.4551596934466524e-06,0.005007365460996957,0.004997557247995905
3.49,0.1,0.9996905179860937,0.0003092464180190896,0.9995087680625383,6.1493737034541926e-06,0.0004937709471799056,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007406545922012,0.004998452589930469,8.450673089765489e-05,3.0924641801908964e-06,0.00027834763778474203,0.00027672181665543865,3.0746868517270965e-08,2.4688547358995282e-06,0.005007406545922012,0.004997543840312692
3.5,0.1,0.9996897628828999,0.0003100440671527689,0.9995060799024301,6.1653196736829955e-06,0.0004965169963783939,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007447736456038,0.004998448814414499,8.446677293065154e-05,3.100440671527689e-06,0.0002790643317884549,0.0002774393853157348,3.0826598368414975e-08,2.4825849818919695e-06,0.005007447736456038,0.004997530399512151
3.5100000000000002,0.1,0.9996890086293349,0.00031084124582756464,0.9995033851245331,6.181256102728328e-06,0.000499270081638137,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050074890325293225,0.004998445043146674,8.442683857155526e-05,3.1084124582756464e-06,0.00027978059692733637,0.00027815652462277475,3.090628051364164e-08,2.496350408190685e-06,0.0050074890325293225,0.004997516925622666
3.52,0.1,0.9996882552261749,0.00031163795432163563,0.9995006837345203,6.1971829959501854e-06,0.0005020301983151215,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050075304340722005,0.004998441276130874,8.43869278065357e-05,3.1163795432163563e-06,0.0002804964334423511,0.00027887323481775835,3.098591497975093e-08,2.5101509915756075e-06,0.0050075304340722005,0.004997503418672601
3.5300000000000002,0.1,0.999687502674196,0.000312434192912977,0.9994979757380617,6.213100358705945e-06,0.0005047973417679776,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007571941015042,0.00499843751337098,8.434704062177076e-05,3.12434192912977e-06,0.0002812118415743458,0.0002795895161417675,3.1065501793529725e-08,2.523986708839888e-06,0.005007571941015042,0.004997489878690308
3.54,0.1,0.9996867509741737,0.00031322996187942013,0.9994952611408235,6.229008196350364e-06,0.0005075715073579775,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050076135532882565,0.004998433754870869,8.430717700344637e-05,3.1322996187942015e-06,0.0002819268215640494,0.00028030536883576635,3.114504098175182e-08,2.537857536789888e-06,0.0050076135532882565,0.004997476305704118
3.5500000000000003,0.1,0.9996860001268825,0.00031402526149863313,0.9994925399484691,6.244906514235582e-06,0.0005103526904490347,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007655270822295,0.0049984300006344125,8.42673369377566e-05,3.1402526149863314e-06,0.00028264137365207313,0.0002810207931406012,3.122453257117791e-08,2.5517634522451735e-06,0.005007655270822295,0.004997462699742346
3.56,0.1,0.9996852501330966,0.00031482009204812037,0.999489812166658,6.260795317711117e-06,0.0005131408864077019,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007697093547649,0.004998426250665483,8.422752041090364e-05,3.148200920481204e-06,0.00028335549807891026,0.0002817357892970003,3.130397658855559e-08,2.5657044320385098e-06,0.005007697093547649,0.00499744906083329
3.5700000000000003,0.1,0.9996845009935896,0.0003156144538052232,0.9994870778010466,6.276674612123875e-06,0.0005159360906031706,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007739021394846,0.004998422504967948,8.41877274090978e-05,3.156144538052232e-06,0.00028406919508493656,0.0002824503575455744,3.1383373060619376e-08,2.5796804530158533e-06,0.005007739021394846,0.004997435389005233
3.58,0.1,0.9996837527091345,0.0003164083470471195,0.9994843368572879,6.292544402818142e-06,0.0005187382984072687,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050077810542944546,0.004998418763545672,8.414795791855748e-05,3.1640834704711954e-06,0.0002847824649104101,0.00028316449812681635,3.146272201409071e-08,2.5936914920363435e-06,0.0050077810542944546,0.004997421684286439
3.59,0.1,0.9996830052805036,0.0003172017720508241,0.9994815893410313,6.308404695135589e-06,0.00052154750519446,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007823192177085,0.004998415026402518,8.410821192550915e-05,3.172017720508241e-06,0.00028549530779547127,0.0002838782112811015,3.154202347567794e-08,2.6077375259723e-06,0.005007823192177085,0.004997407946705157
3.6,0.1,0.9996822587084686,0.00031799472909318886,0.9994788352579229,6.3242554944152734e-06,0.000524363706341843,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007865434973385,0.0049984112935423436,8.406848941618742e-05,3.1799472909318888e-06,0.0002862077239801428,0.0002845914972486873,3.162127747207637e-08,2.621818531709215e-06,0.005007865434973385,0.0049973941762896145
3.61,0.1,0.9996815129938008,0.0003187872184509026,0.9994760746136057,6.340096805993636e-06,0.0005271868972291485,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500790778261404,0.004998407564969005,8.402879037683495e-05,3.187872184509026e-06,0.00028691971370432996,0.00028530435626971366,3.170048402996818e-08,2.6359344861457426e-06,0.00500790778261404,0.004997380373068029
3.62,0.1,0.9996807681372707,0.0003195792404004913,0.999473307413719,6.355928635204509e-06,0.0005300170732387401,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500795023502978,0.004998403840686353,8.398911479370251e-05,3.195792404004913e-06,0.0002876312772078205,0.00028601678858420287,3.1779643176022545e-08,2.6500853661937007e-06,0.00500795023502978,0.004997366537068595
3.63,0.1,0.9996800241396483,0.0003203707952183182,0.9994705336638988,6.371750987379106e-06,0.0005328542297556109,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005007992792151369,0.004998400120698241,8.394946265304892e-05,3.2037079521831823e-06,0.00028834241473028465,0.0002867287944320597,3.185875493689553e-08,2.664271148778055e-06,0.005007992792151369,0.004997352668319494
3.64,0.1,0.999679281001703,0.00032116188318058393,0.999467753369778,6.387563867846035e-06,0.0005356983621673841,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008035453909613,0.004998396405008515,8.39098339411411e-05,3.2116188318058393e-06,0.00028905312651127514,0.0002874403740530716,3.1937819339230174e-08,2.6784918108369206e-06,0.005008035453909613,0.00499733876684889
3.65,0.1,0.9996785387242036,0.0003219525045633265,0.9994649665369857,6.40336728193129e-06,0.0005385494658643098,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008078220235359,0.004998392693621018,8.387022864425405e-05,3.2195250456332647e-06,0.0002897634127902274,0.00028815152768690806,3.201683640965645e-08,2.692747329321549e-06,0.005008078220235359,0.004997324832684929
3.66,0.1,0.9996777973079184,0.00032274265964242146,0.9994621731711479,6.419161234958256e-06,0.0005414075362392653,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500812109105949,0.004998388986539592,8.383064674867077e-05,3.2274265964242146e-06,0.00029047327380645946,0.0002888622555731215,3.209580617479128e-08,2.7070376811963264e-06,0.00500812109105949,0.00499731086585574
3.67,0.1,0.9996770567536148,0.00032353234869358206,0.9994593732778873,6.434945732247709e-06,0.0005442725686877525,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500816406631293,0.004998385283768074,8.379108824068239e-05,3.2353234869358207e-06,0.0002911827097991719,0.0002895725579511469,3.217472866123855e-08,2.7213628434387625e-06,0.00500816406631293,0.004997296866389437
3.68,0.1,0.9996763170620601,0.00032432157199235927,0.9994565668628229,6.450720779117819e-06,0.0005471445586078982,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008207145926642,0.004998381585310301,8.375155310658804e-05,3.2432157199235925e-06,0.00029189172100744815,0.00029028243506030185,3.225360389558909e-08,2.7357227930394907e-06,0.005008207145926642,0.004997282834314115
3.69,0.1,0.9996755782340204,0.0003251103298141417,0.9994537539315708,6.466486380884143e-06,0.0005500235014004507,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050082503298316304,0.004998377891170102,8.371204133269497e-05,3.251103298141417e-06,0.00029260030767025425,0.00029099188713978643,3.2332431904420716e-08,2.7501175070022538e-06,0.0050082503298316304,0.004997268769657854
3.7,0.1,0.9996748402702618,0.00032589862243415617,0.9994509344897433,6.4822425428596376e-06,0.0005529093924687806,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008293617958935,0.004998374201351309,8.367255290531837e-05,3.258986224341562e-06,0.0002933084700264392,0.0002917009144286837,3.2411212714298186e-08,2.7645469623439033e-06,0.005008293617958935,0.004997254672448717
3.71,0.1,0.9996741031715494,0.00032668645012746733,0.9994481085429496,6.497989270354649e-06,0.0005558022272188775,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008337010239639,0.0049983705158577465,8.363308781078159e-05,3.266864501274673e-06,0.00029401620831473463,0.0002924095171659592,3.2489946351773244e-08,2.7790111360943876e-06,0.005008337010239639,0.004997240542714748
3.72,0.1,0.999673366938648,0.00032747381316897806,0.9994452760967956,6.513726568676923e-06,0.0005587020010593505,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008380506604861,0.00499836683469324,8.35936460354159e-05,3.2747381316897805e-06,0.00029472352277375516,0.00029311769559046155,3.256863284338462e-08,2.7935100052967527e-06,0.005008380506604861,0.004997226380483978
3.73,0.1,0.9996726315723214,0.00032826071183342936,0.9994424371568835,6.529454443131598e-06,0.0005616087094014257,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008424106985762,0.004998363157861607,8.355422756556067e-05,3.2826071183342937e-06,0.0002954304136419981,0.0002938254499409219,3.264727221565799e-08,2.8080435470071288e-06,0.005008424106985762,0.004997212185784417
3.74,0.1,0.9996718970733335,0.00032904714639540064,0.9994395917288126,6.545172899021212e-06,0.0005645223476589454,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008467811313541,0.004998359485366668,8.351483238756332e-05,3.2904714639540064e-06,0.00029613688115784397,0.00029453278045595455,3.272586449510606e-08,2.822611738294727e-06,0.005008467811313541,0.004997197958644063
3.75,0.1,0.9996711634424469,0.0003298331171293095,0.9994367398181785,6.560881941645696e-06,0.0005674429112483665,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008511619519435,0.004998355817212235,8.347546048777922e-05,3.298331171293095e-06,0.000296842925559556,0.0002952396873740563,3.280440970822848e-08,2.8372145562418326e-06,0.005008511619519435,0.0049971836990908925
3.7600000000000002,0.1,0.9996704306804239,0.00033061862430941224,0.9994338814305735,6.576581576302385e-06,0.00057037039558876,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005008555531534722,0.00499835215340212,8.343611185257179e-05,3.3061862430941227e-06,0.0002975485470852805,0.00029594617093360733,3.2882907881511924e-08,2.8518519779438005e-06,0.005008555531534722,0.004997169407152868
