data_set_T,data_set_H,data_set_HI,data_set_M,data_set_MI,data_set_N,data_set_NI,data_set_NS,data_set_NSI,data_set_SB1,data_set_SB2,data_set_SB3,data_set_SB4,data_set_SB5,data_set_SB6,data_set_SB7,data_set_SB8,data_set_SB9,data_set_SB10,data_set_SS1,data_set_SS2,data_set_SS3,data_set_SS4,data_set_SS5,data_set_SS6,data_set_SS7,data_set_SS8,data_set_SS9,data_set_SS10,data_set_TNEWB1,data_set_TNEWB2,data_set_TNEWB3,data_set_TNEWB4,data_set_TNEWB5,data_set_TNEWB6,data_set_TNEWB7,data_set_TNEWB8,data_set_TNEWB9,data_set_TNEWB10,data_set_TNEWS1,data_set_TNEWS2,data_set_TNEWS3,data_set_TNEWS4,data_set_TNEWS5,data_set_TNEWS6,data_set_TNEWS7,data_set_TNEWS8,data_set_TNEWS9,data_set_TNEWS10,data_set_V,data_set_VI,data_set_X1,data_set_X2,data_set_X3,data_set_X4,data_set_X5,data_set_X6,data_set_X7,data_set_X8,data_set_X9,data_set_X10,data_set_Y1,data_set_Y2,data_set_Y3,data_set_Y4,data_set_Y5,data_set_Y6,data_set_Y7,data_set_Y8,data_set_Y9,data_set_Y10,data_set_Z1,data_set_Z2,data_set_Z3,data_set_Z4,data_set_Z5,data_set_Z6,data_set_Z7,data_set_Z8,data_set_Z9,data_set_Z10
7368.0,0.96132737,0.75060219,0.01315325,0.045513798,0.01939648,0.065831929,0.19763707,0.22511791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-59.587936,-53.211452,0.97785163,0.99851882,0.93030041,0.98513174,0.92701101,0.94923753,0.98250538,0.94597417,0.90722871,0.96919417,0.0,0.0,3.1925912000000004e-32,0.0,1.4003736e-13,1.3585282e-35,0.0,2.0227907e-28,1.5086812e-11,0.0,0.022148378,0.0014811822,0.069699556,0.014868286,0.072988965,0.050762475,0.017494606,0.054025836,0.092771322,0.03080583
7380.0,0.96060932,0.74333268,0.013259495,0.046320926,0.019585762,0.067128368,0.17892116,0.2070369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-59.547604,-53.120464,0.97837687,0.99855393,0.93195331,0.9854843,0.92874193,0.9504413,0.98292029,0.94725537,0.90942872,0.96992469,0.0,0.0,7.1236339e-33,0.0,3.1246558e-14,3.0312863e-36,0.0,4.5134564999999997e-29,3.3663226e-12,0.0,0.021623146,0.001446057,0.068046682,0.014515695,0.071258083,0.049558677,0.017079733,0.052744649,0.090571314,0.030075291
7392.0,0.96012348,0.73787642,0.013330619,0.04692312,0.019712618,0.068098374,0.16218503,0.19110613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-59.520782,-53.05357,0.97888964,0.99858826,0.93356699,0.98582852,0.93043172,0.95161659,0.9833253,0.94850618,0.91157651,0.97063792,0.0,0.0,1.5894976e-33,0.0,6.9720497e-15,6.763713899999999e-37,0.0,1.0070882999999999e-29,7.5112811e-13,0.0,0.021110367,0.0014117648,0.066433005,0.014171466,0.069568247,0.04838343,0.016674699,0.05149385,0.088423483,0.029362077
7404.0,0.95979643,0.73381668,0.013378222,0.047369175,0.019797526,0.068818435,0.14721656,0.17706504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-59.502907,-53.004555,0.97939026,0.9986217,0.9351424,0.98616463,0.93208152,0.95276397,0.98372072,0.9497273,0.9136734,0.97133422,0.0,0.0,3.5466485e-34,0.0,1.5556746e-15,1.5091885999999998e-37,0.0,2.2471177e-30,1.6759933e-13,0.0,0.020609749,0.0013782857,0.064857595,0.013835399,0.067918487,0.047236051,0.016279271,0.050272711,0.086326577,0.028665775
7416.0,0.95957667,0.73081547,0.013410127,0.04769792,0.019854389,0.0693499,0.13382728,0.16468458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-59.490963,-52.968712,0.97987902,0.99865443,0.93668044,0.98649269,0.93369216,0.95388412,0.98410678,0.95091945,0.91572058,0.97201401,0.0,0.0,7.913642599999999e-35,0.0,3.4711791000000004e-16,3.367455e-38,0.0,5.0139973e-31,3.7396467e-14,0.0,0.020121004,0.0013456007,0.063319542,0.013507303,0.06630785,0.046115883,0.015893219,0.049080528,0.084279403,0.027985988
7428.0,0.44420561,0.18811738,0.60966706,0.9984315,0.2575922,0.53318113,0.14147203,0.34399161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029397715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-20.354647,24.025921,0.98035616,0.88808388,0.93818206,0.98681301,0.93526459,0.95497775,0.98448366,0.95208341,0.91771924,0.97267771,0.0,0.059513833,1.7657755e-35,0.0,7.7452613e-17,7.5138212e-39,0.0,1.118776e-31,8.3442944e-15,0.0,0.019643849,0.052402265,0.061817963,0.013186987,0.064735405,0.045022275,0.015516323,0.047916617,0.082280777,0.02732232
7440.0,0.55628788,0.57109523,0.0034013847,0.0087656127,0.21424541,0.20516284,0.81776392,0.802113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8062593e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-66.428726,-61.629452,0.98082197,0.8897506,0.93964803,0.98712575,0.93679976,0.95604539,0.98485166,0.95321971,0.91967046,0.97332561,0.0,0.013345905,3.9399777999999996e-36,0.0,1.7282013e-17,1.6765597e-39,0.0,2.4963265e-32,1.8618638e-15,0.0,0.019178009,0.096903473,0.060351994,0.012874267,0.06320025,0.043954603,0.015148365,0.046780311,0.080329552,0.02667439
7452.0,0.88098264,0.8708939,0.0025558993,0.009779037,0.023423599,0.035209469,0.72329241,0.7189824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1098048e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-67.833405,-61.071552,0.98127681,0.89220166,0.9410792,0.98743105,0.93829852,0.95708776,0.9852109,0.95432907,0.92157543,0.97395819,0.0,0.0029778744,8.7912784e-37,0.0,3.8561386e-18,3.7409064e-40,0.0,5.5700575999999996e-33,4.1543795000000003e-16,0.0,0.018723216,0.10482046,0.05892079,0.012568963,0.061701499,0.042912252,0.014789132,0.045670949,0.078424588,0.026041826
7464.0,0.96234828,0.93333542,0.013528733,0.025567418,0.008984114,0.023205264,0.64087057,0.64514756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8208396e-20,0.0,0.0,0.0069501782,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,7492.0737,8182.7388,8407.2734,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-58.498165,-55.453022,0.98172081,0.89472157,0.94247645,0.98772907,0.84106314,0.95810539,0.98556161,0.95541209,0.92343521,0.97457576,0.0,0.00066445657,1.9616081999999997e-37,0.0,0.076903142,8.347114599999999e-41,0.0,1.2428535e-33,9.2697155e-17,0.0,0.018279208,0.10461399,0.057523523,0.012270899,0.082033716,0.041894618,0.014438419,0.044587892,0.076564811,0.025424263
7476.0,0.60187137,0.15512481,0.099753655,0.99872422,0.11769184,0.56731987,0.57562685,0.67855465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.190871399999999e-25,0.0,0.0,4.2703398e-08,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,7492.0737,8182.7388,8407.2734,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-49.04797,21.100206,0.98215425,0.89721,0.94384062,0.98802012,0.83812219,0.95909888,0.98590398,0.95646948,0.92525089,0.97517866,0.0,0.0001482603,4.3769395000000003e-38,0.0,0.018644875,1.8624658e-41,0.0,2.7731808e-34,2.0683530000000003e-17,0.0,0.017845729,0.10264172,0.056159392,0.011979903,0.14323293,0.040901117,0.014096022,0.043530524,0.074749127,0.024821345
7488.0,0.6795063,0.59040123,0.029284222,0.0045864293,0.073094815,0.18745348,0.51771075,0.8466543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5749619000000003e-30,0.0,0.0,2.623789e-13,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,7492.0737,8182.7388,8407.2734,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-55.754147,-64.901978,0.98257744,0.89964581,0.94517237,0.9883042,0.84173262,0.96006882,0.98623824,0.95750177,0.92702347,0.97576725,0.0,3.3081345e-05,9.7662726e-39,0.0,0.0041602431,4.1562512e-42,0.0,6.1878028e-35,4.6151193999999995e-18,0.0,0.017422531,0.10032112,0.054827612,0.011695808,0.15410711,0.039931178,0.013761744,0.042498227,0.072976507,0.024232725
7500.0,0.0787737,0.83973807,0.99999809,0.032204319,0.78647625,0.046222802,0.81086761,0.7573452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5826054e-35,4.2618267e-05,0.0,1.6126151999999999e-18,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,26.901062,-54.837505,0.98299062,0.90202522,0.84173316,0.98858154,0.8454349,0.96101576,0.98656458,0.95850956,0.92875409,0.97634196,0.0,7.3814817e-06,0.044452924,0.0,0.00092828023,9.2765958e-43,0.0,1.3806921999999998e-35,1.0297773999999999e-18,0.0,0.017009368,0.097967394,0.11381393,0.011418451,0.15363683,0.038984235,0.013435395,0.041490413,0.071245916,0.023658061
7512.0,0.62878364,0.79229414,0.014127115,0.066041827,0.159188,0.061609745,0.83035761,0.6789211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7266929e-41,2.6193206e-10,0.0,9.9111396e-24,0.0,0.0,0.0038164505,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7523.9863,7665.0254,8659.6211,7970.4517,7718.8159,-58.564575,-50.559113,0.98339397,0.90434855,0.84490639,0.98885232,0.84908891,0.96194023,0.98688322,0.85606235,0.93044364,0.97690296,0.0,1.6470387e-06,0.0099279834,0.0,0.00020712827,2.0739217e-43,0.0,0.075430781,2.2977545e-19,0.0,0.016606003,0.095649816,0.14516559,0.01114767,0.15070394,0.038059752,0.013116783,0.068506867,0.06955637,0.023097027
7524.001,0.83390683,0.23935109,0.015747555,0.0092686499,0.045921367,0.52835232,0.74488246,0.91046774,0.0,0.0,0.0,0.11783434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081328e-15,0.0,6.0849474e-29,0.11627749,0.0,2.3431109e-08,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7575.123,7665.0254,8659.6211,7970.4517,7718.8159,-58.873077,-62.015388,0.98378783,0.90661699,0.84846306,0.98911673,0.85266542,0.96118587,0.9871943,0.85532337,0.93209326,0.97745073,0.0,3.674586e-07,0.0022149589,0.0,4.6210851e-05,0.0016554766,0.0,0.01766029,5.1263493999999997e-20,0.0,0.016212171,0.093382619,0.14932197,0.010883288,0.14728835,0.037158679,0.012805702,0.12701632,0.067906752,0.022549253
7536.001,0.03532429,0.73444772,0.999874,0.024750616,0.8768751,0.087825723,0.91770989,0.81635463,0.0,0.0,0.0,7.2399968e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8807152e-21,0.0,3.7387234e-34,7.1443407e-07,0.0,1.4396581e-13,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7575.123,7665.0254,8659.6211,7970.4517,7718.8159,4.9142661,-56.451248,0.98417228,0.90883154,0.85202956,0.98937482,0.85615879,0.85762507,0.98749799,0.85853797,0.9337036,0.9779855,0.0,8.1991097e-08,0.00049422414,0.0,1.0311034e-05,0.02717411,0.0,0.0039405483,1.1438430999999999e-20,0.0,0.01582771,0.091168404,0.14747624,0.010625199,0.14383088,0.11520085,0.012502024,0.13752146,0.066296391,0.022014514
7548.001,0.66679406,0.88346404,0.0017293384,0.015015072,0.11965007,0.032349199,0.83733314,0.73267227,0.0,0.0,0.0,4.4484104e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070925600000001e-26,0.0,2.2971528e-39,4.3896375e-12,0.0,8.845570699999999e-19,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7575.123,7665.0254,8659.6211,7970.4517,7718.8159,-69.803062,-58.962055,0.98454762,0.91099352,0.85553253,0.98962677,0.85956979,0.86066794,0.98779446,0.86184442,0.93527579,0.97850752,0.0,1.8294687e-08,0.00011027631,0.0,2.3007028e-06,0.0060635195,0.0,0.00087925524,2.5522591000000002e-21,0.0,0.015452367,0.089006469,0.14435722,0.01037323,0.14042792,0.13326851,0.012205548,0.13727634,0.064724222,0.021492455
7560.001,0.91124111,0.93817228,0.0017901564,0.013800805,0.011753112,0.02173082,0.73236006,0.6577791,0.0,0.0,0.0,2.7331996e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7301081e-31,0.0,1.4012985e-44,2.6970884e-17,0.0,5.4349101000000004e-24,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7575.123,7665.0254,8659.6211,7970.4517,7718.8159,-69.609406,-59.333527,0.98491406,0.91310424,0.85895711,0.98987275,0.86289996,0.86389786,0.9880839,0.86510992,0.93681067,0.9790172,0.0,4.082096e-09,2.460597e-05,0.0,5.1335621e-07,0.0013529541,0.0,0.00019618835,5.6948598000000005e-22,0.0,0.015085925,0.086895756,0.1410183,0.010127236,0.13709953,0.13474917,0.011916102,0.13469391,0.063189335,0.020982776
7572.001,0.97501564,0.94690907,0.0026613045,0.01636523,0.0042056763,0.022720737,0.64454854,0.59084707,0.0,0.0,0.0,1.6793371000000002e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291859e-36,0.0,0.0,1.6571494e-22,0.0,3.3393263e-29,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7575.123,7665.0254,8659.6211,7970.4517,7718.8159,-67.615685,-58.447559,0.98527181,0.91516489,0.86230153,0.9901129,0.86615115,0.86710888,0.98836648,0.86830634,0.93830913,0.97951484,0.0,9.1083879e-10,5.4903339e-06,0.0,1.1454524e-07,0.00030188487,0.0,4.3775541e-05,1.270695e-22,0.0,0.014728174,0.08483509,0.13769299,0.009887076,0.13384871,0.13258925,0.01163352,0.1316499,0.061690841,0.020485185
7584.001,0.83511788,0.65284747,0.073220938,0.15169056,0.057843074,0.11668569,0.5758934,0.53200793,0.0,0.0,0.0,1.0321385e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4085852e-41,0.0,0.0,1.645371e-05,0.0,2.0523858e-34,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7665.0254,8659.6211,7970.4517,7718.8159,-50.418125,-45.670322,0.98562109,0.91717672,0.86556691,0.99034739,0.86932528,0.77419233,0.98864233,0.87142879,0.93977213,0.98000062,0.0,2.0323658e-10,1.225065e-06,0.0,2.5558622e-08,0.036319036,0.0,9.7676902e-06,2.8353172e-23,0.0,0.014378905,0.082823284,0.1344319,0.0096526109,0.13067468,0.18948862,0.011357639,0.12856142,0.06022789,0.019999392
7596.001,0.59690857,0.46688899,0.058479808,0.0050220448,0.10428172,0.29312557,0.51840359,0.86869937,0.0,0.0,0.0,6.3416826e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0109516e-10,0.0,1.2610299e-39,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7665.0254,8659.6211,7970.4517,7718.8159,-52.201973,-64.47052,0.98596209,0.91914082,0.86875486,0.99057627,0.87242419,0.77908981,0.98891169,0.87447768,0.94120038,0.98047489,0.0,4.5348211e-11,2.7334895e-07,0.0,5.7028995e-09,0.008107122,0.0,2.1794663e-06,6.3264483e-24,0.0,0.01403792,0.080859192,0.13124487,0.0094237067,0.12757583,0.21280307,0.0110883,0.12552015,0.058799628,0.019525122
7608.001,0.80143142,0.85345262,0.018686537,0.0056852833,0.04477182,0.037699703,0.46653378,0.77498305,0.0,0.0,0.0,3.896467e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2115054e-16,0.0,8.4077908e-45,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7665.0254,8659.6211,7970.4517,7718.8159,-57.923195,-63.799019,0.98629498,0.92105836,0.87186724,0.99079978,0.87544954,0.78422928,0.98917466,0.87745428,0.94259477,0.9809379,0.0,1.0118554e-11,6.0992392e-08,0.0,1.2724889e-09,0.0018089435,0.0,4.8630466e-07,1.4116214000000001e-24,0.0,0.013705021,0.078941673,0.1281327,0.0092002302,0.12455047,0.21396179,0.01082535,0.12254521,0.057405233,0.019062096
7620.001,0.91666037,0.9505474,0.012244751,0.0083716772,0.022732262,0.013918873,0.41965479,0.69338059,0.0,0.0,0.0,2.3962203999999998e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8164833e-21,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7665.0254,8659.6211,7970.4517,7718.8159,-59.976425,-61.834114,0.98662001,0.92293036,0.87490582,0.99101794,0.87840319,0.78932399,0.98943138,0.88036036,0.94395608,0.98138994,0.0,2.2577545e-12,1.3609243e-08,0.0,2.8393066e-10,0.00040362985,0.0,1.0850923e-07,3.1497532e-25,0.0,0.013380016,0.077069625,0.12509418,0.008982053,0.12159684,0.21027242,0.010568634,0.1196395,0.056043912,0.018610053
7632.001,0.95508116,0.96577871,0.011231461,0.012412202,0.017546218,0.016169844,0.37734768,0.62201548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3449299000000001e-26,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7665.0254,8659.6211,7970.4517,7718.8159,-60.390057,-59.836357,0.98693728,0.92475802,0.87787235,0.99123096,0.88128674,0.79431504,0.98968202,0.88319755,0.94528514,0.98183125,0.0,5.0377313e-13,3.0366325e-09,0.0,6.3353489e-11,9.0061993e-05,0.0,2.4211683e-08,7.028049300000001e-26,0.0,0.013062718,0.075241975,0.12212767,0.0087690502,0.11871326,0.2055949,0.010318006,0.11680242,0.05471487,0.018168729
7644.001,0.96549636,0.9531585,0.011446842,0.01728113,0.016908947,0.022559337,0.33944941,0.55883592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4407756e-31,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7665.0254,8659.6211,7970.4517,7718.8159,-60.288235,-58.157955,0.98724705,0.92654234,0.88076848,0.99143893,0.88410193,0.79919159,0.9899267,0.88596743,0.94658267,0.98226213,0.0,1.1240698e-13,6.7756428e-10,0.0,1.4136075e-11,2.0095547e-05,0.0,5.4023568e-09,1.5681697000000002e-26,0.0,0.012752946,0.073457666,0.1192315,0.008561098,0.11589806,0.20078829,0.010073322,0.11403255,0.053417344,0.017737871
7656.001,0.96684885,0.92830563,0.011917653,0.022378623,0.017396744,0.029926237,0.30560079,0.50255603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.852436899999999e-37,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7665.0254,8659.6211,7970.4517,7718.8159,-60.083786,-56.845776,0.98754948,0.92828435,0.883596,0.99164194,0.88685036,0.80395341,0.99016553,0.88867164,0.94784939,0.98268276,0.0,2.5081386e-14,1.5118504e-10,0.0,3.1541846e-12,4.4839226e-06,0.0,1.2054288e-09,3.4990596e-27,0.0,0.012450518,0.071715668,0.11640401,0.0083580781,0.11314962,0.19604212,0.0098344404,0.11132836,0.052150592,0.01731723
7668.001,0.92939514,0.86315745,0.050433267,0.057893828,0.030902427,0.048259396,0.27581602,0.45249939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4412419e-42,0.0060186968,0.0,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7971.7183,8659.6211,7970.4517,7718.8159,-51.309364,-51.068794,0.98784477,0.92998505,0.88635641,0.99184012,0.88953364,0.80860245,0.88554138,0.89131171,0.94908613,0.98309344,0.0,5.5964411e-15,3.3734106e-11,0.0,7.0379716e-13,1.0005033e-06,0.080436312,2.6896882e-10,7.807495600000001e-28,0.0,0.012155263,0.070014983,0.11364357,0.0081598721,0.11046635,0.19139655,0.034022328,0.10868829,0.050913878,0.016906563
7680.001,0.36999929,0.29102179,0.0039414372,0.0077614561,0.39041805,0.47178373,0.85958976,0.88552141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6980175e-08,0.0,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7971.7183,8659.6211,7970.4517,7718.8159,-65.751274,-62.503658,0.98813301,0.93164539,0.88905138,0.99203366,0.89215326,0.81314129,0.88200945,0.89388919,0.95029348,0.98349434,0.0,1.2487348e-15,7.5270961e-12,0.0,1.5703838e-13,2.2324245e-07,0.019302664,6.0015055e-11,1.7420877000000002e-28,0.0,0.011867009,0.068354629,0.11094859,0.0079663666,0.10784672,0.18685848,0.098687872,0.10611082,0.049706489,0.016505636
7692.001,0.83206815,0.80530488,0.0022773792,0.0063153594,0.039103411,0.058823489,0.75969458,0.79142964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272142e-13,0.0,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7971.7183,8659.6211,7970.4517,7718.8159,-68.415047,-63.279465,0.98841441,0.93326634,0.89168245,0.99222255,0.89471078,0.81757253,0.88457114,0.89640552,0.95147228,0.98388577,0.0,2.786304e-16,1.6795222e-12,0.0,3.5039998e-14,4.9812122e-08,0.0043070149,1.3391169e-11,3.8871230999999996e-29,0.0,0.011585591,0.066733643,0.10831752,0.0077774497,0.10528921,0.18242744,0.11112188,0.10359447,0.048527736,0.016114216
7704.001,0.95400208,0.93749458,0.0026258577,0.008295089,0.0067862752,0.016409447,0.66991591,0.70830059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621893,0.0,0.0,0.0,0.0,0.0,0.0,1.3962983e-18,0.0,0.0,0.0,8907.0225,37627.285,25659.84,9105.1855,24166.592,23121.994,11242.94,12286.07,7982.4185,12073.999,8232.0469,8928.2695,8982.334,8182.7388,8407.2734,7759.3223,7971.7183,8659.6211,7970.4517,7718.8159,-67.687988,-61.887218,0.98868912,0.9348489,0.89425117,0.99240696,0.89720762,0.82189864,0.88725567,0.89886218,0.95262307,0.98426795,0.0,6.2171014e-17,3.747531e-13,0.0,7.818502e-15,1.1114618e-08,0.00096102757,2.9879818e-12,8.6733683e-30,0.0,0.011310847,0.065151103,0.10574885,0.0075930129,0.10279236,0.17810133,0.1117833,0.10113781,0.047376934,0.01573208
