Time,AA,AAp,W,WAA,WAAp,WWAA,WWAAp,TT,TTW,TTWW,TTWAA,TTWAAp,TTAA,TTAAp,TTWWAA,TTWWAAp,Y,Yp,Z,B,Bp,SetYp,Hill,Bias,cell,complex_r1,complex_r2,complex_r3,complex_r4,complex_r5,complex_r6,complex_r7,complex_r8,complex_r9,complex_r10,complex_r11,complex_r12,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,phosphotransfer_r1,phosphotransfer_r2,phosphotransfer_r3,phosphotransfer_r4,phosphotransfer_r5,phosphotransfer_r6,phosphotransfer_r7,phosphotransfer_r8,phosphotransfer_r9,phosphotransfer_r10,phosphotransfer_r11,phosphotransfer_r12
7.72,3.698817729876092e-07,3.270886726054193e-11,2.1075399965444504e-08,7.958352011855371e-07,7.037176213371368e-11,1.8668523463479088e-07,1.6510698976869406e-11,1.594658912710291e-07,8.680117420740667e-07,3.250448335550145e-07,4.3747666086727507e-10,3.868672406024355e-14,1.5016301127803935e-09,1.327971262052207e-13,1.0803165056235277e-06,6.522901530900737e-08,8.365548514495411e-06,1.634451485504606e-06,2e-05,9.564951668770837e-07,1.0435048331229186e-06,1.63e-06,4.0,0.6976739898684652,1.41,-2.715160589458798e-10,-9.597018459305006e-10,4.261018048095044e-09,8.576525419294038e-10,1.0818779046020855e-09,-7.093257882653066e-09,4.305694142757868e-11,-4.252827451493311e-09,-1.0122456327355755e-12,-2.3743041383952756e-09,3.199781753268709e-09,-2.924386462848093e-12,2.36103172304022e-05,1.1838805908014408e-08,2.5472297284345486e-08,5.9752343049557515e-09,4.8062675019762055e-11,1.4002315484378874e-11,1.4626325022743777e-08,8.526933399877528e-08,2.3045765945614944e-05,5.149696351461602e-07,2.646784893762764e-10,5.694447180923068e-10,1.3360373592074746e-10,1.0745875874432892e-12,3.1305100239697073e-13,5.278298724920145e-07,1.1574448153511352e-08,2.4901941904618775e-08,5.8425205545574616e-09,4.6991949918481046e-11,1.3689788713798162e-11,2.308211561668721e-05
7.73,3.6985285239655686e-07,3.270659917001525e-11,2.1072500332342806e-08,7.95900895520511e-07,7.037821090720254e-11,1.8661235765464805e-07,1.6504395031931493e-11,1.5944424000472023e-07,8.679727740661909e-07,3.2506934746971587e-07,4.3743144636792785e-10,3.868306417103103e-14,1.5013053109282623e-09,1.3276953980301859e-13,1.080350347733118e-06,6.523164860649827e-08,8.365491301148783e-06,1.6345086988512344e-06,2e-05,9.563973880884615e-07,1.043602611911541e-06,1.63e-06,4.0,0.6976444561743391,1.41,-2.7042132695870335e-10,-9.56502192218326e-10,4.251609893961959e-09,8.515192793138275e-10,1.0876931164237446e-09,-7.070082035890847e-09,4.285237530255232e-11,-4.2434581418436095e-09,-1.0087380578510603e-12,-2.3678312091232852e-09,3.190602419522732e-09,-2.9129061535067916e-12,2.3611056849707296e-05,1.1837880246656596e-08,2.5474399962924996e-08,5.97290173145232e-09,4.8052279086880895e-11,1.4000868303898267e-11,1.4626224990928532e-08,8.52723188190689e-08,2.3046572653802408e-05,5.150178889783454e-07,2.646330809246217e-10,5.694386837812932e-10,1.3353907214239464e-10,1.0742545315817564e-12,3.129893877982183e-13,5.277972208237354e-07,1.1573566406824826e-08,2.490405356099431e-08,5.8402498808756404e-09,4.6981866800830425e-11,1.3688399997678053e-11,2.3082889573737904e-05
7.74,3.6982406045053086e-07,3.2704340991687765e-11,2.106961204978177e-08,7.959663921162677e-07,7.03846391961727e-11,1.8653970976974458e-07,1.6498110532916867e-11,1.594226924908139e-07,8.679338670854601e-07,3.250938566147917e-07,4.3738641223750547e-10,3.867941839356409e-14,1.50098206288282e-09,1.327420848133698e-13,1.0803840399883465e-06,6.523427001410764e-08,8.365434348787847e-06,1.6345656512121712e-06,2e-05,9.563001825662069e-07,1.0436998174337956e-06,1.63e-06,4.0,0.6976150566050894,1.41,-2.6933209167015964e-10,-9.533150081360941e-10,4.242209290342295e-09,8.454315063411494e-10,1.093430181024678e-09,-7.04699426382249e-09,4.264912500378444e-11,-4.234096376287801e-09,-1.0052448740444429e-12,-2.3613746457917177e-09,3.1814497070431885e-09,-2.9014814908271744e-12,2.3611793193945314e-05,1.1836958702840142e-08,2.547649631246538e-08,5.970576490600215e-09,4.804193288669042e-11,1.3999426896485838e-11,1.4626125415420672e-08,8.527529002373897e-08,2.3047375682091615e-05,5.150658599035781e-07,2.645879150285548e-10,5.694328144293044e-10,1.3347465612973478e-10,1.073923228302928e-12,3.1292808101136755e-13,5.277647849815846e-07,1.157268853967198e-08,2.4906158714573117e-08,5.837986300933424e-09,4.697183178350212e-11,1.3687016719833812e-11,2.3083660030881152e-05
7.75,3.697953964584959e-07,3.2702092674274415e-11,2.106673506230613e-08,7.960316916297893e-07,7.03910470743442e-11,1.8646729016288985e-07,1.649184541289893e-11,1.594012481219305e-07,8.678950213329973e-07,3.2511836054521067e-07,4.3734155760729636e-10,3.867578668117407e-14,1.5006603594403764e-09,1.3271476043328406e-13,1.0804175831863784e-06,6.523687959603211e-08,8.365377655999945e-06,1.634622344000072e-06,2e-05,9.562035467580072e-07,1.0437964532419952e-06,1.63e-06,4.0,0.6975857904398943,1.41,-2.682483192374712e-10,-9.501402330065972e-10,4.232816360743299e-09,8.393888632111461e-10,1.0990897592020422e-09,-7.023994144584163e-09,4.24471768975742e-11,-4.224742275937263e-09,-1.0017660081030986e-12,-2.3549344159636883e-09,3.1723235354693764e-09,-2.8901121323809937e-12,2.36125262805383e-05,1.1836041254447078e-08,2.5478586353994666e-08,5.968258556243615e-09,4.8031636124608124e-11,1.3997991234336735e-11,1.4626026293750303e-08,8.527824768648374e-08,2.3048175050401017e-05,5.151135496749246e-07,2.6454299023311504e-10,5.69427108661331e-10,1.3341048670633324e-10,1.0735936663989485e-12,3.128670804087275e-13,5.277325635918173e-07,1.157181453180476e-08,2.4908257387596135e-08,5.835729789714316e-09,4.6961844572564155e-11,1.3685638861217654e-11,2.308442700710778e-05
7.76,3.6976685973288525e-07,3.269985416685782e-11,2.106386931473617e-08,7.960967947159917e-07,7.039743461512163e-11,1.8639509801983972e-07,1.6485599605176043e-11,1.593799062937186e-07,8.678562370078907e-07,3.251428588192964e-07,4.3729688161294376e-10,3.86721689893039e-14,1.5003401914349187e-09,1.3268756585849078e-13,1.0804509781202705e-06,6.523947741618489e-08,8.365321221379969e-06,1.6346787786200477e-06,2e-05,9.561074771307935e-07,1.043892522869209e-06,1.63e-06,4.0,0.6975566569617243,1.41,-2.671699760066471e-10,-9.469778064578018e-10,4.22343122803655e-09,8.333909914001694e-10,1.1046725077936104e-09,-7.001081258449454e-09,4.224651678587824e-11,-4.215395960808634e-09,-9.983013872045445e-13,-2.3485104872520784e-09,3.163223824666371e-09,-2.8787977374248862e-12,2.3613256126818514e-05,1.1835127879470458e-08,2.5480670108474747e-08,5.96594790232101e-09,4.8021388507257446e-11,1.3996561289785491e-11,1.4625927623460738e-08,8.528119188060788e-08,2.3048970778542677e-05,5.151609600359545e-07,2.6449830509236326e-10,5.694215651096697e-10,1.333465627017931e-10,1.0732658346829114e-12,3.128063843869805e-13,5.277005552881505e-07,1.1570944363117344e-08,2.491034960221158e-08,5.833480322290106e-09,4.695190487369677e-11,1.3684266403543589e-11,2.3085190521327135e-05
7.7700000000000005,3.697384495895505e-07,3.2697625418887273e-11,2.1061014752163385e-08,7.961617020277567e-07,7.040380189159654e-11,1.8632313252925683e-07,1.6479373043268374e-11,1.5935866640479432e-07,8.678175143072679e-07,3.251673509986576e-07,4.372523833944002e-10,3.8668565275552194e-14,1.5000215497369144e-09,1.3266050028316943e-13,1.0804842255790263e-06,6.524206353820137e-08,8.365265043530265e-06,1.6347349564697513e-06,2e-05,9.56011970170508e-07,1.0439880298294945e-06,1.63e-06,4.0,0.6975276554572984,1.41,-2.6609702850905016e-10,-9.438276684183467e-10,4.2140540144954555e-09,8.274375335896363e-10,1.1101790797472296e-09,-6.978255187797649e-09,4.2047129886109945e-11,-4.206057549845977e-09,-9.948509389113877e-13,-2.3421028273214093e-09,3.154150494722844e-09,-2.867537966856071e-12,2.361398275002962e-05,1.1834218556012744e-08,2.548274759680241e-08,5.963644502863924e-09,4.801118974242942e-11,1.3995137035304567e-11,1.4625829402108316e-08,8.528412267902692e-08,2.30497628862235e-05,5.152080927208554e-07,2.6445385816930117e-10,5.694161824138192e-10,1.3328288295168215e-10,1.0729397219863224e-12,3.127459913674442e-13,5.276687587116897e-07,1.1570078013645622e-08,2.4912435380475528e-08,5.831237873819656e-09,4.6942012392096244e-11,1.3682899329302805e-11,2.308595059236882e-05
7.78,3.697101653477112e-07,3.2695406380177675e-11,2.10581713199462e-08,7.962264142159645e-07,7.041014897654985e-11,1.8625139288267152e-07,1.6473165660914767e-11,1.5933752785668084e-07,8.677788534263678e-07,3.251918366481182e-07,4.372080620958806e-10,3.8664975499717247e-14,1.499704425252112e-09,1.3263356289968007e-13,1.0805173263476467e-06,6.524463802544473e-08,8.36520912106055e-06,1.6347908789394664e-06,2e-05,9.559170223818701e-07,1.0440829776181323e-06,1.63e-06,4.0,0.6974987852170396,1.41,-2.6502944345798373e-10,-9.406897591130942e-10,4.204684841832395e-09,8.215281335901901e-10,1.1156101241889716e-09,-6.955515517082314e-09,4.1849000810752095e-11,-4.196727160944376e-09,-9.914145911662589e-13,-2.335711403889736e-09,3.145103465948839e-09,-2.8563324831680447e-12,2.361470616732782e-05,1.1833313262284193e-08,2.5484818839810375e-08,5.961348331995668e-09,4.8001039539044345e-11,1.399371844350285e-11,1.4625731627262265e-08,8.528704015427195e-08,2.3050551393046478e-05,5.152549494545483e-07,2.6440964803578923e-10,5.694109592203779e-10,1.332194462974604e-10,1.072615317156567e-12,3.126858997963339e-13,5.276371725108549e-07,1.1569215463566703e-08,2.4914514744352572e-08,5.829002419547705e-09,4.693216683237895e-11,1.3681537621779076e-11,2.3086707238984484e-05
7.79,3.6968200632990476e-07,3.269319700090846e-11,2.1055338963705662e-08,7.962909319295264e-07,7.041647594245432e-11,1.861798782744427e-07,1.6466977392069576e-11,1.593164900537476e-07,8.677402545586155e-07,3.2521631533564795e-07,4.3716391686581603e-10,3.8661399623841096e-14,1.4993888089203455e-09,1.3260675289829377e-13,1.0805502812071837e-06,6.524720094101152e-08,8.365153452587822e-06,1.6348465474121937e-06,2e-05,9.558226302881432e-07,1.0441773697118593e-06,1.63e-06,4.0,0.6974700455350313,1.41,-2.6396718774527705e-10,-9.375640190586339e-10,4.195323831235668e-09,8.156624362681003e-10,1.12096628649162e-09,-6.9328618327998915e-09,4.1652113547202747e-11,-4.187404910974191e-09,-9.879922722867535e-13,-2.32933618473051e-09,3.136082658873586e-09,-2.8451809504066097e-12,2.3615426395783e-05,1.1832411976601261e-08,2.548688385826835e-08,5.959059363930088e-09,4.79909376071135e-11,1.3992305487124174e-11,1.4625634296504549e-08,8.528994437849413e-08,2.3051336318511933e-05,5.153015319528025e-07,2.64365673272465e-10,5.694058941829392e-10,1.3315625158640697e-10,1.0722926090543759e-12,3.1262610814502376e-13,5.276057953413063e-07,1.1568356693198381e-08,2.4916587715716468e-08,5.826773934803657e-09,4.6922367898485224e-11,1.3680181265064154e-11,2.308746047984956e-05
7.8,3.6965397186193584e-07,3.2690997231622546e-11,2.1052517629321136e-08,7.963552558154158e-07,7.0422782861477e-11,1.861085879017183e-07,1.6460808170899533e-11,1.5929555240314974e-07,8.677017178956941e-07,3.25240786632292e-07,4.371199468568074e-10,3.8657837612253566e-14,1.499074691714335e-09,1.325800694669231e-13,1.080583090934794e-06,6.524975234773729e-08,8.365098036736276e-06,1.63490196326374e-06,2e-05,9.55728790430901e-07,1.0442712095691015e-06,1.63e-06,4.0,0.6974414357089725,1.41,-2.629102284378702e-10,-9.344503890588549e-10,4.185971103407e-09,8.098400874734548e-10,1.1262482083433793e-09,-6.910293723458294e-09,4.145645143716396e-11,-4.178090915803675e-09,-9.845839109603778e-13,-2.3229771376745094e-09,3.1270879942433416e-09,-2.834083034125664e-12,2.361614345237992e-05,1.183151467738498e-08,2.5488942672884014e-08,5.956777572970298e-09,4.798088365770072e-11,1.3990898139045836e-11,1.4625537407429706e-08,8.529283542346931e-08,2.3052117682018738e-05,5.153478419223515e-07,2.643219324686613e-10,5.694009859619887e-10,1.330932976715481e-10,1.0719715865512968e-12,3.125666149103096e-13,5.27574625865871e-07,1.1567501682998624e-08,2.4918654316350757e-08,5.8245523950003786e-09,4.691261529358337e-11,1.3678830244073167e-11,2.3088210333565062e-05
7.8100000000000005,3.696260612728263e-07,3.268880702322527e-11,2.1049707262926e-08,7.964193865187025e-07,7.042906980548158e-11,1.8603752096439619e-07,1.6454657931780595e-11,1.5927471431476752e-07,8.676632436276181e-07,3.252652501121017e-07,4.3707615122557925e-10,3.865428943161629e-14,1.4987620646384895e-09,1.3255351179085273e-13,1.0806157563037912e-06,6.525229230820212e-08,8.365042872137213e-06,1.634957127862804e-06,2e-05,9.556354993697935e-07,1.0443645006302087e-06,1.63e-06,4.0,0.697412955040135,1.41,-2.618585327744202e-10,-9.313488102004405e-10,4.176626778598458e-09,8.040607339646193e-10,1.1314565278165122e-09,-6.887810779545691e-09,4.126199715635711e-11,-4.168785290322039e-09,-9.811894362395164e-13,-2.3166342306116688e-09,3.118119393019157e-09,-2.8230384013431688e-12,2.3616857354019358e-05,1.1830621343159351e-08,2.5490995304304112e-08,5.954502933507429e-09,4.797087740288413e-11,1.3989496372277115e-11,1.4625440957644703e-08,8.529571336060248e-08,2.305289550286554e-05,5.153938810610079e-07,2.642784242223252e-10,5.693962332247987e-10,1.3303058341158456e-10,1.0716522385271677e-12,3.1250741861467027e-13,5.275436627544671e-07,1.1566650413565067e-08,2.4920714567949395e-08,5.822337775632997e-09,4.6902908719973655e-11,1.367748454456001e-11,2.3088956818659287e-05
7.82,3.695982738947649e-07,3.268662632698334e-11,2.1046907810903362e-08,7.964833246825833e-07,7.043533684603091e-11,1.8596667666508495e-07,1.6448526609294787e-11,1.5925397520114557e-07,8.676248319428073e-07,3.2528970535206444e-07,4.370325291329328e-10,3.8650755050966764e-14,1.498450918727709e-09,1.325270790524697e-13,1.0806482780836984e-06,6.525482088473626e-08,8.36498795742895e-06,1.6350120425710665e-06,2e-05,9.55542753682315e-07,1.0444572463176874e-06,1.63e-06,4.0,0.6973846028333173,1.41,-2.608120681618874e-10,-9.282592238484651e-10,4.167290976650479e-09,7.983240233349357e-10,1.1365918794355268e-09,-6.865412593499324e-09,4.1068732693967516e-11,-4.159488148463491e-09,-9.778087775363778e-13,-2.3103074314930143e-09,3.109176776374756e-09,-2.8120467204973975e-12,2.361756811751923e-05,1.182973195254974e-08,2.5493041773115444e-08,5.952235420019375e-09,4.7960918555717786e-11,1.398810015995778e-11,1.4625344944768776e-08,8.529857826093253e-08,2.305366980025204e-05,5.154396510577787e-07,2.6423514713993655e-10,5.693916346453254e-10,1.3296810767081968e-10,1.0713345538675904e-12,3.124485178065301e-13,5.275129046840306e-07,1.156580286563448e-08,2.4922768492117357e-08,5.820130052277683e-09,4.689324787899217e-11,1.3676144153132735e-11,2.308969995358958e-05
7.83,3.6957060906305703e-07,3.268445509452378e-11,2.1044119219881717e-08,7.96547070948415e-07,7.04415840543894e-11,1.8589605420906443e-07,1.644241413822707e-11,1.5923333447743237e-07,8.675864830281592e-07,3.2531415193203394e-07,4.3698907974370005e-10,3.86472344417624e-14,1.498141245046188e-09,1.3250077043099406e-13,1.0806806570403013e-06,6.525733813942571e-08,8.364933291256742e-06,1.6350667087432752e-06,2e-05,9.554505499635687e-07,1.0445494500364338e-06,1.63e-06,4.0,0.6973563783968026,1.41,-2.5977080217214653e-10,-9.251815716418994e-10,4.15796381702856e-09,7.926296039388241e-10,1.1416548942457381e-09,-6.8430987596743766e-09,4.087663933211719e-11,-4.15019960323067e-09,-9.744418646179686e-13,-2.3039967083325076e-09,3.100260065694347e-09,-2.8011076614028485e-12,2.3618275759615785e-05,1.1828846484281267e-08,2.5495082099845922e-08,5.949975007069525e-09,4.795100683019334e-11,1.3986709475356608e-11,1.4625249366433287e-08,8.530143019513666e-08,2.3054440593280182e-05,5.1548515359298e-07,2.6419209983642673e-10,5.693871889041032e-10,1.3290586931908748e-10,1.071018521461408e-12,3.123899110605212e-13,5.274823503384403e-07,1.1564959020082284e-08,2.4924816110371345e-08,5.817929200590464e-09,4.688363247091496e-11,1.3674809057268973e-11,2.3090439756744156e-05
7.84,3.69543066116074e-07,3.268229327783285e-11,2.1041341436730686e-08,7.966106259557472e-07,7.044781150152543e-11,1.8582565280424666e-07,1.6436320453562186e-11,1.592127915613196e-07,8.675481970691227e-07,3.253385894346604e-07,4.369458022266977e-10,3.864372757792453e-14,1.4978330346862156e-09,1.3247458510220923e-13,1.080712893935702e-06,6.525984413411784e-08,8.364878872272683e-06,1.635121127727335e-06,2e-05,9.553588848260343e-07,1.0446411151739682e-06,1.63e-06,4.0,0.6973282810423125,1.41,-2.587347025385914e-10,-9.221157954891899e-10,4.148645418861365e-09,7.869771248180339e-10,1.1466461998822775e-09,-6.820868874312941e-09,4.068569762535614e-11,-4.140919766716895e-09,-9.710886276010808e-13,-2.2977020292089434e-09,3.0913691825704384e-09,-2.7902208952065476e-12,2.3618980296964768e-05,1.1827964917177182e-08,2.54971163049656e-08,5.947721669305523e-09,4.7941141941201706e-11,1.3985324291869914e-11,1.4625154220281559e-08,8.530426923353506e-08,2.3055207900955425e-05,5.155303903383532e-07,2.641492809350975e-10,5.693828946881408e-10,1.3284386723168098e-10,1.0707041301981831e-12,3.1233159697774524e-13,5.274519984084433e-07,1.1564118857922019e-08,2.492685744414035e-08,5.815735196306011e-09,4.6874062194861865e-11,1.3673479245331304e-11,2.3091176246443797e-05
7.8500000000000005,3.695156443952035e-07,3.268014082925501e-11,2.1038574408556688e-08,7.966739903423538e-07,7.04540192581138e-11,1.8575547166113645e-07,1.6430245490481508e-11,1.591923458729814e-07,8.675099742497711e-07,3.25363017445321e-07,4.369026957546799e-10,3.8640234435882514e-14,1.4975262787669805e-09,1.324485222381926e-13,1.0807449895283702e-06,6.526233893042695e-08,8.364824699135623e-06,1.635175300864393e-06,2e-05,9.552677548993346e-07,1.0447322451006679e-06,1.63e-06,4.0,0.6973003100849653,1.41,-2.5770373715274245e-10,-9.190618375638032e-10,4.1393359009779296e-09,7.813662356269988e-10,1.1515664206376077e-09,-6.798722535513035e-09,4.0495887379920475e-11,-4.131648750130792e-09,-9.677489969472488e-13,-2.291423362267835e-09,3.0825040488017128e-09,-2.77938609434439e-12,2.361968174614253e-05,1.182708723015728e-08,2.549914440888772e-08,5.9454753814579945e-09,4.793132360449474e-11,1.398394458302004e-11,1.4625059503968724e-08,8.530709544609538e-08,2.3055971742187942e-05,5.155753629571795e-07,2.641066890675401e-10,5.693787506908159e-10,1.327821002892806e-10,1.0703913689656807e-12,3.122735741860363e-13,5.274218475915794e-07,1.1563282360304813e-08,2.4928892514766274e-08,5.813548015236432e-09,4.6864536748700606e-11,1.3672154706582656e-11,2.30919094409436e-05
7.86,3.694883432447986e-07,3.2677997701491835e-11,2.103581808269865e-08,7.967371647442657e-07,7.04602073945382e-11,1.8568550999279216e-07,1.64241891843599e-11,1.591719968350139e-07,8.674718147528753e-07,3.2538743555204964e-07,4.368597595042927e-10,3.863675499461769e-14,1.497220968433371e-09,1.324225810070459e-13,1.0807769445731977e-06,6.526482258973987e-08,8.364770770511089e-06,1.6352292294889285e-06,2e-05,9.551771568300016e-07,1.0448228431700009e-06,1.63e-06,4.0,0.6972724648432296,1.41,-2.5667787406087293e-10,-9.160196402998076e-10,4.13003538194544e-09,7.757965865596848e-10,1.1564161775306828e-09,-6.776659343197746e-09,4.030718763316778e-11,-4.122386663818917e-09,-9.644229034577334e-13,-2.2851606757232998e-09,3.0736645863908425e-09,-2.7686029324973145e-12,2.3620380123647234e-05,1.182621340223627e-08,2.550116643196971e-08,5.943236118339299e-09,4.79215515366469e-11,1.3982570322453896e-11,1.4624965215161588e-08,8.530990890243738e-08,2.3056732135793893e-05,5.156200731043954e-07,2.640643228735542e-10,5.693747556117708e-10,1.327205673778829e-10,1.0700802266473495e-12,3.1221584134022257e-13,5.273918965921073e-07,1.1562449508518912e-08,2.4930921343504654e-08,5.8113676332700815e-09,4.6855055828950736e-11,1.3670835431201719e-11,2.3092639358434785e-05
7.87,3.6946116201212777e-07,3.267586384760098e-11,2.10330724067237e-08,7.968001497958031e-07,7.046637598089358e-11,1.8561576701478662e-07,1.6418151470762564e-11,1.591517438723745e-07,8.674337187599766e-07,3.254118433454676e-07,4.3681699265602704e-10,3.8633289235707495e-14,1.4969170948547781e-09,1.3239676057262572e-13,1.0808087598215502e-06,6.526729517322156e-08,8.364717085071178e-06,1.6352829149288386e-06,2e-05,9.550870872812425e-07,1.04491291271876e-06,1.63e-06,4.0,0.697244744638881,1.41,-2.556570814606175e-10,-9.129891463874207e-10,4.120743980106959e-09,7.702678282762892e-10,1.1611960883750604e-09,-6.754678899084402e-09,4.0119576632751177e-11,-4.113133617289041e-09,-9.611102782685348e-13,-2.278913937859904e-09,3.064850717542386e-09,-2.757871084547819e-12,2.3621075445899978e-05,1.1825343412522173e-08,2.550318239451427e-08,5.941003854842275e-09,4.791182545501689e-11,1.3981201483941458e-11,1.4624871351538447e-08,8.53127096718375e-08,2.3057489100496628e-05,5.156645224267079e-07,2.640221810010671e-10,5.693709081568065e-10,1.3265926738872922e-10,1.0697706921198086e-12,3.12158397122389e-13,5.273621441209281e-07,1.1561620283989124e-08,2.4932943951525182e-08,5.809194026370345e-09,4.684561913068764e-11,1.3669521410298319e-11,2.3093366017046408e-05
