AA,AAp,B,Bp,SetYp,TT,TTAA,TTAAp,TTW,TTWAA,TTWAAp,TTWW,TTWWAA,TTWWAAp,W,WAA,WAAp,WWAA,WWAAp,Y,Yp,Z,Time
4.3468559154662417e-07,3.7637032738166386e-11,1.2393832883243642e-06,7.606167116756383e-07,1.63e-06,2.1904773197486705e-07,2.440455800089124e-09,2.1146439532465336e-13,8.640090007802532e-07,5.195389980827877e-10,4.498330923153274e-14,3.4800513676008924e-07,1.006510991160691e-06,5.947415416601679e-08,2.871529810264175e-08,7.138241951727305e-07,6.177023654260457e-11,2.8242754831941276e-07,2.4460443368394126e-11,8.493946299455006e-06,1.5060537005450056e-06,2e-05,2.88
4.3426889752252e-07,3.760587932075065e-11,1.2376184780493718e-06,7.623815219506308e-07,1.63e-06,2.186162773007043e-07,2.433209214873423e-09,2.1086646760177496e-13,8.642640829542641e-07,5.190789430429478e-10,4.494900691749676e-14,3.4769141407806013e-07,1.0069734705868377e-06,5.950947719453398e-08,2.8635955267434604e-08,7.142208513327965e-07,6.181286189417907e-11,2.8195751704160124e-07,2.4422931102814915e-11,8.493138981371767e-06,1.5068610186282458e-06,2e-05,2.89
4.3385510617190785e-07,3.75749366100793e-11,1.23586351173741e-06,7.641364882625925e-07,1.63e-06,2.1818824919175518e-07,2.4260274177149775e-09,2.1027279975988e-13,8.645161795124306e-07,5.186215117052165e-10,4.491501106895357e-14,3.473805594358834e-07,1.007432802959509e-06,5.954457087097966e-08,2.855783452581718e-08,7.146155422876739e-07,6.185527284390324e-11,2.8148985711288336e-07,2.4385594356766616e-11,8.492337183241912e-06,1.5076628167581013e-06,2e-05,2.9
4.334441922061319e-07,3.754420295504989e-11,1.2341183442506483e-06,7.658816557493541e-07,1.63e-06,2.1776361592620964e-07,2.418909698644289e-09,2.0968377069797798e-13,8.647653127787882e-07,5.181666838399625e-10,4.488126171575481e-14,3.4707255198188206e-07,1.007889016978786e-06,5.957943747460355e-08,2.8480912769139814e-08,7.15008277567415e-07,6.189747145652092e-11,2.8102455404319155e-07,2.434843193673616e-11,8.491540852692668e-06,1.5084591473073438e-06,2e-05,2.91
4.3303613056415995e-07,3.751367648642565e-11,1.2323829304393435e-06,7.676170695606591e-07,1.63e-06,2.173423460617637e-07,2.4118553555156947e-09,2.090994985744295e-13,8.650115049836021e-07,5.177144394027742e-10,4.484773035228866e-14,3.467673709816452e-07,1.008342141264144e-06,5.961407905448155e-08,2.8405167209884807e-08,7.153990666943549e-07,6.193945925271889e-11,2.8056159342612695e-07,2.4311442836800568e-11,8.490749937833694e-06,1.5092500621663194e-06,2e-05,2.92
4.3263089625233016e-07,3.7483354899201064e-11,1.2306572251076984e-06,7.69342774892304e-07,1.63e-06,2.1692440828074114e-07,2.4048636894346547e-09,2.085195700533635e-13,8.652547780755748e-07,5.172647582622923e-10,4.481445326376315e-14,3.4646499584924556e-07,1.0087922048646202e-06,5.964849723587981e-08,2.833057500219453e-08,7.157879190097375e-07,6.198123662421314e-11,2.801009609617486e-07,2.427462642872537e-11,8.489964386681054e-06,1.5100356133189588e-06,2e-05,2.93
4.322284646301664e-07,3.745323584075909e-11,1.2289411830747517e-06,7.710588169252506e-07,1.63e-06,2.165097716663236e-07,2.397934012913314e-09,2.079435232014881e-13,8.654951540567773e-07,5.168176206856275e-10,4.478147208782027e-14,3.461654060915615e-07,1.009239236348913e-06,5.968269356561008e-08,2.8257113918670437e-08,7.161748439829336e-07,6.202280387695931e-11,2.796426424159285e-07,2.4237982122918577e-11,8.489184148184568e-06,1.510815851815445e-06,2e-05,2.94
4.318288111745047e-07,3.742331751483668e-11,1.2272347592736898e-06,7.727652407263127e-07,1.63e-06,2.1609840547277742e-07,2.3910656422351683e-09,2.0737123573925285e-13,8.657326547268683e-07,5.163730069356452e-10,4.4748793399408513e-14,3.4586858134712675e-07,1.0096832638741903e-06,5.971666989761485e-08,2.8184761804213593e-08,7.165598509719872e-07,6.206416192336733e-11,2.7918662364798437e-07,2.4201509064970704e-11,8.488409171871362e-06,1.511590828128651e-06,2e-05,2.95
4.314319096590499e-07,3.739360334284778e-11,1.225537909518337e-06,7.744620904816655e-07,1.63e-06,2.156902773521008e-07,2.384257838526644e-09,2.0680592151004977e-13,8.659672997090131e-07,5.159308941628655e-10,4.471607679237459e-14,3.4557450168597044e-07,1.0101243157171424e-06,5.975043136886153e-08,2.8113492360841514e-08,7.169429473755343e-07,6.210531762471999e-11,2.7873289082394575e-07,2.4165203793592684e-11,8.48763940509495e-06,1.5123605949050618e-06,2e-05,2.96
4.310377374330257e-07,3.73640884476726e-11,1.2238505882806033e-06,7.76149411719399e-07,1.63e-06,2.1528535849612992e-07,2.3775099786289724e-09,2.0624544176475098e-13,8.661991121740306e-07,5.154912654178695e-10,4.468353933404496e-14,3.4528314674018616e-07,1.0105624187341126e-06,5.978397777028758e-08,2.804328737024915e-08,7.173241439915916e-07,6.214626830002277e-11,2.782814297981567e-07,2.4129067031779038e-11,8.486874801011955e-06,1.5131251989880562e-06,2e-05,2.97
4.306462708977536e-07,3.7334771236073065e-11,1.2221727505950512e-06,7.778272494049513e-07,1.63e-06,2.1488361923012557e-07,2.3708214086733447e-09,2.0568975076272367e-13,8.664281139352133e-07,5.150541019283191e-10,4.46511805130355e-14,3.4499449644897127e-07,1.0109975996806537e-06,5.981731094127669e-08,2.7974126219957698e-08,7.177034504254617e-07,6.218701500079965e-11,2.7783222664319756e-07,2.409309786727198e-11,8.486115311746635e-06,1.5138846882533767e-06,2e-05,2.98
4.30257486782104e-07,3.730565013284321e-11,1.2205043515218712e-06,7.794956484781311e-07,1.63e-06,2.1448503025523263e-07,2.364191485367768e-09,2.0513879636403645e-13,8.66654326831422e-07,5.146193852765755e-10,4.461900077776913e-14,3.4470853084855145e-07,1.0114298848394583e-06,5.985043268466647e-08,2.79059888565866e-08,7.180808763845498e-07,6.22275587680494e-11,2.773852675004649e-07,2.4057295393473837e-11,8.485360890318251e-06,1.514639109681761e-06,2e-05,2.99
4.298713621443194e-07,3.7276723576142575e-11,1.2188453461461164e-06,7.811546538538862e-07,1.63e-06,2.1408956265025569e-07,2.3576195760560626e-09,2.0459251702960739e-13,8.668777727290623e-07,5.141870974028116e-10,4.4587001848746403e-14,3.4442523007187983e-07,1.0118593000198269e-06,5.988334476376917e-08,2.7838855790073474e-08,7.184564316802122e-07,6.226790062689714e-11,2.7694053857995825e-07,2.4021658711791717e-11,8.484611490643828e-06,1.515388509356184e-06,2e-05,3.0
4.2948787437383686e-07,3.7247990012829627e-11,1.2171956895769325e-06,7.8280431042307e-07,1.63e-06,2.1369718787343412e-07,2.3511050587768535e-09,2.0405083882135164e-13,8.670984735240607e-07,5.137572206081232e-10,4.455518703081603e-14,3.4414457434833714e-07,1.012285870557136e-06,5.991604889939247e-08,2.7772708097894052e-08,7.188301262296077e-07,6.23080415812459e-11,2.764980261600662e-07,2.398618693398225e-11,8.483867067540906e-06,1.5161329324591071e-06,2e-05,3.0100000000000002
4.291070011931099e-07,3.721944789379517e-11,1.2155553369467936e-06,7.84444663053209e-07,1.63e-06,2.1330787776421766e-07,2.344647322322568e-09,2.035136724023294e-13,8.673164511438408e-07,5.13329737557641e-10,4.45235615254455e-14,3.4386654400343163e-07,1.0127096213123063e-06,5.994854676686019e-08,2.770752742928212e-08,7.192019700575473e-07,6.234798260842817e-11,2.7605771658735316e-07,2.3950879184496272e-11,8.483127576730291e-06,1.5168724232697218e-06,2e-05,3.02
4.287287206594317e-07,3.719109566929578e-11,1.2139242434107317e-06,7.860757565892709e-07,1.63e-06,2.1292160454504159e-07,2.33824576629843e-09,2.0298091003689328e-13,8.675317275493005e-07,5.129046312836416e-10,4.449213274299158e-14,3.4359111945849883e-07,1.0131305766712717e-06,5.998083999303302e-08,2.7643296009449476e-08,7.195719732983443e-07,6.238772465385743e-11,2.7561959627634576e-07,2.3915734602823552e-11,8.482392974838815e-06,1.517607025161197e-06,2e-05,3.0300000000000002
4.283530089236634e-07,3.7162931781042426e-11,1.2123023658125282e-06,7.876976341874742e-07,1.63e-06,2.1253833861690484e-07,2.3318997157577655e-09,2.0245294736859514e-13,8.677443223074878e-07,5.124818815664458e-10,4.4460838391270984e-14,3.4331828157443116e-07,1.0135487643155191e-06,6.001293076231728e-08,2.75799914268176e-08,7.19940143898066e-07,6.242726968362465e-11,2.751836519597627e-07,2.3880752073810225e-11,8.481663211808597e-06,1.518336788191417e-06,2e-05,3.04
4.279798435100993e-07,3.71349546622758e-11,1.2106896602478667e-06,7.893103397521357e-07,1.63e-06,2.1215805178526745e-07,2.325608546098614e-09,2.0192991351358062e-13,8.679542561437399e-07,5.120614702310088e-10,4.442965233506933e-14,3.43048011148615e-07,1.0139642097105366e-06,6.004482092371462e-08,2.751759426130979e-08,7.203064909770018e-07,6.246661913307608e-11,2.747498703223051e-07,2.384593062754235e-11,8.480938241996863e-06,1.5190617580031484e-06,2e-05,3.0500000000000003
4.2760920439971053e-07,3.7107162734663994e-11,1.2090860812599057e-06,7.909139187400968e-07,1.63e-06,2.1178071832545956e-07,2.319371724306469e-09,2.0141141505931669e-13,8.681615521148524e-07,5.116433828963448e-10,4.439861972829197e-14,3.4278028874876917e-07,1.0143769342872064e-06,6.007651169424271e-08,2.7456090603741464e-08,7.206710259401773e-07,6.250577339141736e-11,2.743182378797011e-07,2.3811269572838066e-11,8.48021802783964e-06,1.519781972160374e-06,2e-05,3.06
4.2724107044283224e-07,3.707955439844411e-11,1.2074915845057802e-06,7.925084154942222e-07,1.63e-06,2.1140631145435805e-07,2.3131886723283038e-09,2.0089737275256962e-13,8.683662317239757e-07,5.112276031827946e-10,4.436774176233922e-14,3.425150952631215e-07,1.0147869614752975e-06,6.010800463038705e-08,2.739546371242723e-08,7.210337587996552e-07,6.254473348916451e-11,2.738887413792228e-07,2.377676806432622e-11,8.479502527704258e-06,1.520497472295756e-06,2e-05,3.0700000000000003
4.268754207715262e-07,3.705212802979605e-11,1.205906125707591e-06,7.940938742924113e-07,1.63e-06,2.110348047195008e-07,2.3070588208491524e-09,2.0038768849983146e-13,8.685683164502254e-07,5.108141149929212e-10,4.433702139531866e-14,3.4225241168377004e-07,1.0151943143315473e-06,6.013930124216751e-08,2.733569729803659e-08,7.213946996224592e-07,6.258350042752036e-11,2.734613676419843e-07,2.3742425275851895e-11,8.4787917006672e-06,1.5212082993328129e-06,2e-05,3.08
4.265122347989433e-07,3.702488197617239e-11,1.204329660653465e-06,7.956703393465374e-07,1.63e-06,2.1066617199844186e-07,2.3009816092573945e-09,1.9988224294313884e-13,8.687678277479926e-07,5.104029025106471e-10,4.4306463585087767e-14,3.4199221910675983e-07,1.0155990155432632e-06,6.017040299082712e-08,2.7276775522090923e-08,7.217538585299016e-07,6.262207517418673e-11,2.7303610356300333e-07,2.370824040252269e-11,8.47808550650852e-06,1.521914493491494e-06,2e-05,3.09
4.261514922186849e-07,3.6997814551628236e-11,1.2027621451986163e-06,7.972378548013861e-07,1.63e-06,2.1030038749810664e-07,2.2949564856100433e-09,1.9938089303589144e-13,8.689647870462567e-07,5.099939502003925e-10,4.427607552229637e-14,3.4173449873216034e-07,1.0160010874319308e-06,6.020131128652087e-08,2.7218682995460524e-08,7.221112456969103e-07,6.26604586591765e-11,2.726129361112619e-07,2.3674212662755042e-11,8.477383905706257e-06,1.5226160942937559e-06,2e-05,3.1
4.2579317300416483e-07,3.697092403215107e-11,1.2012035352664086e-06,7.987964647335938e-07,1.63e-06,2.0993742575414717e-07,2.2889829065980316e-09,1.988834696186709e-13,8.691592157478959e-07,5.095872428062137e-10,4.424586686342934e-14,3.4147923186414256e-07,1.0164005519568172e-06,6.02320274860045e-08,2.7161404776861605e-08,7.224668713513565e-07,6.26986517706257e-11,2.721918523297682e-07,2.3640341300320502e-11,8.476686859430875e-06,1.5233131405691383e-06,2e-05,3.11
4.2543725740797133e-07,3.69442086509906e-11,1.1996537868494154e-06,8.00346213150587e-07,1.63e-06,2.0957726163029722e-07,2.2830603375115004e-09,1.9838977499505938e-13,8.693511352289987e-07,5.091827653509409e-10,4.4215849963849145e-14,3.412263999110566e-07,1.0167974307185772e-06,6.02625528903233e-08,2.7104926371353286e-08,7.22820745773383e-07,6.273665535060562e-11,2.717728393356173e-07,2.3606625586392046e-11,8.475994329539673e-06,1.524005670460341e-06,2e-05,3.12
4.2508372183489834e-07,3.691767056622164e-11,1.1981128586571534e-06,8.018871413428491e-07,1.63e-06,2.0921986618280446e-07,2.277188154748383e-09,1.9790139035171792e-13,8.695405630743466e-07,5.087804977937373e-10,4.4185883326196245e-14,3.4097598479528984e-07,1.0171917500410484e-06,6.029289125442911e-08,2.704922462196586e-08,7.231728756825192e-07,6.277447277588e-11,2.7135588456462233e-07,2.357306326570857e-11,8.475306267213927e-06,1.5246937327860859e-06,2e-05,3.13
4.2473254914202556e-07,3.689130594003559e-11,1.1965807055101547e-06,8.034192944898476e-07,1.63e-06,2.0886521698195346e-07,2.27136588906461e-09,1.974171553502267e-13,8.697275224725166e-07,5.083804283636271e-10,4.4156063220976556e-14,3.407279679303912e-07,1.0175835282979735e-06,6.032304251424589e-08,2.6994290442025265e-08,7.235232732543123e-07,6.281210350081902e-11,2.7094097516084685e-07,2.3539654442628886e-11,8.474622641304955e-06,1.5253773586950584e-06,2e-05,3.14
4.243837199754441e-07,3.6865113273200496e-11,1.1950572838973352e-06,8.049427161026673e-07,1.63e-06,2.0851328943074667e-07,2.2655930209431146e-09,1.9693696520983665e-13,8.699120343135768e-07,5.079825423447592e-10,4.4126394772865743e-14,3.404823310814254e-07,1.0179727865775337e-06,6.035300805778948e-08,2.694010969509291e-08,7.238719485363369e-07,6.284954847993075e-11,2.70528098490105e-07,2.3506398316828644e-11,8.473943414485543e-06,1.5260565855144699e-06,2e-05,3.15
4.2403721516030245e-07,3.683909109898702e-11,1.1935425504436435e-06,8.06457449556359e-07,1.63e-06,2.0816405915992113e-07,2.259869037022879e-09,1.9646071970871363e-13,8.700941193690584e-07,5.075868251703103e-10,4.4096883030512195e-14,3.40239056127634e-07,1.0183595457437895e-06,6.038278926751338e-08,2.6886668469734907e-08,7.242189115403405e-07,6.288680866602632e-11,2.7011724199832556e-07,2.3473294086782244e-11,8.473268549824482e-06,1.526731450175531e-06,2e-05,3.16
4.2369301573615833e-07,3.681323794385268e-11,1.1920364618880401e-06,8.079635381119622e-07,1.63e-06,2.078175020633688e-07,2.254193430914239e-09,1.9598830497438858e-13,8.702737983240941e-07,5.071932624682125e-10,4.406753456704725e-14,3.399981250589381e-07,1.0187438263959928e-06,6.04123874960887e-08,2.6833953157448743e-08,7.245641722730769e-07,6.292388498348623e-11,2.6970839320948003e-07,2.3440340965379475e-11,8.472598010880044e-06,1.5274019891199696e-06,2e-05,3.17
4.233511029533575e-07,3.6787552325642446e-11,1.190538975086471e-06,8.094610249135315e-07,1.63e-06,2.074735942945031e-07,2.2485657030937346e-09,1.9551959236752997e-13,8.704510917740103e-07,5.068018400564309e-10,4.403835759982131e-14,3.3975951997631227e-07,1.0191256488758623e-06,6.044180406590824e-08,2.678195044457884e-08,7.249077407330222e-07,6.296077832594057e-11,2.693015397258206e-07,2.3407538180847357e-11,8.4719317616862e-06,1.5280682383138128e-06,2e-05,3.18
4.2301145826941473e-07,3.6762032751789195e-11,1.189050047014841e-06,8.109499529851613e-07,1.63e-06,2.0713231226262616e-07,2.2429853607989687e-09,1.9505443736571606e-13,8.706260202209182e-07,5.064125439382417e-10,4.400936211013989e-14,3.3952322309215766e-07,1.0195050332748589e-06,6.047104026859069e-08,2.6730647304232155e-08,7.252496269070925e-07,6.299748955394921e-11,2.6889666922811833e-07,2.3374884977672077e-11,8.47126976673884e-06,1.5287302332611728e-06,2e-05,3.19
4.226740633453929e-07,3.673667771751433e-11,1.1875696347719884e-06,8.12430365228014e-07,1.63e-06,2.0679363262929549e-07,2.237451917923463e-09,1.9459267844720726e-13,8.707986040703048e-07,5.060253602975096e-10,4.398055996299984e-14,3.392892167306752e-07,1.0198819994414607e-06,6.05000973644847e-08,2.6680030988193732e-08,7.25589840767361e-07,6.303401949268203e-11,2.684937694759009e-07,2.3342380617520808e-11,8.470611990981983e-06,1.5293880090180295e-06,2e-05,3.2
4.223388996960824e-07,3.671148680107363e-11,1.1860976956288129e-06,8.139023043711896e-07,1.63e-06,2.0645753192928586e-07,2.2319648753191256e-09,1.9413478425133414e-13,8.709688634583324e-07,5.056402740759941e-10,4.39518990021714e-14,3.3905748328723104e-07,1.0202565670063967e-06,6.052897717034807e-08,2.66300883360674e-08,7.259283920621303e-07,6.307037006972393e-11,2.6809282827209954e-07,2.3310023873303242e-11,8.46995839956656e-06,1.5300416004334544e-06,2e-05,3.21
4.2200594895753334e-07,3.668645980272656e-11,1.1846341869951008e-06,8.153658130049016e-07,1.63e-06,2.0612398686098202e-07,2.2265237360363155e-09,1.9368134471705836e-13,8.711368183810229e-07,5.052572700792157e-10,4.392331488196759e-14,3.388280052608481e-07,1.020628755375856e-06,6.055768159817968e-08,2.6580806301956402e-08,7.262652904737146e-07,6.3106543419783e-11,2.6769383349116277e-07,2.3277813427078197e-11,8.469308958014755e-06,1.5306910419852582e-06,2e-05,3.22
4.2167519364916815e-07,3.666159431647095e-11,1.1831790663204135e-06,8.16820933679589e-07,1.63e-06,2.0579297511307467e-07,2.2211280485535233e-09,1.932316360961307e-13,8.713024890652943e-07,5.048763361080302e-10,4.389487722157253e-14,3.3860076534528287e-07,1.0209985836990424e-06,6.058621135378676e-08,2.6532173456553585e-08,7.266005460700062e-07,6.31425393606207e-11,2.672967731580155e-07,2.3245748992059042e-11,8.468663632709296e-06,1.531336367290717e-06,2e-05,3.23
4.2134661609797514e-07,3.663688912580464e-11,1.1817322912400017e-06,8.182677087600007e-07,1.63e-06,2.0546447419829287e-07,2.2157773459943865e-09,1.9278562755645003e-13,8.714658954412511e-07,5.044974585624335e-10,4.386658524572058e-14,3.383757463023951e-07,1.021366070931066e-06,6.061456775787341e-08,2.6484177864495783e-08,7.26934168664309e-07,6.317835892171096e-11,2.669016353380709e-07,2.3213829743783514e-11,8.46802239017527e-06,1.5319776098247419e-06,2e-05,3.24
4.210201988029705e-07,3.661234303553902e-11,1.1802938195287094e-06,8.19706180471293e-07,1.63e-06,2.0513846184890491e-07,2.210471166853326e-09,1.92343290813162e-13,8.716270573187685e-07,5.041206239444377e-10,4.3838438102351335e-14,3.3815293100612197e-07,1.0217312358211265e-06,6.064275212019249e-08,2.6436807802210963e-08,7.272661680306975e-07,6.321400312973084e-11,2.6650840817530926e-07,2.3182054859933463e-11,8.467385197308168e-06,1.5326148026918456e-06,2e-05,3.25
4.2069592443089274e-07,3.658795487217429e-11,1.1788636091040373e-06,8.211363908959652e-07,1.63e-06,2.04814916012341e-07,2.2052090548515605e-09,1.9190460029755157e-13,8.717859943837483e-07,5.037458188505378e-10,4.381043485146088e-14,3.3793230244276974e-07,1.0220940969198226e-06,6.06707657402158e-08,2.6390051748480257e-08,7.275965539003274e-07,6.324947300850088e-11,2.661170798924452e-07,2.315042352025195e-11,8.466752021359635e-06,1.5332479786403772e-06,2e-05,3.2600000000000002
4.203737758118956e-07,3.656372348427474e-11,1.177441618029209e-06,8.225583819707934e-07,1.63e-06,2.0449381484681602e-07,2.1999905587931257e-09,1.9146953332593644e-13,8.719427261943747e-07,5.033730299641784e-10,4.378257445395296e-14,3.377138437113063e-07,1.022454672586463e-06,6.069860990780412e-08,2.6343898375000062e-08,7.279253359577438e-07,6.328476957892547e-11,2.657276387910951e-07,2.3118934906460344e-11,8.466122829923256e-06,1.533877170076757e-06,2e-05,3.27
4.200537359352419e-07,3.653964774284408e-11,1.1760278045162375e-06,8.23972195483765e-07,1.63e-06,2.0417513671695233e-07,2.1948152324208894e-09,1.9103807026855957e-13,8.7209727217737e-07,5.03002244048221e-10,4.375485576049012e-14,3.374975380236527e-07,1.0228129809963774e-06,6.072628590387742e-08,2.6298336536944088e-08,7.282525238371916e-07,6.331989385893315e-11,2.6534007325194483e-07,2.308758820217542e-11,8.465497590920302e-06,1.534502409079711e-06,2e-05,3.2800000000000002
