Time,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c,Knadph,k1,kminus1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,kminus13,k14,k15,k16,k17,k18,V,L,Ko,phagosome,cytoplasm,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13a,R13b,R14,R15,R16,R17,R18,R19
4.44,6.0436065889866915e-06,290.96405003016895,2.9011164698380582e-05,299.9869690726228,0.04396436504572401,0.013030927377836093,0.0008992303864319849,-1.6641675317335393e-05,44.90990610817732,110.52928156336552,45.38347373839551,0.4707127001864393,0.0028806137333729862,5.73337652167498e-06,0.003337386255865884,-0.009701544982142169,1.1773454604000317e-05,299.999988226546,8.991956593620209,1.5357630787492123e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08624096494352304,0.08702971367133862,0.052754946469076434,5.232874302928884,8.086152878826169e-06,0.0008085840602460736,0.050162027471547216,0.13010027140188493,0.05569073510421252,0.1301311478899053,1.9722963803576338e-08,250.0,125.0,20.42256318227798,-14.207028906545702,-0.08623710380352,-0.13019153923232807,0.13019153923232094,-0.004876311738867798,2.6145862519001724
4.45,6.085957464035508e-06,290.91128846216213,2.9209961116074254e-05,299.9868729034337,0.044308032189625465,0.013127096566901662,0.0009027316396611162,-1.6804028657094168e-05,44.99966477192365,110.77648124661789,45.47369202711708,0.4735129860104353,0.0029002727758551334,5.764260490648102e-06,0.003351235647367194,-0.009813389222460632,1.1833926520703551e-05,299.9999881660741,9.044374295686705,1.555592421015763e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08682950862469181,0.08762604892842009,0.0531673120842817,5.252296488587512,8.149244132452473e-06,0.0008164642837654113,0.05037415592056413,0.13106110315790528,0.05615390182092308,0.1310920739294571,1.993601940242802e-08,250.0,125.0,20.463161412202684,-14.220817655803103,-0.08682560455173294,-0.13115262640394576,0.1311526264038096,-0.0048970080154121555,2.6242913689531284
4.46,6.128510193334325e-06,290.8583307483879,2.940964487796676e-05,299.98677625757654,0.04465354128759127,0.013223742424081709,0.0009062402808934421,-1.6967647609847034e-05,45.08936729591029,111.02367004110573,45.563855214505,0.4763241605046586,0.002920018693751252,5.795238328110396e-06,0.003365098834775611,-0.009926162177626752,1.1894559519586607e-05,299.9999881054411,9.096986300679177,1.5756357166780196e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08742065283746302,0.08822504557821396,0.05358188759739639,5.271750707152335,8.212714467138249e-06,0.0008244055420411292,0.050586664271359175,0.13202670005778602,0.05661945083904087,0.13205776513868767,2.0150872367759863e-08,250.0,125.0,20.503734846527248,-14.234637557841097,-0.08741670550673752,-0.13211847864567972,0.1321184786456212,-0.004917717107764338,2.634012527430615
4.47,6.171265320318269e-06,290.80517656468555,2.9610217720880664e-05,299.98667913398907,0.045000896853530016,0.013320866011548771,0.0009097563198108972,-1.713253977452547e-05,45.17901367145717,111.27084792564096,45.65396329144547,0.4791462448571757,0.0029398516490684694,5.82631005653261e-06,0.003378975805825712,-0.01003986861756658,1.1955353501776225e-05,299.9999880446471,9.149792928242777,1.5958947684139094e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08801440242732268,0.08882670882521385,0.05399867842056659,5.29123694426893,8.276565614358674e-06,0.0008324081941429921,0.05079955206605224,0.13299707272275968,0.0570873874817776,0.13302823213934215,2.0367533324911814e-08,250.0,125.0,20.54428348115046,-14.248488599648908,-0.08801041151244453,-0.13308910658042805,0.13308910658046993,-0.004938438972029629,2.6437497203611247
4.48,6.214223389872228e-06,290.75182558704347,2.981168138236518e-05,299.9865815316092,0.04535010339929589,0.01341846839141583,0.0009132797661440961,-1.729871278475647e-05,45.268603889897136,111.51801487903232,45.744016248837,0.4819792602592401,0.0029597718038347817,5.857475698883705e-06,0.0033928665482709608,-0.010154513322852153,1.201630836936381e-05,299.9999879836923,9.202794497875422,1.6163713895451672e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08861076224037563,0.08943104387605248,0.05441768996343914,5.310755185562082,8.340799312482149e-06,0.0008404726006891839,0.051012818846645006,0.13397223177345202,0.057557717071880524,0.1340034855525754,2.058601293780789e-08,250.0,125.0,20.58480731197665,-14.262370768195979,-0.08860672741334728,-0.13406452083063414,0.13406452083046466,-0.0049591735642537296,2.6535029407634183
4.49,6.2573849483320924e-06,290.6982774915997,3.0014037600686776e-05,299.9864834493749,0.045701165434733945,0.013516550625738689,0.0009168106296724275,-1.7466174308999006e-05,45.35813794257598,111.76517088008531,45.834014077590346,0.4848232279052811,0.00297977932009792,5.888735278628515e-06,0.0034067710498840963,-0.010270101084700558,1.2077424025395647e-05,299.9999879225766,9.25599132892755,1.6370674040754841e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08920973712326026,0.0900380559394734,0.05483892763321583,5.330305416635271,8.40541730680353e-06,0.0008485991238516596,0.05122646415502121,0.13495218782993113,0.05803044493164194,0.13498353599895924,2.080632190905843e-08,250.0,125.0,20.625306334915656,-14.276284050430831,-0.08920565805448763,-0.1350447320173771,0.13504473201713293,-0.004979920840423337,2.663272181646528
4.5,6.300750543490057e-06,290.6445319546418,3.0217288114818816e-05,299.9863848862241,0.046054087467726594,0.013615113776518558,0.0009203489202242453,-1.7634932050686035e-05,45.44761582085246,112.01231590760231,45.923956768628614,0.48767816899289457,0.0029998743599242293,5.9200888197231074e-06,0.0034206892984575458,-0.010386636704973057,1.213870037386633e-05,299.99998786130027,9.309383740601916,1.6579846467301202e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08981133192312166,0.09064775022629962,0.055262396834709036,5.349887623070715,8.470421349579342e-06,0.000856788127361612,0.05144048753294699,0.1359369515117028,0.05850557638290988,0.13596839409852457,2.1028470980046322e-08,250.0,125.0,20.665780545882875,-14.290228433284483,-0.08980720828142218,-0.13602975076173607,0.1360297507614469,-0.005000680756466601,2.6730574360097665
4.51,6.344320724603223e-06,290.5905886526073,3.042143466443296e-05,299.9862858410949,0.0464088740042388,0.01371415890570454,0.000923894647677151,-1.7804993748366678e-05,45.53703751609832,112.25944994038257,46.013844312887215,0.49054410472283155,0.0030200570853975758,5.9515363466132705e-06,0.0034346212818038347,-0.010504124996174154,1.2200137319709589e-05,299.99998779986333,9.36297205195334,1.6791249629954663e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09041555148763222,0.0912601319494078,0.05568810297039576,5.369501790429932,8.53581320006487e-06,0.0008650399765150443,0.051654888522071195,0.1369265334377763,0.058983116747099086,0.13695807047077319,2.12524709310353e-08,250.0,125.0,20.706229940799247,-14.304203903666803,-0.09041138294018917,-0.13701958768433542,0.1370195876838483,-0.005021453268253368,2.682858696842729
4.5200000000000005,6.388096042394629e-06,290.5364472620837,3.062647898989203e-05,299.98618631292544,0.04676552954836172,0.013813687075196153,0.0009274478219580877,-1.797636717584682e-05,45.626403019698294,112.50657295722216,46.1036767013139,0.49342105629898836,0.0030403276586183406,5.983077884229141e-06,0.0034485669877559934,-0.01062257078145076,1.2261734768791895e-05,299.9999877382659,9.416756581888494,1.700490209158045e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09102240066490189,0.09187520632370647,0.056116051440469834,5.389147904253207,8.601594624548007e-06,0.0008733550381781971,0.05186966666392556,0.13792094422664078,0.05946307134520223,0.1379525757347193,2.1478332581251113e-08,250.0,125.0,20.746654515591256,-14.318210448468108,-0.09101818687727838,-0.1380142534044353,0.1380142534042736,-0.005042238331595812,2.692675957125304
4.53,6.4320770490581826e-06,290.48210745980873,3.083242283224034e-05,299.98608630065377,0.047124058602354905,0.0139136993468458,0.0009310084530435001,-1.814906014232891e-05,45.71571232305008,112.75368493691398,46.19345392486877,0.49630904492839517,0.003060686241702451,6.014713457984736e-06,0.003462526404167959,-0.010741978894591326,1.2323492627902674e-05,299.999987676508,9.470737649165653,1.722082252343193e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09163188430344447,0.09249297856610697,0.05654624764289242,5.4088259500594456,8.66776739638451e-06,0.000881733680793055,0.05208482149992506,0.138920194496353,0.05994544549780149,0.13895192050889205,2.1706066788997622e-08,250.0,125.0,20.787054266190946,-14.33224805456075,-0.09162762493960179,-0.13901375854220532,0.13901375854217898,-0.005063035902248918,2.70250920982767
4.54,6.4762642982688745e-06,290.42756892267045,3.1039267933197146e-05,299.98598580321817,0.0474844656666881,0.014014196782461338,0.0009345765509596541,-1.8323080492552867e-05,45.80496541756444,113.0007858582479,46.28317597452428,0.49920809182120757,0.003081132996780477,6.046443093770192e-06,0.0034764995189149922,-0.0108623541800251,1.2385410804749407e-05,299.9999876145898,9.524915572394502,1.7439029705539314e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09224400725222023,0.09311345389550364,0.05697869697344198,5.4285359133469315,8.73433329603643e-06,0.0008901762743830353,0.052300352571368225,0.13992429486445643,0.06043024452508086,0.13995611541139177,2.1935684451720756e-08,250.0,125.0,20.827429188535927,-14.346316708795257,-0.09223970197446624,-0.1400181137164509,0.1400181137165659,-0.005083845935910676,2.7123584479103084
4.55,6.520658345183465e-06,290.37283132770756,3.124701603515073e-05,299.9858848195568,0.047846755240082514,0.014115180443808622,0.000938152125782716,-1.8498436106938757e-05,45.89416229466515,113.24787570001058,46.372842841265296,0.5021182181906951,0.0031016680859967307,6.078266817957303e-06,0.003490486319894075,-0.01098370149282131,1.2447489207945749e-05,299.9999875525114,9.579290670035888,1.7659542527102242e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.0928587743605396,0.09373663753275571,0.05741340482576368,5.448277779592697,8.80129411110629e-06,0.0008986831905584708,0.05251625941943737,0.14093325594820585,0.06091747374683841,0.14096517105986633,2.2167196506168482e-08,250.0,125.0,20.867779278569383,-14.360416398004418,-0.09285442282954641,-0.1410273295459774,0.14102732954600677,-0.005104668388222718,2.722223664324009
4.5600000000000005,6.565259746447667e-06,290.31789435210953,3.145566888114891e-05,299.98578334860804,0.048210931819555124,0.014216651392614332,0.0009417351876389669,-1.8675134901742385e-05,45.98330294578904,113.49495444098565,46.46245451608905,0.505039445253231,0.00312229167150834,6.1101846573799266e-06,0.003504486795024369,-0.011106025698688347,1.250972774701141e-05,299.9999874902729,9.633863260401592,1.7882379986917423e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09347619047806092,0.09436253470065889,0.05785037659142231,5.468051534252673,8.868651636374003e-06,0.0009072548025222442,0.05273254158519895,0.14194708836421002,0.06140713848250087,0.1419790980716194,2.240061392836863e-08,250.0,125.0,20.908104532240074,-14.374547109000332,-0.09347179235285677,-0.142041416648226,0.1420414166486732,-0.0051255032147708044,2.732104852009873
4.57,6.610069060201978e-06,290.2627576732168,3.1665228214896575e-05,299.98568138931006,0.04857699990045045,0.01431861069056805,0.0009453257467050073,-1.885318482917115e-05,46.07238736238598,113.74202205995358,46.55201099000518,0.5079717942282822,0.0031430039154846014,6.142196639363693e-06,0.0035185009322475196,-0.011229331673973149,1.2572126332352156e-05,299.99998742787426,9.688633661654109,1.8107561193695113e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09409626045476772,0.09499115062393756,0.058289617659940306,5.487857162761766,8.936407673833795e-06,0.0009158914850754441,0.05294919860960371,0.14296580272921575,0.06189924405113332,0.14299790706349225,2.2635947733966385e-08,250.0,125.0,20.94840494550233,-14.388708828575773,-0.09409181539273198,-0.14306038564200207,0.14306038564235699,-0.005146350371085025,2.742002003899316
4.58,6.655086846087885e-06,290.2074209685209,3.187569578074691e-05,299.98557894060133,0.04894496397648348,0.014421059399325172,0.0009489238132079462,-1.903259387754074e-05,46.161415535918934,113.9890785356918,46.64151225403575,0.510915286338401,0.0031638049801061426,6.174302791661575e-06,0.0035325287195281416,-0.011353624305660484,1.2634684875275092e-05,299.9999873653157,9.743602191806453,1.8335105366488036e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09471898914095132,0.09562249052921844,0.05873113341884909,5.5076946505338515,9.004564032731093e-06,0.0009245936146230282,0.05316623003348713,0.14398940965870524,0.06239379577145566,0.14402160865214497,2.2873208977871952e-08,250.0,125.0,20.988680514316087,-14.402901543504413,-0.09471449679780164,-0.14408424714383727,0.14408424714449897,-0.005167209812640391,2.751915112914083
4.59,6.700313665252937e-06,290.15188391566465,3.208707332369782e-05,299.9854760014201,0.049314828539781155,0.014523998580509727,0.000952529397425596,-1.92133700714309e-05,46.250387457863944,114.23612384697465,46.730958299215274,0.5138699428092122,0.0031846950275641137,6.206503142560524e-06,0.003546570144854176,-0.011478908491372194,1.2697403287945447e-05,299.9999873025973,9.798769168721877,1.856503183511446e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09534438138717612,0.09625655964501961,0.05917492925373868,5.527563982961792,9.073122529599691e-06,0.000933361569179516,0.053383635397569636,0.1450179197694722,0.06289079896185486,0.14505021345367192,2.3112408755168194e-08,250.0,125.0,21.028931234646873,-14.417125240539917,-0.09533984141696583,-0.1451130117716275,0.14511301177221783,-0.00518808149485716,2.7618441719662474
4.6000000000000005,6.745750080357307e-06,290.09614619244246,3.229936258938435e-05,299.9853725707049,0.04968659808091997,0.014627429295717073,0.0009561425096866568,-1.9395521471829866e-05,46.33930311971016,114.48315797257344,46.820349116590705,0.5168357848694043,0.003205674220059503,6.238797720684478e-06,0.0035606251962374312,-0.011605189139366553,1.2760281483434956e-05,299.9999872397191,9.854134910113675,1.879736004055356e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09597244204426642,0.0968933632017275,0.05962101054830259,5.547465145417385,9.142084988298986e-06,0.0009421957283746988,0.05360141424245693,0.1460513436751188,0.06339025894040422,0.1460837320842588,2.3353558199770702e-08,250.0,125.0,21.069157102465816,-14.431379906416396,-0.09596785409937438,-0.1461466901419044,0.1461466901423364,-0.005208965373101549,2.771789173958218
4.61,6.79139665557946e-06,290.04020747680045,3.251256532407672e-05,299.9852686473941,0.05006027708896171,0.014731352606516483,0.000959763160370918,-1.9579056176276047e-05,46.42816251295982,114.73018089125634,46.909684697221444,0.5198128337507182,0.003226742719802497,6.271186555339458e-06,0.0035746938617137024,-0.011732471168537643,1.2823319375628416e-05,299.9999871766812,9.909699733544928,1.9032109535323648e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.0966031759632793,0.09753290643159104,0.060069382684380675,5.567398123251415,9.211453240051725e-06,0.0009510964734593925,0.05381956610864016,0.1470896919942141,0.06389218102486811,0.14712217515922005,2.3596668487122222e-08,250.0,125.0,21.10935811374965,-14.445665527848632,-0.09659853969440751,-0.14718529287119964,0.14718529287140852,-0.005229861402685569,2.781750111782743
4.62,6.8372539566230105e-06,289.98406744683655,3.2726683274673594e-05,299.98516423042616,0.050435870051490084,0.014835769574453936,0.0009633913599094517,-1.97639823190043e-05,46.516965629128336,114.97719258178856,46.9989650321794,0.5228011106879396,0.0032479006890118677,6.303669675885749e-06,0.003588776129343663,-0.011860759508414835,1.2886516879355326e-05,299.9999871134837,9.96546395642832,1.926929998388776e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09723658799549478,0.098175194568701,0.06052005104200274,5.587362901793641,9.281229123481826e-06,0.0009600641873112104,0.054038090536496365,0.14813297533568198,0.06439657053273441,0.14816555329461062,2.3841750829608926e-08,250.0,125.0,21.149534264480728,-14.459982091531856,-0.09723190305165734,-0.1482288305755901,0.14822883057574582,-0.005250769538868423,2.791726978322922
4.63,6.883322550722475e-06,289.92772578080087,3.294171818870051e-05,299.98505931873956,0.050813381454647234,0.0149406812610549,0.0009670271187848119,-1.9950308071095622e-05,46.60571245974424,115.22419302293224,47.08819011254895,0.5258006369188868,0.003269148289914365,6.3362471128624305e-06,0.0036028719872123454,-0.011990059099162186,1.294987391016166e-05,299.99998705012666,10.021427896025886,1.9508951163038093e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09787268299238878,0.09882023284898524,0.060973020999432366,5.607359466352818,9.351414484652547e-06,0.0009690992544403652,0.054256987066288696,0.1491812043252778,0.06490343278119717,0.14921387710471015,2.408881648515449e-08,250.0,125.0,21.189685550647027,-14.474329584141287,-0.09786794902090928,-0.14927731387115273,0.14927731387144738,-0.005271689736855067,2.801719766452208
4.64,6.929603006650271e-06,289.8711821570958,3.3157671814303455e-05,299.9849539112728,0.051192815783169844,0.015046088727827178,0.0009706704475312286,-2.013804164062747e-05,46.69440299634922,115.47118219344651,47.17735992942699,0.5288114336844029,0.00329048568474414,6.3689188959417665e-06,0.0036169814234312376,-0.012120374891577891,1.3013390384661764e-05,299.99998698661017,10.077591869448792,1.9751082962335945e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.09851146580562437,0.09946802651018931,0.06142829793320993,5.627387802216689,9.422011177104756e-06,0.000978202060995493,0.054476255238166675,0.15023438955758672,0.0654127730872333,0.15026715720617234,2.4337876741850453e-08,250.0,125.0,21.229811968242146,-14.488707992333275,-0.0985066824521247,-0.15033075337350965,0.15033075337442517,-0.005292621951800018,2.811728469034414
