E,E_M,E_M1,E_P1,E_P2,E_P21,E_P_1,E_P_2,M,M1,P,P2,P21,T,Time
7.882009655156599e-05,2.433003655487784e-06,4.775762159358301e-13,0.0,1.842244981126015e-08,1.0949406953036196e-22,5.952707539931247e-05,7.1583087487137994e-06,0.042825140184532005,6.093442092867742e-09,0.9526214407909135,0.00212384211025258,6.936954411919368e-12,0.002360433872953341,8.96
7.881948782512732e-05,2.435482448519048e-06,4.786090310326577e-13,0.0,1.8442348214776588e-08,1.0985753104146365e-22,5.9523406249421275e-05,7.157867502458009e-06,0.042869077029450406,6.106627180160311e-09,0.9525700818166005,0.002126146300760123,6.952318114843425e-12,0.002365553410343665,8.97
7.881887929443799e-05,2.437960741480929e-06,4.796428811688458e-13,0.0,1.8462245041056076e-08,1.1022178700328427e-22,5.951973749475803e-05,7.1574263037357825e-06,0.04291300564931821,6.119825579500173e-09,0.9525187260076808,0.002128450340279494,6.967698476470222e-12,0.002370678158424885,8.98
7.881827095946242e-05,2.440438534479723e-06,4.806777660945143e-13,0.0,1.8482140290408874e-08,1.1058683824332828e-22,5.9516069135246184e-05,7.15698515253791e-06,0.04295692604550867,6.133037287930356e-09,0.9524673733638142,0.002130754228826696,6.983095495708836e-12,0.0023758081161482326,8.99
7.881766282016507e-05,2.4429158276216886e-06,4.817136855598529e-13,0.0,1.8502033963145147e-08,1.1095268558896252e-22,5.95124011708092e-05,7.156544048855186e-06,0.043000838219394724,6.146262302494474e-09,0.95241602388466,0.00213305796641773,6.99850917146847e-12,0.002380943282465194,9.0
7.88170548765104e-05,2.445392621013053e-06,4.827506393151217e-13,0.0,1.8521926059574962e-08,1.1131932986741615e-22,5.950873360137057e-05,7.156102992678407e-06,0.04304474217234894,6.159500620236734e-09,0.952364677569878,0.0021353615530685915,7.013939502658458e-12,0.0023860836563275108,9.01
7.881644712846289e-05,2.4478689147600062e-06,4.837886271106516e-13,0.0,1.854181658000829e-08,1.1168677190578085e-22,5.95050664268538e-05,7.155661983998371e-06,0.0430886379057436,6.172752238201928e-09,0.9523133344191277,0.0021376649887952753,7.0293864881882666e-12,0.00239122923668718,9.02
7.8815839575987e-05,2.450344708968705e-06,4.848276486968435e-13,0.0,1.8561705524754996e-08,1.1205501253101045e-22,5.950139964718243e-05,7.155221022805882e-06,0.04313252542095064,6.186017153435441e-09,0.9522619944320693,0.0021399682736137696,7.044850126967486e-12,0.002396380022496454,9.03
7.881523221904724e-05,2.4528200037452724e-06,4.858677038241692e-13,0.0,1.858159289412486e-08,1.1242405256992134e-22,5.949773326228003e-05,7.154780109091745e-06,0.043176404719341685,6.199295362983246e-09,0.9522106576083622,0.002142271407540062,7.060330417905845e-12,0.0024015360127078397,9.040000000000001
7.881462505760811e-05,2.455294799195795e-06,4.869087922431701e-13,0.0,1.8601478688427542e-08,1.1279389284919204e-22,5.949406727207017e-05,7.154339242846766e-06,0.04322027580228801,6.212586863891899e-09,0.9521593239476668,0.002144574390590134,7.0758273599131876e-12,0.0024066972062740974,9.05
7.881401809163412e-05,2.457769095426326e-06,4.879509137044589e-13,0.0,1.8621362907972628e-08,1.1316453419536366e-22,5.949040167647646e-05,7.1538984240617585e-06,0.04326413867116058,6.2258916532085525e-09,0.9521079934496428,0.002146877222779964,7.091340951899499e-12,0.002411863602148245,9.06
7.88134113210898e-05,2.4602428925428837e-06,4.889940679587182e-13,0.0,1.864124555306959e-08,1.1353597743483953e-22,5.9486736475422544e-05,7.153457652727534e-06,0.04330799332733003,6.239209727980943e-09,0.9520566661139505,0.002149179904125529,7.106871192774892e-12,0.0024170351992835555,9.07
7.881280474593969e-05,2.462716190651452e-06,4.900382547567011e-13,0.0,1.866112662402781e-08,1.1390822339388549e-22,5.948307166883207e-05,7.153016928834911e-06,0.04335183977216665,6.252541085257399e-09,0.9520053419402499,0.0021514824346428,7.122418081449605e-12,0.002422211996633555,9.08
7.881219836614834e-05,2.465188989857981e-06,4.910834738492314e-13,0.0,1.8681006121156568e-08,1.142812728986296e-22,5.947940725662873e-05,7.152576252374707e-06,0.04339567800704045,6.265885722086837e-09,0.9519540209282014,0.002153784814347746,7.1379816168340096e-12,0.002427393993152026,9.09
7.881159218168031e-05,2.4676612902683854e-06,4.921297249872028e-13,0.0,1.870088404476505e-08,1.146551267750623e-22,5.947574323873621e-05,7.152135623337745e-06,0.04343950803332106,6.279243635518762e-09,0.9519027030774653,0.002156087043256332,7.153561797838605e-12,0.002432581187793006,9.1
7.881098619250015e-05,2.4701330919885456e-06,4.931770079215798e-13,0.0,1.8720760395162333e-08,1.1502978584903648e-22,5.947207961507826e-05,7.1516950417148515e-06,0.04348332985237782,6.292614822603267e-09,0.9518513883877019,0.002158389121384518,7.169158623374019e-12,0.0024377735795107877,9.11
7.881038039857246e-05,2.4726043951243074e-06,4.942253224033974e-13,0.0,1.874063517265741e-08,1.1540525094626742e-22,5.9468416385578625e-05,7.151254507496853e-06,0.04352714346557973,6.3059992803910385e-09,0.9518000768585718,0.0021606910487482634,7.1847720923510155e-12,0.0024429711672599194,9.120000000000001
7.880977479986183e-05,2.475075199781482e-06,4.952746681837604e-13,0.0,1.876050837755917e-08,1.1578152289233256e-22,5.946475355016108e-05,7.150814020674582e-06,0.043570948874295454,6.319397005933343e-09,0.9517487684897356,0.0021629928253635213,7.200402203680475e-12,0.002448173949995201,9.13
7.880916939633285e-05,2.477545506065846e-06,4.963250450138447e-13,0.0,1.8780380010176395e-08,1.1615860251267188e-22,5.946109110874942e-05,7.150373581238872e-06,0.04361474607989333,6.332807996282043e-09,0.9516974632808537,0.002165294451246243,7.216048956273418e-12,0.002453381926671692,9.14
7.880856418795016e-05,2.4800153140831425e-06,4.973764526448961e-13,0.0,1.8800250070817788e-08,1.1653649063258767e-22,5.945742906126749e-05,7.149933189180558e-06,0.0436585350837414,6.346232248489588e-09,0.951646161231587,0.0021675959264123757,7.231712349040992e-12,0.002458595096244705,9.15
7.880795917467836e-05,2.4824846239390785e-06,4.984288908282313e-13,0.0,1.8820118559791935e-08,1.1691518807724459e-22,5.9453767407639125e-05,7.149492844490481e-06,0.043702315887207334,6.3596697596090165e-09,0.9515948623415962,0.0021698972508778624,7.247392380894472e-12,0.0024638134576698075,9.16
7.88073543564821e-05,2.4849534357393277e-06,4.99482359315237e-13,0.0,1.8839985477407334e-08,1.1729469567166972e-22,5.94501061477882e-05,7.149052547159484e-06,0.043746088491658515,6.373120526693957e-09,0.9515435666105422,0.002172198424658644,7.263089050745266e-12,0.0024690370099028224,9.17
7.8806749733326e-05,2.4874217495895283e-06,5.005368578573706e-13,0.0,1.8859850823972386e-08,1.1767501424075238e-22,5.9446445281638615e-05,7.148612297178412e-06,0.043789852898461976,6.386584546798624e-09,0.9514922740380858,0.0021744994477706564,7.278802357504908e-12,0.002474265751899828,9.18
7.880614530517476e-05,2.4898895655952853e-06,5.015923862061595e-13,0.0,1.8879714599795385e-08,1.1805614460924437e-22,5.944278480911429e-05,7.148172094538112e-06,0.04383360910898443,6.4000618169778234e-09,0.9514409846238882,0.0021768003202298327,7.294532300085061e-12,0.002479499682617156,9.19
7.880554107199301e-05,2.492356883862168e-06,5.026489441132024e-13,0.0,1.8899576805184538e-08,1.1843808760175984e-22,5.943912473013918e-05,7.147731939229437e-06,0.04387735712459226,6.413552334286952e-09,0.9513896983676103,0.0021791010420521032,7.310278877397527e-12,0.002484738801011397,9.200000000000001
7.880493703374546e-05,2.494823704495712e-06,5.037065313301671e-13,0.0,1.8919437440447943e-08,1.188208440427752e-22,5.943546504463724e-05,7.147291831243239e-06,0.04392109694665152,6.427056095781988e-09,0.9513384152689134,0.0021814016132533924,7.32604208835422e-12,0.0024899831060393915,9.21
7.880433319039678e-05,2.4972900276014164e-06,5.047651476087928e-13,0.0,1.8939296505893608e-08,1.1920441475662928e-22,5.943180575253247e-05,7.146851770570377e-06,0.04396482857652795,6.440573098519504e-09,0.9512871353274587,0.0021837020338496237,7.341821931867195e-12,0.002495232596658239,9.22
7.880372954191167e-05,2.499755853284749e-06,5.058247927008889e-13,0.0,1.8959154001829436e-08,1.1958880056752334e-22,5.9428146853748896e-05,7.146411757201709e-06,0.044008552015586955,6.454103339556662e-09,0.9512358585429074,0.0021860023038567152,7.357618406848638e-12,0.0025004872718252923,9.23
7.880312608825487e-05,2.50222118165114e-06,5.068854663583351e-13,0.0,1.8979009928563244e-08,1.1997400229952095e-22,5.942448834821055e-05,7.145971791128098e-06,0.0440522672651936,6.467646815951211e-09,0.951184584914921,0.002188302423290583,7.37343151221086e-12,0.00250574713049816,9.24
7.880252282939106e-05,2.5046860128059874e-06,5.079471683330815e-13,0.0,1.8998864286402734e-08,1.2036002077654808e-22,5.94208302358415e-05,7.145531872340411e-06,0.04409597432671265,6.48120352476149e-09,0.9511333144431608,0.0021906023921671384,7.3892612468663e-12,0.0025110121716347064,9.25
7.8801919765285e-05,2.5071503468546537e-06,5.090098983771488e-13,0.0,1.9018717075655523e-08,1.2074685682239299e-22,5.9417172516565836e-05,7.145092000829514e-06,0.04413967320150852,6.494773463046426e-09,0.9510820471272886,0.0021929022105022897,7.405107609727532e-12,0.0025162823941930483,9.26
7.880131689590144e-05,2.5096141839024666e-06,5.100736562426277e-13,0.0,1.9038568296629122e-08,1.2113451126070633e-22,5.9413515190307674e-05,7.1446521765862795e-06,0.04418336389094532,6.508356627865535e-09,0.9510307829669659,0.0021952018783119413,7.420970599707257e-12,0.0025215577971315606,9.27
7.880071422120512e-05,2.5120775240547194e-06,5.111384416816799e-13,0.0,1.9058417949630953e-08,1.2152298491500116e-22,5.940985825699115e-05,7.144212399601582e-06,0.04422704639638681,6.521953016278921e-09,0.9509795219618541,0.0021975013956119947,7.436850215718304e-12,0.0025268383794088715,9.28
7.880011174116082e-05,2.5145403674166723e-06,5.122042544465373e-13,0.0,1.9078266034968332e-08,1.2191227860865295e-22,5.940620171654043e-05,7.143772669866297e-06,0.04427072071919645,6.535562625347284e-09,0.9509282641116154,0.0021998007624183477,7.452746456673633e-12,0.002532124139983866,9.290000000000001
7.87995094557333e-05,2.5170027140935477e-06,5.132710942895016e-13,0.0,1.9098112552948474e-08,1.2230239316489931e-22,5.9402545568879696e-05,7.143332987371306e-06,0.04431438686073733,6.549185452131899e-09,0.9508770094159112,0.0022020999787468938,7.46865932148633e-12,0.0025374150778156804,9.3
7.879890736488737e-05,2.5194645641905366e-06,5.143389609629458e-13,0.0,1.9117957503878502e-08,1.2269332940684044e-22,5.9398889813933164e-05,7.142893352107491e-06,0.04435804482237226,6.56282149369464e-09,0.9508257578744037,0.0022043990446135235,7.484588809069614e-12,0.0025427111918637103,9.31
7.879830546858782e-05,2.5219259178127944e-06,5.154078542193127e-13,0.0,1.9137800888065445e-08,1.230850881574388e-22,5.939523445162507e-05,7.142453764065738e-06,0.0444016946054637,6.57647074709797e-09,0.9507745094867549,0.002206697960034124,7.500534918336835e-12,0.002548012481087604,9.32
7.879770376679946e-05,2.5243867750654417e-06,5.16477773811116e-13,0.0,1.9157642705816223e-08,1.2347767023951928e-22,5.9391579481879664e-05,7.142014223236935e-06,0.04444533621137378,6.590133209404937e-09,0.9507232642526267,0.002208996725024579,7.51649764820147e-12,0.002553318944447266,9.33
7.879710225948712e-05,2.5268471360535647e-06,5.175487194909396e-13,0.0,1.9177482957437665e-08,1.2387107647576907e-22,5.938792490462123e-05,7.1415747296119725e-06,0.044488969641464315,6.60380887767918e-09,0.9506720221716813,0.0022112953396007675,7.532476997577124e-12,0.002558630580902855,9.34
7.87965009466156e-05,2.529307000882216e-06,5.186206910114375e-13,0.0,1.9197321643236502e-08,1.2426530768873773e-22,5.938427071977408e-05,7.1411352831817465e-06,0.04453259489709679,6.617497748984925e-09,0.9506207832435809,0.002213593803778567,7.548472965377533e-12,0.0025639473894147856,9.35
7.87958998281498e-05,2.531766369656412e-06,5.196936881253345e-13,0.0,1.921715876351936e-08,1.2466036470083727e-22,5.938061692726254e-05,7.1406958839371535e-06,0.04457621197963236,6.63119982038699e-09,0.9505695474679878,0.002215892117573849,7.564485550516565e-12,0.002569269368943727,9.36
7.879529890405452e-05,2.534225242481136e-06,5.207677105854261e-13,0.0,1.9236994318592782e-08,1.2505624833434199e-22,5.9376963527010974e-05,7.140256531869093e-06,0.044619820890431865,6.644915088950783e-09,0.9505183148445644,0.002218190281002485,7.580514751908216e-12,0.002574596518450604,9.370000000000001
7.879469817429467e-05,2.536683619461336e-06,5.218427581445771e-13,0.0,1.9256828308763193e-08,1.2545295941138848e-22,5.9373310518943744e-05,7.139817226968469e-06,0.04466342163085578,6.6586435517422905e-09,0.9504670853729731,0.002220488294080338,7.596560568466605e-12,0.0025799288368965946,9.38
7.879409763883509e-05,2.539141500701925e-06,5.229188305557238e-13,0.0,1.927666073433693e-08,1.258504987539758e-22,5.936965790298527e-05,7.1393779692261856e-06,0.044707014202264306,6.672385205828101e-09,0.9504158590528763,0.002222786156823271,7.612622999105991e-12,0.0025852663232431338,9.39
7.879349729764068e-05,2.5415988863077833e-06,5.239959275718725e-13,0.0,1.9296491595620235e-08,1.2624886718396538e-22,5.936600567905997e-05,7.138938758633153e-06,0.04475059860601728,6.686140048275384e-09,0.9503646358839367,0.0022250838692471435,7.628702042740756e-12,0.002590608976451912,9.4
7.879289715067635e-05,2.544055776383755e-06,5.250740489461e-13,0.0,1.9316320892919245e-08,1.2664806552308097e-22,5.93623538470923e-05,7.138499595180281e-06,0.044794174843474234,6.699908076151902e-09,0.950313415865817,0.00222738143136781,7.64479769828541e-12,0.002595956795484873,9.41
7.879229719790699e-05,2.5465121710346503e-06,5.261531944315535e-13,0.0,1.9336148626540007e-08,1.2704809459290872e-22,5.935870240700673e-05,7.138060478858485e-06,0.04483774291599436,6.713689286526002e-09,0.9502621989981799,0.0022296788432011223,7.660909964654601e-12,0.002601309779304216,9.42
7.879169743929754e-05,2.548968070365245e-06,5.272333637814503e-13,0.0,1.935597479678846e-08,1.2744895521489706e-22,5.935505135872775e-05,7.137621409658683e-06,0.04488130282493652,6.7274836764666255e-09,0.950210985280688,0.002231976104762928,7.677038840763098e-12,0.0026066679268723974,9.43
7.879109787481291e-05,2.5514234744802796e-06,5.283145567490787e-13,0.0,1.9375799403970454e-08,1.2785064821035694e-22,5.935140070217991e-05,7.137182387571794e-06,0.044924854571659255,6.741291243043298e-09,0.9501597747130046,0.002234273216069072,7.693184325525803e-12,0.002612031237152126,9.44
7.879049850441807e-05,2.5538783834844616e-06,5.293967730877971e-13,0.0,1.9395622448391736e-08,1.2825317440046155e-22,5.9347750437287736e-05,7.1367434125887406e-06,0.0449683981575208,6.755111983326138e-09,0.9501085672947923,0.0022365701771353956,7.709346417857746e-12,0.0026173997091063677,9.450000000000001
7.878989932807793e-05,2.5563327974824618e-06,5.304800125510341e-13,0.0,1.9415443930357952e-08,1.286565346062464e-22,5.93441005639758e-05,7.13630448470045e-06,0.045011933583879025,6.7689458943858485e-09,0.9500573630257143,0.0022388669879777347,7.725525116674088e-12,0.0026227733416983407,9.46
7.87893003457575e-05,2.5587867165789187e-06,5.315642748922889e-13,0.0,1.9435263850174655e-08,1.290607296486095e-22,5.9340451082168706e-05,7.13586560389785e-06,0.04505546085209149,6.782792973293723e-09,0.9500061619054337,0.0022411636486119246,7.741720420890117e-12,0.0026281521338915215,9.47
7.878870155742173e-05,2.5612401408784346e-06,5.326495598651313e-13,0.0,1.9455082208147296e-08,1.2946576034831111e-22,5.9336801991791075e-05,7.135426770171873e-06,0.04509897996351544,6.796653217121646e-09,0.9499549639336137,0.002243460159053795,7.757932329421253e-12,0.0026335360846496394,9.48
7.87881029630356e-05,2.5636930704855783e-06,5.337358672232012e-13,0.0,1.9474899004581236e-08,1.2987162752597398e-22,5.933315329276754e-05,7.134987983513452e-06,0.045142490919507776,6.810526622942088e-09,0.9499037691099175,0.0022457565193191725,7.774160841183047e-12,0.00263892519293668,9.49
7.878750456256412e-05,2.566145505504884e-06,5.348231967202092e-13,0.0,1.9494714239781728e-08,1.3027833200208307e-22,5.932950498502277e-05,7.134549243913526e-06,0.04518599372142508,6.8244131878281115e-09,0.9498525774340084,0.0022480527294238806,7.790405955091174e-12,0.0026443194577168835,9.5
7.87869063559723e-05,2.5685974460408504e-06,5.359115481099361e-13,0.0,1.951452791405393e-08,1.3068587459698587e-22,5.932585706848147e-05,7.134110551363035e-06,0.045229488370623606,6.838312908853365e-09,0.94980138890555,0.0022503487893837395,7.806667670061444e-12,0.0026497188779547455,9.51
7.878630834322517e-05,2.5710488921979426e-06,5.370009211462332e-13,0.0,1.9534340027702905e-08,1.310942561308921e-22,5.932220954306834e-05,7.133671905852921e-06,0.045272974868459284,6.852225783092087e-09,0.9497502035242057,0.002252644699214564,7.822945985009792e-12,0.0026551234526150163,9.52
7.878571052428772e-05,2.5734998440805912e-06,5.380913155830222e-13,0.0,1.955415058103361e-08,1.3150347742387386e-22,5.931856240870813e-05,7.133233307374131e-06,0.045316453216287716,6.8661518076191065e-09,0.9496990212896389,0.0022549404589321683,7.839240898852285e-12,0.002660533180662701,9.53
7.878511289912501e-05,2.5759503017931926e-06,5.391827311742955e-13,0.0,1.9573959574350923e-08,1.319135392958658e-22,5.93149156653256e-05,7.132794755917613e-06,0.04535992341546419,6.88009097950984e-09,0.9496478422015134,0.0022572360685523605,7.855552410505125e-12,0.002665948061063062,9.540000000000001
7.878451546770212e-05,2.5784002654401066e-06,5.402751676741149e-13,0.0,1.9593767007959597e-08,1.3232444256666454e-22,5.931126931284553e-05,7.132356251474319e-06,0.04540338546734362,6.894043295840289e-09,0.949596666259493,0.002259531528090946,7.871880518884626e-12,0.0026713680927816126,9.55
