Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
1.2598472590734795e-07,7.622307358596077e-10,2.1504256296691193e-07,9.421623126455487e-10,3.2530434737167873e-09,4.9471822942616933e-08,5.281770573830416e-10,1.2527661776146044e-07,3.97
1.2597232442428968e-07,7.634140879853676e-10,2.1502984688559514e-07,9.42476905261605e-10,3.2642616948451293e-09,4.9471842046544034e-08,5.281579534559423e-10,1.2526510414622754e-07,3.98
1.2595992516961932e-07,7.645946494315627e-10,2.1501713474237425e-07,9.427897883083467e-10,3.275480477485534e-09,4.9471861172895194e-08,5.281388271047786e-10,1.252535917005885e-07,3.99
1.259475281584258e-07,7.65772425894453e-10,2.1500442653232058e-07,9.431009818089954e-10,3.286699800785062e-09,4.947188032053701e-08,5.281196794629625e-10,1.2524208042416758e-07,4.0
1.2593513340538738e-07,7.669474230585582e-10,2.149917222505024e-07,9.434105053791341e-10,3.297919644312346e-09,4.947189948835645e-08,5.281005116435256e-10,1.2523057031659452e-07,4.01
1.259227409247716e-07,7.681196465966575e-10,2.1497902189198494e-07,9.437183782267073e-10,3.30913998805759e-09,4.9471918675260854e-08,5.280813247391194e-10,1.2521906137750468e-07,4.0200000000000005
1.2591035073043536e-07,7.692891021697894e-10,2.149663254518305e-07,9.440246191520203e-10,3.3203608124325657e-09,4.947193788017796e-08,5.280621198220146e-10,1.252075536065389e-07,4.03
1.2589796283582477e-07,7.70455795427252e-10,2.149536329250983e-07,9.443292465477402e-10,3.331582098270619e-09,4.9471957102055874e-08,5.280428979441014e-10,1.2519604700334365e-07,4.04
1.2588557725397533e-07,7.716197320066032e-10,2.149409443068446e-07,9.446322783988957e-10,3.342803826826665e-09,4.947197633986308e-08,5.280236601368897e-10,1.2518454156757089e-07,4.05
1.2587319399751176e-07,7.727809175336599e-10,2.149282595921226e-07,9.449337322828762e-10,3.3540259797771903e-09,4.947199559258846e-08,5.280044074115088e-10,1.2517303729887815e-07,4.0600000000000005
1.258608130786482e-07,7.739393576224988e-10,2.1491557877598252e-07,9.452336253694333e-10,3.36524853922025e-09,4.9472014859241265e-08,5.279851407587078e-10,1.251615341969285e-07,4.07
1.25848434509188e-07,7.750950578754561e-10,2.1490290185347158e-07,9.455319744206795e-10,3.376471487675472e-09,4.947203413885112e-08,5.279658611488549e-10,1.251500322613906e-07,4.08
1.258360583005238e-07,7.762480238831273e-10,2.1489022881963391e-07,9.458287957910886e-10,3.387694808084055e-09,4.9472053430468035e-08,5.279465695319381e-10,1.2513853149193856e-07,4.09
1.258236844636377e-07,7.773982612243675e-10,2.1487755966951074e-07,9.46124105427496e-10,3.398918483808767e-09,4.947207273316241e-08,5.279272668375651e-10,1.2512703188825212e-07,4.1
1.2581131300910088e-07,7.785457754662916e-10,2.148648943981402e-07,9.464179188690987e-10,3.410142498633949e-09,4.947209204602501e-08,5.279079539749626e-10,1.2511553345001655e-07,4.11
1.25798943947074e-07,7.796905721642733e-10,2.1485223300055748e-07,9.467102512474543e-10,3.421366836765509e-09,4.9472111368166993e-08,5.278886318329775e-10,1.251040361769227e-07,4.12
1.2578657728730697e-07,7.808326568619464e-10,2.1483957547179466e-07,9.47001117286483e-10,3.432591482830929e-09,4.9472130698719897e-08,5.278693012800757e-10,1.250925400686669e-07,4.13
1.2577421303913896e-07,7.81972035091204e-10,2.148269218068809e-07,9.47290531302465e-10,3.44381642187926e-09,4.947215003683563e-08,5.27849963164343e-10,1.2508104512495106e-07,4.14
1.2576185121149852e-07,7.831087123721988e-10,2.1481427200084236e-07,9.47578507204043e-10,3.4550416393811266e-09,4.947216938168649e-08,5.278306183134843e-10,1.2506955134548264e-07,4.15
1.2574949181290345e-07,7.842426942133427e-10,2.1480162604870205e-07,9.478650584922204e-10,3.4662671212287187e-09,4.947218873246515e-08,5.278112675348245e-10,1.2505805872997467e-07,4.16
1.2573713485146088e-07,7.853739861113076e-10,2.1478898394548014e-07,9.481501982603624e-10,3.4774928537358022e-09,4.947220808838467e-08,5.277919116153078e-10,1.250465672781457e-07,4.17
1.2572478033486721e-07,7.865025935510241e-10,2.1477634568619367e-07,9.484339391941954e-10,3.4887188236377104e-09,4.947222744867848e-08,5.277725513214978e-10,1.2503507698971982e-07,4.18
1.2571242827040823e-07,7.876285220056834e-10,2.1476371126585674e-07,9.487162935718073e-10,3.49994501809135e-09,4.9472246812600396e-08,5.277531873995779e-10,1.2502358786442672e-07,4.19
1.257000786649589e-07,7.88751776936735e-10,2.1475108067948037e-07,9.48997273263647e-10,3.511171424675195e-09,4.947226617942462e-08,5.277338205753511e-10,1.2501209990200157e-07,4.2
1.2568773152498365e-07,7.898723637938887e-10,2.1473845392207263e-07,9.492768897325254e-10,3.522398031389293e-09,4.9472285548445736e-08,5.277144515542395e-10,1.2500061310218518e-07,4.21
1.2567538685653606e-07,7.909902880151138e-10,2.1472583098863854e-07,9.49555154033614e-10,3.5336248266552615e-09,4.947230491897869e-08,5.276950810212851e-10,1.2498912746472377e-07,4.22
1.2566304535847258e-07,7.921055581274545e-10,2.147132118143455e-07,9.49832828678888e-10,3.5448511140467954e-09,4.9472324339178315e-08,5.276756608216515e-10,1.2497764298355922e-07,4.23
1.2565070655436682e-07,7.932181773908897e-10,2.147005964357668e-07,9.501094014977035e-10,3.5560773589676817e-09,4.947234377447958e-08,5.276562255203888e-10,1.2496615966248586e-07,4.24
1.2563837034102335e-07,7.943281507249959e-10,2.1468798485722192e-07,9.50384765166325e-10,3.5673036578833747e-09,4.947236321665149e-08,5.276367833484824e-10,1.2495467750217192e-07,4.25
1.2562603672820943e-07,7.954354835447398e-10,2.1467537707324154e-07,9.506589349189628e-10,3.5785299956067557e-09,4.947238266546774e-08,5.276173345322282e-10,1.2494319650234102e-07,4.26
1.2561370572539414e-07,7.965401812538511e-10,2.1466277307834355e-07,9.50931925704189e-10,3.5897563572610827e-09,4.947240212073035e-08,5.275978792696201e-10,1.2493171666272138e-07,4.2700000000000005
1.256013773417483e-07,7.976422492448216e-10,2.146501728670332e-07,9.51203752184937e-10,3.6009827282799876e-09,4.947242158226962e-08,5.275784177303497e-10,1.249202379830458e-07,4.28
1.2558905158614458e-07,7.987416928989061e-10,2.146375764338029e-07,9.514744287385021e-10,3.6122090944074815e-09,4.9472441049944166e-08,5.275589500558065e-10,1.2490876046305166e-07,4.29
1.2557672846715736e-07,7.998385175861221e-10,2.146249837731325e-07,9.51743969456541e-10,3.6234354416979503e-09,4.947246052364089e-08,5.275394763590783e-10,1.2489728410248104e-07,4.3
1.2556440799306288e-07,8.009327286652497e-10,2.14612394879489e-07,9.520123881450725e-10,3.6346617565161588e-09,4.947248000327502e-08,5.275199967249503e-10,1.2488580890108055e-07,4.3100000000000005
1.2555209017183913e-07,8.020243314838314e-10,2.145998097473267e-07,9.522796983244764e-10,3.6458880255372434e-09,4.947249948879006e-08,5.275005112099059e-10,1.248743348586014e-07,4.32
1.2553977501116586e-07,8.031133313781725e-10,2.1458722837108727e-07,9.525459132294946e-10,3.657114235746721e-09,4.947251898015784e-08,5.274810198421262e-10,1.2486286197479947e-07,4.33
1.2552746251842468e-07,8.041997336733412e-10,2.1457465074519955e-07,9.528110458092307e-10,3.668340374440484e-09,4.947253847737848e-08,5.274615226214905e-10,1.248513902494352e-07,4.34
1.2551515270069892e-07,8.05283543683168e-10,2.1456207686407972e-07,9.530751087271497e-10,3.679566429224802e-09,4.947255798048039e-08,5.274420195195757e-10,1.2483991968227363e-07,4.3500000000000005
1.2550284556477375e-07,8.063647667102461e-10,2.145495067221312e-07,9.533381143610784e-10,3.6907923880163166e-09,4.9472577489520315e-08,5.274225104796567e-10,1.2482845027308443e-07,4.36
1.254905411171361e-07,8.074434080459314e-10,2.1453694031374471e-07,9.536000748032048e-10,3.7020182390420513e-09,4.9472597004583265e-08,5.274029954167066e-10,1.2481698202164184e-07,4.37
1.2547823936397472e-07,8.085194729703426e-10,2.1452437763329828e-07,9.538610018600793e-10,3.713243970839403e-09,4.947261652578257e-08,5.273834742173958e-10,1.2480551492772477e-07,4.38
1.254659403111801e-07,8.095929667523609e-10,2.1451181867515716e-07,9.541209070526135e-10,3.7244695722561463e-09,4.9472636053259875e-08,5.273639467400931e-10,1.2479404899111665e-07,4.39
1.254536439643445e-07,8.1066389464963e-10,2.1449926343367393e-07,9.543798016160807e-10,3.735695032450432e-09,4.9472655587185105e-08,5.273444128148651e-10,1.247825842116056e-07,4.4
1.254413503287621e-07,8.117322619085566e-10,2.144867119031884e-07,9.546376965001155e-10,3.746920340890785e-09,4.947267512775649e-08,5.27324872243476e-10,1.2477112058898427e-07,4.41
1.2542905940942868e-07,8.127980737643096e-10,2.144741640780277e-07,9.548946023687148e-10,3.75814548735611e-09,4.947269467520058e-08,5.273053247993885e-10,1.2475965812304998e-07,4.42
1.2541677121104197e-07,8.13861335440821e-10,2.1446161995250623e-07,9.551505296002369e-10,3.7693704619356855e-09,4.947271422977221e-08,5.272857702277625e-10,1.2474819681360463e-07,4.43
1.254044857380014e-07,8.149220521507851e-10,2.1444907952092567e-07,9.554054882874016e-10,3.780595255029169e-09,4.947273379175451e-08,5.272662082454565e-10,1.247367366604547e-07,4.44
1.2539220299440822e-07,8.15980229095659e-10,2.1443654277757496e-07,9.556594882372903e-10,3.791819857346591e-09,4.947275336145894e-08,5.272466385410263e-10,1.2472527766341132e-07,4.45
1.2537992298406544e-07,8.170358714656625e-10,2.1442400971673032e-07,9.559125389713463e-10,3.803044259908362e-09,4.9472772939225247e-08,5.27227060774726e-10,1.247138198222902e-07,4.46
1.2536764571047792e-07,8.18088984439778e-10,2.144114803326553e-07,9.561646497253743e-10,3.8142684540452646e-09,4.947279252542146e-08,5.272074745785072e-10,1.2470236313691167e-07,4.47
1.2535537117685222e-07,8.191395731857504e-10,2.1439895461960066e-07,9.56415829449541e-10,3.825492431398464e-09,4.947281212044395e-08,5.271878795560201e-10,1.2469090760710064e-07,4.48
1.2534309938609673e-07,8.201876428600875e-10,2.143864325718045e-07,9.56666086808374e-10,3.836716183919495e-09,4.947283172471736e-08,5.271682752826121e-10,1.2467945323268665e-07,4.49
1.253308303408217e-07,8.212331986080595e-10,2.1437391418349213e-07,9.569154301807635e-10,3.847939703870274e-09,4.947285133869464e-08,5.271486613053288e-10,1.2466800001350384e-07,4.5
1.2531856404333902e-07,8.222762455636994e-10,2.143613994488762e-07,9.571638676599607e-10,3.859162983823089e-09,4.9472870962857054e-08,5.271290371429136e-10,1.2465654794939092e-07,4.51
1.2530630049566248e-07,8.233167888498029e-10,2.1434888836215664e-07,9.574114070535787e-10,3.87038601666061e-09,4.947289059771416e-08,5.27109402285808e-10,1.246450970401913e-07,4.5200000000000005
1.252940400897638e-07,8.243548360749028e-10,2.143363809478577e-07,9.576584160592026e-10,3.8816084033643815e-09,4.947291020482886e-08,5.270897951711131e-10,1.2463364727915598e-07,4.53
1.2528178268463955e-07,8.2539039142807e-10,2.1432387718908262e-07,9.57904770470049e-10,3.892830280572176e-09,4.9472929798990896e-08,5.27070201009075e-10,1.24622198668545e-07,4.54
1.2526952810738945e-07,8.264234588849602e-10,2.1431137706646547e-07,9.581503166306612e-10,3.904051816989089e-09,4.947294939817409e-08,5.270506018258769e-10,1.2461075121115713e-07,4.55
1.2525727636267385e-07,8.274540435479853e-10,2.1429888057445372e-07,9.5839506474961e-10,3.915273002880605e-09,4.947296900261777e-08,5.270309973821985e-10,1.2459930490678933e-07,4.5600000000000005
1.2524502745493584e-07,8.284821505088383e-10,2.1428638770748847e-07,9.586390248245207e-10,3.926493828741245e-09,4.947298861258147e-08,5.270113874185001e-10,1.2458785975524165e-07,4.57
1.252327813884012e-07,8.295077848484918e-10,2.1427389846000435e-07,9.58882206642073e-10,3.9377142852945735e-09,4.947300822834495e-08,5.269917716550227e-10,1.2457641575631745e-07,4.58
1.252205381670785e-07,8.305309516371996e-10,2.1426141282642956e-07,9.591246197780002e-10,3.9489343634931936e-09,4.9473027850208184e-08,5.269721497917875e-10,1.245649729098233e-07,4.59
1.252082977947589e-07,8.315516559344959e-10,2.1424893080118585e-07,9.593662735970905e-10,3.960154054518751e-09,4.9473047478491374e-08,5.269525215085963e-10,1.2455353121556905e-07,4.6000000000000005
1.2519606027501644e-07,8.325699027891948e-10,2.142364523786886e-07,9.596071772531863e-10,3.9713733497819274e-09,4.947306711353494e-08,5.269328864650312e-10,1.2454209067336773e-07,4.61
1.2518382561120774e-07,8.335856972393915e-10,2.1422397755334666e-07,9.598473396891839e-10,3.982592240922449e-09,4.947308675569951e-08,5.269132443004549e-10,1.2453065128303566e-07,4.62
1.2517159380647223e-07,8.345990443124612e-10,2.142115063195626e-07,9.60086769637034e-10,3.993810719809079e-09,4.947310640536596e-08,5.268935946340106e-10,1.2451921304439234e-07,4.63
1.2515936486373198e-07,8.356099490250599e-10,2.141990386717324e-07,9.603254756177415e-10,4.005028778539623e-09,4.9473126062935345e-08,5.268739370646219e-10,1.2450777595726057e-07,4.64
1.2514713878569185e-07,8.36618416383124e-10,2.1418657460424572e-07,9.60563465941366e-10,4.0162464094409285e-09,4.9473145728828976e-08,5.268542711709928e-10,1.2449634002146632e-07,4.65
1.2513491557483938e-07,8.376244513818701e-10,2.1417411411148575e-07,9.608007487070206e-10,4.027463605068877e-09,4.947316540348836e-08,5.268345965116081e-10,1.244849052368389e-07,4.66
1.2512269523344485e-07,8.386280590057956e-10,2.1416165718782925e-07,9.610373318028731e-10,4.038680358208395e-09,4.947318508737524e-08,5.268149126247324e-10,1.2447347160321075e-07,4.67
1.2511047776356126e-07,8.39629244228678e-10,2.1414920382764658e-07,9.612732229061459e-10,4.04989666187345e-09,4.947320478097156e-08,5.267952190284115e-10,1.244620391204176e-07,4.68
1.2509826316702428e-07,8.406280120135759e-10,2.141367540253016e-07,9.615084294831149e-10,4.061112509307048e-09,4.9473224484779496e-08,5.267755152204711e-10,1.244506077882984e-07,4.69
1.2508605144545236e-07,8.416243673128276e-10,2.1412430777515182e-07,9.617429587891108e-10,4.072327893981232e-09,4.947324419932145e-08,5.267558006785177e-10,1.2443917760669534e-07,4.7
1.2507384260024665e-07,8.426183150680524e-10,2.1411186507154828e-07,9.61976817868518e-10,4.083542809597092e-09,4.947326392514003e-08,5.267360748599382e-10,1.244277485754539e-07,4.71
1.2506163663259098e-07,8.436098602101498e-10,2.1409942590883562e-07,9.62210013554776e-10,4.094757250084754e-09,4.947328366279807e-08,5.267163372018999e-10,1.2441632069442272e-07,4.72
1.2504943354345198e-07,8.445990076593e-10,2.14086990281352e-07,9.624425524703778e-10,4.1059712096033845e-09,4.9473303412878616e-08,5.266965871213505e-10,1.2440489396345367e-07,4.73
1.250372333335789e-07,8.455857623249633e-10,2.1407455818342917e-07,9.62674441026871e-10,4.11718468254119e-09,4.947332317598495e-08,5.266768240150185e-10,1.2439346838240197e-07,4.74
1.2502503600350377e-07,8.465701291058807e-10,2.1406212960939247e-07,9.629056854248574e-10,4.128397663515419e-09,4.947334295274056e-08,5.266570472594122e-10,1.2438204395112597e-07,4.75
1.2501284155354137e-07,8.475521128900737e-10,2.1404970455356083e-07,9.63136291653993e-10,4.139610147372358e-09,4.9473362743789145e-08,5.266372562108212e-10,1.243706206694873e-07,4.76
1.250006499837891e-07,8.485317185548443e-10,2.1403728301024668e-07,9.633662654929882e-10,4.150822129187337e-09,4.947338254979465e-08,5.266174502053149e-10,1.243591985373508e-07,4.7700000000000005
1.249884612941272e-07,8.495089509667748e-10,2.1402486497375609e-07,9.635956125096074e-10,4.1620336042647235e-09,4.9473402371441224e-08,5.265976285587436e-10,1.2434777755458459e-07,4.78
1.2497627548421852e-07,8.504838149817279e-10,2.1401245043838864e-07,9.638243380606695e-10,4.173244568137924e-09,4.947342220943323e-08,5.265777905667378e-10,1.2433635772106e-07,4.79
1.2496409255350866e-07,8.514563154448471e-10,2.1400003939843754e-07,9.640524472920474e-10,4.184455016569389e-09,4.9473442064495263e-08,5.265579355047084e-10,1.243249390366516e-07,4.8
1.2495191250122597e-07,8.524264571905561e-10,2.1398763184818953e-07,9.642799451386685e-10,4.195664945550607e-09,4.947346193737212e-08,5.265380626278471e-10,1.243135215012372e-07,4.8100000000000005
1.249397353263815e-07,8.533942450425591e-10,2.1397522778192495e-07,9.645068363245146e-10,4.206874351302106e-09,4.9473481828828846e-08,5.265181711711258e-10,1.2430210511469785e-07,4.82
1.249275614802567e-07,8.543596873298933e-10,2.1396282727133737e-07,9.64733501119303e-10,4.218082770989067e-09,4.947350164986498e-08,5.26498350134992e-10,1.2429068986684348e-07,4.83
1.249153910384182e-07,8.553227894530755e-10,2.1395043032386715e-07,9.64960007759594e-10,4.2292901231435085e-09,4.947352138600908e-08,5.264786139908879e-10,1.2427927575584754e-07,4.84
1.2490322356466748e-07,8.562835528269234e-10,2.139380368594234e-07,9.651859994693227e-10,4.240496845758186e-09,4.947354112431475e-08,5.264588756852174e-10,1.2426786279127585e-07,4.8500000000000005
1.2489105906034472e-07,8.572419822571147e-10,2.1392564687280786e-07,9.654114827845762e-10,4.251702932723517e-09,4.9473560864993284e-08,5.264391350066895e-10,1.2425645097295127e-07,4.86
1.248788975265835e-07,8.581980825386915e-10,2.1391326035881783e-07,9.65636464039427e-10,4.2629083781480435e-09,4.947358060827404e-08,5.264193917259271e-10,1.2424504030069953e-07,4.87
1.24866738964311e-07,8.591518584560595e-10,2.1390087731224592e-07,9.658609493659329e-10,4.274113176358433e-09,4.94736003544045e-08,5.263996455954683e-10,1.2423363077434945e-07,4.88
1.2485458337424773e-07,8.601033147829891e-10,2.1388849772788018e-07,9.660849446941362e-10,4.285317321899477e-09,4.9473620103650206e-08,5.263798963497651e-10,1.2422222239373283e-07,4.89
1.2484243075690777e-07,8.610524562826143e-10,2.1387612160050405e-07,9.663084557520643e-10,4.296520809534091e-09,4.947363985629479e-08,5.263601437051842e-10,1.2421081515868444e-07,4.9
1.2483028111259863e-07,8.61999287707433e-10,2.1386374892489643e-07,9.665314880657304e-10,4.307723634243312e-09,4.947365961263996e-08,5.263403873600064e-10,1.2419940906904207e-07,4.91
1.248181344414213e-07,8.629438137993075e-10,2.1385137969583156e-07,9.667540469591321e-10,4.3189257912263045e-09,4.947367937300554e-08,5.263206269944276e-10,1.2418800412464647e-07,4.92
1.248059907432703e-07,8.638860392894638e-10,2.1383901390807915e-07,9.669761375542522e-10,4.3301272759003565e-09,4.9473699137729414e-08,5.263008622705576e-10,1.2417660032534148e-07,4.93
1.2479385001783352e-07,8.648259688984923e-10,2.1382665155640433e-07,9.671977647710592e-10,4.341328083900879e-09,4.947371890716755e-08,5.262810928324209e-10,1.2416519767097381e-07,4.94
