Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,u,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6
1.84,4.947417518067656e-08,1.2775707680644308e-07,5.258248193234061e-10,2.1784667632355949e-07,7.580051265490337e-10,1.28604681840464e-07,9.590914337997602e-10,4.3622460824170785e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1589702358339419e-09,1.1454918921804019e-09,7.580051265490337e-12,9.556482526567961e-10,1.9291610333759756e-10,2.7831454559097336e-11
1.85,4.9474043181608636e-08,1.2774528555784072e-07,5.259568183913272e-10,2.1783309006584442e-07,7.600947714965784e-10,1.285931852219099e-07,9.686610154422357e-10,4.3815162670958813e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1588237911088423e-09,1.1457079899138296e-09,7.600947714965784e-12,9.580568570638033e-10,1.924881836410635e-10,2.782715029440813e-11
1.86,4.947391438884208e-08,1.2773349598235881e-07,5.260856111578887e-10,2.1781950654878625e-07,7.621624104926806e-10,1.2858166933827372e-07,9.782541360153242e-10,4.4007437096193354e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1586780867321669e-09,1.1459170822482795e-09,7.621624104926806e-12,9.604360677600087e-10,1.9206108347243314e-10,2.782284706462877e-11
1.87,4.9473788990225987e-08,1.2772170809765274e-07,5.262110097739779e-10,2.1780592559490954e-07,7.642081736837555e-10,1.2857013414219987e-07,9.878708355765798e-10,4.419928483277959e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1585331652241065e-09,1.1461187604205327e-09,7.642081736837555e-12,9.627860573193287e-10,1.9163480104147606e-10,2.781854485077211e-11
1.8800000000000001,4.947366841066342e-08,1.2770992204839004e-07,5.263315893365438e-10,2.177923459207615e-07,7.662317688313715e-10,1.2855857805789228e-07,9.975126865408345e-10,4.4390706221068476e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.158389349367436e-09,1.1463099157380873e-09,7.662317688313715e-12,9.651064129066307e-10,1.9120933059251999e-10,2.781424352027645e-11
1.8900000000000001,4.947355112672568e-08,1.27698137676524e-07,5.2644887327428e-10,2.1777876887881986e-07,7.682339103877635e-10,1.2854700315236238e-07,1.00717760918014e-09,4.458170253700486e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.158246293970577e-09,1.1464938749931454e-09,7.682339103877636e-12,9.673981168200726e-10,1.9078467582182284e-10,2.7809943211311438e-11
1.9000000000000001,4.947343704331987e-08,1.2768635497065948e-07,5.265629566800946e-10,2.1776519454457107e-07,7.70214825108249e-10,1.285354097278432e-07,1.0168652930675223e-09,4.47722746032799e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1581039774503641e-09,1.1466708470140536e-09,7.702148251082491e-12,9.696614753761283e-10,1.9036083584593941e-10,2.780564393087282e-11
1.9100000000000001,4.9473326065353066e-08,1.276745739194014e-07,5.266739346468961e-10,2.1775162299350155e-07,7.721747397481453e-10,1.2852379808656775e-07,1.0265754277760063e-09,4.4962423242584753e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1579623782245346e-09,1.1468410405773498e-09,7.721747397481452e-12,9.71896794833866e-10,1.8993780978122265e-10,2.780134568595344e-11
1.92,4.947321809773237e-08,1.276627945113546e-07,5.267819022675928e-10,2.177380543010978e-07,7.741138810627696e-10,1.28512168530769e-07,1.0363077028786175e-09,4.515214927761058e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1578214747117289e-09,1.147004664407767e-09,7.741138810627696e-12,9.741043813938908e-10,1.8951559674382293e-10,2.779704848354322e-11
1.93,4.947311304536487e-08,1.2765101673512397e-07,5.268869546350931e-10,2.1772448854284623e-07,7.760324758074395e-10,1.2850052136268003e-07,1.0460618079483814e-09,4.534145353104853e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1576812453314915e-09,1.1471619271782348e-09,7.760324758074395e-12,9.762845411973057e-10,1.890941958496889e-10,2.7792752330629174e-11
1.94,4.947301081315766e-08,1.2763924057931444e-07,5.269891868423053e-10,2.177109257942333e-07,7.779307507374721e-10,1.284888568845338e-07,1.0558374325583233e-09,4.5530336825589773e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.15754166850427e-09,1.1473130375098848e-09,7.779307507374721e-12,9.784375803246837e-10,1.8867360621456652e-10,2.778845723419542e-11
1.95,4.947291130601783e-08,1.2762746603253083e-07,5.270886939821378e-10,2.1769736613074552e-07,7.79808932608185e-10,1.2847717539856335e-07,1.0656342662814689e-09,4.571879998392546e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1574027226514126e-09,1.1474582039720592e-09,7.79808932608185e-12,9.80563804795053e-10,1.8825382695399967e-10,2.7784163201223154e-11
1.96,4.9472814428852466e-08,1.2761569308337805e-07,5.271855711474989e-10,2.176838096278693e-07,7.816672481748955e-10,1.2846547720700166e-07,1.0754519986908432e-09,4.5906843828746743e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.157264386195171e-09,1.1475976350823168e-09,7.816672481748955e-12,9.826635205649006e-10,1.8783485718332981e-10,2.7779870238690662e-11
1.97,4.9472720086568666e-08,1.2760392172046099e-07,5.27279913431297e-10,2.1767025636109104e-07,7.835059241929208e-10,1.2845376261208176e-07,1.085290319359472e-09,4.609446918274479e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1571266375586979e-09,1.1477315393064431e-09,7.835059241929208e-12,9.847370335271822e-10,1.8741669601769607e-10,2.777557835357333e-11
1.98,4.9472628184073524e-08,1.275921519323845e-07,5.273718159264406e-10,2.1765670640589728e-07,7.853251874175785e-10,1.2844203191603666e-07,1.0951489178603803e-09,4.628167686861075e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1569894551660471e-09,1.1478601250584619e-09,7.853251874175785e-12,9.867846495103533e-10,1.8699934257203527e-10,2.7771287552843653e-11
1.99,4.9472538626274126e-08,1.275803837077535e-07,5.274613737258377e-10,2.1764315983777443e-07,7.871252646041859e-10,1.2843028542109933e-07,1.1050274837665938e-09,4.646846770903578e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1568528174421743e-09,1.1479836007006459e-09,7.871252646041859e-12,9.888066742774073e-10,1.8658279596108157e-10,2.7766997843471188e-11
2.0,4.947245158125802e-08,1.275686170628263e-07,5.275484187419456e-10,2.176296164978908e-07,7.889062118452582e-10,1.2841852302455445e-07,1.1149261127297806e-09,4.66548424000415e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1567167624373548e-09,1.1481016005487831e-09,7.889062118452581e-12,9.908031830460476e-10,1.8616705437051039e-10,2.7762709208549173e-11
2.0100000000000002,4.947236806888154e-08,1.2755685210336004e-07,5.2763193111843e-10,2.176160754690572e-07,7.906675328927106e-10,1.2840674331309367e-07,1.1248462146523923e-09,4.68408012276907e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.156581521169377e-09,1.1482119014215263e-09,7.906675328927106e-12,9.927735051284654e-10,1.8575211298019908e-10,2.7758421553920165e-11
2.02,4.9472286971876994e-08,1.2754508871055555e-07,5.277130281229733e-10,2.1760253773683556e-07,7.924101173444466e-10,1.2839494816174182e-07,1.1347859019259328e-09,4.702634550665027e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.156446840483828e-09,1.1483169411634908e-09,7.924101173444466e-12,9.94718841354281e-10,1.8533797451254415e-10,2.77541349792867e-11
2.0300000000000002,4.947220822028151e-08,1.275333268756582e-07,5.277917797184583e-10,2.1758900335433833e-07,7.941341756598904e-10,1.2838313783406504e-07,1.1447449028982176e-09,4.721147604751624e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1563127044998656e-09,1.1484168732755181e-09,7.941341756598904e-12,9.96639475266889e-10,1.8492463799313613e-10,2.7749849489337517e-11
2.04,4.9472131744132195e-08,1.275215665899134e-07,5.278682558677678e-10,2.175754723746778e-07,7.958399182984656e-10,1.283713125936295e-07,1.1547229459170611e-09,4.739619366088457e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.156179097337311e-09,1.1485118512202688e-09,7.958399182984657e-12,9.985356903454674e-10,1.8451210244739447e-10,2.774556508875934e-11
2.05,4.947205747346618e-08,1.2750980784456654e-07,5.279425265337844e-10,2.1756194485096642e-07,7.975275557195963e-10,1.283594727040013e-07,1.1647197593302795e-09,4.758049915735131e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1560460031166481e-09,1.1486020284222306e-09,7.975275557195963e-12,1.0004077700041786e-09,1.84100366900568e-10,2.774128178223691e-11
2.06,4.9471985338320576e-08,1.2749805063086304e-07,5.28014661679391e-10,2.175484208363165e-07,7.991972983827066e-10,1.2834761842874658e-07,1.1747350714856877e-09,4.776439334751243e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1559134059590239e-09,1.1486875582677343e-09,7.991972983827066e-12,1.0022559975913737e-09,1.8368943037773446e-10,2.7736999574452978e-11
2.07,4.9471915268732496e-08,1.2748629494004827e-07,5.280847312674702e-10,2.1753490038384045e-07,8.008493567472202e-10,1.2833575003143152e-07,1.1847686107311007e-09,4.794787704196394e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1557812899862478e-09,1.1487685941049629e-09,8.008493567472203e-12,1.0040806563888177e-09,1.8327929190380116e-10,2.7732718470088305e-11
2.08,4.9471847194739064e-08,1.274745407633676e-07,5.281528052609048e-10,2.1752138354665063e-07,8.024839412725612e-10,1.2832386777562225e-07,1.1948201054143343e-09,4.813095105130184e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1556496393207905e-09,1.1488452892439674e-09,8.024839412725612e-12,1.0058820296109168e-09,1.8286995050350437e-10,2.7728438473821634e-11
2.09,4.947178104637739e-08,1.274627880920665e-07,5.282189536225777e-10,2.1750787037785938e-07,8.041012624181535e-10,1.2831197192488488e-07,1.204889283883203e-09,4.831361618612212e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1555184380857873e-09,1.1489177969566815e-09,8.041012624181535e-12,1.0076604004039619e-09,1.8246140520140965e-10,2.7724159590329757e-11
2.1,4.947171675368459e-08,1.2745103691739033e-07,5.282832463153714e-10,2.1749436093057913e-07,8.057015306434211e-10,1.2830006274278558e-07,1.2149758744855226e-09,4.849587325702081e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1553876704050323e-09,1.148986270476934e-09,8.057015306434212e-12,1.0094160518453825e-09,1.8205365502191191e-10,2.771988182428746e-11
2.11,4.94716542466978e-08,1.2743928723058446e-07,5.283457533021687e-10,2.174808552579222e-07,8.072849564077879e-10,1.2828814049289045e-07,1.225079605569108e-09,4.867772307459388e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1552573204029832e-09,1.1490508630004684e-09,8.072849564077879e-12,1.0111492669430101e-09,1.816466989892352e-10,2.771560518036751e-11
2.12,4.9471593455454116e-08,1.2742753902289434e-07,5.284065445458526e-10,2.17467353413001e-07,8.088517501706778e-10,1.282762054387657e-07,1.2352002054817748e-09,4.885916644943736e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.155127372204758e-09,1.1491117276849558e-09,8.088517501706777e-12,1.0128603286343548e-09,1.8124053612743305e-10,2.7711329663240742e-11
2.13,4.9471534541175946e-08,1.2741579231088584e-07,5.284654588240223e-10,2.1745385524487046e-07,8.104018756066702e-10,1.2826425739309446e-07,1.2453378543976192e-09,4.904020401864648e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1549978623150532e-09,1.1491685138503302e-09,8.104018756066702e-12,1.0145491905586522e-09,1.808351645651947e-10,2.770705525708185e-11
2.14,4.9471478290529337e-08,1.2740404717962634e-07,5.285217094706292e-10,2.1744036005053306e-07,8.119346287439814e-10,1.2825229494875092e-07,1.2554939548517563e-09,4.922083594993136e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1548689689403663e-09,1.1492195080181685e-09,8.119346287439814e-12,1.0162149157507417e-09,1.804305800097729e-10,2.7702781890633054e-11
2.15,4.947142383953451e-08,1.2739230353339678e-07,5.285761604654559e-10,2.1742686858394613e-07,8.134510676363739e-10,1.2824031991788033e-07,1.2656666833730508e-09,4.940106364978458e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1547404963059692e-09,1.149266593781295e-09,8.134510676363739e-12,1.0178589178448378e-09,1.8002678455991261e-10,2.769850963896204e-11
2.16,4.947137114097504e-08,1.2738056136593392e-07,5.286288590249292e-10,2.1741338087814467e-07,8.149513784619658e-10,1.2822833251968617e-07,1.2758558127647721e-09,4.958088791173133e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1546124336909869e-09,1.1493098747036596e-09,8.149513784619658e-12,1.0194814471926802e-09,1.796237771512565e-10,2.7694238504723674e-11
2.17,4.947132014787133e-08,1.2736882067100033e-07,5.286798521286359e-10,2.173998969659547e-07,8.164357471460541e-10,1.2821633297291004e-07,1.2860611162930656e-09,4.9760309529119e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1544847704286465e-09,1.1493494538074162e-09,8.164357471460541e-12,1.0210827537447893e-09,1.7922155671839385e-10,2.7689968490550633e-11
2.18,4.947127081348064e-08,1.2735708144238463e-07,5.287291865193237e-10,2.1738641687999316e-07,8.179043593611153e-10,1.2820432149583162e-07,1.2962823676869553e-09,4.993932929511728e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1543574959062792e-09,1.1493854335730935e-09,8.179043593611153e-12,1.0226630870500071e-09,1.788201221948606e-10,2.7685699599053465e-11
2.19,4.9471223091297064e-08,1.273453436739013e-07,5.287769087029002e-10,2.1737294065266794e-07,8.193574005268049e-10,1.2819229830626865e-07,1.3065193411383404e-09,5.011794800271809e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1542305995653131e-09,1.1494179159397674e-09,8.19357400526805e-12,1.0242226962550432e-09,1.784194725131402e-10,2.768143183282055e-11
2.2,4.947117693505153e-08,1.2733360735939084e-07,5.288230649484338e-10,2.1735946831617788e-07,8.20795055809958e-10,1.2818026362157702e-07,1.3167718113019992e-09,5.029616644473563e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1541040709012742e-09,1.1494470023052319e-09,8.20795055809958e-12,1.0257618301040344e-09,1.7801960660466374e-10,2.7677165194418147e-11
2.21,4.9471132298711816e-08,1.273218724927196e-07,5.288677012881527e-10,2.173459999025128e-07,8.222175101245887e-10,1.2816821765865068e-07,1.3270395532955854e-09,5.04739854138063e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1539778994637789e-09,1.14947279352617e-09,8.222175101245886e-12,1.0272807369381093e-09,1.776205233998107e-10,2.7672899686390375e-11
2.22,4.947108913648252e-08,1.273101390677799e-07,5.289108635174461e-10,2.1733253544345347e-07,8.236249481318906e-10,1.2815616063392165e-07,1.3373223426996313e-09,5.065140570238885e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1538520748565356e-09,1.1494953899183293e-09,8.236249481318906e-12,1.028779664694967e-09,1.7722222182790925e-10,2.7668635311259263e-11
2.23,4.94710474028051e-08,1.2729840707849004e-07,5.289525971948629e-10,2.1731907497057153e-07,8.250175542402362e-10,1.2814409276336004e-07,1.3476199555575444e-09,5.082842810276418e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1537265867373397e-09,1.1495148912566891e-09,8.250175542402362e-12,1.0302588609084617e-09,1.7682470081723678e-10,2.766437207152471e-11
2.24,4.947100705235785e-08,1.2728667651879427e-07,5.289929476421127e-10,2.1730561851522972e-07,8.263955126051779e-10,1.2813201426247412e-07,1.3579321683756117e-09,5.100505340703553e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1536014248180702e-09,1.1495313967756383e-09,8.263955126051778e-12,1.0317185727082002e-09,1.7642795929502068e-10,2.7660109969664557e-11
2.25,4.94709680400559e-08,1.2727494738266267e-07,5.290319599440658e-10,2.1729216610858158e-07,8.277590071294465e-10,1.2811992534631014e-07,1.368258758122995e-09,5.118128240712834e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.153476578864687e-09,1.1495450051691442e-09,8.277590071294465e-12,1.0331590468191449e-09,1.7603199618743825e-10,2.7655849008134516e-11
2.2600000000000002,4.947093032105121e-08,1.272632196640914e-07,5.290696789487522e-10,2.1727871778157173e-07,8.291082214629527e-10,1.2810782622945252e-07,1.3785995022317352e-09,5.135711589479035e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1533520386972296e-09,1.149555814590927e-09,8.291082214629528e-12,1.0345805295612291e-09,1.7563681041961775e-10,2.7651589189368286e-11
2.27,4.9470893850732604e-08,1.2725149335710244e-07,5.291061492673628e-10,2.1726527356493563e-07,8.304433390027865e-10,1.2809571712602375e-07,1.3889541785967481e-09,5.153255466159151e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1532277941898113e-09,1.1495639226546325e-09,8.304433390027864e-12,1.0359832668489808e-09,1.7524240091563855e-10,2.7647330515777452e-11
2.2800000000000002,4.947085858472572e-08,1.272397684557438e-07,5.291414152742485e-10,2.1725183348919974e-07,8.317645428932167e-10,1.2808359824968437e-07,1.3993225655758292e-09,5.170759949892408e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1531038352706195e-09,1.1495694264340053e-09,8.317645428932167e-12,1.0373675041911547e-09,1.748487665985317e-10,2.7643072989751582e-11
2.29,4.947082447889304e-08,1.2722804495408937e-07,5.291755211069208e-10,2.1723839758468155e-07,8.330720160256916e-10,1.2807146981363305e-07,1.4097044419896483e-09,5.188225119800252e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1529801519219096e-09,1.1495724224630633e-09,8.330720160256916e-12,1.038733486690375e-09,1.7445590639028055e-10,2.7638816613658206e-11
2.3000000000000003,4.9470791489333914e-08,1.27216322846239e-07,5.292085106660514e-10,2.1722496588148934e-07,8.343659410388392e-10,1.280593320306066e-07,1.420099587121755e-09,5.205651054986359e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.152856734180005e-09,1.149573006736268e-09,8.343659410388391e-12,1.040081459042787e-09,1.7406381921182113e-10,2.7634561389842803e-11
2.31,4.947075957238449e-08,1.272046021263185e-07,5.292404276154724e-10,2.1721153840952247e-07,8.356465003184658e-10,1.2804718511287976e-07,1.4305077807185738e-09,5.223037834536626e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1527335721352919e-09,1.1495712747087027e-09,8.356465003184659e-12,1.0414116655377159e-09,1.7367250398304262e-10,2.7630307320628853e-11
2.32,4.947072868461779e-08,1.2719288278847959e-07,5.292713153821763e-10,2.171981151984712e-07,8.369138759975577e-10,1.2803502927226555e-07,1.4409288029894075e-09,5.24038553751918e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1526106559322178e-09,1.1495673212962431e-09,8.369138759975578e-12,1.042724350057337e-09,1.7328195962278805e-10,2.7626054408317837e-11
2.33,4.9470699415460065e-08,1.2718116489624992e-07,5.293005845398999e-10,2.1718469572146203e-07,8.381671442322871e-10,1.2802286305877804e-07,1.4513641094118102e-09,5.257694160679149e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.152488119070108e-09,1.1495598639849014e-09,8.38167144232287e-12,1.0440182930759353e-09,1.728921823745281e-10,2.7621802599493126e-11
2.34,4.947067148674416e-08,1.27169448418048e-07,5.293285132558046e-10,2.1717128021462604e-07,8.394068977705269e-10,1.2801068730100996e-07,1.4618128584094966e-09,5.274963813651105e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1523658985167812e-09,1.1495495087786772e-09,8.39406897770527e-12,1.0452942819199477e-09,1.7250317215012296e-10,2.7617551917135337e-11
2.35,4.947064464010578e-08,1.2715773332446321e-07,5.293553598941807e-10,2.1715786889667788e-07,8.406336949086757e-10,1.279985027757091e-07,1.472274260668687e-09,5.292194603506261e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.152243935728335e-09,1.1495368184365422e-09,8.406336949086757e-12,1.0465530580978536e-09,1.7211492877725968e-10,2.7613302382472513e-11
