Time,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82,kcatp_r8,kM_r8_s15,kcatn_r8,kM_r8_s19,kM_r8_s63,kcatp_r9,kM_r9_s7,kcatn_r9,kM_r9_s22,kass_r10,kdiss_r10,kI_r10_s25,kcatp_r11,kM_r11_s32,kcatn_r11,kM_r11_s26,kM_r11_s28,kass_r13,kdiss_r13,kcatp_r16,kcatn_r16,kM_r16_s39,ki_r16_s39,kass_r17,kdiss_r17,kcatp_r18,kcatn_r18,kM_r18_s4,ki_r18_s4,kass_r21,kdiss_r21,kI_r21_s2,kcatp_r25,kM_r25_s53,kcatn_r25,kM_r25_s60,kM_r25_s15,kcatp_r26,kM_r26_s25,kcatn_r26,kM_r26_s64,kcatp_r28,kcatn_r28,kM_r28_s41,ki_r28_s41,kcatp_r29,kM_r29_s67,kcatn_r29,kM_r29_s18,kM_r29_s15,kass_r30,kass_r31,kdiss_r31,kass_re16,kdiss_re16,kI_re16_s81,default,c1,c5,r30,r31,r8,r9,r10,r11,r13,r16,r17,r18,r21,r25,r26,r28,r29,re16
2.1,5.0,1.4361754996327332,2.897266313854409,5.091444045619915,0.03299522312154413,0.5,0.5347641082465998,0.5,0.5641228736597642,0.4973750078115911,4.993946302290874,4.996571294479282,0.0015863164638409007,0.4973750078115911,0.014989559912487512,0.003492848549917159,0.0012353122259029785,0.6,0.4981567579863292,0.0006079297877678933,1.4361754996327332,0.05074569683660916,0.639882935324782,5.0,3.6440280128565044,1.2822784152386404,0.07369357190485461,0.013537429006976949,0.07587712634023583,0.33,1.5172238810623833,0.0009745326953670264,4.951652084009658,4.951652084009658,0.0,0.048347915990346435,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003093317104489756,-0.001756958720488609,0.02011888719439763,0.13424962027298273,0.017214096710848222,-0.00480170191954998,0.002273443371500569,0.0024569477951286106,0.0009410736572026279,0.4211510301834778,0.36327908978090034,0.050350892193091405,0.02842757426153397,0.12652071936364542,0.009558443638229204,0.0013796014636159037
2.11,5.0,1.4319933971580934,2.894678182101002,5.091840924368274,0.033196439746385135,0.5,0.5361046417663109,0.5,0.5638389099677744,0.4973522961653843,4.993875373694071,4.996523077528686,0.0016034334572599682,0.4973522961653843,0.015114525839021526,0.003533252609148868,0.0012505183968763909,0.6,0.4981320979457455,0.000617383657378166,1.4319933971580934,0.05084046921075338,0.6391983806731159,5.0,3.640408953963894,1.2853941511321942,0.07419689490391107,0.013566308018493433,0.0761610900322257,0.33,1.5183767069219345,0.000987940239519163,4.95163842768999,4.95163842768999,0.0,0.048361572310013375,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003126695241656938,-0.0017815515855351383,0.020124420217876367,0.13385766100710347,0.01725335685575994,-0.00484170118954741,0.0022688422285462853,0.0024750607505718146,0.0009497021092473372,0.41528305044885633,0.3605363159640363,0.05031351295231026,0.02836518707963977,0.12300710999960969,0.009396299620624457,0.0013517478542780514
2.12,5.0,1.427869579635578,2.892128834197582,5.092235753908004,0.03339771110569873,0.5,0.5374412747211104,0.5,0.5635555694583437,0.49732963180219464,4.993804091976317,4.996474460174122,0.0016206164272104086,0.49732963180219464,0.015239748369040951,0.003573856134602084,0.0012658193744177015,0.6,0.49810725674915024,0.0006269238764321175,1.427869579635578,0.050933627302169,0.638517743312267,5.0,3.63681721402915,1.2884829482593099,0.0746998377115391,0.013594851288002714,0.07644443054165631,0.33,1.5194962637791396,0.0010014354618696404,4.951625047005263,4.951625047005263,0.0,0.04837495299474063,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0031602020330602967,-0.001806308836336166,0.02012983776614156,0.13346944959317816,0.017292193267989475,-0.004881781953399627,0.002263985521465459,0.002493178504442412,0.0009583432469783763,0.40949388441992235,0.3578155518744654,0.05027487147871036,0.028302937653844944,0.11954427438045907,0.009235608320248483,0.0013244564350382293
2.13,5.0,1.4238032631849795,2.889617727260851,5.092628537418407,0.03359903605873143,0.5,0.5387740442884918,0.5,0.5632728507554855,0.49730701727445603,4.993732458878387,4.996425441603931,0.001637864903721637,0.49730701727445603,0.015365225790755015,0.0036146582146287676,0.0012812150793136757,0.6,0.49808223435062626,0.000636550570060118,1.4238032631849795,0.05102518565887534,0.6378410815676975,5.0,3.633252573203332,1.291545038978399,0.07520238781826832,0.013623061893058688,0.07672714924451449,0.33,1.5205830427917828,0.0010150180032617506,4.951611936402206,4.951611936402206,0.0,0.04838806359779748,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003193836562257192,-0.0018312298047189189,0.02013514214980577,0.13308493377576427,0.01733060963421504,-0.004921943657239364,0.00225887409622697,0.002511300709870611,0.0009669967638803365,0.40378266711579996,0.3551167079730812,0.05023498803044191,0.028240825676286392,0.11613176543179786,0.00907637071889207,0.001297715879288272
2.14,5.0,1.4197936726038694,2.8871443231927287,5.093019278297337,0.033800413490754515,0.5,0.5401029870800074,0.5,0.5629907524863311,0.4972844551273976,4.9936604761399925,4.996376021012595,0.0016551784202121446,0.4972844551273976,0.015490956426503256,0.0036556579384542025,0.0012967054317801804,0.6,0.4980570307081169,0.0006462638601030062,1.4197936726038694,0.05111515885827865,0.6371684499635574,5.0,3.6297148122946887,1.2945806547754926,0.07570453292981792,0.013650942899765746,0.07700924751366899,0.33,1.5216375308689865,0.0010286875013402253,4.951599090455138,4.951599090455138,0.0,0.04840090954486498,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003227597919413682,-0.0018563138160654696,0.020140335626457635,0.1327040620420457,0.017368609630020102,-0.004962185758143766,0.0022535088216787446,0.0025294270270818943,0.0009756623575157612,0.398148536434099,0.35243969053295027,0.050193882645670554,0.028178850839814702,0.1127691317349993,0.00891858743702341,0.0012715151206546538
2.15,5.0,1.4158400413676016,2.8847080886803513,5.093407980161199,0.034001842313063975,0.5,0.5414281391412671,0.5,0.5627092732811297,0.4972619478990445,4.993588145499782,4.996326197600737,0.001672556513489492,0.4972619478990445,0.01561693863275548,0.00369685439617698,0.001312290351462177,0.6,0.4980316457834258,0.000656063865112085,1.4158400413676016,0.05120356150717211,0.6364998992226841,5.0,3.626203712768665,1.297590026264238,0.07620626096709646,0.013678497362778756,0.07729072671887037,0.33,1.52266021067121,0.0010424435905512291,4.951586503865968,4.951586503865968,0.0,0.04841349613403593,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0032614852013045093,-0.0018815601893127244,0.02014542040066335,0.13232678361303854,0.017406196919864673,-0.005002507724134257,0.0022478905895396235,0.002547557123390768,0.0009843397295251383,0.3925906336429562,0.3497844016640563,0.050151575144295364,0.028117012837994036,0.10945591756668754,0.008762258733114231,0.0012458433529985435
2.16,5.0,1.41194161162931,2.882308495196075,5.093794646844952,0.03420332146298059,0.5,0.5427495359519401,0.5,0.562428411773249,0.49723949812021706,4.993515468695338,4.99627597057512,0.0016899987237503163,0.49723949812021706,0.01574317080011181,0.003738246678769016,0.001327969757433729,0.6,0.4980060795422172,0.0006659507003491253,1.41194161162931,0.05129040824173586,0.6358354762666031,5.0,3.6227190567478957,1.3005733831859014,0.07670756006620198,0.013705728325303075,0.07757158822675113,0.33,1.52365156061025,0.001056285902142365,4.9515741714641885,4.9515741714641885,0.0,0.04842582853581491,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0032954975113131165,-0.0019069682369524342,0.020150398623968165,0.13195304843494968,0.01744337515705669,-0.0050429090341764194,0.0022420203143909056,0.0025656906731944666,0.0009930285856269059,0.3871081038656306,0.3471507393374409,0.05010808512964111,0.02805531136510203,0.10619166293730745,0.008607384502920003,0.0012206900304152363
2.17,5.0,1.408097634129661,2.879945019267045,5.094179282356099,0.034404849899412455,0.5,0.5440672124940308,0.5,0.5621481665991113,0.4972171083126557,4.993442447460367,4.996225339147712,0.001707504594909559,0.4972171083126557,0.015869651349708754,0.0037798338794480697,0.001343743568448086,0.6,0.4979803319534084,0.0006759244781435711,1.408097634129661,0.0513757136973807,0.6351752249882745,5.0,3.6192606273568573,1.3035309540850055,0.0772084185581365,0.013732638815767799,0.07785183340088879,0.33,1.5246120545415445,0.0010702140652737798,4.95156208818511,4.95156208818511,0.0,0.048437911814893785,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0033296339600736398,-0.0019325372671779157,0.020155272403943734,0.1315828071679558,0.01748014797948811,-0.005083389177027652,0.0022358989286249027,0.002583827357169011,0.0010017286354567724,0.38170009514544356,0.3445385985649349,0.05006343198121391,0.027993746116115728,0.10297590560599379,0.0084539643334382,0.001196044822820777
2.18,5.0,1.404307367275984,2.877617145225834,5.0945618904052825,0.03460642655757793,0.5,0.5453812039485567,0.5,0.5618685363975493,0.49719478096987846,4.993369083496002,4.996174302526122,0.0017250736779598744,0.49719478096987846,0.01599637869654855,0.0038216151076826015,0.0013596117054895352,0.6,0.49795440298297317,0.0006859853115373575,1.404307367275984,0.05145949220104538,0.6345191941369062,5.0,3.615828212238498,1.3064629629996805,0.07770882476182096,0.013759231813881,0.0781314636024507,0.33,1.5255421586245654,0.0010842277183555067,4.9515502488476635,4.9515502488476635,0.0,0.04844975115234073,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003363893672021755,-0.0019582666057884703,0.020160043896489097,0.13121601115069553,0.01751651896637787,-0.005123947639480572,0.002229527330974792,0.0026019668541271473,0.0010104395909282667,0.3763657444637062,0.3419478832040936,0.05001763476551268,0.027932316786569877,0.09980820130371451,0.008301998059799785,0.0011718971627719815
2.19,5.0,1.4005700784693436,2.8753243612464816,5.094942475082751,0.03480805041425476,0.5,0.5466915446915627,0.5,0.5615895198107352,0.4971725185847667,4.99329537851215,4.996122859927383,0.0017427055261303673,0.4971725185847667,0.016123351302345518,0.0038635894690092856,0.0013755740880959163,0.6,0.4979282926028718,0.0006961333090323398,1.4005700784693436,0.051541758214629065,0.6338674259550972,5.0,3.6124215984863945,1.3093696342312218,0.07820876728238278,0.013785510299547755,0.07841048018926482,0.33,1.526442335847328,0.0010983264927091464,4.951538648474602,4.951538648474602,0.0,0.048461351525402145,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0033982757759542163,-0.001984155564622782,0.020164715172815484,0.1308526124333663,0.017552491700504064,-0.005164583923305163,0.002222906460647379,0.0026201088527444054,0.0010191611685953649,0.37110419889471374,0.33937848895359696,0.04997071236883378,0.02787102307276083,0.09668809471596944,0.008151484958642879,0.0011482368985464703
2.2,5.0,1.3968850439288711,2.873066159869204,5.095321040768818,0.0350097204791432,0.5,0.5479982684270165,0.5,0.5613111154840572,0.4971503236459135,4.993221334222036,4.996071010576123,0.001760399695527436,0.4971503236459135,0.016250567668530835,0.0039057560677045683,0.0013916306348454107,0.6,0.49790200078986907,0.0007063685752855758,1.3968850439288711,0.051622526276294545,0.6332199576829298,5.0,3.6090405733155784,1.3122511917127488,0.0787082349716718,0.013811477246394916,0.0786888845159428,0.33,1.5273130454274861,0.0011125100147305624,4.951527282250117,4.951527282250117,0.0,0.048472717749887,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0034327794062785,-0.0020102034457373736,0.02016928823705574,0.13049256376377708,0.017588069759940757,-0.005205297543005998,0.002216037287502824,0.0026382530499981893,0.0010278930893397526,0.365914613346688,0.33683030563781025,0.049922683481437316,0.02780986467171943,0.09361512335678566,0.008002423854311136,0.001125054207694931
2.21,5.0,1.3932515484793453,2.870842038634904,5.095697592025574,0.03521143578442143,0.5,0.5493014083475188,0.5,0.5610333220659715,0.49712819863320795,4.993146952335569,4.996018753702361,0.0017781557459097025,0.49712819863320795,0.01637802632779338,0.003948114010015262,0.0014077812639451933,0.6,0.49787552752410474,0.000716691211950102,1.3932515484793453,0.051701810929487876,0.6325768233768256,5.0,3.6056849248737466,1.3151078582457394,0.07920721688051319,0.013837135613940767,0.07896667793402869,0.33,1.528154742088091,0.0011267779085051544,4.951516145468583,4.951516145468583,0.0,0.04848385453142107,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0034674037045239197,-0.002036409546459469,0.020173765047557492,0.13013581857303463,0.017623256708059542,-0.005246088023110083,0.0022089208001748115,0.0026563991492841834,0.0010366350779926368,0.360796147682406,0.33430321994836276,0.04987356657814333,0.027748841281178223,0.09058882225769962,0.007854813246710148,0.0011023394925020746
2.22,5.0,1.389668885551189,2.8686515000851687,5.096072133596895,0.035413195384745674,0.5,0.5506009971343019,0.5,0.5607561382080012,0.4971061460178355,4.993072234559344,4.995966088541509,0.001795973240688022,0.4971061460178355,0.016505725844079784,0.003990662404158561,0.001424025893231435,0.6,0.4978488727890937,0.0007271013176749364,1.389668885551189,0.051779626722938364,0.6319380539095448,5.0,3.6023544422412614,1.3179398555000301,0.07970570225870767,0.013862488347595053,0.07924386179199888,0.33,1.5289678760575927,0.001141129795807862,4.951505233534557,4.951505233534557,0.0,0.04849476646544689,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003502147819341643,-0.002062773159387003,0.020178147516884456,0.1297823309678896,0.01765805609349871,-0.005286954898166712,0.002201558006059201,0.0026745468604104194,0.001045386863334748,0.35574796714985046,0.33179711546157115,0.0498233799198922,0.02768795259957127,0.08760872400389619,0.0077086513102285195,0.0010800833799866627
2.23,5.0,1.3861363571804708,2.8664940517622735,5.096444670408434,0.0356149983572501,0.5,0.5518970669572302,0.5,0.560479562564738,0.4970841682622775,4.992997182596648,4.995913014334371,0.0018138517469254753,0.4970841682622775,0.016633664812594363,0.004033400360322025,0.0014403644401693007,0.6,0.4978220365717257,0.0007375989881050757,1.3861363571804708,0.0518559882106586,0.6313036769701864,5.0,3.599048915431152,1.320747404013816,0.08020368055503128,0.01388753837865895,0.07952043743526213,0.33,1.5297528930698392,0.0011555652961031603,4.951494541962781,4.951494541962781,0.0,0.04850545803722378,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0035370109065046766,-0.0020892935723886095,0.020182437511817707,0.12943205572320807,0.017692471450132547,-0.005327897712747264,0.0021939499313024784,0.0026926958995912654,0.0010541481780963376,0.35076924280557725,0.32931187265541867,0.049772141555280335,0.027627198326034105,0.08467435876951279,0.007563935892629334,0.0010582767219012718
2.24,5.0,1.3826532738150987,2.8643692062845854,5.096815207539153,0.03581684379899327,0.5,0.5531896495166715,0.5,0.5602035937937988,0.4970622678192968,4.992921798145866,4.995859530326568,0.001831790835474193,0.4970622678192968,0.016761841857470216,0.004076326991442605,0.001456796821988341,0.6,0.49779501886189903,0.0007481843161126451,1.3826532738150987,0.051930909934139166,0.6306737175426077,5.0,3.5957681355564475,1.3235307230395392,0.0807011414040124,0.013912288622718896,0.0797964062062013,0.33,1.530510234264605,0.0011700840272168749,4.9514840663656425,4.9514840663656425,0.0,0.048515933634360665,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0035719921291746766,-0.0021159700699044065,0.020186636858561025,0.12908494826934114,0.01772650629499724,-0.0053689160206984695,0.0021860976177499863,0.0027108459889359842,0.0010629187588135436,0.3458591508089812,0.32684736961145655,0.04971986931936433,0.027566578160394324,0.08178525546328182,0.007420664553984749,0.0010369105691700325
2.25,5.0,1.3792189513678137,2.8622764824931934,5.097183749788332,0.03601873078812766,0.5,0.5544787766801894,0.5,0.5599282305551931,0.49704044711650325,4.99284608287634,4.995805635759836,0.0018497900830558044,0.49704044711650325,0.016890255596355094,0.0041194414250521035,0.001473322957741203,0.6,0.49776781964694716,0.0007588573953116836,1.3792189513678137,0.05200440615160349,0.6300482051802319,5.0,3.5925118973746613,1.3262900282004768,0.08119807442486131,0.013936741955223009,0.0800717694448069,0.33,1.5312403346750152,0.001184685615551639,4.951473802262615,4.951473802262615,0.0,0.0485261977373888,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003607090661958819,-0.002142801952725412,0.02019074742187236,0.12874096460595508,0.017760164097179103,-0.005410009373790248,0.0021780020767035273,0.002728996848759617,0.0010716983436442789,0.34101685573263457,0.3244034924408278,0.04966658079400854,0.02750609180303238,0.0789409586666543,0.007278835174330215,0.0010159757831943728
2.26,5.0,1.3758327150728278,2.8602154039513543,5.0975503022422055,0.03622065843471563,0.5,0.5557644796493272,0.5,0.5596534715121522,0.4970187085765521,4.992770038459967,4.995751329883414,0.0018678490695388282,0.4970187085765521,0.017018904686756528,0.004162742787775444,0.0014899427656094714,0.6,0.49774043891893216,0.0007696183154584715,1.3758327150728278,0.05207649119232215,0.6294271644857736,5.0,3.5892799959579182,1.3290255345574775,0.08169446948460368,0.013960901243443326,0.08034652848784792,0.33,1.5319436252069978,0.001199369682718296,4.9514637453296375,4.9514637453296375,0.0,0.048536254670366215,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003642305685600715,-0.0021697885121089427,0.020194771001507617,0.12840006140006358,0.017793448318434917,-0.005451177336571474,0.0021696643493959774,0.002747148207638829,0.0010804866752265,0.3362415332063417,0.3219801216382468,0.04961229336330152,0.027445738955063567,0.07614100657199542,0.0071384451540833895,0.00099546354452279
2.27,5.0,1.3724938993567068,2.858185498994736,5.097914870254988,0.03642262587902814,0.5,0.5570467889875036,0.5,0.5593793153311004,0.49699705461646715,4.992693666570136,4.995696611953669,0.0018859673780298226,0.49699705461646715,0.01714778782449026,0.00420623020584965,0.0015066561629938626,0.6,0.4977128766744007,0.0007804671626055224,1.3724938993567068,0.052147179444750634,0.6288106154299716,5.0,3.586072226804437,1.331737456506291,0.08219031668927093,0.01398476934540573,0.08062068466889959,0.33,1.5326205325730113,0.0012141358459834665,4.951453891390776,4.951453891390776,0.0,0.04854610860922727,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.003677636387158154,-0.0021969290306452023,0.020198709335689742,0.12806219597497603,0.01782636241180629,-0.0054924194858724075,0.0021610855049568733,0.00276529980206722,0.0010892835005825103,0.3315323696000016,0.31957713256393944,0.04955702421316027,0.02738551931833175,0.07338493174787711,0.006999491439997404,0.0009753653358209047
2.28,5.0,1.3692018470227652,2.8561863010487514,5.098277459329048,0.036624632280798125,0.5,0.5583257347962222,0.5,0.5591057606814813,0.49697548764336974,4.992616968875051,4.99564148123168,0.0019041445954491628,0.49697548764336974,0.017276903733879054,0.004249902808402165,0.0015234630670839888,0.6,0.4976851329128418,0.0007914040200743278,1.3692018470227652,0.052216485281598564,0.6281985753649478,5.0,3.5828883865427374,1.3344260071290093,0.0826856063282524,0.01400834910313053,0.08089423931851869,0.33,1.5332714788734292,0.001228983721096758,4.951444236365479,4.951444236365479,0.0,0.04855576363452513,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0037130819611258673,-0.0022242227877313967,0.020202564123010056,0.12772732628138445,0.01785890981298905,-0.005533735407662725,0.002152266627606021,0.00278345137432233,0.0010980885705144917,0.3268885576887972,0.31719439834226126,0.049500790321351816,0.02732543259537078,0.07067226584698565,0.006861970692563885,0.0009556728342974136
