Time,c,cer,gca,gkca,gk,gir,vca,vk,vir,cm,taun,alpha,fcyt,kpmca,kd,vn,vm,sn,sm,kserca,dact,dinact,fer,pleak,dip3,vcytver,ip3,sa,r,taua,gkatp,alphaIRn,betaIRn,nIRinf,tauIRn,alphaIRr,betaIRr,rIRinf,tauIRr,ica,ik,ikca,ikatp,iir,minf,ninf,ainf,w,jmem,jserca,jleak,jip3,oinf,jer,V,n,a,nIR,rIR,cell,reaction_0000005,reaction_0000006
5.17,0.10035920229342685,99.99744672563595,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010795643769734341,3.0418485191645615e-05,0.9725955361758353,900.9148105669375,0.03324076461144625,0.14292049030416254,0.18869509431781953,5.676617145348201,-3816.561267470966,153.9343862628952,56.70634351703141,3473.3779476813306,0.23168916635561995,0.03472811172932266,0.0001538059867697667,0.4021756671076221,0.0041721890655904165,-0.002897314755066025,0.04014368091737074,0.04994854376167126,0.0,0.0,0.009804862844300516,-59.89832379076502,0.007280856212351221,0.4599989960792948,0.013552993720379486,0.2263994310053079,1.0,6.90754808923449e-05,-0.0004902431422150258
5.18,0.10035989304266846,99.99744182327431,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010795350763400174,3.041901695933685e-05,0.9725943467905812,900.9381613499761,0.03324043292335122,0.14292057453216406,0.18869347651605137,5.676625119509056,-3816.629264748687,153.84278319620765,56.70922467129995,3473.4353724642306,0.23180700978599,0.03472880937726225,0.00015381366798270394,0.4021773278799082,0.0041723320495658635,-0.002897146917164601,0.040143957217067386,0.04994854096511583,0.0,0.0,0.009804583748048441,-59.89807405397324,0.007276403200210127,0.4599989941518782,0.013563638724642056,0.22633306805906886,1.0,6.907436830883841e-05,-0.000490229187402422
5.19,0.1003605837807963,99.9974369210522,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010795057545438485,3.041954913468427e-05,0.9725931564638923,900.961530191071,0.03324010099009694,0.14292065882230764,0.1886918575140949,5.676633099589888,-3816.6973141010862,153.75123784732426,56.71210661404456,3473.4928402751284,0.23192486311317775,0.034729507561338885,0.00015382135533365053,0.4021789886277178,0.0041724750351361545,-0.002896978842704373,0.04014423351231852,0.0499485381686357,0.0,0.0,0.009804304656317181,-59.89782413010253,0.007271952975133399,0.45999899222451707,0.013574283321543599,0.22626681916088637,1.0,6.907325813612808e-05,-0.000490215232815859
5.2,0.10036127450783446,99.99743201896965,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001079476411597622,3.0420081717510237e-05,0.9725919651960977,900.9849170827774,0.033239768811814736,0.1429207431745596,0.18869023731258094,5.676641085587603,-3816.7654155053283,153.65975017798377,56.71498934505426,3473.5503510925596,0.23204272640903467,0.03473020628132249,0.00015382904882061795,0.4021806493511085,0.004172618022306159,-0.002896810531792915,0.040144509803133784,0.04994853537223091,0.0,0.0,0.009804025569097125,-59.8975740192462,0.007267505535383349,0.4599989902972113,0.013584927510886002,0.22620068410716143,1.0,6.90721503730421e-05,-0.0004902012784548563
5.21,0.10036196522380704,99.99742711702663,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010794470475140245,3.0420614707637253e-05,0.972590772987526,901.0083220176577,0.03323943638863584,0.14292082758888647,0.18868861591213967,5.6766490774991,-3816.8335689385876,153.56832014995265,56.71787286411858,3473.6079048950755,0.23216059974509753,0.03473090553698315,0.00015383674844161936,0.4021823100501382,0.004172761011080766,-0.0028966419845377657,0.04014478608952282,0.049948532575901414,0.0,0.0,0.009803746486378592,-59.897323721497514,0.007263060879223369,0.459998988369961,0.013595571292471286,0.22613466269463783,1.0,6.907104501840826e-05,-0.0004901873243189297
5.22,0.1003626559287381,99.99742221522317,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010794176623057327,3.0421148104887995e-05,0.9725895798385059,901.0317449882814,0.033239103720691415,0.14292091206525462,0.188686993313401,5.676657075321286,-3816.901774378075,153.47694772502527,56.720757171026946,3473.6655016612467,0.2322784831925897,0.034731605328091254,0.00015384445419467093,0.4021839707248648,0.004172904001464839,-0.0028964732010462804,0.04014506237149524,0.04994852977964722,0.0,0.0,0.00980346740815198,-59.89707323694964,0.007258619004917925,0.4599989864427661,0.013606214666101601,0.22606875472040142,1.0,6.9069942071057e-05,-0.000490173370407599
5.23,0.10036334662265176,99.99741731355923,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010793882559854166,3.0421681909085258e-05,0.9725883857493651,901.055185987224,0.03323877080811253,0.14292099660363053,0.1886853695169944,5.676665079051067,-3816.970031801005,153.38563286502367,56.723642265569325,3473.7231413696554,0.23239637682242095,0.03473230565441728,0.00015385216607779055,0.4021856313753458,0.00417304699346327,-0.002896304181425828,0.040145338649060704,0.049948526983468286,0.0,0.0,0.009803188334407582,-59.896822565695686,0.007254179910732566,0.4599989845156266,0.013616857631579235,0.2260029599818791,1.0,6.906884152981755e-05,-0.0004901594167203791
5.24,0.100364037305572,99.99741241203483,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010793588285657383,3.0422216120051998e-05,0.9725871907204314,901.0786450070677,0.03323843765103015,0.14292108120398067,0.18868374452354886,5.676673088685353,-3817.038341184619,153.2943755317976,56.726528147535426,3473.780823998904,0.23251428070518831,0.03473300651573197,0.00015385988408899874,0.402187292001639,0.00417318998708091,-0.0028961349257836146,0.0401456149222288,0.04994852418736463,0.0,0.0,0.009802909265135828,-59.8965717078287,0.007249743594933916,0.45999898258854255,0.013627500188706605,0.22593727827683807,1.0,6.906774339352214e-05,-0.0004901454632567914
5.25,0.10036472797752294,99.99740751064998,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010793293800593505,3.0422750737611343e-05,0.9725859947520321,901.1021220404019,0.03323810424957519,0.1429211658662716,0.188682118333693,5.676681104221053,-3817.1067025061766,153.20317568722456,56.729414816715604,3473.8385495276075,0.23263219491117665,0.03473370791180622,0.0001538676082263184,0.40218895260380205,0.004173332982322645,-0.0028959654342267938,0.04014589119100918,0.04994852139133623,0.0,0.0,0.009802630200327053,-59.89632066344164,0.007245310055789674,0.4599989806615139,0.013638142337286262,0.22587170940338494,1.0,6.906664766100259e-05,-0.0004901315100163527
5.26,0.10036541863852858,99.99740260940463,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010792999104788999,3.0423285761586543e-05,0.9725847978444947,901.1256170798213,0.033237770603878364,0.14292125059046978,0.18868049094805459,5.676689125655086,-3817.1751157429553,153.1120332932097,56.73230227290013,3473.8963179343987,0.2327501195103587,0.03473440984241117,0.00015387533848777444,0.4021906131818927,0.004173475979193339,-0.002895795706862419,0.040146167455411434,0.04994851859538305,0.0,0.0,0.009802351139971618,-59.89606943262742,0.007240879291568618,0.45999897873454065,0.013648784077120892,0.2258062531599648,1.0,6.906555433109199e-05,-0.0004901175569985809
5.27,0.10036610928861295,99.99739770829882,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010792704198370232,3.0423821191801008e-05,0.9725835999981453,901.1491301179286,0.033237436714070444,0.14292133537654184,0.18867886236726164,5.676697152984363,-3817.243580872251,153.02094831168571,56.73519051587955,3473.954129197926,0.23286805457239626,0.034735112307318114,0.00015388307487139416,0.4021922737359685,0.004173618977697858,-0.00289562574379746,0.04014644371544518,0.04994851579950511,0.0,0.0,0.009802072084059928,-59.895818015478866,0.007236451300540596,0.45999897680762286,0.013659425408013308,0.2257409093453606,1.0,6.906446340262468e-05,-0.0004901036042029964
5.28,0.10036679992780007,99.99739280733256,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010792409081463502,3.0424357028078297e-05,0.9725824012133102,901.1726611473324,0.033237102580282,0.1429214202244543,0.18867723259194116,5.676705186205804,-3817.3120978713805,152.92992070461304,56.7380795454446,3474.011983296851,0.23298600016663992,0.03473581530629854,0.00015389081737520664,0.40219393426608696,0.00417376197784107,-0.0028954555451388003,0.04014671997112003,0.04994851300370238,0.0,0.0,0.00980179303258235,-59.89556641208875,0.007232026080976535,0.45999897488076047,0.013670066329766462,0.22567567775869188,1.0,6.906337487443549e-05,-0.0004900896516291175
5.29,0.10036749055611392,99.99738790650581,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010792113754195024,3.0424893270242116e-05,0.9725812014903156,901.1962101606478,0.03323676820264353,0.14292150513417382,0.18867560162271976,5.67671322531633,-3817.380666717678,152.83895043397968,56.74096936138621,3474.0698802098573,0.23310395636213052,0.03473651883912418,0.00015389856599724467,0.40219559477230576,0.0041739049796278346,-0.002895285110993233,0.04014699622244557,0.04994851020797485,0.0,0.0,0.009801513985529274,-59.89531462254975,0.007227603631148432,0.4599989729539535,0.013680706842183431,0.22561055819941445,1.0,6.906228874536041e-05,-0.0004900756992764637
5.3,0.10036818117357851,99.99738300581856,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010791818216690913,3.042542991811635e-05,0.972580000829487,901.2197771504981,0.03323643358128552,0.14292159010566705,0.1886739694602241,5.676721270312858,-3817.4492873885024,152.74803746180132,56.7438599634955,3474.1278199156404,0.23322192322759866,0.034737222905566946,0.00015390632073554174,0.4021972552546824,0.004174047983063014,-0.002895114441467443,0.04014727246943141,0.04994850741232249,0.0,0.0,0.009801234942891084,-59.89506264695449,0.007223183949329358,0.45999897102720194,0.013691346945067432,0.225545550467319,1.0,6.90612050142364e-05,-0.0004900617471445542
5.31,0.10036887178021779,99.99737810527085,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010791522469077255,3.042596697152494e-05,0.97257879923115,901.2433621095095,0.033236098716338286,0.14292167513890056,0.18867233610507994,5.676729321192319,-3817.5179598612194,152.65718175012083,56.74675135156369,3474.185802392907,0.23333990083146552,0.03473792750539888,0.00015391408158813417,0.4021989157132743,0.004174190988151465,-0.0028949435366680716,0.04014754871208712,0.04994850461674532,0.0,0.0,0.009800955904658203,-59.89481048539555,0.007218767033793456,0.45999896910050575,0.013701986638221808,0.22548065436253065,1.0,6.906012367990131e-05,-0.0004900477952329102
5.32,0.10036956237605578,99.99737320486265,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010791226511479993,3.0426504430292112e-05,0.972577596695629,901.266965030319,0.033235763607932005,0.14292176023384104,0.18867070155791243,5.676737377951638,-3817.586684113228,152.56638326100895,56.749643525382446,3474.2438276203893,0.23345788924184388,0.034738632638392324,0.00015392184855306102,0.4022005761481391,0.004174333994898053,-0.0028947723967016337,0.040147824950422316,0.0499485018212433,0.0,0.0,0.009800676870820986,-59.894558137965404,0.007214352882815937,0.459998967173865,0.01371262592145004,0.22541586968550786,1.0,6.905904474119353e-05,-0.0004900338435410494
5.33,0.10037025296111637,99.99736830459399,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010790930344025044,3.0427042294242116e-05,0.9725763932232491,901.2905859055667,0.03323542825619687,0.14292184539045522,0.1886690658193467,5.676745440587746,-3817.6554601219314,152.47564195656375,56.75253648474329,3474.3018955768266,0.23357588852653766,0.034739338304319696,0.00015392962162836274,0.4022022365593341,0.004174477003307626,-0.002894601021674586,0.040148101184446554,0.04994849902581644,0.0,0.0,0.009800397841369886,-59.894305604756475,0.0072099414946730864,0.4599989652472797,0.013723264794555733,0.22535119623704164,1.0,6.9057968196953e-05,-0.0004900198920684943
5.34,0.10037094353542353,99.99736340446482,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001079063396683821,3.0427580563199425e-05,0.9725751888143342,901.3142247279013,0.033235092661262934,0.1429219306087098,0.18866742889000723,5.67675350909757,-3817.724287864766,152.38495779891093,56.755430229438176,3474.3600062409814,0.23369389875304314,0.03474004450295374,0.00015393740081208273,0.4022038969469169,0.004174620013385039,-0.00289442941169326,0.04014837741416941,0.0499484962304647,0.0,0.0,0.009800118816295285,-59.89405288586111,0.007205532867642258,0.4599989633207498,0.013733903257342629,0.22528663381825478,1.0,6.905689404602025e-05,-0.0004900059408147643
5.35,0.10037163409900121,99.99735850447517,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010790337380045209,3.042811923698866e-05,0.9725739834692082,901.3378814899793,0.03323475682326023,0.14292201588857156,0.18866579077051845,5.676761583478044,-3817.7931673191842,152.2943307502035,56.75832475925927,3474.418159591628,0.2338119199885493,0.03474075123406734,0.00015394518610226674,0.4022055573109447,0.004174763025135151,-0.0028942575668639142,0.04014865363960049,0.049948493435188084,0.0,0.0,0.009799839795587593,-59.89379998137158,0.007201127000001873,0.45999896139427526,0.013744541309614602,0.2252221822306008,1.0,6.905582228723679e-05,-0.0004899919897793797
5.36,0.1003723246518733,99.99735360462502,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010790040583771715,3.042865831543453e-05,0.9725727771881947,901.3615561844595,0.03323442074231855,0.1429221012300072,0.1886641514615036,5.676769663726105,-3817.8620984626436,152.2037607726218,56.76122007399866,3474.4763556075536,0.23392995229993765,0.03474145849743349,0.000153952977496962,0.40220721765147505,0.004174906038562802,-0.0028940854872927663,0.040148929860749326,0.049948490639986576,0.0,0.0,0.00979956077923725,-59.89354689138012,0.007196723890031422,0.4599989594678562,0.013755178951175659,0.2251578412758633,1.0,6.905475291944484e-05,-0.0004899780389618626
5.37,0.10037301519406373,99.99734870491439,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001078974357814328,3.0429197798361982e-05,0.972571569971617,901.385248804012,0.03323408441856773,0.1429221866329836,0.18866251096358602,5.676777749838691,-3817.9310812726385,152.11324782837383,56.76411617344894,3474.5345942675685,0.23404799575378368,0.034742166292825526,0.0001539607749942186,0.4022088779685652,0.0041750490536728475,-0.0028939131730858735,0.040149206077625496,0.04994848784486016,0.0,0.0,0.009799281767234665,-59.893293615978855,0.007192323536011462,0.4599989575414925,0.013765816181829931,0.22509361075615494,1.0,6.905368594148791e-05,-0.0004899640883617333
5.38,0.10037370572559638,99.99734380534326,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010789446363285412,3.0429737685596005e-05,0.972570361819798,901.4089593413095,0.03323374785213747,0.14292227209746744,0.18866086927738862,5.676785841812741,-3818.0001157266747,152.02279187969478,56.76701305740267,3474.5928755504915,0.23416605041635652,0.034742874620016885,0.00015396857859208905,0.4022105382622725,0.00417519207047013,-0.0028937406243492413,0.040149482290238556,0.04994848504980883,0.0,0.0,0.009799002759570276,-59.893040155259875,0.007187925936223618,0.4599989556151842,0.013776453001381691,0.22502949047391674,1.0,6.905262135221034e-05,-0.0004899501379785138
5.39,0.10037439624649516,99.99733890591163,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010789148939323518,3.043027797696184e-05,0.9725691527330599,901.4326877890335,0.03323341104315732,0.14292235762342567,0.18865922640353333,5.676793939645199,-3818.0692018022746,151.93239288884718,56.76991072565279,3474.6511994351627,0.23428411635361984,0.03474358347878122,0.00015397638828862787,0.4022121985326543,0.0041753350889595,-0.0028935678411887954,0.040149758498598066,0.04994848225483257,0.0,0.0,0.009798723756234501,-59.89278650931518,0.007183531088950578,0.45999895368893134,0.013787089409635335,0.22496548023191706,1.0,6.905155915045706e-05,-0.0004899361878117251
5.4,0.10037508675678392,99.9973340066195,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010788851306382928,3.0430818672284798e-05,0.9725679427117251,901.4564341398717,0.03323307399175686,0.14292244321082512,0.18865758234264235,5.676802043333006,-3818.138339476981,151.84205081812098,56.77280917799222,3474.709565900434,0.2344021936312321,0.034744292868892364,0.00015398420408189135,0.4022138587797677,0.004175478109145793,-0.0028933948237103713,0.04015003470271357,0.049948479459931354,0.0,0.0,0.009798444757217785,-59.89253267823671,0.007179138992476098,0.45999895176273387,0.013797725406395395,0.22490157983325088,1.0,6.905049933507414e-05,-0.0004899222378608892
5.41,0.10037577725648653,99.99732910746687,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010788553464588894,3.0431359771390384e-05,0.9725667317561155,901.4801983865182,0.033232736698065486,0.14292252885963266,0.18865593709533698,5.676810152873112,-3818.2075287283596,151.75176562983336,56.77570841421428,3474.7679749251765,0.23452028231454697,0.034745002790124394,0.00015399202596993875,0.40221551900367,0.004175621131033856,-0.0028932215720196865,0.04015031090259461,0.04994847666510519,0.0,0.0,0.00979816576251058,-59.89227866211634,0.007174749645084997,0.4599989498365918,0.01380836099146653,0.2248377890813388,1.0,6.904944190490894e-05,-0.000489908288125529
5.42,0.10037646774562684,99.99732420845373,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010788255414066587,3.0431901274104224e-05,0.9725655198665525,901.5039805216736,0.0332323991622126,0.1429226145698152,0.18865429066223857,5.67681826826246,-3818.27676953399,151.66153728632884,56.77860843411229,3474.8264264882746,0.23463838246861393,0.03474571324225153,0.00015399985395083156,0.4022171792044185,0.004175764154628523,-0.0028930480862224134,0.040150587098250735,0.04994847387035405,0.0,0.0,0.009797886772103317,-59.892024461045864,0.007170363045063158,0.45999894791050516,0.013818996164653536,0.2247741077799264,1.0,6.904838685880905e-05,-0.0004898943386051659
5.43,0.10037715822422867,99.9973193095801,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010787957154941104,3.043244318025211e-05,0.9725643070433572,901.5277805380446,0.03323206138432732,0.1429227003413396,0.1886526430439671,5.67682638949801,-3818.3460618714707,151.57136574997898,56.78150923747985,3474.8849205686265,0.2347564941581785,0.03474642422504818,0.00015400768802263252,0.4022188393820703,0.004175907179934632,-0.002892874366424117,0.040150863289691474,0.04994847107567794,0.0,0.0,0.009797607785986463,-59.89177007511703,0.007165979190697526,0.4599989459844739,0.013829630925761335,0.22471053573308317,1.0,6.904733419562346e-05,-0.0004898803892993232
