Time,V,C,N,CER,A,nIR,rIR
43694.0,-61.728325,0.11179786,0.00010663424,100.78326,0.46162531,0.98035491,0.20086896
43696.0,-61.728157,0.11179772,0.00010663774,100.7827,0.4616251,0.98035449,0.20086783
43698.0,-61.727993,0.11179758,0.00010664124,100.78214,0.46162489,0.98035407,0.2008667
43700.0,-61.727829,0.11179744,0.00010664474,100.78158,0.46162468,0.98035371,0.20086557
43702.0,-61.727661,0.1117973,0.00010664824,100.78101,0.46162447,0.9803533,0.20086443
43704.0,-61.727497,0.11179715,0.00010665173,100.78046,0.46162426,0.98035288,0.2008633
43706.0,-61.727329,0.11179701,0.00010665523,100.77989,0.46162403,0.98035252,0.20086217
43708.0,-61.727165,0.11179686,0.00010665872,100.77934,0.46162382,0.9803521,0.20086104
43710.0,-61.726997,0.11179672,0.00010666222,100.77877,0.46162361,0.98035169,0.2008599
43712.0,-61.726833,0.11179658,0.00010666571,100.77821,0.4616234,0.98035133,0.20085877
43714.0,-61.726669,0.11179644,0.00010666921,100.77765,0.46162319,0.98035091,0.20085764
43716.0,-61.726501,0.1117963,0.00010667271,100.77708,0.46162298,0.98035049,0.20085651
43718.0,-61.726337,0.11179616,0.0001066762,100.77652,0.46162277,0.98035014,0.20085537
43720.0,-61.72617,0.11179601,0.00010667969,100.77596,0.46162257,0.98034972,0.20085424
43722.0,-61.726006,0.11179587,0.00010668318,100.7754,0.46162236,0.9803493,0.20085311
43724.0,-61.725842,0.11179573,0.00010668668,100.77484,0.46162215,0.98034894,0.20085198
43726.0,-61.725674,0.11179559,0.00010669017,100.77428,0.46162194,0.98034853,0.20085084
43728.0,-61.72551,0.11179545,0.00010669366,100.77371,0.46162173,0.98034811,0.20084971
43730.0,-61.725346,0.1117953,0.00010669715,100.77316,0.46162149,0.98034769,0.20084858
43732.0,-61.725178,0.11179516,0.00010670065,100.77259,0.46162128,0.98034728,0.20084745
43734.0,-61.725014,0.11179502,0.00010670414,100.77203,0.46162108,0.98034692,0.20084633
43736.0,-61.72485,0.11179487,0.00010670763,100.77147,0.46162087,0.9803465,0.2008452
43738.0,-61.724682,0.11179473,0.00010671112,100.7709,0.46162066,0.98034608,0.20084406
43740.0,-61.724518,0.11179459,0.00010671461,100.77035,0.46162045,0.98034567,0.20084293
43742.0,-61.724354,0.11179445,0.0001067181,100.76978,0.46162024,0.98034525,0.2008418
43744.0,-61.724186,0.11179431,0.00010672159,100.76923,0.46162003,0.98034489,0.20084067
43746.0,-61.724022,0.11179417,0.00010672508,100.76866,0.46161982,0.98034447,0.20083953
43748.0,-61.723858,0.11179402,0.00010672856,100.7681,0.46161962,0.98034406,0.2008384
43750.0,-61.72369,0.11179388,0.00010673206,100.76754,0.46161941,0.98034364,0.20083728
43752.0,-61.723526,0.11179374,0.00010673554,100.76698,0.4616192,0.98034322,0.20083615
43754.0,-61.723362,0.1117936,0.00010673903,100.76642,0.46161896,0.98034281,0.20083502
43756.0,-61.723194,0.11179346,0.00010674252,100.76585,0.46161875,0.98034239,0.20083389
43758.0,-61.72303,0.11179332,0.000106746,100.7653,0.46161854,0.98034203,0.20083275
43760.0,-61.722866,0.11179317,0.0001067495,100.76473,0.46161833,0.98034161,0.20083164
43762.0,-61.722702,0.11179303,0.00010675298,100.76418,0.46161813,0.9803412,0.2008305
43764.0,-61.722534,0.11179288,0.00010675647,100.76361,0.46161792,0.98034078,0.20082937
43766.0,-61.72237,0.11179274,0.00010675995,100.76305,0.46161771,0.98034036,0.20082824
43768.0,-61.722206,0.1117926,0.00010676344,100.76249,0.4616175,0.98033994,0.20082711
43770.0,-61.722038,0.11179246,0.00010676692,100.76193,0.46161729,0.98033953,0.20082599
43772.0,-61.721874,0.11179232,0.00010677041,100.76137,0.46161708,0.98033911,0.20082486
43774.0,-61.72171,0.11179218,0.00010677389,100.7608,0.46161687,0.98033869,0.20082372
43776.0,-61.721546,0.11179204,0.00010677737,100.76025,0.46161667,0.98033828,0.20082261
43778.0,-61.721378,0.11179189,0.00010678086,100.75968,0.46161643,0.98033786,0.20082147
43780.0,-61.721214,0.11179175,0.00010678434,100.75912,0.46161622,0.98033744,0.20082034
43782.0,-61.72105,0.11179161,0.00010678783,100.75856,0.46161601,0.98033702,0.20081921
43784.0,-61.720886,0.11179147,0.0001067913,100.758,0.4616158,0.98033661,0.20081809
43786.0,-61.720722,0.11179133,0.00010679479,100.75744,0.46161559,0.98033619,0.20081696
43788.0,-61.720554,0.11179119,0.00010679827,100.75688,0.46161538,0.98033577,0.20081583
43790.0,-61.72039,0.11179104,0.00010680175,100.75632,0.46161518,0.98033535,0.20081471
43792.0,-61.720226,0.1117909,0.00010680523,100.75576,0.46161497,0.98033494,0.20081358
43794.0,-61.720062,0.11179076,0.00010680871,100.7552,0.46161476,0.98033452,0.20081246
43796.0,-61.719894,0.11179062,0.00010681219,100.75464,0.46161455,0.9803341,0.20081133
43798.0,-61.71973,0.11179048,0.00010681567,100.75407,0.46161434,0.98033369,0.20081019
43800.0,-61.719566,0.11179034,0.00010681916,100.75352,0.4616141,0.98033327,0.20080908
43802.0,-61.719402,0.1117902,0.00010682263,100.75295,0.46161389,0.98033279,0.20080794
43804.0,-61.719238,0.11179005,0.00010682611,100.7524,0.46161368,0.98033237,0.20080683
43806.0,-61.719074,0.11178991,0.00010682959,100.75183,0.46161348,0.98033196,0.20080569
43808.0,-61.718906,0.11178977,0.00010683307,100.75127,0.46161327,0.98033154,0.20080456
43810.0,-61.718742,0.11178963,0.00010683655,100.75071,0.46161306,0.98033112,0.20080344
43812.0,-61.718578,0.11178949,0.00010684002,100.75015,0.46161285,0.98033071,0.20080231
43814.0,-61.718414,0.11178935,0.0001068435,100.7496,0.46161264,0.98033029,0.20080119
43816.0,-61.71825,0.1117892,0.00010684698,100.74903,0.46161243,0.98032981,0.20080006
43818.0,-61.718086,0.11178906,0.00010685046,100.74847,0.46161222,0.98032939,0.20079894
43820.0,-61.717918,0.11178892,0.00010685393,100.74791,0.46161202,0.98032898,0.20079781
43822.0,-61.717754,0.11178878,0.00010685741,100.74735,0.46161181,0.98032856,0.20079669
43824.0,-61.71759,0.11178864,0.00010686088,100.74679,0.46161157,0.98032814,0.20079556
43826.0,-61.717426,0.1117885,0.00010686435,100.74623,0.46161136,0.98032767,0.20079444
43828.0,-61.717262,0.11178835,0.00010686783,100.74567,0.46161115,0.98032725,0.20079331
43830.0,-61.717098,0.11178821,0.0001068713,100.74511,0.46161094,0.98032683,0.20079219
43832.0,-61.716934,0.11178807,0.00010687478,100.74454,0.46161073,0.98032641,0.20079106
43834.0,-61.71677,0.11178793,0.00010687825,100.74399,0.46161053,0.98032594,0.20078994
43836.0,-61.716606,0.11178779,0.00010688173,100.74343,0.46161032,0.98032552,0.20078881
43838.0,-61.716438,0.11178765,0.0001068852,100.74287,0.46161011,0.9803251,0.20078769
43840.0,-61.716274,0.11178751,0.00010688867,100.74231,0.4616099,0.98032469,0.20078656
43842.0,-61.71611,0.11178736,0.00010689215,100.74174,0.46160969,0.98032421,0.20078544
43844.0,-61.715946,0.11178722,0.00010689562,100.74119,0.46160948,0.98032379,0.20078433
43846.0,-61.715782,0.11178708,0.00010689909,100.74062,0.46160927,0.98032337,0.20078319
43848.0,-61.715618,0.11178695,0.00010690256,100.74007,0.46160904,0.9803229,0.20078208
43850.0,-61.715454,0.11178681,0.00010690603,100.73951,0.46160883,0.98032248,0.20078094
43852.0,-61.71529,0.11178666,0.0001069095,100.73895,0.46160862,0.98032206,0.20077983
43854.0,-61.715126,0.11178652,0.00010691297,100.73839,0.46160841,0.98032159,0.20077871
43856.0,-61.714962,0.11178638,0.00010691644,100.73782,0.4616082,0.98032117,0.20077758
43858.0,-61.714798,0.11178624,0.00010691991,100.73727,0.46160799,0.98032069,0.20077646
43860.0,-61.714634,0.1117861,0.00010692338,100.7367,0.46160778,0.98032027,0.20077534
43862.0,-61.71447,0.11178596,0.00010692685,100.73615,0.46160758,0.98031986,0.20077421
43864.0,-61.714306,0.11178581,0.00010693032,100.73559,0.46160737,0.98031938,0.20077309
43866.0,-61.714142,0.11178567,0.00010693378,100.73502,0.46160716,0.98031896,0.20077197
43868.0,-61.713978,0.11178553,0.00010693725,100.73447,0.46160695,0.98031849,0.20077084
43870.0,-61.713814,0.11178539,0.00010694072,100.73391,0.46160674,0.98031807,0.20076972
43872.0,-61.71365,0.11178525,0.00010694419,100.73335,0.4616065,0.98031765,0.2007686
43874.0,-61.713486,0.11178511,0.00010694765,100.73279,0.46160629,0.98031718,0.20076749
43876.0,-61.713322,0.11178496,0.00010695112,100.73222,0.46160609,0.98031676,0.20076635
43878.0,-61.713158,0.11178482,0.00010695458,100.73167,0.46160588,0.98031628,0.20076524
43880.0,-61.712994,0.11178469,0.00010695805,100.73111,0.46160567,0.98031586,0.20076412
43882.0,-61.71283,0.11178455,0.00010696152,100.73055,0.46160546,0.98031539,0.200763
43884.0,-61.712666,0.11178441,0.00010696498,100.72999,0.46160525,0.98031497,0.20076187
43886.0,-61.712502,0.11178426,0.00010696844,100.72943,0.46160504,0.98031449,0.20076075
43888.0,-61.712337,0.11178412,0.00010697191,100.72887,0.46160483,0.98031408,0.20075963
43890.0,-61.712173,0.11178398,0.00010697537,100.72831,0.46160462,0.9803136,0.20075852
43892.0,-61.712009,0.11178384,0.00010697883,100.72775,0.46160442,0.98031318,0.2007574
43894.0,-61.711845,0.1117837,0.0001069823,100.72719,0.46160418,0.98031271,0.20075627
43896.0,-61.711681,0.11178356,0.00010698576,100.72663,0.46160397,0.98031229,0.20075515
43898.0,-61.711517,0.11178342,0.00010698922,100.72607,0.46160376,0.98031181,0.20075403
43900.0,-61.711353,0.11178327,0.00010699269,100.72551,0.46160355,0.98031133,0.20075291
43902.0,-61.711189,0.11178314,0.00010699615,100.72495,0.46160334,0.98031092,0.2007518
43904.0,-61.711025,0.111783,0.00010699961,100.72439,0.46160313,0.98031044,0.20075068
43906.0,-61.710861,0.11178286,0.00010700307,100.72383,0.46160293,0.98031002,0.20074956
43908.0,-61.710697,0.11178271,0.00010700653,100.72327,0.46160272,0.98030955,0.20074843
43910.0,-61.710533,0.11178257,0.00010700999,100.72271,0.46160251,0.98030907,0.20074731
43912.0,-61.710369,0.11178243,0.00010701345,100.72215,0.4616023,0.98030865,0.20074619
43914.0,-61.710205,0.11178229,0.00010701691,100.7216,0.46160209,0.98030818,0.20074508
43916.0,-61.710045,0.11178215,0.00010702037,100.72103,0.46160188,0.9803077,0.20074396
43918.0,-61.709881,0.11178201,0.00010702383,100.72047,0.46160164,0.98030728,0.20074284
43920.0,-61.709717,0.11178187,0.00010702728,100.71992,0.46160144,0.9803068,0.20074172
43922.0,-61.709553,0.11178173,0.00010703075,100.71935,0.46160123,0.98030633,0.20074061
43924.0,-61.709389,0.11178159,0.0001070342,100.7188,0.46160102,0.98030591,0.20073949
43926.0,-61.709225,0.11178145,0.00010703766,100.71824,0.46160081,0.98030543,0.20073837
43928.0,-61.709061,0.11178131,0.00010704112,100.71768,0.4616006,0.98030496,0.20073725
43930.0,-61.708897,0.11178117,0.00010704457,100.71712,0.46160039,0.98030454,0.20073614
43932.0,-61.708733,0.11178102,0.00010704803,100.71656,0.46160018,0.98030406,0.20073502
43934.0,-61.708572,0.11178088,0.00010705148,100.716,0.46159998,0.98030359,0.2007339
43936.0,-61.708408,0.11178075,0.00010705494,100.71544,0.46159977,0.98030311,0.20073278
43938.0,-61.708244,0.11178061,0.0001070584,100.71488,0.46159956,0.98030269,0.20073166
43940.0,-61.70808,0.11178046,0.00010706185,100.71432,0.46159935,0.98030221,0.20073055
43942.0,-61.707916,0.11178032,0.00010706531,100.71377,0.46159911,0.98030174,0.20072943
43944.0,-61.707752,0.11178018,0.00010706876,100.7132,0.4615989,0.98030126,0.20072831
43946.0,-61.707592,0.11178004,0.00010707221,100.71265,0.46159869,0.98030078,0.20072719
43948.0,-61.707428,0.1117799,0.00010707567,100.71209,0.46159849,0.98030037,0.20072608
43950.0,-61.707264,0.11177976,0.00010707912,100.71152,0.46159828,0.98029989,0.20072496
43952.0,-61.7071,0.11177962,0.00010708257,100.71097,0.46159807,0.98029941,0.20072384
43954.0,-61.706936,0.11177948,0.00010708602,100.71041,0.46159786,0.98029894,0.20072272
43956.0,-61.706772,0.11177934,0.00010708948,100.70985,0.46159765,0.98029846,0.20072161
43958.0,-61.706612,0.1117792,0.00010709293,100.70929,0.46159744,0.98029798,0.20072049
43960.0,-61.706448,0.11177906,0.00010709638,100.70873,0.46159723,0.98029757,0.20071939
43962.0,-61.706284,0.11177892,0.00010709983,100.70818,0.46159703,0.98029709,0.20071827
43964.0,-61.70612,0.11177878,0.00010710328,100.70762,0.46159679,0.98029661,0.20071715
43966.0,-61.705956,0.11177864,0.00010710673,100.70705,0.46159658,0.98029613,0.20071603
43968.0,-61.705795,0.1117785,0.00010711019,100.7065,0.46159637,0.98029566,0.20071492
43970.0,-61.705631,0.11177836,0.00010711364,100.70594,0.46159616,0.98029518,0.2007138
43972.0,-61.705467,0.11177821,0.00010711708,100.70538,0.46159595,0.9802947,0.20071268
43974.0,-61.705303,0.11177808,0.00010712053,100.70482,0.46159574,0.98029423,0.20071158
43976.0,-61.705143,0.11177794,0.00010712398,100.70426,0.46159554,0.98029375,0.20071046
43978.0,-61.704979,0.1117778,0.00010712743,100.7037,0.46159533,0.98029327,0.20070934
43980.0,-61.704815,0.11177766,0.00010713088,100.70315,0.46159512,0.9802928,0.20070823
43982.0,-61.704651,0.11177751,0.00010713432,100.70259,0.46159491,0.98029232,0.20070711
43984.0,-61.704491,0.11177738,0.00010713777,100.70203,0.4615947,0.98029184,0.20070601
43986.0,-61.704327,0.11177724,0.00010714122,100.70147,0.46159449,0.98029137,0.20070489
43988.0,-61.704163,0.1117771,0.00010714467,100.70091,0.46159425,0.98029089,0.20070377
43990.0,-61.703999,0.11177696,0.00010714811,100.70036,0.46159405,0.98029041,0.20070265
43992.0,-61.703838,0.11177681,0.00010715156,100.69979,0.46159384,0.98028994,0.20070155
43994.0,-61.703674,0.11177668,0.000107155,100.69923,0.46159363,0.98028946,0.20070043
43996.0,-61.70351,0.11177654,0.00010715845,100.69868,0.46159342,0.98028898,0.20069931
43998.0,-61.70335,0.1117764,0.00010716189,100.69812,0.46159321,0.98028851,0.20069821
44000.0,-61.703186,0.11177626,0.00010716534,100.69756,0.461593,0.98028803,0.20069709
44002.0,-61.703022,0.11177611,0.00010716878,100.697,0.46159279,0.98028755,0.20069598
44004.0,-61.702862,0.11177598,0.00010717222,100.69644,0.46159258,0.98028708,0.20069486
44006.0,-61.702698,0.11177584,0.00010717567,100.69588,0.46159238,0.9802866,0.20069376
44008.0,-61.702534,0.1117757,0.00010717911,100.69533,0.46159217,0.98028612,0.20069264
44010.0,-61.70237,0.11177555,0.00010718255,100.69477,0.46159193,0.98028564,0.20069152
44012.0,-61.702209,0.11177541,0.000107186,100.69421,0.46159172,0.98028517,0.20069042
44014.0,-61.702045,0.11177528,0.00010718944,100.69365,0.46159151,0.98028463,0.2006893
44016.0,-61.701881,0.11177514,0.00010719288,100.69309,0.4615913,0.98028415,0.2006882
44018.0,-61.701721,0.111775,0.00010719632,100.69254,0.46159109,0.98028368,0.20068708
44020.0,-61.701557,0.11177485,0.00010719976,100.69198,0.46159089,0.9802832,0.20068596
44022.0,-61.701397,0.11177472,0.0001072032,100.69142,0.46159068,0.98028272,0.20068486
44024.0,-61.701233,0.11177458,0.00010720664,100.69086,0.46159047,0.98028225,0.20068374
44026.0,-61.701069,0.11177444,0.00010721008,100.6903,0.46159026,0.98028177,0.20068264
44028.0,-61.700909,0.1117743,0.00010721352,100.68974,0.46159005,0.98028123,0.20068152
44030.0,-61.700745,0.11177416,0.00010721696,100.68919,0.46158984,0.98028076,0.2006804
44032.0,-61.700581,0.11177402,0.0001072204,100.68863,0.4615896,0.98028028,0.2006793
44034.0,-61.70042,0.11177388,0.00010722384,100.68807,0.4615894,0.9802798,0.20067818
44036.0,-61.700256,0.11177374,0.00010722727,100.68752,0.46158919,0.98027927,0.20067708
44038.0,-61.700096,0.1117736,0.00010723071,100.68695,0.46158898,0.98027879,0.20067596
44040.0,-61.699932,0.11177346,0.00010723415,100.68639,0.46158877,0.98027831,0.20067486
44042.0,-61.699768,0.11177332,0.00010723759,100.68584,0.46158856,0.98027784,0.20067374
44044.0,-61.699608,0.11177318,0.00010724102,100.68528,0.46158835,0.9802773,0.20067264
44046.0,-61.699444,0.11177304,0.00010724446,100.68472,0.46158814,0.98027682,0.20067152
44048.0,-61.699284,0.1117729,0.00010724789,100.68417,0.46158794,0.98027635,0.20067042
44050.0,-61.69912,0.11177276,0.00010725133,100.68361,0.46158773,0.98027587,0.2006693
44052.0,-61.698956,0.11177262,0.00010725477,100.68305,0.46158752,0.98027533,0.2006682
44054.0,-61.698795,0.11177249,0.0001072582,100.68249,0.46158731,0.98027486,0.20066708
44056.0,-61.698631,0.11177234,0.00010726164,100.68193,0.46158707,0.98027438,0.20066598
44058.0,-61.698471,0.1117722,0.00010726507,100.68137,0.46158686,0.98027384,0.20066486
44060.0,-61.698307,0.11177206,0.0001072685,100.68082,0.46158665,0.98027337,0.20066376
44062.0,-61.698147,0.11177193,0.00010727193,100.68026,0.46158645,0.98027289,0.20066266
44064.0,-61.697983,0.11177178,0.00010727537,100.6797,0.46158624,0.98027235,0.20066154
44066.0,-61.697823,0.11177164,0.0001072788,100.67915,0.46158603,0.98027188,0.20066044
44068.0,-61.697659,0.1117715,0.00010728223,100.67859,0.46158582,0.98027134,0.20065932
44070.0,-61.697495,0.11177137,0.00010728567,100.67803,0.46158561,0.98027086,0.20065822
44072.0,-61.697334,0.11177123,0.0001072891,100.67747,0.4615854,0.98027039,0.20065711
44074.0,-61.69717,0.11177108,0.00010729253,100.67691,0.46158519,0.98026985,0.200656
44076.0,-61.69701,0.11177095,0.00010729596,100.67635,0.46158499,0.98026937,0.20065489
44078.0,-61.696846,0.11177081,0.00010729939,100.6758,0.46158475,0.98026884,0.20065379
44080.0,-61.696686,0.11177067,0.00010730282,100.67524,0.46158454,0.98026836,0.20065267
44082.0,-61.696522,0.11177053,0.00010730625,100.67468,0.46158433,0.98026782,0.20065157
44084.0,-61.696362,0.11177039,0.00010730968,100.67413,0.46158412,0.98026735,0.20065047
44086.0,-61.696198,0.11177025,0.00010731311,100.67357,0.46158391,0.98026687,0.20064935
44088.0,-61.696037,0.11177011,0.00010731653,100.67301,0.4615837,0.98026633,0.20064825
44090.0,-61.695873,0.11176997,0.00010731997,100.67245,0.4615835,0.98026586,0.20064715
44092.0,-61.695713,0.11176983,0.00010732339,100.6719,0.46158329,0.98026532,0.20064603
44094.0,-61.695549,0.11176969,0.00010732682,100.67134,0.46158308,0.98026484,0.20064493
44096.0,-61.695389,0.11176956,0.00010733025,100.67078,0.46158287,0.98026431,0.20064382
44098.0,-61.695229,0.11176942,0.00010733368,100.67023,0.46158266,0.98026377,0.20064272
44100.0,-61.695065,0.11176927,0.0001073371,100.66967,0.46158242,0.98026329,0.2006416
44102.0,-61.694904,0.11176914,0.00010734053,100.66911,0.46158221,0.98026276,0.2006405
44104.0,-61.69474,0.111769,0.00010734396,100.66856,0.46158201,0.98026228,0.2006394
44106.0,-61.69458,0.11176886,0.00010734738,100.66799,0.4615818,0.98026174,0.20063829
44108.0,-61.694416,0.11176872,0.0001073508,100.66743,0.46158159,0.98026127,0.20063718
44110.0,-61.694256,0.11176858,0.00010735423,100.66688,0.46158138,0.98026073,0.20063607
44112.0,-61.694092,0.11176844,0.00010735766,100.66632,0.46158117,0.98026025,0.20063497
44114.0,-61.693932,0.1117683,0.00010736108,100.66576,0.46158096,0.98025972,0.20063387
44116.0,-61.693771,0.11176816,0.0001073645,100.66521,0.46158075,0.98025918,0.20063277
44118.0,-61.693607,0.11176802,0.00010736792,100.66465,0.46158054,0.9802587,0.20063166
44120.0,-61.693447,0.11176788,0.00010737135,100.66409,0.46158034,0.98025817,0.20063055
44122.0,-61.693283,0.11176775,0.00010737477,100.66354,0.46158013,0.98025763,0.20062944
44124.0,-61.693123,0.1117676,0.0001073782,100.66298,0.46157989,0.98025715,0.20062834
44126.0,-61.692963,0.11176746,0.00010738162,100.66242,0.46157968,0.98025662,0.20062724
44128.0,-61.692799,0.11176733,0.00010738504,100.66187,0.46157947,0.98025608,0.20062613
44130.0,-61.692638,0.11176719,0.00010738846,100.66131,0.46157926,0.9802556,0.20062503
44132.0,-61.692474,0.11176705,0.00010739188,100.66075,0.46157905,0.98025507,0.20062393
44134.0,-61.692314,0.11176691,0.0001073953,100.66019,0.46157885,0.98025453,0.20062283
44136.0,-61.692154,0.11176677,0.00010739872,100.65964,0.46157864,0.98025405,0.20062171
44138.0,-61.69199,0.11176664,0.00010740214,100.65908,0.46157843,0.98025352,0.20062061
44140.0,-61.69183,0.11176649,0.00010740556,100.65852,0.46157822,0.98025298,0.2006195
44142.0,-61.691669,0.11176635,0.00010740898,100.65797,0.46157801,0.98025244,0.2006184
