T,EXC2,FV1,FV2,FV3,FV4,FV5,H1,H2,H3,H4,H5,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4,V5
8860.0,0.043458953,0.072431587,0.074777916,0.077511899,0.11793258,0.020483918,0.58512539,0.29565167,0.29965293,0.31431869,0.72519118,0.011457976,0.056307986,0.047225401,0.057313729,0.077119671,0.15873513,0.073344611,-52.399391,-40.062046,-39.90657,-38.048622,-62.93935
8870.0,0.043614686,0.072691143,0.074606329,0.07678359,0.11728042,0.020456143,0.58525127,0.29558262,0.29956245,0.31404993,0.7257086,0.011357155,0.055915695,0.047109406,0.056934513,0.077031747,0.15839525,0.073445953,-52.368538,-40.071976,-39.947491,-38.073761,-62.950432
8880.0,0.043793231,0.072988719,0.075194269,0.076759271,0.11784875,0.020456498,0.5853743,0.29551271,0.29947361,0.31378183,0.72622442,0.01136264,0.05607963,0.047473539,0.057099953,0.076945283,0.15805453,0.073546931,-52.333286,-40.038036,-39.948864,-38.051846,-62.950287
8890.0,0.043971058,0.073285095,0.075617187,0.07657405,0.11815138,0.020450538,0.5854944,0.29544175,0.29938617,0.31351423,0.72673869,0.011344027,0.056120407,0.04773334,0.05714348,0.076860458,0.15771338,0.073647864,-52.298309,-40.013771,-39.959328,-38.040215,-62.952667
8900.0,0.044137441,0.073562399,0.075462639,0.07585343,0.11752762,0.020423232,0.58561146,0.29536963,0.2993001,0.31324703,0.72725141,0.011244593,0.05573871,0.047628138,0.056772836,0.076777369,0.15737197,0.073748879,-52.265701,-40.022621,-40.000271,-38.064217,-62.963581
8910.0,0.0443235,0.073872499,0.075933896,0.07570383,0.11789881,0.020419041,0.58572549,0.29529661,0.29921561,0.31298044,0.72776252,0.011231461,0.055809677,0.047918316,0.056846894,0.076695763,0.15702972,0.073849604,-52.22937,-39.995682,-40.008816,-38.049919,-62.965256
8920.0,0.044525854,0.074209757,0.076875903,0.075971574,0.11901587,0.02043169,0.58583653,0.29522267,0.29913273,0.31271446,0.72827214,0.011281685,0.056217086,0.048505861,0.057249978,0.076615676,0.15668669,0.07395009,-52.190018,-39.942284,-39.993534,-38.00713,-62.960197
8930.0,0.044695444,0.07449241,0.076383606,0.074936278,0.1178567,0.020392021,0.58594441,0.29514739,0.29905108,0.31244865,0.72878015,0.011134885,0.055589803,0.048187297,0.056636404,0.076537512,0.1563437,0.07405097,-52.157162,-39.970116,-40.052898,-38.05154,-62.97607
8940.0,0.044899132,0.074831888,0.077053711,0.074945047,0.11853169,0.020394716,0.58604914,0.2950713,0.29897115,0.31218359,0.72928667,0.011146106,0.055794667,0.04860286,0.056841385,0.076460727,0.15599959,0.074151412,-52.117851,-39.932274,-40.052391,-38.025635,-62.974991
8950.0,0.045103043,0.075171739,0.077537417,0.074778326,0.11891312,0.020390308,0.58615071,0.29499415,0.29889274,0.31191894,0.72979164,0.011130988,0.055864085,0.048900712,0.056911472,0.07638561,0.15565489,0.074251868,-52.078663,-39.905144,-40.062019,-38.011051,-62.976757
8960.0,0.045293201,0.075488672,0.077292569,0.073953129,0.11814553,0.020359354,0.58624899,0.29491577,0.29881573,0.3116546,0.730295,0.011016324,0.055411007,0.048738454,0.05646668,0.076312281,0.15530984,0.07435251,-52.042263,-39.918858,-40.109974,-38.04044,-62.989162
8970.0,0.04550622,0.075843699,0.077738293,0.073738329,0.11845676,0.020353468,0.586344,0.29483649,0.29874042,0.31139088,0.73079693,0.010994142,0.055446375,0.04901211,0.056503735,0.07624045,0.15496379,0.074452907,-52.001652,-39.893925,-40.122536,-38.028503,-62.991524
8980.0,0.045727964,0.07621327,0.078285992,0.07360474,0.11892852,0.020350885,0.58643562,0.29475617,0.29866672,0.3111276,0.73129725,0.01098452,0.055551838,0.049350169,0.056607932,0.076170251,0.15461695,0.074553259,-51.959564,-39.863464,-40.130367,-38.010464,-62.992561
8990.0,0.045942653,0.076571092,0.078323923,0.073012762,0.11860064,0.020329891,0.58652377,0.29467466,0.29859453,0.31086466,0.73179609,0.010905605,0.055293638,0.049366366,0.056352921,0.07610181,0.15426955,0.074653767,-51.918995,-39.861362,-40.165222,-38.022995,-63.000988
9000.0,0.046178255,0.07696376,0.078922234,0.072902277,0.11913873,0.020328823,0.58660847,0.29459217,0.29852405,0.31060228,0.73229343,0.010899865,0.05542523,0.049736116,0.056482695,0.076034918,0.15392108,0.074754119,-51.874672,-39.828327,-40.171757,-38.002445,-63.001419
9010.0,0.04641284,0.077354729,0.079193525,0.07249926,0.1191697,0.020315859,0.58668959,0.29450855,0.29845518,0.3103402,0.73278928,0.010849953,0.055325709,0.049899507,0.056382723,0.075969778,0.1535719,0.074854605,-51.830746,-39.813423,-40.195667,-38.001266,-63.006626
9020.0,0.046661511,0.077769183,0.079709575,0.072293133,0.11957368,0.020311281,0.58676708,0.29442385,0.29838803,0.31007859,0.73328358,0.010830247,0.055391252,0.050217219,0.056444783,0.075906269,0.15322171,0.074955069,-51.784401,-39.785198,-40.207947,-37.985893,-63.008469
9030.0,0.046905272,0.078175448,0.079709813,0.071635716,0.11917878,0.020288294,0.58684075,0.29433793,0.29832247,0.30981722,0.73377639,0.010742146,0.055095278,0.050209463,0.056149017,0.075844578,0.15287077,0.075055763,-51.739193,-39.785187,-40.247322,-38.000919,-63.017715
9040.0,0.047182433,0.078637391,0.080643728,0.071761549,0.12021548,0.020297961,0.58691061,0.29425105,0.29825884,0.30955645,0.73426777,0.010773426,0.055440262,0.050790545,0.056485817,0.075784408,0.15251844,0.075156257,-51.688049,-39.734531,-40.239758,-37.961563,-63.013824
9050.0,0.047439799,0.079066329,0.080411173,0.070883438,0.11946134,0.020266233,0.58697647,0.29416281,0.29819673,0.30929574,0.7347576,0.010652349,0.054976933,0.050635934,0.056020901,0.075726211,0.15216549,0.075257234,-51.640808,-39.747093,-40.292789,-37.990166,-63.0266
9060.0,0.04773723,0.079562053,0.081302099,0.070937641,0.12041745,0.020273646,0.58703822,0.29407361,0.29813665,0.30903563,0.735246,0.010673467,0.055278398,0.051189609,0.056312568,0.075669542,0.15181094,0.075358011,-51.586498,-39.699142,-40.289497,-37.953934,-63.023613
9070.0,0.048022125,0.080036879,0.081220269,0.070161887,0.11988978,0.020246686,0.5870958,0.29398304,0.29807824,0.3087756,0.73573285,0.010568582,0.054910645,0.05112996,0.055938933,0.075614855,0.15145555,0.075459264,-51.534767,-39.703526,-40.336823,-37.973896,-63.034477
9080.0,0.048337113,0.080561854,0.08176621,0.069890335,0.12031075,0.020241207,0.58714896,0.2938914,0.29802185,0.30851597,0.73621833,0.010540953,0.054963615,0.05146594,0.055980515,0.075561836,0.15109861,0.075560533,-51.477901,-39.674351,-40.3535,-37.957962,-63.03669
9090.0,0.048670232,0.081117056,0.082406335,0.069674566,0.12086797,0.02023845,0.5871976,0.29379851,0.29796743,0.30825663,0.73670232,0.010522339,0.05507252,0.051861163,0.056075454,0.075510636,0.15074022,0.075662017,-51.418125,-39.640369,-40.366798,-37.936947,-63.0378
9100.0,0.049001355,0.081668928,0.082289122,0.068814799,0.12027731,0.020208979,0.58724147,0.29370421,0.29791486,0.30799735,0.73718482,0.01040601,0.054663189,0.051779021,0.055653397,0.075461462,0.15038061,0.07576403,-51.359074,-39.646572,-40.420158,-37.959229,-63.049698
9110.0,0.049370237,0.082283728,0.082850128,0.068484649,0.12070262,0.020202383,0.58728039,0.29360873,0.29786453,0.30773836,0.73766595,0.01037112,0.054701637,0.052124128,0.05567313,0.075414054,0.15001909,0.07586617,-51.29372,-39.616951,-40.440811,-37.943172,-63.052364
9120.0,0.049769808,0.082949683,0.083697528,0.068352602,0.12154893,0.020204857,0.58731413,0.29351196,0.29781637,0.30747962,0.73814565,0.010367309,0.05491988,0.052649494,0.055867929,0.075368553,0.14965568,0.075968631,-51.223427,-39.572548,-40.4491,-37.911373,-63.051365
9130.0,0.050173,0.083621666,0.083651297,0.067468412,0.12105066,0.020175949,0.58734232,0.29341361,0.29777032,0.30722076,0.73862392,0.010249311,0.054531671,0.052611791,0.055456176,0.075325236,0.14929067,0.076071821,-51.153015,-39.574959,-40.504974,-37.930073,-63.063053
9140.0,0.05063374,0.084389567,0.084590599,0.067329355,0.12201311,0.020179691,0.58736473,0.29331398,0.29772681,0.30696216,0.73910081,0.010246365,0.054782856,0.05319462,0.055675387,0.075283796,0.14892313,0.07617525,-51.073177,-39.526192,-40.513824,-37.894012,-63.061539
9150.0,0.051123034,0.085205056,0.085174419,0.066856667,0.12243443,0.020170189,0.58738083,0.2932128,0.29768574,0.30670348,0.73957628,0.0101936,0.054781631,0.053553339,0.055637825,0.075244591,0.14855336,0.076279432,-50.989113,-39.496128,-40.544029,-37.878304,-63.065384
9160.0,0.051641878,0.086069793,0.085135885,0.065841846,0.12192338,0.020138295,0.58739018,0.29310986,0.29764718,0.30644456,0.74005032,0.010059081,0.05435431,0.053519998,0.055169594,0.075207762,0.14818114,0.076384537,-50.900764,-39.498108,-40.609562,-37.897366,-63.078304
9170.0,0.052242693,0.087071158,0.086050689,0.06549643,0.1228053,0.020136902,0.58739227,0.29300538,0.29761165,0.30618563,0.7405231,0.010029133,0.054525625,0.054086521,0.055288602,0.07517311,0.14780557,0.076490246,-50.799458,-39.451355,-40.63208,-37.864513,-63.078869
9180.0,0.052899461,0.088165767,0.086368822,0.064601094,0.12279069,0.020113327,0.58738619,0.29289895,0.29757911,0.30592629,0.74099445,0.0099169966,0.054279499,0.054277107,0.054981139,0.075141117,0.14742678,0.076597176,-50.689915,-39.4352,-40.690968,-37.865059,-63.088436
9190.0,0.053677719,0.089462861,0.087763771,0.064400494,0.12432013,0.020123053,0.58737117,0.29279068,0.29755014,0.30566669,0.74146456,0.0099148629,0.054684173,0.055144664,0.055309352,0.075111635,0.14704363,0.076705068,-50.561687,-39.365002,-40.704266,-37.808563,-63.084488
9200.0,0.054545715,0.090909526,0.08782129,0.063042849,0.12386752,0.02008456,0.58734578,0.29267991,0.29752478,0.30540618,0.74193335,0.0097383689,0.054181825,0.055170126,0.054715667,0.075085424,0.14665622,0.076814912,-50.420639,-39.362129,-40.795292,-37.825218,-63.100121
9210.0,0.055611048,0.092685081,0.088722914,0.062090103,0.12458471,0.020069014,0.58730853,0.29256669,0.29750395,0.30514494,0.74240088,0.0096300337,0.054139741,0.05572544,0.05455742,0.075062431,0.14626275,0.076926447,-50.250256,-39.317314,-40.860268,-37.798851,-63.106441
9220.0,0.056960683,0.094934471,0.090583928,0.061496135,0.12658496,0.020077508,0.58725685,0.29245055,0.29748854,0.30488259,0.74286723,0.0095857913,0.054579444,0.056882057,0.05484844,0.075043194,0.14586176,0.07704021,-50.038563,-39.226105,-40.901249,-37.72599,-63.102985
9230.0,0.058683187,0.097805314,0.091037907,0.059374716,0.12639962,0.020028107,0.58718723,0.29233032,0.29747945,0.30461812,0.74333239,0.0093178339,0.053951059,0.057150736,0.054029994,0.075029127,0.14545177,0.077157706,-49.774811,-39.204109,-41.050705,-37.732697,-63.123096
9240.0,0.061169256,0.10194876,0.092977464,0.057346571,0.12795441,0.020006202,0.58709365,0.29220513,0.29747948,0.30435127,0.74379647,0.009087638,0.053869899,0.058345567,0.053699195,0.075021267,0.14502798,0.077279426,-49.406055,-39.11124,-41.198341,-37.67667,-63.13203
9250.0,0.065202236,0.10867039,0.096820652,0.054530449,0.13110247,0.020001126,0.58696514,0.29207221,0.29749325,0.30408052,0.74425966,0.0087828431,0.054053966,0.060714442,0.0535849,0.075023003,0.14458296,0.077407591,-48.835159,-38.932243,-41.41169,-37.564983,-63.134102
9260.0,0.073401779,0.12233629,0.10351925,0.047520909,0.13344921,0.019958142,0.58677679,0.29192382,0.29753271,0.30380318,0.74472189,0.0079418514,0.052865408,0.064780533,0.052440185,0.075044073,0.14409873,0.077546492,-47.76392,-38.634876,-41.991592,-37.4832,-63.151665
9270.0,0.10466479,0.17444132,0.15358016,0.024353363,0.12329211,0.020214237,0.58644199,0.29172105,0.29765886,0.30352363,0.74518096,0.004893552,0.043563042,0.09461394,0.057033062,0.075140625,0.14350292,0.077689491,-44.435776,-36.827171,-44.761723,-37.84647,-63.047573
9280.0,0.46214327,0.77023876,0.92071134,0.00019915924,0.0014085893,0.018367507,0.58490765,0.29072851,0.29896462,0.30396351,0.74566519,4.6023742e-05,0.00047634979,0.55245501,0.27630302,0.076941833,0.14260218,0.077463478,-22.32272,-20.191793,-64.084824,-56.255028,-63.829071
9290.0,0.49882761,0.83137935,0.94494927,0.00018512525,0.0012210667,0.019649828,0.58075511,0.28863719,0.30126223,0.30524415,0.7461409,4.1456657e-05,0.00041630384,0.56699401,0.28356808,0.080313958,0.1416564,0.077082105,-19.236523,-18.628494,-64.377174,-56.827236,-63.278728
9300.0,0.49770907,0.8295151,0.94271839,0.00018572538,0.0012301905,0.01967109,0.57648897,0.28653741,0.30355588,0.30652884,0.74660522,4.1668533e-05,0.00041920302,0.56565565,0.28289911,0.083679534,0.14071687,0.07670255,-19.342442,-18.796846,-64.36422,-56.797421,-63.269905
9310.0,0.49626821,0.82711369,0.94023693,0.00018651132,0.0012407119,0.019678038,0.57229114,0.28448051,0.3058365,0.30780628,0.74706745,4.1924595e-05,0.00042257164,0.56416696,0.28215501,0.087018713,0.13978361,0.076324925,-19.477535,-18.977024,-64.347328,-56.763313,-63.267021
9320.0,0.4948335,0.82472253,0.93768072,0.0001878797,0.0012516524,0.019686731,0.56816161,0.2824657,0.30810416,0.30907634,0.74752778,4.2259748e-05,0.00042622324,0.56263345,0.28138876,0.090331189,0.13885655,0.075949222,-19.610588,-19.155445,-64.318085,-56.728153,-63.26342
9330.0,0.49340802,0.82234669,0.93505067,0.00018892231,0.0012630034,0.019697355,0.56409842,0.28049186,0.31035861,0.31033891,0.74798608,4.2560339e-05,0.00042991005,0.56105566,0.28060022,0.093616791,0.13793567,0.075575441,-19.741375,-19.332026,-64.295944,-56.691994,-63.259018
9340.0,0.49199188,0.81998646,0.93234724,0.00019068064,0.0012747936,0.019709934,0.56009972,0.27855781,0.31260005,0.31159395,0.74844235,4.2956985e-05,0.00043392187,0.55943388,0.27978998,0.09687537,0.13702092,0.075203568,-19.869955,-19.506729,-64.258881,-56.654781,-63.253807
9350.0,0.49058467,0.81764114,0.92956942,0.00019162404,0.0012870163,0.019724483,0.55616373,0.27666247,0.31482813,0.31284136,0.74889648,4.3258249e-05,0.00043784338,0.55776739,0.27895704,0.10010676,0.13611226,0.074833602,-19.996426,-19.679626,-64.239136,-56.616562,-63.247784
9360.0,0.48918658,0.81531096,0.92671812,0.00019353244,0.0012997109,0.019741025,0.55228889,0.27480477,0.31704313,0.31408107,0.74934846,4.3687218e-05,0.00044216705,0.55605686,0.27810252,0.1033108,0.13520965,0.074465528,-20.120831,-19.850657,-64.199486,-56.577251,-63.240944
9370.0,0.48779717,0.81299531,0.92379224,0.00019449191,0.0013128654,0.019759569,0.54847348,0.2729837,0.31924468,0.31531304,0.74979824,4.4004471e-05,0.00044637246,0.55430162,0.2772252,0.10648734,0.13431305,0.07409934,-20.243267,-20.019903,-64.179703,-56.536919,-63.23328
9380.0,0.48641664,0.8106944,0.92079335,0.00019667146,0.0013265269,0.019780142,0.544716,0.27119827,0.32143313,0.31653717,0.75024575,4.4481836e-05,0.00045105934,0.55250251,0.27632651,0.10963622,0.13342242,0.073735036,-20.363773,-20.187298,-64.135117,-56.495457,-63.224789
9390.0,0.48504439,0.80840731,0.91772008,0.00019757442,0.0013406738,0.019802747,0.54101497,0.26944757,0.32360804,0.3177534,0.75069094,4.4806911e-05,0.00045554724,0.55065888,0.27540493,0.11275727,0.13253772,0.073372602,-20.482445,-20.35294,-64.116791,-56.452965,-63.215466
9400.0,0.48368075,0.80613458,0.91457456,0.00019999835,0.001355365,0.019827411,0.53736889,0.26773059,0.32576978,0.31896162,0.7511338,4.5330271e-05,0.00046060907,0.54877186,0.27446237,0.11585035,0.13165891,0.073012032,-20.599308,-20.516739,-64.068008,-56.409313,-63.205307
9410.0,0.48232505,0.80387503,0.91135532,0.00020085856,0.0013705692,0.019854128,0.53377652,0.26604655,0.32791784,0.32016179,0.75157422,4.5665856e-05,0.00046540258,0.54684061,0.27349699,0.1189153,0.13078597,0.072653316,-20.714464,-20.678814,-64.050835,-56.364632,-63.194317
9420.0,0.48097765,0.80162942,0.9080652,0.00020362866,0.0013863586,0.019882932,0.53023648,0.26439452,0.33005273,0.32135382,0.75201219,4.6248962e-05,0.00047088732,0.5448668,0.27251118,0.12195199,0.12991883,0.072296463,-20.827925,-20.839056,-63.996037,-56.318748,-63.182484
9430.0,0.47963777,0.79939628,0.90470207,0.00020437207,0.0014026861,0.019913808,0.52674747,0.26277369,0.33217379,0.32253763,0.75244761,4.6586803e-05,0.00047598631,0.5428493,0.27150258,0.12496025,0.12905748,0.071941443,-20.939796,-20.99761,-63.981457,-56.271851,-63.169819
9440.0,0.47830594,0.7971766,0.90127003,0.00020751875,0.0014196441,0.019946795,0.52330834,0.26118326,0.33428168,0.32371318,0.75288051,4.7234505e-05,0.00048192329,0.54079038,0.27047437,0.12793995,0.12820187,0.071588263,-21.050076,-21.154335,-63.920326,-56.223713,-63.156307
9450.0,0.47698119,0.79496866,0.89776617,0.0002081179,0.001437165,0.019981865,0.51991791,0.25962245,0.33637562,0.32488036,0.7533108,4.7572212e-05,0.00048734134,0.53868842,0.26942351,0.13089097,0.12735195,0.071236916,-21.158882,-21.309412,-63.908791,-56.17458,-63.141968
9460.0,0.47566423,0.79277372,0.8941958,0.00021175572,0.0014553666,0.020019066,0.51657498,0.25809053,0.33845636,0.32603911,0.7537384,4.8299964e-05,0.00049378403,0.53654659,0.26835403,0.13381313,0.12650771,0.070887387,-21.266188,-21.462664,-63.839462,-56.124165,-63.126785
9470.0,0.47435382,0.79058975,0.89055496,0.00021208185,0.001474152,0.020058354,0.5132786,0.25658673,0.340523,0.32718939,0.75416332,4.8622511e-05,0.0004995077,0.53436244,0.26726192,0.13670634,0.12566909,0.070539683,-21.372129,-21.614311,-63.833305,-56.072788,-63.110779
9480.0,0.4730511,0.78841853,0.88685125,0.00021695704,0.0014936901,0.0200998,0.51002765,0.25511041,0.34257653,0.32833105,0.75458544,4.9524981e-05,0.00050668541,0.53214061,0.26615301,0.13957046,0.12483606,0.070193782,-21.476648,-21.764105,-63.742378,-56.020042,-63.093925
9490.0,0.47175419,0.78625697,0.88307738,0.00021632502,0.0015138014,0.020143317,0.5068211,0.25366089,0.34461564,0.32946411,0.75500482,4.974765e-05,0.0005125482,0.52987671,0.26502055,0.14240539,0.12400859,0.069849692,-21.579926,-21.912397,-63.754047,-55.966465,-63.076271
9500.0,0.47046438,0.78410727,0.87924236,0.00021904962,0.0015346843,0.020188985,0.503658,0.25223744,0.34664142,0.33058846,0.75542134,5.0401468e-05,0.00051954872,0.52757615,0.26387128,0.145211,0.12318664,0.069507398,-21.681887,-22.058899,-63.703972,-55.911579,-63.057781
9510.0,0.46918082,0.78196806,0.8753444,0.00022126941,0.0015562824,0.020236772,0.50053746,0.25083947,0.34865332,0.33170402,0.75583494,5.1002913e-05,0.00052662747,0.52523774,0.26270288,0.14798717,0.12237017,0.069166891,-21.782621,-22.203749,-63.663631,-55.855591,-63.038475
9520.0,0.46790347,0.7798391,0.8713854,0.00022358603,0.0015786274,0.020286679,0.49745849,0.24946639,0.35065144,0.33281073,0.75624561,5.1627663e-05,0.00053395645,0.52286279,0.26151621,0.15073383,0.12155914,0.068828173,-21.882168,-22.346945,-63.621964,-55.798477,-63.018364
9530.0,0.46663213,0.77772021,0.86736733,0.00022638471,0.0016017505,0.020338712,0.49442029,0.24811757,0.35263574,0.33390856,0.75665331,5.2324343e-05,0.000541649,0.52045244,0.26031208,0.15345088,0.12075353,0.068491235,-21.98056,-22.488483,-63.572193,-55.740219,-62.997448
9540.0,0.46536651,0.77561086,0.8632912,0.00022884736,0.0016256557,0.020392856,0.491422,0.24679242,0.35460615,0.33499742,0.75705796,5.2990756e-05,0.0005494855,0.51800722,0.25909033,0.15613823,0.11995329,0.068156071,-22.077847,-22.628405,-63.528904,-55.68087,-62.975735
9550.0,0.46410668,0.77351117,0.85916024,0.00023245082,0.0016504006,0.020449122,0.48846278,0.24549042,0.35656279,0.33607721,0.75745958,5.381236e-05,0.0005578819,0.51552916,0.25785267,0.1587958,0.11915839,0.06782268,-22.174046,-22.766668,-63.466396,-55.620342,-62.953236
9560.0,0.46285194,0.77141988,0.85497326,0.00023449399,0.0016759397,0.020507472,0.48554188,0.24421099,0.35850528,0.33714795,0.7578581,5.4450844e-05,0.00056609529,0.51301748,0.25659752,0.16142352,0.1183688,0.067491047,-22.26923,-22.903391,-63.431385,-55.558815,-62.929962
