Time,tCa,tCe,tP21,aRc,C1,tE1,Rb,pRb,E2f,RbE2f,E1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,iRc,Dna,P53,Dam,Pr,tRb,tE2f,tC1,Cd,Skp2,Cdt2,kSyE2f,kSyE2fE2f,jSyE2f,kAsRbE2f,kDsRbE2f,kDeE2f,kPhRbCd,kPhRbCe,kPhRbCa,kDpRb,kSyE1,kDeE1C1,kDeE1,kPhC1,kPhC1Ce,kPhC1Ca,kDpC1,kAsE1C1,kDsE1C1,kSyP21,kSyP21P53,kDeP21,kDeP21Cy,kDeP21aRc,kSyCe,kSyCa,kAsCyP21,kDsCyP21,kDeCe,kDeCa,kDeCeCa,kDeCaC1,kImPc,kExPc,kPhRc,kDpRc,jCy,n,kAsRcPc,kDsRcPc,kAsPcP21,kDsPcP21,kSyDna,kSyP53,kDeP53,jP53,kGeDam,kGeDamArc,kReDam,kReDamP53,jDam,kSyPr,kDePr,Cell,Phosphorylation_of_Rb,Phosphorylation_Rb_in_Rb_E2F_complexes,Dephosphorylation_of_Rb,Synthesis_of_E2F,Degradation_of_E2F,Degradation_of_E2F_in_Rb_E2F_complexes,Association_dissociation_of_Rb_and_E2F,Synthesis_of_p21,Synthesis_of_CycE,Synthesis_of_CycA,Association_dissociation_of_CycE_Cdk2_and_p21,Association_dissociation_of_CycA_Cdk2_and_p21,Degradation_of_p21_in_CycE_Cdk2_p21_complexes,Degradation_of_p21_in_CycA_Cdk2_p21_complexes,Degradation_of_CycE_in_CycE_Cdk2_complexes,Degradation_of_CycE_in_CycE_Cdk2_p21_complexes,Degradation_of_CycA_in_CycA_Cdk2_complexes,Degradation_of_CycA_in_CycA_Cdk2_p21_complexes,Degradation_of_free_p21,Synthesis_of_Emi1,Degradation_of_Emi1,Association_dissociation_of_Emi1_APC_C_Cdh1_complexes,Degradation_of_Emi1_in_Emi1_APC_C_Cdh1_complexes,Phosphorylation_of_free_APC_C_Cdh1,Phosphorylation_of_APC_C_Cdh1_in_Emi1_APC_C_Cdh1_complexes,Dephosphorylation_of_APC_C_Cdh1,Nuclear_import_of_active_PCNA,Nuclear_export_of_active_PCNA,Nuclear_export_of_inactive_PCNA,Association_dissociation_of_PCNA_and_p21,Degradation_of_p21_in_PCNA_p21_complexes,Association_dissociation_of_active_PCNA_and_replication_complexes,Association_dissociation_of_inactive_PCNA_and_replication_complexes,Phosphorylation_priming_of_replication_complexes,Dephosphorylation_of_replication_complexes,Association_dissociation_of_p21_and_replication_complexes,Degradation_of_p21_in_inactive_replication_complexes,Dissassembly_of_RC,Dissassembly_of_pRC,Dissassembly_of_aRC,Dissassembly_of_iRC,Synthesis_of_DNA,Synthesis_of_p53,Degradation_of_p53,Induction_of_DNA_damage,Induction_of_DNA_damage_by_replication,Synthesis_of_APC_C_Cdh1_activity_probe,Degradation_of_APC_C_Cdh1_activity_probe,Repair_of_DNA_damage
1068.0,1.4404621012933492,0.3825937129452608,0.44009839889531954,2.1185867678721716e-50,0.0015028060372500398,3.136489758871193,0.04553804942975603,4.652990142660459,0.9604962087812964,0.30147180790978545,3.104136646949867,0.966144082041426,0.032353111921325894,0.0009120333974322756,0.37865682205989254,1.4234053131689466,0.003936890885368236,0.01705678812440263,0.13698089205037528,0.4181926864881164,-5.464518022554176e-55,-1.8330058475948613e-55,-2.1186664790807476e-50,1.003684432404734,0.5107198635752285,0.4925349343232103,2.4210475577429698,5.000000000000001,1.2619680166910818,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030538664802731055,0.20217261399023403,0.232649507133023,0.06310639712610414,0.04802481043906482,0.015073590395489273,0.21718826012333078,0.006085758908601828,0.009604962087812963,0.019209924175625927,0.0001485031236157806,0.00044535377747249513,5.9503881178768065e-05,0.00025780371450425494,0.009599359274055362,9.980443459546614e-05,0.01851225732785762,0.0002218339695829204,1.3784869454618423e-05,0.004802481043906482,0.0015520683234749335,0.046325621815640296,0.00016176555960662948,0.0021447925756664515,0.04617409867180364,0.0483072041020713,0.003,0.0008218853523022517,0.0025091561189286987,0.00831118797111959,0.0063207461550693084,-2.1186118765497854e-53,2.1185898241167724e-53,-2.741644078729796e-56,-9.165029237974307e-57,2.1440885355655953e-51,-3.2022446671612e-52,-5.464518022554176e-55,-1.8330058475948613e-55,2.1185867678721716e-50,-2.1186664790807476e-50,1.9702856941211195e-52,0.05,0.05081436420564884,0.001,2.542304121446606e-52,0.01,0.007518834528265495,0.0017597315123212894
1080.0,1.4461212659951106,0.3814722068253802,0.43336517522897827,-8.554842397017012e-51,0.0014857077158487322,3.1734693956212583,0.04549255082911212,4.653724600655198,0.961280486811096,0.3007828485156917,3.141237823714405,0.9662827203772998,0.03223157190685352,0.000884892917209847,0.3776647406422515,1.4294811242605536,0.003807466183128724,0.016640141734556965,0.1393080450331139,0.41203267439408275,-6.091014652934792e-55,-4.0711422420264505e-56,8.554130634109108e-51,1.003684432404734,0.5012431946027507,0.48368338283440115,2.450770504419509,5.000000000000002,1.2620633353267876,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030577534142197767,0.20216931458568563,0.2326862300327599,0.06311105276386053,0.0480640243405548,0.015039142425784587,0.21715159279385868,0.006009945556822005,0.00961280486811096,0.01922560973622192,0.00014381954491778597,0.00043293063541548476,5.768319283801019e-05,0.00025209849762540087,0.009608628233271846,9.68703803331582e-05,0.018542393514553585,0.00021584619128126522,1.3406146326547506e-05,0.00480640243405548,0.0015706189118572026,0.04634729700101518,0.00016115785953426762,0.002129402130165787,0.04619615092854079,0.048314136018864993,0.003,0.0008358482701986833,0.0024721960463644967,0.008206943492074462,0.006242303692137981,8.554785682730333e-54,-8.55429837847169e-54,-3.0817051211152697e-56,-2.0355711210132253e-57,-8.425532508377775e-52,1.2959525920815357e-52,-6.091014652934792e-55,-4.0711422420264505e-56,-8.554842397017012e-51,8.554130634109108e-51,-7.956003429225821e-53,0.05,0.05076565386148366,0.001,-1.0265810876420415e-52,0.01,0.007527334346823059,0.0017160057348172175
1092.0,1.4516791751191098,0.3803695724772474,0.42677737819023853,-1.1902822815511076e-53,0.001469073832983174,3.21028075974092,0.04544796646961659,4.654444605966967,0.9620497648424458,0.3001074275634171,3.178167882109926,0.9664180485360252,0.032112877630993616,0.0008583455232446312,0.37668965292899326,1.4354597300326193,0.0036799195482541524,0.016219445086490543,0.1417544576078167,0.4060196680322492,-9.703721504944719e-59,-2.2393092998216937e-60,1.190271306833795e-53,1.003684432404734,0.4923309778621306,0.47533973000497876,2.4803916851743684,5.000000000000001,1.2621571924058628,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.03061578695948288,0.20216581248761714,0.23272223029834838,0.06311561325337503,0.04810248824212229,0.015005371378170854,0.2171154901354929,0.005938647822897045,0.009620497648424457,0.019240995296848914,0.0001393338998314676,0.0004211481787469184,5.587974644165535e-05,0.00024629301455447153,0.009617601024208978,9.395532301219656e-05,0.01857218995571022,0.00020984957558904698,1.3034015980320924e-05,0.0048102488242122285,0.0015890839410549632,0.04636850394804252,0.00016056438815496808,0.002114330176814747,0.04621770854205034,0.04832090242680126,0.003,0.0008505267456469001,0.002436118008193495,0.008107233728441538,0.006165427206345058,1.1902819641190325e-56,-1.1902722160374136e-56,-4.949762576349045e-60,-1.1196546499108468e-61,-1.1407005984501786e-54,1.8074324166734904e-55,-9.703721504944719e-59,-2.2393092998216937e-60,-1.1902822815511076e-53,1.190271306833795e-53,-1.10696252184253e-55,0.05,0.05072024269031923,0.001,-1.4283387378613292e-55,0.01,0.007535796208994843,0.0016750472108479754
1104.0,1.4571363863312983,0.3792872407290164,0.4203664424942476,-3.202614076827858e-57,0.00145288644066234,3.246923768172301,0.0454043566872386,4.655149210993587,0.9628029234319089,0.2994464323191761,3.2149266220670754,0.966549967454114,0.03199714610522568,0.0008326691731070937,0.37573135154581927,1.4413338933481354,0.003555889183197094,0.01580249298316282,0.14427990928353512,0.40017539115478057,7.117276919110076e-61,9.47845237781459e-62,3.203498939045628e-57,1.003684432404734,0.48394523122618777,0.4674719778611189,2.5099115315392777,5.000000000000002,1.262249355751085,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.03065336992028592,0.20216214766389232,0.23275746054967936,0.06312007233660136,0.04814014617159545,0.014972321615958807,0.21708000461349644,0.005871561849809502,0.009628029234319088,0.019256058468638176,0.00013506545464221336,0.00041002965198727896,5.4118701504365284e-05,0.00024050535793460734,0.009626240382830668,9.110191074376821e-05,0.018601527873706485,0.00020394338539942626,1.2672772437400152e-05,0.004814014617159544,0.0016074633110335376,0.04638926150820408,0.0001599857305261284,0.0020995534199724918,0.046238794481391315,0.0483274983727057,0.003,0.0008656794557012108,0.0024010523469286836,0.008011989364360962,0.006090452043791321,3.20275083185278e-60,-3.203119634706845e-60,3.6593498374277497e-62,4.739226188907295e-63,-2.9870679090379533e-58,4.875551343697536e-59,7.117276919110076e-61,9.47845237781459e-62,-3.202614076827858e-57,3.203498939045628e-57,-2.978431091449908e-59,0.05,0.05067786735821298,0.001,-3.84313689219343e-59,0.01,0.007544224016024855,0.0016366574405652287
1116.0,1.4624934660856737,0.37822642258364947,0.41415524829478073,-6.053731463731003e-59,0.0014371284728027889,3.283398279059917,0.045361758622718684,4.655837834296388,0.9635392466861568,0.2988004070808955,3.251513835964161,0.9666784284314432,0.031884443095756096,0.000808047276113315,0.37478992932755767,1.4470984947656482,0.0034364932560918262,0.01539497132002544,0.14685129444736222,0.39451573644255017,-5.099214276217677e-63,-2.7522799824624624e-63,6.052875269107696e-59,1.003684432404734,0.476050975472349,0.4600504084680806,2.5393304313017726,5.000000000000003,1.2623396537670524,1.0000000000000022,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.03069024750032583,0.20215835375302274,0.23279189171481943,0.06312442616543915,0.04817696233430784,0.014940020354044776,0.21704517162306372,0.005808407803778792,0.009635392466861568,0.019270784933723136,0.0001310233187032435,0.0003995754309617883,5.2417584119466036e-05,0.00023482286856047236,0.009634528856058717,8.834013629680906e-05,0.018630317847212023,0.00019819881644423618,1.2325322039579555e-05,0.004817696233430784,0.0016257569179820807,0.046409586702805566,0.00015942221547878048,0.002085052662565334,0.046259429292054684,0.04833392142157217,0.003,0.0008811077666841734,0.002367094418655301,0.007921121482765041,0.006017634914537394,6.053327287852897e-62,-6.053961086871874e-62,-2.6420171332830326e-64,-1.3761399912312312e-64,-5.496988746500078e-60,9.232583186964076e-61,-5.099214276217677e-63,-2.7522799824624624e-63,-6.053731463731003e-59,6.052875269107696e-59,-5.629970261269832e-61,0.05,0.05063828973405476,0.001,-7.264477756477203e-61,0.01,0.007552621172486904,0.001600654296482383
1128.0,1.4677510561927127,0.377188084601898,0.40815968117232587,1.2983745169458326e-60,0.0014217836920501802,3.319704116224738,0.04532019097278726,4.656510183794793,0.9642583422138888,0.2981696252324216,3.2879293233706846,0.9668034234538982,0.03177479285405347,0.0007845906175948358,0.37386564165036756,1.4527501902596063,0.0033224429515304314,0.0150008659331064,0.1494415185206218,0.3890517816700942,-9.965901052701755e-64,-3.9217236299486226e-64,-1.2998924951408774e-60,1.003684432404734,0.468615952886136,0.45304739962635465,2.568648734116416,5.000000000000002,1.2624279674463104,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030726398327285347,0.20215445869347626,0.23282550918973965,0.06312867281260992,0.04821291711069445,0.01490848126162108,0.21701101295502134,0.005748927623089088,0.009642583422138888,0.019285166844277776,0.00012720932710342988,0.0003897708723314796,5.0787895650008396e-05,0.00022930789927316393,0.00964246329718799,8.568996625555956e-05,0.018658494960863872,0.0001926646324317076,1.1993496049654347e-05,0.004821291711069444,0.0016439646616853423,0.04642949499727969,0.00015887396427026736,0.0020708120898570684,0.046279631397372636,0.048340171172694915,0.003,0.0008966491111237308,0.002334310690020565,0.007834523514339532,0.005947166460994872,-1.2989605852803102e-63,1.2983667415754282e-63,-5.202232803154665e-65,-1.9608618149743114e-65,1.148681713634015e-61,-1.987056071768919e-62,-9.965901052701755e-64,-3.9217236299486226e-64,1.2983745169458326e-60,-1.2998924951408774e-60,1.2074883007596242e-62,0.05,0.050601294086121074,0.001,1.558049420334999e-62,0.01,0.007560990634955761,0.001566870484195523
1140.0,1.472909914955708,0.3761729455254712,0.4023899509205805,5.130115126223189e-60,0.0014068366419164573,3.355841088556852,0.04527965815087091,4.657166190303254,0.9649600702556209,0.297554151545876,3.3241729016876627,0.9669249764888961,0.03166818686918918,0.0007623553721621097,0.3729588067159702,1.4582870909281986,0.0032141388095009763,0.014622824027509517,0.1520285723608596,0.3837906327114079,-1.2969289689359702e-63,-4.0378272694589676e-64,-5.131973385333784e-60,1.003684432404734,0.46161037494209745,0.4464372562213289,2.597866756558805,5.000000000000001,1.2625142218014969,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.03076181203026703,0.2021504855045769,0.23285830951516273,0.06313281184114353,0.04824800351278105,0.0148777075772938,0.21697753979434511,0.0056928829995367795,0.009649600702556209,0.019299201405112418,0.00012362020942004097,0.0003805917965482912,4.923649658925547e-05,0.0002240029656552195,0.009650050426092148,8.316361225320293e-05,0.01868601433718508,0.00018737208957548873,1.1678309465137273e-05,0.0048248003512781044,0.0016620864508438314,0.04644900055290768,0.00015834093434594591,0.002056818635103681,0.04629941739629638,0.048346248824444805,0.003,0.0009121714341651575,0.0023027437962684473,0.007752073559029654,0.005879181733727699,-5.130728991338406e-63,5.130423705051259e-63,-6.819147725827797e-65,-2.018913634729484e-65,4.424168164819726e-61,-7.86152699243153e-62,-1.2969289689359702e-63,-4.0378272694589676e-64,5.130115126223189e-60,-5.131973385333784e-60,4.771007067387566e-62,0.05,0.050566684538812065,0.001,6.156138151467827e-62,0.01,0.007569334963543057,0.0015351521598126563
1152.0,1.4779709385328084,0.3751814875738526,0.3968517028509582,1.0279671041238448e-63,0.0013922726022927655,3.3918090049501712,0.0452401537834828,4.657805952235684,0.9656444835859149,0.2969538939808348,3.360244413537526,0.9670431359850636,0.031564591412645455,0.0007413576063038846,0.3720697376078354,1.4637084776442215,0.0031117499660171933,0.014262460888586886,0.15459474321057567,0.37873613439005027,-1.8501277177560966e-65,-7.306211513352669e-66,-1.0562657056314986e-63,1.003684432404734,0.45500669571477426,0.44019605486594987,2.6269847866304357,5.000000000000002,1.2625983775667498,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030796486622963953,0.20214645306879414,0.2328902976117842,0.0631368439411395,0.04828222417929575,0.014847694699041743,0.21694475521808892,0.0056400535657181936,0.00965644483585915,0.0193128896717183,0.0001202492317501996,0.00037200836888367866,4.776675450752283e-05,0.00021893515718753332,0.009657303388603088,8.076742194759604e-05,0.01871284719877762,0.00018233907595877215,1.1380171019308288e-05,0.004828222417929575,0.001680122206768763,0.04646811642562974,0.0001578229570632273,0.002043061436185839,0.046318802336511165,0.048352156799253185,0.003,0.000927568459263454,0.0022724168063403016,0.007673637533475107,0.005813769149869334,-1.0392621230513339e-66,1.028594442575466e-66,-9.796212983885977e-67,-3.6531057566763344e-67,8.677178022355394e-65,-1.6214151267491778e-65,-1.8501277177560966e-65,-7.306211513352669e-66,1.0279671041238448e-63,-1.0562657056314986e-63,9.560094068351757e-66,0.05,0.05053428287485291,0.001,1.2335605249486137e-65,0.01,0.007577656368793967,0.0015053576844783628
1164.0,1.4829351678471299,0.37421397667689027,0.39154694374202204,-1.9327031133615747e-62,0.001378077548404864,3.4276076854745976,0.045201663554820776,4.658429690976054,0.9663117782430395,0.29636864546912667,3.396143731641143,0.9671579686181424,0.03146395383345465,0.0007215846568938057,0.3711986991856749,1.4690145559472416,0.0030152774912153967,0.013920611899888354,0.15712594285231687,0.3738894696940245,-1.633173271170817e-67,-8.44284385108375e-68,1.9326757773411786e-62,1.003684432404734,0.44877941006437566,0.4343015030008052,2.6560030877011522,5.000000000000002,1.2626804237121663,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030830426390418598,0.20214237685040892,0.2329214845488027,0.06314077063334524,0.04831558891215198,0.014818432273456333,0.21691265621866665,0.005590235280515006,0.009663117782430395,0.01932623556486079,0.00011708741143055235,0.00036398776933077885,4.637946897870799e-05,0.00021411979151386983,0.009664239180529267,7.850340783709406e-05,0.018738977515134085,0.00017757348443747097,1.1099049194450146e-05,0.004831558891215198,0.0016980718658205717,0.046486854738971184,0.00015731976916727325,0.002029531383764283,0.046337799956339056,0.048357898430907126,0.003,0.0009427556571139013,0.002243336818164147,0.0075990722592802346,0.005750978180833986,1.93268984746357e-65,-1.9327073442452806e-65,-8.706344575773073e-69,-4.2214219255418753e-69,-1.58787649066672e-63,2.9727438526715797e-64,-1.633173271170817e-67,-8.44284385108375e-68,-1.9327031133615747e-62,1.9326757773411786e-62,-1.7974138954262643e-64,0.05,0.05050392661664734,0.001,-2.3192437360338898e-64,0.01,0.00758595675608002,0.0014773565108369912
1176.0,1.4878037855699513,0.3732704872286067,0.3864748058729909,-2.497566962901323e-62,0.0013642381123523555,3.4632369694909166,0.045164167453446,4.659037715867999,0.9669622543393581,0.2957981166785584,3.431870761833143,0.967269554229876,0.031366207657773516,0.0007030038830376177,0.3703458836294897,1.4742062519020458,0.002924603599116966,0.013597533667905419,0.15961113600791907,0.36924966472293086,-7.204631324669942e-69,2.420880872356021e-69,2.4975664356765326e-62,1.003684432404734,0.442904875360045,0.4287328123115467,2.684921901916955,5.0000000000000036,1.2627603710179165,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030863640226675284,0.20213826950990493,0.23295188579339998,0.06314459403442405,0.04834811271696791,0.014789905833927919,0.21688123529732928,0.00554323900288036,0.009669622543393581,0.019339245086787162,0.00011412441430268066,0.0003564960360901996,4.507359569813332e-05,0.0002095633525254418,0.009670876789709678,7.637044804876969e-05,0.018764399227646236,0.000173075884006556,1.0834600903802042e-05,0.0048348112716967906,0.0017159353809165715,0.04650522682302714,0.0001568310382888676,0.0020162207540048898,0.04635642288645879,0.0483634777114938,0.003,0.0009576668160475144,0.0022154979883375852,0.0075282281917319355,0.005690825965070226,2.4975673493008696e-65,-2.497565541767082e-65,-3.866070922276019e-70,1.2104404361780105e-70,-2.0055559166337532e-63,3.849215660710457e-64,-7.204631324669942e-69,2.420880872356021e-69,-2.497566962901323e-62,2.4975664356765326e-62,-2.3227372754982305e-64,0.05,0.05047546740651982,0.001,-2.997080355481588e-64,0.01,0.007594237764761061,0.0014510281930841418
1188.0,1.4925781066111332,0.3723509286896302,0.3816321820491105,5.278282880843623e-62,0.0013507415470789836,3.498696721446709,0.04512764153851417,4.6596303968365,0.9675962850433129,0.2952419616249892,3.4674254447475272,0.9673779817537411,0.031271276699181685,0.0006855693361649984,0.36951139892189655,1.479285042729433,0.0028395297677336613,0.013293063881700238,0.16204184833815222,0.3648140190635116,-6.293842632457716e-70,6.342187598742116e-70,-5.278282881127238e-62,1.003684432404734,0.4373611521414114,0.4234705840013645,2.7137414531649418,5.000000000000003,1.2628382466683021,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030896140328963352,0.20213414143478012,0.232981519841825,0.06314831667205653,0.04837981425216564,0.014762098081249462,0.21685048171903806,0.005498889217131292,0.009675962850433128,0.019351925700866256,0.00011134919607760148,0.0003494992706578169,4.384681213317729e-05,0.00020526584412616908,0.009677235878835441,7.436522777783544e-05,0.01878911396166864,0.00016884162616297746,1.058627038486229e-05,0.004837981425216564,0.0017337127223737636,0.04652324332920126,0.00015635638349590844,0.0020031229111735858,0.046374682820144786,0.04836889908768706,0.003,0.0009722510900289133,0.0021888841143810696,0.007460952048978521,0.005633303069822763,-5.278282778073643e-65,5.278283112499133e-65,-3.3989040448380026e-71,3.171093799371058e-71,4.1464571788237617e-63,-8.150500146341826e-64,-6.293842632457716e-70,6.342187598742116e-70,5.278282880843623e-62,-5.278282881127238e-62,4.908803079184569e-64,0.05,0.05044876956864444,0.001,6.333939457012348e-64,0.01,0.007602500802957259,0.0014262614997353922
1200.0,1.497259564548509,0.3714550720799787,0.37701424967916874,2.8595185407276933e-64,0.001337575692470138,3.533986834839727,0.04509205929706492,4.6602081434520315,0.9682142925792158,0.29469979725090656,3.502807756532802,0.9674833460006063,0.031179078306925397,0.0006692267475179334,0.36869526656941093,1.4842528190498914,0.0027598055105677696,0.01300674549861757,0.16441174350378016,0.36057847192246545,-2.233143378287661e-72,2.1248838071254386e-72,-2.8595185443009027e-64,1.003684432404734,0.4321278620717071,0.4184967050060044,2.7424619496436873,5.000000000000003,1.2629140898301223,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.03092794119395699,0.202130001187157,0.23301040717260157,0.06315194134259616,0.048410714628960794,0.014734989862545329,0.21682038247998425,0.005457022896573657,0.009682142925792158,0.019364285851584315,0.00010875045854311585,0.0003429644116562041,4.2695948138836476e-05,0.00020122263294915026,0.009683335897917634,7.248295867861563e-05,0.01881312917498174,0.00016486246822036818,1.0353363813404942e-05,0.004841071462896079,0.001751403878266401,0.04654091432227208,0.00015589539153462698,0.0019902320705063336,0.04639259065830894,0.048374167300030316,0.003,0.000986470461022681,0.0021634708315347926,0.007397088916654096,0.005578378504656024,-2.859518505792108e-67,2.8595186209196385e-67,-1.2134400398268009e-73,1.0624419035627193e-73,2.1996181469085114e-65,-4.4238572247939023e-66,-2.233143378287661e-72,2.1248838071254386e-72,2.8595185407276933e-64,-2.8595185443009027e-64,2.6593522428767547e-66,0.05,0.05042370886675218,0.001,3.431422248873232e-66,0.01,0.007610747077699688,0.00140295361940025
