Time,Active_TGF_beta,Macrophages,VEGF,LECs,Capillaries,f,sigma,a_p,p_0,a_M,T_L,r1,d1,s_M,alpha,b1,b2,beta,r2,k1,d2,rho,S_V,r3,d3,gamma,c1,c2,c3,c4,S_L,b3,b4,C,k2,L,delta1,delta2,Body,Activation_of_TGF_beta_by_enzymes_and_Macrophages,Decay_of_TGF_beta,Flux_of_macrophages_from_source,Chemotaxis_by_TGF_beta,Logistic_growth_of_Macrophages,Removal_of_Macrophages,Differentiation_of_Macrophages,Flux_of_VEGF_from_source,Production_of_VEGF_by_macrophages,Decay_of_VEGF,VEGF_used_by_LECs,Growth_of_LECs_upregulated_by_VEGF_and_downregulated_by_TGF_beta,Inflow_and_chemotaxis_of_LECs_by_VEGF,Crowding_effect_and_apoptosis_of_LECs,Transdifferentiation_of_LECs_into_the_capillaries
194.5,25.439787353287446,1566.2683345311648,0.440665288915129,46.25377931907686,17261.23791752679,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12719.891662395128,12719.893676643724,542.0,31.957990959240252,9.52929600959993,313.253666906233,270.3573036503088,1.9,2.975909835609213,4.847318178066419,0.028535409037880672,2.7994836631572952,0.0,1.8534665210457035,2.333071400980901
194.75,25.439285675910387,1566.237529489724,0.4406792992217418,45.908311018884234,17261.81901247049,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12719.640838850322,12719.642837955194,542.0,31.956730666856114,9.5291090798997,313.24750589794485,270.3610876459053,1.9,2.9758513060304757,4.84747229143916,0.02832317925955794,2.7786234554567293,0.0,1.8396429907219831,2.3156463932724676
195.0,25.438787771721397,1566.206956134225,0.44069320583518534,45.56543134906069,17262.39576536692,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12719.391901784706,12719.393885860698,542.0,31.95547987787169,9.5289235560861,313.24139122684505,270.36484327259666,1.9,2.9757932166550276,4.847625264187039,0.02811252642307285,2.757918825827805,0.0,1.825922745731048,2.298351943469515
195.25,25.438293612357796,1566.1766127231565,0.44070700949649116,45.22512099694215,17262.96820844518,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12719.14483701782,12719.146806178898,542.0,31.954238520482722,9.528739427591805,313.23532254463134,270.3685707425022,1.9,2.9757355641739975,4.847777104461403,0.027903438960151086,2.7373686244743927,0.0,1.8123050199054624,2.281187077675787
195.5,25.437803167872733,1566.1464974177097,0.44072071110096545,44.88735954828886,17263.536375688138,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12718.899629576994,12718.901583936367,542.0,31.953006518915274,9.528556683259064,313.229299483542,270.372270278272,1.9,2.9756783450936486,4.84792782211062,0.02769590462739321,2.716971634805555,0.0,1.798789002871712,2.26415076643401
195.75,25.43731640600605,1566.1166082369987,0.44073431176264327,44.552124982412124,17264.100303639792,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12718.656263332732,12718.658203003026,542.0,31.951783791594398,9.52837531106797,313.22332164739976,270.3759421179969,1.9,2.9756215556502976,4.848077429389076,0.02748991019836134,2.6967265429420917,0.0,1.7853738198393074,2.247241899262293
196.0,25.436833303025633,1566.0869437238896,0.44074781185363937,44.21940118026663,17264.660019398878,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12718.414726420087,12718.416651512816,542.0,31.95057027837692,9.528195302176819,313.21738874477796,270.37958644212415,1.9,2.9755651930753904,4.848225930390033,0.027285446036353057,2.6766323910616805,0.0,1.7720588321171007,2.2304596633250124
196.25,25.436353831181247,1566.0575021744698,0.44076121211554437,43.88916923591453,17265.21555451294,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12718.175004964784,12718.176915590624,542.0,31.949365909035265,9.52801664624641,313.211500434894,270.3832034580434,1.9,2.975509254131493,4.848373333270988,0.02708250080363233,2.656688052808808,0.0,1.7588432893607004,2.2138031052268925
196.5,25.43587796292715,1566.0282818973808,0.4407745132851728,43.561410380905556,17265.766940301884,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12717.937085194768,12717.938981463576,542.0,31.9481706138647,9.527839333013716,313.2056563794762,270.38679337161557,1.9,2.9754537356050235,4.848519646136901,0.026881063242123047,2.6368924098622615,0.0,1.7457264466194742,2.1972712785039374
196.75,25.435405670919717,1565.9992812136736,0.4407877160946267,43.23610598272954,17266.314207860454,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12717.70095343904,12717.702835459859,542.0,31.94698432367718,9.527663352290999,313.19985624273477,270.3903563871891,1.9,2.97539863430598,4.8486648770408936,0.02668112217253361,2.6172443518459354,0.0,1.7327075642763183,2.1808632435454296
197.0,25.43493692801506,1565.9704984566636,0.44080082127135983,42.913237543268906,17266.857388060696,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12717.466596126469,12717.46846400753,542.0,31.94580696979526,9.527488693964942,313.1940996913327,270.39389270761535,1.9,2.975343947067661,4.848809033984958,0.026482666493480238,2.5977427762395635,0.0,1.7197859079873958,2.164578067515931
197.25,25.43447170726669,1565.941931971784,0.4408138295382412,42.592786697251185,17267.39651155445,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12717.233999784603,12717.235853633345,542.0,31.94463848404605,9.527315347995756,313.1883863943568,270.3974025342642,1.9,2.9752896707463896,4.848952124920653,0.026285685180609055,2.578386588289379,0.0,1.7069607486218492,2.14841482427728
197.5,25.434009981923126,1565.9135801164425,0.44082674161361945,42.27473521070151,17267.931608775812,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12717.00315103849,12717.004990961563,542.0,31.943478798755077,9.527143304416304,313.18271602328855,270.4008860670401,1.9,2.9752358022212406,4.849094157749814,0.02609016728571693,2.5591747009187102,0.0,1.6942313622014853,2.1323725943105876
197.75,25.433551725425527,1565.8854412598741,0.44083955821138615,41.95906497939513,17268.462709943633,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12716.774036609499,12716.775862712764,542.0,31.942327846740238,9.52697255333121,313.17708825197485,270.40434350439773,1.9,2.975182338393761,4.849235140325248,0.02589610193587115,2.5401060346385025,0.0,1.6815970298404326,2.116450464638236
198.0,25.433096911405347,1565.8575137829966,0.44085228004104,41.64575802730993,17268.989845063963,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12716.546643314126,12716.548455702674,542.0,31.941185561305723,9.526803084915997,313.17150275659935,270.40777504335676,1.9,2.9751292761876935,4.8493750804514395,0.02570347833252784,2.5211795174577785,0.0,1.6690570376847713,2.1006475287458737
198.25,25.432645513681937,1565.829796078265,0.4408649078077507,41.33479650507893,17269.51304393255,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12716.320958062814,12716.32275684097,542.0,31.94005187623588,9.52663488941617,313.165959215653,270.41118087951844,1.9,2.9750766125487034,4.849513985885258,0.02551228575064926,2.5023940847940285,0.0,1.6566106768521418,2.0849628865044103
198.5,25.43219750626021,1565.8022865495261,0.4408774422124229,41.026162688442746,17270.032336137323,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12716.096967858773,12716.098753130105,542.0,31.938926725789234,9.52646795714638,313.16045730990527,270.4145612070808,1.9,2.9750243444441,4.849651864336652,0.025322513537819925,2.483748679383531,0.0,1.64425724337132,2.0693956440920087
198.75,25.43175286332824,1565.7749836118737,0.44088988395175976,40.71983897670218,17270.547751060836,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12715.874659796791,12715.876431664119,542.0,31.937810044692313,9.5263022784895,313.1549967223748,270.4179162188537,1.9,2.97497246886256,4.8497887234693575,0.02513415111336159,2.4652422511916225,0.0,1.6319960381217742,2.0539449139160815
199.0,25.431311559254922,1565.7478856915027,0.4409022337183271,40.415807891170644,17271.059317882777,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12715.65402106206,12715.655779627461,542.0,31.936701768133645,9.526137843895768,313.1495771383006,270.42124610627485,1.9,2.974920982813855,4.849924570901598,0.0249471879674471,2.446873757322888,0.0,1.6198263667731918,2.0386098145352802
199.25,25.430873571881364,1565.7209914280782,0.4409144918617831,40.11405422016573,17271.56706228228,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12715.435040577913,12715.436785940681,542.0,31.93560184002931,9.525974645110791,313.14419828561563,270.42455104273154,1.9,2.9748698837133483,4.850059410479615,0.02476161496620054,2.4286422915779764,0.0,1.6077476256759995,2.023389578841287
199.5,25.43043887369939,1565.6942991323542,0.4409266592961762,39.81455927006743,17272.071015276604,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12715.2177045896,12715.219436849695,542.0,31.934510190869066,9.525812671884283,313.1388598264709,270.4278312282775,1.9,2.974819168351473,4.850193252257938,0.024577420854420606,2.41054673724253,0.0,1.595759071668844,2.008283264113672
199.75,25.43000743967143,1565.6678072669729,0.4409387366953249,39.51730596150348,17272.57120538623,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12715.002000579096,12715.003719835715,542.0,31.93342675735483,9.525651914887629,313.1335614533946,270.43108684999714,1.9,2.9747688338072487,4.850326103648574,0.024394595355575168,2.3925860748742847,0.0,1.5838600261346134,1.9932900090434422
200.0,25.429579245017983,1565.6415143104282,0.44095072472024377,39.222277387445956,17273.067660851757,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12714.787916157455,12714.789622508992,542.0,31.932351476844005,9.525492364888402,313.12830286208566,270.43431809322436,1.9,2.9747188771898134,4.8504579719226815,0.024213128294841815,2.3747592952248113,0.0,1.5720498172677115,1.9784089610114706
200.25,25.429154265139637,1565.6154187522725,0.4409626240269855,38.92945676238867,17273.560409712147,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12714.575439025777,12714.577132569819,542.0,31.931284287153552,9.525334012721274,313.1230837504545,270.43752514194165,1.9,2.974669295629318,4.85058886429684,0.024033009568243172,2.357065396173451,0.0,1.560327778040463,1.9636392735253214
200.5,25.428732475615064,1565.5895190929925,0.44097443526666846,38.63882742102929,17274.049479806854,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12714.364556974206,12714.366237807531,542.0,31.930225126554806,9.525176849287268,313.1179038185985,270.4407081787937,1.9,2.9746200862766856,4.850718787933353,0.023854229141896516,2.339503382651075,0.0,1.5486932461517118,1.9489801061528191
200.75,25.428313852198993,1565.563813843886,0.4409861590855044,38.35037281695141,17274.534898777933,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12714.155257880913,12714.156926099497,542.0,31.929173933768283,9.525020865552994,313.1127627687772,270.44386738510093,1.9,2.9745712463033835,4.850847749940549,0.023676777051262355,2.32207226656379,0.0,1.5371455639753975,1.9344306244556153
201.0,25.427898370820213,1565.5383015269376,0.44099779612482615,38.06407652130659,17275.016694072176,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12713.947529711091,12713.949185410107,542.0,31.92813064795856,9.524866052549918,313.1076603053875,270.4470029408725,1.9,2.9745227729011816,4.850975757373088,0.023500643400392124,2.3047710667165857,0.0,1.5256840785091073,1.9199899999227523
201.25,25.427486007579525,1565.5129806746952,0.4410093470211151,37.77992222149641,17275.49489294323,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12713.741360515953,12713.743003789763,542.0,31.927095208729007,9.524712401373588,313.10259613493906,270.4501150248203,1.9,2.974474663281921,4.851102817232266,0.02332581836117491,2.287598808736928,0.0,1.5143081413226094,1.9056574099042314
201.5,25.42707673874776,1565.4878498301466,0.4410208124060291,37.49789371985457,17275.969522453717,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12713.536738431727,12713.53836937388,542.0,31.926067556116735,9.52455990318291,313.09756996602937,270.45320381437216,1.9,2.9744269146772786,4.85122893646632,0.023152292172583275,2.2705545249983,0.0,1.5030171085063613,1.8914320375445737
201.75,25.42667054076376,1565.4629075465953,0.4410321929064296,37.217974932328914,17276.440609477377,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12713.333651678628,12713.33527038188,542.0,31.92504763058736,9.524408549199372,313.0925815093191,270.4562694856853,1.9,2.974379524338531,4.851354121970726,0.022980055139918163,2.25363725454369,0.0,1.4918103406200034,1.8773130717163873
202.0,25.426267390232333,1565.4381523875377,0.44104348914441005,36.94014988716355,17276.90818070115,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12713.132088559889,12713.133695116167,542.0,31.92403537302983,9.524258330706317,313.08763047750756,270.4593122136594,1.9,2.9743324895363217,4.85147838058851,0.022809097634052936,2.2368460430090282,0.0,1.4806872026408253,1.8632997069539297
202.25,25.425867263922274,1565.4135829265379,0.44105470173732286,36.66440272358084,17277.37226262735,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12712.932037460705,12712.933631961138,542.0,31.923030724751296,9.524109239048169,313.0827165853076,270.46233217195066,1.9,2.9742858075604217,4.851601719110551,0.02263941009067645,2.220179942546565,0.0,1.4696470639122152,1.8493911433866683
202.5,25.42547013876433,1565.389197747106,0.4410658312978073,36.390717690463525,17277.83288157575,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12712.733486847272,12712.735069382165,542.0,31.922033627471933,9.52396126562971,313.07783954942124,270.4653295329843,1.9,2.9742394757195014,4.85172414427588,0.022470983009535362,2.203638011748214,0.0,1.4586892980920894,1.8355865866728445
202.75,25.425075995291184,1565.3649956536585,0.44107687848648497,36.119081406060516,17278.290060136573,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12712.536426984476,12712.537997645592,542.0,31.921044031961713,9.523814403196203,313.0729991307317,270.46830444888343,1.9,2.9741934917419512,4.851845663351335,0.022303808352538177,2.187219452238356,0.0,1.4478133736505918,1.8218853619834103
203.0,25.42468481021133,1565.3409752160992,0.44108784389838696,35.84947797981322,17278.743824827863,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12712.340846227726,12712.342405105665,542.0,31.920061879394897,9.523668643069852,313.0681950432199,270.471257092652,1.9,2.9741478529105883,4.851966282882256,0.02213787652579792,2.170923313821948,0.0,1.43701865851451,1.80828666793766
203.25,25.42429655972652,1565.3171349732693,0.441098728113775,35.58189119159166,17279.194202674757,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12712.146732679535,12712.14827986326,542.0,31.919087109679726,9.52352397638436,313.06342699465387,270.4741876397758,1.9,2.9741025564492114,4.852086009251525,0.02197317772789134,2.154748626198634,0.0,1.4263045073368954,1.794789686528077
203.5,25.423911221628327,1565.2934735615186,0.4411095317302798,35.31630586889245,17279.641219047753,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12711.954075236352,12711.955610814164,542.0,31.918119666722045,9.523380394865127,313.05869471230375,270.47709625660053,1.9,2.974057599766885,4.852204849033077,0.02180970280197867,2.138694482214747,0.0,1.4156703166533267,1.7813936525888932
203.75,25.42352877387746,1565.2699896275826,0.4411202553412212,35.05270695361963,17280.084899127643,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12711.762862879206,12711.76438693873,542.0,31.917159494858257,9.523237890300562,313.05399792551657,270.47998310821276,1.9,2.974012980292407,4.852322808753433,0.021647442658494363,2.122759981458454,0.0,1.4051154875101408,1.7680978067227633
