Time,tumor_volume_x_1,endothelial_volume_x_2,concentration_of_administrated_inhibitor_x_3,lambda_1,lambda_2,lambda_3,b,d,e,u,a,compartment,tumor_growth,endothelial_loss,stimulatory_effect,inhibition_effect,drug_kill,inhibitor_clearance,administrated_inhibitor
83.16,17335.24331796,17342.679122980153,2.037995598269021e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.4273684569766807,0.0,101411.173410066,101410.68751369514,2.3327240451784895e-17,2.6493942777497275e-21,0.0
83.28,17335.41329726619,17342.73705573963,2.3765220711487303e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.4058646772883912,0.0,101412.1677890072,101411.68919065515,2.720216227548216e-17,3.0894786924933496e-21,0.0
83.4,17335.58071855701,17342.794108056954,2.7526994950334814e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.3846827185535546,0.0,101413.14720355849,101412.67574524309,3.150807038525389e-17,3.578509343543526e-21,0.0
83.52,17335.745620723897,17342.850291892406,3.1692892316376477e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.363817418265536,0.0,101414.1118812348,101413.6473989721,3.627657572615897e-17,4.1200760011289425e-21,0.0
83.64,17335.90803289272,17342.905635422365,3.540757094066272e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.3432686001652419,0.0,101415.0619924224,101414.60443009836,4.0528630665826827e-17,4.602984222286154e-21,0.0
83.76,17336.06798513709,17342.960164042346,3.7952512446915565e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.323035372286813,0.0,101415.99771305198,101415.5471043186,4.3441788158483745e-17,4.933826618099024e-21,0.0
83.88,17336.225525834434,17343.013869572635,4.039898973503356e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.3031068856784895,0.0,101416.91932613144,101416.4755623815,4.6242255793233026e-17,5.251868665554363e-21,0.0
84.0,17336.380691269438,17343.066764272135,4.270921986083442e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.2834785346514275,0.0,101417.82704392621,101417.39001739408,4.88867841987643e-17,5.552198581908475e-21,0.0
84.12,17336.533517250653,17343.11886023725,4.484223953450577e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.264145773523785,0.0,101418.72107591631,101418.29067965913,5.132848315360679e-17,5.82949113948575e-21,0.0
84.24,17336.68403912436,17343.170169407058,4.675380574298104e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.2451041149526376,0.0,101419.6016288775,101419.17775675964,5.3516707798482804e-17,6.077994746587536e-21,0.0
84.36,17336.83229178851,17343.22070356841,4.839629637231489e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.2263491282481063,0.0,101420.46890696276,101420.05145364284,5.539694484854406e-17,6.2915185284009364e-21,0.0
84.48,17336.978309706607,17343.27047436111,4.971861083005674e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.2078764377029914,0.0,101421.32311178364,101420.91197270452,5.691069880552145e-17,6.463419407907376e-21,0.0
84.6,17337.122126921622,17343.319493283027,5.06660706676264e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.189681720914253,0.0,101422.16444249148,101421.75951387314,5.799537816982141e-17,6.586589186791432e-21,0.0
84.72,17337.263777069908,17343.36777169524,5.118032020268921e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.1717607071011653,0.0,101422.99309585895,101422.59427469413,5.858418165259195e-17,6.653441626349598e-21,0.0
84.84,17337.403293395102,17343.415320827193,5.1199227141530136e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.1541091754319805,0.0,101423.80926636134,101423.4164504141,5.860598438778106e-17,6.6558995283989176e-21,0.0
84.96,17337.54070876202,17343.462151781812,5.06567832014293e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.1367229533458023,0.0,101424.6131462578,101424.22623406489,5.798522414421039e-17,6.585381816185809e-21,0.0
85.08,17337.67605567059,17343.508275540647,4.948300473303628e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.1195979148674713,0.0,101425.40492567293,101425.02381654797,5.66417875376781e-17,6.432790615294717e-21,0.0
85.2,17337.809366269725,17343.553702969042,4.760383334274548e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.1027299789428149,0.0,101426.18479267789,101425.80938671871,5.449089624310824e-17,6.188498334556913e-21,0.0
85.32,17337.94067237126,17343.598444821222,4.494103651507108e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.0861151077451177,0.0,101426.95293337187,101426.58313147027,5.1442993206755074e-17,5.8423347469592406e-21,0.0
85.44,17338.070005463847,17343.64251174549,4.141210823502061e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.0697493050086342,0.0,101427.7095319635,101427.34523581825,4.740362885847e-17,5.38357407055268e-21,0.0
85.56,17338.197396726853,17343.685914289308,3.693016961047173e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.0536286143414688,0.0,101428.45477085208,101428.09588298459,4.2273347324039936e-17,4.800922049361324e-21,0.0
85.68,17338.32281738016,17343.728647702883,3.481407600242853e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.0377576516928573,0.0,101429.18848167393,101428.83493289132,3.985118856223726e-17,4.525829880315709e-21,0.0
85.8,17338.44628458747,17343.770718923446,3.57360251434412e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.022134457762143,0.0,101429.91076483669,101429.56249298903,4.090663014857282e-17,4.645683268647357e-21,0.0
85.92,17338.56788063469,17343.812151463273,3.662607728630556e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-1.0067477549169117,0.0,101430.62210171294,101430.27902164016,4.1925563083711515e-17,4.761390047219723e-21,0.0
86.04,17338.68763389697,17343.85295508328,3.74763885645418e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.9915939735745659,0.0,101431.32265829727,101430.98468653798,4.289900818836452e-17,4.871930513390434e-21,0.0
86.16,17338.80557243532,17343.8931394503,3.827849734939967e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.9766695862736233,0.0,101432.01259874663,101431.67965360248,4.3817279059403486e-17,4.976204655421957e-21,0.0
86.28,17338.92172400912,17343.932714141905,3.902330531702736e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.961971106206168,0.0,101432.69208545335,101432.3640870569,4.466996039232795e-17,5.073029691213557e-21,0.0
86.4,17339.0361160886,17343.971688651127,3.970105851563915e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.9474950857286147,0.0,101433.3612791183,101433.03814950433,4.544588630371199e-17,5.161137607033089e-21,0.0
86.52,17339.14877586737,17344.0100723913,4.0301328432684355e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.9332381148910921,0.0,101434.0203388241,101433.70200200459,4.6133118653637e-17,5.239172696248966e-21,0.0
86.64,17339.259730274887,17344.04787470079,4.081299306201586e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.919196819955504,0.0,101434.66942210808,101434.3558041506,4.6718925368110664e-17,5.305689098062062e-21,0.0
86.76,17339.369005988992,17344.08510484782,4.1224217971058176e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.905367861916328,0.0,101435.3086850356,101434.99971414535,4.7189758761474786e-17,5.359148336237563e-21,0.0
86.88,17339.47662944837,17344.12177203521,4.152243736797613e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.8917479350237846,0.0,101435.93828227297,101435.63388887825,4.753123385880429e-17,5.3979168578368976e-21,0.0
87.0,17339.582626865078,17344.15788540519,4.169433516884337e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.8783337653049491,0.0,101436.5583671607,101436.25848400201,4.772810671829783e-17,5.420263571949638e-21,0.0
87.12,17339.68702423702,17344.19345404416,4.172582606481056e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.8651221090846616,0.0,101437.16909178656,101436.8736540093,4.7764252753659583e-17,5.424357388425372e-21,0.0
87.24,17339.78984736048,17344.228486987482,4.160203658927408e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.8521097515040229,0.0,101437.7706070588,101437.47955230922,4.762264505647328e-17,5.4082647566056304e-21,0.0
87.36,17339.891121842586,17344.262993224256,4.13072861850443e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.8392935050464612,0.0,101438.36306277911,101438.07633130426,4.728533271856597e-17,5.3699472040557596e-21,0.0
87.48,17339.99087311383,17344.2969817021,4.0825068271514095e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.8266702080525257,0.0,101438.9466077159,101438.6641424667,4.673341915436067e-17,5.307258875296832e-21,0.0
87.6,17340.089126440565,17344.330461331938,4.013803131182741e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.8142367232463307,0.0,101439.5213896773,101439.24313641548,4.594704042321514e-17,5.217944070537564e-21,0.0
87.72,17340.1859069375,17344.363440992765,3.922795988004728e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.8019899362511048,0.0,101440.08755558437,101439.81346299268,4.490534355174271e-17,5.099634784406146e-21,0.0
87.84,17340.2812395802,17344.39592953646,3.807575572832481e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.7899267541149232,0.0,101440.64525154416,101440.37527134051,4.358646485611317e-17,4.949848244682226e-21,0.0
87.96,17340.375149217587,17344.42793579252,3.6661418854067515e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.778044103826665,0.0,101441.19462292288,101440.9287099776,4.1967508264326425e-17,4.765984451028777e-21,0.0
88.08,17340.46766058444,17344.459468572877,3.49640285671071e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.7663389308384662,0.0,101441.73581441896,101441.47392687591,4.0024523638454076e-17,4.545323713723923e-21,0.0
88.2,17340.55879831389,17344.49053667667,3.29617245568689e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.7548081975858024,0.0,101442.26897013625,101442.01106953737,3.773248509684427e-17,4.285024192392957e-21,0.0
88.32,17340.648586949934,17344.52114889502,3.063168795954003e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.7434488820081604,0.0,101442.7942336571,101442.54028507057,3.506526933627927e-17,3.9821194347402044e-21,0.0
88.44,17340.7370509599,17344.551314015807,2.7950122425236805e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.7322579760695644,0.0,101443.3117481154,101443.0617202673,3.199563395407789e-17,3.633515915280785e-21,0.0
88.56,17340.824214746997,17344.581040828478,2.489223518517484e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.721232484276378,0.0,101443.82165626992,101443.5755216796,2.849519577013739e-17,3.235990574072729e-21,0.0
88.68,17340.9100056174,17344.610293220638,2.2210849954347276e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.710379430410429,0.0,101444.32353286177,101444.08119456386,2.5425743424797158e-17,2.887410494065146e-21,0.0
88.8,17340.99431607129,17344.639019002498,2.0936703765818556e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.6997094334530527,0.0,101444.81674901705,101444.57801439844,2.3967211558350263e-17,2.7217714895564123e-21,0.0
88.92,17341.077346645277,17344.66730855765,1.9627773442765595e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.6892013501650783,0.0,101445.30247787487,101445.06729187699,2.2468855224585826e-17,2.5516105475595275e-21,0.0
89.04,17341.15911734082,17344.695168753482,1.8289352351536244e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.678852660853532,0.0,101445.7808364438,101445.54914514603,2.0936733930507174e-17,2.377615805699712e-21,0.0
89.16,17341.239647970717,17344.72260639632,1.6927142975701993e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.668660870265676,0.0,101446.25194062869,101446.02369126007,1.937737556253583e-17,2.200528586841259e-21,0.0
89.28,17341.318958168104,17344.749628234535,1.5547266460198364e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.6586235064571068,0.0,101446.7159052834,101446.49104623473,1.779778731426886e-17,2.0211446398257874e-21,0.0
89.4,17341.3970673954,17344.776240961724,1.4156272155466818e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.6487381196907938,0.0,101447.17284426308,101446.95132510044,1.6205466614220108e-17,1.8403153802106863e-21,0.0
89.52,17341.47399495322,17344.802451219814,1.276114716159521e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.6390022813193713,0.0,101447.62287047633,101447.40464195512,1.4608412053541682e-17,1.6589491310073775e-21,0.0
89.64,17341.54975998937,17344.828265602202,1.1369325872458183e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.6294135826651054,0.0,101448.06609593781,101447.85111001777,1.3015134313728036e-17,1.4780123634195638e-21,0.0
89.76,17341.624381507783,17344.853690656913,9.988699519859109e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.6199696339123274,0.0,101448.50263182052,101448.29084168159,1.1434667094304821e-17,1.2985309375816842e-21,0.0
89.88,17341.697878377443,17344.878732889727,8.62762571767052e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.610668062993113,0.0,101448.93258850803,101448.72394856722,9.876578040499888e-18,1.1215913432971677e-21,0.0
90.0,17341.77026934138,17344.90339876732,7.294938005974541e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.6015065144676868,0.0,101449.35607564707,101449.15054157609,8.350979670899233e-18,9.483419407766904e-22,0.0
90.12,17341.841573025587,17344.92769472039,5.999955395204778e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5924826484136054,0.0,101449.77320219968,101449.57073094347,6.868540305090709e-18,7.799942013766212e-22,0.0
90.24,17341.911807947974,17344.951627146816,4.752491910286756e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5835941393126327,0.0,101450.18407649564,101449.98462629183,5.4404949912938034e-18,6.178239483372783e-22,0.0
90.36,17341.980992527333,17344.975202414786,3.562866134778415e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5748386749330874,0.0,101450.5888062849,101450.39233668413,4.078656433978831e-18,4.6317259752119395e-22,0.0
90.48,17342.04914509228,17344.99842686592,2.441910755011913e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5662139552146935,0.0,101450.98749878982,101450.79397067694,2.795425921479088e-18,3.174483981515487e-22,0.0
90.6,17342.116283890195,17345.021306818446,1.400982104234089e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5577176911588928,0.0,101451.38026075764,101451.18963637375,1.6038042535951665e-18,1.8212767355043157e-22,0.0
90.72,17342.18242709619,17345.043848570305,4.5196970674704805e-23,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5493476037105725,0.0,101451.76719851271,101451.5794414783,5.174026691956987e-19,5.875606187711625e-23,0.0
90.84,17342.24759282206,17345.06605840229,-3.926941779501794e-23,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5411014226393439,0.0,101452.14841800903,101451.9634933476,-4.495462261815258e-19,-5.105024313352332e-23,0.0
90.96,17342.311799125197,17345.087942581224,-1.120025011021126e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5329768854377529,0.0,101452.5240248824,101452.34189904541,-1.2821775327274277e-18,-1.4560325143274638e-22,0.0
91.08,17342.37506401759,17345.10950736304,-1.7164764301511717e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5249717361913163,0.0,101452.8941245029,101452.71476539533,-1.9649831287534575e-18,-2.231419359196523e-22,0.0
91.2,17342.437405474746,17345.13075899595,-2.1679307054060987e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5170837244710385,0.0,101453.25882202726,101453.08219903414,-2.4818007430729336e-18,-2.8183099170279283e-22,0.0
91.32,17342.498841444645,17345.151703723608,-2.4596891950915005e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5093106042225318,0.0,101453.61822245117,101453.44430646503,-2.815803027369545e-18,-3.197595953618951e-22,0.0
91.44,17342.559389856695,17345.172347788197,-2.576462801611884e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.5016501326424974,0.0,101453.97243066166,101453.80119411084,-2.9494866285471413e-18,-3.349401642095449e-22,0.0
91.56,17342.619068630673,17345.192697433602,-2.502362427329532e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.49410006906992676,0.0,101454.32155148943,101454.15296836726,-2.864661261055996e-18,-3.253071155528392e-22,0.0
91.68,17342.67784930547,17345.21274112377,-2.541361432649817e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.48666366339264694,0.0,101454.665418437,101454.49945074807,-2.909310010292279e-18,-3.3037698624447624e-22,0.0
91.8,17342.73551656497,17345.232395676783,-4.287977890519857e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.4793662824855131,0.0,101455.00277190507,101454.83931496601,-4.9088142192269945e-18,-5.5743712576758145e-22,0.0
91.92,17342.792314646143,17345.25175413358,-6.160859736544985e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.4721789017429441,0.0,101455.33504067993,101455.17405773974,-7.052869768050339e-18,-8.00911765750848e-22,0.0
92.04,17342.848257163263,17345.270821105667,-8.171724360790169e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.4650997935875491,0.0,101455.66230440508,101455.50375912673,-9.354890959479917e-18,-1.062324166902722e-21,0.0
92.16,17342.903357574174,17345.289601148488,-1.0332965164084493e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.4581272496842957,0.0,101455.98464180891,101455.82849824692,-1.1829066031835207e-17,-1.343285471330984e-21,0.0
92.28,17342.95762918556,17345.30809876314,-1.2657667224845796e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.45125958026002555,0.0,101456.30213073551,101456.14835331318,-1.449037509655339e-17,-1.6454967392299535e-21,0.0
92.4,17343.011085158258,17345.32631839812,-1.5159622965902814e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.44449511341774317,0.0,101456.6148481758,101456.46340166235,-1.73546080756928e-17,-1.970750985567366e-21,0.0
92.52,17343.063738512563,17345.344264451072,-1.7853347821319494e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.4378321944552876,0.0,101456.92287029848,101456.77371978604,-2.0438382639429095e-17,-2.3209352167715344e-21,0.0
92.64,17343.115602133523,17345.36194127052,-2.0754095903219847e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.4312691851824761,0.0,101457.2262724811,101457.07938336149,-2.3759162143542405e-17,-2.69803246741858e-21,0.0
92.76,17343.166688776233,17345.3793531576,-2.3877875668609768e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.42480446323819737,0.0,101457.52512934095,101457.38046728229,-2.7335273566891497e-17,-3.1041238369192698e-21,0.0
92.88,17343.217011071163,17345.39650436781,-2.7241465586201505e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.4184364214015439,0.0,101457.81951476629,101457.67704568934,-3.1185925448881874e-17,-3.5413905262061956e-21,0.0
93.0,17343.266581529428,17345.413399112753,-3.0862429803238792e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.41216346691916395,0.0,101458.10950194714,101457.96919200166,-3.533122582692615e-17,-4.012115874421043e-21,0.0
93.12,17343.315412548105,17345.430041561853,-3.4759133812318025e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.4059840208114963,0.0,101458.39516340641,101458.25697894722,-3.9792200173892067e-17,-4.5186873956013434e-21,0.0
93.24,17343.363516415542,17345.446435844126,-3.895076011821319e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.3998965171963378,0.0,101458.67657103091,101458.54047859374,-4.4590809335548114e-17,-5.063598815367715e-21,0.0
93.36,17343.410905316643,17345.462586049893,-4.345732390470115e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.3938994026020167,0.0,101458.95379610236,101458.81976237966,-4.9749967468003796e-17,-5.6494521076111494e-21,0.0
93.48,17343.457591338174,17345.47849623254,-4.829968870138235e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.38799113528792,0.0,101459.22690932831,101459.09490114477,-5.529355997514052e-17,-6.278959531179706e-21,0.0
93.6,17343.503586474082,17345.49417041023,-5.3499582050505894e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.3821701845524104,0.0,101459.49598087337,101459.36596516127,-6.124646144604464e-17,-6.954945666565767e-21,0.0
93.72,17343.54890263077,17345.50961256768,-5.907961117379523e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.3764350300617791,0.0,101459.76108039,101459.63302416446,-6.763455359244052e-17,-7.68034945259338e-21,0.0
93.84,17343.59355163241,17345.524826657864,-6.506327863926826e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.37078416115771695,0.0,101460.02227704959,101459.89614738365,-7.448474318611827e-17,-8.458226223104874e-21,0.0
93.96,17343.637545226255,17345.53981660377,-7.14749980280626e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.365216076176212,0.0,101460.27963957358,101460.15540357298,-8.182497999637077e-17,-9.291749743648138e-21,0.0
94.08,17343.680895087917,17345.554586300146,-7.834010960126185e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.35972928176714947,0.0,101460.53323626431,101460.41086104227,-8.968427472743796e-17,-1.0184214248164041e-20,0.0
94.2,17343.723612826696,17345.569139615218,-8.568489596671473e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.35432229220537637,0.0,101460.78313503617,101460.66258768787,-9.809271695595159e-17,-1.1139036475672915e-20,0.0
94.32,17343.765709990857,17345.58348039245,-9.35365977458608e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.34899362871319184,0.0,101461.0294034465,101460.91065102341,-1.0708149306839933e-16,-1.2159757706961905e-20,0.0
94.44,17343.80719807295,17345.59761245227,-1.0192342924055728e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.34374181877023663,0.0,101461.27210872676,101461.15511821085,-1.1668290419860525e-16,-1.3250045801272447e-20,0.0
94.56,17343.848088515097,17345.611539593818,-1.1087459409989714e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.33856539543813935,0.0,101461.5113178133,101461.39605609112,-1.2693038416521914e-16,-1.441369723298663e-20,0.0
94.68,17343.8883927143,17345.62526559668,-1.2042030098703647e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.3334628966707135,0.0,101461.74709737864,101461.633531215,-1.3785851740923877e-16,-1.5654639128314743e-20,0.0
94.8,17343.927953800012,17345.638745603388,-1.2628556886454602e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.32845582719874206,0.0,101461.97852973007,101461.86666939255,-1.4457325451629066e-16,-1.6417123952390984e-20,0.0
