Time,IkBa_mRNA,IkBa_cytoplasm,IkBa_nucleus,IkBaIKK,IkBaNFkB_cytoplasm,IkBaNFkB_nucleus,IkBaIKKNFkB,NFkB_cytoplasm,IKK,NFkB_nucleus,IkBbIKK,IkBbIKKNFkB,IkBbNFkB_nucleus,IkBbNFkB_cytoplasm,IkBb_nucleus,IkBb_cytoplasm,IkBb_mRNA,IkBe_mRNA,IkBe_cytoplasm,IkBe_nucleus,IkBeNFkB_cytoplasm,IkBeNFkB_nucleus,IkBeIKKNFkB,IkBeIKK,Total_IkBalpha,Total_IkBbeta,Total_IkBeps,cytoplasm,nucleus,txn_a,mdeg_a,tsl_a,int_ai,int_an,int_an_n,int_2ani,int_2ain,deg_a,deg_a_n,deg_an_n,deg_an,deg_ai,deg_ain,loc_a,loc_an,loc_bn,loc_b,deg_bin,deg_bi,deg_bn,deg_bn_n,deg_b_n,deg_b,int_2bin,int_2bni,int_bn_n,int_bn,int_bi,tsl_b,mdeg_b,txn_b,loc_n,txn_e,mdeg_e,tsl_e,int_ei,int_en,int_en_n,int_2eni,int_2ein,deg_e,deg_e_n,deg_en_n,deg_en,deg_ei,deg_ein,loc_e,loc_en,IKK_deg,itxn_a
8.69,0.0015082837203900942,0.0011485623058442164,4.667960685641501e-05,1.3756078584081768e-06,0.05798033567171191,1.8506565082134505e-06,0.0004995626350064508,4.0817570096335495e-05,0.00033355849548114306,0.0016736631294098849,1.0324467056705051e-07,0.00011800291570324728,5.185294989970156e-07,0.029755913169041658,8.82127611217373e-06,0.00023426478841024064,0.00034540997525128167,0.0002464441958253526,0.00016430386856820637,6.144566919639966e-06,0.009881664916725841,3.5951539647959276e-07,4.7311037070276795e-05,8.606421086843186e-08,0.05967836648378561,0.030117623923436886,0.010099869968891312,1.0,1.0,0.0001848,2.5339166502553582e-05,0.000369227854751495,4.1403157546944827e-07,-2.0723744674385637e-06,2.343667067337427e-06,0.00017720495460355758,-2.8289288994817676e-08,0.00013782747670130596,5.601552822769801e-06,1.1103939049280704e-10,3.4788201403027146e-06,9.904376580538872e-08,0.00017984254860232228,2.0113966222918914e-05,1.532343588800737e-06,2.1467121258476447e-07,4.110910878038246e-06,1.4160349884389673e-05,2.477872093609212e-09,1.7853547901424995e-06,3.111176993982094e-11,1.5878297001912713e-06,4.2167661913843314e-05,-6.953749044856527e-09,1.619466622075827e-05,4.4288422572874054e-07,-1.4984912074813535e-06,1.7290073322337844e-08,8.455636194151374e-05,5.802887584221532e-06,4.272e-05,0.00021238129549904422,3.048e-05,4.140262489865923e-06,6.032953913804631e-05,2.055793150753955e-08,-3.917053548320947e-07,3.0849648206400365e-07,8.876016894002776e-06,-2.7332742654193676e-09,2.9574696342277146e-05,1.1060220455351939e-06,2.1570923788775566e-11,5.928998950035505e-07,3.0983115912635466e-09,8.515986672649824e-06,2.883734831192035e-06,1.488393741425514e-07,0.0,5.546273576077257e-06
8.700000000000001,0.0015099337222143675,0.0011506922939483937,4.680136031772104e-05,1.3790428482637689e-06,0.0579785235132663,1.8587802841450933e-06,0.0004995359902128679,4.081752200760009e-05,0.0003335574703219245,0.0016757558860511154,1.0346243187175935e-07,0.00011802316432615456,5.208145977188808e-07,0.029755720550628098,8.842085855325554e-06,0.00023466243527630617,0.00034577911536679977,0.00024670757107631214,0.00016458633295585425,6.159264744054892e-06,0.009881567807111486,3.611140731368806e-07,4.731460360963776e-05,8.626625024123651e-08,0.059678790980877694,0.030117872513115474,0.010100075388744412,1.0,1.0,0.0001848,2.5366886533201373e-05,0.00036963177519807716,4.147315008095013e-07,-2.069659169829547e-06,2.3527181240115553e-06,0.00017719958369458202,-2.8283486058519182e-08,0.00013808307527380723,5.616163238126525e-06,1.115268170487056e-10,3.4787114107959784e-06,9.929108507499135e-08,0.00017983295647663246,2.0150844967258433e-05,1.5390700752721373e-06,2.1561724345561667e-07,4.117818804709603e-06,1.4162779719138547e-05,2.4830983649222246e-09,1.7853432330376859e-06,3.1248875863132853e-11,1.5915754539585996e-06,4.223923834973511e-05,-6.954697456872713e-09,1.619226722423777e-05,4.444840736350702e-07,-1.4979930595502561e-06,1.7314871637990194e-08,8.464672744179258e-05,5.809089138162236e-06,4.272e-05,0.00021237099058799515,3.048e-05,4.144687194082044e-06,6.039401339948121e-05,2.0587504194641206e-08,-3.913538803994159e-07,3.096210576135248e-07,8.875463815317666e-06,-2.7332409795462213e-09,2.9625539932053764e-05,1.1086676539298805e-06,2.1666844388212837e-11,5.928940684266892e-07,3.105585008684514e-09,8.516628649734797e-06,2.8886428162767177e-06,1.4950122627866858e-07,0.0,5.560152423477219e-06
8.71,0.0015115835857189143,0.0011528233614070123,4.6923245857808224e-05,1.3824823060058457e-06,0.05797671150390579,1.866927311451005e-06,0.0004995093879301317,4.081747483074723e-05,0.0003335564578717525,0.001677848421670769,1.0368039833982062e-07,0.00011804336474557457,5.231062359183516e-07,0.029755527970715786,8.862911201946549e-06,0.00023506019553060577,0.00034614819347198746,0.00024697090208394606,0.00016486888061927206,6.1739739324116e-06,0.009881470713206171,3.6271737802347814e-07,4.7318158236926935e-05,8.646851223007226e-08,0.059679216908718205,0.03011812122882817,0.010100280911885036,1.0,1.0,0.0001848,2.5394604240077757e-05,0.0003700356617839902,4.154315909762474e-07,-2.0669425340785034e-06,2.361790804427102e-06,0.00017719421836931795,-2.8277680173927493e-08,0.00013833880336884148,5.630789502936987e-06,1.120156386870603e-10,3.4786026902343476e-06,9.953872603242088e-08,0.0001798233796548474,2.018774155503252e-05,1.545815813881432e-06,2.1656598167019755e-07,4.124728585127545e-06,1.4165203769468949e-05,2.4883295601556948e-09,1.7853316782429473e-06,3.13863741551011e-11,1.5953240163503787e-06,4.231083519550904e-05,-6.9556427232441506e-09,1.618987441632021e-05,4.460872607736708e-07,-1.4974947697995166e-06,1.7339662809137785e-08,8.473707776194253e-05,5.815289650329389e-06,4.272e-05,0.00021236069166201535,3.048e-05,4.149111155010294e-06,6.045847683014999e-05,2.0617069325470832e-08,-3.910023012408521e-07,3.107480094953168e-07,8.874912537696815e-06,-2.7332067045675223e-09,2.967639851146897e-05,1.111315307834088e-06,2.176304268140869e-11,5.928882427923703e-07,3.1128664402826014e-09,8.517268482646847e-06,2.8935521639579578e-06,1.5016499450171993e-07,0.0,5.57404714568412e-06
8.72,0.0015132333110857564,0.0011549555063932759,4.704526328067797e-05,1.3859262300856367e-06,0.05797489964376209,1.8750976136710167e-06,0.0004994828280872661,4.081742856632574e-05,0.00033355545803969865,0.001679940736044471,1.038985698217771e-07,0.0001180635170842159,5.254044198549679e-07,0.029755335429268746,8.883752109255542e-06,0.00023545806879721691,0.0003465172095772617,0.00024723418885568666,0.00016515151128555588,6.188694454232948e-06,0.009881373635010831,3.64325315699233e-07,4.7321700993200976e-05,8.667099667236053e-08,0.059679644265367066,0.030118370070249114,0.010100486538056192,1.0,1.0,0.0001848,2.5422319626240705e-05,0.00037043951455379315,4.1613184522672693e-07,-2.0642245622409627e-06,2.370885120837622e-06,0.00017718885857428998,-2.8271871338394435e-08,0.0001385946607671931,5.645431593681356e-06,1.1250585682026101e-10,3.4784939786257255e-06,9.978668856616583e-08,0.00017981381811141576,2.022465595571083e-05,1.5525808241196018e-06,2.175174298199567e-07,4.131640213038837e-06,1.4167622050105907e-05,2.4935656757226506e-09,1.7853201257561248e-06,3.152426519129807e-11,1.5990753796659977e-06,4.2382452383499044e-05,-6.95658485149764e-09,1.6187487776273006e-05,4.4769378745259e-07,-1.4969963386512625e-06,1.7364446803960888e-08,8.482741290451366e-05,5.821489120897996e-06,4.272e-05,0.00021235039872514555,3.048e-05,4.153534372775536e-06,6.052292943187209e-05,2.0646626865515255e-08,-3.9065061766508247e-07,3.1187733797901104e-07,8.874363053041145e-06,-2.7331714431286686e-09,2.9727272031400056e-05,1.1139650017619305e-06,2.185951894195398e-11,5.928824181006499e-07,3.120155880204979e-09,8.517906178776175e-06,2.89846286968921e-06,1.5083068069948244e-07,0.0,5.5879577357108455e-06
8.73,0.0015148828984968181,0.001157088727083318,4.716741239015564e-05,1.3893746189498844e-06,0.0579730879329669,1.8832912142672695e-06,0.000499456310614036,4.081738321493348e-05,0.00033355447073442167,0.0016820328289473413,1.0411694616806234e-07,0.00011808362146455378,5.277091557636698e-07,0.02975514292625114,8.904608534488924e-06,0.000235856054700965,0.0003468861636930376,0.000247497431398965,0.00016543422468234462,6.203426279052968e-06,0.00988127657252644,3.6593789070653626e-07,4.732523191942656e-05,8.687370340537412e-08,0.05968007304888762,0.03011861903705308,0.010100692267001377,1.0,1.0,0.0001848,2.5450032694746543e-05,0.00037084333355202106,4.1683226281806517e-07,-2.061505256366833e-06,2.380001085429325e-06,0.00017718350425570886,-2.8266059549318772e-08,0.00013885064724999816,5.660089486818676e-06,1.1299747285603617e-10,3.478385275978014e-06,1.0003497256439167e-07,0.00017980427182105296,2.0261588138817854e-05,1.559365125413299e-06,2.1847159048615927e-07,4.138553682203503e-06,1.4170034575746454e-05,2.4988067080334964e-09,1.7853085755750684e-06,3.166254934582019e-11,1.6028295362080064e-06,4.24540898461737e-05,-6.957523849145915e-09,1.6185107283353034e-05,4.493036539687055e-07,-1.4964977665263204e-06,1.738922359065756e-08,8.49177328720556e-05,5.827687550043032e-06,4.272e-05,0.00021234011178169356,3.048e-05,4.157956847502612e-06,6.058737120646663e-05,2.06761767802863e-08,-3.902988299798464e-07,3.130090433262099e-07,8.873815353244102e-06,-2.733135197869665e-09,2.977816044282203e-05,1.1166167302295342e-06,2.1956273442392174e-11,5.928765943515864e-07,3.127453322593468e-09,8.51854174549678e-06,2.9033749289335672e-06,1.51498286752506e-07,0.0,5.6018841865600604e-06
8.74,0.0015165323481339257,0.001159223021656197,4.728969298989243e-05,1.3928274710408863e-06,0.057971276371651885,1.891508136624059e-06,0.0004994298354409634,4.0817338777218917e-05,0.0003335534958641473,0.0016841247001539894,1.0433552722900274e-07,0.00011810367800883282,5.300204498547489e-07,0.029754950461627253,8.925480434900994e-06,0.0002362541528674215,0.00034725505582972857,0.0002477606297212108,0.00016571702053781864,6.2181693764171204e-06,0.009881179525754026,3.675551075702868e-07,4.732875105648179e-05,8.707663226623975e-08,0.059680503257346605,0.030118868128915493,0.01010089809846458,1.0,1.0,0.0001848,2.547774344864995e-05,0.00037124711882318497,4.1753284300742683e-07,-2.058784618500342e-06,2.3891387103211065e-06,0.00017717815535945726,-2.8260244804147012e-08,0.00013910676259874363,5.674763158787091e-06,1.1349048819744355e-10,3.4782765822991134e-06,1.0028357791494381e-07,0.00017979474075874682,2.0298538073932837e-05,1.5661687371247209e-06,2.1942846623986601e-07,4.145468986394774e-06,1.4172441361059939e-05,2.504052653496066e-09,1.7852970276976352e-06,3.1801226991284935e-11,1.606586478282179e-06,4.252574751613587e-05,-6.958459723687791e-09,1.61827329168046e-05,4.509168606077468e-07,-1.495999053844203e-06,1.741399313744111e-08,8.500803766711755e-05,5.833884937939439e-06,4.272e-05,0.00021232983083624302,3.048e-05,4.162378579316341e-06,6.0651802155752405e-05,2.0705719035318084e-08,-3.899469384919369e-07,3.1414312579050185e-07,8.873269430190682e-06,-2.733097971425195e-09,2.9829063696807352e-05,1.1192704877550816e-06,2.205330645421721e-11,5.928707715452416e-07,3.1347587615846306e-09,8.519175190166721e-06,2.90828833716373e-06,1.5216781453409875e-07,0.0,5.615826491224154e-06
8.75,0.0015181816601788085,0.0011613583882938915,4.741210488336707e-05,1.3962847847965385e-06,0.0579694649599487,1.8997484040476808e-06,0.000499403402499342,4.081729525388254e-05,0.00033355253333664886,0.00168621634943851,1.0455431285481954e-07,0.00011812368683906972,5.323383083137988e-07,0.02975475803536148,8.946367767764297e-06,0.00023665236292290208,0.0003476238859977462,0.0002480237838298525,0.0001659998985806983,6.2329237158825455e-06,0.009881082494694653,3.69176970797855e-07,4.7332258445157704e-05,8.727978309194057e-08,0.059680934888814145,0.030119117345512383,0.010101104032190281,1.0,1.0,0.0001848,2.550545189100398e-05,0.0003716508704117723,4.18233585051973e-07,-2.0560626506799743e-06,2.398298007564566e-06,0.0001771728118310763,-2.8254427100374188e-08,0.000139363006595267,5.689452586004049e-06,1.1398490424286085e-10,3.4781678975969222e-06,1.0053250450535077e-07,0.0001797852248997631,2.033550573068964e-05,1.5729916785514795e-06,2.203880596419127e-07,4.152386119399066e-06,1.4174842420688366e-05,2.509303508515669e-09,1.785285482121689e-06,3.194029849882793e-11,1.6103461981975733e-06,4.259742532612237e-05,-6.959392482608324e-09,1.6180364655857513e-05,4.525334076443171e-07,-1.4955002010230972e-06,1.7438755412537632e-08,8.509832729224827e-05,5.840081284762135e-06,4.272e-05,0.0002123195558936609,3.048e-05,4.166799568341522e-06,6.07162222815479e-05,2.0735253596164342e-08,-3.895949435071916e-07,3.152795856174775e-07,8.872725275756467e-06,-2.7330597664247054e-09,2.9879981744525694e-05,1.1219262688588582e-06,2.21506182478713e-11,5.928649496816792e-07,3.1420721913098605e-09,8.519806520128387e-06,2.913203089861979e-06,1.5283926591031196e-07,0.0,5.629784642685195e-06
8.76,0.0015198308348130973,0.0011634948251812945,4.7534647873887685e-05,1.399746558650376e-06,0.057967653697988925,1.9080120397662742e-06,0.0004993770117212539,4.081725264567837e-05,0.0003335515830592267,0.0016883077765744764,1.0477330289563092e-07,0.00011814364807705598,5.346627373016674e-07,0.02975456564741835,8.96727049036997e-06,0.0002370506844944646,0.00034799265420750033,0.00024828689373231755,0.0001662828585402427,6.247689267018313e-06,0.009880985479349435,3.7080348487904624e-07,4.733575412615968e-05,8.748315571931863e-08,0.05968136794136378,0.030119366686520436,0.010101310067923454,1.0,1.0,0.0001848,2.5533158024860034e-05,0.0003720545883622462,4.1893448820881446e-07,-2.0533393549384068e-06,2.4074789891440334e-06,0.0001771674736157509,-2.82486064355447e-08,0.00013961937902175534,5.704157744866522e-06,1.1448072238597645e-10,3.4780592218793354e-06,1.0078175222282707e-07,0.0001797757242196514,2.0372491078776646e-05,1.579833968926475e-06,2.2135037324289028e-07,4.1593050750159225e-06,1.4177237769246717e-05,2.5145592694951422e-09,1.7852739388451009e-06,3.207976423810004e-11,1.6141086882665944e-06,4.266912320900363e-05,-6.9603221333789645e-09,1.6178002479725016e-05,4.5415329534191503e-07,-1.4950012084798541e-06,1.7463510384183453e-08,8.518860174999608e-05,5.8462765906860055e-06,4.272e-05,0.00021230928695910572,3.048e-05,4.171219814702935e-06,6.078063158567133e-05,2.0764780428395698e-08,-3.892428453304856e-07,3.1641842304474454e-07,8.872182881806625e-06,-2.7330205854924816e-09,2.9930914537243684e-05,1.1245840680632965e-06,2.2248209092742774e-11,5.928591287609661e-07,3.1493936058954704e-09,8.520435742708742e-06,2.9181191825201485e-06,1.5351264273992513e-07,0.0,5.643758633914867e-06
8.77,0.001521479872218326,0.0011656323305062081,4.76573217645935e-05,1.4032127910316173e-06,0.05796584258590407,1.9162990669296678e-06,0.0004993506630395856,4.0817210953415434e-05,0.00033355064493868845,0.0016903989813349368,1.0499249720145401e-07,0.00011816356184436065,5.369937429544066e-07,0.0297543732977625,8.988188560028078e-06,0.00023744911720990732,0.00034836136046939906,0.00024854995943603185,0.00016656590014624807,6.262465999405671e-06,0.009880888479719524,3.72434654286065e-07,4.733923814010892e-05,8.768674998507743e-08,0.059681802413072416,0.03011961615161695,0.010101516205409559,1.0,1.0,0.0001848,2.5560861853267877e-05,0.00037245827271904623,4.1963555173496723e-07,-2.05061473330245e-06,2.416681666976589e-06,0.00017716214065829612,-2.824278280725308e-08,0.00013987587966074496,5.71887861175122e-06,1.1497794401578008e-10,3.4779505551542446e-06,1.0103132095427643e-07,0.0001797662386942508,2.040949408793662e-05,1.5866956274177648e-06,2.2231540958312434e-07,4.166225847057994e-06,1.4179627421323278e-05,2.5198199328348964e-09,1.78526239786575e-06,3.22196245772644e-11,1.617873940805054e-06,4.2740841097783314e-05,-6.9612486834577105e-09,1.6175646367601827e-05,4.557765239529566e-07,-1.4945020766299784e-06,1.748825802062258e-08,8.527886104290888e-05,5.852470855885904e-06,4.272e-05,0.00021229902403803566,3.048e-05,4.175639318525335e-06,6.0845030069940594e-05,2.079429949759695e-08,-3.888906442657233e-07,3.175596383019436e-07,8.871642240194922e-06,-2.732980431247726e-09,2.998186202632465e-05,1.1272438798930207e-06,2.23460792571639e-11,5.928533087831714e-07,3.156722999462787e-09,8.521062865219605e-06,2.923036610639597e-06,1.541879468744309e-07,0.0,5.65774845787442e-06
8.78,0.0015231287725759306,0.0011677709024593395,4.7780126358456684e-05,1.4066834803652042e-06,0.05796403162382559,1.9246095086092216e-06,0.0004993243563880423,4.081717017795923e-05,0.0003335497188813295,0.001692489963492408,1.0521189562220688e-07,0.00011818342826233303,5.393313313832244e-07,0.029754180986358687,9.009121934067967e-06,0.00023784766069776678,0.00034873000479384886,0.0002488129809484202,0.00016684902312904664,6.2772538826383e-06,0.009880791495806113,3.740704834734785e-07,4.734271052754388e-05,8.789056572578442e-08,0.0596822383020204,0.03011986574047986,0.010101722444394542,1.0,1.0,0.0001848,2.5588563379275634e-05,0.0003728619235265878,4.2033677488730715e-07,-2.0478887877929787e-06,2.4259060529120934e-06,0.00017715681290314308,-2.823695621314483e-08,0.00014013250829512073,5.7336151630148016e-06,1.154765705165533e-10,3.4778418974295353e-06,1.012812105862947e-07,0.00017975676829969523,2.044651472796663e-05,1.5935766731284355e-06,2.2328317119265488e-07,4.173148429350986e-06,1.4182011391479964e-05,2.525085494932965e-09,1.7852508591815213e-06,3.235987988299347e-11,1.6216419481322339e-06,4.2812578925598015e-05,-6.962172140289263e-09,1.6173296298662152e-05,4.5740309371879735e-07,-1.4940028058876138e-06,1.7512998290104177e-08,8.53691051735342e-05,5.85866408053666e-06,4.272e-05,0.0002122887671362163,3.048e-05,4.180058079933459e-06,6.0909417736173265e-05,2.0823810769364335e-08,-3.8853834061583025e-07,3.1870323161076373e-07,8.871103342762767e-06,-2.732939306304639e-09,3.0032824163228393e-05,1.1299056988748939e-06,2.244422900840871e-11,5.928474897483668e-07,3.1640603661282386e-09,8.521687894957898e-06,2.9279553697311795e-06,1.548651801580201e-07,0.0,5.671754107514614e-06
8.790000000000001,0.0015247775360672493,0.0011699105392342945,4.7903061458284126e-05,1.4101586250718466e-06,0.057962220811884825,1.932943387797675e-06,0.0004992980917011653,4.081713032023322e-05,0.0003335488047929123,0.0016945807228188705,1.0543149800771068e-07,0.00011820324745210538,5.416755086744358e-07,0.029753988713171774,9.030070569838596e-06,0.0002382463145873161,0.0003490985871912544,0.00024907595827690615,0.00016713222721950502,6.292052886322563e-06,0.009880694527610437,3.757109768781806e-07,4.7346171328921716e-05,8.80946027778735e-08,0.05968267560629144,0.030120115452787713,0.010101928784624842,1.0,1.0,0.0001848,2.5616262605929786e-05,0.0003732655408292626,4.210381569225227e-07,-2.045161520424874e-06,2.4351521587332085e-06,0.00017715149029432485,-2.8231126650917166e-08,0.00014038926470811533,5.748367374994095e-06,1.1597660326786051e-10,3.4777332487130896e-06,1.0153142100517295e-07,0.00017974731301241952,2.048355296871789e-05,1.600477125096475e-06,2.2425366059121643e-07,4.1800728157336264e-06,1.4184389694252645e-05,2.530355952185056e-09,1.7852393227903065e-06,3.250053052046615e-11,1.6254127025709473e-06,4.2884336625716896e-05,-6.963092511305178e-09,1.6170952252057652e-05,4.5903300486975455e-07,-1.4935033966655335e-06,1.753773116087995e-08,8.545933414441907e-05,5.864856264813073e-06,4.272e-05,0.00021227851625972883,3.048e-05,4.184476099052023e-06,6.097379458618662e-05,2.085331420930269e-08,-3.8818593468274525e-07,3.198492031849588e-07,8.87056618133821e-06,-2.7328972132724937e-09,3.0083800899510902e-05,1.1325695195380612e-06,2.2542658612690835e-11,5.928416716566262e-07,3.171405700003446e-09,8.52231083920591e-06,2.9328754553152194e-06,1.5554434442756676e-07,0.0,5.685775575775665e-06
8.8,0.001526426162873522,0.0011720512390275724,4.802612686671913e-05,1.4136382235680615e-06,0.05796041015021303,1.9413007274089853e-06,0.0004992718689143465,4.081709138122032e-05,0.00033354790257864703,0.001696671259085763,1.0565130420769149e-07,0.00011822301953459566,5.440262808894127e-07,0.02975379647816674,9.051034424708872e-06,0.00023864507850856277,0.00034946710767201833,0.0002493388914289119,0.0001674155121490228,6.3068629800777454e-06,0.009880597575133768,3.773561389193546e-07,4.734962058461976e-05,8.829886097764746e-08,0.05968311432397265,0.030120365288219705,0.010102135225847386,1.0,1.0,0.0001848,2.5643959536275168e-05,0.00037366912467143813,4.217396970970697e-07,-2.0424329332069543e-06,2.4444199961554233e-06,0.00017714617277546268,-2.822529411831989e-08,0.0001406461486833087,5.763135224006296e-06,1.1647804364453912e-10,3.477624609012782e-06,1.0178195209690043e-07,0.00017973787280916475,2.052060878009567e-05,1.6073970022946398e-06,2.2522688028821685e-07,4.1869990000576225e-06,1.418676234415148e-05,2.535631300984596e-09,1.7852277886900046e-06,3.2641576853364764e-11,1.6291861964475969e-06,4.2956114131541295e-05,-6.964009803924026e-09,1.6168614206915476e-05,4.6066625762512824e-07,-1.4930038493751295e-06,1.756245660120155e-08,8.554954795811008e-05,5.8710474088899074e-06,4.272e-05,0.00021226827141497805,3.048e-05,4.1888933760057195e-06,6.103816062179764e-05,2.088280978302276e-08,-3.8783342676741215e-07,3.209975532303617e-07,8.87003074773497e-06,-2.7328541547557167e-09,3.0134792186824104e-05,1.1352353364139941e-06,2.2641368335161277e-11,5.928358545080261e-07,3.1787589951953086e-09,8.522931705231557e-06,2.9377968629214773e-06,1.562254415126128e-07,0.0,5.6998128555871825e-06
