T,APTRACK,APTRACK2,APTRACK3,B,CAFLUXTR,CAI,CA_JSR,CA_NSR,D,F,G,H,IKR,IKS,J,KI,M,NA_I,O_TRACK,O_TRACK2,O_TRACK3,V,XR,XS1,XS2,YDV,ZDV
1851.0,4.4841551e-44,2.4802982999999997e-43,0.14055093,0.0019941374,7.0064923e-45,0.00033381575,0.64276958,2.9207785,0.00010335581,0.89644802,0.68183476,0.96736997,0.040260583,0.36143374,0.97618145,140.85039,0.062510915,13.314662,0.0,0.0,0.0,-60.559635,0.063799247,0.15621714,0.20950292,0.76980633,0.045990348
1854.0,0.3403872,5.465064e-44,0.13639681,0.4610599,0.00021636981,0.0003364635,0.65062648,2.919369,0.98550701,0.86261487,0.55826622,1.1952165e-08,0.062811829,2.8845069,0.47086063,140.84854,0.9999522,13.319135,0.0,0.0,0.0,44.487671,0.21709348,0.16509919,0.21153827,0.60957712,0.99165756
1857.0,0.075665422,0.42014948,0.97805595,0.75819844,0.0002833537,0.00048916909,0.43495938,2.9184659,0.99978262,0.82621449,0.43473288,5.307124599999999e-19,0.11425369,3.1444418,0.19126436,140.84819,0.99994874,13.318319,0.0,0.0,0.0,43.779316,0.38570741,0.17737631,0.21443836,0.45151818,0.99136543
1860.0,0.016819833,0.093395948,0.9491486,0.88954043,0.0002833537,0.00067317166,0.27646405,2.9199471,0.9997257,0.79075658,0.33853501,2.4439881e-29,0.16904861,3.3159163,0.07769987,140.84778,0.99992907,13.317507,0.0,0.0,0.0,40.578598,0.51384509,0.18900366,0.21721645,0.33444282,0.98964494
1863.0,0.0037389176,0.020761192,0.92109567,0.94677705,0.0002833537,0.00071932189,0.25126034,2.9223351,0.99954581,0.75539535,0.26362386,1.2088890000000002e-39,0.2216817,3.4541287,0.031571608,140.84734,0.99990243,13.316727,0.0,0.0,0.0,37.472263,0.61001563,0.19973488,0.21980804,0.24772437,0.98753029
1866.0,0.00083113223,0.0046150507,0.89387178,0.97097409,0.00013094331,0.00072782766,0.25142869,2.9249172,0.99930739,0.72031379,0.20528908,0.0,0.26916224,3.5841122,0.012831533,140.84688,0.9998728,13.315975,0.0,0.0,0.0,34.9035,0.683469,0.20968208,0.22223556,0.18349145,0.98541701
1869.0,0.0001847542,0.0010258898,0.86745262,0.98043633,2.9107678e-05,0.0007284098,0.25686014,2.9275205,0.9990111,0.68576372,0.15986265,0.0,0.31180269,3.7074227,0.0052164397,140.84637,0.99984062,13.315246,0.0,0.0,0.0,32.72052,0.74055171,0.21896406,0.22452421,0.13591373,0.98332024
1872.0,4.1069419e-05,0.00022804731,0.84181422,0.98326039,6.4704095e-06,0.00072928576,0.26233512,2.9301298,0.9986397,0.65189826,0.1244882,0.0,0.35091349,3.8216138,0.0021212627,140.84584,0.99980444,13.314534,0.0,0.0,0.0,30.744738,0.7854867,0.22765791,0.22668988,0.10067262,0.98114759
1875.0,9.1294114e-06,5.0693136e-05,0.81693363,0.98299283,1.4383215e-06,0.00073038886,0.26785401,2.9327476,0.9981693,0.618792,0.096941426,0.0,0.38737002,3.9255958,0.00086288899,140.84529,0.99976301,13.313838,0.0,0.0,0.0,28.894058,0.82119793,0.23581097,0.22874153,0.074569307,0.97883856
1878.0,2.0293969e-06,1.1268689e-05,0.79278845,0.98117423,3.1972766e-07,0.00073167734,0.27341715,2.9353755,0.99757254,0.58648908,0.075490221,0.0,0.4217476,4.0191069,0.00035113571,140.84473,0.99971515,13.313155,0.0,0.0,0.0,27.12912,0.84980071,0.24345711,0.2306852,0.055234425,0.97635555
1881.0,4.5111912e-07,2.5049417e-06,0.76935685,0.97845697,7.1072968e-08,0.00073311583,0.27902493,2.9380152,0.9968155,0.55502009,0.058785763,0.0,0.45448968,4.102077,0.00014294789,140.84413,0.99965966,13.312484,0.0,0.0,0.0,25.425137,0.87286198,0.25062296,0.23252538,0.040912963,0.97366494
1884.0,1.0028026e-07,5.5682898e-07,0.74661779,0.97509545,1.5798966e-08,0.00073467026,0.28467768,2.9406679,0.99585432,0.52440864,0.04577769,0.0,0.48596326,4.1744566,5.8222457e-05,140.84352,0.99959499,13.311823,0.0,0.0,0.0,23.76366,0.89155942,0.25733003,0.23426545,0.03030497,0.9707303
1887.0,2.229152e-08,1.2377875e-07,0.72455078,0.97116113,3.5119869e-09,0.00073630648,0.29037574,2.9433346,0.99463195,0.49467388,0.035648067,0.0,0.5164755,4.2361927,2.3727174e-05,140.8429,0.99951917,13.311172,0.0,0.0,0.0,22.130026,0.90678775,0.26359618,0.23590806,0.022447571,0.96751046
1890.0,4.9552309e-09,2.7515048e-08,0.70313603,0.96663672,7.8068729e-10,0.0007379895,0.29611951,2.9460154,0.99307352,0.46583265,0.02775996,0.0,0.54628086,4.2872286,9.6757194e-06,140.84225,0.99942988,13.310529,0.0,0.0,0.0,20.512253,0.91923285,0.26943618,0.23745526,0.016627552,0.9639582
1893.0,1.1015092e-09,6.1163807e-09,0.68235421,0.96145648,1.735407e-10,0.0007396834,0.30190933,2.9487109,0.99108088,0.4379012,0.021617372,0.0,0.57558662,4.3275108,3.948654e-06,140.84161,0.99932402,13.309895,0.0,0.0,0.0,18.900347,0.92942369,0.27486268,0.23890868,0.012316635,0.96001929
1896.0,2.4485691e-10,1.3596237e-09,0.66218656,0.95552301,3.8576742e-11,0.00074135087,0.30774558,2.951421,0.98852456,0.41089636,0.016834067,0.0,0.60455871,4.3569913,1.6128723e-06,140.84096,0.9991979,13.309268,0.0,0.0,0.0,17.28569,0.93777013,0.27988654,0.24026957,0.0091235219,0.95563054
1899.0,5.442978e-11,3.0223374e-10,0.64261508,0.94871169,8.5753089e-12,0.00074295333,0.31362861,2.9541452,0.98523307,0.38483658,0.013109281,0.0,0.6333282,4.3756185,6.5948439e-07,140.8403,0.99904662,13.308648,0.0,0.0,0.0,15.660463,0.94459033,0.28451744,0.241539,0.0067583742,0.95071793
1902.0,1.2099315e-11,6.7184203e-11,0.623622,0.94087005,1.9062243e-12,0.00074445043,0.31955877,2.9568827,0.98097777,0.35974255,0.010208805,0.0,0.66199809,4.3833222,2.699891e-07,140.83963,0.99886394,13.308036,0.0,0.0,0.0,14.017038,0.95013046,0.28876388,0.24271786,0.0050065103,0.94519269
1905.0,2.6895834e-12,1.4934524e-11,0.60519028,0.93181241,4.2373879e-13,0.00074580027,0.32553643,2.9596326,0.97545117,0.33563742,0.0079502678,0.0,0.69065124,4.3799925,1.1069497e-07,140.83897,0.99864167,13.307431,0.0,0.0,0.0,12.34729,0.95457947,0.29263368,0.24380693,0.0037089137,0.93894649
1908.0,5.9787342e-13,3.3198284e-12,0.58730328,0.92131054,9.4193831e-14,0.00074695889,0.33156195,2.9623933,0.96823502,0.31254703,0.0061916667,0.0,0.71935844,4.365437,4.5465018e-08,140.83832,0.99836856,13.306834,0.0,0.0,0.0,10.641762,0.95807922,0.29613385,0.24480684,0.0027478023,0.93184298
1911.0,1.329026e-13,7.3797197e-13,0.56994498,0.90907866,2.0938553e-14,0.00074788014,0.3376357,2.965163,0.95875251,0.29050002,0.0048224404,0.0,0.7481873,4.3393307,1.8713548e-08,140.83766,0.99802911,13.306245,0.0,0.0,0.0,8.8886232,0.96073192,0.29927066,0.24571812,0.0020359363,0.92370582
1914.0,2.9543212e-14,1.6404541e-13,0.55309975,0.89475006,4.654477e-15,0.00074851495,0.34375799,2.9679394,0.94619465,0.26952836,0.0037565229,0.0,0.77721018,4.3011408,7.7227496e-09,140.83702,0.99760085,13.305663,0.0,0.0,0.0,7.0722995,0.96260452,0.3020494,0.24654113,0.0015087015,0.91429919
1917.0,6.5672252e-15,3.6466015e-14,0.5367524,0.87784141,1.0346539e-15,0.00074880983,0.34992915,2.9707201,0.92940605,0.24966922,0.0029269424,0.0,0.80651051,4.2500205,3.197415e-09,140.83638,0.99705011,13.30509,0.0,0.0,0.0,5.1715918,0.96373022,0.30447415,0.24727592,0.0011182429,0.90329719
1920.0,1.459843e-15,8.1061104e-15,0.52088815,0.85769671,2.2999549e-16,0.00074870378,0.35614955,2.9735014,0.90670472,0.2309688,0.0022816297,0.0,0.83618534,4.1846552,1.3292597e-09,140.83577,0.99632412,13.304526,0.0,0.0,0.0,3.1568565,0.96410728,0.3065474,0.24792224,0.00082912535,0.89023346
1923.0,3.2451172e-16,1.8019252e-15,0.50549287,0.83339828,5.1126207e-17,0.00074812263,0.36241949,2.9762802,0.8755964,0.21349059,0.0017801846,0.0,0.86634129,4.1030092,5.5555943e-10,140.83516,0.99533504,13.303973,0.0,0.0,0.0,0.98541439,0.96369392,0.30826944,0.24847929,0.00061512063,0.87441456
1926.0,7.2136423e-17,4.0055391000000006e-16,0.49055254,0.80362326,1.1364957e-17,0.0007469689,0.36873928,2.9790518,0.83232749,0.19733237,0.0014007371,0.0,0.89707315,4.0018921,2.3385111e-10,140.83456,0.99392647,13.303432,0.0,0.0,0.0,-1.4065071,0.96239775,0.30963778,0.24894559,0.0004568375,0.85476172
1929.0,1.6035364e-17,8.904001100000001e-17,0.4760538,0.76641136,2.5263413e-18,0.00074510282,0.37510923,2.9818108,0.77123243,0.18266226,0.0011433442,0.0,0.92839181,3.8761737,9.9416503e-11,140.834,0.99179471,13.302905,0.0,0.0,0.0,-4.1184506,0.96005702,0.31064606,0.24931872,0.00033998955,0.82950777
1932.0,3.5645363e-18,1.97929e-17,0.46198359,0.71883017,5.615859499999999e-19,0.00074230845,0.38152957,2.98455,0.68401384,0.16980004,0.00096754957,0.0,0.95999259,3.7173133,4.2889938e-11,140.83347,0.98827928,13.302395,0.0,0.0,0.0,-7.3134832,0.95641196,0.31128284,0.249595,0.00025417918,0.79558617
1935.0,7.9236861e-19,4.399807199999999e-18,0.44832924,0.65677965,1.2483616999999999e-19,0.00073823385,0.38800058,2.9872603,0.56012803,0.15941627,0.00084910385,0.0,0.99047619,3.5108619,1.8943704e-11,140.83295,0.98172998,13.301908,0.0,0.0,0.0,-11.265955,0.95107591,0.31153005,0.24976921,0.00019222827,0.7474196
1938.0,1.7613736e-19,9.780428499999999e-19,0.43507844,0.57673949,2.775011e-20,0.0007323075,0.39452249,2.9899278,0.39334622,0.15304287,0.00078026339,0.0,1.0149447,3.2334349,8.7220882e-12,140.83247,0.96729666,13.301454,0.0,0.0,0.0,-16.421595,0.94359058,0.311362,0.2498347,0.00015065698,0.67492932
1941.0,3.9153961e-20,2.1741128999999997e-19,0.42221931,0.48477998,6.1686328e-21,0.00072373706,0.40109542,2.992533,0.20516416,0.15425088,0.00078135537,0.0,1.0193443,2.8541849,4.3515812e-12,140.83203,0.92834604,13.301048,0.0,0.0,0.0,-23.378128,0.93384653,0.31074306,0.24978399,0.00013513482,0.56300759
1944.0,8.7036203e-21,4.8328835e-20,0.40974024,0.39777425,1.371239e-21,0.00071194652,0.40771952,2.9950485,0.063966498,0.16976663,0.00099569233,0.0,0.97451907,2.3493543,2.5298856e-12,140.83165,0.80521297,13.300727,0.0,0.0,0.0,-32.622749,0.92248893,0.30960232,0.24960531,0.00020076361,0.40323704
1947.0,1.9347468e-21,1.0743123e-20,0.39762998,0.31609157,3.0481573e-22,0.00069739466,0.41439477,2.9974458,0.010575073,0.20357446,0.0023476912,0.0004315754,0.85068262,1.7500361,0.00015693769,140.83125,0.4891789,13.300543,0.0,0.0,0.0,-43.638515,0.90801501,0.30776462,0.24926811,0.0008563156,0.23092262
1950.0,4.3007914e-22,2.3881124e-21,0.38587767,0.24233431,6.775816e-23,0.00068132358,0.42112112,2.9997027,0.0013213544,0.24664822,0.009621568,0.0048895651,0.66073084,1.1443709,0.002551672,140.83083,0.15856302,13.300541,0.0,0.0,0.0,-54.857868,0.88480335,0.30500132,0.24872944,0.0062208138,0.11326592
1953.0,9.560324000000001e-23,5.308587600000001e-22,0.37447268,0.18202649,1.5062108999999998e-23,0.00066453323,0.42789844,3.0018075,0.00019503784,0.28987914,0.03220313,0.027965836,0.44260636,0.57575345,0.012282607,140.83034,0.035049561,13.300735,0.0,0.0,0.0,-65.570404,0.84887481,0.30118415,0.24796253,0.028865762,0.054584712
1956.0,2.1251854e-23,1.1800577e-22,0.36340481,0.13544972,3.3481896e-24,0.00064739469,0.43472657,3.003752,4.0451148e-05,0.33098859,0.065020457,0.12110048,0.25170413,0.11733053,0.042272862,140.82986,0.0087288944,13.301111,0.0,0.0,0.0,-74.443222,0.80092663,0.29635972,0.24697335,0.066381596,0.029655984
1959.0,4.7241215e-24,2.6231760000000004e-23,0.35266405,0.10045999,7.442764099999999e-25,0.00063032855,0.44160527,3.0055323,1.5643436e-05,0.36980283,0.097930796,0.33169279,0.14051354,-0.13910034,0.11451928,140.82956,0.0037743158,13.301614,0.0,0.0,0.0,-79.601837,0.74627006,0.29084545,0.24582331,0.10619871,0.020823004
1962.0,1.0501353e-24,5.8311158e-24,0.34224072,0.074495926,1.6544684e-25,0.00061373308,0.44853431,3.0071476,1.0536796e-05,0.40639055,0.1292143,0.57131284,0.094065741,-0.23632812,0.21734343,140.82939,0.0026703391,13.302173,0.0,0.0,0.0,-81.702423,0.6910007,0.28505927,0.24459697,0.14493816,0.018047869
1965.0,2.3343688e-25,1.2962116e-24,0.33212548,0.055321477,3.6777543e-26,0.00059779984,0.45551348,3.008601,9.1972288e-06,0.44085601,0.15915336,0.74544477,0.075392574,-0.2639831,0.32174721,140.82932,0.0023697461,13.302745,0.0,0.0,0.0,-82.424179,0.63832384,0.27925214,0.24334639,0.18212962,0.017187946
1968.0,5.1891203e-26,2.8813771e-25,0.32230923,0.041186903,8.1753608e-27,0.00058257143,0.46254247,3.0098968,8.7840808e-06,0.47331417,0.18795949,0.84955102,0.065949336,-0.26840165,0.41605821,140.82925,0.0022747153,13.303315,0.0,0.0,0.0,-82.671227,0.58919382,0.27351981,0.24209204,0.21773843,0.016905867
1971.0,1.1535009e-26,6.4050766e-26,0.31278306,0.030774757,1.8173189e-27,0.00056803285,0.46962103,3.01104,8.6307691e-06,0.50387925,0.21572971,0.90759379,0.059526727,-0.26577652,0.49822906,140.82921,0.0022381931,13.303879,0.0,0.0,0.0,-82.768929,0.54369104,0.26789165,0.24084066,0.25180808,0.01679768
1974.0,2.5641425e-27,1.4237986000000002e-26,0.30353847,0.023106638,4.0397584e-28,0.00055415195,0.47674888,3.0120349,8.5543934e-06,0.53266096,0.24251802,0.93918747,0.054272946,-0.26111573,0.5690164,140.82916,0.0022191002,13.304435,0.0,0.0,0.0,-82.820663,0.50164014,0.26237497,0.23959428,0.28439847,0.016742211
1977.0,5.6998889e-28,3.1649932000000003e-27,0.29456711,0.017459726,8.9800673e-29,0.00054089329,0.48392573,3.0128865,8.5014726e-06,0.55976301,0.26836437,0.95624495,0.049636137,-0.25591877,0.62976605,140.82912,0.0022053441,13.304981,0.0,0.0,0.0,-82.858238,0.46280691,0.25697035,0.23835352,0.31557187,0.01670292
1980.0,1.2670408e-28,7.0355328e-28,0.28586093,0.013301134,1.996199e-29,0.00052822207,0.49115127,3.0135994,8.4559188e-06,0.58528352,0.29330364,0.96544045,0.045436319,-0.25063315,0.68182349,140.82907,0.0021932737,13.305519,0.0,0.0,0.0,-82.891403,0.42695448,0.25167647,0.23711857,0.34538925,0.016668687
1983.0,2.8165328999999997e-29,1.5639441000000001e-28,0.27741203,0.010238321,4.4373945000000004e-30,0.00051610533,0.49842522,3.0141783,8.4127923e-06,0.60931468,0.31736851,0.9704147,0.041600566,-0.24539304,0.72639781,140.82904,0.0021817649,13.306047,0.0,0.0,0.0,-82.923195,0.39385805,0.24649133,0.23588945,0.37390935,0.01663607
1986.0,6.2609331e-30,3.4765256e-29,0.26921287,0.0079822382,9.8639822e-31,0.00050451217,0.5057472,3.014627,8.3705518e-06,0.63194358,0.34059009,0.97313249,0.038088236,-0.24023838,0.76454377,140.82899,0.0021704659,13.306568,0.0,0.0,0.0,-82.954567,0.36330804,0.24141282,0.23466617,0.40118846,0.016603991
1989.0,1.3917566e-30,7.7280452e-30,0.26125604,0.0063200672,2.1926863e-31,0.00049341359,0.51311696,3.0149503,8.328715e-06,0.65325201,0.36299831,0.97464806,0.034869667,-0.23518009,0.79717332,140.82896,0.0021592672,13.30708,0.0,0.0,0.0,-82.985825,0.33511031,0.23643884,0.23344868,0.42728052,0.016572116
1992.0,3.0937664e-31,1.7178842000000002e-30,0.25353438,0.0050951294,4.8741706e-32,0.00048278272,0.52053416,3.0151522,8.2871456e-06,0.67331707,0.38462204,0.97552496,0.031919897,-0.23021992,0.82507199,140.82893,0.0021481386,13.307584,0.0,0.0,0.0,-83.017044,0.30908525,0.23156728,0.232237,0.45223704,0.016540349
1995.0,6.877201500000001e-32,3.8187227000000002e-31,0.24604093,0.004192079,1.0834901e-32,0.00047259434,0.52799845,3.0152366,8.2458228e-06,0.69221145,0.40548906,0.97606325,0.029216697,-0.22535655,0.84891587,140.82889,0.0021370773,13.30808,0.0,0.0,0.0,-83.048233,0.28506684,0.22679611,0.23103106,0.47610745,0.016508678
1998.0,1.5287482e-32,8.488722500000001e-32,0.23876895,0.0035260015,2.4085139e-33,0.00046282489,0.53550941,3.0152078,8.20477e-06,0.71000344,0.42562616,0.97642219,0.026739845,-0.2205877,0.869286,140.82886,0.0021260898,13.308567,0.0,0.0,0.0,-83.079361,0.2629016,0.2221233,0.22983088,0.49893886,0.016477123
2001.0,3.3982880000000004e-33,1.8869769e-32,0.23171192,0.0030343854,5.3539387e-34,0.00045345243,0.5430668,3.015069,8.1640246e-06,0.72675741,0.44505921,0.97668612,0.024470799,-0.21591082,0.8866818,140.82883,0.002115187,13.309047,0.0,0.0,0.0,-83.110413,0.24244779,0.21754687,0.22863641,0.52077651,0.016445713
2004.0,7.5541289e-34,4.1946025e-33,0.22486345,0.0026712122,1.1901388e-34,0.00044445635,0.55067015,3.0148244,8.1236285e-06,0.74253398,0.46381316,0.97689945,0.02239251,-0.21132338,0.90153199,140.8288,0.0021043799,13.30952,0.0,0.0,0.0,-83.14135,0.22357431,0.21306488,0.22744763,0.54166347,0.016414486
2007.0,1.679224e-34,9.324273699999999e-34,0.21821742,0.0024026053,2.6455858e-35,0.00043581743,0.55831909,3.0144775,8.0836244e-06,0.7573902,0.48191202,0.97708541,0.020489285,-0.20682299,0.91420472,140.82877,0.00209368,13.309984,0.0,0.0,0.0,-83.172134,0.20616013,0.20867546,0.22626454,0.56164122,0.016383473
2010.0,3.732784e-35,2.0727134e-34,0.21176779,0.0022036266,5.8809307e-36,0.00042751757,0.56601322,3.0140316,8.0440514e-06,0.77137989,0.49937898,0.97725624,0.018746678,-0.20240739,0.92501569,140.82875,0.0020830974,13.310441,0.0,0.0,0.0,-83.202728,0.19009334,0.20437674,0.22508711,0.58074909,0.016352709
2013.0,8.2976872e-36,4.6074801e-35,0.2055088,0.0020559183,1.307285e-36,0.00041953989,0.57375222,3.0134904,8.0049458e-06,0.78455353,0.51623636,0.97741818,0.017151389,-0.1980745,0.93423563,140.82872,0.0020726419,13.310891,0.0,0.0,0.0,-83.233101,0.17527059,0.20016693,0.22391529,0.59902507,0.016322222
2016.0,1.8445113e-36,1.0242068999999999e-35,0.1994348,0.0019459676,2.9059926e-37,0.00041186853,0.58153558,3.012857,7.9663396e-06,0.7969588,0.53250581,0.97757447,0.015691182,-0.19382246,0.94209665,140.82869,0.0020623216,13.311334,0.0,0.0,0.0,-83.263237,0.16159637,0.19604421,0.22274911,0.61650521,0.016292039
2019.0,4.1002046999999994e-37,2.276732e-36,0.19354032,0.0018638264,6.459794800000001e-38,0.00040448856,0.58936292,3.0121346,7.9282609e-06,0.8086406,0.548208,0.9777267,0.014354796,-0.18964951,0.94879752,140.82866,0.0020521444,13.31177,0.0,0.0,0.0,-83.293098,0.14898247,0.19200687,0.22158852,0.63322419,0.016262189
2022.0,9.1144348e-38,5.0609977e-37,0.18782006,0.0018021731,1.4359619999999998e-38,0.00039738594,0.59723383,3.0113263,7.8907342e-06,0.81964111,0.56336308,0.97787577,0.013131886,-0.18555406,0.95450848,140.82864,0.0020421161,13.3122,0.0,0.0,0.0,-83.322662,0.13734734,0.18805319,0.22043353,0.64921498,0.016232688
2025.0,2.0260678e-38,1.1250203e-37,0.18226886,0.0017556178,3.1920318e-39,0.00039054753,0.60514784,3.0104353,7.8537805e-06,0.8300001,0.57799029,0.97802192,0.012012939,-0.18153465,0.95937508,140.82861,0.0020322425,13.312621,0.0,0.0,0.0,-83.351913,0.1266157,0.1841815,0.21928409,0.66450936,0.016203558
2028.0,4.5037901e-39,2.5008323e-38,0.17688175,0.0017201935,7.0956429e-40,0.0003839609,0.6131044,3.0094645,7.8174162e-06,0.83975506,0.59210831,0.97816545,0.010989219,-0.17758991,0.9635219,140.8286,0.0020225281,13.313037,0.0,0.0,0.0,-83.380821,0.11671797,0.18039016,0.2181402,0.67913759,0.016174817
2031.0,1.0011577e-39,5.5591556e-39,0.17165384,0.0016929803,1.5773016e-40,0.00037761437,0.62110323,3.0084164,7.7816567e-06,0.84894127,0.60573506,0.97830629,0.010052705,-0.17371859,0.96705544,140.82858,0.0020129767,13.313447,0.0,0.0,0.0,-83.409386,0.10758991,0.17667755,0.21700184,0.69312859,0.016146479
2034.0,2.2255002e-40,1.2357575e-39,0.16658045,0.001671829,3.5061889e-41,0.00037149692,0.62914366,3.0072942,7.7465129e-06,0.85759181,0.61888796,0.97844452,0.0091960356,-0.16991951,0.97006661,140.82857,0.0020035908,13.313849,0.0,0.0,0.0,-83.437584,0.09917216,0.17304212,0.21586901,0.70651013,0.016118554
2037.0,4.9471441e-41,2.7469934e-40,0.16165701,0.001655158,7.7940221e-42,0.00036559816,0.63722533,3.0061004,7.7119939e-06,0.86573803,0.63158357,0.97858018,0.0084124571,-0.16619155,0.97263312,140.82854,0.001994373,13.314246,0.0,0.0,0.0,-83.465401,0.091409907,0.16948231,0.21474166,0.71930867,0.016091056
2040.0,1.099739e-41,6.1062982e-41,0.15687908,0.0016418031,1.7320049000000002e-42,0.00035990824,0.64534765,3.0048375,7.6781071e-06,0.87340939,0.64383817,0.97871315,0.0076957764,-0.16253367,0.97482115,140.82852,0.001985325,13.314637,0.0,0.0,0.0,-83.492828,0.084252529,0.16599658,0.2136198,0.73154962,0.01606399
2043.0,2.4438645000000002e-42,1.3574378e-41,0.15224238,0.0016309076,3.8535708e-43,0.00035441792,0.65351015,3.0035083,7.6448541e-06,0.88063353,0.65566713,0.97884351,0.0070403148,-0.15894488,0.97668731,140.82851,0.0019764479,13.315022,0.0,0.0,0.0,-83.519859,0.077653274,0.16258349,0.21250342,0.74325716,0.016037364
2046.0,5.437038e-43,3.0169956e-42,0.14774272,0.0016218411,8.5479206e-44,0.0003491184,0.66171235,3.002115,7.6122406e-06,0.88743657,0.66708553,0.97897124,0.0064408686,-0.15542421,0.97827977,140.82849,0.0019677419,13.315401,0.0,0.0,0.0,-83.546478,0.071568958,0.15924156,0.21139248,0.75445455,0.016011184
2049.0,1.2051166999999998e-43,6.7122196e-43,0.14337605,0.0016141395,1.9618179e-44,0.00034400146,0.66995358,3.0006602,7.5802654e-06,0.89384311,0.6781078,0.97909629,0.0058926698,-0.15197073,0.97963959,140.82848,0.0019592075,13.315774,0.0,0.0,0.0,-83.572693,0.065959729,0.15596934,0.21028697,0.76516402,0.015985455
2052.0,0.92759216,1.4853764e-43,0.13913843,0.077442683,2.0186348e-05,0.00034041808,0.67823344,2.9991498,0.30718386,0.88910204,0.66133434,0.094657518,0.023131825,2.657403,0.85815817,140.8252,0.99979013,13.320803,0.0,0.0,0.0,43.557083,0.077520415,0.15457918,0.20970777,0.74622416,0.70987225
2055.0,0.2061965,3.3631163e-44,0.13502607,0.58795679,0.0002794693,0.0003457086,0.68655139,2.9976711,0.99775487,0.85135347,0.51499403,4.1763064e-12,0.080398872,2.9355047,0.34857908,140.82487,0.99995196,13.320148,0.0,0.0,0.0,44.440845,0.27745545,0.167118,0.21263744,0.5527336,0.99162632
2058.0,0.045835875,0.25451413,0.96832365,0.81442612,0.0002816405,0.00059613411,0.36325815,2.9974461,0.99979693,0.81539154,0.40103596,1.8665794e-22,0.13235737,3.1747711,0.14159597,140.82451,0.99994326,13.319328,0.0,0.0,0.0,42.765839,0.43212941,0.17927511,0.21551192,0.40941381,0.99087667
2061.0,0.010188958,0.056576505,0.93970394,0.91413927,0.0002816405,0.00072237715,0.27318293,2.9993806,0.99966627,0.77984732,0.31229457,8.804618e-33,0.18774803,3.3260233,0.05752638,140.8241,0.99991947,13.318526,0.0,0.0,0.0,39.339989,0.54834878,0.19060981,0.21822163,0.30325586,0.98885936
2064.0,0.0022649257,0.012576516,0.91193014,0.95722753,0.0002816405,0.00075200433,0.25981402,3.0018713,0.99945652,0.74437565,0.24318992,4.4981680999999994e-43,0.23929603,3.4590542,0.023376729,140.82365,0.99989063,13.317758,0.0,0.0,0.0,36.363953,0.63592529,0.20105706,0.2207455,0.22462398,0.98666722
