Time,D,DR,DRG_GDP,G_GDP,DRG,GDP,DRG_GTP,GTP,G_GTP,R,cell,Reaction_1,Reaction_2,Reaction_3,Reaction_4,Reaction_5,Reaction_6
3.0,3.099990002823599e-05,4.3765556650786545e-13,8.580666690132612e-12,9.998791028038137e-07,4.80512433440987e-11,2.1074855176666684e-10,4.290219846506727e-11,9.999837302691564e-06,2.1363087688168645e-11,2.8235934193768325e-14,1.0,2.0974686314362144e-20,4.290219884868467e-11,4.2902320777668525e-11,4.290216258643954e-11,4.290219846506727e-11,4.272617537633729e-11
3.01,3.099990002823599e-05,4.3765555435945683e-13,8.580667489244334e-12,9.998791010662675e-07,4.8051243916641836e-11,2.1117757314096003e-10,4.290219710634876e-11,9.999836873670762e-06,2.1364825221691608e-11,2.823593340583116e-14,1.0,2.0328905440789715e-20,4.290219747803483e-11,4.2902322711714004e-11,4.290216286773265e-11,4.290219710634876e-11,4.2729650443383215e-11
3.02,3.099990002823599e-05,4.37655542169556e-13,8.580668294735571e-12,9.998790993633958e-07,4.805124448600268e-11,2.116065944988702e-10,4.290219574447718e-11,9.999836444649973e-06,2.136652808038776e-11,2.8235932615225844e-14,1.0,1.9684484891584023e-20,4.290219610411588e-11,4.2902324677657144e-11,4.29021631633335e-11,4.290219574447718e-11,4.273305616077552e-11
3.03,3.099990002823598e-05,4.376555299766847e-13,8.580669097473024e-12,9.998790976944908e-07,4.8051245056748874e-11,2.1203561584867005e-10,4.290219438397712e-11,9.999836015629193e-06,2.1368196972269377e-11,2.8235931824513182e-14,1.0,1.9053130403323688e-20,4.290219473166186e-11,4.290232662983133e-11,4.2902163452766475e-11,4.290219438397712e-11,4.2736393944538753e-11
3.04,3.099990002823598e-05,4.3765551782170495e-13,8.580669887760036e-12,9.998790960588537e-07,4.805124563372981e-11,2.1246463719914256e-10,4.290219302965226e-11,9.99983558660842e-06,2.1369832596496854e-11,2.8235931036408302e-14,1.0,1.8447064700470175e-20,4.290219336569758e-11,4.2902328519753123e-11,4.2902163714294515e-11,4.290219302965226e-11,4.273966519299371e-11
3.05,3.099990002823598e-05,4.3765550574792515e-13,8.580670655311196e-12,9.998790944557934e-07,4.805124622208932e-11,2.1289365855960398e-10,4.290219168659799e-11,9.999835157587648e-06,2.1371435643938973e-11,2.8235930253787685e-14,1.0,1.7879058999316904e-20,4.290219201155165e-11,4.290233029599532e-11,4.2902163924857476e-11,4.290219168659799e-11,4.2742871287877945e-11
3.06,3.099990002823598e-05,4.3765549380120664e-13,8.580671389226935e-12,9.998790928846267e-07,4.805124682727841e-11,2.1332267993992693e-10,4.290219036021397e-11,9.999834728566874e-06,2.13730067977332e-11,2.823592947969618e-14,1.0,1.736244754827346e-20,4.290219067486969e-11,4.2902331904059906e-11,4.290216406001879e-11,4.290219036021397e-11,4.27460135954664e-11
3.07,3.099990002823598e-05,4.376554820300693e-13,8.580672077968112e-12,9.998790913446783e-07,4.805124745506795e-11,2.1375170135056334e-10,4.290218905621674e-11,9.99983429954609e-06,2.1374546733845924e-11,2.823592871735401e-14,1.0,1.6911166401956797e-20,4.290218936162747e-11,4.2902333286251006e-11,4.2902164093905896e-11,4.290218905621674e-11,4.274909346769185e-11
3.08,3.099990002823598e-05,4.376554704857979e-13,8.580672709330626e-12,9.99879089835278e-07,4.8051248111561346e-11,2.1418072280256754e-10,4.290218778065228e-11,9.999833870525295e-06,2.1376056121632782e-11,2.8235927970163803e-14,1.0,1.6539771192649724e-20,4.290218807814394e-11,4.290233438154792e-11,4.2902163999153184e-11,4.290218778065228e-11,4.2752112243265565e-11
3.09,3.099990002823598e-05,4.3765545922254853e-13,8.580673270420005e-12,9.998790883557633e-07,4.8051248803207324e-11,2.1460974430761906e-10,4.2902186539908615e-11,9.999833441504483e-06,2.13775356243989e-11,2.8235927241717593e-14,1.0,1.6263466210869303e-20,4.290218683109448e-11,4.2902335125478096e-11,4.2902163746850276e-11,4.2902186539908615e-11,4.27550712487978e-11
3.1,3.099990002823598e-05,4.3765544829745437e-13,8.580673747626004e-12,9.99879086905476e-07,4.805124953681256e-11,2.15038765878046e-10,4.290218534072839e-11,9.999833012483645e-06,2.137898589995919e-11,2.8235926535803843e-14,1.0,1.6098128639173865e-20,4.290218562752395e-11,4.290233544999009e-11,4.29021633064771e-11,4.290218534072839e-11,4.275797179991838e-11
3.11,3.099990002823598e-05,4.3765543777073193e-13,8.5806741265972e-12,9.998790854837636e-07,4.8051250319554413e-11,2.1546778752684765e-10,4.290218419022146e-11,9.999832583462779e-06,2.1380407601198628e-11,2.823592585641447e-14,1.0,1.6060340056112117e-20,4.290218447485984e-11,4.2902335283326575e-11,4.29021626458522e-11,4.290218419022146e-11,4.2760815202397255e-11
3.12,3.099990002823597e-05,4.376554277057874e-13,8.580674392215595e-12,9.998790840899777e-07,4.8051251158993616e-11,2.1589680926771777e-10,4.2902183095877466e-11,9.999832154441877e-06,2.138180137663251e-11,2.823592520775184e-14,1.0,1.6167400976507347e-20,4.2902183380925456e-11,4.290233454989732e-11,4.290216173107399e-11,4.2902183095877466e-11,4.276360275326502e-11
3.13,3.099990002823597e-05,4.376554181693223e-13,8.580674528571205e-12,9.998790827234732e-07,4.8051252063087014e-11,2.163258311150675e-10,4.290218206557844e-11,9.999831725420934e-06,2.138316787096677e-11,2.82359245942358e-14,1.0,1.6437372856722908e-20,4.2902182353952886e-11,4.2902333170152155e-11,4.2902160526463684e-11,4.290218206557844e-11,4.276633574193354e-11
3.14,3.099990002823597e-05,4.3765540923144024e-13,8.580674518936671e-12,9.99879081383609e-07,4.805125304020023e-11,2.1675485308404835e-10,4.2902181107611364e-11,9.999831296399942e-06,2.138450772565821e-11,2.82359240205107e-14,1.0,1.688909021156572e-20,4.290218140259632e-11,4.2902331060454027e-11,4.290215899451113e-11,4.2902181107611364e-11,4.276901545131642e-11
3.15,3.099990002823597e-05,4.3765540096575265e-13,8.580674345741832e-12,9.998790800697463e-07,4.805125409912041e-11,2.171838751905753e-10,4.290218023068076e-11,9.999830867378895e-06,2.138582157947482e-11,2.823592349145238e-14,1.0,1.754219050264825e-20,4.290218053594508e-11,4.2902328132951856e-11,4.2902157095812744e-11,4.290218023068076e-11,4.277164315894964e-11
3.16,3.099990002823597e-05,4.3765539344948503e-13,8.580673990548347e-12,9.998790787812488e-07,4.8051255249068876e-11,2.176128974513497e-10,4.290217944392133e-11,9.999830438357784e-06,2.1387110069056025e-11,2.823592301217522e-14,1.0,1.8417146450131184e-20,4.290217976353677e-11,4.2902324295453643e-11,4.290215478901819e-11,4.290217944392133e-11,4.277422013811205e-11
3.17,3.099990002823597e-05,4.376553867635832e-13,8.580673434024282e-12,9.998790775174812e-07,4.805125649971388e-11,2.1804191988388235e-10,4.2902178756910436e-11,9.999830009336601e-06,2.1388373829472986e-11,2.8235922588039137e-14,1.0,1.9535283804181905e-20,4.2902179095370376e-11,4.2902319451299405e-11,4.290215203077244e-11,4.2902178756910436e-11,4.277674765894597e-11
3.18,3.099990002823597e-05,4.3765538099281916e-13,8.580672655918699e-12,9.998790762778097e-07,4.805125786118326e-11,2.184709425065165e-10,4.290217817968078e-11,9.99982958031534e-06,2.1389613494788862e-11,2.8235922224656602e-14,1.0,2.0918813656717168e-20,4.290217854191943e-11,4.290231349923414e-11,4.290214877565915e-11,4.290217817968078e-11,4.2779226989577724e-11
3.19,3.099990002823597e-05,4.3765537622589765e-13,8.580671635036265e-12,9.998790750616009e-07,4.8051259344077215e-11,2.188999653384509e-10,4.290217772273294e-11,9.999829151293992e-06,2.1390829698619084e-11,2.8235921927899663e-14,1.0,2.2590851020655142e-20,4.2902178114145114e-11,4.2902306333280835e-11,4.2902144976143975e-11,4.290217772273294e-11,4.278165939723817e-11
3.2,3.099990002823597e-05,4.376553696029683e-13,8.580671056268467e-12,9.998790738723827e-07,4.805126060586745e-11,2.1932898775930744e-10,4.2902177046753035e-11,9.999828722272833e-06,2.1392018909743143e-11,2.823592150829293e-14,1.0,2.3781310132754566e-20,4.2902177457762286e-11,4.2902301377907414e-11,4.290214216843531e-11,4.2902177046753035e-11,4.2784037819486286e-11
3.21,3.099990002823597e-05,4.376553615227648e-13,8.580670824172066e-12,9.998790727090954e-07,4.8051261694287064e-11,2.19758009855539e-10,4.2902176199026077e-11,9.999828293251824e-06,2.1393182188347486e-11,2.8235920992246397e-14,1.0,2.4596390805468305e-20,4.2902176622137393e-11,4.290229815589623e-11,4.2902140138462535e-11,4.2902176199026077e-11,4.278636437669497e-11
3.22,3.099990002823597e-05,4.376553536302749e-13,8.580670544861212e-12,9.998790715689274e-07,4.8051262806326384e-11,2.2018703198392913e-10,4.2902175374693615e-11,9.999827864230809e-06,2.139432234782927e-11,2.823592048873536e-14,1.0,2.5477330887695177e-20,4.290217581101487e-11,4.2902294697812015e-11,4.290213800275126e-11,4.2902175374693615e-11,4.278864469565854e-11
3.23,3.099990002823597e-05,4.37655345919636e-13,8.580670219775961e-12,9.998790704513985e-07,4.805126394126516e-11,2.2061605414317327e-10,4.290217457304209e-11,9.999827435209783e-06,2.1395439868532553e-11,2.823591999736261e-14,1.0,2.642118920305793e-20,4.2902175023643494e-11,4.290229101085507e-11,4.290213576453453e-11,4.290217457304209e-11,4.2790879737065106e-11
3.24,3.099990002823597e-05,4.376553383833945e-13,8.580669850734774e-12,9.998790693560346e-07,4.805126509819395e-11,2.2104507633162423e-10,4.290217379317047e-11,9.999827006188752e-06,2.1396535224614906e-11,2.8235919517624523e-14,1.0,2.742444054043041e-20,4.2902174259075414e-11,4.2902287104117725e-11,4.2902133427898604e-11,4.290217379317047e-11,4.279307044922981e-11
3.25,3.099990002823597e-05,4.3765533101246947e-13,8.580669439943244e-12,9.99879068282367e-07,4.805126627600966e-11,2.2147409854728403e-10,4.290217303398594e-11,9.999826577167715e-06,2.139760888440652e-11,2.8235919048908566e-14,1.0,2.848295142013056e-20,4.290217351616156e-11,4.290228298862797e-11,4.290213099779375e-11,4.290217303398594e-11,4.279521776881304e-11
3.26,3.099990002823597e-05,4.3765532379611577e-13,8.580668990002867e-12,9.998790672299327e-07,4.805126747341121e-11,2.2190312078779624e-10,4.290217229419954e-11,9.99982614814667e-06,2.1398661310769272e-11,2.82359185904909e-14,1.0,2.9591979286126824e-20,4.290217279354716e-11,4.290227867739332e-11,4.2902128480060694e-11,4.290217229419954e-11,4.2797322621538545e-11
3.27,3.099990002823597e-05,4.3765531672188794e-13,8.580668503919785e-12,9.998790661982746e-07,4.8051268688895175e-11,2.223321430504378e-10,4.2902171572321834e-11,9.999825719125624e-06,2.139969296145581e-11,2.8235918141533938e-14,1.0,3.0746153926786154e-20,4.290217208966716e-11,4.290227418544453e-11,4.2902125881447985e-11,4.2902171572321834e-11,4.279938592291162e-11
3.28,3.099990002823597e-05,4.376553097756036e-13,8.580667985113546e-12,9.998790651869392e-07,4.8051269920751355e-11,2.2276116533211124e-10,4.290217086665863e-11,9.999825290104573e-06,2.1400704289468635e-11,2.8235917701083896e-14,1.0,3.1939460511209063e-20,4.290217140274173e-11,4.290226952987941e-11,4.290212320962855e-11,4.290217086665863e-11,4.280140857893727e-11
3.29,3.099990002823597e-05,4.3765530294130677e-13,8.580667437425847e-12,9.99879064195478e-07,4.805127116705844e-11,2.2319018762933668e-10,4.290217017530656e-11,9.999824861083524e-06,2.1401695743419197e-11,2.8235917268068392e-14,1.0,3.316524201261035e-20,4.290217073077164e-11,4.2902264729906476e-11,4.2902120473224094e-11,4.290217017530656e-11,4.280339148683839e-11
3.3,3.099990002823597e-05,4.3765529620123174e-13,8.580666865129298e-12,9.998790632234464e-07,4.805127242567962e-11,2.2361920993824404e-10,4.290216949614878e-11,9.999824432062473e-06,2.140266776788695e-11,2.823591684129398e-14,1.0,3.441617093554424e-20,4.2902170071533824e-11,4.290225980688886e-11,4.290211768182081e-11,4.290216949614878e-11,4.28053355357739e-11
3.31,3.099990002823597e-05,4.3765528953576624e-13,8.580666272936164e-12,9.998790622704034e-07,4.805127369425821e-11,2.240482322545648e-10,4.2902168826850645e-11,9.999824003041424e-06,2.1403620803778462e-11,2.823591641944373e-14,1.0,3.56842493159044e-20,4.2902169422576764e-11,4.290225478438794e-11,4.290211484599545e-11,4.2902168826850645e-11,4.2807241607556924e-11
3.32,3.0999900028235966e-05,4.376552829234152e-13,8.580665666007127e-12,9.998790613359114e-07,4.8051274970213256e-11,2.244772545736245e-10,4.290216816485535e-11,9.999823574020383e-06,2.1404555288686477e-11,2.8235916001074802e-14,1.0,3.696078367932336e-20,4.290216878121599e-11,4.290224968820723e-11,4.2902111977326055e-11,4.290216816485535e-11,4.2809110577372955e-11
3.33,3.0999900028235966e-05,4.37655276340764e-13,8.580665049960032e-12,9.99879060419536e-07,4.805127625073518e-11,2.2490627689033448e-10,4.2902167507379623e-11,9.999823144999345e-06,2.140547165724901e-11,2.8235915584616e-14,1.0,3.823638827234676e-20,4.2902168144529546e-11,4.290224454643602e-11,4.290210908841555e-11,4.2902167507379623e-11,4.281094331449802e-11
3.34,3.0999900028235966e-05,4.376552697624424e-13,8.580664430878646e-12,9.998790595208445e-07,4.805127753278141e-11,2.2533529919918398e-10,4.290216685140936e-11,9.99982271597832e-06,2.1406370341508416e-11,2.8235915168365345e-14,1.0,3.950096244421351e-20,4.290216750935337e-11,4.290223938949325e-11,4.290210619291614e-11,4.290216685140936e-11,4.281274068301683e-11
3.35,3.0999900028235966e-05,4.3765526316108757e-13,8.5806638153214e-12,9.998790586394078e-07,4.8051278813071954e-11,2.257643214942325e-10,4.2902166193695286e-11,9.999822286957304e-06,2.1407251771270493e-11,2.8235914750487633e-14,1.0,4.0743673683190854e-20,4.2902166872276915e-11,4.290223425017118e-11,4.2902103305540466e-11,4.2902166193695286e-11,4.2814503542540985e-11
3.36,3.0999900028235966e-05,4.3765525650730796e-13,8.580663210330154e-12,9.998790577747977e-07,4.805128008808509e-11,2.2619334376910144e-10,4.2902165530748664e-11,9.999821857936305e-06,2.1408116374463537e-11,2.8235914329012015e-14,1.0,4.1952960039955096e-20,4.290216622963843e-11,4.290222916367922e-11,4.29021004420881e-11,4.2902165530748664e-11,4.2816232748927074e-11
3.37,3.0999900028235966e-05,4.3765524976964667e-13,8.580662623438942e-12,9.998790569265875e-07,4.8051281354052916e-11,2.2662236601696658e-10,4.290216485883688e-11,9.999821428915322e-06,2.1408964577497453e-11,2.8235913901829566e-14,1.0,4.3116506701578136e-20,4.290216557752056e-11,4.290222416768765e-11,4.2902097619459577e-11,4.290216485883688e-11,4.2817929154994907e-11
3.38,3.0999900028235966e-05,4.376552429145449e-13,8.580662062682731e-12,9.998790560943518e-07,4.805128260695704e-11,2.2705138823054987e-10,4.290216417397921e-11,9.999820999894363e-06,2.140979680562281e-11,2.823591346669082e-14,1.0,4.422123629800468e-20,4.2902164911745675e-11,4.2902219302371436e-11,4.290209485568289e-11,4.290216417397921e-11,4.281959361124562e-11
3.39,3.0999900028235966e-05,4.3765523590630564e-13,8.58066153660616e-12,9.998790552776668e-07,4.805128384252417e-11,2.2748041040211156e-10,4.2902163471942376e-11,9.999820570873425e-06,2.1410613483289952e-11,2.8235913021203378e-14,1.0,4.525329840073587e-20,4.290216422787151e-11,4.290221461045392e-11,4.290209216992422e-11,4.2902163471942376e-11,4.2821226966579904e-11
3.4,3.0999900028235966e-05,4.3765522949516077e-13,8.580660866601356e-12,9.998790544794988e-07,4.805128515006995e-11,2.279094326934302e-10,4.290216284121786e-11,9.999820141852442e-06,2.1411411644682537e-11,2.8235912615900295e-14,1.0,4.6542972334314775e-20,4.29021636189028e-11,4.2902209198892907e-11,4.290208916084133e-11,4.290216284121786e-11,4.282282328936507e-11
3.41,3.0999900028235966e-05,4.37655223388676e-13,8.580660122350885e-12,9.998790536983379e-07,4.805128649474791e-11,2.2833845504138894e-10,4.2902162247281647e-11,9.999819712831438e-06,2.1412192799150892e-11,2.8235912231102655e-14,1.0,4.796437720382345e-20,4.2902163048565315e-11,4.290220341610233e-11,4.290208598496574e-11,4.2902162247281647e-11,4.2824385598301784e-11
3.42,3.0999900028235966e-05,4.3765521726829954e-13,8.580659379757375e-12,9.998790529325714e-07,4.805128783860114e-11,2.2876747737723674e-10,4.290216165252804e-11,9.999819283810446e-06,2.1412958558992274e-11,2.8235911845373903e-14,1.0,4.9380377934369254e-20,4.2902162477346877e-11,4.290219764159652e-11,4.2902082812808325e-11,4.290216165252804e-11,4.282591711798455e-11
3.43,3.0999900028235966e-05,4.3765521111542854e-13,8.580658643297454e-12,9.998790521818868e-07,4.805128917939053e-11,2.2919649969691858e-10,4.290216105473933e-11,9.999818854789466e-06,2.1413709237162303e-11,2.8235911457477146e-14,1.0,5.0785285235860185e-20,4.290216190292608e-11,4.2902191897758687e-11,4.290207965438914e-11,4.290216105473933e-11,4.2827418474324606e-11
3.44,3.0999900028235966e-05,4.376552049105496e-13,8.580657917665303e-12,9.998790514459758e-07,4.805129051476817e-11,2.2962552199618246e-10,4.290216045159009e-11,9.999818425768503e-06,2.1414445141544523e-11,2.8235911066115356e-14,1.0,5.217319252173473e-20,4.2902161322868926e-11,4.2902186208059806e-11,4.290207652021545e-11,4.290216045159009e-11,4.2828890283089047e-11
3.45,3.0999900028235966e-05,4.3765519863323634e-13,8.580657207773497e-12,9.998790507245354e-07,4.80512918422769e-11,2.300545442705785e-10,4.290215984064666e-11,9.999817996747557e-06,2.141516657516684e-11,2.8235910669931177e-14,1.0,5.35379751011683e-20,4.290216073462848e-11,4.2902180597062844e-11,4.290207342128172e-11,4.290215984064666e-11,4.283033315033368e-11
3.46,3.0999900028235966e-05,4.37655192262145e-13,8.580656518753865e-12,9.998790500172674e-07,4.8051293159349903e-11,2.3048356651545816e-10,4.29021592193668e-11,9.999817567726628e-06,2.1415873836417943e-11,2.8235910267506727e-14,1.0,5.487330068038961e-20,4.290216013554442e-11,4.290217509042702e-11,4.290207036907377e-11,4.29021592193668e-11,4.2831747672835886e-11
3.47,3.0999900028235966e-05,4.376551857750122e-13,8.58065585595835e-12,9.998790493238777e-07,4.805129446331027e-11,2.3091258872597364e-10,4.2902158585099234e-11,9.999817138705723e-06,2.1416567219263764e-11,2.823590985736338e-14,1.0,5.617261401460289e-20,4.290215952284259e-11,4.290216971491213e-11,4.290206737556917e-11,4.2902158585099234e-11,4.283313443852753e-11
3.48,3.0999900028235966e-05,4.376551791486508e-13,8.580655224959856e-12,9.998790486440764e-07,4.805129575137056e-11,2.313416108970769e-10,4.2902157935083195e-11,9.99981670968484e-06,2.1417247013463873e-11,2.8235909437961586e-14,1.0,5.742916033400132e-20,4.29021588936346e-11,4.29021644983828e-11,4.290206445324181e-11,4.2902157935083195e-11,4.2834494026927746e-11
3.49,3.0999900028235966e-05,4.3765517235894697e-13,8.58065463155311e-12,9.99879047977578e-07,4.805129702063238e-11,2.3177063302351903e-10,4.290215726644808e-11,9.999816280663983e-06,2.1417913504787937e-11,2.8235909007700667e-14,1.0,5.863597080348287e-20,4.2902158244917355e-11,4.2902159469812746e-11,4.290206161505774e-11,4.290215726644808e-11,4.2835827009575875e-11
3.5,3.0999900028235966e-05,4.376551653808568e-13,8.580654081755516e-12,9.998790473241e-07,4.8051298268085984e-11,2.3219965509984933e-10,4.2902156576212954e-11,9.999815851643153e-06,2.1418566975232134e-11,2.8235908564918598e-14,1.0,5.978587383176019e-20,4.290215757357269e-11,4.290215465928908e-11,4.2902058874484294e-11,4.2902156576212954e-11,4.283713395046427e-11
