Time,sul_ex,eth_ex,oxy_ex,oxy,H2O,A3c,aps,PPi,pap,sul,eth,A2c,hyd,cys,N2,N1,aco,oah,S1,S2,C1,C2,A2m,A3m,Ho,Hm,k_v0,k2,k3,k4,k5,k6,k7,k8,k9,k_v10,k11,k12,k_v13,k14,k15,k16,k17,k18,n,m,Ka,Kc,a,Ac,Am,S,N,Kh,c0,c1,c2,v1,v13,v2,v10,v14,v3,v4,v5,v6,v7,v15,v17,v18,v8,v9,v11a,v11a2,v16,v11b,vLEAK,v12
2.02,0.0,0.0,0.0,7.417307762130772,0.0,1.4338844379404354,0.41221329293637404,0.0,0.36828335172200627,0.2381166675486742,7.280921661186444,0.5661155620595646,0.6200863268820632,0.38125351595904516,1.971748046681636,0.028251953318364054,0.2964405067504337,1.412891572119855,1.8046611298216289,0.19533887017837115,0.0,0.0,0.7106109314364046,1.2893890685635954,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007537266098427964,4.0,0.06828635680245605,80.0,74.17307762130773,0.11821324517072976,0.14523239587664635,0.08761147452384246,0.04575042191508542,2.0570025888650503,1.4822025337521685,0.012401726537641265,1.412891572119855,0.5790635366373352,0.5098520199518679,5.706945895831505,5.706945895831505,7.299432172633383,7.112227679888576,0.0,7.169422189702177
2.0300000000000002,0.0,0.0,0.0,7.41850442079322,0.0,1.4333190521290873,0.41171396817966965,0.0,0.36801270529157887,0.23751001683126513,7.300363399797013,0.5666809478709127,0.6205377175996745,0.3816721375465974,1.971855586511264,0.028144413488736086,0.2963978293720584,1.4127081600817126,1.8053513048587018,0.19464869514129823,0.0,0.0,0.7124825047907921,1.2875174952092079,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0075044075263705,4.0,0.0680855264391505,80.0,74.18504420793221,0.11802349492391788,0.14513358176726465,0.08766386972915416,0.04580065650559169,2.054644461419223,1.481989146860292,0.01241075435199349,1.4127081600817126,0.5769345072998432,0.5081055361637254,5.6956035105018685,5.6956035105018685,7.296116345855372,7.10900901604251,0.0,7.166595260645437
2.04,0.0,0.0,0.0,7.419694852498984,0.0,1.4327526890018012,0.41121453547541137,0.0,0.36774115163686816,0.23690504385457942,7.3198286546051055,0.5672473109981988,0.6209875054333791,0.38209077927274704,1.9719625342001423,0.028037465799857664,0.2963550099733434,1.4125239266331568,1.806037656713996,0.19396234328600404,0.0,0.0,0.7143530794447928,1.2856469205552072,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007471725746395407,4.0,0.06788526772414767,80.0,74.19694852498984,0.11783374629180444,0.14503435466230347,0.08771597095648855,0.04585089351272964,2.0522944556430875,1.481775049866717,0.012419750108667582,1.4125239266331568,0.5748171217897678,0.5063671903337374,5.684321606532852,5.684321606532852,7.292797585780562,7.105792895643837,0.0,7.163763445009006
2.05,0.0,0.0,0.0,7.420879067300122,0.0,1.4321853617768114,0.41071500050337234,0.0,0.3674686948799516,0.23630174466991616,7.339317324877361,0.5678146382231886,0.6214356895659071,0.3825094381624077,1.9720688161547986,0.027931183845201435,0.2963120388009295,1.4123388726433916,1.806720226363821,0.1932797736361791,0.0,0.0,0.7162225988163147,1.2837774011836853,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007439219858199487,4.0,0.06768557993571513,80.0,74.20879067300122,0.11764400231661713,0.14493471081717102,0.0877677781221882,0.04590113257948892,2.0499582149942155,1.4815601940046474,0.012428713791318142,1.4123388726433916,0.5727112378511837,0.5046383479941183,5.673099766786228,5.673099766786228,7.289476006122195,7.102579107944855,0.0,7.160926808884057
2.06,0.0,0.0,0.0,7.422057082235788,0.0,1.4316170856131223,0.4102153689071726,0.0,0.3671953391824191,0.23570011532790866,7.358829289087828,0.5683829143868777,0.6218822691654876,0.38292811124751197,1.9721744269446602,0.027825573055339836,0.2962689259080433,1.4121530026403564,1.8073990463932792,0.1926009536067208,0.0,0.0,0.7180910108698637,1.2819089891301363,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007406888964312437,4.0,0.06748646243688348,80.0,74.22057082235787,0.11745426618171965,0.14483465152576752,0.08781929136908417,0.04595137334970144,2.0476364198528785,1.4813446295402166,0.012437645383309753,1.4121530026403564,0.5706167765392806,0.5029191420556774,5.661937767635144,5.661937767635144,7.286151672205232,7.099367709836661,0.0,7.158085428065611
2.07,0.0,0.0,0.0,7.423228919043097,0.0,1.4310478745908783,0.4097156462933793,0.0,0.36692108877265717,0.23510015187475655,7.3783644296106266,0.5689521254091217,0.6223272433497863,0.38334679558082113,1.972279385509349,0.027720614490650997,0.2962256822779168,1.411966321136356,1.8080741377836484,0.19192586221635155,0.0,0.0,0.7199582632767441,1.280041736723256,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007374732169063858,4.0,0.06728791453127261,80.0,74.23228919043096,0.1172645409629537,0.14473417989899154,0.08787051083355275,0.04600161546969853,2.045327959247682,1.481128411389584,0.012446544866995726,1.411966321136356,0.5685336948181618,0.5012092614401672,5.6508354556813565,5.6508354556813565,7.2828246672107975,7.096158844548182,0.0,7.155239372954392
2.08,0.0,0.0,0.0,7.424394603795659,0.0,1.4304777418238406,0.40921583823142454,0.0,0.3666459479412264,0.2345018503524238,7.397922632364417,0.5695222581761594,0.6227706111918512,0.3837654882344072,1.9723837332491052,0.02761626675089479,0.2961823197631265,1.411778832685804,1.808745510860296,0.1912544891397041,0.0,0.0,0.7218243034675504,1.2781756965324496,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007342748578751504,4.0,0.06708993546912947,80.0,74.24394603795659,0.11707482963836764,0.14463330071619465,0.08792143664994564,0.046051858588128866,2.0430300481785753,1.4809115988156325,0.012455412223837024,1.411778832685804,0.5664619825850925,0.49950798512401406,5.639792741587695,5.639792741587695,7.279495090350461,7.092952734839718,0.0,7.152388709119203
2.09,0.0,0.0,0.0,7.4255541533260585,0.0,1.4299067036841269,0.4087159502505185,0.0,0.36636992086724723,0.23390520680608387,7.417503773458182,0.5700932963158731,0.6232123719434716,0.3841841862426481,1.9724874622983153,0.027512537701684714,0.2961388488070961,1.411590544054098,1.8094132008976938,0.19058679910230625,0.0,0.0,0.7236890806038563,1.2763109193961437,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007310937306008823,4.0,0.06689252464772828,80.0,74.25554153326058,0.1168851354331689,0.14453201509477423,0.08797206911729298,0.04610210234911777,2.0407435221965686,1.4806942440354807,0.012464247438869432,1.411590544054098,0.5644015528398627,0.4978154890762382,5.6288093940960815,5.6288093940960815,7.276162991624902,7.089749435345984,0.0,7.149533518420634
2.1,0.0,0.0,0.0,7.42670758910207,0.0,1.4293347754845287,0.4082159878428041,0.0,0.36609301179583364,0.23331021727651088,7.437107732839235,0.5706652245154713,0.6236525248069056,0.38460288666048675,1.972590588829934,0.02740941117006601,0.2960952807727203,1.4114014620010291,1.810077231731109,0.1899227682688911,0.0,0.0,0.7255525435631507,1.2744474564368493,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007279297465344976,4.0,0.06669568140583367,80.0,74.2670758910207,0.11669546146649791,0.1444303259409735,0.08802240852930997,0.04615234639925841,2.0384674376546803,1.4804764038636016,0.012473050496138113,1.4114014620010291,0.562352353957096,0.4961315109409282,5.617885250912733,5.617885250912733,7.27282843860706,7.086549085596943,0.0,7.146673877422644
2.11,0.0,0.0,0.0,7.427854930183672,0.0,1.4287619715174442,0.40771595646502523,0.0,0.36581522497728136,0.2327168778027606,7.45673439701227,0.5712380284825558,0.6240910689907567,0.3850215865641079,1.9726931113330655,0.027306888666934537,0.29605162269688734,1.4112115917819155,1.8107376277835892,0.18926237221641085,0.0,0.0,0.7274146387643043,1.2725853612356957,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007247828173143979,4.0,0.06649940502697128,80.0,74.27854930183672,0.11650581075561799,0.1443282348666877,0.08807245508873231,0.04620259038769295,2.036202159981153,1.4802581134844366,0.012481821379815135,1.4112115917819155,0.5603143241013071,0.49445610806915613,5.60702010095804,5.60702010095804,7.2694915282803985,7.083351749641664,0.0,7.143809857587221
2.12,0.0,0.0,0.0,7.428996186761983,0.0,1.4281883024145299,0.4072158615441206,0.0,0.36553656464763823,0.2321251844231617,7.476383673526031,0.5718116975854701,0.6245280036866595,0.38544028308916256,1.9727949667232612,0.027205033276738844,0.2960078674265357,1.4110209325104959,1.811394417090227,0.18860558290977303,0.0,0.0,0.7292753041977995,1.2707246958022005,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.00721652854486497,4.0,0.066303694617795,80.0,74.28996186761984,0.11631618600299358,0.14422573897803453,0.08812220861408687,0.04625283397069951,2.033952666279427,1.4800393371326783,0.012490560073733191,1.4110209325104959,0.5582873638186058,0.4927904539423858,5.596213564048784,5.596213564048784,7.266152454704364,7.080157230090262,0.0,7.140941512072649
2.13,0.0,0.0,0.0,7.43013138665493,0.0,1.4276137859742908,0.4067157084542828,0.0,0.3652570351083797,0.23153513317125066,7.496055431566103,0.5723862140257092,0.624963328164887,0.385858973274017,1.9728962103262633,0.027103789673736722,0.29596403406890603,1.4108294961748626,1.8120476188961983,0.18795238110380175,0.0,0.0,0.7311344939066893,1.2688655060933107,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007185397706791116,4.0,0.06610854961053415,80.0,74.3013138665493,0.1161265904723269,0.14412284407206583,0.08817166974026329,0.04630307679288204,2.031715097998394,1.4798201703445302,0.01249926656329774,1.4108294961748626,0.5562714492433759,0.49113357541358,5.585465587039339,5.585465587039339,7.2628112314056565,7.076965832962062,0.0,7.138068929871454
2.14,0.0,0.0,0.0,7.431260551655438,0.0,1.4270384374966498,0.40621550253743705,0.0,0.36497664065528507,0.23094672007940042,7.515749554985762,0.5729615625033502,0.6253970416890056,0.3862776541996794,1.9729968552124817,0.027003144787518307,0.2959201318829419,1.4106372906625688,1.812697254727583,0.18730274527241697,0.0,0.0,0.732992156133256,1.267007843866744,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007154434785520006,4.0,0.06591396931341675,80.0,74.31260551655438,0.11593702720558811,0.14401955284777868,0.08822083884765645,0.04635331850396153,2.029488734200068,1.4796006594147095,0.012507940833780111,1.4106372906625688,0.554266530830507,0.4894852642534588,5.574776000095028,5.574776000095028,7.259467939258904,7.0737776841190305,0.0,7.135192187483249
2.15,0.0,0.0,0.0,7.432383704136803,0.0,1.4264622724822646,0.40571524909752205,0.0,0.36469538559830106,0.23035994117780725,7.5354659274957605,0.5735377275177354,0.6258291435397093,0.38669632295072137,1.9730969170669146,0.02690308293308541,0.29587617036353137,1.4104443245012974,1.8133433452995573,0.18665665470044268,0.0,0.0,0.7348482394221103,1.2651517605778897,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007123638910921177,4.0,0.06571995303627515,80.0,74.32383704136802,0.11574749924167188,0.1439158681985075,0.08826971636130909,0.04640355875408656,2.0272726478685783,1.4793808518176568,0.012516582870794187,1.4104443245012974,0.5522725616563502,0.4878452640475252,5.56414464063779,5.56414464063779,7.2561226572690485,7.070592920147282,0.0,7.132311362411324
2.16,0.0,0.0,0.0,7.433500867052689,0.0,1.4258853066325268,0.4052149534004899,0.0,0.36441327426154135,0.22977479249449043,7.555204432664332,0.5741146933674732,0.62625963301482,0.38711497661527833,1.9731964141891494,0.026803585810850628,0.2958321592415072,1.4102506068588612,1.8139859105163936,0.18601408948360643,0.0,0.0,0.7367026926201918,1.2632973073798082,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007093009216148046,4.0,0.06552650009048634,80.0,74.33500867052689,0.11555800961630852,0.14381179321116008,0.08831830275103576,0.0464537971938334,2.0250657032943744,1.479160796207536,0.0125251926602964,1.4102506068588612,0.5502894974127822,0.4862132701220016,5.553571353289225,5.553571353289225,7.2527754625831315,7.06741168827327,0.0,7.129426533162634
2.17,0.0,0.0,0.0,7.434612063937126,0.0,1.4253075558495625,0.4047146206743062,0.0,0.36413031098328685,0.22919127005529255,7.5749649539171875,0.5746924441504375,0.6266885094292878,0.38753361228504934,1.9732953674933615,0.02670463250663846,0.295788108483647,1.410056147543203,1.8146249694714605,0.18537503052853954,0.0,0.0,0.7385554648767694,1.2614445351232306,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007062544837649362,4.0,0.06533360978891321,80.0,74.34612063937126,0.11536856136197564,0.1437073311654474,0.08836659853154537,0.04650403347420592,2.02286655345024,1.478940542418235,0.012533770188585756,1.410056147543203,0.5483172964013503,0.48458892947105386,5.543055989814583,5.543055989814583,7.249426430501818,7.064234146281287,0.0,7.126537779247812
2.18,0.0,0.0,0.0,7.435717310746046,0.0,1.4247290349922317,0.404214256118606,0.0,0.36384650006250546,0.22860936988967243,7.5947473812080215,0.5752709650077683,0.6271157721138192,0.3879522270973891,1.9733937598241074,0.026606240175892637,0.2957440229682703,1.409860952842202,1.8152605487449294,0.18473945125507063,0.0,0.0,0.7404065014983607,1.2595934985016393,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.007032244912141634,4.0,0.06514128139061903,80.0,74.35717310746045,0.11517915740999286,0.14360248255143798,0.08841460400147623,0.04655426725168669,2.0206767289965226,1.4787201148413516,0.012542315442276384,1.409860952842202,0.5463558851512527,0.48297258141730254,5.532598297832039,5.532598297832039,7.246075674005489,7.061060297752738,0.0,7.123645174961158
2.19,0.0,0.0,0.0,7.43681660163576,0.0,1.4241497557076352,0.40371386492152644,0.0,0.36356184566562805,0.228029088040804,7.614551622646254,0.5758502442923648,0.6275414204124881,0.38837081830868053,1.9734914650372444,0.026508534962755625,0.2956998932039534,1.4096650182717907,1.8158926968680034,0.18410730313199664,0.0,0.0,0.7422557367231992,1.2577442632768008,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0070021085714323805,4.0,0.06494951400550918,80.0,74.3681660163576,0.11498980042075543,0.14349723988686097,0.08846231878720755,0.04660449819704166,2.0185060791462583,1.478499466019767,0.012550828408249762,1.4096650182717907,0.5444050987419928,0.48136655043538074,5.522197728302449,5.522197728302449,7.242723412652661,7.057889706010801,0.0,7.120748778538176
2.2,0.0,0.0,0.0,7.43790997770743,0.0,1.42356973691325,0.40321345217834204,0.0,0.3632763522771789,0.22745042051676126,7.634377548290416,0.5764302630867499,0.6279654536942874,0.388789382939663,1.9735885908110669,0.026411409188933144,0.2956557401937317,1.4094683636303607,1.8165214144052195,0.18347858559478047,0.0,0.0,0.7441031286482782,1.2558968713517218,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.006972134967980541,4.0,0.0647583070591708,80.0,74.3790997770743,0.11480049360748114,0.14339161283314045,0.08850974404348842,0.04665472595275955,2.0163466933070238,1.4782787009686584,0.012559309073885748,1.4094683636303607,0.5424649703372377,0.4797689037631585,5.511854372073655,5.511854372073655,7.239369639630991,7.054722881138981,0.0,7.11784868456625
2.21,0.0,0.0,0.0,7.438997460088626,0.0,1.4229889945932264,0.40271302297066786,0.0,0.362990024261115,0.22687336333803668,7.654225044861772,0.5770110054067736,0.6283878713418842,0.38920791812068284,1.9736851449411155,0.026314855058884534,0.29561157176260583,1.4092709988754921,1.8171467220149535,0.18285327798504647,0.0,0.0,0.7459486252300582,1.2540513747699418,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.006942323249920812,4.0,0.06456765983927532,80.0,74.38997460088626,0.11461123993332592,0.14328560372919555,0.08855688031272216,0.04670495017448194,2.014198226436215,1.478057858813029,0.012567757426837686,1.4092709988754921,0.5405354490710428,0.47817952610550646,5.501568046614354,5.501568046614354,7.236014445877508,7.0515599285302635,0.0,7.114944972966132
2.22,0.0,0.0,0.0,7.440079070133268,0.0,1.4224075448784674,0.4022125823425516,0.0,0.36270286599323986,0.2262979125231971,7.674093999228524,0.5775924551215326,0.6288086727550138,0.389626420987477,1.9737811360720945,0.02621886392790551,0.29556739574047725,1.40907293442437,1.817768639904742,0.1822313600952581,0.0,0.0,0.7477921745474594,1.2522078254525406,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0069126725686391634,4.0,0.0643775716326486,80.0,74.40079070133268,0.11442204235381945,0.14317921497934832,0.08860372817104009,0.046755170518497244,2.012060263357289,1.4778369787023862,0.012576173455100276,1.40907293442437,0.5386164852560056,0.47659828622076306,5.491338571949473,5.491338571949473,7.232657922255284,7.048400956980482,0.0,7.112037724392337
2.23,0.0,0.0,0.0,7.441154829421616,0.0,1.42182540404663,0.4017121353004732,0.0,0.3624148818612034,0.22572406408888407,7.693984298405805,0.57817459595337,0.62922785735048,0.3900448886811723,1.9738765736978716,0.026123426302128383,0.29552321996214853,1.4088741811537846,1.8183871878312836,0.1816128121687164,0.0,0.0,0.7496337248018616,1.2503662751981384,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.006883182078784304,4.0,0.064188041725245,80.0,74.41154829421616,0.11423290381680597,0.14307244905306224,0.0886502882283808,0.04680538664174068,2.00993231789137,1.4776160998107426,0.0125845571470096,1.4088741811537846,0.5367080303847993,0.47502503690045017,5.481165770648395,5.481165770648395,7.229300159564039,7.045246078643575,0.0,7.10912702023315
2.24,0.0,0.0,0.0,7.4422247597602755,0.0,1.4212425885221232,0.40121168681334535,0.0,0.362126076264502,0.22515181404981355,7.713895829555689,0.5787574114778768,0.629645424562155,0.390463318348286,1.9739714681614782,0.02602853183852183,0.29547905226732296,1.4086747504001313,1.8190023851004395,0.18099761489956046,0.0,0.0,0.751473224317105,1.248526775682895,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.006853850938278527,4.0,0.06399906940212176,80.0,74.42224759760276,0.11404382726238527,0.14296530848467887,0.08869656112856786,0.04685559820179432,2.00781383198631,1.4773952613366148,0.0125929084912431,1.4086747504001313,0.5348100371316802,0.4734596149493393,5.471049467813372,5.471049467813372,7.225941248550521,7.042095408987653,0.0,7.1062129426106155
2.25,0.0,0.0,0.0,7.4432888774238535,0.0,1.420659114440169,0.4007112418259736,0.0,0.36183645356140404,0.22458115842757848,7.733828478002787,0.579340885559831,0.6300613738258392,0.3908817071901438,1.9740658143996723,0.025934185600327675,0.29543490237941433,1.4084746511511168,1.8196142571288578,0.18038574287114217,0.0,0.0,0.753310619600206,1.246689380399794,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.006824678304891539,4.0,0.0638106539303342,80.0,74.43288877423853,0.11385481559174164,0.14285779467583645,0.08874254737031421,0.04690580486281726,2.0057054314962395,1.4771745118970716,0.012601227476516784,1.4084746511511168,0.5329224433577402,0.4719021386538217,5.4609894475281315,5.4609894475281315,7.222581296588537,7.038949000295761,0.0,7.103295572200845
2.2600000000000002,0.0,0.0,0.0,7.44434718304754,0.0,1.420074996881609,0.4002108052826845,0.0,0.36154601797578995,0.2240120932660991,7.753782123751118,0.5799250031183909,0.6304757045526864,0.39130005254962236,1.9741595634103515,0.02584043658964852,0.2953907852033542,1.4082738851164611,1.8202228469613622,0.17977715303863784,0.0,0.0,0.7551458519374039,1.244854148062596,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0067956633303412044,4.0,0.06362279452925969,80.0,74.4434718304754,0.11366587161275889,0.14274990579996732,0.08878824699219498,0.04695600630595468,2.00361115298741,1.476953926016771,0.01260951409105373,1.4082738851164611,0.531045143977068,0.4703535305593458,5.45098537697496,5.45098537697496,7.219220456971429,7.035806725435987,0.0,7.100374984408045
