Time,n,c,a,m,vt,Gat,Tt,Gmt,alt,Bat,A,t1,default_compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
3.28,0.05537679278886015,0.01714854195628351,0.0035495346870259544,0.061382524363938526,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01714854195628351,0.005537679278886015,0.005537679278886015,0.0035495346870259544,2.1787939940701556e-07,0.01714854195628351,0.0006138252436393853,0.0,0.0012583342493936692,0.01714854195628351
3.29,0.05549205172861314,0.01699050215964935,0.003569372493192183,0.06154707139946195,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01699050215964935,0.0055492051728613144,0.0055492051728613144,0.003569372493192183,2.1968442368977484e-07,0.01699050215964935,0.0006154707139946195,0.0,0.0012724208818711332,0.01699050215964935
3.3,0.05560562432166094,0.016834175232716693,0.003589126744467235,0.06171003013715295,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.016834175232716693,0.005560562432166094,0.005560562432166094,0.003589126744467235,2.2148511956713473e-07,0.016834175232716693,0.0006171003013715295,0.0,0.0012865257980215652,0.016834175232716693
3.31,0.05571752940865484,0.016679544208727394,0.003608796585859473,0.06187141788778968,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.016679544208727394,0.005571752940865485,0.005571752940865485,0.003608796585859473,2.2328136163574014e-07,0.016679544208727394,0.0006187141788778968,0.0,0.001300647393020689,0.016679544208727394
3.32,0.05582778560542861,0.016526592304379594,0.0036283811959865672,0.062031251757802074,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.016526592304379594,0.005582778560542861,0.005582778560542861,0.0036283811959865672,2.2507302744151776e-07,0.016526592304379594,0.0006203125175780207,0.0,0.0013147840773656844,0.016526592304379594
3.33,0.0559364113029985,0.016375302919827632,0.0036478797870755,0.06218954864927192,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.016375302919827632,0.005593641130299851,0.005593641130299851,0.0036478797870755,2.2685999748502753e-07,0.016375302919827632,0.0006218954864927192,0.0,0.0013289342776718256,0.016375302919827632
3.34,0.056043424667563235,0.016225659638682135,0.0036672916049625597,0.062346325259932764,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.016225659638682135,0.005604342466756324,0.005604342466756324,0.0036672916049625597,2.2864215522601658e-07,0.016225659638682135,0.0006234632525993276,0.0,0.0013430964374616411,0.016225659638682135
3.35,0.05614884364050406,0.01607764622800993,0.00368661592909335,0.06250159808317,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01607764622800993,0.005614884364050407,0.005614884364050407,0.00368661592909335,2.3041938708720492e-07,0.01607764622800993,0.0006250159808317001,0.0,0.0013572690179464322,0.01607764622800993
3.36,0.05625268593838467,0.01593124663833412,0.0037058520725227763,0.0626553834080208,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01593124663833412,0.005625268593838467,0.005625268593838467,0.0037058520725227763,2.3219158245732305e-07,0.01593124663833412,0.0006265538340802081,0.0,0.0013714504987999484,0.01593124663833412
3.37,0.0563549692740398,0.01578644482122456,0.0037249993345591995,0.0628076975191251,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01578644482122456,0.00563549692740398,0.00563549692740398,0.0037249993345591995,2.3395863146393646e-07,0.01578644482122456,0.000628076975191251,0.0,0.0013856393437416824,0.01578644482122456
3.38,0.05645571134958175,0.015643224735067865,0.0037440570022623776,0.0629585566904007,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.015643224735067865,0.005645571134958175,0.005645571134958175,0.0037440570022623776,2.3572042502902756e-07,0.015643224735067865,0.0006295855669040069,0.0,0.0013998340015179825,0.015643224735067865
3.39,0.056554929408775524,0.015501570714381002,0.003763024446322085,0.06310797678021454,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.015501570714381002,0.005655492940877553,0.005655492940877553,0.003763024446322085,2.3747685938187381e-07,0.015501570714381002,0.0006310797678021454,0.0,0.0014140329777522186,0.015501570714381002
3.4,0.05665264048783583,0.015361467262890859,0.0037819010673388687,0.06325597345820168,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.015361467262890859,0.005665264048783584,0.005665264048783584,0.0037819010673388687,2.3922783353713205e-07,0.015361467262890859,0.0006325597345820168,0.0,0.0014282347961227077,0.015361467262890859
3.41,0.05674886141795072,0.01522289905145207,0.003800686295283502,0.06340256220754775,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01522289905145207,0.005674886141795073,0.005674886141795073,0.003800686295283502,2.4097324926808646e-07,0.01522289905145207,0.0006340256220754776,0.0,0.0014424379986244498,0.01522289905145207
3.42,0.056843608825281576,0.015085850918047055,0.0038193795894969815,0.06354775832498887,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.015085850918047055,0.005684360882528158,0.005684360882528158,0.0038193795894969815,2.427130111047494e-07,0.015085850918047055,0.0006354775832498887,0.0,0.0014566411462229472,0.015085850918047055
3.43,0.05693689913096313,0.014950307867785975,0.0038379804386905318,0.06369157692081164,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014950307867785975,0.005693689913096313,0.005693689913096313,0.0038379804386905318,2.444470263314284e-07,0.014950307867785975,0.0006369157692081164,0.0,0.00147084281950046,0.014950307867785975
3.44,0.05702874855110345,0.014816255072906778,0.0038564883609455976,0.06383403291885324,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014816255072906778,0.0057028748551103455,0.0057028748551103455,0.0038564883609455976,2.461752049837757e-07,0.014816255072906778,0.0006383403291885325,0.0,0.0014850416192945806,0.014816255072906778
3.45,0.057119173122096974,0.014683677852175833,0.0038749028987539675,0.0639751410794224,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014683677852175833,0.005711917312209698,0.005711917312209698,0.0038749028987539675,2.478974596168479e-07,0.014683677852175833,0.000639751410794224,0.0,0.0014992361634967428,0.014683677852175833
3.46,0.05720818935424099,0.014552561138985492,0.0038932234909467038,0.06411491659115194,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014552561138985492,0.005720818935424099,0.005720818935424099,0.0038932234909467038,2.496136993927613e-07,0.014552561138985492,0.0006411491659115194,0.0,0.001513424988164859,0.014552561138985492
3.47,0.057295813421532414,0.014422890140684302,0.0039114496314471715,0.06425337433735633,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014422890140684302,0.005729581342153242,0.005729581342153242,0.0039114496314471715,2.513238373710896e-07,0.014422890140684302,0.0006425337433735633,0.0,0.001527606669548399,0.014422890140684302
3.48,0.057382061090396494,0.014294650396576389,0.003929580883236061,0.06439052883149515,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014294650396576389,0.00573820610903965,0.00573820610903965,0.003929580883236061,2.530277911577038e-07,0.014294650396576389,0.0006439052883149515,0.0,0.0015417798361252696,0.014294650396576389
3.49,0.05746694795785486,0.014167827584104191,0.0039476168316842355,0.06452639443283531,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014167827584104191,0.005746694795785486,0.005746694795785486,0.0039476168316842355,2.547254807509566e-07,0.014167827584104191,0.0006452639443283531,0.0,0.0015559431332011512,0.014167827584104191
3.5,0.05755048945152551,0.014042407518848493,0.003965557084552728,0.06466098534645105,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014042407518848493,0.005755048945152551,0.005755048945152551,0.003965557084552728,2.5641682853477917e-07,0.014042407518848493,0.0006466098534645106,0.0,0.0015700952233901665,0.014042407518848493
3.51,0.057632700829622775,0.013918376154528391,0.003983401271992748,0.06479431562322395,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013918376154528391,0.005763270082962278,0.005763270082962278,0.003983401271992748,2.581017592714499e-07,0.013918376154528391,0.0006479431562322395,0.0,0.0015842347870893812,0.013918376154528391
3.52,0.05771359718095741,0.013795719583001312,0.0040011490465456725,0.06492639915984286,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013795719583001312,0.005771359718095741,0.005771359718095741,0.0040011490465456725,2.59780200094049e-07,0.013795719583001312,0.0006492639915984286,0.0,0.001598360522947076,0.013795719583001312
3.53,0.057793193424936475,0.013674424034263026,0.00401880008314305,0.06505724969880396,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013674424034263026,0.005779319342493648,0.005779319342493648,0.00401880008314305,2.6145208049861153e-07,0.013674424034263026,0.0006505724969880396,0.0,0.001612471148324731,0.013674424034263026
3.54,0.05787150436646738,0.013554475832723546,0.0040363540655867875,0.06518688087786961,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013554475832723546,0.005787150436646738,0.005787150436646738,0.0040363540655867875,2.631173316543106e-07,0.013554475832723546,0.0006518688087786961,0.0,0.001626565388874014,0.013554475832723546
3.55,0.057948544883896176,0.013435861247538032,0.00405381064027029,0.06531530639936765,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013435861247538032,0.005794854488389618,0.005794854488389618,0.00405381064027029,2.6477588405427074e-07,0.013435861247538032,0.0006531530639936765,0.0,0.0016406419413542192,0.013435861247538032
3.56,0.05802432953829729,0.013318566803758128,0.004071169512388874,0.06544253967823019,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013318566803758128,0.005802432953829729,0.005802432953829729,0.004071169512388874,2.6642767235130994e-07,0.013318566803758128,0.0006544253967823019,0.0,0.001654699551128711,0.013318566803758128
3.57,0.05809887270648744,0.013202579176403217,0.004088430413185761,0.06556859396181576,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013202579176403217,0.005809887270648744,0.005809887270648744,0.004088430413185761,2.680726337033158e-07,0.013202579176403217,0.0006556859396181576,0.0,0.0016687369865448093,0.013202579176403217
3.58,0.05817218860845749,0.01308788516861438,0.0041055930931971395,0.06569348235462052,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01308788516861438,0.00581721886084575,0.00581721886084575,0.0041055930931971395,2.697107074231982e-07,0.01308788516861438,0.0006569348235462053,0.0,0.0016827530339051783,0.01308788516861438
3.59,0.05824429130737242,0.012974471711654455,0.004122657322252154,0.06581721781827837,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012974471711654455,0.005824429130737243,0.005824429130737243,0.004122657322252154,2.7134183496879026e-07,0.012974471711654455,0.0006581721781827838,0.0,0.0016967464978454594,0.012974471711654455
3.6,0.05831519470957134,0.012862325864907988,0.004139622889472916,0.06593981317156086,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012862325864907988,0.005831519470957135,0.005831519470957135,0.004139622889472916,2.729659599325611e-07,0.012862325864907988,0.0006593981317156086,0.0,0.0017107162017062898,0.012862325864907988
3.61,0.05838491256456747,0.012751434815881266,0.004156489603274493,0.0660612810903772,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012751434815881266,0.005838491256456748,0.005838491256456748,0.004156489603274493,2.745830280311467e-07,0.012751434815881266,0.0006606128109037721,0.0,0.00172466098789964,0.012751434815881266
3.62,0.058453458465048215,0.012641785880202292,0.004173257291364923,0.06618163410777428,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012641785880202292,0.005845345846504822,0.005845345846504822,0.004173257291364923,2.7619298709471456e-07,0.012641785880202292,0.0006618163410777428,0.0,0.0017385797182694967,0.012641785880202292
3.63,0.05852084566020042,0.012533366646992337,0.004189925844980766,0.06630088444572711,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012533366646992337,0.005852084566020042,0.005852084566020042,0.004189925844980766,2.777957892842353e-07,0.012533366646992337,0.0006630088444572711,0.0,0.00175247131138574,0.012533366646992337
3.64,0.05858708850124784,0.012426163853164035,0.004206494876343662,0.06641904531768968,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012426163853164035,0.005858708850124784,0.005858708850124784,0.004206494876343662,2.793913738204992e-07,0.012426163853164035,0.0006641904531768968,0.0,0.0017663344564543043,0.012426163853164035
3.65,0.05865219967496886,0.012320165537799651,0.004222964374223035,0.06653612843576158,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012320165537799651,0.005865219967496886,0.005865219967496886,0.004222964374223035,2.8097969998294943e-07,0.012320165537799651,0.0006653612843576159,0.0,0.0017801681605050068,0.012320165537799651
3.66,0.05871619230706645,0.012215359404166758,0.004239334205508565,0.0666521459060014,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012215359404166758,0.005871619230706645,0.005871619230706645,0.004239334205508565,2.8256072200985934e-07,0.012215359404166758,0.000666521459060014,0.0,0.0017939713334804562,0.012215359404166758
3.67,0.05877907937045129,0.01211173328051355,0.004255604255427067,0.06676710969523995,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01211173328051355,0.00587790793704513,0.00587790793704513,0.004255604255427067,2.8413439614162894e-07,0.01211173328051355,0.0006676710969523996,0.0,0.0018077429051856643,0.01211173328051355
3.68,0.05884087368662855,0.012009275118988865,0.004271774427213881,0.06688103163233,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012009275118988865,0.005884087368662855,0.005884087368662855,0.004271774427213881,2.8570068059266996e-07,0.012009275118988865,0.0006688103163233001,0.0,0.0018214818253268076,0.012009275118988865
3.69,0.058901587927084685,0.011907972994562258,0.0042878446417842385,0.06699392340939575,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011907972994562258,0.005890158792708469,0.005890158792708469,0.0042878446417842385,2.872595355230812e-07,0.011907972994562258,0.0006699392340939575,0.0,0.0018351870635381965,0.011907972994562258
3.7,0.05896123461467424,0.011807815103944021,0.004303814837404645,0.06710579658308252,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011807815103944021,0.005896123461467425,0.005896123461467425,0.004303814837404645,2.888109230101285e-07,0.011807815103944021,0.0006710579658308252,0.0,0.00184885760939762,0.011807815103944021
3.71,0.05901982613572118,0.011708789756350417,0.004319684966961883,0.06721666258546655,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011708789756350417,0.0059019826135721185,0.0059019826135721185,0.004319684966961883,2.903548068997891e-07,0.011708789756350417,0.0006721666258546655,0.0,0.0018624924703623898,0.011708789756350417
3.72,0.05907737498796606,0.011610885184767447,0.004335454942351801,0.06732653294760116,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011610885184767447,0.005907737498796606,0.005907737498796606,0.004335454942351801,2.918911500190888e-07,0.011610885184767447,0.0006732653294760116,0.0,0.0018760906239689925,0.011610885184767447
3.73,0.059133893446440176,0.01151408980022846,0.00435112470937773,0.06743541899827125,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01151408980022846,0.005913389344644018,0.005913389344644018,0.00435112470937773,2.9341991789061846e-07,0.01151408980022846,0.0006743541899827126,0.0,0.0018896510821383166,0.01151408980022846
3.74,0.059189393560664605,0.011418392193921493,0.004366694248360849,0.06754333186146719,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011418392193921493,0.005918939356066461,0.005918939356066461,0.004366694248360849,2.949410787545969e-07,0.011418392193921493,0.0006754333186146719,0.0,0.0019031728922447725,0.011418392193921493
3.75,0.05924388724962609,0.01132378106487895,0.004382163552827421,0.06765028254201359,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01132378106487895,0.00592438872496261,0.00592438872496261,0.004382163552827421,2.9645460249408914e-07,0.01132378106487895,0.0006765028254201359,0.0,0.0019166551190458313,0.01132378106487895
3.76,0.059297386303632446,0.011230245218541008,0.0043975326290751305,0.06775628192724141,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011230245218541008,0.005929738630363245,0.005929738630363245,0.0043975326290751305,2.9796046059985765e-07,0.011230245218541008,0.0006775628192724142,0.0,0.0019300968445051094,0.011230245218541008
3.77,0.05934990238616785,0.011137773565319087,0.00441280149573941,0.06786134078865994,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011137773565319087,0.005934990238616785,0.005934990238616785,0.00441280149573941,2.9945862613508037e-07,0.011137773565319087,0.0006786134078865994,0.0,0.0019434971676035911,0.011137773565319087
3.78,0.05940144703574812,0.0110463551191593,0.004427970183359752,0.0679654697836288,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0110463551191593,0.005940144703574813,0.005940144703574813,0.004427970183359752,3.009490736999465e-07,0.0110463551191593,0.000679654697836288,0.0,0.001956855204139202,0.0110463551191593
3.79,0.059452031667776135,0.010955978996105866,0.004443038733946049,0.0680686794570301,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.010955978996105866,0.005945203166777614,0.005945203166777614,0.004443038733946049,3.0243177939614247e-07,0.010955978996105866,0.0006806867945703011,0.0,0.0019701700865149257,0.010955978996105866
3.8,0.05950166757639707,0.010866634412864602,0.004458007200544907,0.0681709802429404,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.010866634412864602,0.005950166757639708,0.005950166757639708,0.004458007200544907,3.039067207912329e-07,0.010866634412864602,0.000681709802429404,0.0,0.001983440963515626,0.010866634412864602
3.81,0.05955036593635379,0.010778310685366332,0.004472875646805977,0.06827238246630275,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.010778310685366332,0.005955036593635379,0.005955036593635379,0.004472875646805977,3.0537387688294896e-07,0.010778310685366332,0.0006827238246630275,0.0,0.0019966670000737896,0.010778310685366332
3.82,0.05959813780484212,0.01069099722733036,0.004487644146548276,0.06837289634459878,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01069099722733036,0.005959813780484212,0.005959813780484212,0.004487644146548276,3.0683322806339074e-07,0.01069099722733036,0.0006837289634459878,0.0,0.0020098473770243513,0.01069099722733036
