Time,agonist,DR,DRG_GDP,DRG,GDP,DRG_GTP,GTP,Recptor,G_GDP,G_GTP,cell,Forming,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
8.76,9.88187761978748e-09,7.821346579967348e-11,2.8409702173298546e-11,3.9827245042203904e-14,1.319306610268829e-11,1.1458324612322706e-11,9.999986846761142e-06,8.818776197874887e-10,9.587053996908006e-10,1.3867462785325982e-12,1.0,4.466300672010443e-12,4.657396981738018e-12,2.840970164785507e-12,2.836886804415449e-12,5.729162306161353e-13,1.3867462785325983e-13
8.77,9.881832982343332e-09,7.821726566609158e-11,2.842784933520418e-11,3.986806478638702e-14,1.3221484811322527e-11,1.1480967675439012e-11,9.999986818383253e-06,8.818329823433399e-10,9.58660222740881e-10,1.3910921836860264e-12,1.0,4.461998416147218e-12,4.655593199043384e-12,2.842784880808917e-12,2.8387044558392967e-12,5.740483837719506e-13,1.3910921836860264e-13
8.78,9.881788388049385e-09,7.82210516612142e-11,2.8445960386450123e-11,3.990885522826664e-14,1.3249921642938462e-11,1.1503617567327744e-11,9.999986789987212e-06,8.817883880493935e-10,9.586150681281164e-10,1.3954450628739897e-12,1.0,4.457705438109313e-12,4.653791838081763e-12,2.844595985766092e-12,2.840518494129011e-12,5.751808783663873e-13,1.3954450628739898e-13
8.790000000000001,9.881743836801259e-09,7.822482388216517e-11,2.846403538438114e-11,3.994961638594851e-14,1.3278376561768103e-11,1.152627424881292e-11,9.999986761573055e-06,8.817438368012671e-10,9.585699358378975e-10,1.3998049125190358e-12,1.0,4.453421683659495e-12,4.6519929025276765e-12,2.846403485391509e-12,2.8423289250127783e-12,5.763137124406461e-13,1.399804912519036e-13
8.8,9.881699328494435e-09,7.822858242657379e-11,2.8482074386152955e-11,3.9990348277446213e-14,1.330684953212073e-11,1.1548937680816302e-11,9.999986733140817e-06,8.816993284944444e-10,9.585248258557225e-10,1.404171729027321e-12,1.0,4.449147098300832e-12,4.65019639612187e-12,2.848207385400741e-12,2.8441357541997983e-12,5.774468840408151e-13,1.404171729027321e-13
8.81,9.881654863024259e-09,7.82323273925882e-11,2.8500077448730193e-11,4.003105092067926e-14,1.3335340518383082e-11,1.1571607824357543e-11,9.999986704690533e-06,8.816548630242671e-10,9.584797381671994e-10,1.4085455087886768e-12,1.0,4.444881627269579e-12,4.648402322672836e-12,2.85000769149025e-12,2.845938987380069e-12,5.785803912178771e-13,1.408545508788677e-13
8.82,9.881610440285916e-09,7.823605887888882e-11,2.85180446288843e-11,4.007172433347113e-14,1.3363849485019512e-11,1.15942846405543e-11,9.999986676222239e-06,8.816104402859248e-10,9.584346727580477e-10,1.4129262481766675e-12,1.0,4.440625215527885e-12,4.646610686058286e-12,2.851804409337181e-12,2.8477386302241878e-12,5.79714232027715e-13,1.4129262481766675e-13
8.83,9.881566060174438e-09,7.823977698470188e-11,2.8535975983191463e-11,4.0112368533547274e-14,1.3392376396572156e-11,1.1616968090622381e-11,9.999986647735972e-06,8.815660601744458e-10,9.583896296141004e-10,1.4173139435486518e-12,1.0,4.436377807756559e-12,4.6448214902266786e-12,2.853597544599153e-12,2.849534688383135e-12,5.808484045311191e-13,1.4173139435486519e-13
8.84,9.88152172258468e-09,7.824348180981279e-11,2.8553871568030545e-11,4.0152983538533174e-14,1.3420921217661089e-11,1.1639658135875865e-11,9.999986619231767e-06,8.81521722584688e-10,9.583446087213058e-10,1.4217085912458426e-12,1.0,4.432139348347914e-12,4.64303473919871e-12,2.855387102914052e-12,2.8513271674880652e-12,5.819829067937933e-13,1.4217085912458428e-13
8.85,9.881477427411322e-09,7.824717345457958e-11,2.8571731439581008e-11,4.019356936595239e-14,1.34494839129845e-11,1.1662354737727233e-11,9.999986590709657e-06,8.814774274113299e-10,9.58299610065729e-10,1.4261101875933694e-12,1.0,4.427909781398504e-12,4.641250437068807e-12,2.8571730898998244e-12,2.8531160731501002e-12,5.831177368863617e-13,1.4261101875933695e-13
8.86,9.881433174548852e-09,7.825085201994642e-11,2.858955565382084e-11,4.0234126033224604e-14,1.3478064447318855e-11,1.1685057857687514e-11,9.99998656216968e-06,8.814331745488602e-10,9.582546336335546e-10,1.4305187289003383e-12,1.0,4.423689050701874e-12,4.639468588006642e-12,2.85895551115427e-12,2.854901410960122e-12,5.842528928843757e-13,1.4305187289003384e-13
8.870000000000001,9.881388963891562e-09,7.825451760745694e-11,2.8607344266524492e-11,4.027465355766365e-14,1.3506662785519067e-11,1.1707767457366402e-11,9.999986533611869e-06,8.813889638915701e-10,9.582096794110881e-10,1.4349342114598935e-12,1.0,4.419477099741423e-12,4.637689196258618e-12,2.860734372254833e-12,2.856683186488558e-12,5.853883728683201e-13,1.4349342114598936e-13
8.88,9.881344795333533e-09,7.825817031926778e-11,2.862509733326078e-11,4.031515195647554e-14,1.3535278892518642e-11,1.1730483498472382e-11,9.99998650503626e-06,8.813447953335426e-10,9.581647473847576e-10,1.439356631549276e-12,1.0,4.4152738716831114e-12,4.635912266149377e-12,2.8625096787583956e-12,2.8584614052851775e-12,5.865241749236192e-13,1.439356631549276e-13
8.89,9.881300668768635e-09,7.826181025816199e-11,2.8642814909390837e-11,4.035562124675654e-14,1.3563912733329874e-11,1.1753205942812885e-11,9.999986476442888e-06,8.81300668768644e-10,9.58119837541116e-10,1.4437859854298874e-12,1.0,4.411079309368247e-12,4.6341378020832974e-12,2.864281436201071e-12,2.860236072878878e-12,5.876602971406443e-13,1.4437859854298874e-13
8.9,9.881256584090506e-09,7.826543752756247e-11,2.866049705006603e-11,4.0396061445491184e-14,1.359256427304399e-11,1.1775934752294401e-11,9.999986447831789e-06,8.812565840905143e-10,9.58074949866843e-10,1.4482222693473494e-12,1.0,4.406893355306279e-12,4.6323658085459914e-12,2.866049650097997e-12,2.8620071947774803e-12,5.887967376147201e-13,1.4482222693473494e-13
8.91,9.88121254119255e-09,7.826905223154542e-11,2.8678143810225894e-11,4.0436472569550335e-14,1.3621233476831322e-11,1.1798669888922614e-11,9.999986419202996e-06,8.81212541192558e-10,9.580300843487468e-10,1.4526654795315645e-12,1.0,4.402715951667594e-12,4.630596290105802e-12,2.867814325943126e-12,2.8637747764675173e-12,5.899334944461307e-13,1.4526654795315647e-13
8.92,9.881168539967926e-09,7.827265447485378e-11,2.8695755244596034e-11,4.0476854635689197e-14,1.364992030994147e-11,1.1821411314802534e-11,9.999986390556545e-06,8.811685399679349e-10,9.579852409737653e-10,1.4571156121967766e-12,1.0,4.3985470402762516e-12,4.628829251415303e-12,2.8695754692090198e-12,2.865538823414022e-12,5.910705657401268e-13,1.4571156121967768e-13
8.93,9.881124580309542e-09,7.827624436291069e-11,2.871333140768609e-11,4.051720766054539e-14,1.3678624737703473e-11,1.1844158992138634e-11,9.999986361892471e-06,8.811245803095505e-10,9.579404197289694e-10,1.4615726635416328e-12,1.0,4.394386562602799e-12,4.627064697212795e-12,2.871333085346641e-12,2.867299341060327e-12,5.922079496069317e-13,1.4615726635416329e-13
8.94,9.88108066211004e-09,7.827982200183289e-11,2.873087235378763e-11,4.055753166063695e-14,1.3707346725525965e-11,1.1866912883234968e-11,9.999986333210807e-06,8.810806621100469e-10,9.578956206015639e-10,1.466036629749243e-12,1.0,4.3902344597570236e-12,4.625302632323805e-12,2.873087179785148e-12,2.8690563348278445e-12,5.933456441617484e-13,1.4660366297492433e-13
8.950000000000001,9.881036785261785e-09,7.828338749844421e-11,2.87483781369721e-11,4.059782665236044e-14,1.3736086238897357e-11,1.1889672950495325e-11,9.999986304511588e-06,8.810367852617938e-10,9.578508435788893e-10,1.4705075069872432e-12,1.0,4.38609067248076e-12,4.623543061662578e-12,2.8748377579316853e-12,2.870809810115866e-12,5.944836475247663e-13,1.4705075069872434e-13
8.96,9.88099294965687e-09,7.828694096028899e-11,2.876584881108873e-11,4.0638092651988875e-14,1.3764843243385972e-11,1.1912439156423324e-11,9.99998627579485e-06,8.809929496568785e-10,9.578060886484245e-10,1.474985291407851e-12,1.0,4.3819551411406384e-12,4.62178599023358e-12,2.8765848251711757e-12,2.8725597723013506e-12,5.956219578211662e-13,1.4749852914078512e-13
8.97,9.88094915518709e-09,7.829048249564554e-11,2.878328442976248e-11,4.067832967566988e-14,1.3793617704640248e-11,1.1935211463622588e-11,9.999986247060626e-06,8.809491551870975e-10,9.577613557977877e-10,1.4794699791479337e-12,1.0,4.377827805720886e-12,4.620031423132997e-12,2.8783283868661153e-12,2.874306226738711e-12,5.967605731811295e-13,1.4794699791479337e-13
8.98,9.880905401743937e-09,7.829401221353954e-11,2.8800685046391964e-11,4.071853773942368e-14,1.3822409588388879e-11,1.1957989834796848e-11,9.99998621830895e-06,8.809054017439462e-10,9.57716645014739e-10,1.4839615663290632e-12,1.0,4.37370860581609e-12,4.6182793655502116e-12,2.880068448356366e-12,2.876049178759612e-12,5.978994917398425e-13,1.4839615663290632e-13
8.99,9.880861689218602e-09,7.829753022375754e-11,2.8818050714147363e-11,4.075871685914113e-14,1.3851218860440989e-11,1.198077423275008e-11,9.999986189539857e-06,8.808616892186104e-10,9.576719562871821e-10,1.48846004905758e-12,1.0,4.369597480623983e-12,4.616529822769329e-12,2.8818050149589456e-12,2.877788633672758e-12,5.990387116375041e-13,1.4884600490575803e-13
9.0,9.880818017501948e-09,7.830103663686036e-11,2.8835381485968368e-11,4.079886705058177e-14,1.3880045486686294e-11,1.2003564620386642e-11,9.999986160753381e-06,8.80818017501957e-10,9.57627289603166e-10,1.4929654234246533e-12,1.0,4.365494368938234e-12,4.614782800170641e-12,2.883538091967824e-12,2.879524596763684e-12,6.001782310193321e-13,1.4929654234246535e-13
9.01,9.880774386484516e-09,7.830453156419656e-11,2.8852677414562092e-11,4.083898832937186e-14,1.390888943309527e-11,1.2026360960711397e-11,9.999986131949555e-06,8.807743864845238e-10,9.57582644950887e-10,1.4974776855063411e-12,1.0,4.3613992091412036e-12,4.613038303232147e-12,2.8852676846537117e-12,2.8812570732945435e-12,6.013180480355698e-13,1.4974776855063412e-13
9.02,9.880730796056504e-09,7.830801511791585e-11,2.886993855240101e-11,4.087908071100245e-14,1.3937750665719317e-11,1.2049163216829854e-11,9.999986103128415e-06,8.807307960565114e-10,9.575380223186907e-10,1.5019968313636518e-12,1.0,4.3573119391967426e-12,4.611296337531027e-12,2.8869937982638575e-12,2.8829860685039073e-12,6.024581608414928e-13,1.501996831363652e-13
9.03,9.880687246107764e-09,7.831148741098257e-11,2.8887164951720878e-11,4.0919144210827356e-14,1.3966629150690924e-11,1.207197135194829e-11,9.999986074289994e-06,8.806872461077731e-10,9.574934216950737e-10,1.5065228570426048e-12,1.0,4.353232496642931e-12,4.609556908745151e-12,2.8887164380218365e-12,2.8847115876065466e-12,6.035985675974145e-13,1.506522857042605e-13
9.040000000000001,9.880643736527798e-09,7.831494855718913e-11,2.8904356664518672e-11,4.095917884406128e-14,1.3995524854223846e-11,1.2094785329373896e-11,9.999986045434325e-06,8.806437365278061e-10,9.574488430686854e-10,1.5110557585742923e-12,1.0,4.349160818584949e-12,4.607820022654567e-12,2.890435609127347e-12,2.8864336357932266e-12,6.047392664686948e-13,1.5110557585742924e-13
9.05,9.880600267205732e-09,7.831839867116941e-11,2.8921513742550484e-11,4.0999184625777776e-14,1.4024437742613235e-11,1.2117605112514877e-11,9.999986016561443e-06,8.806002672057415e-10,9.574042864283302e-10,1.515595531974937e-12,1.0,4.345096841687741e-12,4.606085685142994e-12,2.8921513167559976e-12,2.888152218230499e-12,6.058802556257439e-13,1.515595531974937e-13
9.06,9.880556838030327e-09,7.832183786841226e-11,2.8938636237329488e-11,4.103916157090735e-14,1.4053367782235855e-11,1.2140430664880626e-11,9.99998598767138e-06,8.80556838030336e-10,9.573597517629692e-10,1.5201421732459573e-12,1.0,4.341040502168872e-12,4.604353902199318e-12,2.893863566059106e-12,2.8898673400604905e-12,6.070215332440314e-13,1.5201421732459573e-13
9.07,9.880513448889954e-09,7.83252662652749e-11,2.8955724200123847e-11,4.107910969423547e-14,1.408231493955021e-11,1.2163261950081827e-11,9.99998595876417e-06,8.805134488899618e-10,9.573152390617223e-10,1.5246956783740254e-12,1.0,4.336991735791271e-12,4.602624679919084e-12,2.895572362163489e-12,2.891579006400695e-12,6.081630975040914e-13,1.5246956783740255e-13
9.08,9.88047009967259e-09,7.832868397899638e-11,2.8972777681954634e-11,4.111902901040062e-14,1.4111279181096723e-11,1.2186098931830589e-11,9.999985929839848e-06,8.804700996725977e-10,9.572707483138694e-10,1.5292560433311286e-12,1.0,4.332950477856039e-12,4.600898024505983e-12,2.8972777101712538e-12,2.893287222343768e-12,6.093049465915295e-13,1.5292560433311286e-13
9.09,9.880426796431877e-09,7.833207975400712e-11,2.8989798280592864e-11,4.1158920909791746e-14,1.4140260295362703e-11,1.2208941387871078e-11,9.999985900898627e-06,8.804267964318865e-10,9.572262781444118e-10,1.533823266210614e-12,1.0,4.328922681807863e-12,4.599172688164659e-12,2.8989797698595007e-12,2.894992149154084e-12,6.10447069393554e-13,1.533823266210614e-13
9.1,9.88038353623561e-09,7.833545890986626e-11,2.900678533920886e-11,4.1198784777630784e-14,1.4169258330503506e-11,1.223178936719715e-11,9.999985871940456e-06,8.803835362356176e-10,9.571818291668338e-10,1.5383973419786249e-12,1.0,4.324905530043286e-12,4.597449250876027e-12,2.9006784755452635e-12,2.8966937204545185e-12,6.115894683598575e-13,1.538397341978625e-13
9.11,9.880340316333845e-09,7.833882643006352e-11,2.902373824655569e-11,4.123862003975328e-14,1.4198273329478925e-11,1.2254642913391416e-11,9.999985842965292e-06,8.803403163338535e-10,9.571374019543592e-10,1.5429782656500881e-12,1.0,4.320896382805556e-12,4.59572825548688e-12,2.902373766103849e-12,2.898391874470434e-12,6.127321456695708e-13,1.5429782656500882e-13
9.120000000000001,9.880297136639767e-09,7.834218238593636e-11,2.9040657059386752e-11,4.127842671618596e-14,1.4227305258382454e-11,1.2277501989762195e-11,9.999985813973168e-06,8.802971366397756e-10,9.570929964909828e-10,1.5475660331481694e-12,1.0,4.316895199702618e-12,4.594009703201215e-12,2.9040656472105976e-12,2.9000866168736865e-12,6.138750994881098e-13,1.5475660331481694e-13
9.13,9.880253997066668e-09,7.834552684875261e-11,2.905754183433654e-11,4.1318204826921925e-14,1.4256354083374358e-11,1.2300366559703207e-11,9.999985784964123e-06,8.80253997066678e-10,9.570486127607475e-10,1.5521606403818428e-12,1.0,4.312901940383475e-12,4.592293595227203e-12,2.9057541245289584e-12,2.901777953324232e-12,6.150183279851604e-13,1.552160640381843e-13
9.14,9.880210897527953e-09,7.834885988971483e-11,2.9074392627919826e-11,4.1357954391919915e-14,1.4285419770681734e-11,1.2323236586693591e-11,9.999985755938184e-06,8.802108975279627e-10,9.570042507477448e-10,1.556762083245958e-12,1.0,4.3089165645357725e-12,4.5905799327776755e-12,2.9074392037104086e-12,2.9034658894700433e-12,6.161618293346796e-13,1.5567620832459582e-13
9.15,9.880167837937125e-09,7.835218157996466e-11,2.909120949653082e-11,4.139767543110337e-14,1.4314502286598512e-11,1.2346112034297872e-11,9.99998572689539e-06,8.801678379371348e-10,9.56959910436115e-10,1.5613703576213001e-12,1.0,4.304939031883349e-12,4.588868717070638e-12,2.9091208903943705e-12,2.905150430947029e-12,6.173056017148936e-13,1.5613703576213002e-13
9.16,9.88012481820779e-09,7.835549199058703e-11,2.910799249644233e-11,4.143736796435962e-14,1.4343601597485478e-11,1.2368992866165938e-11,9.999985697835771e-06,8.801248182077991e-10,9.569155918100487e-10,1.565985459374652e-12,1.0,4.300969302183958e-12,4.587159949329778e-12,2.910799190208124e-12,2.9068315833789496e-12,6.184496433082969e-13,1.5659854593746522e-13
9.17,9.880081838253647e-09,7.835879119261458e-11,2.9124741683804966e-11,4.1477032011539004e-14,1.4372717669770301e-11,1.2391879046033035e-11,9.999985668759363e-06,8.800818382536551e-10,9.568712948537877e-10,1.5706073843588584e-12,1.0,4.297007335226819e-12,4.585453630784972e-12,2.91247410876673e-12,2.9085093523773293e-12,6.195939523016518e-13,1.5706073843588586e-13
9.18,9.880038897988484e-09,7.836207925703194e-11,2.9141457114646234e-11,4.151666759245402e-14,1.4401850469947555e-11,1.2414770537719733e-11,9.999985639666198e-06,8.800388979884928e-10,9.568270195516247e-10,1.5752361284128873e-12,1.0,4.293053090830173e-12,4.5837497626727834e-12,2.9141456516729396e-12,2.910183743541379e-12,6.207385268859867e-13,1.5752361284128873e-13
9.19,9.87999599732618e-09,7.836535625478003e-11,2.91581388448698e-11,4.155627472687849e-14,1.4430999964578738e-11,1.2437667305131926e-11,9.99998561055631e-06,8.799959973261884e-10,9.567827658879055e-10,1.5798716873618921e-12,1.0,4.28910652883899e-12,4.582048346236971e-12,2.915813824517121e-12,2.9118547624579045e-12,6.218833652565963e-13,1.5798716873618923e-13
9.200000000000001,9.879953136180691e-09,7.836862225676037e-11,2.9174786930254585e-11,4.159585343454668e-14,1.4460166120292301e-11,1.2460569312260804e-11,9.999985581429734e-06,8.799531361807e-10,9.567385338470287e-10,1.5845140570172767e-12,1.0,4.285167609122524e-12,4.5803493827289955e-12,2.9174786328771636e-12,2.9135224147012323e-12,6.230284656130403e-13,1.5845140570172769e-13
9.21,9.879910314466053e-09,7.837187733383942e-11,2.9191401426453966e-11,4.163540373515244e-14,1.4489348903783655e-11,1.2483476523182828e-11,9.999985552286501e-06,8.79910314466063e-10,9.566943234134472e-10,1.5891632331767532e-12,1.0,4.2812362915719116e-12,4.578652873408522e-12,2.9191400823184074e-12,2.915186705833116e-12,6.241738261591414e-13,1.5891632331767533e-13
9.22,9.879867532096377e-09,7.83751215568529e-11,2.920798238899493e-11,4.1674925648348386e-14,1.451854828181522e-11,1.2506388902059727e-11,9.999985523126645e-06,8.79867532096386e-10,9.566501345716686e-10,1.59381921162441e-12,1.0,4.2773125360978064e-12,4.5769588195439264e-12,2.9207981783935513e-12,2.9168476414026586e-12,6.253194451029864e-13,1.5938192116244103e-13
9.23,9.879824788985837e-09,7.837835499661006e-11,2.9224529873277256e-11,4.1714419193745014e-14,1.4547764221216426e-11,1.2529306413138474e-11,9.999985493950199e-06,8.798247889858466e-10,9.566059673062556e-10,1.5984819881307715e-12,1.0,4.273396302627973e-12,4.575267222412801e-12,2.9224529266425723e-12,2.918505226946232e-12,6.264653206569237e-13,1.5984819881307715e-13
9.24,9.879782085048677e-09,7.838157772389804e-11,2.924104393457268e-11,4.175388439090985e-14,1.457699668888374e-11,1.2552229020751269e-11,9.999985464757196e-06,8.797820850486867e-10,9.565618216018281e-10,1.60315155845286e-12,1.0,4.269487551104911e-12,4.573578083302451e-12,2.9241043325926445e-12,2.9201594679873813e-12,6.276114510375635e-13,1.60315155845286e-13
9.25,9.879739420199199e-09,7.83847898094862e-11,2.9257524628024055e-11,4.17933212593666e-14,1.4606245651780698e-11,1.2575156689315516e-11,9.99998543554767e-06,8.797394201992084e-10,9.565176974430627e-10,1.6078279183342602e-12,1.0,4.265586241483431e-12,4.571891403510414e-12,2.925752401758054e-12,2.921810370036756e-12,6.287578344657758e-13,1.6078279183342602e-13
