Time,receptor,R_smad_cyt,R_smad_P_cyt,smad4_cyt,R_smad_P_smad4_cyt,R_smad_P_smad4_nuc,R_smad_nuc,R_smad_P_nuc,smad4_nuc,Pi,sum_R_smad_cyt,sum_R_smad_nuc,sum_smad4_cyt,sum_smad4_nuc,cytoplasm,nucleus,reaction_1,reaction_5,reaction_4,reaction_2,reaction_3,reaction_6,reaction_7,reaction_0
2.14,9788.524176209157,140573.9407993532,1446.8993242617512,119913.19609228603,680.1977910187621,22663.24228235866,14323.184968719817,312.5348342825696,6743.363834341642,460.1471925387571,142701.03791463372,37298.96208536105,120593.39388330479,29406.606116700303,1.0,1.0,11243.2333963308,1496.4027038567292,4684.085297710844,11250.511063878059,11291.283330911452,811.5463221119285,576.9852164497568,97.65026862454611
2.15,9787.54772777105,140476.5199475415,1446.8283747319658,119847.4159145976,679.7902970975059,22767.982665474567,14313.99609885488,314.8826162943403,6704.811122835427,465.9379799185011,142603.13861937096,37396.861380623784,120527.20621169511,29472.793788309995,1.0,1.0,11236.86915337712,1499.517306087102,4654.22545208459,11243.788096076116,11284.518931818599,816.1678477323836,581.1722567497402,97.63941919745606
2.16,9786.57138782119,140379.19389532963,1446.7609937001348,119781.4056823908,679.3832149037955,22872.609226614084,14304.817950617626,317.2347188294785,6666.6018760964125,471.77066559544863,142505.33810393355,37494.66189606119,120460.7888972946,29539.2111027105,1.0,1.0,11230.508806802462,1502.6388989066618,4624.6356827420095,11237.071867995894,11277.761367403007,820.7900036229541,585.364874913761,97.62857097579094
2.17,9785.595156347517,140281.96267183215,1446.6971524785322,119715.16801868945,678.9765432478749,22977.122028821756,14295.650511095904,319.59109251853306,6628.733409246019,477.64530477533776,142407.63636755856,37592.363632436194,120394.14456193733,29605.855438067774,1.0,1.0,11224.152362495752,1505.7673932284524,4595.313874386746,11230.36236019767,11271.010617914724,825.4126858904253,589.5629728993883,97.61772395941681
2.18,9784.619033337984,140184.8263054462,1446.6368227805078,119648.70552602463,678.5702810778561,23081.52113571268,14286.493767045846,321.95168793166573,6591.203057189936,483.56195167169375,142310.03340930454,37689.966590690194,120327.27580710249,29672.724192902613,1.0,1.0,11217.799826308787,1508.9026985019154,4566.257927315377,11223.659554562968,11264.266665892412,830.0357911112415,593.7664527304706,97.60687814819975
2.19,9783.643018780536,140087.7848238746,1446.5799767256883,119582.020786627,678.1644274872415,23185.80661145689,14277.347704869018,324.31645558132936,6554.008174433971,489.52065950532284,142212.52922808751,37787.47077190724,120260.18521411424,29739.814785890863,1.0,1.0,11211.451204057379,1512.0447225711832,4537.4657572722635,11216.963434354686,11257.529496288209,834.6592163420573,597.9752165026929,97.5960335420059
2.2,9782.667112663128,139990.83825414875,1446.5265868451784,119515.11636261894,677.7589817224479,23289.97852076385,14268.212310589575,326.68534592494825,6517.146134899871,495.52148050381095,142115.12382271636,37884.87617727838,120192.87534434139,29807.12465566372,1.0,1.0,11205.10650152249,1515.1933715335617,4508.935295304383,11210.273984276802,11250.799096592635,839.28285913024,602.1891663891098,97.58519014070134
2.21,9781.691314973707,139893.9866226518,1446.4766260867627,119447.99479620677,677.3539431903282,23394.036928866848,14259.087569831416,329.0583093675972,6480.614331741168,501.56446590101774,142017.81719192892,37982.18280806586,120125.3487393971,29874.651260608014,1.0,1.0,11198.765724451427,1518.3485495979112,4480.664487616187,11203.591190533718,11244.07545695945,843.9066175243206,606.4082046456507,97.57434794415224
2.22,9780.715625700228,139797.22995514146,1446.4300678201068,119380.65860987293,676.9493114656951,23497.981901507475,14249.973467795324,331.4352962646814,6444.410177159007,507.6496659365753,141920.60933442725,38079.39066556748,120057.60792133863,29942.392078666482,1.0,1.0,11192.428878558998,1521.5101589430415,4452.6512954244345,11196.915040889207,11237.35857033054,848.5303900844013,610.6322336166,97.5635069522247
2.23,9779.740044830647,139700.56827677318,1446.3868858419582,119313.11030656825,676.5450862988438,23601.81350492002,14240.869989236133,333.81625692461546,6408.531102217984,513.777129855382,141823.50024891397,38176.49975108077,119989.6553928671,30010.344607138006,1.0,1.0,11186.09596952868,1524.6780995761364,4424.893694813037,11190.245524724969,11230.648432560807,853.1540758925213,614.861155740049,97.5526671647849
2.24,9778.764572352919,139604.0016044698,1446.347049030899,119245.35233985099,676.1412611364025,23705.53181679179,14231.777127608299,336.2011409575517,6372.974582225932,519.9469074959925,141726.48991463712,38273.510085357644,119921.49360098739,30078.506399017722,1.0,1.0,11179.767002600534,1527.8523251182196,4397.389696753845,11183.58258906122,11223.944934864283,857.7775744655079,619.0948723927079,97.54182858169904
2.25,9777.789208255,139507.52995739452,1446.310528658115,119177.3871551139,675.737831985837,23809.136911260954,14222.694872524373,338.5898981709728,6337.738101644427,526.15904712062,141629.5783180385,38370.4216819563,119853.12498709974,30146.87501290538,1.0,1.0,11173.441983136116,1531.0327662991185,4370.137319426671,11176.926198830128,11217.248010964895,862.4007858543473,623.3332854821945,97.53099120283326
2.2600000000000002,9776.813952524848,139411.15336474116,1446.277303822982,119109.21722027859,675.3348040065532,23912.628847761236,14213.623200426742,340.98247923609375,6302.819127958743,532.4135938020072,141532.7654725707,38467.23452742407,119784.55202428513,30215.44797571998,1.0,1.0,11167.120917039643,1534.2192740532919,4343.13456760691,11170.276381537815,11210.557746508784,867.0236108002142,627.5762986280663,97.52015502805381
2.27,9775.838805150426,139314.87184832364,1446.2473492700692,119040.8449575274,674.9321767409355,24016.007696009005,14204.562095450261,343.3788342008538,6268.21516972778,538.7105930423753,141436.05137433464,38563.94862566012,119715.77713426834,30284.222865736785,1.0,1.0,11160.80380981781,1537.4117467787728,4316.37947845794,11163.6331270031,11203.87413389953,871.6459505234654,631.8238145232697,97.50932005722689
2.2800000000000002,9774.863766119692,139218.6854293621,1446.220640122643,118972.27277005419,674.5299498542759,24119.273526288154,14195.511541297057,345.7789130705075,6233.923753808491,545.0500893687881,141339.43601933905,38660.563980655716,119646.80271990846,30353.197280096647,1.0,1.0,11154.490666946007,1540.6100807715702,4289.870103564879,11156.99642635379,11197.19716758098,876.2677068084674,636.0757359656914,97.49848629021874
2.29,9773.888835420608,139122.5941285019,1446.1971518849411,118903.50304224013,674.1281231387472,24222.426409440523,14186.47152121871,348.18266580994543,6199.942425185718,551.4321263335144,141242.91940352556,38757.080596469175,119577.63116537887,30422.368834626242,1.0,1.0,11148.181493869304,1543.8141701147688,4263.604508800484,11150.36627206072,11190.526844103206,880.8887820128884,640.3319658628618,97.4876537268956
2.3000000000000003,9772.914013041142,139026.59796583213,1446.176860444446,118834.53813982935,673.7266965173773,24325.466416856383,14177.44201799841,350.5900423460171,6166.268746802001,557.8567465143963,141146.50152279396,38853.49847720081,119508.26483634673,30491.735163658384,1.0,1.0,11141.876296003373,1547.023906567556,4237.580774191015,11143.742657971528,11183.863162188463,885.5090790769482,644.5924072366346,97.47682236712373
2.31,9771.939298969255,138930.69696090475,1446.1597420741593,118765.38041010483,673.3256700480215,24428.393620464845,14168.423013933143,353.0009925698515,6132.9002993874155,564.323991515213,141050.1823730269,38949.81762696784,119438.70608015286,30561.29391985226,1.0,1.0,11135.575078735446,1550.23917945422,4211.796993782125,11137.125579344163,11177.206122797157,890.12850153261,648.8569632278405,97.46599221076944
2.32,9770.964693192915,138834.8911327532,1446.1457734348749,118696.03218206407,672.9250439273372,24531.208092724322,14159.414490815845,355.41546633917955,6099.8346812893815,570.8339019660483,140953.9619501154,39046.038049879346,119368.9572259914,30631.042774013702,1.0,1.0,11129.277847425292,1553.4598755531624,4186.251275504727,11130.515032880117,11170.555729193798,894.7469535127359,653.1255371009183,97.455163257699
2.33,9769.990195700091,138739.18049991137,1446.1349315774523,118626.49576659489,672.5248184947567,24633.909906612975,14150.416429917575,357.8334134806555,6067.069508302493,577.3865175236551,140857.8402499836,39142.159750011204,119299.02058508965,30700.97941491547,1.0,1.0,11122.984607406144,1556.685878985867,4160.941741040875,11123.911016757405,11163.911987012962,899.3643397601975,657.3980322485202,97.44433550777872
2.34,9769.01580647875,138643.56508043222,1446.1271939450917,118556.77345665116,672.1249942364609,24736.49913561914,14141.428811969687,360.25478379217856,6034.602413498345,583.981876871821,140761.81726861376,39238.182731381006,119228.89845088763,30771.101549117484,1.0,1.0,11116.695363985682,1559.9170711059996,4135.866525689648,11117.313530663272,11157.274904325252,903.9805656369505,661.6743521960916,97.43350896087493
2.35,9768.041525516863,138548.04489026577,1446.122537616156,118486.86752540916,671.7255712555354,24838.975854891578,14132.451618812976,362.6795271527791,6002.4310484488315,590.6200177592203,140665.89299913746,39334.10700085733,119158.5930966647,30841.40690334041,1.0,1.0,11110.410122358016,1563.1533406974486,4111.023779334152,11110.722569809115,11150.64448284189,908.5955370243898,665.9544007962488,97.42268361685397
2.36,9767.067352802404,138452.61986370708,1446.1209024829288,118416.7801285258,671.3265233926835,24941.34019746449,14123.484914207173,365.10759874041264,5970.553150622125,597.3009788173106,140570.0672895827,39429.932710412075,119088.10665191848,30911.893348086618,1.0,1.0,11104.12888328988,1566.3950837193115,4086.4117196983507,11104.137833374738,11144.020288318547,913.2091550627596,670.2380914317382,97.41185947558219
2.37,9766.093288323344,138357.29007075552,1446.1222918341473,118346.51357176756,670.927868928092,25043.592200648065,14114.528623040273,367.53894478866806,5938.966358661397,604.0247945962664,140474.34023151777,39525.65976847701,119017.44144069565,30982.558559309462,1.0,1.0,11097.85165490312,1569.6418378813687,4062.028486380189,11097.559521433826,11137.402624206328,917.8213305538004,674.5253218824912,97.40103653692597
2.38,9765.119332067656,138262.05552220656,1446.1266821494148,118276.07007131432,670.5296071782751,25145.731943778716,14105.582729316206,369.97351536561536,5907.668377733803,610.7915000178169,140378.71181153425,39621.28818846054,118946.5996784926,31053.40032151252,1.0,1.0,11091.578442111375,1572.8935070479492,4037.8722715111358,11090.98762001718,11130.791479159368,922.4319710591908,678.815996882566,97.39021480075168
2.39,9764.14548402332,138166.91622795115,1446.1340500724598,118205.45182565377,670.1317374579593,25247.75950702117,14096.647216935926,372.41126055611164,5876.656929872204,617.6011290443818,140283.18201548158,39716.8179845132,118875.58356311172,31124.41643689337,1.0,1.0,11085.309249779068,1576.1499950127763,4013.9412805164366,11084.422114978479,11124.186841802124,927.0409847696711,683.1100213797716,97.37939426692571
2.4,9763.171744178311,138071.872196974,1446.1443724038063,118134.66101573165,669.734259077308,25349.674971373523,14087.722069700652,374.8521304654823,5845.929753822624,624.453714679908,140187.75082845511,39812.24917153966,118804.39527480895,31195.604725196146,1.0,1.0,11079.044082721148,1579.4112055183214,3990.2337319949283,11077.862991955371,11117.588700683315,931.6482805124147,687.407300542338,97.3685749353145
2.41,9762.198112520608,137976.92343735148,1446.1576260934435,118063.69980510187,669.3371713391443,25451.478418672406,14078.807271315118,377.2960752232035,5815.484604891679,631.3492889707127,140092.41823478407,39907.58176521073,118733.03697644101,31266.963023564087,1.0,1.0,11072.782945702927,1582.6770422752306,3966.747857598828,11071.310236330648,11110.997044229796,936.2537677583731,691.7077397655556,97.35775680578446
2.42,9761.22458903819,137882.06995624964,1446.1737882334976,117992.57034007684,668.9404735361743,25553.169931598044,14069.902805390824,379.7430449865833,5785.319254794037,638.28788300632,139997.1842180193,40002.815781975456,118661.51081361301,31338.489186392082,1.0,1.0,11066.525843439864,1585.947408981796,3943.48190191355,11064.763833193469,11104.411860700495,940.857356629584,696.0112446783804,97.34693987820204
2.43,9760.251173719036,137787.31175992254,1446.1928360508998,117921.27474987764,668.5441649482102,25654.7495936794,14061.008655449277,382.19298994444455,5755.431491499847,645.2695269203034,139902.04876092167,40097.951239073125,118589.81891482585,31410.181085179247,1.0,1.0,11060.272780597372,1589.2222093430464,3920.434122337488,11058.223767300655,11097.83313814029,945.4589579064559,700.317721150011,97.33612415243368
2.44,9759.277866551134,137692.64885371,1446.2147469000595,117849.81514678425,668.1482448393939,25756.21748929926,14052.12480492525,384.6458603208055,5725.8191190821935,652.2942498911232,139807.01184544945,40192.98815454531,118517.96339162365,31482.03660838145,1.0,1.0,11054.023761790595,1592.5013470904378,3897.60278896184,11051.690023038056,11091.260864333939,950.0584830350247,704.6270752964298,97.32530962834586
2.45,9758.304667522465,137598.08124203587,1446.2394982555313,117778.19362628576,667.7527124554202,25857.573703699378,14043.251237170018,387.10160637856296,5696.479957564532,659.3620801429682,139712.07345274684,40287.92654724796,118445.94633874118,31554.05366126391,1.0,1.0,11047.778791584235,1595.7847260010021,3874.9861844503885,11045.16258438198,11084.695026759977,954.6558441341908,708.9392134869148,97.3144963058051
2.46,9757.331576621013,137503.608928406,1446.267067704688,117706.41226723065,667.3575670207601,25958.818322985542,14034.387935454619,389.56017842317294,5667.41184276814,666.4730449465935,139617.23356313145,40382.766436863334,118373.76983425142,31626.23016575368,1.0,1.0,11041.537874492316,1599.0722499169206,3852.582603919317,11038.641434860714,11078.13561254462,959.2509540029328,713.2540423505184,97.30368418467786
2.47,9756.358593834768,137409.23190075206,1446.297432669195,117634.47309968609,666.962805205902,26059.951433486527,14025.534898960103,392.02152892099423,5638.612661626563,673.6271720425589,139522.49213862716,40477.50786136762,118301.43590489199,31698.56409511309,1.0,1.0,11035.30101418039,1602.3639210219844,3830.3903827481586,11032.126552507798,11071.582566417974,963.8437223765436,717.5714724908438,97.29287326483067
2.48,9755.385719151713,137314.95015627932,1446.3305708575529,117562.37815984483,666.5684254147437,26160.973122854957,14016.69211567112,394.4856089170737,5610.080291890563,680.8244872300642,139427.84915255161,40572.15084744315,118228.94658525957,31771.05341474552,1.0,1.0,11029.068214816953,1605.6596732431499,3808.407849095882,11025.617918320442,11065.035861884748,968.4340622815662,721.891412197671,97.28206354613008
2.49,9754.412952559842,137220.76370357338,1446.3664602967929,117490.12949482161,666.1744281458538,26261.88348016541,14007.859560078788,396.95236773455196,5581.812596872215,688.0650141631243,139333.30459201604,40666.69540797875,118156.30392296746,31843.696077037624,1.0,1.0,11022.839481189092,1608.959358131775,3786.6333197616814,11019.115516937381,11058.495507221174,973.0218905967657,726.2137669271164,97.27125502844261
