Time,a,b,c,compartment,R1,R2,R3,R4,R5,R6,R7,R8
3.71,8.76267286110666,12.590591869614622,2.0148056596268176,1e-13,2.12e-14,2.5411751297209313e-12,1.873154574918833e-12,8.665356451807121e-13,1.0865714347772259e-12,9.73884159673591e-13,1.1899709745382845e-11,1.4174382182534848e-11
3.72,8.7494741828633,12.601739186919076,1.792568323303097,1e-13,2.12e-14,2.5373475130303573e-12,1.874752987904603e-12,7.708169263282492e-13,1.0849347986750494e-12,9.744857837778636e-13,1.1881785940328362e-11,1.4046266662843943e-11
3.73,8.745166444083104,12.612718624406392,1.583062599403319,1e-13,2.12e-14,2.5360982687841003e-12,1.876366747582081e-12,6.806881525439588e-13,1.084400639066305e-12,9.75078032953182e-13,1.1875936031064855e-11,1.389557539652449e-11
3.74,8.749367654561329,12.6236389423359,1.3898377314872141,1e-13,2.12e-14,2.537316619822785e-12,1.878010515057385e-12,5.976390881487782e-13,1.0849215891656048e-12,9.756667838629925e-13,1.1881641274894286e-11,1.3720479802326844e-11
3.75,8.761529380761909,12.634602425683939,1.2164529904220747,1e-13,2.12e-14,2.5408435204209534e-12,1.8796970014896966e-12,5.231688450897034e-13,1.0864296432144765e-12,9.762575519552675e-13,1.1898156899074672e-11,1.352151572408634e-11
3.76,8.780939725263442,12.645703093491093,1.0661350866466663,1e-13,2.12e-14,2.546472520326398e-12,1.8814367644107443e-12,4.586408590157017e-13,1.088836525932667e-12,9.768553960164037e-13,1.1924516146907755e-11,1.3303482628741188e-11
3.77,8.80674296353037,12.657024701691947,0.9412353228914331,1e-13,2.12e-14,2.5539554594238074e-12,1.8832380651276863e-12,4.0505079409167046e-13,1.0920361274777659e-12,9.774648116803645e-13,1.1959556944474242e-11,1.3077041882771736e-11
3.78,8.837985653971485,12.668639329989807,0.8426273158931031,1e-13,2.12e-14,2.5630158396517308e-12,1.885106939208441e-12,3.6276739184179746e-13,1.095910221092464e-12,9.780896565409502e-13,1.2001984518093276e-11,1.2858414815559447e-11
3.79,8.87368896347795,12.680606627192889,0.7692843621056765,1e-13,2.12e-14,2.5733697994086053e-12,1.887047475786485e-12,3.3134886181109027e-13,1.1003374314712656e-12,9.787331108439131e-13,1.2050469612403056e-11,1.2665714844858631e-11
3.8,8.91292956769823,12.692974094376545,0.7183931051571031,1e-13,2.12e-14,2.5847495746324867e-12,1.8890622690749038e-12,3.0958877770381815e-13,1.1052032663945806e-12,9.793976940903684e-13,1.2103758352934196e-11,1.2513092878771892e-11
3.81,8.95490698309148,12.705778263403088,0.6860009629659016,1e-13,2.12e-14,2.596923025096529e-12,1.891152915109334e-12,2.957916154605824e-13,1.1104084659033434e-12,9.800853297444077e-13,1.216076368303823e-11,1.2406386272401124e-11
3.82,8.998977737104086,12.719046535078679,0.6679079397000272,1e-13,2.12e-14,2.609703543760185e-12,1.8933204347549334e-12,2.8815452312549466e-13,1.1158732394009067e-12,9.807974452296726e-13,1.222061176698735e-11,1.2343149506590098e-11
3.83,9.04465434808364,12.732799189371937,0.6603628627983303,1e-13,2.12e-14,2.6229497609442555e-12,1.8955655521042603e-12,2.850662500534667e-13,1.1215371391623714e-12,9.815350809174662e-13,1.2282640604697584e-11,1.2315954632990509e-11
3.84,9.0915821853851,12.747051227209397,0.6603931888881596,1e-13,2.12e-14,2.6365588337616788e-12,1.897888846307655e-12,2.8524926300781306e-13,1.1273561909877523e-12,9.82298989795804e-13,1.2346368607752966e-11,1.231606493915721e-11
3.85,9.139508020115601,12.761813851205572,0.6658214636553248,1e-13,2.12e-14,2.6504573258335243e-12,1.9002908158190653e-12,2.877672976704264e-13,1.1332989944943346e-12,9.830897175105729e-13,1.2411451891316987e-11,1.2335678887341529e-11
3.86,9.188251280999015,12.777095549669557,0.6751381691266071,1e-13,2.12e-14,2.664592871489714e-12,1.9027719003448603e-12,2.919710780393826e-13,1.139343158843878e-12,9.839076609282436e-13,1.2477645239596664e-11,1.2368748513123123e-11
3.87,9.237680446547422,12.79290286601421,0.687329702422422,1e-13,2.12e-14,2.6789273294987525e-12,1.9053324832294484e-12,2.9742456646359587e-13,1.1454723753718804e-12,9.847531096870897e-13,1.25447700464114e-11,1.2410923890663293e-11
3.88,9.287696308309044,12.809240901890943,0.7017313312276067,1e-13,2.12e-14,2.6934319294096228e-12,1.9079728877290673e-12,3.0384184290630137e-13,1.1516743422303216e-12,9.856262733827389e-13,1.2612691586683683e-11,1.2459207387164832e-11
3.89,9.338220217587114,12.826113649248217,0.7179142950803126,1e-13,2.12e-14,2.708083863100263e-12,1.9106933719744784e-12,3.11038590494507e-13,1.1579393069808022e-12,9.865272995297814e-13,1.26813030554833e-11,1.251157291353132e-11
3.9,9.3891862416449,12.843524197635546,0.7356073032687293,1e-13,2.12e-14,2.722864010077021e-12,1.9134941238844517e-12,3.1889833908105334e-13,1.1642590939639678e-12,9.874562848097514e-13,1.2750514916153775e-11,1.2566659180797823e-11
3.91,9.440535880407047,12.861474862294504,0.7546431950291216,1e-13,2.12e-14,2.7377554053180435e-12,1.9163752563592047e-12,3.273495127762368e-13,1.170626449170474e-12,9.884132820633224e-13,1.2820247725592771e-11,1.2623546478775193e-11
3.92,9.492214574645212,12.87996725677781,0.7749236988525231,1e-13,2.12e-14,2.7527422266471116e-12,1.9193368025386233e-12,3.363502565277508e-13,1.1770346072560062e-12,9.89398304311179e-13,1.2890427392368199e-11,1.2681604506330785e-11
3.93,9.544169347954027,12.899002330388848,0.796396249340862,1e-13,2.12e-14,2.767809110906668e-12,1.9223787110697464e-12,3.4587844778286217e-13,1.1834769991462993e-12,9.904113268982385e-13,1.2960981974521568e-11,1.2740391467775897e-11
3.94,9.596347190405718,12.918580381843196,0.8190385178988592,1e-13,2.12e-14,2.782940685217658e-12,1.925500841240966e-12,3.5592502603204563e-13,1.1899470516103091e-12,9.914522883773542e-13,1.3031839484570963e-11,1.2799587651307409e-11
3.95,9.648694011473603,12.938701054047339,0.8428487238764784,1e-13,2.12e-14,2.7981212633273447e-12,1.9287029578406198e-12,3.6648981307458425e-13,1.1964380574227268e-12,9.925210903997603e-13,1.3102926467581153e-11,1.285895386640436e-11
3.96,9.701153863348244,12.959363319660385,0.8678387765475527,1e-13,2.12e-14,2.813334620370991e-12,1.9319847258811007e-12,3.7757855017328234e-13,1.2029430790551824e-12,9.93617597131374e-13,1.3174166946426917e-11,1.2918303516216151e-11
3.97,9.753668386595246,12.980565459237084,0.8940295691416111,1e-13,2.12e-14,2.828563832112621e-12,1.9353457051973153e-12,3.89200861669033e-13,1.2094548799378105e-12,9.947416342936708e-13,1.3245481668996345e-11,1.2977484511185372e-11
3.98,9.806176443420451,13.002305032031265,0.9214478735810524,1e-13,2.12e-14,2.843791168591931e-12,1.938785344738258e-12,4.0136890877399044e-13,1.215965878984136e-12,9.958929878363535e-13,1.3316787610164975e-11,1.3036368011993204e-11
3.99,9.858613843514775,13.024578843813504,0.9501240174841644,1e-13,2.12e-14,2.8589980146192847e-12,1.9423029767954347e-12,4.140963794196166e-13,1.2224681165958321e-12,9.97071402475229e-13,1.3387997599493065e-11,1.3094840971418837e-11
4.0,9.910913148936155,13.047382912171454,0.9800901200578491,1e-13,2.12e-14,2.874164813191485e-12,1.9458978111611395e-12,4.2739771817348285e-13,1.228953230468083e-12,9.982765801216928e-13,1.3459020056255299e-11,1.3152801320762448e-11
4.01,9.963003534624159,13.070712430068191,1.0113786132531104,1e-13,2.12e-14,2.889271025041006e-12,1.949568929224073e-12,4.412874778042198e-13,1.2354124382933957e-12,9.995081782462111e-13,1.3529758800019607e-11,1.3210154776343834e-11
4.02,10.014810741410997,13.094561726830582,1.0440212889333413,1e-13,2.12e-14,2.904295115009189e-12,1.9533152779965794e-12,4.557798983628489e-13,1.2418365319349636e-12,1.0007658081333265e-12,1.3600112986836135e-11,1.3266813359115342e-11
4.03,10.066257032406275,13.118924230708632,1.0780481471204286,1e-13,2.12e-14,2.91921453939782e-12,1.957135664347418e-12,4.708883977082653e-13,1.2482158720183782e-12,1.0020490332476438e-12,1.3669977050007722e-11,1.3322694023900613e-11
4.04,10.117261205231886,13.14379243084563,1.1134864574580063,1e-13,2.12e-14,2.9340057495172467e-12,1.961028749302754e-12,4.866251535979736e-13,1.254540389448754e-12,1.0033573675968801e-12,1.3739240716704901e-11,1.3377718074139219e-11
4.05,10.16773865009733,13.169157839512051,1.1503598888095883,1e-13,2.12e-14,2.948644208528226e-12,1.9649930424941415e-12,5.030007143318243e-13,1.260799592612069e-12,1.004690274137207e-12,1.3807789086832177e-11,1.3431810946820181e-11
4.06,10.217601462670348,13.195010955160482,1.188687656538929,1e-13,2.12e-14,2.9631044241744013e-12,1.9690268968583914e-12,5.200236161625893e-13,1.2669825813711232e-12,1.0060471632500716e-12,1.3875502786306334e-11,1.3484902198717987e-11
4.07,10.266758575537455,13.221341228999501,1.2284836676409514,1e-13,2.12e-14,2.977359986905862e-12,1.97312850385532e-12,5.376999987776283e-13,1.2730780633666445e-12,1.0074273914313901e-12,1.3942258145579866e-11,1.3536925606651766e-11
4.08,10.315115955156912,13.24813702967741,1.269755619590085,1e-13,2.12e-14,2.9913836269955048e-12,1.9772958885565376e-12,5.560331999187096e-13,1.2790743784394572e-12,1.008830259908236e-12,1.4007927467103088e-11,1.3587819284318079e-11
4.09,10.362576820071823,13.275385616140975,1.3125042361861248,1e-13,2.12e-14,3.0051472778208285e-12,1.9815269059453253e-12,5.750234093172901e-13,1.284959525688906e-12,1.0102550137093996e-12,1.4072379321657537e-11,1.3637526005126839e-11
4.1,10.40904192203684,13.30307311118611,1.3567224400336484,1e-13,2.12e-14,3.0186221573906834e-12,1.9858192374529554e-12,5.946672947378032e-13,1.2907211983325681e-12,1.0117008407948378e-12,1.413547893012603e-11,1.3685993418844857e-11
4.11,10.454409874373868,13.331184476438628,1.4023944795596242,1e-13,2.12e-14,3.0317788635684217e-12,1.9901703877818978e-12,6.149576080225819e-13,1.2963468244223596e-12,1.013166871281252e-12,1.4197088609399712e-11,1.3733174187424172e-11
4.12,10.498577644592809,13.359703624258806,1.4494963112493455,1e-13,2.12e-14,3.0445875169319144e-12,1.9945777026380567e-12,6.358833426268289e-13,1.3018236279295083e-12,1.0146521838139794e-12,1.4257068441357036e-11,1.3779027269034384e-11
4.13,10.541440313677407,13.38861275835835,1.4979892473945144,1e-13,2.12e-14,3.057017690966448e-12,1.9990382687480305e-12,6.57426932513979e-13,1.3071385988959987e-12,1.0161557718114025e-12,1.431527594597392e-11,1.3823512740600117e-11
4.14,10.582892825313529,13.417893629684025,1.5478302442978518,1e-13,2.12e-14,3.0690389193409232e-12,2.003549106456567e-12,6.795687636754651e-13,1.3122787103388776e-12,1.0176766094072598e-12,1.4371568456775774e-11,1.3866602267307631e-11
4.15,10.622829267846878,13.447526300534765,1.5989605376790994,1e-13,2.12e-14,3.0806204876755947e-12,2.0081069818902104e-12,7.022821726229614e-13,1.317230829213013e-12,1.0192135877064164e-12,1.442580214573606e-11,1.3908268947733148e-11
4.16,10.661144004063292,13.477489777680661,1.6513105781086947,1e-13,2.12e-14,3.091731761178355e-12,2.012708504325419e-12,7.255356081264647e-13,1.3219818565038482e-12,1.0207655483134752e-12,1.4477833557517952e-11,1.3948492406776473e-11
4.17,10.69773210791954,13.507761865849353,1.7047981559592984,1e-13,2.12e-14,3.1023423112966667e-12,2.0173501047499636e-12,7.492918022358431e-13,1.326518781382023e-12,1.0223312762920439e-12,1.4527520202554735e-11,1.3987257389129769e-11
4.18,10.732489997626546,13.538319238976712,1.7593285693578884,1e-13,2.12e-14,3.1124220993116983e-12,2.022028047540631e-12,7.735078411938982e-13,1.3308287597056918e-12,1.0239095044252248e-12,1.457472141677685e-11,1.4024553972111728e-11
4.19,10.76531611504203,13.56913737675385,1.814793410302496,1e-13,2.12e-14,3.1219416733621885e-12,2.0267384221282505e-12,7.981346315105373e-13,1.3348991982652117e-12,1.0254989104982074e-12,1.4619299284227077e-11,1.4060376661564304e-11
4.2,10.796111530394892,13.600190648357255,1.8710709940963273,1e-13,2.12e-14,3.1308723438145188e-12,2.0314771563666413e-12,8.231170900633508e-13,1.3387178297689668e-12,1.0270981221769514e-12,1.4661119458276264e-11,1.4094724553146813e-11
4.21,10.824780758513581,13.631452323705805,1.928025882483959,1e-13,2.12e-14,3.1391864199689385e-12,2.03624001975252e-12,8.483939400888975e-13,1.342272814055684e-12,1.028705718116264e-12,1.4700052270061444e-11,1.4127600739753376e-11
4.22,10.851232597728416,13.662894715396982,1.985510022971434,1e-13,2.12e-14,3.1468574533412405e-12,2.0410226462327683e-12,8.738982214644063e-13,1.3455528421183235e-12,1.030320235756482e-12,1.4735973867715187e-11,1.4159012554688684e-11
4.23,10.875380416891586,13.694489169136412,2.043362434130316,1e-13,2.12e-14,3.15386032089856e-12,2.045820532614096e-12,8.995571603507758e-13,1.3485471716945567e-12,1.0319401712792956e-12,1.4768766606138775e-11,1.4188970801135472e-11
4.24,10.897143425601667,13.726206152234678,2.101409382132998,1e-13,2.12e-14,3.1601715934244836e-12,2.0506290548476738e-12,9.252922656875141e-13,1.3512457847746068e-12,1.0335639845683741e-12,1.4798320771967065e-11,1.4217489235102133e-11
4.25,10.916447072030124,13.758015318000783,2.1594650969881974,1e-13,2.12e-14,3.165769650888736e-12,2.0554434779445408e-12,9.510196598935165e-13,1.3536394369317354e-12,1.0351901028797546e-12,1.482453512381691e-11,1.4244584247817005e-11
4.26,10.93322376417155,13.789885580652214,2.217332252396209,1e-13,2.12e-14,3.1706348916097497e-12,2.0602589685938066e-12,9.766503114037612e-13,1.3557197467572723e-12,1.0368169249985792e-12,1.4847317871744966e-11,1.4270274349522427e-11
4.27,10.947413937845122,13.821785257192444,2.274803189748737,1e-13,2.12e-14,3.1747500419750855e-12,2.065070619002653e-12,1.002090601441992e-12,1.3574793282927952e-12,1.0384428287499296e-12,1.4866588127593677e-11,1.4294579927319453e-11
4.28,10.958966221897022,13.853682103846243,2.3316603113860537,1e-13,2.12e-14,3.1781002043501365e-12,2.0698734522011893e-12,1.0272425204622667e-12,1.3589118115152307e-12,1.0400661730587826e-12,1.4882276129336158e-11,1.4317522577691086e-11
4.29,10.967838544552063,13.885543481062696,2.387677600898607,1e-13,2.12e-14,3.180673177920098e-12,2.0746624497320676e-12,1.052004372267833e-12,1.3600119795244557e-12,1.0416853064970044e-12,1.4894324743501702e-11,1.4339124888040561e-11
4.3,10.973998657363543,13.917336472775899,2.4426219290262945,1e-13,2.12e-14,3.1824596106354274e-12,2.0794325707992235e-12,1.0762713816518735e-12,1.3607758335130793e-12,1.0432985734104313e-12,1.4902690176699692e-11,1.4359410061562088e-11
4.31,10.977424360642011,13.949027933251282,2.4962535424639007,1e-13,2.12e-14,3.1834530645861833e-12,2.084178759819933e-12,1.0999359414987399e-12,1.3612006207196094e-12,1.0449043162998048e-12,1.4907342281751854e-11,1.4378401229074965e-11
4.32,10.978104641657161,13.980584751165981,2.5483289317324767,1e-13,2.12e-14,3.1836503460805766e-12,2.0888959895809653e-12,1.1228889188942613e-12,1.361284975565488e-12,1.0465008891373113e-12,1.4908266103370426e-11,1.4396121607934066e-11
4.33,10.97603955161469,14.011973814824367,2.5986004331494836,1e-13,2.12e-14,3.18305146996826e-12,2.0935792558920467e-12,1.1450195118113073e-12,1.3610289044002215e-12,1.0480866554528076e-12,1.490546171109275e-11,1.441259348378876e-11
4.34,10.97124083278391,14.043162290968978,2.646819582182051,1e-13,2.12e-14,3.1816598415073337e-12,2.098223621742998e-12,1.1662167668808079e-12,1.3604338632652048e-12,1.049660002219765e-12,1.489894505092055e-11,1.4427838491814675e-11
4.35,10.963732931677775,14.074117798372294,2.6927388354273876,1e-13,2.12e-14,3.1794825501865546e-12,2.1028242472541955e-12,1.1863703830519269e-12,1.3595028835280442e-12,1.0512193483000678e-12,1.488874932121842e-11,1.4441877283122117e-11
4.36,10.953552275833724,14.104808445002073,2.7361123980005306,1e-13,2.12e-14,3.17653015999178e-12,2.1073763938502823e-12,1.2053711029826321e-12,1.3582404822033817e-12,1.052763145936542e-12,1.4874923990582198e-11,1.4454728938804274e-11
4.37,10.940747614094237,14.135202984820237,2.776698090242136,1e-13,2.12e-14,3.1728168080873287e-12,2.1118754499952016e-12,1.2231115718991617e-12,1.3566527041476854e-12,1.0542898882178604e-12,1.4857535259939976e-11,1.446641073587576e-11
4.38,10.925380616036614,14.165271030899333,2.81425979694681,1e-13,2.12e-14,3.168360378650618e-12,2.11631696645899e-12,1.239487454359021e-12,1.3547471963885402e-12,1.0557981192857628e-12,1.4836666876577724e-11,1.4476938072957527e-11
4.39,10.90752537939498,14.19498317853836,2.8485692782291867,1e-13,2.12e-14,3.163182360024544e-12,2.120696674797048e-12,1.2543982554199846e-12,1.3525331470449775e-12,1.0572864399378761e-12,1.481241946521838e-11,1.4486324204759257e-11
4.4,10.887268886700861,14.224311156622843,2.879407880235443,1e-13,2.12e-14,3.1573079771432497e-12,2.1250105134108542e-12,1.2677481046473544e-12,1.350021341950907e-12,1.0587535145861391e-12,1.478491114813977e-11,1.4494579965420641e-11
4.41,10.864710154807744,14.253227977847558,2.9065687383709307,1e-13,2.12e-14,3.1507659448942454e-12,2.1292546493151646e-12,1.2794467382772457e-12,1.3472240591961604e-12,1.060198078095764e-12,1.4754276390228917e-11,1.4501713638644714e-11
4.42,10.83996064631368,14.281708108035662,2.929858801608495,1e-13,2.12e-14,3.143588587430967e-12,2.1334255071488236e-12,1.2894104116551165e-12,1.3441551201428962e-12,1.0616189435199156e-12,1.472066655769398e-11,1.450773078733383e-11
4.43,10.81314344805617,14.309727488317456,2.949099414751226,1e-13,2.12e-14,3.135811599936289e-12,2.1375197722508917e-12,1.2975621574419333e-12,1.3408297875589652e-12,1.063015002450285e-12,1.468424880246028e-11,1.4512633732975735e-11
4.44,10.784393003284974,14.337263904047717,2.964131099033721,1e-13,2.12e-14,3.127473970952642e-12,2.1415344475079946e-12,1.3038338912900478e-12,1.3372647324073368e-12,1.0643852426157917e-12,1.4645205698460996e-11,1.4516422127497415e-11
4.45,10.753854602201955,14.364296884679144,2.9748124498459685,1e-13,2.12e-14,3.118617834638567e-12,2.145466839417118e-12,1.308165918805294e-12,1.3334779706730424e-12,1.0657287420644802e-12,1.4603734549790254e-11,1.4519092038466195e-11
4.46,10.721683381530415,14.390807921509422,2.9810232369373035,1e-13,2.12e-14,3.1092881806438203e-12,2.149314589974377e-12,1.3105082787133095e-12,1.3294887393097713e-12,1.0670446791765996e-12,1.4560046032118302e-11,1.4520636138181852e-11
4.47,10.688043983333593,14.416780572787696,2.9826658914946322,1e-13,2.12e-14,3.099532755166742e-12,2.1530756939949603e-12,1.310821376206378e-12,1.3253174539333656e-12,1.0683323370458561e-12,1.451436372936702e-11,1.4521043507480286e-11
4.48,10.653109519279742,14.442200556871397,2.9796670683179642,1e-13,2.12e-14,3.0894017605911248e-12,2.156748512190625e-12,1.3090766331821049e-12,1.320985580390688e-12,1.0695911072660857e-12,1.446692272718189e-11,1.452029949458575e-11
4.49,10.617060813401016,14.467055905893858,2.9719798544454625,1e-13,2.12e-14,3.0789476358862948e-12,2.160331794126574e-12,1.3052574178242015e-12,1.316515540861726e-12,1.0708204967152185e-12,1.4417968584598581e-11,1.4518385777122621e-11
