Time,M,B,A,L,P,I1,I2,I3,L_e,mu,gamma_M,gamma_B,gamma_A,gamma_0,K,alpha_M,tau_B,alpha_A,K_L1,alpha_B,K_A,beta_A,tau_M,K_L,gamma_L,gamma_P,alpha_L,alpha_P,tau_P,beta_L1,K_Le,K_1,cell,r_m1,r_m2,r_m3_i1,r_i1,r_b1,r_b2_i2,r_i2,r_a1,r_a2,r_a3_l1,r_l2,r_l3,r_l4,r_p1,r_p2_i3,r_i3
2.25,0.00024154459986701606,6.3478830539501195e-06,0.03821343527413818,0.6102147222061364,0.0050690079234494145,4.720090945975574e-07,7.901519784168204e-06,0.005508471546836469,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010473373850233815,4.720090945975574e-06,5.184713287498398e-06,1.4874994360321315e-07,3.950759892084102e-06,3.832439520547958e-06,0.020734609979747375,0.002623133864294711,0.043142783612099035,0.013790852721858681,3.3868629790332605,3.434998310478662,0.003409414729312076,0.0019464563769740174,0.002265795584265242
2.26,0.0002405540960500113,6.385895643234014e-06,0.038411874942555185,0.610126608006271,0.005054433034262097,4.766830050224295e-07,7.900260987049657e-06,0.005511612848687543,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010430425604728489,4.7668300502242945e-06,5.2369901651157214e-06,1.4964069260790263e-07,3.9501304935248285e-06,3.816723806035472e-06,0.020842283343830443,0.0026522803955296172,0.043397285366492344,0.013788861340941726,3.376760038845102,3.4251216796881976,0.0033996116588446866,0.001947566377628107,0.002256504218712036
2.27,0.00023956834735036324,6.423892696768822e-06,0.038611486307713744,0.6100382328814298,0.005039966779269863,4.814123945908763e-07,7.898852028723123e-06,0.005514650521001374,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0001038768354111175,4.814123945908763e-06,5.289843281172148e-06,1.505310775633838e-07,3.9494260143615615e-06,3.8010835380438057e-06,0.020950592470565476,0.002681657529458883,0.0436516238571393,0.013786864063120312,3.3667306668900365,3.4153186645405187,0.0033898816557369096,0.001948639760071157,0.002247257458270745
2.28,0.00023858733931899416,6.4618735228110216e-06,0.03881225907889357,0.6099495989985286,0.005025608135530926,4.861974648098356e-07,7.897294343123736e-06,0.005517585345244122,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010345147032871587,4.8619746480983555e-06,5.343274528239774e-06,1.5142108226003067e-07,3.948647171561868e-06,3.785518487318334e-06,0.02105953177620765,0.0027112654929523717,0.043905794292858166,0.013784860937366746,3.356774174506534,3.4055885718421335,0.0033802240319581005,0.001949676800439619,0.002238055167402605
2.29,0.00023761105684969302,6.499837371126552e-06,0.03901418296349097,0.609860708521596,0.005011356002029587,4.910384310064309e-07,7.895589439462317e-06,0.005520418135331674,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010302815425002689,4.910384310064309e-06,5.397285766666967e-06,1.523106891176085e-07,3.9477947197311586e-06,3.770028414178103e-06,0.0211690956759902,0.0027411044636812057,0.044159791488998304,0.01378285201258807,3.346889820937299,3.395930655492991,0.0033706380469651002,0.0019506777863362804,0.002228897204404649
2.3,0.00023663948483624886,6.537783491481343e-06,0.03921724766890224,0.6097715636146608,0.004997209277750149,4.959355085077845e-07,7.89373882694968e-06,0.005523149705179919,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.0001026068806249975,4.959355085077845e-06,5.451878824248726e-06,1.5319988055588232e-07,3.94686941347484e-06,3.75461307894216e-06,0.021279278585146357,0.0027711745943627786,0.04441361026510345,0.013780837337691332,3.3370768655106455,3.3863441693930425,0.00336112296021475,0.001951643005363929,0.0022197834275739133
2.31,0.00023567260817245053,6.5757111336413336e-06,0.0394214429025237,0.6096821664417514,0.0049831668616769085,5.008889126410199e-07,7.891744014796649e-06,0.005525780868704748,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010218764290357455,5.008889126410199e-06,5.507055495410456e-06,1.5408863899461736e-07,3.9458720073983244e-06,3.7392722419295495e-06,0.02139007491890936,0.0028014760127108972,0.044667245444924154,0.013778816961583581,3.327334567644673,3.376828367442234,0.0033516780311638886,0.0019525727451253526,0.002210713695207429
2.32,0.00023471041175208716,6.613619547372455e-06,0.03962675837175164,0.6095925191668967,0.004969227652794167,5.058988587332595e-07,7.889606512214035e-06,0.005528312439822048,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.000101770434535705,5.058988587332595e-06,5.562817540400023e-06,1.5497694685357873e-07,3.944803256107017e-06,3.724005663459318e-06,0.02150147909251244,0.0028320088213878276,0.04492069185642991,0.013776790933171865,3.317662186851425,3.3673825035405183,0.003342302519269357,0.0019534672932233384,0.002201687865602232
2.33,0.00023375288046894758,6.6515079824406445e-06,0.03983318378398237,0.6095026239541252,0.004955390550086226,5.109655621116265e-07,7.88732782841266e-06,0.005530745232447707,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010135524897133566,5.109655621116265e-06,5.619166684488143e-06,1.5586478655253163e-07,3.94366391420633e-06,3.7088131038505106e-06,0.021613485521188833,0.0028627730979582785,0.045173944331821175,0.01377475930136323,3.308058982740987,3.3580058315878425,0.0033329956839879956,0.0019543269372606737,0.0021927057970553554
2.34,0.0002327999992168209,6.689375688611834e-06,0.04004070884661219,0.6094124829674656,0.004941654452537385,5.160892381032437e-07,7.884909472603343e-06,0.005533080060497616,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010094207966041353,5.160892381032437e-06,5.676104617177105e-06,1.5675214051124109e-07,3.942454736301672e-06,3.6936943234221758e-06,0.021726088620171773,0.002893768894845299,0.045426997707541085,0.013772722115064723,3.298524215025562,3.3486976054841575,0.0033237567847766453,0.001955151964840147,0.0021837673478638333
2.35,0.00023185175355031428,6.727221974052561e-06,0.040249323302672634,0.6093220983489416,0.0049280183364619,5.212700766515227e-07,7.882352878712452e-06,0.005535317705265648,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010053092033941626,5.212700766515226e-06,5.7336330012697455e-06,1.5763899251797364e-07,3.941176439356226e-06,3.6786490929781537e-06,0.02183928282403017,0.0029249962672179817,0.04567984721983137,0.013770679422686078,3.2890571950461838,3.339457131531829,0.003314585133104274,0.0019559426520373313,0.0021748723825234686
2.36,0.00023090813114671376,6.7650463345235834e-06,0.04045901700966256,0.6092314721698906,0.004914481426573075,5.265081861623956e-07,7.879659238837883e-06,0.005537458843257351,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,0.00010012176566521508,5.265081861623956e-06,5.791753494250996e-06,1.5852533075689112e-07,3.939829619418942e-06,3.663677217001526e-06,0.021953062629442906,0.0029564553357713276,0.0459324893794623,0.013768631271039526,3.2796573997153127,3.330283884360107,0.00330548020751305,0.001956699237900124,0.0021660207854417336
2.37,0.00022996911785815402,6.802848104485779e-06,0.04066977972665795,0.6091406065624287,0.00490104273400227,5.318037451504893e-07,7.87682995300987e-06,0.005539504241078836,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.971460950329557e-05,5.318037451504893e-06,5.8504676888762325e-06,1.5941113963241526e-07,3.938414976504935e-06,3.648778471016821e-06,0.022067422479684604,0.002988146120432287,0.046184919608526935,0.01376657770831089,3.2703241636934317,3.3211771938650676,0.0032964413428899267,0.0019574219933140764,0.0021572124239053695
2.38,0.00022903469932294415,6.840626599502915e-06,0.040881601201204,0.6090495036657921,0.004887701244858643,5.3715694034402e-07,7.87386644561898e-06,0.005541454675891953,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.930944562642857e-05,5.371569403440199e-06,5.909777136115394e-06,1.6029640310615178e-07,3.93693322280949e-06,3.633952627155925e-06,0.02218235681177329,0.0030200686075091804,0.046437133205209716,0.013764518782846902,3.2610568050601674,3.3121363729865627,0.0032874678572919233,0.001958111192894683,0.00214844716319534
2.39,0.00022810486117939307,6.878381135138766e-06,0.04109447118084595,0.6089581656192166,0.00487445594525135,5.42567958471204e-07,7.870770141055765e-06,0.005543310924858552,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.890626780738483e-05,5.42567958471204e-06,5.9696833475778565e-06,1.611811051397067e-07,3.935385070527883e-06,3.619199457550726e-06,0.02229786006272701,0.0030522227586548102,0.04668912547179896,0.013762454542994294,3.2518546419913203,3.303160734664444,0.003278559068776058,0.0019587671112574387,0.0021397248685926067
2.4,0.00022717958906580984,6.9161110269571e-06,0.041308379413128975,0.6088665945619386,0.004861305821289547,5.480369862602575e-07,7.867542463710796e-06,0.005545073765140482,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.850506981893514e-05,5.480369862602575e-06,6.030187794773944e-06,1.6206522969468573e-07,3.933771231855398e-06,3.6045187343331105e-06,0.02241392666956378,0.003084608510839969,0.046940891714696314,0.013760385037099811,3.2427169927625332,3.2942495918385633,0.003269714295399349,0.001959390023017838,0.002131045405378133
2.41,0.00022625886862050345,6.953815590521694e-06,0.04152331564559834,0.6087747926331939,0.0048482498590823875,5.535642104393972e-07,7.86418483797463e-06,0.005546743973899597,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.81058454338503e-05,5.535642104393972e-06,6.091291908384914e-06,1.6294876073269484e-07,3.932092418987315e-06,3.5899102296349663e-06,0.022530551069301658,0.0031172257763287087,0.04719242724442612,0.01375831031351018,3.233643175752915,3.2854022574487707,0.0032609328552188135,0.001959980202791377,0.00212240863883288
2.42,0.00022534268548178297,6.9914941413963146e-06,0.041739269625799214,0.6086827619722187,0.00483528704473903,5.591498177368389e-07,7.86069868823783e-06,0.005548322328297744,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.77085884249011e-05,5.591498177368388e-06,6.152997077541263e-06,1.6383168221533983e-07,3.930349344118915e-06,3.5753737155881807e-06,0.02264772769895865,0.003150074442655284,0.0474437273756445,0.013756230420572143,3.2246325094486363,3.2766180444349193,0.0032522140662914712,0.001960537925193549,0.002113814434237811
2.43,0.00022443102529281963,7.029145995591349e-06,0.04195623110198841,0.6085905047180573,0.004822416364950878,5.647939947818194e-07,7.857085438313628e-06,0.005549809605244235,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.731329256696659e-05,5.647939947818193e-06,6.215304649314426e-06,1.6471397811469207e-07,3.928542719156814e-06,3.5609089644017875e-06,0.022765450995938907,0.0031831543728579378,0.04769478743016953,0.013754145406628095,3.215684312833988,3.2678962661314186,0.0032435572470659603,0.001961063464750613,0.002105262656919499
2.44,0.0002235238753899605,7.0667706246401545e-06,0.04217419007020843,0.6084980229429027,0.004809637009165731,5.704968937358042e-07,7.853346310972094e-06,0.00555120649370734,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.691995236908687e-05,5.7049689373580416e-06,6.278215999512515e-06,1.6559563604719273e-07,3.926673155486047e-06,3.546515775149398e-06,0.022883715532095093,0.00321646549449382,0.04794560378590036,0.0137520553185096,3.20679803993024,3.259236373269954,0.0032349618523648707,0.0019615570649142546,0.002096753188087256
2.45,0.00022262122323059243,7.104367511193943e-06,0.04239313654421523,0.6084053187141687,0.004796948181325794,5.762586642962689e-07,7.849482514611365e-06,0.005552513676368699,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.652856239278487e-05,5.762586642962689e-06,6.341732466886457e-06,1.6647664388980765e-07,3.924741257305682e-06,3.532193948825089e-06,0.023002515888891184,0.003250007718567758,0.04819617289961845,0.013749960202940212,3.197973154461331,3.250637826404303,0.003226427346759729,0.0019620189669147347,0.002088285910085804
2.46,0.0002217230551121384,7.141936031357958e-06,0.042613060368011255,0.6083123941450682,0.004784348946468568,5.820794797739285e-07,7.845495395360578e-06,0.00555373189615676,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.613911669662321e-05,5.820794797739284e-06,6.405855297789956e-06,1.6735698702281103e-07,3.922747697680289e-06,3.517943268018503e-06,0.023121846555682904,0.0032837808714549204,0.04844649051126859,0.01374786010767854,3.1892090277954512,3.242099991959877,0.003217953101394759,0.0019624494332709397,0.0020798606943788853
2.47,0.00022082935733202134,7.1794755612374515e-06,0.042833951385598944,0.6082192513488136,0.004771838369631554,5.879595134794993e-07,7.84138629934887e-06,0.0055548618959999725,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.575160933916445e-05,5.879595134794993e-06,6.470585694132476e-06,1.682366508264772e-07,3.920693149674435e-06,3.5037635153192816e-06,0.023241702021825985,0.003317784755439311,0.04869655236478536,0.013745755080483186,3.1805050314016965,3.2336222363620886,0.0032095384874141833,0.001962848726501757,0.002071477412430244
2.48,0.00021994011618766424,7.216985476937669e-06,0.04305579944098073,0.6081258924386174,0.004759415515852252,5.938989387236965e-07,7.837156572705382e-06,0.005555904418826783,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.536603437897121e-05,5.938989387236964e-06,6.53592481271359e-06,1.691156206810804e-07,3.918578286352691e-06,3.4896544733170687e-06,0.023362076776676143,0.0033520191487057564,0.04894635420810032,0.013743645169112752,3.1718605368532966,3.2252039260363494,0.0032011828759622245,0.0019632171091260716,0.002063135935703625
2.49,0.00021905531797648996,7.25446515456386e-06,0.04327859437815908,0.6080323195276922,0.00474707945016816,5.998979288172362e-07,7.832807561559252e-06,0.00555686020756564,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.498238587460604e-05,5.998979288172362e-06,6.601873764565751e-06,1.699938819668949e-07,3.916403780779626e-06,3.475615924601505e-06,0.023482965309589113,0.003386483805333449,0.04919589179314893,0.013741530421325842,3.1632749158308218,3.2168444274080708,0.0031928856381831044,0.0019635548436627705,0.0020548361356627705
2.5,0.0002181749489959216,7.2919139702212705e-06,0.0435023260411364,0.6079385347292505,0.004734829237616779,6.059566570708336e-07,7.828340612039618e-06,0.005557730005144994,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.46006578846316e-05,6.059566570708336e-06,6.668433614305395e-06,1.7087142006419502e-07,3.914170306019809e-06,3.461647651762236e-06,0.02360436210992061,0.0034211784552909776,0.0494451608758774,0.013739410884881061,3.154747540125348,3.208543106902664,0.0031846461452210454,0.0019638621926307397,0.0020465778837714258
2.51,0.00021729899554338207,7.32933130001515e-06,0.04372698427391516,0.607844540156505,0.00472266394323561,6.120752967952047e-07,7.82375707027562e-06,0.0055585145544932895,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.422084446761047e-05,6.1207529679520465e-06,6.735605379492494e-06,1.71748220353255e-07,3.91187853513781e-06,3.4477494373889017e-06,0.023726261667026363,0.00345610280443291,0.04969415721624935,0.013737286607537013,3.146277781641596,3.2002993309455428,0.003176463768220271,0.0019641394185488654,0.002038361051493334
2.52,0.00021642744426023284,7.366716550527231e-06,0.04395255899399367,0.6077503378825254,0.004710582671348468,6.182539941532632e-07,7.819058242869714e-06,0.005559214581114581,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.384293983123695e-05,6.182539941532631e-06,6.803390052139132e-06,1.726242689285046e-07,3.909529121434857e-06,3.4339210695282067e-06,0.023848658510140962,0.003491256554650625,0.04994287678284042,0.013735157636145074,3.137865038415708,3.1921124925843736,0.003168337904748979,0.001964386777779004,0.002030185513518536
2.53,0.00021556028384356606,7.404069310498e-06,0.044179040558156975,0.6076559297404489,0.00469858476109455,6.24492733044767e-07,7.814245200172326e-06,0.0055598307063668235,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.346693907457024e-05,6.2449273304476696e-06,6.8717887093879805e-06,1.7349955615289963e-07,3.907122600086163e-06,3.4201623688438686e-06,0.023971547406855972,0.0035266395051746988,0.05019131677078336,0.013733024012134144,3.1295088640675113,3.183982143988777,0.003160268110312194,0.0019646044898822697,0.0020220511638207373
2.54,0.00021469750158702348,7.441389044307902e-06,0.04440641902328848,0.6075613177272153,0.004686669391304249,6.307916081467689e-07,7.809319173823484e-06,0.005560363622708665,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.309283668813338e-05,6.307916081467689e-06,6.94080229131284e-06,1.7437406947526705e-07,3.904659586911742e-06,3.4064731337319192e-06,0.024094922962036327,0.003562251350876346,0.05043947354382151,0.013730885780635065,3.121208706133364,3.175907728695585,0.0031522538325912375,0.0019647927995436977,0.002013957883208656
2.55,0.00021383908443577568,7.478675185459242e-06,0.044634684371807044,0.6074665038804357,0.004674835701003892,6.371507416419004e-07,7.804281435510822e-06,0.0055608140402527845,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,9.272062701135234e-05,6.371507416419003e-06,7.010431666996052e-06,1.7524779562086642e-07,3.902140717755411e-06,3.3928531570594142e-06,0.024218779740142502,0.0035980917429691787,0.0506873432621948,0.013728742987697846,3.112963985894607,3.1678886632685193,0.0031442944924952175,0.001964951957686496,0.0020059055492221973
