Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,cAm,cAc,cAn,q1,n0,g0,alpha,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,e,f,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,m15,q3,q4,g,n6,g7,m16,k14,p6,r9,r10,m17,k15,m18,k16,light,compartment,reaction_1,reaction_0,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_38,reaction_39,reaction_40
7.24,0.06744310260562926,0.0020024336180841334,0.01461096291018966,1.2364069368213746,7.5548603226600335,0.2919693754899041,0.04095849886765926,0.9022610490735811,0.27358255998449604,0.08039033819474942,0.011060071441741143,0.03643920716170145,5.901474986830108e-07,18.43824109752712,4.311661210041934,2.798768716995173,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006497113855169011,0.054816784322361714,0.05594405361136947,0.0312487036812009,0.02612977500239192,0.041744607188233376,1.424110240889657,1.2407209705239248,0.0171730667767913,0.012088148299880197,0.01997699904139523,0.0008110534092197903,0.03073309970016047,0.12558771916393585,0.08793789706886443,0.05262763895419483,5.359996687051134,0.47090031369926877,4.379100429122237,0.012806873349350436,0.0,5.901474986830108e-07,5.901472084547617e-07,1.4466875782715328e-06,7.874142392469339,7.836140449776486,0.07108881525414747,0.06276598160583692,5.346223594815624,1.7638718484129319,0.0,2.328085057947587,0.0,1.6975535599403466,0.20429627338130982,0.19077656512335386
7.25,0.0669615757914618,0.0019881388875850406,0.014506366535406816,1.2382422807846547,7.567424771765755,0.2926340997975356,0.041041917399804125,0.9015782407750118,0.2733638970617261,0.0805252954864159,0.011079991333659953,0.03649014299846106,5.784618709751614e-07,18.438613765139664,4.316759921832825,2.8033510104252586,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006450025039994015,0.0544360641194843,0.05554462711901756,0.03102567871852489,0.025943479686393784,0.041449125475200424,1.4256437245686364,1.2419644119104745,0.01720693819916401,0.012104710946456255,0.020010535928374353,0.0008125053567382971,0.03074821592159105,0.12554743767882043,0.08811699665737945,0.052586237341971584,5.360105021526101,0.4711756647332711,4.379183410854965,0.012810622575893785,0.0,5.784618709751614e-07,5.78461592126849e-07,1.4180414305085107e-06,7.872724807569138,7.836197431839404,0.07125389896305039,0.06289301958267328,5.354159622112847,1.7664199974865187,0.0,2.329115785407555,0.0,1.6997932496276664,0.20455431075546018,0.19108259397943936
7.26,0.06648337482470165,0.001973942785288088,0.014402492454784803,1.240080519009642,7.580032813918607,0.2933019139421441,0.041125716583133395,0.9008974775401887,0.27314580003005945,0.08065977181859933,0.011099893142452933,0.03654125127478404,5.670076235280879e-07,18.43897164647703,4.321856119508764,2.8079360137418075,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006403326206043404,0.05405782590824103,0.05514795941709002,0.030804192438823638,0.025758466372048917,0.04115563683371774,1.427176735557369,1.2432086144383885,0.01724073509383686,0.01212132874458259,0.020043953296921935,0.0008139559547420908,0.030763580790356015,0.1255072418278759,0.0882969135039874,0.05254494183802586,5.360209057630873,0.47144978077212774,4.379266159151239,0.012814363959037282,0.0,5.670076235280879e-07,5.670073556135102e-07,1.3899624883167549e-06,7.871296885975432,7.836252151645791,0.07141959783520897,0.06302063401920886,5.362108164197692,1.768975302188473,0.0,2.3301475674924395,0.0,1.702039045816053,0.2048110034439508,0.191387486844318
7.27,0.06600847883764749,0.001959844693792574,0.014299336135866102,1.2419216390841399,7.592684491998641,0.2939728284309233,0.041209896803208815,0.9002187641991108,0.2729282703150503,0.08079376511944437,0.011119776432900212,0.03659253069249673,5.557801650860203e-07,18.439314660510718,4.326949774673914,2.8125237146514257,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006357013930949228,0.05368205615745265,0.05475403319582859,0.030584235211979303,0.02557472708255706,0.040864129428426384,1.4287092474580352,1.2444535657870042,0.017274456757867294,0.01213800126294293,0.020077250632181926,0.0008154051715967096,0.030779194599718007,0.12546713216626354,0.08847764843648932,0.05250375272031526,5.360308771810466,0.4717226573566703,4.379348674505145,0.012818097511422424,0.0,5.557801650860203e-07,5.557799076764797e-07,1.3624394966918703e-06,7.8698585572176585,7.8363045969755065,0.0715859121009913,0.06314882545853796,5.370069167399821,1.7715377534946968,0.0,2.331180390787626,0.0,1.7042909363373984,0.20506635002455753,0.1916912395175498
7.28,0.06553686706035984,0.0019458439985700295,0.014196893067524056,1.24376562846187,7.605379848589158,0.29464685380221156,0.04129445844227089,0.8995421055809314,0.2727113093422429,0.08092727334281552,0.011139640771810679,0.03664397995076282,5.447750121834918e-07,18.439642725625518,4.332040858733369,2.8171141008149734,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.0063110848233521215,0.05330874137012148,0.05436283122656849,0.03036579745263328,0.025392253877495344,0.04057459146974408,1.4302412339230066,1.2456992535816747,0.01730810249333405,0.012154728069419685,0.020110427425689657,0.0008168529758182159,0.030795057642096668,0.1254271092498787,0.0886592022755556,0.05246267026680218,5.360404140339338,0.4719942899875238,4.379430957406598,0.012821823245676548,0.0,5.447750121834918e-07,5.447747648670926e-07,1.3354614648666118e-06,7.868409750412016,7.83635475551286,0.07175284197536352,0.06327759443844004,5.3780425774691265,1.7741073422201508,0.0,2.3322142418763967,0.0,1.7065489088766574,0.2053203491284656,0.1919938478577999
7.29,0.06506851881534159,0.0019319400878048511,0.01409515875880962,1.2456124744733144,7.618118926000454,0.29532400062492087,0.041379401878908255,0.8988675065129259,0.2724949185369112,0.08106029446493711,0.011159485727757375,0.036695597746184354,5.339878144259993e-07,18.43995575961237,4.337129342887849,2.8217071598458525,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006265535522631011,0.05293786807971524,0.053974336357325854,0.03014886961769763,0.0252110388507544,0.040287011210781834,1.4317726686637053,1.2469456654015452,0.017341671606731536,0.012171508731127798,0.02014348317453687,0.0008182993360538896,0.03081117020886104,0.12538717363528093,0.08884157583401601,0.05242169475540426,5.360495139319316,0.47226467412414563,4.379513008341275,0.012825541174411443,0.0,5.339878144259993e-07,5.339875768069501e-07,1.3090177282838945e-06,7.866950394243174,7.836402614845401,0.07192038765761606,0.06340694149087621,5.386028339622611,1.7766840590276014,0.0,2.3332491073425365,0.0,1.7088129509697736,0.20557299944247207,0.19229530777515738
7.3,0.06460341354373621,0.0019181323531812624,0.013994128744616599,1.2474621642778598,7.63090176612494,0.29600427950013863,0.04146472748909283,0.8981949718252344,0.27227909932531386,0.08119282650043352,0.01117931087247951,0.03674738277267292,5.234142175120006e-07,18.440253679685373,4.342215198152641,2.8263028793161853,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006220362698591882,0.052569422871409484,0.05358853153452919,0.029933442218648867,0.02503107414080839,0.040001376963534716,1.4333035254215225,1.2481927887477344,0.017375163412097303,0.01218834281437389,0.02017641738535773,0.0008197442211843854,0.030827532591093942,0.1253473258799664,0.0890247699190823,0.05238082646423187,5.360581744684538,0.4725338051882476,4.379594827790965,0.012829251310228284,0.0,5.234142175120006e-07,5.234139892100642e-07,1.2830976128089182e-06,7.865480417044504,7.836448162466407,0.07208854933162755,0.0635368671435656,5.3940263983374654,1.7792678943783078,0.0,2.3342849737592655,0.0,1.7110830500088812,0.20582429969309524,0.19259561526741675
7.31,0.0641415307806767,0.0019044201891435123,0.013893798580346246,1.249314684910645,7.643728410564313,0.29668770105922315,0.0415504356450116,0.8975245063462898,0.2720638531335042,0.08132486748707049,0.011199115779595651,0.03679933372169153,5.130499880340139e-07,18.440536402459934,4.347298395337433,2.8309012467502597,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006175563051229257,0.052203392363069076,0.05320539978257133,0.029719505809972506,0.024852351921086153,0.03971767708397745,1.4348337779997888,1.249440611075459,0.017408577228116815,0.012205229884735883,0.020209229570537016,0.0008211876002299216,0.03084414507878841,0.1253075665420889,0.0892087853298399,0.05234006567136263,5.360663932195103,0.4728016785601459,4.379676416233259,0.012832953665712299,0.0,5.130499880340139e-07,5.130497686838659e-07,1.2576907406665818e-06,7.863999746721899,7.8364913857714145,0.07225732716526148,0.06366737191820643,5.402036697553628,1.7818588385763783,0.0,2.335321827700302,0.0,1.7133591932357866,0.2060742486597729,0.1928947663854233
7.32,0.06368285016249615,0.0018908029931127242,0.013794163843464706,1.251170023270067,7.656598900586249,0.29737427596409666,0.041636526715278906,0.896856114904081,0.27184918138767256,0.08145641549010775,0.011218900025001694,0.03685144928226428,5.028909742527605e-07,18.440803843955194,4.352378905050641,2.8355022496259563,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006131133310445437,0.051839763211444866,0.05282492420979056,0.029507050992551267,0.02467486440281041,0.03943589997663953,1.436363400257456,1.2506891197860606,0.017441912379001938,0.012222169507067122,0.020241919249291775,0.0008226294423792597,0.0308610079610262,0.12526789618052606,0.0893936228577038,0.052299412654906015,5.360741677437775,0.4730682895795407,4.379757774141662,0.01283664825343388,0.0,5.028909742527605e-07,5.028907635034056e-07,1.2327869342832172e-06,7.862508310774946,7.836532272058463,0.07242672131030811,0.06379845633079938,5.41005918061977,1.7844568817544308,0.0,2.3363596557370454,0.0,1.715641367742836,0.20632284516984065,0.19319275724287013
7.33,0.06322735142672692,0.0018772801654872266,0.013695220133500408,1.2530281661187206,7.6695132771197,0.2980640149070402,0.04172300106483633,0.8961898023260974,0.2716350855141414,0.08158746860221307,0.0112386631868875,0.036903728141038525,4.929331039960508e-07,18.44105591959107,4.357456697698203,2.8401058753743658,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006087070235782077,0.05147852211265948,0.05244708800846998,0.029296068413671075,0.0244986038350149,0.039156034094769754,1.4378923661113991,1.2519383022281072,0.017475168194515302,0.01223916124551757,0.020274485947649946,0.0008240697169908926,0.030878121525935276,0.12522831535486723,0.0895792832862036,0.052258867693002246,5.3608149558251235,0.4733336335452961,4.379838901985593,0.012840335085948267,0.0,4.929331039960508e-07,4.929329015102632e-07,1.2083762111359189e-06,7.861006036296255,7.836570808527526,0.07259673190230331,0.06393012089149529,5.418093790297347,1.7870620138725442,0.0,2.3373984444389007,0.0,1.7179295604721292,0.20657008809761834,0.19348958401603536
7.34,0.0627750144078139,0.0018638511095116698,0.013596963071120013,1.2548891000922209,7.682471580776929,0.2987569286101952,0.04180985905467602,0.8955255734383949,0.2714215669391278,0.08171802494064884,0.011258404845495893,0.03695616898234699,4.831724040412662e-07,18.441292544181746,4.362531743478722,2.8447121113781857,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.0060433706161601266,0.05111965579928813,0.05207187445128163,0.029086548764973387,0.02432356250285114,0.03887806793789228,1.4394206495432076,1.253188145703782,0.017508344009424696,0.012256204663554957,0.020306929197751237,0.0008255083935754569,0.03089548606050818,0.1251888246253493,0.0897657673903894,0.05221843106377718,5.360883742593634,0.4735977057145663,4.379919800230344,0.012844014175794213,0.0,4.831724040412662e-07,4.831722094950345e-07,1.18444883126676e-06,7.85949284995656,7.836606982279385,0.07276735906027627,0.06406236610417396,5.426140468798763,1.7896742247263067,0.0,2.338438180375755,0.0,1.7202237582137796,0.2068159763659573,0.19378524293734295
7.35,0.06232581903445421,0.0018505152311959294,0.01349938829755399,1.2567528117050368,7.695473851865406,0.2994530278251764,0.04189710104163088,0.8948634330649972,0.2712086270885937,0.08184808264549345,0.011278124582979382,0.0370087704882699,4.7360501134713536e-07,18.44151363193054,4.367604012379985,2.8493209449705836,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006000031269619206,0.05076315103871911,0.05169926688907977,0.02887848278118667,0.024149732726543735,0.03860199005034798,1.4409482246042564,1.25443863747323,0.017541439163173654,0.012273299323985931,0.020339248537405125,0.0008269454417852675,0.030913101850475133,0.12514942455281186,0.0899530759363815,0.05217810304531376,5.360948012802209,0.47386050130216717,4.380000469337054,0.012847685535493106,0.0,4.7360501134713536e-07,4.736048244291201e-07,1.1609953248163676e-06,7.857968677994182,7.836640780314711,0.07293860288652568,0.06419519246612507,5.4341991578125795,1.7922935039514154,0.0,2.3394788501196104,0.0,1.7225239476045786,0.20706050894687178,0.19407973029127326
7.36,0.0618797453506057,0.0018372719399586328,0.013402491479110873,1.2586192873127666,7.708520130251926,0.30015232333430863,0.04198472737914033,0.8942033860321297,0.2709962673893844,0.08197763989292566,0.01129782198467997,0.037061531338697634,4.6422706563337854e-07,18.441719096443634,4.372673474195643,2.8539323634408023,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.005957049043025632,0.05040899465030105,0.05132924876832742,0.028671861250199528,0.023977106869791102,0.03832778903423401,1.4424750653957161,1.2556897647296996,0.017574453002700233,0.012290444788977369,0.020371443513392026,0.0008283808315075573,0.03093096918093008,0.12511011569894026,0.09014120968301428,0.05213788391586737,5.361007741336165,0.4741220154835529,4.380080909762996,0.01285134917755338,0.0,4.6422706563337854e-07,4.642268860444743e-07,1.1380062286936642e-06,7.856433446284941,7.83667218953603,0.07311046346679581,0.06432860046921406,5.442269798340402,1.794919840977995,0.0,2.340520440234414,0.0,1.7248301151320296,0.20730368484847442,0.19437304244437617
7.37,0.06143677349456924,0.0018241206479871195,0.013306268302677657,1.2604885131515666,7.7216104554884835,0.30085482594898677,0.04207273841628811,0.8935454371638901,0.2707844892680859,0.08210669488182701,0.011317496637888202,0.03711445021139247,4.550348121350394e-07,18.441908850710366,4.377740098506182,2.8585463540278155,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.005914420811842896,0.0500571734892176,0.05096180361374519,0.028466675003043822,0.02380567733143514,0.038055453536839846,1.4440011460927895,1.25694151462647,0.0176073848796793,0.012307640620077376,0.020403513678134012,0.0008298145327740169,0.030949088335619712,0.12507089862599916,0.09033016937977055,0.05209777395364937,5.361062902901503,0.4743822433914101,4.380161121961317,0.012855005114465471,0.0,4.550348121350394e-07,4.5503463958787137e-07,1.1154723384678355e-06,7.854887080272373,7.836701196744581,0.07328294086974553,0.06446259059841754,5.450352330867374,1.7975532250739783,0.0,2.34156293728687,0.0,1.7271422471288882,0.20754550312607284,0.19466517581486575
