Time,GlcI,Pg,Glc6P,Fru6P,Fru16BP,DHAP,GAP,NAD,BPGA13,NADH,Pyr,Nb,Pc,PyrE,Gly,GlcE,Gly3P,ATPc,ADPc,ATPg,ADPg,DHAPg,DHAPc,Gly3Pc,Gly3Pg,PGAg,PEPc,Vt,Vc,Vg,TPIact,sumAc,sumAg,KeqAK,Keq_anti,sumc4,sumc5,Keq_PGM,Keq_ENO,tot_cell,glycosome,cytosol,extracellular,vGlcTr,vHK,vPGI,vPFK,vALD,vTPI,vGAPdh,vGDH,vGPO,vPyrTr,vPGK,vPK,vATPase,vGlyK
7.23,0.0337405219734096,7.679985550248423,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479274,0.0398261568857081,3.955099922524677,0.03241122681532599,0.0449039774753168,4.781562905095824,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287331,74.31540922287327,74.31540922287344,67.53782959753437,141.85323882041212,141.85323882041197,135.07565919507707,141.85324597302292,141.85323882041203,141.8532388204118,141.85323882041178,6.777579625334677
7.24,0.033740521973409564,7.679985550248426,2.0696195395221935,0.5111613338872484,16.520134380667358,3.8979358244792732,0.03982615688570793,3.955099922524677,0.03241122681532595,0.044903977475316686,4.781562892087316,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287334,74.3154092228733,74.31540922287364,67.5378295975358,141.85323882041175,141.85323882041172,135.07565919507715,141.85324586082302,141.8532388204118,141.8532388204118,141.85323882041178,6.7775796253346785
7.25,0.033740521973409564,7.679985550248427,2.0696195395221935,0.5111613338872484,16.520134380667358,3.8979358244792732,0.03982615688570802,3.955099922524677,0.032411226815325954,0.044903977475316756,4.781562879282867,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851706,2.3970650968780856,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287331,74.31540922287334,74.3154092228733,74.31540922287353,67.537829597535,141.853238820412,141.85323882041186,135.07565919507715,141.85324575038317,141.85323882041183,141.8532388204118,141.85323882041178,6.7775796253346785
7.26,0.033740521973409564,7.679985550248426,2.0696195395221935,0.5111613338872484,16.52013438066736,3.8979358244792732,0.039826156885707925,3.955099922524677,0.03241122681532593,0.044903977475316686,4.781562866679276,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694169,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.3059853612387444,4.01414931630547,0.9858506836945304,0.32074207006760175,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287334,74.31540922287328,74.31540922287458,67.5378295975275,141.85323882041175,141.85323882041146,135.07565919507707,141.85324564167576,141.85323882041178,141.8532388204118,141.85323882041178,6.777579625334528
7.2700000000000005,0.033740521973409605,7.679985550248416,2.069619539522192,0.511161333887248,16.520134380667347,3.897935824479275,0.03982615688570776,3.955099922524677,0.03241122681532577,0.04490397747531661,4.781562854273048,1.5220210227927127,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685163,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808551,0.8018719288454534,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.31540922287331,74.31540922287333,74.31540922287338,67.5378295975414,141.85323882041152,141.8532388204116,135.07565919507707,141.85324553467063,141.85323882041146,141.8532388204118,141.85323882041178,6.777579625334754
7.28,0.033740521973409605,7.679985550248423,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479274,0.03982615688570815,3.9550999225246763,0.03241122681532602,0.04490397747531684,4.781562842061321,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287331,74.31540922287327,74.31540922287338,67.53782959753394,141.8532388204122,141.85323882041206,135.07565919507707,141.85324542934308,141.8532388204121,141.8532388204118,141.85323882041178,6.777579625334677
7.29,0.0337405219734096,7.679985550248423,2.0696195395221926,0.5111613338872482,16.520134380667354,3.897935824479274,0.039826156885707925,3.9550999225246763,0.0324112268153259,0.044903977475316714,4.781562830041123,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.3154092228733,74.31540922287328,74.31540922287364,67.53782959753585,141.85323882041172,141.85323882041175,135.07565919507707,141.85324532566747,141.85323882041175,141.8532388204118,141.85323882041178,6.777579625334677
7.3,0.033740521973409605,7.6799855502484204,2.0696195395221917,0.5111613338872479,16.52013438066735,3.8979358244792746,0.0398261568857079,3.9550999225246763,0.032411226815325864,0.044903977475316686,4.781562818209475,1.5220210227927127,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808551,0.8018719288454534,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.31540922287333,74.31540922287328,74.31540922287321,67.53782959754021,141.85323882041175,141.85323882041178,135.07565919507707,141.85324522361816,141.85323882041175,141.8532388204118,141.85323882041178,6.777579625334751
7.3100000000000005,0.0337405219734096,7.679985550248425,2.0696195395221917,0.5111613338872479,16.520134380667354,3.897935824479274,0.039826156885708036,3.9550999225246763,0.032411226815325954,0.044903977475316756,4.781562806563429,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287333,74.31540922287327,74.31540922287348,67.53782959753487,141.85323882041197,141.85323882041186,135.07565919507707,141.85324512316964,141.85323882041192,141.8532388204118,141.85323882041178,6.777579625334676
7.32,0.033740521973409564,7.679985550248428,2.069619539522193,0.5111613338872483,16.52013438066736,3.8979358244792732,0.03982615688570803,3.9550999225246763,0.032411226815325975,0.04490397747531675,4.781562795100074,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694169,2.771084822066661,0.9767435855218274,2.641460226685171,2.3970650968780864,1.3059853612387444,4.01414931630547,0.9858506836945304,0.32074207006760175,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287328,74.31540922287328,74.31540922287445,67.53782959752662,141.85323882041192,141.8532388204116,135.07565919507707,141.8532450242969,141.85323882041192,141.85323882041186,141.85323882041178,6.77757962533453
7.33,0.033740521973409564,7.6799855502484276,2.0696195395221935,0.5111613338872484,16.52013438066736,3.8979358244792737,0.03982615688570792,3.9550999225246763,0.0324112268153259,0.044903977475316686,4.781562783816547,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.957309356169417,2.771084822066661,0.9767435855218274,2.6414602266851706,2.3970650968780864,1.305985361238759,4.01414931630547,0.9858506836945304,0.3207420700676053,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287331,74.31540922287334,74.31540922287328,74.31540922287411,67.53782959753178,141.85323882041175,141.85323882041158,135.07565919507707,141.8532449269752,141.8532388204117,141.85323882041186,141.85323882041178,6.777579625334602
7.34,0.033740521973409585,7.679985550248423,2.069619539522193,0.5111613338872483,16.520134380667354,3.8979358244792746,0.039826156885707883,3.9550999225246763,0.032411226815325864,0.044903977475316666,4.781562772710028,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287328,74.31540922287331,74.31540922287323,67.53782959754034,141.85323882041172,141.85323882041175,135.07565919507707,141.85324483118018,141.85323882041166,141.85323882041186,141.85323882041178,6.777579625334745
7.3500000000000005,0.033740521973409605,7.679985550248425,2.069619539522192,0.5111613338872482,16.520134380667358,3.897935824479274,0.03982615688570802,3.9550999225246763,0.032411226815325954,0.044903977475316756,4.781562761777739,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287323,74.3154092228733,74.31540922287351,67.537829597535,141.85323882041195,141.85323882041186,135.07565919507707,141.85324473688794,141.85323882041192,141.85323882041186,141.85323882041178,6.777579625334676
7.36,0.033740521973409605,7.679985550248426,2.0696195395221926,0.5111613338872482,16.52013438066736,3.8979358244792737,0.039826156885707995,3.955099922524677,0.03241122681532595,0.04490397747531673,4.781562751017221,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.957309356169417,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.305985361238759,4.01414931630547,0.9858506836945304,0.3207420700676053,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287337,74.3154092228733,74.31540922287327,74.31540922287404,67.53782959753113,141.85323882041195,141.8532388204117,135.07565919507707,141.85324464407725,141.8532388204118,141.85323882041186,141.85323882041178,6.7775796253346
7.37,0.0337405219734096,7.679985550248421,2.069619539522193,0.5111613338872483,16.520134380667354,3.8979358244792746,0.03982615688570781,3.955099922524677,0.03241122681532582,0.04490397747531663,4.781562740425879,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287328,74.31540922287331,74.31540922287333,67.537829597541,141.85323882041158,141.85323882041166,135.07565919507707,141.8532445527257,141.85323882041158,141.85323882041186,141.85323882041178,6.7775796253347504
7.38,0.0337405219734096,7.67998555024842,2.0696195395221926,0.5111613338872483,16.520134380667354,3.8979358244792746,0.03982615688570793,3.955099922524677,0.03241122681532589,0.0449039774753167,4.781562730000855,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685165,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.31540922287321,74.31540922287331,74.31540922287319,67.53782959753993,141.85323882041183,141.85323882041183,135.07565919507707,141.85324446280865,141.85323882041183,141.85323882041186,141.85323882041178,6.777579625334753
7.390000000000001,0.03374052197340959,7.679985550248423,2.069619539522193,0.5111613338872483,16.520134380667358,3.897935824479274,0.039826156885708126,3.955099922524677,0.03241122681532604,0.04490397747531682,4.781562719739441,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287328,74.3154092228733,74.31540922287341,67.53782959753413,141.85323882041212,141.853238820412,135.07565919507707,141.85324437430276,141.8532388204122,141.85323882041186,141.85323882041178,6.777579625334677
7.4,0.03374052197340957,7.679985550248424,2.069619539522193,0.5111613338872483,16.520134380667358,3.897935824479274,0.039826156885707946,3.955099922524677,0.032411226815325926,0.0449039774753167,4.7815627096384095,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287328,74.31540922287331,74.31540922287363,67.53782959753568,141.8532388204118,141.85323882041172,135.07565919507707,141.8532442871802,141.85323882041186,141.85323882041186,141.85323882041178,6.777579625334676
7.41,0.033740521973409585,7.679985550248422,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792746,0.039826156885707925,3.955099922524677,0.03241122681532589,0.04490397747531671,4.781562699695638,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694163,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.3059853612387735,4.0141493163054704,0.9858506836945296,0.3207420700676085,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.3154092228733,74.3154092228733,74.31540922287365,67.53782959753585,141.85323882041178,141.85323882041175,135.075659195077,141.85324420142265,141.85323882041178,141.8532388204118,141.85323882041178,6.777579625334671
7.42,0.03374052197340959,7.6799855502484204,2.069619539522192,0.511161333887248,16.520134380667354,3.8979358244792746,0.03982615688570793,3.955099922524677,0.03241122681532589,0.04490397747531671,4.7815626899087755,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.31540922287331,74.31540922287328,74.31540922287321,67.53782959753993,141.8532388204118,141.85323882041183,135.07565919507707,141.85324411700984,141.85323882041183,141.8532388204118,141.85323882041178,6.777579625334751
7.43,0.0337405219734096,7.67998555024842,2.069619539522192,0.511161333887248,16.520134380667354,3.8979358244792746,0.03982615688570795,3.955099922524677,0.03241122681532592,0.044903977475316714,4.781562680275419,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685165,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.31540922287331,74.31540922287328,74.31540922287316,67.53782959753977,141.85323882041186,141.85323882041186,135.07565919507707,141.85324403392104,141.85323882041192,141.8532388204118,141.85323882041178,6.777579625334753
7.44,0.033740521973409605,7.679985550248422,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479274,0.03982615688570799,3.955099922524677,0.03241122681532593,0.044903977475316756,4.781562670793176,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287331,74.31540922287328,74.3154092228736,67.53782959753528,141.85323882041192,141.85323882041186,135.07565919507707,141.85324395213556,141.8532388204119,141.8532388204118,141.85323882041178,6.7775796253346785
7.45,0.0337405219734096,7.679985550248423,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479274,0.03982615688570797,3.955099922524677,0.03241122681532593,0.04490397747531672,4.781562661459917,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287331,74.31540922287327,74.3154092228736,67.5378295975355,141.85323882041183,141.85323882041175,135.07565919507707,141.85324387163516,141.85323882041186,141.8532388204118,141.85323882041178,6.777579625334677
