Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12
8.38,1.753198380674725,118.54737143436638,0.004358269062070639,0.034505867461153646,0.022981042120774696,23.70607584637675,0.29392415362321056,9.4,207.96974806703295,1.0302519329658706,0.0388166234363578,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1524693595708628,45.52810746838966,46.521544971988405,1.1625605159105463,3.0997200114991093,24.541515532925192,1.1184455831918652,0.9595458365024027,27.120803142049937,26.08712817239164,11.271539269240684,1.1943504608486746
8.39,1.753182496694434,118.547272071933,0.004357262584990228,0.034510268655194506,0.022996906096694445,23.70602392508454,0.2939760749154182,9.4,207.9682670970803,1.0317329029185383,0.038936144336765455,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152458918196518,45.52769498365908,46.521505979188674,1.1624973572099833,3.0989973900346883,24.544592024417444,1.1185882399745504,0.9602082177801606,27.125593994137066,26.091550625800455,11.28774191875186,1.196067319695403
8.4,1.7531666510556745,118.54717267220096,0.004356261363559316,0.034514649318331876,0.023012718175261567,23.705972246898003,0.29402775310195695,9.4,207.96678730557826,1.0332126944205717,0.03905583685475838,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152448502026075,45.52728349460438,46.52146697175183,1.1624345449732498,3.0982785414240066,24.547654151859593,1.1187302312849547,0.9608684321462365,27.130362414515517,26.09595158500601,11.303931675346098,1.1977828123878804
8.41,1.7531508436550343,118.54707323527116,0.00435526536577229,0.03451900955147189,0.023028478506470444,23.705920810636144,0.29407918936381516,9.4,207.96530869338125,1.0346913066175887,0.039175700853671516,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152438110991556,45.526872998540114,46.52142794971747,1.1623720767285204,3.097563442703278,24.55070198598665,1.1188715603937687,0.9615264858634657,27.135108512156776,26.100331155470027,11.320108529675966,1.1994969379356384
8.42,1.7531350743893803,118.54697376124422,0.0043542745598628,0.034523349454948504,0.023044187240015942,23.70586961512408,0.29413038487587795,9.4,207.9638312613322,1.0361687386666536,0.03929573619674142,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152427745025166,45.526463492788054,46.52138891312507,1.1623099500265663,3.0968520710802503,24.553735597130853,1.1190122305531367,0.9621823851821778,27.13983239546917,26.104689442107478,11.336272472519276,1.2012096953614784
8.43,1.7531193431558578,118.5468742502205,0.004353288914301531,0.03452766912852757,0.023059844525292816,23.705818659192996,0.29418134080696,9.4,207.96235501026263,1.0376449897362117,0.039415942747107593,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1524174040592932,45.5260549746772,46.521349862014034,1.1622481624404983,3.0961444039326067,24.556755055224585,1.1191522449967897,0.9628361363401713,27.14453417230092,26.109026549289528,11.352423494778346,1.2029210837013955
8.44,1.7531036498518895,118.54677470230007,0.004352308397793992,0.034531968671410895,0.02307545051139512,23.70576794168012,0.2942320583198387,9.4,207.9608799409928,1.0391200590060212,0.039536320367813786,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152407088026508,45.525647441543775,46.52131079642362,1.1621867115655147,3.095440418806388,24.559760429803237,1.1192916069401755,0.9634877455626898,27.149213949943146,26.11334258084651,11.36856158747927,1.2046311020045004
8.45,1.7530879943751743,118.54667511758275,0.004351332979278352,0.03453624818224028,0.023091005347115653,23.70571746142867,0.29428253857128667,9.4,207.95940605433174,1.0405939456670885,0.039656868921809314,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523967968595628,45.52524089073115,46.521271716393,1.1621255950186544,3.094740093414434,24.56275179000804,1.1194303195805904,0.9641372190623977,27.15387183513293,26.117637640070843,11.384686741771196,1.2063397493329424
8.46,1.7530723766236875,118.54657549616807,0.004350362627923273,0.03454050775910147,0.023106509180945405,23.70566721728785,0.29433278271210467,9.4,207.95793335107723,1.042066648921601,0.03977758827195039,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523865304913912,45.52483531958988,46.521232621961246,1.1620648104385483,3.0940434056348396,24.56572920458891,1.1195683860973076,0.9647845630393583,27.15850793405631,26.121911829719973,11.400798948925607,1.2080470247618338
8.47,1.7530567964956796,118.54647583815532,0.0043493973131257906,0.03454474749952811,0.02312196216107302,23.705617208112802,0.29438279188715377,9.4,207.95646183201598,1.0435381679828617,0.0398984782810013,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523762888551077,45.5244307254777,46.52119351316729,1.1620043554851798,3.0933503335094326,24.568692741907228,1.1197058096517043,0.9654297836810107,27.163122352351245,26.126165252019284,11.416898200335586,1.209752927379172
8.48,1.7530412538896751,118.54637614364349,0.004348437004509202,0.03454896750050566,0.023137364435384278,23.705567432764568,0.2944325672353876,9.4,207.9549914979236,1.0450085020752247,0.04001953881163585,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523660718840076,45.524027105759416,46.521154390050015,1.161944227839644,3.092660855242261,24.571642469938602,1.11984259338739,0.9660728871621482,27.167715195110627,26.130398008664937,11.432984487515133,1.2114574562857665
8.49,1.7530257487044727,118.54627641273132,0.00434748167192099,0.03455316785847526,0.023152716151461597,23.70551789011007,0.2944821098898845,9.4,207.9535223495648,1.0464776504340296,0.04014076972643853,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523558795115658,45.52362445780697,46.52111525264815,1.1618844252039113,3.091974949198106,24.574578456275617,1.11997874043033,0.9667138796448973,27.172286566885226,26.13461020082685,11.44905780209843,1.213160610595162
8.5,1.7530102808391437,118.54617664551729,0.0043465312854307605,0.03455734866933755,0.023168017456583527,23.705468579022074,0.2945314209778795,9.4,207.9520543876933,1.047945612305538,0.040262170887905825,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523457116714366,45.52322277899938,46.52107610100036,1.1618249453005969,3.0912925939010067,24.577500768130555,1.120114253888972,0.9673527672786973,27.176836571686625,26.13880192915144,11.46511813583915,1.2148623894335642
8.51,1.7529948501930317,118.54607684209961,0.004345585815328212,0.03456151002845649,0.023183268497724292,23.705419498379158,0.29458050162079574,9.4,207.95058761305197,1.0494123869468683,0.04038374215844748,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152335568297453,45.52282206672276,46.521036935145155,1.1617657858727284,3.0906137680328034,24.580409472338047,1.120249136854366,0.9679895562002807,27.18136531299015,26.14297329376457,11.481165480609752,1.2165627919397657
8.52,1.7529794566657522,118.54597700257621,0.004344645232121119,0.034565652030663106,0.023198469421553312,23.705370647065678,0.2946293529342764,9.4,207.9491220263729,1.0508779736259326,0.040505483400387725,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523254493236272,45.52242231837025,46.52099775512098,1.1617069446835193,3.0899384504316934,24.583304635357806,1.1203833924002893,0.9686242525336528,27.18587289373779,26.147124394274293,11.497199828400776,1.2182618172650712
8.53,1.752964100157191,118.54587712704478,0.004343709506533346,0.034569774770259236,0.023213620374434765,23.70532202397174,0.2946779760282158,9.4,207.94765762837744,1.052342371621373,0.04062739447596656,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523153546841491,45.52202353134202,46.520958560966186,1.1616484195161474,3.0892666200908088,24.586186323277193,1.1205170235833666,0.9692568623900745,27.1903594163411,26.151255329773754,11.513221171320158,1.2199594645732252
8.540000000000001,1.752948780567504,118.54577721560271,0.00434277860950288,0.03457387834102121,0.023228721502427156,23.705273627993165,0.29472637200679086,9.4,207.9461944197763,1.0538055802224986,0.040749475247341,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1523052843133854,45.52162570304528,46.52091935271898,1.161590208173532,3.088598256156807,24.589054601813885,1.1206500334431884,0.9698873918680431,27.19482498268405,26.15536619884391,11.52922950159254,1.2216557330403384
8.55,1.7529334977971163,118.54567726834718,0.00434185251217988,0.034577962836203506,0.023243772951282878,23.705225458031464,0.2947745419684919,9.4,207.9447324012696,1.0552675987292226,0.040871725576586214,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1522952381458809,45.52122883089419,46.52088013041749,1.1615323084781157,3.0879333379284737,24.591909536318447,1.1207824250024314,0.9705158470532752,27.199269694125928,26.15945709955639,11.545224811558576,1.2233506218548134
8.56,1.752918251746722,118.54557728537506,0.004340931185924762,0.03458202834854241,0.023258774866447833,23.705177512993803,0.29482248700615377,9.4,207.9432715735468,1.056728426452001,0.04099414532569688,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152285216116356,45.52083291230992,46.520840894099734,1.161474718271651,3.08727184485535,24.5947511917769,1.1209142012669748,0.9711422340186897,27.203693651504175,26.163528129476198,11.561207093674263,1.2250441302172757
8.57,1.7529030423172827,118.54547726678298,0.004340014602306286,0.03458607497025957,0.02327372739306102,23.70512979179297,0.2948702082069864,9.4,207.94181193728704,1.0581880627117688,0.041116734356588344,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152275218159708,45.520437944720584,46.52080164380365,1.1614174354149853,3.0866137565363654,24.597579632813257,1.1210453652260173,0.9717665588243913,27.208096955137204,26.167579385664514,11.577176340510247,1.2267362573404994
8.58,1.7528878694100274,118.54537721266732,0.004339102733099682,0.03459010279306557,0.023288630675954155,23.705082293347353,0.2949177066526054,9.4,207.94035349315894,1.0596465068398802,0.041239492531097814,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1522652442110095,45.52004392556123,46.52076237956704,1.1613604577878538,3.085959052718489,24.600394923692072,1.1211759198521927,0.9723888275176548,27.212479704827246,26.171610964681395,11.59313254475116,1.2284270024493364
8.59,1.752872732926451,118.54527712312418,0.004338195550284786,0.03459411190816347,0.023303484859651315,23.705035016580894,0.29496498341906263,9.4,207.93889624182077,1.0611037581780454,0.0413624197109856,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1522552942055078,45.51965085227383,46.52072310142763,1.1613037832886717,3.0853077132954017,24.603197128320883,1.121305868101684,0.9730090461329092,27.216841999863135,26.175622962588566,11.609075699194944,1.2301163647806446
8.6,1.7528576327683147,118.5451769982494,0.004337293026044202,0.0345981024062523,0.02331829008836857,23.70498796042308,0.2950120395768761,9.4,207.93744018392056,1.0625598160782712,0.0414855157579363,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1522453680786253,45.51925872230725,46.52068380942302,1.1612474098343297,3.0846597183061735,24.60598631025275,1.121435212914337,0.9736272206917238,27.22118393902311,26.179615474952065,11.625005796752188,1.2318043435832184
8.61,1.7528425688376446,118.54507683813858,0.004336395132761479,0.034602074377530524,0.02333304650601366,23.704941123808894,0.2950588761910603,9.4,207.93598532009602,1.0640146799027994,0.04160878053355996,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1522354657659586,45.518867533117245,46.52064450359073,1.1611913353599927,3.0840150479339608,24.608762532688694,1.1215639572137723,0.9742433572027933,27.225505620577593,26.183588596844967,11.64092283044545,1.2334909381177175
8.620000000000001,1.7528275410367304,118.54497664288705,0.004335501843019313,0.034606027911699457,0.02334775425618565,23.704894505678798,0.295105494321156,9.4,207.93453165097478,1.065468349024047,0.04173221389939332,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1522255872032778,45.51847728216644,46.52060518396817,1.1611355578189013,3.0833736825047184,24.61152585848007,1.1216921039074967,0.9748574616619246,27.22980714229192,26.18754242285008,11.656826793408625,1.2351761476565974
8.63,1.7528125492681261,118.54487641258987,0.004334613129597766,0.034609963097966705,0.023362413482174615,23.704848104978694,0.29515189502126005,9.4,207.93307917717428,1.0669208228245453,0.0418558157169009,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1522157323265265,45.518087966924256,46.52056585059265,1.1610800751821746,3.0827356024859194,24.614276350131053,1.1218196558870142,0.9754695400520226,27.23408860142912,26.191477047062577,11.672717678886244,1.236859971484039
8.64,1.752797593434648,118.54477614734188,0.004333728965472504,0.034613880025049504,0.02337702432696134,23.7048019206599,0.2951980793400549,9.4,207.93162789930193,1.0683721006968812,0.041979585847476256,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1522059010718206,45.517699584866996,46.52052650350137,1.161024885438617,3.0821007884853,24.617014069800973,1.1219466160279346,0.9760795983430786,27.238350094752636,26.195392563092682,11.688595480232875,1.2385424088958805
8.65,1.752782673439375,118.54467584723763,0.00433284932381306,0.034617778781178075,0.02339158693321703,23.704755951679118,0.295244048320838,9.4,207.93017781795518,1.069822182043638,0.04210352415244311,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152196093375449,45.51731213347775,46.52048714273147,1.160969986594527,3.0814692212496073,24.619739079306694,1.122072987190081,0.9766876424921573,27.242591718529017,26.199289064068314,11.704460190912437,1.2402234591995487
8.66,1.7527677891856472,118.54457551237142,0.004331974177981104,0.034621659454098945,0.023406101443303035,23.704710196998406,0.29528980300155117,9.4,207.9287289337215,1.0712710662773357,0.0422276304930565,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1521863091738715,45.516925610246396,46.520447768319926,1.1609153766735076,3.080840881663367,24.62245144012497,1.1221987722176,0.9772936784433864,27.24681356853063,26.203166642637655,11.720311804497566,1.2419031217139898
8.67,1.7527529405770654,118.54447514283733,0.004331103501528746,0.03462552213107821,0.023420567999270565,23.704664655585148,0.29533534441480963,9.4,207.92728124717846,1.0727187528203725,0.042351904730503924,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1521765484037207,45.51654001266957,46.52040838030366,1.1608610537162805,3.0802157507476613,24.625151213394748,1.122323973939064,0.9778977121279434,27.251015740038373,26.207025390971836,11.736150314668972,1.2435813957696016
8.68,1.7527381275174903,118.54437473872913,0.004330237268196843,0.03462936689890482,0.023434986742860448,23.704619326412026,0.295380673587931,9.4,207.92583475889387,1.0741652411049665,0.0424763467259065,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1521668110017986,45.5161553382507,46.520368978719475,1.160807015780502,3.0795938096589226,24.62783845991948,1.1224485951675816,0.9784997494640467,27.255198327844322,26.21086540076748,11.7519757152148,1.2452582807081656
