CD274mRNA,IL13,IL13_Rec,JAK2,Rec,Rec_i,SHP1,STAT5,pJAK2,pSTAT5,p_IL13_Rec,p_IL13_Rec_i,Time
0.003988230350903354,3.776,0.0075856104487582844,23.78991688061518,1.7664980937067087,118.58620837873133,9.4,208.70800227152128,0.21008311938481977,0.29199772847837696,0.025833370501817946,0.008381504067571328,3.87
0.004022171052456228,3.776,0.007557221293340655,23.78947101969296,1.7664483677730458,118.58614198510413,9.4,208.70644939899114,0.21052898030703815,0.2935506010085087,0.02589404654564769,0.008430239029690359,3.88
0.004056291905952751,3.776,0.007529063910387287,23.789027011604954,1.7663987714588125,118.58607546512201,9.4,208.70489427759946,0.21097298839504397,0.2951057224001697,0.025954291581185635,0.0084789664913497,3.89
0.004090593170996079,3.776,0.007501137420416293,23.78858485333808,1.7663493044143985,118.58600881912604,9.4,208.7033369263649,0.2114151466619169,0.2966630736347217,0.02601410788976666,0.008527685093364788,3.9
0.004125075104987377,3.776,0.007473440916961791,23.788144541806595,1.7662999662911365,118.5859420474564,9.4,208.70177736425774,0.2118554581934007,0.29822263574188257,0.026073497772260257,0.008576393489625338,3.91
0.004159737963131451,3.776,0.007445973467442351,23.787706073853315,1.7662507567412997,118.58587515045237,9.4,208.70021561019928,0.2122939261466819,0.2997843898003152,0.026132463548140306,0.008625090347102524,3.92
0.0041945819984424626,3.776,0.007418734114017641,23.78726944625082,1.7662016754180991,118.58580812845229,9.4,208.69865168306137,0.21273055374917596,0.30134831693820646,0.02619100755456971,0.008673774345853183,3.93
0.0042296074617496964,3.776,0.007391721874433229,23.786834655702677,1.7661527219756812,118.58574098179358,9.4,208.69708560166572,0.21316534429732056,0.30291439833383343,0.026249132145499742,0.008722444179021032,3.94
0.004264814601703407,3.776,0.007364935742853425,23.78640169884462,1.766103896069125,118.58567371081278,9.4,208.69551738478341,0.21359830115537656,0.30448261521611913,0.026306839690784335,0.008771098552835012,3.95
0.004300203664780712,3.776,0.007338374690682134,23.785970572245763,1.7660551973544405,118.58560631584552,9.4,208.69394705113436,0.21402942775423617,0.30605294886517626,0.026364132575309108,0.008819736186604784,3.96
0.00433577489529157,3.776,0.007312037667371639,23.78554127240976,1.7660066254885647,118.5855387972265,9.4,208.69237461938667,0.21445872759023937,0.3076253806128406,0.02642101319813536,0.008868355812713473,3.97
0.004371528535384792,3.776,0.007285923601219283,23.785113795776002,1.7659581801293607,118.58547115528954,9.4,208.6908001081563,0.21488620422399765,0.30919989184319213,0.026477483971658836,0.008916956176607658,3.98
0.004407464825054143,3.776,0.007260031400151985,23.784688138720774,1.7659098609356139,118.58540339036753,9.4,208.68922353600644,0.2153118612792261,0.3107764639930663,0.02653354732078342,0.008965536036784754,3.99
0.004443584002144473,3.776,0.0072343599524985905,23.78426429755842,1.76586166756703,118.5853355027925,9.4,208.68764492144695,0.21573570244158335,0.31235507855255307,0.02658920568210959,0.009014094164777754,4.0
0.00447988630235793,3.776,0.007208908127749999,23.783842268542482,1.765813599684233,118.58526749289557,9.4,208.686064282934,0.21615773145751985,0.3139357170654865,0.02664446150313776,0.009062629345137475,4.01
0.004516371959260217,3.776,0.007183674777307068,23.783422047866868,1.765765656948762,118.58519936100694,9.4,208.68448163886956,0.2165779521331344,0.3155183611299224,0.02669931724148637,0.00911114037541229,4.0200000000000005
0.00455304120428689,3.776,0.007158658735216292,23.783003631666965,1.7657178390230692,118.58513110745596,9.4,208.68289700760087,0.216996368333039,0.31710299239860523,0.026753775364124707,0.009159626066125444,4.03
0.004589894266749749,3.776,0.007133858818893214,23.782587016020774,1.765670145570517,118.58506273257107,9.4,208.68131040742003,0.2174129839792324,0.31868959257942575,0.026807838346620483,0.009208085240750044,4.04
0.0046269313738432375,3.776,0.007109273829833625,23.782172196950025,1.7656225762553759,118.58499423667983,9.4,208.6797218565636,0.2178278030499821,0.3202781434358663,0.026861508672402026,0.009256516735681694,4.05
0.004664152750650926,3.776,0.0070849025543125105,23.781759170421292,1.7655751307428218,118.5849256201089,9.4,208.678131373212,0.21824082957871507,0.32186862678743733,0.02691478883203507,0.009304919400208911,4.0600000000000005
0.0047015586201520155,3.776,0.007060743764070813,23.781347932347092,1.7655278086989339,118.5848568831841,9.4,208.67653897548934,0.21865206765291728,0.32346102451010167,0.026967681322514096,0.009353292096481324,4.07
0.004739149203227922,3.776,0.007036796216989971,23.780938478586968,1.7654806097906919,118.58478802623033,9.4,208.67494468146273,0.21906152141304208,0.3250553185366909,0.02702018864656812,0.009401633699475779,4.08
0.004776924718668888,3.776,0.007013058657754314,23.78053080494858,1.7654335336859739,118.58471904957162,9.4,208.6733485091421,0.21946919505142753,0.3266514908573094,0.027072313311980893,0.009449943096960324,4.09
0.004814885383180641,3.776,0.006989529818501326,23.78012490718878,1.7653865800535538,118.58464995353116,9.4,208.67175047647967,0.21987509281122264,0.32824952351972936,0.02712405783092538,0.009498219189456173,4.1
0.004853031411391109,3.776,0.006966208419459817,23.77972078101468,1.7653397485630988,118.58458073843121,9.4,208.6701506013696,0.22027921898532285,0.32984939862977614,0.027175424719312506,0.009546460890197726,4.11
0.004891363015857156,3.776,0.006943093169576053,23.77931842208469,1.7652930388851673,118.58451140459323,9.4,208.66854890164768,0.22068157791531448,0.33145109835170217,0.027226416496153965,0.009594667125090621,4.12
0.004929880407071398,3.776,0.006920182767127874,23.77891782600957,1.7652464506912058,118.58444195233774,9.4,208.66694539509083,0.2210821739904286,0.33305460490855315,0.027277035682939155,0.009642836832667995,4.13
0.004968583793469025,3.776,0.006897475900326898,23.778518988353493,1.7651999836535475,118.58437238198445,9.4,208.66534009941685,0.22148101164650397,0.3346599005825231,0.027327284803025983,0.009690968964044868,4.14
0.0050074733814346895,3.776,0.0068749712479088225,23.778121904635036,1.765153637445409,118.5843026938522,9.4,208.66373303228406,0.22187809536495945,0.3362669677153001,0.027377166381045537,0.009739062482870804,4.15
0.005046549375309402,3.776,0.0068526674797119245,23.77772657032822,1.765107411740889,118.58423288825894,9.4,208.66212421129094,0.22227342967177557,0.3378757887084023,0.02742668294232045,0.00978711636528084,4.16
0.00508581197739751,3.776,0.006830563257243798,23.77733298086351,1.765061306214964,118.5841629655218,9.4,208.66051365397584,0.2226670191364858,0.3394863460235055,0.027475837012296923,0.00983512959984481,4.17
0.005125261387973681,3.776,0.006808657234236431,23.776941131628817,1.7650153205434884,118.58409292595702,9.4,208.65890137781656,0.22305886837117705,0.3410986221827603,0.02752463111599019,0.009883101187515002,4.18
0.005164897805289931,3.776,0.006786948057189676,23.776551017970494,1.7649694544031902,118.58402276988002,9.4,208.65728740023022,0.22344898202949987,0.34271259976910035,0.0275730677774434,0.009931030141572308,4.19
0.005204721425582678,3.776,0.006765434365903217,23.776162635194304,1.7649237074716697,118.58395249760534,9.4,208.65567173857278,0.2238373648056878,0.3443282614265411,0.027621149519199698,0.009978915487570836,4.2
0.005244732443079861,3.776,0.006744114793997084,23.775775978566404,1.7648780794273966,118.58388210944669,9.4,208.65405441013883,0.22422402143358686,0.34594558986047097,0.02766887886178748,0.010026756263281103,4.21
0.005284931050008057,3.776,0.006722987969420841,23.775391043314297,1.7648325699497078,118.58381160571693,9.4,208.65243543216135,0.22460895668569417,0.34756456783793155,0.027716258323218602,0.01007455151863179,4.22
0.005325317436599651,3.776,0.006702052514951519,23.775007824627785,1.7647871787188052,118.58374098672807,9.4,208.6508148218114,0.22499217537220642,0.34918517818789035,0.027763290418499474,0.010122300315650147,4.23
0.005365891791100016,3.776,0.0066813070486804,23.774626317659912,1.7647419054157532,118.5836702527913,9.4,208.64919259619776,0.22537368234007785,0.3508074038015039,0.02780997765915482,0.010170001728401086,4.24
0.005406654299774757,3.776,0.006660750184488724,23.7742465175279,1.7646967497224766,118.58359940421691,9.4,208.6475687723669,0.225753482472088,0.35243122763237317,0.027856322552764094,0.01021765484292502,4.25
0.005447605146916955,3.776,0.006640380532512458,23.773868419314066,1.764651711321758,118.58352844131444,9.4,208.64594336730246,0.22613158068591926,0.3540566326967896,0.02790232760251028,0.010265258757174456,4.26
0.00548874451485445,3.776,0.006620196699596206,23.77349201806674,1.7646067898972355,118.58345736439254,9.4,208.64431639792528,0.22650798193324373,0.355683602073973,0.027947995306741004,0.01031281258094944,4.2700000000000005
0.00553007258395714,3.776,0.006600197289736372,23.77311730880116,1.764561985133401,118.58338617375904,9.4,208.64268788109294,0.22688269119882012,0.3573121189063005,0.027993328158541782,0.010360315435831836,4.28
0.005571589532644333,3.776,0.0065803809045136856,23.77274428650038,1.7645172967155964,118.58331486972094,9.4,208.64105783359972,0.22725571349960036,0.35894216639952864,0.028038328645321308,0.010407766455118568,4.29
0.005613295537392095,3.776,0.0065607461435152024,23.772372946116135,1.7644727243300136,118.5832434525844,9.4,208.63942627217622,0.22762705388384574,0.3605737278230057,0.02808299924840855,0.010455164783753775,4.3
0.0056551907727406415,3.776,0.006541291604745892,23.772003282569727,1.76442826766369,118.58317192265477,9.4,208.63779321348935,0.22799671743025293,0.36220678650987675,0.028127342442661563,0.010502509578259982,4.3100000000000005
0.005697275411301728,3.776,0.006522015885029935,23.77163529075289,1.7643839264045074,118.58310028023658,9.4,208.63615867414194,0.22836470924708951,0.36384132585728046,0.02817136069608783,0.010549800006668298,4.32
0.005739549623766103,3.776,0.006502917580401827,23.771268965528638,1.7643397002411894,118.58302852563352,9.4,208.63452267067268,0.22873103447133963,0.3654773293265385,0.02821505646947604,0.010597035248447724,4.33
0.005782013578910946,3.776,0.006483995286487438,23.770904301732116,1.7642955888632994,118.58295665914848,9.4,208.63288521955587,0.2290956982678589,0.36711478044333623,0.028258432216039055,0.010644214494433556,4.34
0.005824667443607343,3.776,0.00646524759887512,23.770541294171434,1.7642515919612378,118.58288468108351,9.4,208.6312463372013,0.2294587058285393,0.36875366279789673,0.028301490381067967,0.010691336946754962,4.3500000000000005
0.005867511382827767,3.776,0.0064466731134770125,23.770179937628487,1.7642077092262403,118.58281259173988,9.4,208.62960603995404,0.22982006237148359,0.37039396004514596,0.02834423340159708,0.010738401818761734,4.36
0.005910545559653607,3.776,0.006428270426880639,23.769820226859782,1.7641639403503753,118.58274039141801,9.4,208.6279643440943,0.23017977314018964,0.3720356559048721,0.02838666370607966,0.010785408334950336,4.37
0.005953770135282685,3.776,0.006410038136690948,23.769462156597225,1.7641202850265418,118.58266808041753,9.4,208.62632126583728,0.23053784340274416,0.3736787341618756,0.028428783714074268,0.010832355730889172,4.38
0.0059971852690368,3.776,0.006391974841862908,23.769105721548943,1.7640767429484674,118.58259565903727,9.4,208.62467682133303,0.23089427845102622,0.37532317866611353,0.028470595835941546,0.010879243253143185,4.39
0.006040791118369298,3.776,0.006374079143024791,23.768750916400048,1.7640333138107052,118.58252312757523,9.4,208.6230310266663,0.2312490835999204,0.3769689733328357,0.02851210247255129,0.01092607015919783,4.4
0.006084587838872631,3.776,0.006356349642792281,23.768397735813426,1.7639899973086326,118.58245048632863,9.4,208.62138389785642,0.23160226418653934,0.3786161021427134,0.0285533060149996,0.01097283571738238,4.41
0.006128575584285971,3.776,0.006338784946073491,23.76804617443051,1.7639467931384485,118.58237773559385,9.4,208.61973545085715,0.2319538255694562,0.38026454914196267,0.028594208844336045,0.01101953920679272,4.42
0.006172754506502801,3.776,0.0063213836603650845,23.76769622687202,1.7639037009971712,118.58230487566652,9.4,208.61808570155665,0.23230377312794648,0.38191429844245883,0.028634813331300614,0.011066179917213544,4.43
0.0062171247555785425,3.776,0.006304144396039598,23.767347887738726,1.7638607205826362,118.58223190684146,9.4,208.61643466577726,0.2326521122612393,0.38356533422184524,0.028675121836070253,0.01111275714904006,4.44
0.006261686479738165,3.776,0.006287065766624108,23.767001151612185,1.7638178515934941,118.58215882941266,9.4,208.61478235927547,0.23299884838777823,0.3852176407236344,0.02871513670801488,0.011159270213199212,4.45
0.006306439825383856,3.776,0.00627014638907034,23.76665601305547,1.7637750937292085,118.58208564367337,9.4,208.61312879774178,0.2333439869444917,0.38687120225730376,0.02875486028546277,0.011205718431070471,4.46
0.0063513849371026575,3.776,0.0062533848840163895,23.76631246661389,1.7637324466900532,118.58201234991598,9.4,208.6114739968007,0.23368753338607265,0.38852600319838343,0.028794294895475022,0.011252101134406186,4.47
0.006396521957674132,3.776,0.00623677987604017,23.765970506815695,1.7636899101771109,118.58193894843217,9.4,208.60981797201055,0.2340294931842677,0.3901820279885386,0.028833442853629043,0.011298417665251583,4.48
0.006441851028078023,3.776,0.006220329993904731,23.765630128172784,1.7636474838922698,118.58186543951278,9.4,208.60816073886343,0.23436987182717542,0.39183926113564443,0.028872306463810844,0.011344667375864372,4.49
0.006487372287501953,3.776,0.006204033870795564,23.765291325181405,1.763605167538223,118.58179182344789,9.4,208.6065023127852,0.23470867481855434,0.39349768721385586,0.02891088801801602,0.011390849628634077,4.5
0.006533085873349101,3.776,0.006187890144550041,23.764954092322817,1.763562960818465,118.58171810052677,9.4,208.6048427091354,0.23504590767713993,0.39515729086367035,0.0289491897961592,0.011436963796001036,4.51
0.006578991921245899,3.776,0.006171897457879105,23.764618424063986,1.7635208634372905,118.58164427103794,9.4,208.6031819432071,0.2353815759359707,0.3968180567919848,0.02898721406589188,0.011483009260375156,4.5200000000000005
0.006625090565049723,3.776,0.006156054458581368,23.76428431485823,1.7634788750997914,118.58157033526915,9.4,208.60152003022694,0.2357156851417238,0.3984799697721458,0.029024963082428384,0.011528985414054409,4.53
0.006671381936856617,3.776,0.006140359799749712,23.763951759145893,1.763436995511855,118.58149629350733,9.4,208.59985698535507,0.23604824085405957,0.4001430146439955,0.02906243908837993,0.011574891659143152,4.54
0.006717866167008991,3.776,0.006124812139970561,23.763620751354978,1.763395224380162,118.58142214603866,9.4,208.59819282368517,0.2363792486449751,0.40180717631390994,0.0290996443135965,0.01162072740747023,4.55
0.006764543384103343,3.776,0.00610941014351593,23.763291285901783,1.7633535614121845,118.58134789314856,9.4,208.59652756024423,0.23670871409816707,0.4034724397548326,0.029136580975016462,0.011666492080506947,4.5600000000000005
0.006811413714997963,3.776,0.0060941524805284055,23.762963357191545,1.7633120063161831,118.58127353512165,9.4,208.59486120999276,0.23703664280840323,0.4051387900063013,0.029173251276523714,0.011712185109284868,4.57
0.0068584772848206774,3.776,0.00607903782719915,23.762636959619044,1.7632705588012059,118.58119907224182,9.4,208.5931937878246,0.23736304038090322,0.406806212174471,0.029209657408812286,0.011757805934313564,4.58
