Time,P,Kd,Ksp,dspksp,dspspkd,h,k0,ka,ks,ku,s,univ,___r1,___r2
9.91,15.552035195104395,1e-05,0.001,15.552019397398807,15.539553622804016,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.180193227178126,1.5552035195104397
9.92,15.558286093187927,1e-05,0.001,15.558270289032313,15.545802008474224,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.181017948863032,1.5558286093187927
9.93,15.564538981619801,1e-05,0.001,15.564523171012057,15.552052384193653,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.181843090792863,1.5564538981619802
9.94,15.570793862505377,1e-05,0.001,15.570778045443353,15.558304752071713,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.1826686532417474,1.5570793862505379
9.950000000000001,15.577050737950014,1e-05,0.001,15.57703491443157,15.564559114210034,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.183494636482773,1.5577050737950016
9.96,15.583309610059064,1e-05,0.001,15.58329378008208,15.570815472718078,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.1843210407900524,1.5583309610059066
9.97,15.589570567944374,1e-05,0.001,15.589554731506622,15.577073916660835,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.185147877926946,1.5589570567944375
9.98,15.595833624026112,1e-05,0.001,15.59581778112537,15.583334458466501,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.1859751495377493,1.5595833624026112
9.99,15.602098690075898,1e-05,0.001,15.602082840709947,15.589597009934263,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.186802843966806,1.5602098690075898
10.0,15.608365768296517,1e-05,0.001,15.608349912463222,15.59586157327108,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.1876309615015854,1.5608365768296517
