Time,A,R,E,G,A_im,v_max,k,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
7.97,0.8441666305169951,1026.715356724255,3953.015241041746,1591882.2634516659,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3856.910703807019,0.38569107038070194,7906030.482083492,168.83332610339903,53.39205690260061,844.1666305169952,0.21104165762924879,256.6788391810637,988.2538102604365,7959411.317258329,0.21104165762924879,0.0026001565295579072
7.98,0.8437770172569528,1026.3706421579388,3951.574219347955,1591309.8582518676,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3855.5666221307974,0.3855566622130797,7903148.43869591,168.75540345139055,53.34796013233423,843.7770172569527,0.2109442543142382,256.5926605394847,987.8935548369888,7956549.291259338,0.2109442543142382,0.0025980838771203865
7.99,0.8433880266241952,1026.025570548866,3950.1329076816382,1590737.2728901128,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3854.2220875713597,0.38542220875713595,7900265.815363277,168.67760532483905,53.30391676660658,843.3880266241952,0.2108470066560488,256.5063926372165,987.5332269204096,7953686.364450565,0.2108470066560488,0.002596013043633516
8.0,0.8429996550639696,1025.6801445605297,3948.691312964764,1590164.5102346716,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3852.877106834986,0.38528771068349865,7897382.625929528,168.59993101279392,53.259926636534225,842.9996550639696,0.2107499137659924,256.4200361401324,987.172828241191,7950822.551173358,0.2107499137659924,0.002593944024211467
8.01,0.8426118990479984,1025.3343668411321,3947.249442067066,1589591.573101146,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3851.5316865048608,0.3851531686504861,7894498.8841341315,168.52237980959967,53.21598957434052,842.6118990479983,0.2106529747619996,256.33359171028303,986.8123605167665,7947957.86550573,0.2106529747619996,0.00259187681400955
8.02,0.8422247550742789,1024.9882400237063,3945.8073018065206,1589018.464252075,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3850.185833040137,0.3850185833040137,7891614.603613041,168.44495101485577,53.17210541334877,842.2247550742788,0.2105561887685697,256.2470600059266,986.4518254516302,7945092.321260375,0.2105561887685697,0.002589811408223947
8.03,0.841838219666882,1024.6417667262401,3944.3648989498283,1588445.1863965408,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3848.8395527749917,0.3848839552774992,7888729.797899657,168.3676439333764,53.12827398797543,841.838219666882,0.2104595549167205,256.16044168156003,986.0912247374571,7942225.931982704,0.2104595549167205,0.0025877478020914398
8.04,0.8414522893757527,1024.2949495517978,3942.9222402128917,1587871.7421897724,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3847.4928519176865,0.3847492851917687,7885844.480425783,168.29045787515054,53.084495133723344,841.4522893757527,0.21036307234393817,256.07373738794945,985.7305600532229,7939358.710948862,0.21036307234393817,0.002585685990889144
8.05,0.8410669607765084,1023.9477910886434,3941.479332261293,1587298.134232751,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3846.1457365496276,0.38461457365496277,7882958.664522586,168.21339215530168,53.04076868717485,841.0669607765085,0.2102667401941271,255.98694777216085,985.3698330653233,7936490.6711637555,0.2102667401941271,0.0025836259699342336
8.06,0.8406822304702393,1023.6002939103646,3940.036181710776,1586724.3650718161,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3844.7982126244256,0.38447982126244257,7880072.363421552,168.13644609404784,52.99709448598496,840.6822304702392,0.21017055761755982,255.90007347759115,985.009045427694,7933621.825359081,0.21017055761755982,0.0025815677345836737
8.07,0.8402980950833069,1023.2524605759942,3938.592795127721,1586150.4371982687,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3843.4502859669465,0.3843450285966946,7877185.590255442,168.05961901666137,52.95347236887458,840.2980950833069,0.21007452377082672,255.81311514399854,984.6481987819302,7930752.185991343,0.21007452377082672,0.0025795112802339433
8.08,0.8399145512671439,1022.9042936301338,3937.149179029627,1585576.3530479781,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3842.101962272379,0.3842101962272379,7874298.358059254,167.98291025342877,52.909902175623564,839.9145512671439,0.20997863781678597,255.72607340753345,984.2872947574067,7927881.765239891,0.20997863781678597,0.002577456602320766
8.09,0.8395315956980537,1022.5557956030766,3935.7053398855896,1585002.1150009858,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3840.7532471052887,0.38407532471052885,7871410.679771179,167.90631913961073,52.866383747064,839.5315956980537,0.20988289892451342,255.63894890076915,983.9263349713974,7925010.575004929,0.20988289892451342,0.002575403696318831
8.1,0.8391492250770096,1022.2069690109304,3934.2612841167793,1584427.7253811106,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3839.4041458986753,0.38394041458986755,7868522.568233559,167.82984501540193,52.822916925073216,839.1492250770096,0.2097873062692524,255.5517422527326,983.5653210291948,7922138.626905553,0.2097873062692524,0.0025733525577415228
8.11,0.8387674361294543,1021.8578163557398,3932.8170180969205,1583853.1864555546,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3838.054663953034,0.3838054663953034,7865634.036193841,167.75348722589086,52.779501552567034,838.7674361294543,0.20969185903236356,255.46445408893496,983.2042545242301,7919265.932277773,0.20969185903236356,0.00257130318214064
8.12,0.8383862256050991,1021.5083401256105,3931.372548152772,1583278.5004345067,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3836.7048064354085,0.38367048064354087,7862745.0963055445,167.67724512101984,52.73613747349285,838.3862256050991,0.20959655640127478,255.37708503140263,982.843137038193,7916392.502172533,0.20959655640127478,0.002569255565106121
8.13,0.8380055902777236,1021.1585427948306,3929.9278805646045,1582703.6694707493,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3835.354578378453,0.3835354578378453,7859855.761129209,167.60111805554473,52.6928245328228,838.0055902777236,0.2095013975694309,255.28963569870766,982.4819701411511,7913518.347353747,0.2095013975694309,0.0025672097022657664
8.14,0.837625526944975,1020.8084268239948,3928.4830215666784,1582128.695659262,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3834.0039846794875,0.38340039846794877,7856966.043133357,167.525105388995,52.649562576546835,837.625526944975,0.20940638173624376,255.2021067059987,982.1207553916696,7910643.47829631,0.20940638173624376,0.002565165589284959
8.15,0.8372460324281675,1020.4579946601264,3927.0379773477257,1581553.5810368273,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3832.6530300995564,0.38326530300995565,7854075.954695451,167.4492064856335,52.60635145166591,837.2460324281675,0.20931150810704188,255.1144986650316,981.7594943369314,7907767.905184137,0.20931150810704188,0.002563123221866385
8.16,0.8368671035720818,1020.1072487368007,3925.5927540514263,1580978.3275816354,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3831.301719262484,0.38313017192624843,7851185.508102853,167.37342071441637,52.5631910061851,836.8671035720819,0.20921677589302046,255.02681218420017,981.3981885128566,7904891.637908177,0.20921677589302046,0.0025610825957497548
8.17,0.8364887372447641,1019.7561914742678,3924.1473577768884,1580402.9372128898,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3829.950056653933,0.3829950056653933,7848294.715553776,167.29774744895283,52.520081089106675,836.4887372447641,0.20912218431119103,254.93904786856694,981.0368394442221,7902014.686064449,0.20912218431119103,0.002559043706711521
8.18,0.8361109303373262,1019.4048252795756,3922.7017945791267,1579827.4117904108,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3828.5980466204624,0.3828598046620462,7845403.589158254,167.22218606746523,52.477021550423245,836.1109303373262,0.20902773258433155,254.8512063198939,980.6754486447817,7899137.058952054,0.20902773258433155,0.002557006550564596
8.19,0.8357336797637444,1019.0531525466922,3921.256070469542,1579251.7531142423,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3827.24569336858,0.382724569336858,7842512.140939084,167.14673595274888,52.4340122411109,835.7336797637444,0.2089334199409361,254.76328813667305,980.3140176173855,7896258.765571211,0.2089334199409361,0.0025549711231580745
8.2,0.8353569814771019,1018.7011753479441,3919.810190194547,1578675.9959679316,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3825.89307859352,0.38258930785935197,7839620.380389094,167.07139629542039,52.39105293510563,835.356981477102,0.20883924536927548,254.67529383698601,979.9525475486367,7893379.979839658,0.20883924536927548,0.0025529374165975034
8.21,0.8349808323950608,1018.3488960385029,3918.3641596282678,1578100.1434230686,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3824.540209495043,0.38245402094950437,7836728.319256536,166.99616647901217,52.34814348213415,834.9808323950608,0.2087452080987652,254.58722400962571,979.5910399070669,7890500.717115343,0.2087452080987652,0.002550905426648461
8.22,0.8346052301706676,1017.9963171846404,3916.9179854885488,1577524.1745321802,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3823.1870368428954,0.38231870368428955,7833835.970977098,166.92104603413352,52.30528378941276,834.6052301706676,0.2086513075426669,254.4990792961601,979.2294963721372,7887620.872660901,0.2086513075426669,0.002548875151850336
8.23,0.8342301717758004,1017.6434411193342,3915.4716735779275,1576948.0919122207,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3821.8335667661913,0.3821833566766192,7830943.347155855,166.84603435516007,52.262473709315124,834.2301717758004,0.2085575429439501,254.41086027983354,978.8679183944819,7884740.459561104,0.2085575429439501,0.0025468465880744964
8.24,0.8338556542026772,1017.2902701626192,3914.025229655831,1576371.8981695513,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3820.4798053696964,0.38204798053696964,7828050.459311662,166.77113084053542,52.21971309504715,833.8556542026771,0.2084639135506693,254.3225675406548,978.5063074139578,7881859.490847756,0.2084639135506693,0.0025448197312214075
8.25,0.8334816744636215,1016.9368066217005,3912.5786594390133,1575795.595900615,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3819.12575873542,0.381912575873542,7825157.318878027,166.6963348927243,52.17700180063777,833.4816744636215,0.20837041861590538,254.23420165542512,978.1446648597533,7878977.979503075,0.20837041861590538,0.002542794577220229
8.26,0.8331082295908318,1016.5830527910659,3911.131968601996,1575219.1876926124,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3817.771432924193,0.3817771432924193,7822263.937203992,166.62164591816634,52.13433968092981,833.1082295908318,0.20827705739770794,254.14576319776648,977.782992150499,7876095.938463062,0.20827705739770794,0.002540771122028424
8.27,0.8327353166361473,1016.2290109525995,3909.685162777507,1574642.676124179,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3816.416833977261,0.38164168339772614,7819370.3255550135,166.54706332722947,52.09172659157078,832.7353166361473,0.20818382915903683,254.05725273814988,977.4212906943767,7873213.380620895,0.20818382915903683,0.0025387493616313554
8.28,0.8323629326708168,1015.8746833756937,3908.23824755692,1574066.0637660592,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3815.0619679178667,0.38150619679178666,7816476.49511384,166.47258653416338,52.04916238900371,832.3629326708168,0.2080907331677042,253.96867084392343,977.05956188923,7870330.318830296,0.2080907331677042,0.00253672929204189
8.29,0.8319910747852657,1015.520072317363,3906.791228490695,1573489.353181783,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3813.706840752836,0.38137068407528363,7813582.456981391,166.39821495705314,52.006646930457954,831.9910747852657,0.20799776869631642,253.88001807934074,976.6978071226738,7867446.765908916,0.20799776869631642,0.0025347109093000007
8.3,0.8316197400888632,1015.1651800223561,3905.3441110888148,1572912.5469283417,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3812.3514584741633,0.38123514584741636,7810688.222177629,166.32394801777264,51.96418007394004,831.6197400888632,0.2079049350222158,253.79129500558903,976.3360277722037,7864562.734641708,0.2079049350222158,0.0025326942094723677
8.31,0.8312489257096906,1014.8100087232697,3903.8969008212275,1572335.6475568637,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3810.9958270606026,0.38109958270606026,7807793.801642455,166.2497851419381,51.92176167822457,831.2489257096905,0.20781223142742264,253.70250218081742,975.9742252053069,7861678.237784319,0.20781223142742264,0.002530679188651979
8.32,0.8308786287943083,1014.4545606406602,3902.449603118283,1571758.6576132902,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3809.6399524792505,0.38096399524792507,7804899.206236566,166.17572575886166,51.87939160284499,830.8786287943083,0.20771965719857707,253.61364016016506,975.6124007795707,7858793.288066451,0.20771965719857707,0.002528665842957733
8.33,0.8305088465075234,1014.0988379831581,3901.002223371175,1571181.5796390509,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3808.2838406871338,0.38082838406871344,7802004.44674235,166.10176930150467,51.837069708084464,830.5088465075235,0.20762721162688086,253.52470949578952,975.2505558427938,7855907.898195255,0.20762721162688086,0.0025266541685340376
8.34,0.8301395760321575,1013.7428429475792,3899.554766932379,1570604.4161717403,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3806.927497632797,0.38069274976327966,7799109.533864758,166.0279152064315,51.794795854966786,830.1395760321575,0.20753489400803937,253.4357107368948,974.8886917330948,7853022.080858702,0.20753489400803937,0.0025246441615504123
8.35,0.8297708145688139,1013.386577719039,3898.10723911609,1570027.1697457926,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3805.5709292578886,0.38055709292578893,7796214.47823218,165.95416291376276,51.75256990524717,829.7708145688139,0.20744270364220346,253.34664442975975,974.5268097790225,7850135.848728963,0.20744270364220346,0.0025226358182010885
8.36,0.8294025593356452,1013.0300444710648,3896.659645198665,1569449.842893159,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3804.214141498754,0.38042141414987546,7793319.29039733,165.88051186712903,51.710391721403205,829.4025593356453,0.2073506398339113,253.2575111177662,974.1649112996663,7847249.214465795,0.2073506398339113,0.002520629134704611
8.37,0.8290348075681213,1012.6732453657088,3895.2119904190604,1568872.4381439814,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3802.857140288015,0.3802857140288015,7790423.980838121,165.80696151362426,51.66826116662567,829.0348075681213,0.20725870189203033,253.1683113414272,973.8029976047651,7844362.190719907,0.20725870189203033,0.002518624107303436
8.38,0.8286675565187961,1012.3161825536607,3893.764279979271,1568294.9580272704,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3801.4999315561645,0.3801499931556165,7787528.559958543,165.73351130375923,51.626178104809476,828.6675565187961,0.20716688912969902,253.07904563841518,973.4410699948178,7841474.790136352,0.20716688912969902,0.0025166207322635326
8.39,0.828300803457076,1011.9588581743616,3892.316519044772,1567717.4050715792,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3800.142521233152,0.3800142521233152,7784633.0380895445,165.6601606914152,51.58414240054454,828.300803457076,0.207075200864269,252.9897145435904,973.079129761193,7838587.0253578955,0.207075200864269,0.0025146190058739867
8.4,0.8279345456689866,1011.6012743561154,3890.8687127449543,1567139.7818056808,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3798.7849152499707,0.3798784915249971,7781737.425489909,165.58690913379732,51.542153919106696,827.9345456689866,0.20698363641724665,252.90031858902884,972.7171781862386,7835698.909028404,0.20698363641724665,0.0025126189244465947
8.41,0.8275687804569407,1011.2434332162029,3889.420866173567,1566562.0907592434,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3797.4271195402525,0.37974271195402526,7778841.732347134,165.51375609138813,51.50021252644859,827.5687804569407,0.20689219511423518,252.81085830405073,972.3552165433917,7832810.453796217,0.20689219511423518,0.0025106204843154682
