Time,EC,Z,A,Y,GP,v0,v1,beta,Vm2,K2,Vm3,m,Ka,Ky,Kz,Kf,K,V4,Vm5,n,K5,Kd,epsilon,Vpm1,gamma,Ka5,K1,Ka6,Vpm2,alpha,G,Ka1,Kp2,Ka2,p,extracellular,cytosol,intravesicular,vin,R2,R3,Rkf,Rkz,R4,R5,R6,R7,R8
3.05,1000.0,0.16697023626842475,0.6529943617666665,1.3376728517619974,0.22216078286180188,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.416011370991346,1.9455653379135545,1.3376728517619974,1.6697023626842475,1.0,0.2642561798986542,0.06529943617666666,1.4781264632806688,2.275666755374254
3.06,1000.0,0.16898034571396034,0.6596139586278768,1.348865797192068,0.21435650870464668,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.443755666052958,1.9892654991905636,1.348865797192068,1.6898034571396034,1.0,0.2807436900115612,0.06596139586278768,1.487012170512935,2.2502364644530037
3.07,1000.0,0.17106333214506228,0.6660564173166248,1.3597812466046058,0.20689806546176676,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.471830627583469,2.034789706884053,1.3597812466046058,1.7106333214506229,1.0,0.2983909105893651,0.06660564173166249,1.4963420885090215,2.224724404816715
3.08,1000.0,0.17322434418162874,0.6723098291832957,1.370406519009415,0.19979049460573883,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.500250211399201,2.082277525039163,1.370406519009415,1.7322434418162875,1.0,0.3173048240381381,0.06723098291832957,1.5061749601530452,2.1992312767154596
3.09,1000.0,0.17546919570167815,0.6783611274187329,1.3807277079559817,0.19303843178350144,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.529030994290857,2.1318856101787755,1.3807277079559817,1.7546919570167816,1.0,0.3376062732731952,0.06783611274187329,1.5165775218768347,2.173867847327937
3.1,1000.0,0.177804436485598,0.6841959630038036,1.3907295557567667,0.18664606034543318,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.5581920062475,2.18378976013053,1.3907295557567667,1.7780443648559798,1.0,0.359432102204601,0.06841959630038036,1.5276259387084177,2.148754454876088
3.11,1000.0,0.1802374304471106,0.6897985623612227,1.4003953118130954,0.1806170868792171,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.587754510398846,2.2381871870873455,1.4003953118130954,1.802374304471106,1.0,0.38293762831287476,0.06897985623612228,1.539407504968442,2.1240202916009947
3.12,1000.0,0.18277642813200826,0.6951514909157757,1.4097065348097622,0.17495489753630888,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.61774155786557,2.295298714895469,1.4097065348097622,1.8277642813200825,1.0,0.40829931401703135,0.06951514909157756,1.5520225714971083,2.0998031569653266
3.13,1000.0,0.18543071241881554,0.7002354687717877,1.4186428869531402,0.1696624953149275,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.648178224052671,2.355372665421737,1.4186428869531402,1.8543071241881552,1.0,0.4357184473028152,0.07002354687717877,1.5655872069075347,2.07624806662637
3.14,1000.0,0.18821074445423855,0.7050290920022672,1.4271818719660638,0.1647426268687337,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.679091552105361,2.418688854992775,1.4271818719660638,1.8821074445423855,1.0,0.46542526897396586,0.07050290920022671,1.5802363160988102,2.053506362375022
3.15,1000.0,0.19112835259426925,0.7095084531992242,1.4352984915713085,0.1601980481669465,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.710510655905433,2.4855636559014775,1.4352984915713085,1.9112835259426926,1.0,0.49768397121877533,0.07095084531992242,1.5961275531464034,2.0317352980746892
3.16,1000.0,0.1941968728447726,0.713646919302318,1.4429650148375865,0.15603152774886747,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.742465941136833,2.556354098555574,1.4429650148375865,1.941968728447726,1.0,0.5327980014047536,0.0713646919302318,1.6134458022038054,2.0110962352898754
3.17,1000.0,0.19743144223393871,0.7174145807544676,1.4501504716858602,0.15224625386814417,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.774989559208492,2.6314654979656233,1.4501504716858602,1.9743144223393871,1.0,0.5711172603454312,0.07174145807544677,1.6324093327042353,1.9917546051149695
3.18,1000.0,0.20084927282321224,0.7207777509694929,1.4568201855131717,0.1488461726099356,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.808115077069099,2.7113588052771327,1.4568201855131717,2.0084927282321225,1.0,0.6130460413708062,0.07207777509694929,1.653277172123899,1.9738795435794287
3.19,1000.0,0.20446987727981542,0.723698568606624,1.4629353931972162,0.14583621202090896,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.841876153474058,2.7965569226869023,1.4629353931972162,2.0446987727981543,1.0,0.659051322320304,0.0723698568606624,1.6763577803256144,1.957642837533094
3.2,1000.0,0.2083155800904329,0.726134074382921,1.4684523936488287,0.1432230531004069,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.876307295140098,2.887657621552991,1.4684523936488287,2.083155800904329,1.0,0.7096745447412514,0.0726134074382921,1.7020213820858368,1.9432207153333856
3.21,1000.0,0.21241190932351708,0.7280355065221846,1.4733218921182145,0.1410156709058158,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.911442573582041,2.9853437673410403,1.4733218921182145,2.124119093235171,1.0,0.7655431413310182,0.07280355065221847,1.730714405163163,1.9307944261061865
3.22,1000.0,0.21678810021035025,0.7293474150551621,1.4774881566502647,0.1392261155470791,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.947314501260562,3.090395985989542,1.4774881566502647,2.1678810021035027,1.0,0.8273835793299087,0.07293474150551621,1.762978038969658,1.9205519441498564
3.23,1000.0,0.22147769775247067,0.7300066013335393,1.4808880136471139,0.13787047664430663,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.9839527289318095,3.2037073223773906,1.4808880136471139,2.2147769775247066,1.0,0.8960352546805408,0.07300066013335393,1.7994719673534874,1.9126903823652868
3.24,1000.0,0.2265192038830321,0.7299409990985933,1.4834497715915151,0.13696998120461457,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.021381983701489,3.326298291895869,1.4834497715915151,2.265192038830321,1.0,0.9724634712245676,0.07299409990985933,1.8410042403937796,1.9074185501367045
3.25,1000.0,0.2319570097405255,0.7290681677540136,1.4850916610714429,0.13655289603499354,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.059620887817562,3.4593376157098366,1.4850916610714429,2.319570097405255,1.0,1.0577725750595286,0.07290681677540137,1.888570879598218,1.9049631793508766
3.26,1000.0,0.23784220494692013,0.7272940084341172,1.4857204617927238,0.13665616539948364,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.098678407300013,3.604158137338454,1.4857204617927238,2.378422049469201,1.0,1.1532107729094783,0.07272940084341172,1.943404457658341,1.9055719298800062
3.27,1000.0,0.2442335663337846,0.7245113784412368,1.4852297890451616,0.1373278356816967,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.138550324269506,3.7622739540267474,1.4852297890451616,2.442335663337846,1.0,1.2601647602223238,0.07245113784412369,2.0070363418992305,1.909518352315845
3.28,1000.0,0.2511986521802438,0.7205988140456449,1.483498174204018,0.13863017767116526,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.179215131896342,3.935395341816805,1.483498174204018,2.511986521802438,1.0,1.3801347096041925,0.07205988140456449,2.081375216486385,1.9171070095973222
3.29,1000.0,0.25881496276875376,0.715419524855773,1.4803869562448375,0.14064364336627075,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.220629267350113,4.125438047907819,1.4803869562448375,2.5881496276875375,1.0,1.514675847655244,0.0715419524855773,2.168804764474189,1.9286776771505043
3.3,1000.0,0.2671709542851186,0.7088214963113126,1.4757382375196268,0.14347172765510383,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.262721000916532,4.334518176682774,1.4757382375196268,2.671709542851186,1.0,1.6652850322633443,0.07088214963113126,2.2723006241208985,1.9446064880786893
3.31,1000.0,0.27636691497185195,0.7006390962153074,1.469372832900609,0.1472474533203096,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.305384085847078,4.564927990690817,1.469372832900609,2.7636691497185195,1.0,1.833207257697188,0.07006390962153074,2.395566411258274,1.965304756152597
3.32,1000.0,0.2865154311072726,0.6906968380441562,1.4610886400024974,0.15214074380262504,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.348471187322684,4.819079450705739,1.4610886400024974,2.8651543110727262,1.0,2.0191269117751105,0.06906968380441562,2.5431804864163987,1.991207160639127
3.33,1000.0,0.29774108085141776,0.6788172018261742,1.4506597028970025,0.1583678191404479,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.391787619796455,5.0993987285738465,1.4506597028970025,2.9774108085141777,1.0,2.222712425566738,0.06788172018261743,2.7207321639664896,2.0227511495128843
3.34,1000.0,0.3101789955395245,0.6648334849373927,1.4378364795929721,0.1662020953075753,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.435086810584149,5.408154173378179,1.4378364795929721,3.101789955395245,1.0,2.442000390804639,0.06648334849373927,2.9349071418530515,2.0603403360942316
3.35,1000.0,0.3239712462551594,0.6486103842551897,1.4223486181646636,0.17598555981191916,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.478067384152673,5.747184991624592,1.4223486181646636,3.239712462551594,1.0,2.6726522183784374,0.06486103842551898,3.193439786907001,2.104285266863632
3.36,1000.0,0.33926102114973594,0.6300705105311039,1.4039102775131167,0.18813957341921494,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.520376180363594,6.117528108363655,1.4039102775131167,3.3926102114973595,1.0,2.907225694799359,0.06300705105311039,3.504825172627776,2.154721702805181
3.37,1000.0,0.35618226898838656,0.6092294445169687,1.3822309876271728,0.2031710294534329,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.561614397696444,6.518898665552698,1.3822309876271728,3.561822689883866,1.0,3.134733504533782,0.060922944451696874,3.8775997886551696,2.2115054937968996
3.38,1000.0,0.37484630585291745,0.5862286104095725,1.3570304260532504,0.22167101604773118,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.601354737487449,6.949094693154499,1.3570304260532504,3.7484630585291745,1.0,3.340930010982139,0.05862286104095726,4.319063277547183,2.27410713574818
3.39,1000.0,0.39532230355332176,0.5613631811648085,1.3280612376703724,0.24429694557930146,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.639162258213462,7.403322153303341,1.3280612376703724,3.9532230355332176,1.0,3.509727137522244,0.05613631811648086,4.8333011011864535,2.3415250433176102
3.4,1000.0,0.4176142789059531,0.5350873190423446,1.2951373716453245,0.271733399212729,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.674623365333411,7.87361197282769,1.2951373716453245,4.176142789059531,1.0,3.6258659531053383,0.05350873190423447,5.418721384352245,2.4122670152886814
3.41,1000.0,0.44163554454194337,0.5079889835787389,1.2581673770050823,0.3046275757998877,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.70737695983604,8.348489243618438,1.2581673770050823,4.416355445419434,1.0,3.678303603601214,0.05079889835787389,6.065684113735256,2.48443521960252
3.42,1000.0,0.4671846023400783,0.48073207800809237,1.2171888567615368,0.3435041418139543,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.737143528616679,8.813113043714754,1.2171888567615368,4.671846023400783,1.0,3.663111971320268,0.04807320780080924,6.75524301213159,2.555925776363027
3.43,1000.0,0.49392765587570553,0.4539774802093867,1.172398385376992,0.38867477422987895,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.763746535077873,9.250049961900183,1.172398385376992,4.939276558757055,1.0,3.584566112800711,0.045397748020938676,7.460016649725571,2.6247042462544554
3.44,1000.0,0.5213938955444208,0.4283068506671019,1.124169779829827,0.44016764085872,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.787122013105244,9.640716904069391,1.124169779829827,5.213938955444208,1.0,3.453893190057072,0.04283068506671019,8.147461990754783,2.689078547031455
3.45,1000.0,0.54898683804152,0.4041659516876764,1.0730560788364587,0.49769262720863516,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.807313449089836,9.967273386403376,1.0730560788364587,5.4898683804152,1.0,3.286235866653663,0.04041659516876764,8.784468055552258,2.7478767430323217
3.46,1000.0,0.5760140260498413,0.3818438953368233,1.0197710695291133,0.5606517406045838,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.8244547203338355,10.214625353257595,1.0197710695291133,5.760140260498413,1.0,3.0972724897892303,0.038184389533682334,9.341176071276818,2.8004932557991804
3.47,1000.0,0.601731231257803,0.3614812636116768,0.9651525352507733,0.6281729178026415,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.838744561769741,10.372073878082743,0.9651525352507733,6.017312312578031,1.0,2.900630375584782,0.03614812636116768,9.79170527128528,2.846810940187368
3.48,1000.0,0.6253950578243672,0.3430983931640968,0.9101122846909485,0.6991283438526875,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.850418446300799,10.434287522099188,0.9101122846909485,6.253950578243672,1.0,2.70661432803729,0.03430983931640968,10.109590819644875,2.887050062060078
3.49,1000.0,0.6463155808882124,0.32663021409083,0.8555807227163339,0.7720668354111696,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.859722569149043,10.4014655810866,0.8555807227163339,6.463155808882124,1.0,2.5220588591907354,0.032663021409083,10.253439406688312,2.921588636787903
3.5,1000.0,0.6639015239351439,0.3119586423495015,0.8024540027849193,0.8448926622176622,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.8668930175995735,10.278785939785179,0.8024540027849193,6.639015239351439,1.0,2.3508424279614646,0.03119586423495015,10.125133325104356,2.9507539817004287
3.51,1000.0,0.6776933130672763,0.2989386729045184,0.7515493279216224,0.9137166814221761,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.872141354129652,10.075390109749982,0.7515493279216224,6.776933130672763,1.0,2.194642718422102,0.029893867290451844,9.41892804943262,2.974465256370219
3.52,1000.0,0.6873817700697985,0.2874166073033461,0.7035720462176659,0.9685645451741893,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.875646044144083,9.803169726071774,0.7035720462176659,6.873817700697985,1.0,2.053655055134416,0.028741660730334614,7.104240205175299,2.991174481232478
3.53,1000.0,0.6928133619175668,0.2772419050465084,0.6590949879814405,0.990731319965214,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.8775486099779215,9.475588730607553,0.6590949879814405,6.928133619175668,1.0,1.9271666984683655,0.027724190504650845,3.669968971486253,2.997450697564525
3.54,1000.0,0.6939843123279449,0.26827407435067624,0.6185490044084605,0.9929366201894679,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.877953084234747,9.106667549531135,0.6185490044084605,6.939843123279449,1.0,1.8139649051661293,0.026827407435067625,3.029797886479038,2.9980611739930607
3.55,1000.0,0.6910265499580307,0.26038622391586147,0.5822226872022495,0.9929557662438797,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.876927543568865,8.710167221139836,0.5822226872022495,6.910265499580307,1.0,1.7126041519916044,0.02603862239158615,2.9836778736274794,2.9980664632621874
3.56,1000.0,0.6841881583364003,0.2534664947685343,0.5502692905430366,0.9927190426568093,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.874506768726268,8.298949408297865,0.5502692905430366,6.841881583364003,1.0,1.6215685552624428,0.02534664947685343,2.965440906374545,2.9980010532280588
3.57,1000.0,0.6738101663290941,0.24741825741039375,0.5227193683377678,0.9923058124022417,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.8706952677358455,7.884472567812623,0.5227193683377678,6.738101663290941,1.0,1.5393627634627502,0.024741825741039378,2.94722813417061,2.9978868039947058
