Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k1f,k1r,k2f,k3f,k4f,k4r,k5f,k5r,kf6,k7f,k7r,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7a,R8
5.64,4.991074741735432e-08,1.2291668623932277e-07,8.925258264557807e-11,1.3550954830862898e-07,1.0266566712528264e-09,1.204233486581902e-07,1.2704674773920385e-09,6.092468350316632e-10,8.415919292305212e-09,4.696937029386314e-09,7.688714367830843e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2091222195246905e-09,1.2094577159680862e-09,1.0266566712528264e-11,1.2109249931975197e-09,4.13357688185063e-11,1.66563846318841e-11,1.0692151753229992e-09,0.0,-4.4878438475389533e-10
5.65,4.991075078711355e-08,1.2290453173747225e-07,8.924921288635161e-11,1.3550148634179021e-07,1.0267057813479484e-09,1.2041082708540592e-07,1.2718820672162007e-09,6.09659646301313e-10,8.40973383665537e-09,4.707631201076786e-09,7.688263496226779e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2090016482539026e-09,1.20934010009355e-09,1.0267057813479483e-11,1.2108272817104198e-09,4.122653115690532e-11,1.665374672856922e-11,1.0696189656903264e-09,0.0,-4.5295362395317945e-10
5.66,4.991075418632014e-08,1.2289237847248944e-07,8.92458136797562e-11,1.3549346821019415e-07,1.0267546619748872e-09,1.2039830758157064e-07,1.2732916471041447e-09,6.10071366574129e-10,8.403585885846988e-09,4.718329404751311e-09,7.687808470940166e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.208881095926577e-09,1.2092224818710958e-09,1.0267546619748872e-11,1.2107294030905577e-09,4.11175692938214e-11,1.6651114575837394e-11,1.0700215714171254e-09,0.0,-4.570917913739065e-10
5.67,4.991075761476201e-08,1.2288022644410498e-07,8.924238523788785e-11,1.3548549360155442e-07,1.0268033148524856e-09,1.203857901455927e-07,1.2746962272620683e-09,6.104819986033669e-10,8.397475142272013e-09,4.7290316285421e-09,7.687349322918584e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2087605624921811e-09,1.2091048614135307e-09,1.0268033148524855e-11,1.2106313592810614e-09,4.100888228421433e-11,1.6648488133650342e-11,1.0704229882381134e-09,0.0,-4.6119913504733127e-10
5.68,4.991076107222868e-08,1.2286807565205064e-07,8.923892777121574e-11,1.3547756220606317e-07,1.0268517416808332e-09,1.2037327477637052e-07,1.2760958179577878e-09,6.108915451328573e-10,8.391401310834313e-09,4.739737860539054e-09,7.686886082862658e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2086400479005605e-09,1.208987238832726e-09,1.0268517416808332e-11,1.21053315220026e-09,4.0900469188061284e-11,1.6645867362289968e-11,1.0708232119561166e-09,0.0,-4.652759008671481e-10
5.69,4.99107645585113e-08,1.2285592609605917e-07,8.923544148859535e-11,1.3546967371636968e-07,1.0268999441415082e-09,1.2036076147279291e-07,1.2774904295198123e-09,6.113000088970555e-10,8.385364098927721e-09,4.7504480887904405e-09,7.686418781228179e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2085195521019356e-09,1.208869614239621e-09,1.0268999441415083e-11,1.210434783742008e-09,4.0792329070319466e-11,1.6643252222355564e-11,1.0712222384419189e-09,0.0,-4.693223326090489e-10
5.7,4.991076807340261e-08,1.2284377777586444e-07,8.923192659728142e-11,1.3546182782755927e-07,1.0269479238978168e-09,1.2034825023373913e-07,1.278880072336421e-09,6.117073926210907e-10,8.37936321641427e-09,4.761162301303572e-09,7.685947448228211e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2083990750468997e-09,1.2087519877442342e-09,1.0269479238978168e-11,1.2103362557760052e-09,4.0684461000889754e-11,1.6640642674761104e-11,1.0716200636341026e-09,0.0,-4.733386719501035e-10
5.71,4.9910771616696954e-08,1.2283163069120134e-07,8.92283833029409e-11,1.3545402423713235e-07,1.026995682595028e-09,1.2033574105807916e-07,1.280264756854747e-09,6.121136990208163e-10,8.373398375602625e-09,4.771880486045489e-09,7.685472113835184e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2082786166864147e-09,1.2086343594556694e-09,1.026995682595028e-11,1.2102375701481103e-09,4.0576864054580094e-11,1.6638038680732474e-11,1.0720166835388829e-09,0.0,-4.773251584879337e-10
5.72,4.991077518819023e-08,1.2281948484180577e-07,8.922481180966569e-11,1.354462626449837e-07,1.0270432218606068e-09,1.2032323394467386e-07,1.2816444935798643e-09,6.125189308028576e-10,8.36746929122671e-09,4.782602630943629e-09,7.684992807782962e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2081581769718078e-09,1.2085167294821223e-09,1.0270432218606069e-11,1.2101387286806565e-09,4.0469537311069594e-11,1.663544020180482e-11,1.0724120942299322e-09,0.0,-4.812820297597267e-10
5.73,4.9910778787679904e-08,1.2280734022741473e-07,8.922121231998531e-11,1.3543854275338184e-07,1.027090543304444e-09,1.2031072889237517e-07,1.2830192930738808e-09,6.129230906646614e-10,8.361575680424524e-09,4.7933287238865045e-09,7.684509559568893e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.208037755854771e-09,1.208399097930889e-09,1.027090543304444e-11,1.2100397331727552e-09,4.0362479854872596e-11,1.663284719981982e-11,1.0728062918482027e-09,0.0,-4.852095212610411e-10
5.74,4.991078241496501e-08,1.2279519684776617e-07,8.921758503487952e-11,1.3543086426694879e-07,1.0271376485190825e-09,1.2029822590002627e-07,1.2843891659550353e-09,6.133261812945433e-10,8.355717262717148e-09,4.80405875272437e-09,7.684022398455844e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2079173532873548e-09,1.2082814649083729e-09,1.0271376485190826e-11,1.209940585400603e-09,4.0255690775303365e-11,1.6630259636923077e-11,1.0731992726017368e-09,0.0,-4.891078664644402e-10
5.75,4.991078606984609e-08,1.227830547025991e-07,8.921393015379077e-11,1.3542322689263975e-07,1.0271845390799406e-09,1.202857249664618e-07,1.2857541228968001e-09,6.13728205371736e-10,8.349893759987935e-09,4.814792705269898e-09,7.683531353474213e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2077969692219687e-09,1.208163830520092e-09,1.0271845390799405e-11,1.2098412871177795e-09,4.0149169166440956e-11,1.6627677475561474e-11,1.0735910327654754e-09,0.0,-4.929772968379558e-10
5.76,4.9910789752125246e-08,1.2277091379165352e-07,8.92102478746366e-11,1.3541563033972322e-07,1.0272312165455325e-09,1.2027322609050797e-07,1.2871141746269887e-09,6.141291655664367e-10,8.344104896461886e-09,4.825530569298844e-09,7.683036453423923e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2076766036113753e-09,1.2080461948706867e-09,1.0272312165455324e-11,1.209741840055544e-09,4.004291412709445e-11,1.662510067848058e-11,1.0739815686810556e-09,0.0,-4.968180418633529e-10
5.7700000000000005,4.991079346160606e-08,1.2275877411467044e-07,8.92065383938219e-11,1.354080743197611e-07,1.0272776824576864e-09,1.202607292709828e-07,1.2884693319268675e-09,6.145290645398541e-10,8.338350398685217e-09,4.836272332550712e-09,7.682537726876404e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2075562564086895e-09,1.2079285580639259e-09,1.0272776824576863e-11,1.2096422459231273e-09,3.993692476076825e-11,1.662252920872206e-11,1.0743708767566071e-09,0.0,-5.006303290542354e-10
5.78,4.991079719809363e-08,1.2274663567139183e-07,8.92028019062511e-11,1.354005585465891e-07,1.0273239383417588e-09,1.2024823450669628e-07,1.2898196056302736e-09,6.149279049442555e-10,8.332629995505103e-09,4.847017982729416e-09,7.682035202176544e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2074359275673743e-09,1.2078109202027142e-09,1.0273239383417587e-11,1.2095425064080205e-09,3.9831200175627945e-11,1.6619963029621132e-11,1.074758953466538e-09,0.0,-5.044143839739692e-10
5.79,4.991080096139454e-08,1.2273449846156067e-07,8.919903860534022e-11,1.353930827362973e-07,1.0273699857068467e-09,1.2023574179645053e-07,1.2911650066227366e-09,6.153256894230128e-10,8.326943418049596e-09,4.85776750750395e-09,7.681528907444642e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2073156170412397e-09,1.2076932813891005e-09,1.0273699857068467e-11,1.20944262317626e-09,3.9725739484466505e-11,1.6617402104804038e-11,1.0751457953513162e-09,0.0,-5.081704302534378e-10
5.8,4.9910804751316854e-08,1.2272236248492088e-07,8.919524868302885e-11,1.353856466072108e-07,1.027415826045997e-09,1.2022325113903994e-07,1.292505545840607e-09,6.157224206106489e-10,8.321290399707738e-09,4.868520894509038e-09,7.68101887057832e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2071953247844379e-09,1.2075756417242827e-09,1.027415826045997e-11,1.2093425978727085e-09,3.962054180467035e-11,1.6614846398185522e-11,1.0755313990172453e-09,0.0,-5.118986896086179e-10
5.8100000000000005,4.9910808567670094e-08,1.2271022774121735e-07,8.919143232979208e-11,1.3537824987987068e-07,1.0274614608364123e-09,1.2021076253325137e-07,1.2938412342701874e-09,6.161181011328834e-10,8.315670676109835e-09,4.879278131345797e-09,7.680505119254434e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2070750507514615e-09,1.2074580013086168e-09,1.0274614608364124e-11,1.2092424321213315e-09,3.95156062581863e-11,1.661229587396636e-11,1.0759157611362352e-09,0.0,-5.155993818579952e-10
5.82,4.9910812410265234e-08,1.2269809423019597e-07,8.91875897346522e-11,1.3537089227701506e-07,1.0275068915396547e-09,1.201982759778643e-07,1.2951720829468708e-09,6.16512733606678e-10,8.310083985107918e-09,4.890039205582389e-09,7.679987680930967e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2069547948971413e-09,1.2073403602416218e-09,1.0275068915396548e-11,1.2091421275254714e-09,3.941093197148837e-11,1.6609750496630903e-11,1.0762988784455656e-09,0.0,-5.192727249398136e-10
5.83,4.99108162789147e-08,1.2268596195160354e-07,8.91837210851905e-11,1.353635735235603e-07,1.0275521196018467e-09,1.20185791471651e-07,1.2964981029542826e-09,6.169063206402818e-10,8.304530066756372e-09,4.9008041047546755e-09,7.679466582848893e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2068345571766426e-09,1.207222718621988e-09,1.0275521196018468e-11,1.2090416856681197e-09,3.930651807554479e-11,1.6607210230944607e-11,1.0766807477476437e-09,0.0,-5.229189349291478e-10
5.84,4.991082017343233e-08,1.2267383090518782e-07,8.917982656755876e-11,1.353562933465825e-07,1.0275971464538697e-09,1.2017330901337667e-07,1.2978193054234293e-09,6.172988648332756e-10,8.299008663292737e-09,4.911572816366867e-09,7.678941852034037e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.206714337545463e-09,1.2071050765475834e-09,1.0275971464538696e-11,1.2089411081121808e-09,3.9202363705786046e-11,1.660467504195166e-11,1.07706136590976e-09,0.0,-5.26538226054824e-10
5.8500000000000005,4.99108240936334e-08,1.2266170109069747e-07,8.917590636649081e-11,1.35349051475299e-07,1.0276419735115592e-09,1.201608286017996e-07,1.2991357015318506e-09,6.176903687766171e-10,8.293519519118684e-09,4.92234532789217e-09,7.678413515298911e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2065941359594302e-09,1.2069874341154609e-09,1.0276419735115593e-11,1.2088403964007385e-09,3.909846800207211e-11,1.660214489497255e-11,1.0774407298638348e-09,0.0,-5.301308107161711e-10
5.86,4.9910828039334576e-08,1.2264957250788213e-07,8.917196066531391e-11,1.3534184764105012e-07,1.0276866021758983e-09,1.2014835023567135e-07,1.3004473025027776e-09,6.180808350526842e-10,8.288062380781158e-09,4.93312162677343e-09,7.677881599244538e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.206473952374698e-09,1.206869791421863e-09,1.0276866021758984e-11,1.2087395520573133e-09,3.899483010866077e-11,1.6599619755601714e-11,1.0778188366061606e-09,0.0,-5.336968994996179e-10
5.87,4.991083201035393e-08,1.2263744515649232e-07,8.916798964596007e-11,1.353346815772812e-07,1.0277310338332083e-09,1.2013587391373685e-07,1.3017541196042964e-09,6.184702662353195e-10,8.28263699695369e-09,4.94390170042378e-09,7.67734613026225e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2063537867477442e-09,1.2067521485622313e-09,1.0277310338332083e-11,1.2086385765861213e-09,3.8891449174175865e-11,1.6597099589705174e-11,1.0781956831971422e-09,0.0,-5.372367011951199e-10
5.88,4.991083600651091e-08,1.2262531903627945e-07,8.916399348897725e-11,1.3532755301952448e-07,1.0277752698553358e-09,1.2012339963473458e-07,1.3030561641485162e-09,6.188586648898734e-10,8.277243118417871e-09,4.954685536227274e-09,7.676807134535484e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2062336390353692e-09,1.2066345056312105e-09,1.0277752698553359e-11,1.2085374714723266e-09,3.8788324351576024e-11,1.659458436341821e-11,1.0785712667610293e-09,0.0,-5.407504228124447e-10
5.89,4.991084002762634e-08,1.226131941469959e-07,8.915997237354052e-11,1.3532046170538148e-07,1.0278193115998388e-09,1.2011092739739674e-07,1.304353447490743e-09,6.192460335732476e-10,8.271880498044998e-09,4.965473121539528e-09,7.676264638041546e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2061135091946925e-09,1.206516862722656e-09,1.0278193115998388e-11,1.2084362381822905e-09,3.8685454798123306e-11,1.6592074043143065e-11,1.0789455844856438e-09,0.0,-5.442382695972872e-10
5.9,4.991084407352242e-08,1.226010704883949e-07,8.915592647746313e-11,1.353134073745054e-07,1.0278631604101697e-09,1.200984572004493e-07,1.3056459810286589e-09,6.196323748339376e-10,8.26654889077787e-09,4.976264443688352e-09,7.675718666553377e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2059933971831493e-09,1.2063992199296422e-09,1.0278631604101697e-11,1.20833487816382e-09,3.8582839675352466e-11,1.658956859554663e-11,1.0793186336221044e-09,0.0,-5.477004450472427e-10
5.91,4.9910848144022674e-08,1.225889480602306e-07,8.915185597720734e-11,1.3530638976858363e-07,1.027906817615856e-09,1.200859890426123e-07,1.306933776201505e-09,6.200176912120756e-10,8.261248053612767e-09,4.9870594899743826e-09,7.675169245641284e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2058733029584887e-09,1.206281577344465e-09,1.027906817615856e-11,1.208233392846411e-09,3.848047814904048e-11,1.6587067987558213e-11,1.0796904114845466e-09,0.0,-5.511371509276187e-10
5.92,4.9910852238951987e-08,1.22576826862258e-07,8.91477610478954e-11,1.3529940863132044e-07,1.0279502845326778e-09,1.200735229225998e-07,1.3082168444892722e-09,6.204019852394726e-10,8.255977745581568e-09,4.997858247671711e-09,7.674616400674671e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2057532264787728e-09,1.2061639350586512e-09,1.0279502845326778e-11,1.2081317836414895e-09,3.837836938917603e-11,1.658457218636726e-11,1.0800609154498375e-09,0.0,-5.545485872870958e-10
5.93,4.9910856358136564e-08,1.22564706894233e-07,8.914364186332025e-11,1.3529246370841993e-07,1.0279935624628445e-09,1.200610588391202e-07,1.309495197411895e-09,6.207852594396606e-10,8.250737727734042e-09,5.0086607040285124e-09,7.674060156823743e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2056331677023706e-09,1.206046293162964e-09,1.0279935624628445e-11,1.2080300519426457e-09,3.82765125699293e-11,1.658208115942114e-11,1.0804301429572858e-09,0.0,-5.579349524732501e-10
5.94,4.991086050140393e-08,1.2255258815591234e-07,8.913949859595624e-11,1.3528555474756903e-07,1.0280366526951675e-09,1.2004859679087623e-07,1.3107688465284517e-09,6.211675163279338e-10,8.245527763120283e-09,5.019466846267662e-09,7.673500539061203e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2055131265879583e-09,1.205928651747409e-09,1.0280366526951676e-11,1.2079281991258734e-09,3.817490686962251e-11,1.6579594874422956e-11,1.0807980915083498e-09,0.0,-5.612964431479156e-10
5.95,4.991086466858292e-08,1.2254047064705365e-07,8.913533141696969e-11,1.3527868149842064e-07,1.0280795565052315e-09,1.2003613677656517e-07,1.312037803436369e-09,6.215487584113904e-10,8.240347616773318e-09,5.030276661587361e-09,7.67293757216393e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2053931030945167e-09,1.205811010901241e-09,1.0280795565052315e-11,1.2078262265497971e-09,3.807355147070009e-11,1.6577113299329334e-11,1.0811647586663383e-09,0.0,-5.646332543024064e-10
5.96,4.9910868859503655e-08,1.225283543674154e-07,8.913114049622944e-11,1.35271843712577e-07,1.028122275155564e-09,1.2002367879487894e-07,1.313302079770633e-09,6.219289881889735e-10,8.235197055691858e-09,5.0410901371617525e-09,7.672371280714637e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2052730971813265e-09,1.2056933707129692e-09,1.028122275155564e-11,1.207724135555903e-09,3.797244555969936e-11,1.657463640234827e-11,1.081530142056111e-09,0.0,-5.679455792725931e-10
5.97,4.9910873073997565e-08,1.2251623931675692e-07,8.912692600231723e-11,1.352650411435732e-07,1.0281648098958013e-09,1.2001122284450425e-07,1.314561687203005e-09,6.223082081515122e-10,8.230075848823198e-09,5.051907260141534e-09,7.671801689103525e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2051531088079694e-09,1.2055757312703644e-09,1.0281648098958013e-11,1.2076219274687634e-09,3.787158832722157e-11,1.6572164151936983e-11,1.0818942393637725e-09,0.0,-5.712336097538307e-10
5.98,4.9910877311897344e-08,1.2250412549483837e-07,8.912268810253807e-11,1.3525827354686077e-07,1.0282071619628531e-09,1.1999876892412273e-07,1.3158166374412423e-09,6.226864207817613e-10,8.224983767046283e-09,5.06272801765457e-09,7.671228821529914e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2050331379343229e-09,1.2054580926604648e-09,1.0282071619628532e-11,1.2075196035962596e-09,3.777097896790303e-11,1.656969651679981e-11,1.0822570483363643e-09,0.0,-5.744975358157547e-10
5.99,4.9910881573036954e-08,1.2249201290142075e-07,8.911842696293047e-11,1.3525154067979142e-07,1.028249332581065e-09,1.1998631703241104e-07,1.3170669422283248e-09,6.230636285544424e-10,8.21992058315491e-09,5.073552396806496e-09,7.67065270200386e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2049131845205588e-09,1.2053404549695812e-09,1.0282493325810651e-11,1.2074171652298007e-09,3.767061668038643e-11,1.6567233465886044e-11,1.0826185667815506e-09,0.0,-5.777375459169324e-10
6.0,4.991088585725161e-08,1.2247990153626588e-07,8.911414274827662e-11,1.3524484230160112e-07,1.0282913229623785e-09,1.19973867168041e-07,1.3183126133416864e-09,6.234398339362832e-10,8.214886071841092e-09,5.084380384681328e-09,7.670073354347758e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2047932485271412e-09,1.2052228182833042e-09,1.0282913229623784e-11,1.2073146136445418e-09,3.7570500667292814e-11,1.656477496838791e-11,1.082978792567305e-09,0.0,-5.809538269193677e-10
6.01,4.9910890164377775e-08,1.2246779139913645e-07,8.910983562211246e-11,1.352381781733939e-07,1.028333134306488e-09,1.199614193296797e-07,1.3195536625924523e-09,6.238150393860576e-10,8.209880009678558e-09,5.095211968342062e-09,7.669490802197939e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2046733299148232e-09,1.205105182686509e-09,1.028333134306488e-11,1.2072119500995957e-09,3.747063013519294e-11,1.6562320993738454e-11,1.0833377236215897e-09,0.0,-5.841465641028827e-10
