T,CLI,DK,KI,N,STIM,V,Z,_CLE,_ECL,_EK,_ENA,_IPUMP,_I_CL_L,_I_K,_I_K_G,_I_K_L,_I_NA,_I_NA_G,_I_NA_L,_KE,_NAE,_NAI
168.5,9.8986998,0.0,129.25645,0.069403306,0.0,-67.194603,1.0,123.27621,-67.186722,-92.563812,42.695534,0.64599824,-0.00015764653,8.2575871e-06,0.02354439,1.2684603,0.00014938737,-0.014767871,-1.9230775,4.0035477,125.30662,25.231129
169.0,9.8986959,0.0,129.25645,0.069403306,0.0,-67.194603,1.0,123.27623,-67.186737,-92.563805,42.695541,0.64599818,-0.00015738915,8.2441111e-06,0.023544395,1.2684602,0.00014914348,-0.014767879,-1.9230775,4.0035486,125.30663,25.231125
169.5,9.8986931,0.0,129.25645,0.069403313,0.0,-67.194603,1.0,123.27624,-67.186745,-92.563805,42.695545,0.64599812,-0.00015713219,8.2306569e-06,0.023544403,1.26846,0.00014889998,-0.014767886,-1.9230776,4.0035491,125.30664,25.231121
170.0,9.8986893,0.0,129.25645,0.069403321,0.0,-67.194603,1.0,123.27625,-67.18676,-92.563797,42.695549,0.64599806,-0.00015687566,8.2172246e-06,0.023544408,1.2684599,0.00014865688,-0.014767894,-1.9230777,4.0035496,125.30665,25.231119
170.5,9.8986855,0.0,129.25645,0.069403328,0.0,-67.194603,1.0,123.27626,-67.186768,-92.563797,42.695557,0.645998,-0.00015661954,8.2038141e-06,0.023544416,1.2684598,0.00014841418,-0.014767901,-1.9230777,4.0035501,125.30666,25.231115
171.0,9.8986826,0.0,129.25645,0.069403335,0.0,-67.194595,1.0,123.27627,-67.186783,-92.563789,42.69556,0.64599794,-0.00015636384,8.1904263e-06,0.023544421,1.2684597,0.00014817186,-0.014767908,-1.9230778,4.0035505,125.30667,25.231112
171.5,9.8986788,0.0,129.25645,0.069403343,0.0,-67.194595,1.0,123.27628,-67.18679,-92.563789,42.695568,0.64599794,-0.00015610857,8.1770604e-06,0.023544429,1.2684596,0.00014792995,-0.014767915,-1.9230779,4.003551,125.30668,25.231108
172.0,9.898675,0.0,129.25645,0.06940335,0.0,-67.194595,1.0,123.27629,-67.186806,-92.563782,42.695572,0.64599788,-0.00015585369,8.1637154e-06,0.023544434,1.2684594,0.00014768844,-0.014767922,-1.9230779,4.0035515,125.30669,25.231106
172.5,9.8986721,0.0,129.25645,0.069403358,0.0,-67.194595,1.0,123.2763,-67.186813,-92.563782,42.69558,0.64599782,-0.00015559925,8.1503922e-06,0.023544442,1.2684593,0.00014744731,-0.01476793,-1.9230781,4.0035524,125.3067,25.231102
173.0,9.8986683,0.0,129.25645,0.069403358,0.0,-67.194595,1.0,123.27631,-67.186829,-92.563782,42.695583,0.64599776,-0.00015534522,8.1370908e-06,0.023544447,1.2684592,0.00014720659,-0.014767936,-1.9230782,4.0035529,125.30671,25.231098
173.5,9.8986645,0.0,129.25645,0.069403365,0.0,-67.194595,1.0,123.27632,-67.186836,-92.563774,42.695591,0.6459977,-0.00015509159,8.1238113e-06,0.023544455,1.2684591,0.00014696625,-0.014767944,-1.9230782,4.0035534,125.30672,25.231096
174.0,9.8986616,0.0,129.25645,0.069403373,0.0,-67.194595,1.0,123.27633,-67.186852,-92.563774,42.695595,0.64599764,-0.00015483839,8.1105536e-06,0.023544461,1.268459,0.00014672631,-0.014767951,-1.9230783,4.0035539,125.30673,25.231092
174.5,9.8986578,0.0,129.25645,0.06940338,0.0,-67.194588,1.0,123.27634,-67.186859,-92.563766,42.695602,0.64599758,-0.00015458559,8.0973177e-06,0.023544468,1.2684588,0.00014648675,-0.014767958,-1.9230783,4.0035543,125.30674,25.231089
175.0,9.8986549,0.0,129.25645,0.069403388,0.0,-67.194588,1.0,123.27635,-67.186874,-92.563766,42.695606,0.64599752,-0.00015433322,8.0841028e-06,0.023544474,1.2684587,0.00014624759,-0.014767965,-1.9230784,4.0035548,125.30675,25.231085
175.5,9.8986511,0.0,129.25645,0.069403395,0.0,-67.194588,1.0,123.27637,-67.186882,-92.563759,42.69561,0.64599752,-0.00015408125,8.0709096e-06,0.023544479,1.2684586,0.00014600882,-0.014767973,-1.9230785,4.0035553,125.30676,25.231083
176.0,9.8986473,0.0,129.25645,0.069403403,0.0,-67.194588,1.0,123.27637,-67.186897,-92.563759,42.695618,0.64599746,-0.00015382969,8.0577383e-06,0.023544487,1.2684585,0.00014577043,-0.014767979,-1.9230785,4.0035563,125.30677,25.231079
176.5,9.8986444,0.0,129.25645,0.06940341,0.0,-67.194588,1.0,123.27638,-67.186905,-92.563751,42.695621,0.64599741,-0.00015357856,8.044588e-06,0.023544492,1.2684584,0.00014553245,-0.014767987,-1.9230787,4.0035567,125.30678,25.231075
177.0,9.8986406,0.0,129.25645,0.06940341,0.0,-67.194588,1.0,123.2764,-67.18692,-92.563751,42.695629,0.64599735,-0.00015332781,8.0314594e-06,0.0235445,1.2684582,0.00014529485,-0.014767994,-1.9230788,4.0035572,125.30679,25.231073
177.5,9.8986378,0.0,129.25645,0.069403417,0.0,-67.19458,1.0,123.27641,-67.186928,-92.563744,42.695633,0.64599729,-0.00015307749,8.0183527e-06,0.023544505,1.2684581,0.00014505762,-0.014768001,-1.9230788,4.0035577,125.30679,25.23107
178.0,9.898634,0.0,129.25645,0.069403425,0.0,-67.19458,1.0,123.27641,-67.186943,-92.563744,42.695641,0.64599723,-0.00015282758,8.0052669e-06,0.023544513,1.268458,0.00014482079,-0.014768008,-1.9230789,4.0035582,125.30681,25.231066
178.5,9.8986311,0.0,129.25645,0.069403432,0.0,-67.19458,1.0,123.27643,-67.186951,-92.563736,42.695644,0.64599717,-0.00015257807,7.9922029e-06,0.023544518,1.2684579,0.00014458435,-0.014768015,-1.923079,4.0035586,125.30682,25.231064
179.0,9.8986273,0.0,129.25645,0.06940344,0.0,-67.19458,1.0,123.27644,-67.186966,-92.563736,42.695652,0.64599711,-0.00015232897,7.9791589e-06,0.023544524,1.2684578,0.00014434831,-0.014768022,-1.923079,4.0035591,125.30682,25.23106
179.5,9.8986244,0.0,129.25645,0.069403447,0.0,-67.19458,1.0,123.27644,-67.186974,-92.563728,42.695656,0.64599711,-0.00015208028,7.9661377e-06,0.023544531,1.2684577,0.00014411262,-0.014768029,-1.9230791,4.0035596,125.30684,25.231056
180.0,9.8986206,0.0,129.25645,0.069403447,0.0,-67.19458,1.0,123.27646,-67.186989,-92.563728,42.69566,0.64599705,-0.00015183198,7.9531364e-06,0.023544537,1.2684575,0.00014387735,-0.014768036,-1.9230791,4.0035601,125.30685,25.231054
180.5,9.8986168,0.0,129.25645,0.069403455,0.0,-67.19458,1.0,123.27647,-67.186996,-92.563721,42.695667,0.64599699,-0.0001515841,7.940157e-06,0.023544544,1.2684574,0.00014364244,-0.014768044,-1.9230793,4.003561,125.30685,25.23105
181.0,9.8986139,0.0,129.25645,0.069403462,0.0,-67.194572,1.0,123.27647,-67.187012,-92.563721,42.695671,0.64599693,-0.00015133662,7.9271995e-06,0.02354455,1.2684573,0.00014340792,-0.01476805,-1.9230794,4.0035615,125.30686,25.231047
181.5,9.8986101,0.0,129.25645,0.06940347,0.0,-67.194572,1.0,123.27649,-67.187019,-92.563721,42.695679,0.64599687,-0.00015108954,7.9142619e-06,0.023544556,1.2684572,0.00014317379,-0.014768058,-1.9230794,4.003562,125.30688,25.231043
182.0,9.8986073,0.0,129.25645,0.069403477,0.0,-67.194572,1.0,123.2765,-67.187035,-92.563713,42.695683,0.64599681,-0.00015084287,7.9013462e-06,0.023544563,1.2684569,0.00014294003,-0.014768064,-1.9230795,4.0035625,125.30688,25.231041
182.5,9.8986034,0.0,129.25645,0.069403484,0.0,-67.194572,1.0,123.2765,-67.187042,-92.563713,42.695686,0.64599675,-0.00015059661,7.8884514e-06,0.023544569,1.2684568,0.00014270666,-0.014768071,-1.9230796,4.0035629,125.30689,25.231037
183.0,9.8986006,0.0,129.25645,0.069403492,0.0,-67.194572,1.0,123.27651,-67.18705,-92.563705,42.695694,0.64599675,-0.00015035074,7.8755766e-06,0.023544574,1.2684567,0.00014247367,-0.014768078,-1.9230796,4.0035634,125.3069,25.231033
183.5,9.8985968,0.0,129.25645,0.069403492,0.0,-67.194572,1.0,123.27653,-67.187065,-92.563705,42.695698,0.64599669,-0.00015010528,7.8627245e-06,0.023544582,1.2684566,0.00014224106,-0.014768085,-1.9230797,4.0035639,125.30692,25.231031
184.0,9.8985939,0.0,129.25645,0.069403499,0.0,-67.194572,1.0,123.27654,-67.187073,-92.563698,42.695705,0.64599663,-0.00014986021,7.8498924e-06,0.023544587,1.2684565,0.00014200882,-0.014768092,-1.9230797,4.0035644,125.30692,25.231028
184.5,9.8985901,0.0,129.25645,0.069403507,0.0,-67.194565,1.0,123.27654,-67.187088,-92.563698,42.695709,0.64599657,-0.00014961553,7.8370813e-06,0.023544595,1.2684563,0.00014177698,-0.014768098,-1.9230798,4.0035648,125.30693,25.231026
185.0,9.8985872,0.0,129.25645,0.069403514,0.0,-67.194565,1.0,123.27656,-67.187096,-92.56369,42.695713,0.64599651,-0.00014937128,7.8242911e-06,0.0235446,1.2684562,0.0001415455,-0.014768106,-1.92308,4.0035658,125.30694,25.231022
185.5,9.8985834,0.0,129.25645,0.069403522,0.0,-67.194565,1.0,123.27657,-67.187111,-92.56369,42.695721,0.64599645,-0.0001491274,7.8115218e-06,0.023544606,1.2684561,0.00014131441,-0.014768112,-1.92308,4.0035663,125.30695,25.231018
186.0,9.8985806,0.0,129.25645,0.069403529,0.0,-67.194565,1.0,123.27657,-67.187119,-92.563683,42.695724,0.64599645,-0.00014888393,7.7987734e-06,0.023544613,1.268456,0.00014108368,-0.01476812,-1.9230801,4.0035667,125.30696,25.231016
186.5,9.8985767,0.0,129.25645,0.069403529,0.0,-67.194565,1.0,123.27659,-67.187134,-92.563683,42.695732,0.64599639,-0.00014864086,7.786045e-06,0.023544619,1.2684559,0.00014085334,-0.014768126,-1.9230801,4.0035672,125.30697,25.231012
187.0,9.8985739,0.0,129.25645,0.069403537,0.0,-67.194565,1.0,123.2766,-67.187141,-92.563675,42.695736,0.64599633,-0.00014839819,7.7733384e-06,0.023544624,1.2684557,0.00014062338,-0.014768133,-1.9230802,4.0035677,125.30698,25.231009
187.5,9.898571,0.0,129.25645,0.069403544,0.0,-67.194565,1.0,123.2766,-67.187157,-92.563675,42.69574,0.64599627,-0.00014815592,7.7606519e-06,0.023544632,1.2684556,0.00014039379,-0.01476814,-1.9230803,4.0035682,125.30698,25.231007
188.0,9.8985672,0.0,129.25645,0.069403552,0.0,-67.194557,1.0,123.27661,-67.187164,-92.563675,42.695747,0.64599621,-0.00014791403,7.7479872e-06,0.023544637,1.2684555,0.00014016459,-0.014768147,-1.9230803,4.0035686,125.307,25.231003
188.5,9.8985643,0.0,129.25645,0.069403559,0.0,-67.194557,1.0,123.27663,-67.187172,-92.563667,42.695751,0.64599615,-0.00014767254,7.7353416e-06,0.023544643,1.2684554,0.00013993574,-0.014768153,-1.9230804,4.0035691,125.30701,25.230999
189.0,9.8985605,0.0,129.25645,0.069403566,0.0,-67.194557,1.0,123.27663,-67.187187,-92.563667,42.695759,0.64599615,-0.00014743145,7.7227178e-06,0.023544649,1.2684553,0.00013970726,-0.014768161,-1.9230806,4.0035696,125.30701,25.230997
189.5,9.8985577,0.0,129.25645,0.069403566,0.0,-67.194557,1.0,123.27664,-67.187195,-92.56366,42.695763,0.64599609,-0.00014719075,7.710114e-06,0.023544656,1.2684553,0.00013947918,-0.014768167,-1.9230806,4.0035701,125.30702,25.230993
190.0,9.8985538,0.0,129.25645,0.069403574,0.0,-67.194557,1.0,123.27666,-67.18721,-92.56366,42.695766,0.64599603,-0.00014695044,7.6975311e-06,0.023544662,1.2684551,0.00013925145,-0.014768174,-1.9230807,4.0035706,125.30704,25.230991
190.5,9.898551,0.0,129.25645,0.069403581,0.0,-67.194557,1.0,123.27666,-67.187218,-92.563652,42.695774,0.64599597,-0.00014671052,7.6849692e-06,0.023544667,1.268455,0.00013902411,-0.014768181,-1.9230807,4.003571,125.30704,25.230988
191.0,9.8985481,0.0,129.25645,0.069403589,0.0,-67.194557,1.0,123.27667,-67.187233,-92.563652,42.695778,0.64599591,-0.00014647099,7.6724264e-06,0.023544675,1.2684549,0.00013879713,-0.014768188,-1.9230808,4.003572,125.30705,25.230984
191.5,9.8985443,0.0,129.25645,0.069403596,0.0,-67.19455,1.0,123.27668,-67.187241,-92.563644,42.695782,0.64599586,-0.00014623186,7.6599054e-06,0.02354468,1.2684548,0.00013857051,-0.014768194,-1.9230809,4.0035725,125.30706,25.230982
192.0,9.8985415,0.0,129.25645,0.069403596,0.0,-67.19455,1.0,123.2767,-67.187248,-92.563644,42.695789,0.64599586,-0.00014599312,7.6474043e-06,0.023544686,1.2684547,0.00013834427,-0.014768201,-1.9230809,4.0035729,125.30707,25.230978
192.5,9.8985376,0.0,129.25645,0.069403604,0.0,-67.19455,1.0,123.2767,-67.187263,-92.563637,42.695793,0.6459958,-0.00014575476,7.6349233e-06,0.023544692,1.2684546,0.00013811841,-0.014768208,-1.923081,4.0035734,125.30708,25.230974
193.0,9.8985348,0.0,129.25645,0.069403611,0.0,-67.19455,1.0,123.27671,-67.187271,-92.563637,42.695797,0.64599574,-0.00014551681,7.6224628e-06,0.023544699,1.2684544,0.0001378929,-0.014768215,-1.923081,4.0035739,125.30709,25.230972
193.5,9.8985319,0.0,129.25645,0.069403619,0.0,-67.19455,1.0,123.27673,-67.187286,-92.563637,42.695805,0.64599568,-0.00014527923,7.6100232e-06,0.023544705,1.2684543,0.00013766777,-0.014768221,-1.9230812,4.0035744,125.3071,25.230968
194.0,9.8985281,0.0,129.25645,0.069403626,0.0,-67.19455,1.0,123.27673,-67.187294,-92.563629,42.695808,0.64599562,-0.00014504204,7.5976036e-06,0.02354471,1.2684542,0.000137443,-0.014768228,-1.9230813,4.0035748,125.30711,25.230967
194.5,9.8985252,0.0,129.25645,0.069403633,0.0,-67.19455,1.0,123.27674,-67.187309,-92.563629,42.695816,0.64599556,-0.00014480525,7.585204e-06,0.023544716,1.2684541,0.00013721861,-0.014768234,-1.9230813,4.0035753,125.30711,25.230963
195.0,9.8985214,0.0,129.25645,0.069403633,0.0,-67.194542,1.0,123.27675,-67.187317,-92.563622,42.69582,0.64599556,-0.00014456882,7.5728244e-06,0.023544723,1.268454,0.00013699458,-0.014768242,-1.9230814,4.0035758,125.30713,25.230959
195.5,9.8985186,0.0,129.25645,0.069403641,0.0,-67.194542,1.0,123.27676,-67.187325,-92.563622,42.695824,0.6459955,-0.00014433281,7.5604657e-06,0.023544729,1.2684538,0.0001367709,-0.014768248,-1.9230814,4.0035763,125.30714,25.230957
196.0,9.8985157,0.0,129.25645,0.069403648,0.0,-67.194542,1.0,123.27677,-67.18734,-92.563614,42.695831,0.64599544,-0.00014409715,7.5481266e-06,0.023544734,1.2684537,0.00013654761,-0.014768255,-1.9230815,4.0035768,125.30714,25.230953
196.5,9.8985119,0.0,129.25645,0.069403656,0.0,-67.194542,1.0,123.27678,-67.187347,-92.563614,42.695835,0.64599538,-0.00014386191,7.535808e-06,0.02354474,1.2684536,0.00013632467,-0.014768261,-1.9230816,4.0035772,125.30715,25.230951
197.0,9.898509,0.0,129.25645,0.069403663,0.0,-67.194542,1.0,123.27679,-67.187363,-92.563606,42.695839,0.64599532,-0.00014362702,7.5235093e-06,0.023544746,1.2684535,0.0001361021,-0.014768268,-1.9230816,4.0035777,125.30716,25.230947
197.5,9.8985062,0.0,129.25645,0.069403663,0.0,-67.194542,1.0,123.2768,-67.18737,-92.563606,42.695847,0.64599532,-0.00014339254,7.5112307e-06,0.023544753,1.2684534,0.00013587989,-0.014768275,-1.9230818,4.0035782,125.30717,25.230944
198.0,9.8985023,0.0,129.25645,0.069403671,0.0,-67.194542,1.0,123.27681,-67.187378,-92.563606,42.69585,0.64599526,-0.00014315842,7.4989721e-06,0.023544759,1.2684532,0.00013565805,-0.014768281,-1.9230818,4.0035787,125.30718,25.230942
198.5,9.8984995,0.0,129.25645,0.069403678,0.0,-67.194534,1.0,123.27682,-67.187393,-92.563599,42.695854,0.6459952,-0.00014292471,7.4867335e-06,0.023544764,1.2684531,0.00013543655,-0.014768288,-1.9230819,4.0035791,125.30719,25.230938
199.0,9.8984966,0.0,129.25644,0.069403686,0.0,-67.194534,1.0,123.27682,-67.187401,-92.563599,42.695862,0.64599514,-0.00014269137,7.4745149e-06,0.02354477,1.268453,0.00013521544,-0.014768295,-1.923082,4.0035796,125.3072,25.230936
199.5,9.8984928,0.0,129.25644,0.069403693,0.0,-67.194534,1.0,123.27684,-67.187408,-92.563591,42.695866,0.64599508,-0.00014245839,7.4623158e-06,0.023544775,1.2684529,0.00013499467,-0.014768302,-1.923082,4.0035806,125.30721,25.230932
200.0,9.89849,0.0,129.25644,0.069403693,0.0,-67.194534,1.0,123.27685,-67.187424,-92.563591,42.695869,0.64599508,-0.00014222581,7.4501372e-06,0.023544783,1.2684528,0.00013477427,-0.014768308,-1.9230821,4.003581,125.30721,25.23093
200.5,9.8984871,0.0,129.25644,0.069403701,0.0,-67.194534,1.0,123.27686,-67.187431,-92.563583,42.695877,0.64599502,-0.00014199362,7.4379782e-06,0.023544788,1.2684526,0.00013455423,-0.014768315,-1.9230821,4.0035815,125.30723,25.230927
201.0,9.8984833,0.0,129.25644,0.069403708,0.0,-67.194534,1.0,123.27686,-67.187447,-92.563583,42.695881,0.64599496,-0.00014176179,7.4258392e-06,0.023544794,1.2684525,0.00013433455,-0.014768321,-1.9230822,4.003582,125.30724,25.230923
201.5,9.8984804,0.0,129.25644,0.069403715,0.0,-67.194534,1.0,123.27688,-67.187454,-92.563576,42.695885,0.6459949,-0.00014153034,7.4137197e-06,0.0235448,1.2684524,0.00013411522,-0.014768328,-1.9230822,4.0035825,125.30724,25.230921
202.0,9.8984776,0.0,129.25644,0.069403723,0.0,-67.194527,1.0,123.27689,-67.187462,-92.563576,42.695892,0.64599484,-0.00014129927,7.4016202e-06,0.023544805,1.2684523,0.00013389626,-0.014768334,-1.9230824,4.003583,125.30725,25.230917
202.5,9.8984737,0.0,129.25644,0.069403723,0.0,-67.194527,1.0,123.27689,-67.187477,-92.563576,42.695896,0.64599484,-0.00014106858,7.3895403e-06,0.023544813,1.2684522,0.00013367765,-0.014768341,-1.9230825,4.0035834,125.30726,25.230915
203.0,9.8984709,0.0,129.25644,0.06940373,0.0,-67.194527,1.0,123.2769,-67.187485,-92.563568,42.6959,0.64599478,-0.00014083827,7.3774804e-06,0.023544818,1.268452,0.0001334594,-0.014768347,-1.9230825,4.0035839,125.30727,25.230911
203.5,9.898468,0.0,129.25644,0.069403738,0.0,-67.194527,1.0,123.27692,-67.187492,-92.563568,42.695908,0.64599472,-0.00014060833,7.3654401e-06,0.023544824,1.2684519,0.0001332415,-0.014768354,-1.9230826,4.0035844,125.30728,25.230909
204.0,9.8984652,0.0,129.25644,0.069403745,0.0,-67.194527,1.0,123.27692,-67.187508,-92.56356,42.695911,0.64599466,-0.00014037876,7.3534193e-06,0.023544829,1.2684519,0.00013302396,-0.01476836,-1.9230826,4.0035849,125.30729,25.230906
204.5,9.8984613,0.0,129.25644,0.069403745,0.0,-67.194527,1.0,123.27693,-67.187515,-92.56356,42.695915,0.6459946,-0.00014014958,7.341418e-06,0.023544835,1.2684518,0.00013280677,-0.014768367,-1.9230827,4.0035853,125.3073,25.230904
205.0,9.8984585,0.0,129.25644,0.069403753,0.0,-67.194527,1.0,123.27694,-67.187531,-92.563553,42.695923,0.6459946,-0.00013992077,7.3294359e-06,0.023544841,1.2684517,0.00013258995,-0.014768373,-1.9230828,4.0035858,125.3073,25.2309
205.5,9.8984556,0.0,129.25644,0.06940376,0.0,-67.194519,1.0,123.27695,-67.187538,-92.563553,42.695927,0.64599454,-0.00013969232,7.3174738e-06,0.023544846,1.2684516,0.00013237348,-0.01476838,-1.9230828,4.0035863,125.30731,25.230896
206.0,9.8984528,0.0,129.25644,0.069403768,0.0,-67.194519,1.0,123.27696,-67.187546,-92.563553,42.69593,0.64599448,-0.00013946426,7.3055317e-06,0.023544852,1.2684515,0.00013215735,-0.014768386,-1.9230829,4.0035868,125.30732,25.230894
206.5,9.8984489,0.0,129.25644,0.069403775,0.0,-67.194519,1.0,123.27697,-67.187561,-92.563545,42.695934,0.64599442,-0.00013923657,7.2936086e-06,0.023544859,1.2684513,0.00013194158,-0.014768393,-1.9230829,4.0035872,125.30733,25.23089
207.0,9.8984461,0.0,129.25644,0.069403775,0.0,-67.194519,1.0,123.27698,-67.187569,-92.563545,42.695942,0.64599437,-0.00013900924,7.2817047e-06,0.023544865,1.2684512,0.00013172616,-0.014768398,-1.9230831,4.0035877,125.30734,25.230888
207.5,9.8984432,0.0,129.25644,0.069403782,0.0,-67.194519,1.0,123.27699,-67.187576,-92.563538,42.695946,0.64599437,-0.00013878228,7.2698203e-06,0.02354487,1.2684511,0.00013151109,-0.014768405,-1.9230831,4.0035882,125.30735,25.230885
208.0,9.8984404,0.0,129.25644,0.06940379,0.0,-67.194519,1.0,123.277,-67.187592,-92.563538,42.69595,0.64599431,-0.0001385557,7.2579555e-06,0.023544876,1.268451,0.00013129637,-0.014768411,-1.9230832,4.0035887,125.30736,25.230883
208.5,9.8984365,0.0,129.25644,0.069403797,0.0,-67.194519,1.0,123.27701,-67.187599,-92.56353,42.695957,0.64599425,-0.00013832949,7.2461103e-06,0.023544881,1.2684509,0.00013108201,-0.014768418,-1.9230833,4.0035892,125.30737,25.230879
209.0,9.8984337,0.0,129.25644,0.069403797,0.0,-67.194511,1.0,123.27702,-67.187607,-92.56353,42.695961,0.64599419,-0.00013810364,7.2342841e-06,0.023544887,1.2684507,0.00013086799,-0.014768424,-1.9230833,4.0035896,125.30737,25.230877
209.5,9.8984308,0.0,129.25644,0.069403805,0.0,-67.194511,1.0,123.27702,-67.187622,-92.56353,42.695965,0.64599419,-0.00013787817,7.2224775e-06,0.023544893,1.2684506,0.00013065433,-0.014768431,-1.9230834,4.0035901,125.30738,25.230873
210.0,9.898428,0.0,129.25644,0.069403812,0.0,-67.194511,1.0,123.27703,-67.18763,-92.563522,42.695969,0.64599413,-0.00013765307,7.2106895e-06,0.023544898,1.2684505,0.00013044101,-0.014768437,-1.9230834,4.0035906,125.3074,25.230871
210.5,9.8984251,0.0,129.25644,0.06940382,0.0,-67.194511,1.0,123.27705,-67.187637,-92.563522,42.695976,0.64599407,-0.00013742833,7.1989211e-06,0.023544904,1.2684504,0.00013022804,-0.014768443,-1.9230835,4.0035911,125.3074,25.230867
211.0,9.8984213,0.0,129.25644,0.069403827,0.0,-67.194511,1.0,123.27705,-67.187653,-92.563515,42.69598,0.64599401,-0.00013720396,7.1871723e-06,0.023544909,1.2684503,0.00013001543,-0.01476845,-1.9230835,4.0035915,125.30741,25.230865
211.5,9.8984184,0.0,129.25644,0.069403827,0.0,-67.194511,1.0,123.27706,-67.18766,-92.563515,42.695984,0.64599395,-0.00013697996,7.1754421e-06,0.023544915,1.2684503,0.00012980316,-0.014768456,-1.9230837,4.003592,125.30742,25.230862
212.0,9.8984156,0.0,129.25644,0.069403835,0.0,-67.194511,1.0,123.27707,-67.187668,-92.563515,42.695992,0.64599395,-0.00013675631,7.1637314e-06,0.023544922,1.2684501,0.00012959122,-0.014768463,-1.9230838,4.0035925,125.30743,25.23086
212.5,9.8984127,0.0,129.25644,0.069403842,0.0,-67.194511,1.0,123.27708,-67.187683,-92.563507,42.695995,0.64599389,-0.00013653304,7.1520394e-06,0.023544928,1.26845,0.00012937965,-0.014768469,-1.9230838,4.003593,125.30743,25.230856
213.0,9.8984098,0.0,129.25644,0.06940385,0.0,-67.194504,1.0,123.27709,-67.187691,-92.563507,42.695999,0.64599383,-0.00013631013,7.140367e-06,0.023544934,1.2684499,0.00012916842,-0.014768475,-1.9230839,4.0035934,125.30744,25.230854
213.5,9.898406,0.0,129.25644,0.06940385,0.0,-67.194504,1.0,123.2771,-67.187698,-92.563499,42.696003,0.64599377,-0.00013608758,7.1287132e-06,0.023544939,1.2684498,0.00012895752,-0.014768481,-1.9230839,4.0035939,125.30746,25.23085
