Time,normalized_normal_cell_n,normalized_pre_cancer_cell_g,normalized_cancer_cell_a,A,G,N,N0,n0,a0,g0,a,r_N,mu_N,beta_1,beta_4,r_G,mu_G,xi_G,beta_2,beta_5,delta,xi,r_A,K_A,mu_A,xi_A,beta_3,beta_6,K,G0,A0,compartment,normal_cell_growth,normal_cell_death,normal_cell_damage_A,normal_cell_damage_G,pre_cancer_cell_logistic_growth,pre_cancer_cell_natural_death,pre_cancer_cell_death_tissue_repair_system,pre_cancer_cell_death_apoptosis,negative_effect_on_G_A,negative_effect_on_A_G,cancer_cell_natural_death,cancer_cell_logistic_growth,cancer_cell_death_tissue_repair_system,cancer_cell_death_apoptosis,transition_to_cancer_cell
30640.0,1.0,4.1870209596617913e-75,5.480465667302761e-28,5.480465667302761e-20,4.187020959661791e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,5.4804656673027614e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.9181629835559662e-29,0.0,2.093510479830896e-76,4.187020959661791e-77,1.4654573358816267e-76,4.187020959661791e-77,0.0,0.0,5.4804656673027614e-30,2.7402328336513805e-29,1.9181629835559662e-29,3.288279400381657e-30,1.7531144516647146e-149
30680.0,1.0,3.429775678627266e-75,5.265577070854998e-28,5.265577070854998e-20,3.4297756786272656e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,5.265577070854998e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.8429519747992492e-29,0.0,1.714887839313633e-76,3.429775678627266e-77,1.2004214875195429e-76,3.429775678627266e-77,0.0,0.0,5.265577070854998e-30,2.632788535427499e-29,1.8429519747992492e-29,3.159346242512999e-30,1.1763361205703122e-149
30720.0,1.0,2.80948228323493e-75,5.059114238144574e-28,5.059114238144574e-20,2.80948228323493e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,5.0591142381445736e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.7706899833506006e-29,0.0,1.4047411416174652e-76,2.80948228323493e-77,9.833187991322254e-77,2.80948228323493e-77,0.0,0.0,5.059114238144574e-30,2.529557119072287e-29,1.7706899833506006e-29,3.0354685428867444e-30,7.893190699810955e-150
30760.0,1.0,2.30137228769729e-75,4.860746795686199e-28,4.860746795686199e-20,2.30137228769729e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,4.8607467956861996e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.7012613784901695e-29,0.0,1.1506861438486451e-76,2.30137228769729e-77,8.054803006940514e-77,2.30137228769729e-77,0.0,0.0,4.8607467956861995e-30,2.4303733978430997e-29,1.7012613784901695e-29,2.9164480774117196e-30,5.296314406581058e-150
30800.0,1.0,1.8851567202206054e-75,4.67015732391107e-28,4.67015732391107e-20,1.8851567202206052e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,4.67015732391107e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.6345550633688744e-29,0.0,9.425783601103027e-77,1.8851567202206053e-77,6.598048520772118e-77,1.8851567202206053e-77,0.0,0.0,4.67015732391107e-30,2.3350786619555351e-29,1.6345550633688744e-29,2.802094394346642e-30,3.5538158597929096e-150
30840.0,1.0,1.544215978784029e-75,4.487040849244896e-28,4.487040849244896e-20,1.544215978784029e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,4.487040849244896e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.5704642972357135e-29,0.0,7.721079893920145e-77,1.544215978784029e-77,5.404755925744101e-77,1.544215978784029e-77,0.0,0.0,4.4870408492448956e-30,2.243520424622448e-29,1.5704642972357135e-29,2.6922245095469375e-30,2.3846029891319165e-150
30880.0,1.0,1.2649362058624307e-75,4.311104356101504e-28,4.3111043561015034e-20,1.2649362058624307e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,4.3111043561015034e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.5088865246355262e-29,0.0,6.324681029312154e-77,1.2649362058624308e-77,4.4272767205185066e-77,1.2649362058624308e-77,0.0,0.0,4.311104356101504e-30,2.1555521780507519e-29,1.5088865246355262e-29,2.5866626136609023e-30,1.6000636049016417e-150
30920.0,1.0,1.0361656833531728e-75,4.142066318011134e-28,4.1420663180111346e-20,1.0361656833531728e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,4.1420663180111345e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.449723211303897e-29,0.0,5.180828416765864e-77,1.0361656833531728e-77,3.6265798917361044e-77,1.0361656833531728e-77,0.0,0.0,4.142066318011134e-30,2.0710331590055673e-29,1.449723211303897e-29,2.4852397908066807e-30,1.0736393233587474e-150
30960.0,1.0,8.487695414068272e-76,3.979656247133157e-28,3.979656247133157e-20,8.487695414068272e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.979656247133157e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.3928796864966048e-29,0.0,4.243847707034136e-77,8.487695414068272e-78,2.970693394923895e-77,8.487695414068272e-78,0.0,0.0,3.979656247133157e-30,1.9898281235665785e-29,1.3928796864966048e-29,2.387793748279894e-30,7.204097344199557e-151
31000.0,1.0,6.95265000563049e-76,3.823614261432351e-28,3.823614261432351e-20,6.9526500056304895e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.823614261432351e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.3382649915013228e-29,0.0,3.476325002815245e-77,6.95265000563049e-78,2.433427501970671e-77,6.95265000563049e-78,0.0,0.0,3.823614261432351e-30,1.9118071307161757e-29,1.3382649915013228e-29,2.2941685568594106e-30,4.833934210079365e-151
31040.0,1.0,5.695225823098183e-76,3.673690668826173e-28,3.673690668826173e-20,5.695225823098183e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.673690668826173e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.2857917340891603e-29,0.0,2.847612911549092e-77,5.695225823098184e-78,1.993329038084364e-77,5.695225823098184e-78,0.0,0.0,3.673690668826173e-30,1.8368453344130866e-29,1.2857917340891603e-29,2.2042144012957038e-30,3.243559717608438e-151
31080.0,1.0,4.665213573215528e-76,3.5296455676375684e-28,3.5296455676375684e-20,4.665213573215528e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.5296455676375684e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.2353759486731488e-29,0.0,2.3326067866077643e-77,4.665213573215528e-78,1.6328247506254347e-77,4.665213573215528e-78,0.0,0.0,3.529645567637569e-30,1.7648227838187842e-29,1.2353759486731488e-29,2.117787340582541e-30,2.1764217683714397e-151
31120.0,1.0,3.8214845837095775e-76,3.391248462714002e-28,3.3912484627140024e-20,3.821484583709577e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.391248462714002e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.1869369619499007e-29,0.0,1.9107422918547888e-77,3.8214845837095775e-78,1.337519604298352e-77,3.8214845837095775e-78,0.0,0.0,3.391248462714002e-30,1.6956242313570013e-29,1.1869369619499007e-29,2.0347490776284014e-30,1.4603744423529964e-151
31160.0,1.0,3.130348524100738e-76,3.258277896598423e-28,3.258277896598423e-20,3.1303485241007383e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.258277896598423e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.1403972638094479e-29,0.0,1.5651742620503693e-77,3.130348524100738e-78,1.0956219834352583e-77,3.130348524100738e-78,0.0,0.0,3.258277896598423e-30,1.6291389482992117e-29,1.1403972638094479e-29,1.954966737959054e-30,9.79908188233967e-152
31200.0,1.0,2.564208141545751e-76,3.130521095161987e-28,3.130521095161987e-20,2.564208141545751e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.130521095161987e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.0956823833066953e-29,0.0,1.2821040707728756e-77,2.564208141545751e-78,8.974728495410128e-78,2.564208141545751e-78,0.0,0.0,3.130521095161987e-30,1.5652605475809936e-29,1.0956823833066953e-29,1.8783126570971923e-30,6.575163393169513e-152
31240.0,1.0,2.1004572949455757e-76,3.007773627131492e-28,3.007773627131492e-20,2.1004572949455756e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.0077736271314923e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.0527207694960221e-29,0.0,1.050228647472788e-77,2.1004572949455757e-78,7.351600532309514e-78,2.1004572949455757e-78,0.0,0.0,3.0077736271314923e-30,1.503886813565746e-29,1.0527207694960221e-29,1.8046641762788953e-30,4.4119208478900855e-152
31280.0,1.0,1.7205782855172202e-76,2.88983907696671e-28,2.88983907696671e-20,1.7205782855172202e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.88983907696671e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.0114436769383485e-29,0.0,8.602891427586102e-78,1.7205782855172202e-78,6.02202399931027e-78,1.7205782855172202e-78,0.0,0.0,2.8898390769667102e-30,1.4449195384833553e-29,1.0114436769383485e-29,1.7339034461800263e-30,2.9603896365933774e-152
31320.0,1.0,1.409402439991089e-76,2.7765287305641754e-28,2.776528730564175e-20,1.409402439991089e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.7765287305641754e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.717850556974613e-30,0.0,7.047012199955445e-78,1.409402439991089e-78,4.932908539968811e-78,1.409402439991089e-78,0.0,0.0,2.7765287305641753e-30,1.3882643652820877e-29,9.717850556974613e-30,1.6659172383385054e-30,1.9864152378528354e-152
31360.0,1.0,1.1545044213176863e-76,2.6676612732844972e-28,2.667661273284497e-20,1.1545044213176863e-68,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.6676612732844974e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.336814456495739e-30,0.0,5.772522106588432e-78,1.1545044213176863e-78,4.0407654746119017e-78,1.1545044213176863e-78,0.0,0.0,2.6676612732844974e-30,1.3338306366422486e-29,9.336814456495739e-30,1.6005967639706983e-30,1.3328804588420857e-152
31400.0,1.0,9.457060815436883e-77,2.56306249982e-28,2.56306249982e-20,9.457060815436883e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.56306249982e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.970718749369998e-30,0.0,4.7285304077184415e-78,9.457060815436882e-79,3.3099712854029088e-78,9.457060815436882e-79,0.0,0.0,2.56306249982e-30,1.28153124991e-29,8.970718749369998e-30,1.537837499892e-30,8.943599926687171e-153
31440.0,1.0,7.746700455663437e-77,2.462565035438423e-28,2.4625650354384232e-20,7.746700455663437e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.462565035438423e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.61897762403448e-30,0.0,3.873350227831719e-78,7.746700455663438e-79,2.7113451594822025e-78,7.746700455663438e-79,0.0,0.0,2.4625650354384233e-30,1.2312825177192117e-29,8.61897762403448e-30,1.477539021263054e-30,6.00113679497761e-153
31480.0,1.0,6.345667974538005e-77,2.3660080681566384e-28,2.3660080681566385e-20,6.345667974538005e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.3660080681566385e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.281028238548234e-30,0.0,3.172833987269003e-78,6.345667974538006e-79,2.2209837910883017e-78,6.345667974538006e-79,0.0,0.0,2.3660080681566387e-30,1.1830040340783193e-29,8.281028238548234e-30,1.4196048408939832e-30,4.0267502043077264e-153
31520.0,1.0,5.198019759966143e-77,2.2732370914158085e-28,2.2732370914158086e-20,5.198019759966142e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.2732370914158084e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.956329819955329e-30,0.0,2.5990098799830717e-78,5.198019759966143e-79,1.8193069159881497e-78,5.198019759966143e-79,0.0,0.0,2.2732370914158086e-30,1.1366185457079043e-29,7.956329819955329e-30,1.3639422548494852e-30,2.7019409424998477e-153
31560.0,1.0,4.2579299032684756e-77,2.1841036568462327e-28,2.1841036568462327e-20,4.2579299032684755e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.1841036568462327e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.644362798961814e-30,0.0,2.128964951634238e-78,4.2579299032684757e-79,1.4902754661439663e-78,4.2579299032684757e-79,0.0,0.0,2.184103656846233e-30,1.0920518284231164e-29,7.644362798961814e-30,1.3104621941077397e-30,1.8129967061147891e-153
31600.0,1.0,3.4878603580502704e-77,2.0984651367262627e-28,2.0984651367262627e-20,3.4878603580502706e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.0984651367262628e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.344627978541919e-30,0.0,1.7439301790251353e-78,3.487860358050271e-79,1.2207511253175944e-78,3.487860358050271e-79,0.0,0.0,2.0984651367262626e-30,1.0492325683631314e-29,7.344627978541919e-30,1.2590790820357576e-30,1.216516987725856e-153
31640.0,1.0,2.8570620356902362e-77,2.0161844957551826e-28,2.0161844957551828e-20,2.8570620356902364e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.0161844957551825e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.056645735143138e-30,0.0,1.4285310178451182e-78,2.8570620356902365e-79,9.999717124915826e-79,2.8570620356902365e-79,0.0,0.0,2.0161844957551826e-30,1.0080922478775913e-29,7.056645735143138e-30,1.2097106974531097e-30,8.162803475782437e-154
31680.0,1.0,2.3403469857794073e-77,1.937130071774857e-28,1.937130071774857e-20,2.340346985779407e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.937130071774857e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.779955251211999e-30,0.0,1.1701734928897037e-78,2.3403469857794074e-79,8.191214450227924e-79,2.3403469857794074e-79,0.0,0.0,1.9371300717748573e-30,9.685650358874285e-30,6.779955251211999e-30,1.1622780430649143e-30,5.477224013846757e-154
31720.0,1.0,1.9170826343375204e-77,1.8611753650892625e-28,1.8611753650892626e-20,1.9170826343375206e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.8611753650892624e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.514113777812418e-30,0.0,9.585413171687602e-79,1.9170826343375206e-79,6.709789220181321e-79,1.9170826343375206e-79,0.0,0.0,1.8611753650892626e-30,9.305876825446312e-30,6.514113777812418e-30,1.1167052190535575e-30,3.675205826878487e-154
31760.0,1.0,1.5703679194623918e-77,1.7881988360447846e-28,1.7881988360447846e-20,1.5703679194623917e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.7881988360447845e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.258695926156746e-30,0.0,7.85183959731196e-79,1.5703679194623918e-79,5.496287718118371e-79,1.5703679194623918e-79,0.0,0.0,1.7881988360447847e-30,8.940994180223923e-30,6.258695926156746e-30,1.0729193016268709e-30,2.4660554024766407e-154
31800.0,1.0,1.2863584272823104e-77,1.7180837105473734e-28,1.7180837105473735e-20,1.2863584272823104e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.7180837105473735e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.013292986915806e-30,0.0,6.431792136411552e-79,1.2863584272823105e-79,4.502254495488086e-79,1.2863584272823105e-79,0.0,0.0,1.7180837105473735e-30,8.590418552736868e-30,6.013292986915806e-30,1.030850226328424e-30,1.654718003440219e-154
31840.0,1.0,1.0537135807045169e-77,1.650717793205355e-28,1.650717793205355e-20,1.0537135807045169e-69,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.650717793205355e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.7775122762187414e-30,0.0,5.268567903522585e-79,1.0537135807045168e-79,3.6879975324658086e-79,1.0537135807045168e-79,0.0,0.0,1.650717793205355e-30,8.253588966026775e-30,5.7775122762187414e-30,9.90430675923213e-31,1.1103123101611343e-154
31880.0,1.0,8.631438070545324e-78,1.585993287798897e-28,1.585993287798897e-20,8.631438070545325e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.585993287798897e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.550976507296139e-30,0.0,4.315719035272662e-79,8.631438070545325e-80,3.021003324690863e-79,8.631438070545325e-80,0.0,0.0,1.585993287798897e-30,7.929966438994485e-30,5.550976507296139e-30,9.515959726793383e-31,7.450172316565919e-155
31920.0,1.0,7.070396028857012e-78,1.5238066247888526e-28,1.5238066247888527e-20,7.070396028857012e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.5238066247888526e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.3333231867609836e-30,0.0,3.5351980144285065e-79,7.070396028857013e-80,2.474638610099954e-79,7.070396028857013e-80,0.0,0.0,1.5238066247888526e-30,7.619033123944264e-30,5.3333231867609836e-30,9.142839748733116e-31,4.999050000487701e-155
31960.0,1.0,5.791676844148249e-78,1.4640582955889666e-28,1.4640582955889666e-20,5.791676844148249e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.4640582955889667e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.1242040345613826e-30,0.0,2.8958384220741247e-79,5.791676844148249e-80,2.0270868954518868e-79,5.791676844148249e-80,0.0,0.0,1.4640582955889666e-30,7.320291477944833e-30,5.1242040345613826e-30,8.7843497735338e-31,3.354352066704302e-155
32000.0,1.0,4.744220907872625e-78,1.4066526933362564e-28,1.4066526933362564e-20,4.744220907872625e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.4066526933362564e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.923284426676897e-30,0.0,2.3721104539363126e-79,4.744220907872625e-80,1.6604773177554185e-79,4.744220907872625e-80,0.0,0.0,1.4066526933362565e-30,7.033263466681283e-30,4.923284426676897e-30,8.439916160017539e-31,2.2507632022695755e-155
32040.0,1.0,3.8862030165645124e-78,1.351497959904771e-28,1.351497959904771e-20,3.886203016564512e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.351497959904771e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.730242859666698e-30,0.0,1.9431015082822564e-79,3.886203016564513e-80,1.360171055797579e-79,3.886203016564513e-80,0.0,0.0,1.351497959904771e-30,6.757489799523855e-30,4.730242859666698e-30,8.108987759428626e-31,1.5102573885955113e-155
32080.0,1.0,3.1833622799675487e-78,1.2985058389179275e-28,1.2985058389179275e-20,3.1833622799675486e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.2985058389179276e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.5447704362127456e-30,0.0,1.5916811399837746e-79,3.183362279967549e-80,1.114176797988642e-79,3.183362279967549e-80,0.0,0.0,1.2985058389179274e-30,6.492529194589637e-30,4.5447704362127456e-30,7.791035033507565e-31,1.013379540552019e-155
32120.0,1.0,2.6076340742688954e-78,1.2475915345242233e-28,1.2475915345242233e-20,2.6076340742688953e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.2475915345242233e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.366570370834781e-30,0.0,1.3038170371344478e-79,2.6076340742688953e-80,9.126719259941133e-80,2.6076340742688953e-80,0.0,0.0,1.2475915345242234e-30,6.2379576726211165e-30,4.366570370834781e-30,7.48554920714534e-31,6.799755465288199e-156
32160.0,1.0,2.1360294139558367e-78,1.1986735757103394e-28,1.1986735757103394e-20,2.1360294139558368e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.1986735757103394e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.195357514986188e-30,0.0,1.0680147069779185e-79,2.1360294139558368e-80,7.476102948845428e-80,2.1360294139558368e-80,0.0,0.0,1.1986735757103395e-30,5.9933678785516976e-30,4.195357514986188e-30,7.192041454262036e-31,4.562621657284515e-156
32200.0,1.0,1.7497169953049266e-78,1.1516736859345157e-28,1.1516736859345157e-20,1.7497169953049267e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.1516736859345157e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.030857900770805e-30,0.0,8.748584976524633e-80,1.7497169953049266e-80,6.1240094835672425e-80,1.7497169953049266e-80,0.0,0.0,1.1516736859345157e-30,5.7583684296725784e-30,4.030857900770805e-30,6.910042115607094e-31,3.061509563658901e-156
32240.0,1.0,1.433271257247864e-78,1.1065166578715905e-28,1.1065166578715906e-20,1.433271257247864e-70,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.1065166578715905e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.8728083025505665e-30,0.0,7.16635628623932e-80,1.433271257247864e-80,5.016449400367523e-80,1.433271257247864e-80,0.0,0.0,1.1065166578715906e-30,5.532583289357953e-30,3.8728083025505665e-30,6.639099947229544e-31,2.054266496852873e-156
