A1,A1_2,A2,A2_2,A3,A3_2,CREB_n,DUSP_c,DUSP_n,DUSP_n_ERK_n,DUSP_n_pERK_n,DUSP_n_ppERK_n,DUSPmRNA,EGF,ERK_c,ERK_n,Elk1_n,F,FOSn,FOSn_2,FmRNA,Fn,HRG,Kin,Kin_2,MEK,PreDUSPmRNA,PreFOSmRNA,PreFmRNA,RSK_c,RsD,RsT,c_FOS_c,c_FOSmRNA,pCREB_n,pDUSP_c,pDUSP_n,pDUSP_n_ERK_n,pDUSP_n_pERK_n,pDUSP_n_ppERK_n,pERK_c,pERK_n,pElk1_n,pMEK,pRSK_c,pRSK_n,pc_FOS_c,ppERK_c,ppERK_n,Time
182.3524,0.0,25.201813047683295,0.18520695231671483,13.085874185714182,0.006745814285815051,999.999999999996,1.819672701861439e-54,8.60406319071376e-57,1.2442173238423044e-56,1.4938253416710994e-62,3.178646892058626e-70,1.29179418641427e-50,0.0,570.408425420705,1624.896205807642,1509.9999999999925,7.458306542631949e-129,6.9348601969378e-61,6.018629553743424e-73,3.097115383903769e-125,5.995383611350988e-131,10.0,82.60479367696442,0.06094632303560424,637.2541657006184,3.811603024910052e-45,4.5832708320531507e-51,4.950120052391107e-120,352.99999999997397,246.5218703145825,0.8816296854174123,2.875921351201765e-60,3.756502087337685e-55,4.285394947530387e-12,4.628179333987035e-69,2.060108737801123e-71,2.854842144386547e-71,3.186510199760014e-77,6.361584246554697e-85,0.0103004841395723,0.00026510062617513127,7.559907894158127e-12,0.06703429938130752,2.578121508149642e-11,1.0646284430103925e-12,3.0198419570352226e-72,5.258660035986045e-08,7.99028363645284e-10,2.79
182.3524,0.0,25.201152679569304,0.18586732043070278,13.085850019979075,0.006769980020920057,999.9999999999959,2.0080997351570198e-54,9.507009562212107e-57,1.3759790209022007e-56,1.6657456465294426e-62,3.5726401960905544e-70,1.4230566781353079e-50,0.0,570.4083177282623,1624.89619015862,1509.9999999999923,8.420715708062166e-129,7.741377223730928e-61,6.797315060758537e-73,3.494979597192652e-125,6.772729181346988e-131,10.0,82.60457530562283,0.061164694377178336,637.2536860696997,4.191477328052863e-45,5.096742073302899e-51,5.583461282605253e-120,352.99999999997345,246.51871738050912,0.8847826194907614,3.206313033464222e-60,4.1829125365191646e-55,4.410242043652148e-12,5.184546863902906e-69,2.3089950592105044e-71,3.2009363583805194e-71,3.59320662679791e-77,7.21672148473599e-85,0.01041101327696931,0.0002686243543104437,7.767176428314389e-12,0.06751393029994167,2.6353946766804523e-11,1.092108394912874e-12,3.409009845843231e-72,5.3722029821523705e-08,8.186400758227488e-10,2.8000000000000003
182.3524,0.0,25.200492336056918,0.1865276639430889,13.085825854335443,0.0067941456645528135,999.9999999999958,2.212127511673391e-54,1.0485358517896056e-56,1.5188069246794198e-56,1.8529090510736649e-62,4.0031545402616565e-70,1.5650542050298178e-50,0.0,570.4082092515962,1624.8961744800558,1509.9999999999923,9.47437790384186e-129,8.619799559706029e-61,7.649948435799686e-73,3.930483100166782e-125,7.623959161716367e-131,10.0,82.60435693481348,0.06138306518654075,637.2532047419875,4.6020167781076825e-45,5.654960207992202e-51,6.276593598333376e-120,352.9999999999729,246.51556450644983,0.8879354935500462,3.5659462462634e-60,4.6467886532548645e-55,4.538235267753426e-12,5.79158006057633e-69,2.580613103816955e-71,3.5787034979169683e-71,4.038250803683678e-77,8.154822490285248e-85,0.010522325766357294,0.0002721812609052679,7.979314386895465e-12,0.06799525801231235,2.6937228407283735e-11,1.1201920475838546e-12,3.8350560574632195e-72,5.487777095459111e-08,8.386583725723721e-10,2.81
182.3524,0.0,25.19983201714523,0.1871879828547757,13.085801688783283,0.006818311216713674,999.9999999999957,2.43268970725225e-54,1.154364660484336e-56,1.6733691503871518e-56,2.056267599868691e-62,4.472532473232358e-70,1.7184243411134371e-50,0.0,570.4080999880047,1624.8961587717695,1509.999999999992,1.0625224056232921e-128,9.574631647843116e-61,8.581340254491102e-73,4.40606925761348e-125,8.553881867275949e-131,10.0,82.60413856453634,0.061601435463672506,637.2527217176228,5.045027534653863e-45,6.260689986686954e-51,7.033393859313364e-120,352.99999999997226,246.51241169250292,0.8910883074969757,3.9566448437643486e-60,5.150456998095359e-55,4.669440904327493e-12,6.452494983566046e-69,2.8764083845470588e-71,3.990160026227182e-71,4.524127598508109e-77,9.181352095045682e-85,0.01063442430945963,0.0002757715255441555,8.196416369071963e-12,0.06847828237694392,2.753121422944811e-11,1.1488902962389813e-12,4.3003767063744953e-72,5.605411189829354e-08,8.590901082326486e-10,2.82
182.3524,0.0,25.19917172283334,0.18784827716666555,13.085777523322594,0.006842476677402993,999.9999999999955,2.6707553466493006e-54,1.2686582687563792e-56,1.8403592458441288e-56,2.2768103662398174e-62,4.983209174571889e-70,1.8838286831248923e-50,0.0,570.4079899347869,1624.8961430335796,1509.9999999999918,1.187942153132756e-128,1.0610553426528879e-60,9.596492975026849e-73,4.924278771579246e-125,9.567497443397556e-131,10.0,82.60392019479146,0.06181980520855467,637.2522369967473,5.522383447871042e-45,6.916802952889905e-51,7.857893261907264e-120,352.99999999997164,246.50925893876655,0.8942410612333446,4.380303547891305e-60,5.696334285233141e-55,4.803926311618323e-12,7.170634047433749e-69,3.197883272077698e-71,4.437401780872714e-71,5.0534207646620036e-77,1.0301994796714846e-84,0.010747311607317652,0.0002793953279838331,8.418578375969566e-12,0.06896300325231848,2.8136060109859256e-11,1.1782141856852155e-12,4.807463409903227e-72,5.7251343782645355e-08,8.799422241136392e-10,2.83
182.3524,0.0,25.198511453120346,0.18850854687966087,13.085753357953376,0.006866642046621117,999.9999999999953,2.9273294359231016e-54,1.3919051037270285e-56,2.0204966480565867e-56,2.515564126494063e-62,5.537714159683372e-70,2.06195327894839e-50,0.0,570.4078790892423,1624.8961272653053,1509.9999999999916,1.3243378510009735e-128,1.1732423528344751e-60,1.0700604489916047e-72,5.487751481651457e-125,1.0670001417200492e-130,10.0,82.60370182557884,0.06203817442116825,637.2517505795029,6.036027261482972e-45,7.626279378658495e-51,8.754280192323807e-120,352.999999999971,246.50610624533886,0.897393754661033,4.838889237804042e-60,6.286929019966141e-55,4.941759931829214e-12,7.949468337642421e-69,3.5465980377635355e-71,4.9226054304077416e-71,5.628814768512822e-77,1.1522658845412638e-84,0.010860990360290628,0.0002830528481511319,8.645897822907938e-12,0.06944942049687583,2.8751923585382545e-11,1.208174911539424e-12,5.358905055098389e-72,5.846976074651552e-08,9.012217491493768e-10,2.84
182.3524,0.0,25.197851208005343,0.1891687919946639,13.085729192675627,0.006890807324368401,999.9999999999952,3.203453594824012e-54,1.5246114421150617e-56,2.2145271398003075e-56,2.7735940341416275e-62,6.138672984729124e-70,2.2535090560360863e-50,0.0,570.4077674486713,1624.8961114667652,1509.9999999999914,1.4723748362917177e-128,1.294528247885545e-60,1.1899071677728548e-72,6.099228165240314e-125,1.186678824874451e-130,10.0,82.60348345689853,0.06225654310149429,637.2512624660308,6.587971815701576e-45,8.39221020022301e-51,9.726903079841348e-120,352.9999999999704,246.5029536123179,0.9005463876820073,5.334442239374412e-60,6.924843136161514e-55,5.083011301331475e-12,8.792599926454985e-69,3.924171896564653e-71,5.448029931041643e-71,6.2530966170815885e-77,1.2849480330249836e-84,0.010975463268055806,0.0002867442661409194,8.878473551639715e-12,0.06993753396901375,2.9378963863443676e-11,1.2387838214469863e-12,5.957389565607956e-72,5.970965995569913e-08,9.229358005502838e-10,2.85
182.3524,0.0,25.197190987487428,0.18982901251257706,13.085705027489352,0.006914972510645192,999.999999999995,3.5002066891829837e-54,1.667301719163827e-56,2.4232233062025426e-56,3.052004294117185e-62,6.78880895155562e-70,2.45923224983044e-50,0.0,570.4076550103747,1624.8960956377784,1509.999999999991,1.6327434025402489e-128,1.4254355895396776e-60,1.319749395483991e-72,6.761552337860414e-125,1.3163454882222042e-130,10.0,82.6032650887505,0.06247491124951381,637.2507726564726,7.180301250170667e-45,9.217798953604259e-51,1.0780273250030199e-119,352.9999999999697,246.49980103980155,0.903698960198319,5.869077614662596e-60,7.612773633719044e-55,5.227751060873025e-12,9.70376418883247e-69,4.33228404997395e-71,6.016017983301249e-71,6.929157685719403e-77,1.4288827265895827e-84,0.011090733029608371,0.000290469762214028,9.116405842589363e-12,0.07042734352708781,3.0017341832284705e-11,1.270052416300378e-12,6.605705668554726e-72,6.097134162098819e-08,9.45091584455573e-10,2.86
182.3524,0.0,25.196530791565706,0.1904892084343025,13.085680862394543,0.0069391376054518455,999.999999999995,3.8739102796096504e-54,1.8485269207911833e-56,2.6897937310140656e-56,3.4356659964279465e-62,7.768684579475406e-70,2.715235182996121e-50,0.0,570.4075417716546,1624.8960797781583,1509.999999999991,1.8932377660039553e-128,1.6062255178058e-60,1.5308745522188067e-72,7.828079447652217e-125,1.5287021788398981e-130,10.0,82.60304672113479,0.06269327886520788,637.2502811509703,7.908522351981515e-45,1.0315474150605957e-50,1.2461116783602804e-119,352.9999999999691,246.49664852788774,0.9068514721121425,6.598254674834482e-60,8.539623329326259e-55,5.37609661800342e-12,1.1024239111863335e-68,4.928181460194983e-71,6.849711648664383e-71,8.012145279757802e-77,1.686727501969349e-84,0.011206802343195906,0.0002942295216598445,9.359838634289573e-12,0.07091884902939344,3.0667234979294605e-11,1.3019960439901122e-12,7.650897619255565e-72,6.225513419418535e-08,9.67697941051057e-10,2.87
182.3524,0.0,25.195870620239265,0.19114937976074256,13.085656697391208,0.00696330260878871,999.9999999999949,4.3229903187141483e-54,2.0674640183945283e-56,3.0129693038271577e-56,3.921624036506872e-62,9.067492440986003e-70,3.0205582859722623e-50,0.0,570.4074277298126,1624.896063887723,1509.9999999999907,2.2502943203659784e-128,1.835494844965081e-60,1.82038843525967e-72,9.284539895219257e-125,1.8207844848466567e-130,10.0,82.60282835405145,0.0629116459485575,637.2497879496656,8.770250277156957e-45,1.1678332002791208e-50,1.4747480686970158e-119,352.9999999999684,246.49349607667418,0.9100039233256982,7.516664307226954e-60,9.699083112237035e-55,5.52811859582369e-12,1.2741352365895498e-68,5.70597824416932e-71,7.940713472444807e-71,9.487754861740429e-77,2.0541240769532702e-84,0.011323673906452756,0.00029802372482441746,9.608873034519499e-12,0.0714120503342031,3.132880684806861e-11,1.3346263330014385e-12,9.078946277110957e-72,6.356134278550384e-08,9.907621799330581e-10,2.88
182.3524,0.0,25.19521047350721,0.19180952649279942,13.08563253247934,0.006987467520656138,999.9999999999945,4.8181137507538046e-54,2.3092057169136373e-56,3.3701543449541355e-56,4.464803927118529e-62,1.0534673284967505e-69,3.3564680629245845e-50,0.0,570.4073128821523,1624.8960479662935,1509.9999999999905,2.6565277036719036e-128,2.0918591405052585e-60,2.1498140163201394e-72,1.094032605983213e-124,2.153332706613591e-130,10.0,82.60260998750046,0.06313001249954373,637.2492930527,9.716169019533911e-45,1.3194290451169603e-50,1.7344636939922725e-119,352.9999999999677,246.49034368625863,0.9131563137412734,8.541898438583179e-60,1.0991229393831135e-54,5.6838657644571385e-12,1.4672672008141045e-68,6.5815468778095396e-71,9.169574433172361e-71,1.1164468237489953e-76,2.475378362702591e-84,0.011441350416364283,0.00030185254976397536,9.86359037319136e-12,0.07190694729975647,3.200221518688994e-11,1.3679532093634768e-12,1.070264184031726e-71,6.489026292612158e-08,1.0142909238749125e-09,2.89
182.3524,0.0,25.194550351368633,0.19246964863137522,13.085608367658942,0.007011632341054479,999.9999999999944,5.362791997375949e-54,2.5755075332202215e-56,3.763982612850505e-56,5.0699266406497485e-62,1.218481545682002e-69,3.725264498785702e-50,0.0,570.407197225977,1624.8960320136882,1509.9999999999902,3.11632447680024e-128,2.377556676518641e-60,2.522712524945399e-72,1.2813165027846867e-124,2.52996616948424e-130,10.0,82.60239162148186,0.06334837851814758,637.2487964602155,1.0752510722150842e-44,1.487564877812021e-50,2.0280136987368193e-119,352.99999999996703,246.48719135673863,0.916308643261262,9.682706420551565e-60,1.2426832978661596e-54,5.84341516743904e-12,1.6836408120891433e-68,7.563231728517167e-71,1.0548091430003248e-70,1.3060139021109547e-76,2.955431489663706e-84,0.011559834569194818,0.0003057161775831888,1.0124098548890633e-11,0.07240353978424044,3.2687628324801114e-11,1.4019889514633111e-12,1.2539390533217773e-71,6.624220822614355e-08,1.0382918049656733e-09,2.9
182.3524,0.0,25.193890253822637,0.1931297461773722,13.085584202930013,0.007035797069984089,999.9999999999943,5.960704517688387e-54,2.868209439954597e-56,4.197214997089834e-56,5.741949142993221e-62,1.4033255685967764e-69,4.129356755976378e-50,0.0,570.4070807585913,1624.8960160297245,1509.99999999999,3.6342996636732175e-128,2.694937662779085e-60,2.9428306893650014e-72,1.4921705741004645e-124,2.9544929629394424e-130,10.0,82.60217325599567,0.0635667440043501,637.248298172354,1.188580066080035e-44,1.6735311991710542e-50,2.3582962613664167e-119,352.9999999999663,246.48403908821177,0.9194609117881444,1.0948273133100827e-59,1.4017198195080453e-54,6.0068451092690806e-12,1.9251695728539497e-68,8.659801884877881e-71,1.2088662664469424e-70,1.5193548477448025e-76,3.4994856339218402e-84,0.011679129060526526,0.000309614789553593,1.039050705764925e-11,0.07290182764580017,3.338521635740924e-11,1.4367460055649771e-12,1.4607503874090112e-71,6.761749548923761e-08,1.0627725510559294e-09,2.91
182.3524,0.0,25.193230180868316,0.19378981913169233,13.08556003829255,0.007059961707445312,999.9999999999942,6.615702539047277e-54,3.189237746421056e-56,4.672742355158323e-56,6.486069766999368e-62,1.6096096379073464e-69,4.571265586884766e-50,0.0,570.4069634773001,1624.8960000142192,1509.9999999999898,4.215302076080794e-128,3.04646679591247e-60,3.414105060127324e-72,1.7285540463511305e-124,3.430914343587409e-130,10.0,82.60195489104187,0.06378510895813232,637.2477981892572,1.3122863686298453e-44,1.878680449774702e-50,2.7283559218624147e-119,352.9999999999656,246.48088688077542,0.9226131192244845,1.2348228876255284e-59,1.5774174978173263e-54,6.1742351681822055e-12,2.1938616050621065e-68,9.880460927485405e-71,1.3804301484838327e-70,1.758442711436401e-76,4.1130101505002885e-84,0.011799236585259368,0.00031354856711179006,1.0662927007553329e-11,0.07340181074253882,3.409515115797877e-11,1.4722369872352914e-12,1.6926219757786514e-71,6.90164447321184e-08,1.0877409864968906e-09,2.92
182.3524,0.0,25.192570132504773,0.19444986749523782,13.085535873746558,0.007084126253438507,999.9999999999939,7.331812787845423e-54,3.540606979483416e-56,5.1935883492496255e-56,7.307733585928559e-62,1.839022291325371e-69,5.053625746345879e-50,0.0,570.4068453794091,1624.8959839669906,1509.9999999999893,4.864419638504999e-128,3.434725808567311e-60,3.9406663337343086e-72,1.99252262491182e-124,3.9634291381540226e-130,10.0,82.60173652662053,0.06400347337947529,637.2472965110672,1.4470830666754684e-44,2.1044283771826297e-50,3.141386909352537e-119,352.99999999996487,246.47773473452696,0.9257652654729326,1.3892659261830972e-59,1.7710170952694612e-54,6.345666208919574e-12,2.4918217754858434e-68,1.1234856699766088e-70,1.5708650230473527e-70,2.0253476274991538e-76,4.801747706659898e-84,0.011920159837611147,0.00031751769185765354,1.0941471133351088e-11,0.07390348893251789,3.481760638852483e-11,1.5084746827697057e-12,1.951572353837538e-71,7.043937920403209e-08,1.1132050328794897e-09,2.93
182.3524,0.0,25.1919101087311,0.19510989126891065,13.085511709292033,0.00710829070796402,999.9999999999937,8.113241220300144e-54,3.9244217644603755e-56,5.762912283059394e-56,8.212637786902885e-62,2.0933320929293334e-69,5.579188404120821e-50,0.0,570.4067264622248,1624.8959678878552,1509.9999999999889,5.586984712943854e-128,3.862416018585176e-60,4.5268436762758626e-72,2.286230640820154e-124,4.556438146472852e-130,10.0,82.60151816273165,0.06422183726836003,637.2467931379259,1.5937144929841252e-44,2.3522554031385453e-50,3.6007364697114144e-119,352.99999999996413,246.47458264956367,0.9289173504362228,1.559211510517074e-59,1.9838163516002468e-54,6.521220395499396e-12,2.821253821020183e-68,1.2733091078802669e-70,1.7815994076194332e-70,2.3222389730003952e-76,5.571720415198224e-84,0.012041901511117442,0.0003215223455525304,1.1226253811060593e-11,0.074406862073757,3.5552757510905984e-11,1.5454720506181366e-12,2.2397169111781415e-71,7.188662540624026e-08,1.1391727097734677e-09,2.94
182.3524,0.0,25.191250109546395,0.19576989045361287,13.085487544928974,0.007132455071022203,999.9999999999936,8.964376753241582e-54,4.342878706021086e-56,6.384011938580158e-56,9.20673704435844e-62,2.374389362486096e-69,6.150823557376281e-50,0.0,570.4066067230542,1624.89595177663,1509.9999999999886,6.388579423735791e-128,4.332360878171347e-60,5.177169047064652e-72,2.6119331974843406e-124,5.214548544475503e-130,10.0,82.60129979937524,0.0644402006247676,637.2462880699755,1.7529568705063136e-44,2.6237079907753504e-50,4.109908193161413e-119,352.9999999999634,246.47143062598272,0.9320693740171752,1.7457622316880525e-59,2.2171711920993908e-54,6.700981203987891e-12,3.184462473987302e-68,1.4385729746158945e-70,2.0141274876636545e-70,2.6513875269879743e-76,6.429235967749087e-84,0.012164464298631675,0.0003255627101174459,1.1517391072577666e-11,0.07491193002423419,3.630078179791756e-11,1.5832422228108204e-12,2.5592699998427336e-71,7.33585131115047e-08,1.1656521354664748e-09,2.95
182.3524,0.0,25.190590134949762,0.19642986505024643,13.085463380657382,0.007156619342613409,999.9999999999934,9.889794994900527e-54,4.798268269080488e-56,7.06032641289581e-56,1.0296248893497064e-61,2.684127904772316e-69,6.771522443163725e-50,0.0,570.406486159205,1624.8959356331322,1509.9999999999884,7.275040982383541e-128,4.847508523065213e-60,5.896381522270486e-72,2.971988317391095e-124,5.942578287181603e-130,10.0,82.60108143655134,0.06465856344867901,637.2457813073579,1.925618956602731e-44,2.9204000118201477e-50,4.6725653418731464e-119,352.9999999999626,246.4682786638812,0.9352213361186934,1.9500691794564376e-59,2.4724969359039292e-54,6.885033435270132e-12,3.5838555874406655e-68,1.6203811958703455e-70,2.2700105010611933e-70,3.0151676297166356e-76,7.380893768081661e-84,0.012287850892325047,0.0003296389676313054,1.1815000620283626e-11,0.07541869264188578,3.7061858344384394e-11,1.6217985063841405e-12,2.9125470425873786e-71,7.485537538357121e-08,1.192651527703157e-09,2.96
