Time,a_p,l,mu_c,Pancreatic_cancer_cells__C,helper_T_cells__H,NK_cells__N,Pancreatic_stellate_cells__P,CD8__T_cells__T,a_c,b_c,c_c,d_c,s,b_p,f_p,mu_p,lambda_p,a_t,b_t,c_t,d_t,e_t,p_t,g_t,f_t,h_t,a_n,b_n,c_n,p_n,g_n,f_n,h_n,a_h,b_h,c_h,p_h,g_h,f_h,h_h,tau1_alpha1,alpha2_tau2,beta2_tau2,gamma2_tau2,Pancreas,Logistic_growth_of_cancer_cells,Interaction_between_cancer_cells_and_NK_cells,Lysis_of_cancer_cells_by_CD8__T_cells,Basal_growth_of_stellate_cells,Death_of_stellate_cells,Production_of_CD8__T_cells,Death_of_CD8__T_cells,Inactivation_of_CD8__T_cells_by_cancer_cells,Self__regulation_of_CD8__T_cells,Recruitment_of_CD8__cells_by_debris_from_cancer_cells_lysed,Proliferation_of_CD8__T_cells_by_IL_2,Proliferation_of_CD8__T_cells_by_IFN_gamma,Production_of_NK_cells,Death_of_NK_cells,Inactivation_of_NK_cells_after_interaction_with_cancer_cells,Proliferation_of_NK_cells_by_IL_2,Proliferation_of_NK_cells_by_IFN_gamma,Production_of_helper_T_cells,Death_of_helper_T_cells,Inactivation_of_helper_T_cells,Proliferation_of_helper_T_cells_by_IL_2,Proliferation_of_helper_T_cells_by_IFN_gamma,Stellate_cells_promotes_cancer_growth_through_cytokines,TGF_beta__induced_growth_of_stellate_cells
119.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,6740946696.137895,148942382.45253968,70957823.99656826,493084941.9269224,44270961.71481711,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,122410372.50125065,7174843.638522016,3527668.6345993234,114899.40632652774,7396274.128903835,3500.0,885419.2342963421,1020624.420423695,587975.4153464406,2391614.546174005,12193.090275521638,2176.9192865623127,130000.0,1064367.3599485238,47832.29092348011,19543.175034644864,3489.182290316588,9600.0,178730.8589430476,1109191.6645319301,41021.65041712351,7323.887541366759,10778255.097560856,7304663.51658472
120.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,6864531724.787069,147721831.64831161,70005455.80643433,493107491.1922552,44185574.33388449,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,124485843.44860691,7208320.084371714,3549475.8099949965,114865.94241708104,7396612.367883828,3500.0,883711.4866776898,1037331.406631675,585709.4937645696,2402773.361457238,12070.063821456772,2154.1539855689302,130000.0,1050081.8370965149,48055.467229144764,19123.216845590563,3412.935871274949,9600.0,177266.19797797393,1091086.977276606,40352.80660480812,7201.797808402,10961501.94154978,7303619.413981814
121.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,6990336975.239607,146519845.43376917,69066557.98529358,493128696.9683299,44098425.73471385,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,126592360.10382208,7241977.710556921,3571255.653815513,114834.46906242533,7396930.454524948,3500.0,881968.5146942771,1054258.96739424,583401.345684022,2413992.57018564,11948.451867256586,2131.623601118429,130000.0,1035998.3697794037,48279.85140371281,18713.55790995384,3338.5297229232624,9600.0,175823.81452052298,1073403.2552967805,39699.497013680084,7082.4560141381035,11147468.959560482,7302681.702307769
122.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,7118396188.072873,145336005.41893348,68140940.6757479,493148679.865735,44009436.56412584,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,128730151.53006634,7275813.185369154,3593000.824912249,114804.8078233807,7397230.197986024,3500.0,880188.7312825168,1071405.9907323944,581049.152007545,2425271.061789718,11828.20205241611,2109.3194226294436,130000.0,1022114.1101362185,48505.42123579437,18313.908954050137,3265.9134236850837,9600.0,174403.20650272016,1056127.7235566133,39061.25076337554,6965.780136513403,11336177.93234535,7301839.415804234
123.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,7248743353.964718,144169906.09851867,67228416.53650042,493167543.94803905,43918530.90524426,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,130899438.0682153,7309823.063497937,3614703.94995402,114776.80472481351,7397513.159220586,3500.0,878370.6181048852,1088771.2238322692,578651.2070624685,2436607.687832646,11709.26457027776,2087.233171557281,130000.0,1008426.2480475063,48732.15375665292,17923.990161809397,3195.0381347910275,9600.0,173003.88731822238,1039248.0912227846,38437.614801411306,6851.691168777106,11527649.630972352,7301083.132604208
124.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,7381412733.746943,143021152.63816592,66328800.72298713,493185391.29468256,43825635.703496724,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,133100431.29822159,7344003.814062309,3636357.605227019,114750.30865480441,7397780.869420238,3500.0,876512.7140699346,1106353.2606265012,576205.903444682,2448001.2713541035,11591.591778377036,2065.3569410779646,130000.0,994932.0108448069,48960.02542708207,17543.530602314608,3125.8565167981883,9600.0,171625.38316579908,1022752.5050974778,37828.15218633091,6740.11284903367,11721904.133178234,7300403.602122892
125.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,7516438786.421949,141889363.81350353,65441910.84916746,493202304.35620743,43730681.66143695,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,135333332.4664554,7378351.754463744,3657954.3526628427,114725.1975720522,7398034.565343111,3500.0,874613.633228739,1124150.5519446996,573711.7555721814,2459450.5848212484,11475.138621630002,2043.6832601525166,130000.0,981628.6627375118,49189.01169642497,17172.268305178604,3058.3227298003712,9600.0,170267.23657620422,1006629.5781700384,37232.44314599014,6630.971816637788,11918960.259815913,7299793.41252919
126.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,7653856196.062517,140774169.62092584,64567566.96816682,493218356.75455785,43633602.63711552,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,137598332.5553552,7412863.087559776,3679486.7225241833,114701.36248651418,7398275.351318368,3500.0,872672.0527423105,1142161.394060108,571167.3837281084,2470954.3625199255,11359.862224488306,2022.2050307938339,130000.0,968513.5045225023,49419.087250398516,16809.949685540912,2992.392350341489,9600.0,168929.003545111,990868.34162306,36650.08330758776,6524.197334352395,12118835.81195208,7299245.973137451
127.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,7793699911.675045,139675208.2771171,63705591.55480643,493233625.22653085,43534334.880545154,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,139895612.54915923,7447533.9491085205,3700947.188146912,114678.68973329723,7398504.378397962,3500.0,870686.6976109031,1160383.9133436112,568571.4940474351,2482511.316369507,11245.721403970592,2000.9154536925769,130000.0,955583.8733220964,49650.22632739014,16456.328929023108,2928.0222835241643,9600.0,167610.24993254052,975458.1903628022,36080.681688052406,6419.720974405138,12321547.878776234,7298754.387331951
128.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,7936005086.609668,138592128.3711049,62855809.47072418,493248180.3846089,43432817.688125364,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,142225342.0363578,7482360.355239528,3722328.192661226,114657.07469633255,7398722.705769134,3500.0,868656.3537625073,1178816.072377736,565922.8956989807,2494120.1184131764,11132.676973309231,1979.8080738847148,130000.0,942837.1420608626,49882.40236826353,16111.168005679669,2865.1707557698223,9600.0,166310.55404532587,960388.902321641,35523.86141000356,6317.476722238955,12527112.490157641,7298312.325760773
129.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,8080807087.767564,137524587.4362149,62018047.941591635,493262092.1959735,43328993.07183561,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,144587678.96103328,7517338.220638834,3743622.1399179217,114636.41367794883,7398931.382939602,3500.0,866579.8614367122,1197455.661376865,563220.4921857534,2505779.406879611,11020.691499904586,1958.8767436134958,130000.0,930270.7191238744,50115.58813759223,15774.236263866604,2803.797254085231,9600.0,165029.50492345786,945650.6074750558,34979.25855958439,6217.400795749196,12735544.727341212,7297913.509443285
130.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,8228141196.500017,136472264.33441684,61192136.49536732,493275365.3148604,43222809.35432627,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,146982764.36014667,7552463.08799076,3764821.5358345658,114616.69995228044,7399130.479722906,3500.0,864456.1870865254,1216300.3537066502,560463.3745441303,2517487.69599692,10909.731163098892,1938.115904773518,130000.0,917882.0474305097,50349.753919938405,15445.311594335068,2743.862667891872,9600.0,163766.7172013002,931233.946628147,34446.528056576484,6119.4325407845035,12946856.564450914,7297557.823903006
131.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,8378043165.420045,135434833.59191555,60377907.00657563,493288069.91392255,43114213.928236395,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,149410731.03737238,7587730.66708212,3785918.720325914,114597.82946399723,7399321.048708838,3500.0,862284.2785647279,1235347.5890420016,557650.63279492,2529243.55569404,10799.761814969463,1917.5199885214886,130000.0,905668.6050986344,50584.87111388081,15124.177275799533,2685.328874206295,9600.0,162521.80031029865,917129.7075034928,33925.330209599015,6023.512361534611,13161060.98528652,7297238.954156966
132.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,8530548859.228261,134411980.45399266,59575193.62711854,493300263.29526216,43003157.6118059,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,151871697.27723864,7623136.500511782,3806906.0318710823,114579.71724423475,7399503.949428932,3500.0,860063.152236118,1254594.6369114255,554781.469375746,2541045.500170594,10690.751271276657,1897.0837642362656,130000.0,893627.9044067782,50820.91000341188,14810.623507117018,2628.1589273391087,9600.0,161294.3765447912,903329.0244782254,33415.338098773405,5929.582849239603,13378169.447709667,7296951.792713852
133.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,8685694287.2838,133403398.52520436,58783832.765614524,493312000.97996545,42889594.045031615,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,154365766.96538058,7658676.006554165,3827775.7892409526,114562.28094454134,7399680.014699481,3500.0,857791.8809006324,1274038.5847745154,551855.1832042834,2552892.0021847216,10582.668933128016,1876.8022815907339,130000.0,881757.4914842178,51057.840043694436,14504.446932412158,2572.316989974722,9600.0,160084.0782302452,889823.3369037248,32916.23603767629,5837.588540968363,13598192.175109975,7296691.392006626
134.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,8843515520.012821,132408791.80819318,58003663.06583972,493323322.21228415,42773480.351071395,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,156893027.83313647,7694344.41810522,3848520.320458585,114545.46237474291,7399849.833184262,3500.0,855469.607021428,1293676.3456674486,548871.1864030472,2564781.47270174,10475.486076659296,1856.6709144843114,130000.0,870054.9459875958,51295.62945403481,14205.450663689595,2517.7683289733754,9600.0,158890.5501698318,876604.4074052722,32427.720251650368,5747.476019124617,13821137.594762405,7296454.33622367
135.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,9004048383.903831,131427884.95308343,57234525.38651636,493334186.91119003,42654780.16274595,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,159453546.20221815,7730136.537149482,3869132.088626966,114529.3211814418,7400012.80366785,3500.0,853095.603254919,1313504.709014299,545829.0812196557,2576712.179049827,10369.177355372725,1836.685589207634,130000.0,858517.8807977454,51534.243580996554,13913.445159464283,2464.4794225047935,9600.0,157713.4619437001,863664.4471620467,31949.503509815124,5659.194617633852,14047010.045480825,7296244.708841679
136.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,9167329354.610626,130460389.9167245,56476262.75902279,493344674.31079984,42533454.07615683,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,162047380.8359716,7766047.521442388,3889603.3283696906,114513.73974495044,7400170.114661997,3500.0,850669.0815231367,1333520.1828002476,542728.4146945627,2588682.5071474626,10263.715800748778,1816.8420229989486,130000.0,847143.9413853418,51773.65014294925,13628.244473377074,2412.4174655272777,9600.0,156552.4679000694,850995.6668611896,31481.298531800774,5572.693868528398,14275816.56423964,7296055.299562339
137.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,9333394794.523743,129506032.85431136,55728720.37561106,493354820.002091,42409467.47737249,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,164674570.29935387,7802072.229887962,3909926.3481136826,114498.66526557202,7400322.300031365,3500.0,848189.3495474498,1353719.1162320666,539568.8795142944,2600690.743295987,10159.076847948325,1797.1363371265418,130000.0,835930.8056341659,52013.814865919754,13349.668991616698,2361.5507188816023,9600.0,155407.2394251736,838590.6272830988,31022.83094551562,5487.925488424603,14507561.258038484,7295883.019988452
138.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,9502281144.5059,128564546.29613118,54991745.56004157,493364661.38169193,42282788.35616298,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,167335135.6096627,7838205.404079735,3930093.4519537697,114484.0422479073,7400469.920725379,3500.0,845655.7671232596,1374097.6634659416,536350.2573516215,2612735.134693245,10055.237151638697,1777.5648762732417,130000.0,824876.1834006235,52254.7026938649,13077.544421409846,2311.8483712353614,9600.0,154277.4555553574,826442.128216503,30573.8351835069,5404.842743695212,14742246.796317967,7295724.604533428
139.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,9674024619.379555,127635677.20906709,54265187.74508298,493374199.1173952,42153389.608547956,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,170029075.03819895,7874441.433317797,3950097.0308943037,114469.86976220607,7400612.986760928,3500.0,843067.7921709592,1394651.8167127979,533072.4766470116,2624813.811105932,9952.17573246108,1758.1243809937746,130000.0,813977.8161762448,52496.27622211865,12811.702442181433,2263.280616334791,9600.0,153162.81265088049,814543.3048308585,30134.058046395603,5323.4009902825965,14979872.789280914,7295580.258645382
140.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,9848661435.198818,126719179.65272379,53548898.44435361,493383430.42536235,42021247.0646674,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,172756367.31861416,7910774.56509425,3969929.501165425,114456.15200585857,7400751.456380435,3500.0,840424.9412933481,1415377.3811526496,529735.5614609456,2636924.855031417,9849.872891960329,1738.8118234098297,130000.0,803233.4766653042,52738.49710062834,12551.979772748567,2215.8185263355717,9600.0,152063.01558326854,802887.5245929643,29703.254894648475,5243.557086582015,15220437.009722985,7295450.510699592
141.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,10026228138.493193,125814804.4815089,52842731.22307762,493392396.1175149,41886336.696965605,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,175516976.33934835,7947199.180554804,3989583.2008681144,114442.82838745018,7400885.941762723,3500.0,837726.7339393122,1436269.9292245468,526339.5605674703,2649066.3935182677,9748.308739770831,1719.6241852322937,130000.0,792640.9683461642,52981.327870365356,12298.217013869493,2169.433896364512,9600.0,150977.76537781066,791468.2513360155,29281.184625737442,5165.268622365549,15463937.272400023,7295331.756707111
142.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,10206761101.28876,124922313.21349083,52146541.67771817,493401114.9962458,41748638.53416108,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,178310842.8087712,7983709.397443003,4009050.542260613,114429.87101339384,7401016.724943687,3500.0,834972.7706832216,1457324.8589920618,522884.6458368119,2661236.4658143343,9647.465177149908,1700.5587563518345,130000.0,782198.1251657725,53224.72931628669,12050.259903276428,2124.0994000546384,9600.0,149906.775856189,780279.2169304753,28867.616020340825,5088.494884093042,15710368.719217638,7295222.471220023
143.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,10390296662.304047,124041473.18007982,51460187.40873467,493409605.5079935,41608135.38102796,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,181137886.05999535,8020299.202117749,4028323.970848217,114417.25251322219,7401144.082619903,3500.0,832162.7076205593,1478537.3759957287,519371.0789657852,2673433.067372583,9547.325191414127,1681.6130280982743,130000.0,771902.8111310201,53468.66134745166,11807.958686519889,2079.7885024755237,9600.0,148849.76781609576,769314.353434223,28462.325235854816,5013.196467805079,15959724.62536267,7295121.157736103
144.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,10576870662.578321,123172063.88061102,50783528.092610545,493417862.2236298,41464814.02339398,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,183997996.53000948,8056962.126374317,4047395.9786723373,114404.98099662543,7401267.933354447,3500.0,829296.2804678796,1499902.474408693,515799.24059839506,2685654.042124772,9447.87359517401,1662.7847960738272,130000.0,761752.9213891581,53713.08084249545,11571.168602498903,2036.4755128466181,9600.0,147806.4766567332,758567.8660304662,28065.098503616988,4939.335674004555,16211994.963943448,7295028.576196969
145.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,10766519263.381939,122313864.32512361,50116425.27462797,493425900.7461457,41318662.94297994,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,186891047.9569466,8093691.871966853,4066259.101825735,114393.0333127188,7401388.511192186,3500.0,826373.2588595988,1521414.9773537042,512169.5722186751,2697897.290655617,9349.09550421548,1644.0719455364608,130000.0,751746.3791194195,53957.945813112354,11339.748502243852,1994.135408454431,9600.0,146776.63719014832,748034.0703072373,27675.726115419242,4866.875609324489,16467168.918656796,7294943.491205222
