Time,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total,n1,k1,m1,d0,d1,k2,m2,n2,d2,n,r_l,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
8.58,0.0,0.0,0.6453899362186354,0.5546100637813647,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006453899362186354,0.0,0.011092201275627293,0.0
8.59,0.0,0.0,0.6454363103865709,0.5545636896134292,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006454363103865709,0.0,0.011091273792268583,0.0
8.6,0.0,0.0,0.6454826706652932,0.5545173293347069,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006454826706652932,0.0,0.011090346586694137,0.0
8.61,0.0,0.0,0.645529017059307,0.5544709829406931,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00645529017059307,0.0,0.011089419658813863,0.0
8.620000000000001,0.0,0.0,0.6455753495731172,0.5544246504268828,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006455753495731173,0.0,0.011088493008537656,0.0
8.63,0.0,0.0,0.6456216682112285,0.5543783317887716,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006456216682112285,0.0,0.011087566635775432,0.0
8.64,0.0,0.0,0.6456679729781455,0.5543320270218546,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006456679729781455,0.0,0.011086640540437091,0.0
8.65,0.0,0.0,0.645714263878373,0.554285736121627,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006457142638783731,0.0,0.01108571472243254,0.0
8.66,0.0,0.0,0.6457605409164159,0.5542394590835842,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006457605409164159,0.0,0.011084789181671684,0.0
8.67,0.0,0.0,0.6458068040967787,0.5541931959032214,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006458068040967787,0.0,0.011083863918064428,0.0
8.68,0.0,0.0,0.6458530534239663,0.5541469465760338,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006458530534239663,0.0,0.011082938931520677,0.0
8.69,0.0,0.0,0.6458992889024834,0.5541007110975167,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006458992889024834,0.0,0.011082014221950334,0.0
8.700000000000001,0.0,0.0,0.6459455105368347,0.5540544894631654,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006459455105368347,0.0,0.011081089789263308,0.0
8.71,0.0,0.0,0.6459917183315249,0.5540082816684752,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006459917183315249,0.0,0.011080165633369504,0.0
8.72,0.0,0.0,0.6460379122910588,0.5539620877089413,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064603791229105876,0.0,0.011079241754178825,0.0
8.73,0.0,0.0,0.6460840924199411,0.5539159075800589,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006460840924199411,0.0,0.011078318151601178,0.0
8.74,0.0,0.0,0.6461302587226767,0.5538697412773234,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006461302587226768,0.0,0.011077394825546467,0.0
8.75,0.0,0.0,0.6461764112037701,0.55382358879623,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006461764112037701,0.0,0.0110764717759246,0.0
8.76,0.0,0.0,0.6462225498677262,0.5537774501322739,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006462225498677262,0.0,0.011075549002645478,0.0
8.77,0.0,0.0,0.6462686747190496,0.5537313252809505,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006462686747190496,0.0,0.011074626505619009,0.0
8.78,0.0,0.0,0.6463147857622452,0.5536852142377549,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006463147857622452,0.0,0.011073704284755096,0.0
8.790000000000001,0.0,0.0,0.6463608830018176,0.5536391169981825,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006463608830018176,0.0,0.011072782339963649,0.0
8.8,0.0,0.0,0.6464069664422717,0.5535930335577284,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006464069664422717,0.0,0.011071860671154567,0.0
8.81,0.0,0.0,0.646453036088112,0.5535469639118881,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646453036088112,0.0,0.011070939278237761,0.0
8.82,0.0,0.0,0.6464990919438435,0.5535009080561566,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064649909194384346,0.0,0.011070018161123131,0.0
8.83,0.0,0.0,0.6465451340139707,0.5534548659860293,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006465451340139708,0.0,0.011069097319720587,0.0
8.84,0.0,0.0,0.6465911623029985,0.5534088376970016,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006465911623029986,0.0,0.011068176753940031,0.0
8.85,0.0,0.0,0.6466371768154315,0.5533628231845685,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006466371768154316,0.0,0.011067256463691371,0.0
8.86,0.0,0.0,0.6466831775557746,0.5533168224442254,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006466831775557747,0.0,0.011066336448884509,0.0
8.870000000000001,0.0,0.0,0.6467291645285325,0.5532708354714676,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006467291645285325,0.0,0.011065416709429352,0.0
8.88,0.0,0.0,0.6467751377382098,0.5532248622617902,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064677513773820985,0.0,0.011064497245235805,0.0
8.89,0.0,0.0,0.6468210971893115,0.5531789028106886,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006468210971893115,0.0,0.011063578056213772,0.0
8.9,0.0,0.0,0.646867042886342,0.5531329571136581,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646867042886342,0.0,0.011062659142273161,0.0
8.91,0.0,0.0,0.6469129748338063,0.5530870251661938,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006469129748338063,0.0,0.011061740503323876,0.0
8.92,0.0,0.0,0.646958893036209,0.553041106963791,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646958893036209,0.0,0.011060822139275821,0.0
8.93,0.0,0.0,0.6470047974980548,0.5529952025019452,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006470047974980548,0.0,0.011059904050038904,0.0
8.94,0.0,0.0,0.6470506882238487,0.5529493117761514,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006470506882238487,0.0,0.011058986235523028,0.0
8.950000000000001,0.0,0.0,0.6470965652180952,0.5529034347819048,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006470965652180952,0.0,0.011058068695638096,0.0
8.96,0.0,0.0,0.6471424284852991,0.5528575715147009,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006471424284852992,0.0,0.011057151430294019,0.0
8.97,0.0,0.0,0.6471882780299651,0.5528117219700349,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006471882780299651,0.0,0.011056234439400698,0.0
8.98,0.0,0.0,0.647234113856598,0.552765886143402,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00647234113856598,0.0,0.011055317722868042,0.0
8.99,0.0,0.0,0.6472799359697026,0.5527200640302975,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006472799359697026,0.0,0.01105440128060595,0.0
9.0,0.0,0.0,0.6473257443737834,0.5526742556262166,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006473257443737834,0.0,0.011053485112524334,0.0
9.01,0.0,0.0,0.6473715390733453,0.5526284609266547,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006473715390733453,0.0,0.011052569218533094,0.0
9.02,0.0,0.0,0.6474173200728931,0.552582679927107,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064741732007289315,0.0,0.01105165359854214,0.0
9.03,0.0,0.0,0.6474630873769315,0.5525369126230686,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006474630873769315,0.0,0.011050738252461372,0.0
9.040000000000001,0.0,0.0,0.6475088409899651,0.552491159010035,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006475088409899651,0.0,0.0110498231802007,0.0
9.05,0.0,0.0,0.6475545809164988,0.5524454190835013,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006475545809164988,0.0,0.011048908381670027,0.0
9.06,0.0,0.0,0.6476003071610372,0.5523996928389628,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006476003071610372,0.0,0.011047993856779258,0.0
9.07,0.0,0.0,0.6476460197280852,0.5523539802719148,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006476460197280852,0.0,0.011047079605438296,0.0
9.08,0.0,0.0,0.6476917186221475,0.5523082813778526,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064769171862214744,0.0,0.011046165627557052,0.0
9.09,0.0,0.0,0.6477374038477287,0.5522625961522714,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064773740384772875,0.0,0.011045251923045427,0.0
9.1,0.0,0.0,0.6477830754093337,0.5522169245906664,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006477830754093337,0.0,0.011044338491813329,0.0
9.11,0.0,0.0,0.6478287333114671,0.552171266688533,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064782873331146705,0.0,0.01104342533377066,0.0
9.120000000000001,0.0,0.0,0.6478743775586336,0.5521256224413664,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006478743775586337,0.0,0.011042512448827329,0.0
9.13,0.0,0.0,0.6479200081553382,0.5520799918446618,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006479200081553382,0.0,0.011041599836893236,0.0
9.14,0.0,0.0,0.6479656251060855,0.5520343748939146,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006479656251060855,0.0,0.011040687497878293,0.0
9.15,0.0,0.0,0.6480112284153802,0.5519887715846199,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006480112284153802,0.0,0.011039775431692399,0.0
9.16,0.0,0.0,0.648056818087727,0.5519431819122731,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00648056818087727,0.0,0.011038863638245463,0.0
9.17,0.0,0.0,0.6481023941276306,0.5518976058723695,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006481023941276306,0.0,0.011037952117447389,0.0
9.18,0.0,0.0,0.648147956539596,0.5518520434604041,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00648147956539596,0.0,0.011037040869208082,0.0
9.19,0.0,0.0,0.6481935037691247,0.5518064962308754,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006481935037691247,0.0,0.011036129924617508,0.0
9.200000000000001,0.0,0.0,0.6482390366339206,0.5517609633660795,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006482390366339206,0.0,0.01103521926732159,0.0
9.21,0.0,0.0,0.6482845558404914,0.5517154441595087,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064828455584049136,0.0,0.011034308883190173,0.0
9.22,0.0,0.0,0.6483300613930643,0.5516699386069358,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064833006139306424,0.0,0.011033398772138716,0.0
9.23,0.0,0.0,0.648375553295866,0.551624446704134,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006483755532958661,0.0,0.011032488934082681,0.0
9.24,0.0,0.0,0.6484210315531236,0.5515789684468765,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006484210315531236,0.0,0.01103157936893753,0.0
9.25,0.0,0.0,0.648466496169064,0.551533503830936,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064846649616906405,0.0,0.011030670076618721,0.0
9.26,0.0,0.0,0.6485119471479142,0.5514880528520859,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064851194714791414,0.0,0.011029761057041718,0.0
9.27,0.0,0.0,0.6485573844939011,0.551442615506099,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006485573844939011,0.0,0.011028852310121979,0.0
9.28,0.0,0.0,0.6486028082112517,0.5513971917887484,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006486028082112517,0.0,0.011027943835774967,0.0
9.290000000000001,0.0,0.0,0.648648218304193,0.5513517816958071,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00648648218304193,0.0,0.011027035633916143,0.0
9.3,0.0,0.0,0.6486936147769518,0.5513063852230483,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064869361477695175,0.0,0.011026127704460967,0.0
9.31,0.0,0.0,0.6487389976337551,0.551261002366245,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006487389976337551,0.0,0.0110252200473249,0.0
9.32,0.0,0.0,0.6487843668788299,0.5512156331211702,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006487843668788299,0.0,0.011024312662423404,0.0
9.33,0.0,0.0,0.6488297225164031,0.5511702774835969,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006488297225164031,0.0,0.011023405549671938,0.0
9.34,0.0,0.0,0.6488750645507018,0.5511249354492983,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006488750645507017,0.0,0.011022498708985966,0.0
9.35,0.0,0.0,0.6489203929859528,0.5510796070140472,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006489203929859529,0.0,0.011021592140280945,0.0
9.36,0.0,0.0,0.6489657078263831,0.551034292173617,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064896570782638306,0.0,0.01102068584347234,0.0
9.370000000000001,0.0,0.0,0.6490110090762197,0.5509889909237804,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006490110090762197,0.0,0.011019779818475609,0.0
9.38,0.0,0.0,0.6490562967396895,0.5509437032603106,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006490562967396894,0.0,0.011018874065206212,0.0
9.39,0.0,0.0,0.6491015708210194,0.5508984291789807,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006491015708210194,0.0,0.011017968583579615,0.0
9.4,0.0,0.0,0.6491468313244364,0.5508531686755637,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006491468313244364,0.0,0.011017063373511273,0.0
9.41,0.0,0.0,0.6491920782541675,0.5508079217458326,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006491920782541675,0.0,0.011016158434916653,0.0
9.42,0.0,0.0,0.6492373116144395,0.5507626883855605,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006492373116144395,0.0,0.011015253767711211,0.0
9.43,0.0,0.0,0.6492825314094796,0.5507174685905205,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006492825314094796,0.0,0.01101434937181041,0.0
9.44,0.0,0.0,0.6493277376435146,0.5506722623564855,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493277376435146,0.0,0.01101344524712971,0.0
9.450000000000001,0.0,0.0,0.6493729303207715,0.5506270696792286,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493729303207715,0.0,0.011012541393584572,0.0
9.46,0.0,0.0,0.6494181094454772,0.5505818905545229,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006494181094454772,0.0,0.011011637811090458,0.0
9.47,0.0,0.0,0.6494632750218586,0.5505367249781414,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006494632750218586,0.0,0.011010734499562828,0.0
9.48,0.0,0.0,0.6495084270541428,0.5504915729458573,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006495084270541428,0.0,0.011009831458917145,0.0
9.49,0.0,0.0,0.6495535655465567,0.5504464344534433,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064955356554655674,0.0,0.011008928689068867,0.0
9.5,0.0,0.0,0.6495986905033272,0.5504013094966729,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006495986905033272,0.0,0.011008026189933458,0.0
9.51,0.0,0.0,0.6496438019286813,0.5503561980713187,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006496438019286814,0.0,0.011007123961426375,0.0
9.52,0.0,0.0,0.649688899826846,0.5503111001731541,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00649688899826846,0.0,0.011006222003463082,0.0
9.53,0.0,0.0,0.6497339842020481,0.550266015797952,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006497339842020481,0.0,0.01100532031595904,0.0
9.540000000000001,0.0,0.0,0.6497790550585147,0.5502209449414853,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006497790550585148,0.0,0.011004418898829707,0.0
9.55,0.0,0.0,0.6498241124004728,0.5501758875995273,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006498241124004728,0.0,0.011003517751990545,0.0
9.56,0.0,0.0,0.6498691562321491,0.5501308437678509,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064986915623214915,0.0,0.01100261687535702,0.0
9.57,0.0,0.0,0.6499141865577708,0.5500858134422293,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064991418655777075,0.0,0.011001716268844585,0.0
9.58,0.0,0.0,0.6499592033815648,0.5500407966184353,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064995920338156475,0.0,0.011000815932368705,0.0
9.59,0.0,0.0,0.6500042067077578,0.5499957932922422,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006500042067077578,0.0,0.010999915865844844,0.0
9.6,0.0,0.0,0.6500491965405771,0.5499508034594229,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065004919654057716,0.0,0.010999016069188459,0.0
9.61,0.0,0.0,0.6500941728842496,0.5499058271157504,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065009417288424964,0.0,0.01099811654231501,0.0
