Time,R,O,I1,S,A,I2,open_probability,Phi1,k1,L1,l2,lminus2,c,L3,Phi2,k2,l4,Phi_minus2,kminus1,kminus2,kminus3,lminus4,L5,Phi3,k3,Phi4,k4,l6,Phi_minus4,kminus4,lminus6,Phi5,IP3,compartment,v1,v2,v3,v4,v5
9.47,9.122262243330478e-05,6.01794411601677e-05,4.2199050103308635e-05,1.8780613276231415e-07,0.32354858280158894,0.6762576282785865,0.0071905803933792955,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.016976208843158e-06,-7.559322606480572e-06,-2.774146798204273e-11,8.025648247853012e-06,7.9419711487283e-06
9.48,9.121806464384492e-05,6.0179355071283676e-05,4.212376652478682e-05,1.8780585648399226e-07,0.32354858363493616,0.6762577073729724,0.00719058046660906,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.951387188883568e-06,-7.497477772909085e-06,-2.751450714452876e-11,7.959988279473973e-06,7.876994998268216e-06
9.49,9.121354414287827e-05,6.017926968671719e-05,4.2049098861291634e-05,1.8780558246598184e-07,0.3235485844614731,0.6762577858202585,0.007190580539240387,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.88633477018805e-06,-7.436138908408218e-06,-2.7289403146383737e-11,7.894865492831526e-06,7.812550454677769e-06
9.5,9.120906062533766e-05,6.0179185000706006e-05,4.1975042073858026e-05,1.8780531068979054e-07,0.32354858528125535,0.676257863625739,0.007190580611278159,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.821814562678463e-06,-7.375301873510123e-06,-2.7066140796071757e-11,7.830275493073136e-06,7.748633168325192e-06
9.51,9.120461378865177e-05,6.017910100753498e-05,4.190159116474609e-05,1.8780504113707732e-07,0.3235485860943379,0.6762579407946651,0.007190580682727205,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.757822212193458e-06,-7.314962562613063e-06,-2.6844705028264816e-11,7.766213921324427e-06,7.685238824883811e-06
9.52,9.120020333272469e-05,6.01790177015358e-05,4.182874117710377e-05,1.878047737896512e-07,0.3235485869007754,0.6762580173322444,0.007190580753592335,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.694353400193588e-06,-7.255116903704322e-06,-2.662508089621953e-11,7.702676454383883e-06,7.622363145776134e-06
9.53,9.119582895991565e-05,6.017893507708649e-05,4.1756487194632305e-05,1.8780450862947002e-07,0.32354858770062206,0.6762580932436427,0.007190580823878302,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.631403843470514e-06,-7.195760858085403e-06,-2.6407253578553385e-11,7.639658804410587e-06,7.560001886841583e-06
9.540000000000001,9.119149037501901e-05,6.017885312861107e-05,4.16848243412545e-05,1.8780424563863923e-07,0.3235485884939316,0.6762581685339829,0.007190580893589832,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.56896929385905e-06,-7.136890420099453e-06,-2.619120837670365e-11,7.577156718632794e-06,7.498150839335693e-06
9.55,9.118718728524424e-05,6.017877185057919e-05,4.161374778078567e-05,1.878039847994107e-07,0.3235485892807573,0.6762582432083463,0.007190580962731608,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.507045537947675e-06,-7.078501616861003e-06,-2.5976930708151102e-11,7.515165979098126e-06,7.43680582870887e-06
9.56,9.118291940019624e-05,6.017869123750575e-05,4.1543252716607215e-05,1.878037260941815e-07,0.3235485900611521,0.6762583172717724,0.007190581031308281,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.445628396797292e-06,-7.020590507987794e-06,-2.5764406112349268e-11,7.45368240234745e-06,7.3759627141622985e-06
9.57,9.117868643185569e-05,6.01786112839505e-05,4.147333439134296e-05,1.8780346950549268e-07,0.32354859083516846,0.6762583907292599,0.0071905810993244555,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.384713725657171e-06,-6.963153185334901e-06,-2.555362024903035e-11,7.3927018391165e-06,7.315617389536122e-06
9.58,9.117448809455966e-05,6.0178531984517736e-05,4.1403988086538096e-05,1.878032150160282e-07,0.32354859160285837,0.676258463585766,0.007190581166784706,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.324297413686086e-06,-6.90618577273095e-06,-2.5344558888887867e-11,7.332220174148529e-06,7.255765781533086e-06
9.59,9.117032410498228e-05,6.0178453333855866e-05,4.133520912234075e-05,1.878029626086136e-07,0.32354859236427347,0.6762585358462078,0.0071905812336935685,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.264375383674764e-06,-6.84968442571659e-06,-2.5137207925435116e-11,7.27223332581961e-06,7.196403850606714e-06
9.6,9.116619418211567e-05,6.017837532665709e-05,4.1266992857186156e-05,1.8780271226621504e-07,0.3235485931194649,0.6762586075154619,0.007190581300055535,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.204943591770712e-06,-6.793645331284976e-06,-2.4931553367381874e-11,7.212737245881895e-06,7.1375275902951785e-06
9.61,9.116209804725095e-05,6.017829795765705e-05,4.1199334687483446e-05,1.878024639719379e-07,0.32354859386848345,0.6762586785983652,0.007190581365875071,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.1459980272056516e-06,-6.7380647076245215e-06,-2.4727581331858135e-11,7.153727919248509e-06,7.079133026777207e-06
9.620000000000001,9.115803542395938e-05,6.017822122163444e-05,4.113223004730492e-05,1.878022177090259e-07,0.32354859461137947,0.676258749099715,0.007190581431156599,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.0875347120227285e-06,-6.682938803863622e-06,-2.4525278053731474e-11,7.095201363667425e-06,7.021216218761062e-06
9.63,9.115400603807382e-05,6.017814511341067e-05,4.106567440807801e-05,1.878019734608598e-07,0.3235485953482029,0.6762588190242691,0.007190581495904509,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,7.029549700812189e-06,-6.6282638998176055e-06,-2.4324629882218913e-11,7.037153629436965e-06,6.9637732572624955e-06
9.64,9.115000961767017e-05,6.017806962784953e-05,4.099966327827955e-05,1.878017312109564e-07,0.3235485960790033,0.6762588883767466,0.007190581560123155,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.9720390804414115e-06,-6.574036305737556e-06,-2.4125623275804723e-11,6.979580799197638e-06,6.906800265160662e-06
9.65,9.114604589304895e-05,6.017799475985684e-05,4.093419220313274e-05,1.8780149094296722e-07,0.3235485968038299,0.6762589571618282,0.007190581623816858,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.914998969791879e-06,-6.520252362061409e-06,-2.3928244803934494e-11,6.92247898764764e-06,6.85029339742016e-06
9.66,9.114211459671722e-05,6.0177920504380066e-05,4.086925676430651e-05,1.8780125264067763e-07,0.32354859752273135,0.6762590253841557,0.007190581686989898,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.858425519498104e-06,-6.466908439166962e-06,-2.373248114447403e-11,6.865844341244487e-06,6.7942488398697876e-06
9.67,9.113821546337047e-05,6.0177846856408034e-05,4.0804852579617316e-05,1.8780101628800566e-07,0.323548598235756,0.6762590930483334,0.007190581749646529,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.802314911687852e-06,-6.414000937126885e-06,-2.3538319088791553e-11,6.809673037989905e-06,6.738662810201745e-06
9.68,9.11343482298747e-05,6.017777381097056e-05,4.074097530273344e-05,1.8780078186900085e-07,0.3235485989429518,0.6762591601589278,0.007190581811790954,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.7466633597230204e-06,-6.361526285465846e-06,-2.3345745532440336e-11,6.753961287138399e-06,6.683531556750388e-06
9.69,9.113051263524868e-05,6.0177701363138136e-05,4.067762062288165e-05,1.8780054936784333e-07,0.3235485996443664,0.6762592267204681,0.007190581873427361,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.69146710794463e-06,-6.309480942919509e-06,-2.3154747478546834e-11,6.698705328989085e-06,6.628851358381205e-06
9.700000000000001,9.112670842064634e-05,6.017762950802156e-05,4.061478426455629e-05,1.8780031876884258e-07,0.3235486003400469,0.6762592927374462,0.007190581934559898,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.636722431421294e-06,-6.257861397195555e-06,-2.2965312039504757e-11,6.64390143457344e-06,6.574618524823883e-06
9.71,9.11229353293393e-05,6.017755824077166e-05,4.055246198723081e-05,1.8780009005643646e-07,0.32354860103004013,0.6762593582143176,0.0071905819951926745,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.582425635694427e-06,-6.206664164736701e-06,-2.2777426426810667e-11,6.5895459054263195e-06,6.5208293954510665e-06
9.72,9.111919310669956e-05,6.01774875565789e-05,4.049064958507146e-05,1.877998632151902e-07,0.3235486017143925,0.676259423155501,0.007190582055329762,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.528573056532785e-06,-6.155885790485535e-06,-2.259107796546354e-11,6.53563507336391e-06,6.467480340277554e-06
9.73,9.111548150018228e-05,6.0177417450673127e-05,4.042934288665361e-05,1.8779963822979526e-07,0.32354860239315003,0.6762594875653792,0.007190582114975215,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.4751610596815775e-06,-6.105522847651408e-06,-2.2406254078718177e-11,6.4821653001923e-06,6.4145677582949645e-06
9.74,9.111180025930877e-05,6.017734791832321e-05,4.0368537754680104e-05,1.8779941508506834e-07,0.32354860306635846,0.6762595514482992,0.007190582174133048,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.42218604061961e-06,-6.05557193747915e-06,-2.222294228893223e-11,6.429132977499308e-06,6.362088078581962e-06
9.75,9.110814913564956e-05,6.017727895483672e-05,4.0308230085702153e-05,1.877991937659504e-07,0.3235486037340631,0.676259614808572,0.007190582232807241,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.369644424314468e-06,-6.0060296890197225e-06,-2.204113022942467e-11,6.376534526376931e-06,6.310037759416076e-06
9.76,9.110452788280767e-05,6.017721055555959e-05,4.0248415809842373e-05,1.877989742575056e-07,0.3235486043963087,0.6762596776504738,0.007190582291001733,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.31753266498291e-06,-5.9568927589027185e-06,-2.1860805629229192e-11,6.324366397220116e-06,6.258413287163478e-06
9.77,9.110093625640195e-05,6.0177142715875864e-05,4.0189090890520124e-05,1.8779875654492024e-07,0.32354860505314004,0.6762597399782456,0.0071905823487204475,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.2658472458512575e-06,-5.908157831110718e-06,-2.168195631902344e-11,6.272625069428384e-06,6.2072111780553385e-06
9.78,9.109737401405058e-05,6.0177075431207345e-05,4.0130251324179116e-05,1.8779854061350183e-07,0.3235486057046012,0.6762598017960937,0.007190582405967266,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.214584678914921e-06,-5.859821616755557e-06,-2.1504570227740883e-11,6.221307051246239e-06,6.1564279764114715e-06
9.790000000000001,9.109384091535474e-05,6.01770086970133e-05,4.00718931400172e-05,1.8779832644867819e-07,0.32354860635073607,0.6762598631081901,0.007190582462746045,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.163741504708114e-06,-5.811880853856309e-06,-2.1328635385958945e-11,6.170408879450917e-06,6.106060254640333e-06
9.8,9.109033672188242e-05,6.017694250879011e-05,4.001401239971845e-05,1.8779811403599622e-07,0.3235486069915881,0.6762599239186724,0.007190582519060602,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.113314292067497e-06,-5.764332307119194e-06,-2.1154139919122737e-11,6.119927119178914e-06,6.056104613350044e-06
9.81,9.108686119715221e-05,6.017687686207105e-05,3.995660519718734e-05,1.8779790336112116e-07,0.3235486076272005,0.6762599842316447,0.007190582574914728,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.063299637899941e-06,-5.717172767719262e-06,-2.0981072051780227e-11,6.069858363648428e-06,6.006557681237368e-06
9.82,9.108341410661748e-05,6.017681175242591e-05,3.989966765828514e-05,1.877976944098355e-07,0.323548608257616,0.6762600440511772,0.007190582630312187,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,6.013694166953978e-06,-5.670399053083758e-06,-2.0809420103347072e-11,6.0201992339581345e-06,5.957416113977487e-06
9.83,9.107999521765048e-05,6.017674717546071e-05,3.9843195940568496e-05,1.8779748716803799e-07,0.323548608882877,0.6762601033813072,0.007190582685256696,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,5.96449453159429e-06,-5.624008006677443e-06,-2.063917249149475e-11,5.970946378851261e-06,5.908676595223206e-06
9.84,9.107660429952663e-05,6.0176683126817464e-05,3.97871862330301e-05,1.8779728162174284e-07,0.32354860950302566,0.6762601622260384,0.007190582739751969,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,5.915697411569901e-06,-5.577996497789519e-06,-2.0470317725374302e-11,5.922096474493543e-06,5.860335835383701e-06
9.85,9.107324112340899e-05,6.0176619602173796e-05,3.9731634755841506e-05,1.8779707775707864e-07,0.32354861011810365,0.6762602205893422,0.007190582793801659,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,5.867299513796472e-06,-5.532361421322365e-06,-2.0302844409851486e-11,5.873646224223428e-06,5.812390571735548e-06
9.86,9.106990546233276e-05,6.017655659724271e-05,3.9676537760098066e-05,1.8779687556028749e-07,0.32354861072815244,0.6762602784751574,0.007190582847409414,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,5.8192975721303546e-06,-5.487099697582025e-06,-2.013674124381272e-11,5.825592358371656e-06,5.764837568644765e-06
9.870000000000001,9.106659709119005e-05,6.0176494107772304e-05,3.96218915275659e-05,1.8779667501772396e-07,0.3235486113332131,0.6762603358873904,0.007190582900578843,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,5.771688347148496e-06,-5.442208272070281e-06,-1.9971997015929915e-11,5.777931634011468e-06,5.717673616900676e-06
