Time,species_1,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
5.3100000000000005,3.905926835625786e-05,4.86894125391944e-07,2.590957945181179e-07,9.730442830150597e-07,5.368491161869107e-07,3.840671933893379e-06,1.0659556208846867e-06,5.988741669205295e-07,5.073935289999822e-07,1.96952468807947e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006575781212629057,0.0031085511186973724,0.0002032514192994436,0.002775269489485864,0.0001993731807466383
5.32,3.9019594706717886e-05,4.863996092829249e-07,2.588837982415351e-07,9.74425929810184e-07,5.376113999532226e-07,3.846125387719905e-06,1.0674691945144258e-06,5.997245214088623e-07,5.081139881357549e-07,1.9724978372275332e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006569102529767199,0.0031053939231626758,0.00020304498728371343,0.002772450802532929,0.0001992100513017667
5.33,3.897996135197022e-05,4.859055953881822e-07,2.5867162298166617e-07,9.75806173327029e-07,5.383729095012206e-07,3.8515733027116665e-06,1.068981230873564e-06,6.005740122292973e-07,5.088337155326636e-07,1.9754680061123227e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006562430629071933,0.003102239933743095,0.00020283876489858699,0.0027696349780899775,0.0001990467841292981
5.34,3.8940368251133874e-05,4.854120831987527e-07,2.5845927167438175e-07,9.771850149892873e-07,5.391336456163863e-07,3.857015684488073e-06,1.0704917315217362e-06,6.014226402580666e-07,5.095527119330923e-07,1.978435197481976e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000655576550366462,0.0030990891471869113,0.00020263275193145193,0.0027668220132561444,0.0001988833814883582
5.3500000000000005,3.890081536337125e-05,4.849190722064537e-07,2.5824674721803695e-07,9.78562456219141e-07,5.398936090833675e-07,3.8624525386625766e-06,1.072000698016921e-06,6.022704063704727e-07,5.102709780786369e-07,1.9813994140851273e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000654910714667392,0.0030959415602458524,0.00020242694816992117,0.0027640119051350136,0.0001987198456092047
5.36,3.886130264788815e-05,4.844265619038959e-07,2.5803405247349695e-07,9.799384984372605e-07,5.406528006859782e-07,3.867883870842658e-06,1.073508131915442e-06,6.031173114408876e-07,5.109885147101057e-07,1.9843606586709067e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006542455551235786,0.003092797169675099,0.0002022213534018334,0.002761204650834692,0.00019855617869324725
5.37,3.8821830063933705e-05,4.839345517844933e-07,2.5782119026416135e-07,9.813131430628066e-07,5.414112212071993e-07,3.8733096866298414e-06,1.075014034771969e-06,6.039633563427545e-07,5.117053225675194e-07,1.987318933988937e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006535810710493466,0.0030896559722332745,0.00020201596741525256,0.0027584002474678637,0.00019839238291306614
5.38,3.878239757080046e-05,4.834430413424751e-07,2.576081633759897e-07,9.826863915134286e-07,5.421688714291781e-07,3.878729991619687e-06,1.0765184081395163e-06,6.048085419485863e-07,5.124214023901109e-07,1.990274242789329e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006529172617597498,0.0030865179646824537,0.00020181078999846814,0.0027555986921518586,0.00019822846041243176
5.39,3.874300512782431e-05,4.82952030072897e-07,2.573949745575265e-07,9.840582452052669e-07,5.429257521332288e-07,3.8841447914017945e-06,1.0780212535694437e-06,6.056528691299667e-07,5.131367549163253e-07,1.993226587822679e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006522541265705718,0.0030833831437881575,0.00020160582093999493,0.0027527999820087185,0.0001980644133063242
5.4,3.8703652693617834e-05,4.824615173954164e-07,2.5718163149652427e-07,9.8542870557965e-07,5.436818641145636e-07,3.889554091665188e-06,1.0795225726407067e-06,6.064963387739828e-07,5.138513808977435e-07,1.9961759714061572e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006515916647854189,0.0030802515062583434,0.00020140106002458402,0.002750004113730722,0.00019790024751040487
5.41,3.866434022416562e-05,4.819715024649134e-07,2.569681591832098e-07,9.867977741694284e-07,5.444372082188878e-07,3.894957898460131e-06,1.0810223670325191e-06,6.073389518240488e-07,5.145652811336693e-07,1.999122394345556e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006509298756636565,0.003077123048591831,0.000201196507023312,0.002747211082500945,0.00019773598225445265
5.42,3.862506768244037e-05,4.814819851276856e-07,2.5675453749156727e-07,9.881654522640892e-07,5.451917851576389e-07,3.900356216876316e-06,1.0825206381574947e-06,6.081807090737983e-07,5.152784562965052e-07,2.0020658613775637e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000650268758582288,0.0030739977678435424,0.00020099216174361627,0.002744420887443469,0.0001975716020516549
5.43,3.858583502790247e-05,4.809929648773412e-07,2.5654076933835793e-07,9.895317412754363e-07,5.459455957097392e-07,3.905749052486232e-06,1.0840173875622452e-06,6.090216113921471e-07,5.159909071224361e-07,2.005006375226991e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006496083128591892,0.003070875660788894,0.00020078802397465847,0.002741633525672082,0.00019740710914643338
5.44,3.8546642220053775e-05,4.805044412081891e-07,2.56326857614956e-07,9.908966426138297e-07,5.466986406533139e-07,3.911136410856662e-06,1.085512616791798e-06,6.098616596471208e-07,5.167026343468932e-07,2.007943938618082e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006489485378129334,0.0030677567242065945,0.0002005840935058158,0.002738848994304566,0.00019724250576367484
5.45,3.850748921843766e-05,4.80016413615247e-07,2.561128051875625e-07,9.922601576881838e-07,5.47450920765691e-07,3.91651829754869e-06,1.0870063273895984e-06,6.107008547058565e-07,5.174136387045545e-07,2.0108785542744908e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006482894327627921,0.0030646409548786536,0.00020038037012668123,0.0027360672904627437,0.00019707779410889557
5.46,3.846837598263891e-05,4.795288815942498e-07,2.5589861489741977e-07,9.936222879059703e-07,5.482024368234026e-07,3.921894718117701e-06,1.088498520897511e-06,6.115391974346033e-07,5.181239209293457e-07,2.0138102249192636e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006476309970287332,0.0030615283495903753,0.000200176853627063,0.0027332884112725247,0.00019691297636840636
5.47,3.842930247228372e-05,4.790418446416577e-07,2.5568428956102493e-07,9.949830346732197e-07,5.489531896021851e-07,3.927265678113393e-06,1.0899891988558208e-06,6.123766886987224e-07,5.188334817544405e-07,2.01673895327482e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006469732299314208,0.003058418905130353,0.0001999735437969846,0.002730512353863952,0.0001967480547094769
5.48,3.8390268647039635e-05,4.785553022546651e-07,2.554698319703443e-07,9.96342399394521e-07,5.497031798769802e-07,3.932631183079774e-06,1.0914783628032351e-06,6.132133293626889e-07,5.195423219122614e-07,2.0196647420629302e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006463161307922143,0.0030553126182904676,0.0001997704404266844,0.0027277391153712545,0.00019658303128050053
5.49,3.8351274466615586e-05,4.78069253931209e-07,2.5525524489302724e-07,9.977003834730234e-07,5.504524084219352e-07,3.9379912385551725e-06,1.0929660142768827e-06,6.140491202900913e-07,5.202504421344802e-07,2.0225875940046977e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000645659698933169,0.0030522094858658894,0.00019956754330661586,0.0027249686929328902,0.00019641790821115925
5.5,3.831231989076174e-05,4.775836991699768e-07,2.5504053107262043e-07,9.990569883104396e-07,5.51200876010404e-07,3.9433458500722385e-06,1.094452154812319e-06,6.148840623436332e-07,5.209578431520187e-07,2.0255075118205393e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006450039336770338,0.003049109504655069,0.0001993648522274468,0.002722201083691599,0.00019625268761258797
5.51,3.827340487926957e-05,4.770986374704149e-07,2.548256932287817e-07,1.0004122153070437e-06,5.519485834149479e-07,3.9486950231579516e-06,1.0959367859435232e-06,6.157181563851341e-07,5.216645256950498e-07,2.0284244982301648e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000644348834347252,0.003046012671459737,0.00019916236698005972,0.0027194362847944406,0.00019608737157753958
5.5200000000000005,3.8234529391971754e-05,4.766140683327375e-07,2.5461073405749405e-07,1.001766065861674e-06,5.526955314073356e-07,3.954038763333623e-06,1.097419909202903e-06,6.165514032755294e-07,5.223704904929971e-07,2.031338555952556e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006436944002679603,0.003042918983084903,0.00019896008735555135,0.002716674293392857,0.00019592196218054948
5.53,3.81956933887422e-05,4.761299912579345e-07,2.543956562312801e-07,1.0031185413717344e-06,5.534417207585445e-07,3.9593770761149e-06,1.098901526121293e-06,6.173838038748713e-07,5.230757382745362e-07,2.03424968770595e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006430406307639877,0.003039828436338851,0.00019875801314523257,0.0027139151066427063,0.00019575646147810044
5.54,3.815689682949595e-05,4.756464057477802e-07,2.5418046239941537e-07,1.0044696432331958e-06,5.541871522387608e-07,3.964709967011773e-06,1.1003816382279588e-06,6.1821535904233e-07,5.237802697675954e-07,2.0371578962078168e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006423875251608561,0.003036741028033138,0.00019855614414062827,0.002711158721704319,0.0001955908715087869
5.55,3.8118139674189176e-05,4.751633113048413e-07,2.5396515518814316e-07,1.005819372840596e-06,5.549318266173809e-07,3.97003744152858e-06,1.101860247050596e-06,6.190460696361944e-07,5.24484085699356e-07,2.040063184174841e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006417350827847782,0.0030336567549825873,0.00019835448013347687,0.0027084051357425423,0.00019542519429348022
5.5600000000000005,3.807942188281916e-05,4.7468070743248564e-07,2.53749737200888e-07,1.0071677315870425e-06,5.556757446630116e-07,3.9753595051640085e-06,1.1033373541153331e-06,6.198759365138724e-07,5.251871867962532e-07,2.042965554322901e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006410833029626582,0.0030305756140052934,0.00019815302091573072,0.0027056543459267877,0.00019525943183549305
5.57,3.804074341542422e-05,4.741985936348905e-07,2.5353421101847003e-07,1.0085147208642118e-06,5.564189071434704e-07,3.980676163411103e-06,1.1048129609467317e-06,6.207049605318917e-07,5.258895737839763e-07,2.045865009367051e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006404321850220907,0.003027497601922611,0.0001979517662795553,0.002702906349431083,0.00019509358612074406
5.58,3.800210423208372e-05,4.7371696941705086e-07,2.533185791993188e-07,1.0098603420623535e-06,5.571613148257869e-07,3.98598742175727e-06,1.1062870690677884e-06,6.215331425459008e-07,5.265912473874701e-07,2.0487615520214976e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006397817282913599,0.003024422715559156,0.00019775071601732942,0.0027001611434341135,0.00019492765911792274
5.59,3.796350429291798e-05,4.7323583428478793e-07,2.531028442796876e-07,1.0112045965702877e-06,5.579029684762031e-07,3.99129328568428e-06,1.1077596799999363e-06,6.223604834106699e-07,5.272922083309345e-07,2.0516551849995854e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006391319320994395,0.003021350951742805,0.00019754986992164496,0.002697418725119275,0.00019476165277865408
5.6000000000000005,3.792494355808832e-05,4.727551877447573e-07,2.52887008773867e-07,1.0125474857754096e-06,5.586438688601742e-07,3.9965937606682745e-06,1.1092307952630462e-06,6.231869839800912e-07,5.279924573378261e-07,2.0545459110137725e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000638482795775992,0.0030182823073046892,0.00019734922778530658,0.0026946790916747183,0.0001945955690376632
5.61,3.788642198779696e-05,4.722750293044576e-07,2.526710751743997e-07,1.0138890110636888e-06,5.593840167423687e-07,4.00188885217977e-06,1.1107004163754269e-06,6.240126451071794e-07,5.28691995130858e-07,2.057433732775613e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006378343186513678,0.003015216779079193,0.00019714878940133186,0.0026919422402933994,0.00019442940981294013
5.62,3.7847939542287014e-05,4.7179535847223873e-07,2.5245504595229373e-07,1.0152291738196711e-06,5.6012341288667e-07,4.007178565683663e-06,1.1121685448538278e-06,6.248374676440736e-07,5.293908224320011e-07,2.060318652995738e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006371865000566053,0.0030121543639039516,0.00019694855456295072,0.002689208168173126,0.00019426317700590447
5.63,3.7809496181842416e-05,4.713161747573103e-07,2.5223892355723693e-07,1.0165679754264795e-06,5.608620580561763e-07,4.012462906639234e-06,1.11363518221344e-06,6.256614524420367e-07,5.300889399624845e-07,2.0632006743838325e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000636539339323429,0.0030090950586198458,0.00019674852306360535,0.002686476872516606,0.0001940968725015701
5.64,3.7771091866787955e-05,4.7083747766974986e-07,2.5202271041781106e-07,1.0179054172658158e-06,5.615999530132015e-07,4.017741880500153e-06,1.115100329967897e-06,6.264846003514568e-07,5.307863484427958e-07,2.0660797996486204e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006358928357842505,0.0030060388600710026,0.0001965486946969502,0.002683748350531492,0.00019393049816871001
5.65,3.773272655748919e-05,4.703592667205115e-07,2.5180640894170563e-07,1.0192415007179613e-06,5.623370985192763e-07,4.023015492714486e-06,1.116563989629277e-06,6.273069122218485e-07,5.31483048592682e-07,2.0689560314978403e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006352469887721675,0.0030029857651047913,0.00019634906925685176,0.002681022599430436,0.00019376405586002073
5.66,3.769440021435244e-05,4.6988154142143415e-07,2.5159002151593197e-07,1.020576227161778e-06,5.630734953351478e-07,4.028283748724693e-06,1.1180261627081028e-06,6.28128388901852e-07,5.321790411311504e-07,2.0718293726382284e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006346017976209619,0.00299993577057182,0.00019614964653738825,0.002678299616431131,0.00019359754741228726
5.67,3.765611279782472e-05,4.6940430128524993e-07,2.5137355050703754e-07,1.0219095979747103e-06,5.638091442207814e-07,4.033546653967643e-06,1.1194868507133442e-06,6.289490312392354e-07,5.328743267764686e-07,2.074699825775498e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006339572616651014,0.0029968888733259338,0.00019595042633284952,0.00267557939875636,0.00019343097464654787
5.68,3.761786426839372e-05,4.6892754582559237e-07,2.511569982613194e-07,1.0232416145327862e-06,5.645440459353607e-07,4.038804213874609e-06,1.1209460551524194e-06,6.297688400808948e-07,5.335689062461657e-07,2.0775673936143203e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006333133802397368,0.00299384507022421,0.00019575140843773681,0.002672861943634045,0.00019326433936825833
5.69,3.757965458658781e-05,4.6845127455700506e-07,2.509403671050389e-07,1.0245722782106174e-06,5.65278201237288e-07,4.044056433871279e-06,1.1224037775311954e-06,6.305878162728553e-07,5.342627802570327e-07,2.080432078858303e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000632670152680703,0.002990804358126959,0.00019555259264676276,0.002670147248297294,0.00019309764336745717
5.7,3.7541483711593165e-05,4.679754865731608e-07,2.507236640809833e-07,1.0259015904295576e-06,5.660116109107544e-07,4.049303319567833e-06,1.123860019406744e-06,6.314059606899091e-07,5.349559495502337e-07,2.0832938838816713e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006320275783012399,0.0029877667337876793,0.00019535397874765597,0.002667435307580297,0.00019293089206351318
5.71,3.750335160458959e-05,4.675001815643992e-07,2.50506889522657e-07,1.0272295525415314e-06,5.667442757016455e-07,4.054544876300408e-06,1.125314782260079e-06,6.322232741641181e-07,5.356484148307293e-07,2.0861528115212452e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006313856564481475,0.0029847321941185155,0.00019515556653851833,0.002664726119718179,0.0001927640857130541
5.72,3.746525822674305e-05,4.670253592054018e-07,2.502900439304995e-07,1.0285561658989462e-06,5.674761963561125e-07,4.05978110940705e-06,1.1267680675727428e-06,6.330397575278411e-07,5.363401768037318e-07,2.0890088645998075e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006307443864679921,0.0029817007360305073,0.00019495735581737936,0.0026620196828568174,0.00019259722470116276
5.73,3.742720353872371e-05,4.665510190082076e-07,2.50073129622705e-07,1.029881431871475e-06,5.682073736298335e-07,4.065012024293949e-06,1.1282198768451914e-06,6.338554116240629e-07,5.370312361834565e-07,2.091862045811672e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006301037676989927,0.0029786723563952383,0.00019475934637968868,0.002659315994215044,0.00019243031081167032
5.74,3.738918750124145e-05,4.6607716048557537e-07,2.498561489011118e-07,1.0312053518274083e-06,5.68937808277723e-07,4.070237626361841e-06,1.1296702115763667e-06,6.346702372949174e-07,5.377215936833977e-07,2.0947123578498103e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006294637994800367,0.0029756470520874464,0.00019456153802110225,0.00265661505101579,0.00019226334581582235
5.75,3.7351210075045835e-05,4.656037831509876e-07,2.4963910405145877e-07,1.0325279271336546e-06,5.696675010539334e-07,4.0754579210060075e-06,1.1311190732636973e-06,6.354842353816886e-07,5.384112500163296e-07,2.0975598034058288e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006288244811506783,0.002972624819985025,0.00019436393053748238,0.002653916850486114,0.00019209633147247593
5.76,3.731327122092601e-05,4.6513088651865576e-07,2.494219973436414e-07,1.0338491591557432e-06,5.703964527118562e-07,4.080672913616285e-06,1.1325664634031e-06,6.362974067248111e-07,5.391002058943069e-07,2.1004043851699484e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006281858120511376,0.0029696056569690136,0.00019416652372489707,0.0026512213898572286,0.00019192926952829698
