Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,fx,flag1,flag2,flag3,M,xmax,xmin,compartment,R1,R2,R3,R4,R5,R6
8.93,0.8300486902858623,0.7291034867958802,0.012723469277672119,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2717131355718863,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2717131355718863,0.0,1.9063528920379937,0.705541386742983,0.6997908102719665,0.4374620920775281
8.94,0.8336823796806919,0.7317346648331212,0.012780685714741329,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2829548621371405,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2829548621371405,0.0,1.9216080345197295,0.7086300227285881,0.7029377143107731,0.43904079889987274
8.95,0.8372752612932731,0.7343813131830879,0.012837309025887417,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2940703396260638,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2940703396260638,0.0,1.936869813535441,0.7116839720992821,0.7060519964238079,0.4406287879098527
8.96,0.840826005766466,0.7370430063934509,0.01289331855317415,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3050554553400042,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3050554553400042,0.0,1.9521335205033263,0.7147021049014961,0.7091325204245782,0.4422258038360705
8.97,0.844333315340003,0.739719323132837,0.012948694092822935,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.315906194333134,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.315906194333134,0.0,1.9673944558437053,0.7176833180390025,0.7121781751052615,0.44383159387970217
8.98,0.8477958732227432,0.7424098198845889,0.013003415121360192,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3266184827828615,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3266184827828615,0.0,1.9826477418453126,0.7206264922393317,0.7151878316748106,0.4454458919307533
8.99,0.8512123698972738,0.745114043954904,0.013057461197017948,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3371882693696904,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3371882693696904,0.0,1.997888417275575,0.7235305144126827,0.7181603658359872,0.44706842637294236
9.0,0.8545815100479793,0.747831536579074,0.013110812065129837,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.347611546710936,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.347611546710936,0.0,2.0131114619424237,0.7263942835407824,0.721094663582141,0.4486989219474444
9.01,0.8579020080963484,0.7505618302057342,0.013163447589486055,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3578843375480774,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3578843375480774,0.0,2.0283117792020047,0.7292167068818961,0.7239896174217331,0.45033709812344047
9.02,0.8611725891082135,0.7533044485263066,0.013215347765752441,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3680026975535355,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3680026975535355,0.0,2.0434841983210235,0.7319967007419814,0.7268441271163842,0.45198266911578394
9.03,0.864392004292327,0.7560589151864551,0.013266492990246749,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3779627632793865,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3779627632793865,0.0,2.0586235353424724,0.7347332036484779,0.7296571144635712,0.45363534911187303
9.04,0.8675590177004265,0.7588247453620971,0.013316863824723538,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3877607110106944,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3877607110106944,0.0,2.0737245396833193,0.7374251650453625,0.7324275103597946,0.4552948472172582
9.05,0.8706723879968341,0.7616014344017332,0.013366440674872927,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3973927003652054,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3973927003652054,0.0,2.0887818197159693,0.740071529797309,0.735154237118011,0.4569608606410399
9.06,0.8737308995167377,0.7643884757961034,0.013415204331401158,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4068549703799067,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4068549703799067,0.0,2.1037899661933057,0.7426712645892269,0.7378362382270637,0.458633085477662
9.07,0.8767333529680424,0.7671853551353082,0.013463135804849168,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.416143810744881,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.416143810744881,0.0,2.118743514580635,0.745223350022836,0.7404724692667042,0.4603112130811849
9.08,0.8796785664177826,0.7699915501853598,0.013510216340397195,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4252555648550147,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4252555648550147,0.0,2.13363694851572,0.7477267814551152,0.7430618987218457,0.46199493011121584
9.09,0.8825653806532295,0.7728065347034839,0.013556427535929992,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4341866463959287,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4341866463959287,0.0,2.148464724436433,0.750180573555245,0.7456035144761496,0.4636839208220903
9.1,0.8853926703872189,0.7756297872480711,0.013601751598049376,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4429335740104583,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4429335740104583,0.0,2.1632213249748364,0.7525837698291361,0.7480963378927157,0.46537787234884265
9.11,0.8881593056590938,0.7784607574242635,0.01364617042250089,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.451492851882821,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.451492851882821,0.0,2.177901072259876,0.7549354098102298,0.7505393732375489,0.46707645445455803
9.12,0.8908641891335335,0.7812988969942188,0.013689666466099005,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.459861085131869,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.459861085131869,0.0,2.1924983062762884,0.7572345607635035,0.7529316556354453,0.4687793381965313
9.13,0.8935062466151422,0.7841436510041188,0.013732222514354166,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.468034950465596,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.468034950465596,0.0,2.20700733880972,0.7594803096228708,0.7552722382894791,0.4704861906024712
9.14,0.8960844280922822,0.7869944579097924,0.013773821697632754,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4760111994104976,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4760111994104976,0.0,2.2214224579928596,0.7616717638784398,0.7575601933698015,0.4721966747458754
9.15,0.8985977087809092,0.7898507497023446,0.013814447507317123,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4837866615409374,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4837866615409374,0.0,2.2357379329784424,0.7638080524637728,0.7597946129024418,0.47391044982140673
9.16,0.9010450892495478,0.7927119721507974,0.013854083893231645,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.491358244865788,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.491358244865788,0.0,2.2499480735417707,0.7658883258621156,0.7619746141277405,0.4756271832904784
9.17,0.9034255985434163,0.7955775393828255,0.013892715095816462,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.498722945493694,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.498722945493694,0.0,2.264047111319577,0.7679117587619039,0.7640993302699054,0.47734652362969526
9.18,0.9057382936550803,0.7984468684528483,0.013930325801423627,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5058778459954043,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5058778459954043,0.0,2.2780292982511843,0.7698775496068182,0.7661679190782995,0.47906812107170893
9.19,0.9079822609122373,0.8013193719373366,0.013966901128057105,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.512820119697234,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.512820119697234,0.0,2.291888891389976,0.7717849217754017,0.7681795620431408,0.4807916231624019
9.2,0.910156617053622,0.804194457358305,0.014002426638696377,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5195470340096433,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5195470340096433,0.0,2.305620156301901,0.7736331244955788,0.7701334651283007,0.48251667441498297
9.21,0.9122605102705356,0.8070715273593839,0.014036888357660237,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5260559536494696,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5260559536494696,0.0,2.31921737262713,0.7754214337299552,0.7720288596713131,0.48424291641563033
9.22,0.9142930911502832,0.8099499978982933,0.014070272262151311,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5323442507461884,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5323442507461884,0.0,2.3326748148551273,0.7771491274777407,0.7738649744183221,0.48596999873897595
9.23,0.9162535684924775,0.8128292656353099,0.014102565253725425,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.538409477523602,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.538409477523602,0.0,2.3459868029224387,0.7788155332186059,0.7756410889548984,0.4876975593811859
9.24,0.9181411955553745,0.8157087169655859,0.014133754916672186,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.54424932374944,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.54424932374944,0.0,2.3591476963521294,0.7804200162220684,0.7773565204169702,0.4894252301793515
9.25,0.9199552491866806,0.818587741310751,0.014163829152322338,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.549861552171293,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.549861552171293,0.0,2.3721518820468854,0.7819619618086785,0.7790106033777286,0.49115264478645054
9.26,0.9216683312515661,0.8214656718150645,0.014192700003412183,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.3849245190050468,0.7834180815638312,0.7805985001876701,0.49287940308903866
9.27,0.9232564515840409,0.8243418485820181,0.014220123395548895,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.397398629544298,0.7847679838464348,0.7821067867551892,0.49460510914921085
9.28,0.9247213450341956,0.8272154079158774,0.014245883290097381,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.4095727956190895,0.7860131432790662,0.7835235809553559,0.49632924474952644
9.29,0.9260659943083577,0.8300854228425479,0.014269893076170421,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.4214487297665066,0.787156095162104,0.7848441191893731,0.4980512537055287
9.3,0.9272934956071006,0.8329509033642779,0.014292118009757892,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.4330283577767235,0.7881994712660355,0.7860664905366841,0.49977054201856674
9.31,0.9284066647098563,0.8358109422718967,0.014312557887863538,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.44431321511436,0.7891456650033779,0.7871906838324946,0.501486565363138
9.32,0.9294084906086693,0.8386645825477315,0.014331230502159438,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.455305248946806,0.7899972170173688,0.788217677618769,0.5031987495286389
9.33,0.9303017716086744,0.841510939011623,0.014348164334188541,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.466006219780365,0.7907565058673732,0.7891490383803698,0.5049065634069738
9.34,0.9310895725266404,0.8443490618594193,0.014363397634728511,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.4764185122703632,0.7914261366476443,0.7899868699100681,0.5066094371156515
9.35,0.9317742451089803,0.8471782443805607,0.014376963583360205,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.4865434377609117,0.7920081083426332,0.7907329970848113,0.5083069466283364
9.36,0.9323592999426359,0.8499974273513303,0.014388910786658823,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.4963844699027327,0.7925054049512404,0.7913900932662352,0.5099984564107982
9.37,0.9328474151814851,0.8528058501486151,0.014399280170685529,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.505943858832771,0.7929203029042623,0.7919604093877041,0.511683510089169
9.38,0.9332413396502747,0.8556027325777763,0.014408113914545403,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5152240971318567,0.7932551387027335,0.7924462652999972,0.5133616395466658
9.39,0.933543839600346,0.8583873239762675,0.014415458056882494,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5242279246105737,0.7935122636602941,0.7928501931285372,0.5150323943857604
9.4,0.9337585850012095,0.8611586415989931,0.014421371545181607,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5329599651192742,0.793694797251028,0.7931754349849884,0.5166951849593958
9.41,0.9338855682069649,0.8639167004317347,0.014425853698558026,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.541417916798457,0.7938027329759202,0.7934219534206914,0.5183500202590409
9.42,0.9339303543870382,0.8666600689696926,0.014428989863278872,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.549610457839774,0.7938408012289825,0.793594442480338,0.5199960413818155
9.43,0.9338945756585899,0.8693883740160374,0.014430802653411803,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5575388228977887,0.7938103893098014,0.7936941459376492,0.5216330244096224
9.44,0.9337808138340554,0.87210100224589,0.01443133463073794,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5652062284113875,0.7937136917589471,0.7937234046905867,0.523260601347534
9.45,0.9335912722874219,0.8747974517459699,0.014430621227946402,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.572615287803341,0.7935525814443086,0.7936841675370522,0.5248784710475819
9.46,0.9333287457932693,0.8774770965475205,0.014428707060218966,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5797699836465027,0.7933294339242789,0.7935788883120432,0.5264862579285122
9.47,0.9329962155680521,0.8801392640247445,0.014425639932438464,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.586674797900002,0.7930467832328443,0.7934101962841155,0.5280835584148467
9.48,0.9325959430940827,0.8827835046159912,0.014421455064896418,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5933329923610366,0.7927065516299703,0.793180028569303,0.5296701027695947
9.49,0.932130308471568,0.8854093319853505,0.01441618975216243,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5997481523033956,0.7923107622008327,0.7928904363689336,0.5312455991912103
9.5,0.9316017341819599,0.8880162667269237,0.014409882039261803,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6059241063034646,0.7918614740546659,0.7925435121593991,0.5328097600361542
9.51,0.9310125582098681,0.8906038843587579,0.014402568506977423,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.611864712294752,0.7913606744783879,0.7921412678837583,0.5343623306152547
9.52,0.930369008109638,0.8931710613948126,0.014394348422809834,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.617582824555692,0.7908136568931923,0.7916891632545409,0.5359026368368875
9.53,0.9296623871619216,0.8957193300599945,0.014385082270469847,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.623057197423553,0.7902130290876334,0.7911795248758415,0.5374315980359967
9.54,0.9289047231245333,0.89824659751291,0.01437496363298876,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6283143469248937,0.7895690146558533,0.7906229998143818,0.538947958507746
9.55,0.9280962786962473,0.9007528328929298,0.014363999030256164,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6333538595340475,0.7888818368918102,0.790019946664089,0.5404516997357579
9.56,0.9272385181196408,0.9032378338218088,0.014352212312971641,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.638178268208964,0.7881527404016946,0.7893716772134403,0.5419427002930852
9.57,0.9263335082003192,0.9057012981318451,0.014339633361351939,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.642791601772174,0.7873834819702713,0.7886798348743567,0.543420778879107
9.58,0.9253832290047931,0.9081429467805624,0.014326294011799525,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6471977953426333,0.7865757446540741,0.7879461706489739,0.5448857680683374
9.59,0.9243900506351754,0.910562451509488,0.014312232183437945,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6514018425706367,0.7857315430398991,0.7871727700890869,0.5463374709056927
9.6,0.923355829883889,0.9129595808104993,0.014297478249533301,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6554076368776367,0.7848524554013057,0.7863613037243316,0.5477757484862996
9.61,0.9222825249917133,0.915334096755435,0.01428206389525737,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.659219422194827,0.7839401462429563,0.7855135142391553,0.549200458053261
9.62,0.9211720563964843,0.9176857802664107,0.014266020100222,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6628414666015385,0.7829962479370116,0.78463110551221,0.5506114681598464
9.63,0.9200262935416549,0.9200144338001162,0.01424937666765069,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.666278029031927,0.7820223495104066,0.7837157167207879,0.5520086602800697
9.64,0.9188284556923894,0.9223194275868332,0.014232105314132803,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5463755347983295,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5463755347983295,0.0,2.6694780062098,0.7810041873385309,0.7827657922773041,0.5533916565520999
9.65,0.9175631935484813,0.9246013934190768,0.014214082193176993,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5424611300406137,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5424611300406137,0.0,2.672397653010699,0.779928714516209,0.7817745206247346,0.554760836051446
9.66,0.9162299702591814,0.9268595848843069,0.014195164913934537,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5383364704893423,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5383364704893423,0.0,2.675032069162905,0.7787954747203042,0.7807340702663995,0.5561157509305841
9.67,0.9148296003766081,0.9290936068874961,0.014175290248531106,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5340040761651315,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5340040761651315,0.0,2.677381349269251,0.7776051603201168,0.7796409636692108,0.5574561641324977
9.68,0.9133626961633772,0.9313031520060014,0.01415443477350388,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.529465841255448,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.529465841255448,0.0,2.679445307264207,0.7763582917388706,0.7784939125427134,0.5587818912036009
9.69,0.9118302697645926,0.9334877226675447,0.014132576803463711,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.524724897084208,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.524724897084208,0.0,2.6812244402429295,0.7750557292999036,0.7772917241905041,0.5600926336005267
9.7,0.910233053911096,0.9356469678951299,0.014109715600914294,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.519783510537453,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.519783510537453,0.0,2.6827189104549998,0.7736980958244316,0.7760343580502862,0.561388180737078
9.71,0.9085719149938138,0.9377804841824288,0.014085854678643369,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5146443620121115,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5146443620121115,0.0,2.6839291826259837,0.7722861277447417,0.7747220073253853,0.5626682905094572
9.72,0.9068477219272298,0.9398878821322444,0.014061002122850384,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.509310139712367,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.509310139712367,0.0,2.6848558320526985,0.7708205636381453,0.7733551167567712,0.5639327292793466
9.73,0.9050615718447858,0.941968695553389,0.014035171372254057,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5037842378948056,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5037842378948056,0.0,2.685499954912318,0.7693023360680679,0.7719344254739731,0.5651812173320334
9.74,0.9032140954270034,0.9440226679323448,0.01400837076456535,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4980686077272916,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4980686077272916,0.0,2.6858619272491624,0.7677319811129528,0.7704603920510942,0.5664136007594068
9.75,0.9013058339456512,0.9460495717292745,0.013980607059963377,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.492164923769358,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.492164923769358,0.0,2.6859419943343465,0.7661099588538035,0.7689333882979857,0.5676297430375646
9.76,0.8993392943916895,0.9480484824424615,0.013951915786300333,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.486080942024289,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.486080942024289,0.0,2.685744347734083,0.7644384002329361,0.7673553682465183,0.568829089465477
9.77,0.8973136826928974,0.9500196974463547,0.013922285751196188,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.479814205831151,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.479814205831151,0.0,2.685266871041099,0.7627166302889627,0.7657257163157903,0.5700118184678128
9.78,0.8952303977192395,0.9519627424701819,0.013891737492523043,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.473369042943897,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.473369042943897,0.0,2.684511851349759,0.7609458380613535,0.7640455620887674,0.5711776454821091
9.79,0.893090697965049,0.9538771820372065,0.013860289341554869,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4667493468293697,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4667493468293697,0.0,2.68348134057741,0.7591270932702917,0.7623159137855178,0.5723263092223239
9.8,0.890895789723374,0.9557625974257197,0.01382795893634118,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.459958849456688,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.459958849456688,0.0,2.6821773531681963,0.757261421264868,0.7605377414987649,0.5734575584554318
9.81,0.8886466152076928,0.9576187224241093,0.013794763616481685,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4530004657988,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4530004657988,0.0,2.680601604476354,0.7553496229265388,0.7587119989064927,0.5745712334544656
9.82,0.8863441277141013,0.9594453111237338,0.013760716276444922,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4458771451155004,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4458771451155004,0.0,2.6787559597386537,0.7533925085569861,0.7568393952044707,0.5756671866742402
9.83,0.8839893931278441,0.9612420729804136,0.013725831603280817,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4385921849892678,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4385921849892678,0.0,2.6766425597401557,0.7513909841586675,0.7549207381804449,0.5767452437882482
9.84,0.881583521626533,0.9630087206201092,0.01369012712996765,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.431149020032086,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.431149020032086,0.0,2.6742637507362144,0.749345993382553,0.7529569921482208,0.5778052323720655
9.85,0.8791275512105222,0.9647449993502035,0.013653618505374773,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4235508615575534,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4235508615575534,0.0,2.6716218127872247,0.7472584185289438,0.7509490177956125,0.5788469996101221
