Time,SAM,A,P,S,D,aS,aD,Met,ORN,AcCoA,CoA,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz,Keq,Kdodc,Ksodc,Kdssat,Ksssat,Kdsamdc,Kssamdc,Kdantz,Ksantz,R,C,Kaccoa,Kcoa,cytosol,ODC,SAMdc,SSAT_for_S,SSAT_for_D,PAO_for_aD,PAO_for_aS,SpdS,SpmS,MAT,VCoA,VacCoA,P_efflux,aD_efflux
7.84,1.3660876328065668,0.009158615293524358,112.22045140947597,0.019083966998399964,0.5685730835389938,1.0681407525015382e-06,0.0007174750152925249,50.0,300.0,39.5,160.0,31.155773994821896,0.1780318437922941,6.484872746499407,0.4914873394188836,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.594905021923008,0.17110716665914472,1.8284519731951754e-05,0.0006511917037360351,0.0005237688644305419,1.8194417921444087e-05,0.16689350967266706,0.00399103611855373,0.24424612613120464,0.47400000000000003,0.64,1.1222045140947596,7.17475015292525e-06
7.8500000000000005,1.3668179021250344,0.009160820639177105,112.46359541784089,0.01912375534621497,0.5701967845421025,1.069044050658667e-06,0.0007186783509492059,50.0,300.0,39.5,160.0,31.179591951691354,0.1778115347390704,6.48987056435326,0.49139022175450275,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.61368469402624,0.1713295938463431,1.8299719440429108e-05,0.0006522343668608537,0.0005246290770756821,1.820917127653774e-05,0.16710460394389118,0.004003096390192762,0.2442445384367264,0.47400000000000003,0.64,1.124635954178409,7.18678350949206e-06
7.86,1.3675459330222377,0.009163018233480704,112.7069006380016,0.01916366422192906,0.5718224642284785,1.069951809672402e-06,0.0007198833824195989,50.0,300.0,39.5,160.0,31.203372626211046,0.17759174353428267,6.494860793634293,0.49129312680156123,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.632432063674475,0.17155168028452228,1.8314992646018376e-05,0.0006532765526608062,0.0005254904430186343,1.822399872640923e-05,0.16731535595517635,0.004015171051579687,0.24424295562939502,0.47400000000000003,0.64,1.127069006380016,7.1988338241959885e-06
7.87,1.3682717289543551,0.009165208370800565,112.95036673484205,0.01920369375442539,0.5734501186427131,1.0708640225223925e-06,0.000721090093269989,50.0,300.0,39.5,160.0,31.227116057053884,0.17737246874651522,6.499843441372253,0.491196054559555,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.6511471655553,0.17177342563753376,1.833033922642806e-05,0.0006543182591748357,0.0005263529500587677,1.8238900142943853e-05,0.16752577066168314,0.004027260167409402,0.244241377701507,0.47400000000000003,0.64,1.1295036673484204,7.21090093269989e-06
7.88,1.3689952933804963,0.009167391377418085,113.193993373659,0.01924384407080966,0.5750797437980487,1.0717806820811496e-06,0.0007222984671708591,50.0,300.0,39.5,160.0,31.250822282998026,0.17715370894797505,6.504818514619673,0.4910990050279727,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.669830034444274,0.17199482957155451,1.8345759058224023e-05,0.0006553594844218129,0.0005272165860735123,1.825387539621668e-05,0.16773585361460236,0.004039363815527575,0.24423980464535341,0.47400000000000003,0.64,1.13193993373659,7.222984671708591e-06
7.890000000000001,1.3697166297626495,0.009169567612831286,113.43778022016421,0.01928411529635507,0.5767113356752411,1.0727017811094948e-06,0.0007235084878960468,50.0,300.0,39.5,160.0,31.274491342926208,0.17693546271448263,6.509786020451738,0.4910019782062955,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.688480705204285,0.17221589175497262,1.8361252016785098e-05,0.0006564002263993149,0.000528081339017755,1.8268924354415973e-05,0.16794561098723543,0.004051482087592118,0.24423823645322,0.47400000000000003,0.64,1.1343778022016422,7.235084878960468e-06
7.9,1.3704357415656288,0.00917173747105547,113.68172694048634,0.019324507554447277,0.5783448902214211,1.073627312252007e-06,0.0007247201393219029,50.0,300.0,39.5,160.0,31.29812327582507,0.17671772862546295,6.514745965966151,0.4909049740939972,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.707099212785014,0.1724366118582707,1.8376817976259082e-05,0.0006574404830824129,0.0005289471969232347,1.8284046883766685e-05,0.1681550496012001,0.00406361508974335,0.24423667311738745,0.47400000000000003,0.64,1.1368172694048635,7.2472013932190284e-06
7.91,1.3711526322570216,0.00917390138192385,113.92583320117318,0.01936502096652937,0.5799804033489573,1.0745572680324715e-06,0.0007259334054264485,50.0,300.0,39.5,160.0,31.3217181207845,0.1765005052639365,6.519698358282994,0.4908079926905443,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.725685592222295,0.1726569895539098,1.839245680951897e-05,0.0006584802524224679,0.0005298141478979379,1.8299242848453914e-05,0.16836417695276001,0.004075762943282867,0.24423511463013128,0.47400000000000003,0.64,1.1392583320117318,7.259334054264485e-06
7.92,1.371867305307136,0.009176059812388213,114.17009866919352,0.019405655652046806,0.5816178709343174,1.0754916408493268e-06,0.0007271482702885334,50.0,300.0,39.5,160.0,31.345275916996947,0.1762837912165103,6.524643204544601,0.4907110339953959,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.74423987863753,0.172877024516212,1.8408168388119563e-05,0.000659519532345938,0.0005306821801254946,1.8314512110546397e-05,0.16857300123927796,0.0040879257853611425,0.2442335609837221,0.47400000000000003,0.64,1.1417009866919352,7.271482702885334e-06
7.930000000000001,1.3725797642024546,0.009178210238985863,114.4145230090122,0.01944641183581769,0.5832572916172578,1.0764304315850943e-06,0.0007283647182465614,50.0,300.0,39.5,160.0,31.36879670335467,0.17606758507991982,6.52958051183495,0.4906140980079981,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.76276210691639,0.1730967166232366,1.842395268426581e-05,0.0006605583239330562,0.0005315512819478646,1.832985467545862e-05,0.1687814768394632,0.004100102614402647,0.2442320121703963,0.47400000000000003,0.64,1.144145230090122,7.283647182465614e-06
7.94,1.3732900124281529,0.009180351057547246,114.65910588636925,0.019487289709356096,0.584898663186143,1.0773736384863442e-06,0.0007295827336917413,50.0,300.0,39.5,160.0,31.39228051896793,0.17585188545256653,6.534510287283359,0.4905171847277911,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.781252312122145,0.17331606569695704,1.8439809638670605e-05,0.0006615966272989433,0.0005324214417570438,1.8345270504048815e-05,0.1689895745273637,0.0041122927697687705,0.24423046818239413,0.47400000000000003,0.64,1.1465910588636925,7.295827336917413e-06
7.95,1.3739980534558536,0.009182484318767248,114.90384697092448,0.01952828933383921,0.586541980048822,1.0783212493828979e-06,0.0007308023009231939,50.0,300.0,39.5,160.0,31.415727403527303,0.1756366909285951,6.539432538136996,0.4904202941542147,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.79971052978448,0.17353507131995746,1.8455739068831422e-05,0.0006626344387345512,0.0005332926479194521,1.8360759381177644e-05,0.16919733091641706,0.004124496985729061,0.24422892901198615,0.47400000000000003,0.64,1.1490384697092448,7.30802300923194e-06
7.96,1.3747038907699884,0.009184609806006973,115.14874593053483,0.01956941085014421,0.5881872387080967,1.079273258529663e-06,0.0007320234044591796,50.0,300.0,39.5,160.0,31.439137396516635,0.17542200011069606,6.544347271603376,0.4903234262866966,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.81813679527174,0.17375373323032658,1.8471740868504776e-05,0.0006636717569247679,0.0005341648889382333,1.8376321200262736e-05,0.16940474181536774,0.0041367151331271135,0.24422739465141613,0.47400000000000003,0.64,1.1514874593053483,7.3202340445917966e-06
7.97,1.3754075278578834,0.009186727248354652,115.39380243339401,0.01961065440034753,0.5898344357156883,1.0802296603118518e-06,0.0007332460289197322,50.0,300.0,39.5,160.0,31.46251053750599,0.17520781160531318,6.549254494908981,0.49022658112465733,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.83653114402451,0.17397205117426182,1.8487814933061186e-05,0.0006647085806217732,0.0005350381533917737,1.8391955856919333e-05,0.16961180203925177,0.004148947060886384,0.24422586509292246,0.47400000000000003,0.64,1.15393802433394,7.332460289197322e-06
7.98,1.3761089682097265,0.009188836317296608,115.63901614803002,0.019652020127834038,0.5914835676753788,1.0811904492535958e-06,0.0007344701590260607,50.0,300.0,39.5,160.0,31.485846866150396,0.1749941240226443,6.554154215299006,0.4901297586675095,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.854893611554544,0.17419002490629903,1.8503961159579375e-05,0.000665744908648129,0.0005359124299332198,1.840766324910542e-05,0.16981850534441745,0.004161192594434741,0.24422434032873835,0.47400000000000003,0.64,1.1563901614803003,7.344701590260608e-06
7.99,1.3768082153185341,0.0091909366233882,115.88438674330271,0.01969350817740616,0.593134631246154,1.08215562002656e-06,0.0007356957795999517,50.0,300.0,39.5,160.0,31.50914642218851,0.17478093597664252,6.559046440037096,0.4900329589146583,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.873224233443683,0.17440765418954376,1.852017944693979e-05,0.0006667807398998497,0.000536787707289991,1.8423443277266638e-05,0.17002484436321924,0.004173451534106973,0.24422282035109152,0.47400000000000003,0.64,1.1588438674330273,7.356957795999518e-06
8.0,1.3775052726801216,0.009193027712924776,116.12991388840139,0.019735118695393093,0.5947876231453458,1.0831251674585574e-06,0.0007369228755631701,50.0,300.0,39.5,160.0,31.53240924544138,0.174568246085017,6.563931176405094,0.4899361818655012,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.891523045342787,0.1746249387959041,1.853646969591742e-05,0.0006678160733494464,0.0005376639742632928,1.8439295844481238e-05,0.17023081053838635,0.004185723653525175,0.24422130515220497,0.47400000000000003,0.64,1.161299138884014,7.369228755631702e-06
8.01,1.378200143791431,0.009195109466918617,116.37559725324002,0.019776851820349002,0.5964425397699143,1.084099086067115e-06,0.0007381514319440405,50.0,300.0,39.5,160.0,31.555635375789564,0.17435605296932305,6.568808431698475,0.4898394275194312,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.909790082951616,0.17484187847884358,1.855283180051409e-05,0.00066885090762321,0.0005385412197372617,1.8455220848668477e-05,0.1704364013589779,0.00419800885473131,0.2442197947242999,0.47400000000000003,0.64,1.1637559725324003,7.381514319440405e-06
8.02,1.3788928321392435,0.009197184861116389,116.62143651118578,0.01981870761852072,0.5980993745766771,1.0850773668050858e-06,0.0007393814339261637,50.0,300.0,39.5,160.0,31.578824853023697,0.1741443552555742,6.573678213196539,0.48974269587586006,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.92802538188716,0.1750584727844527,1.856926558801027e-05,0.0006698852380861667,0.0005394194327447094,1.8471218128224423e-05,0.17064167053279092,0.004210308248430295,0.24421828905962056,0.47400000000000003,0.64,1.1662143651118577,7.3938143392616365e-06
8.03,1.3795833412351357,0.009199251372710014,116.86743133056716,0.019860686284897223,0.5997581262388683,1.0860600072124212e-06,0.0007406128666945212,50.0,300.0,39.5,160.0,31.601977717303768,0.17393315157234363,6.578540528254013,0.4896459869341469,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.946228978088534,0.17527472163858035,1.8585771006056534e-05,0.0006709190659336472,0.0005402986022609803,1.848728763162393e-05,0.17084657198679934,0.0042226208034679925,0.24421678815035833,0.47400000000000003,0.64,1.1686743133056716,7.406128666945212e-06
8.040000000000001,1.3802716745837589,0.009201308757167024,117.11358138236072,0.01990278796132172,0.601418791264512,1.0870470022378536e-06,0.0007418457155737227,50.0,300.0,39.5,160.0,31.625094008740685,0.1737224405524855,6.583395384217591,0.4895493006936626,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.964400907448177,0.17549062481592836,1.8602347953255387e-05,0.0006719523899558265,0.0005411787173896476,1.8503429264078404e-05,0.17105110094491877,0.0042349463729660225,0.24421529198872055,0.47400000000000003,0.64,1.1711358138236072,7.418457155737227e-06
8.05,1.380957835692147,0.00920335675138279,117.35988633792188,0.01994501279025183,0.6030813661765242,1.0880383469557322e-06,0.0007430799659864753,50.0,300.0,39.5,160.0,31.648173767517957,0.17351222083262913,6.588242788450204,0.48945263715377085,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.98254120591919,0.1757061820967434,1.8618996329260323e-05,0.0006729852089712194,0.0005420597673071639,1.851964293292857e-05,0.17125525227859312,0.004247284801594974,0.24421380056691025,0.47400000000000003,0.64,1.1735988633792187,7.430799659864753e-06
8.06,1.3816418280696727,0.00920539507363584,117.6063458689859,0.019987360914791964,0.60474584751274,1.0890340365707607e-06,0.0007443156034530465,50.0,300.0,39.5,160.0,31.671217033890247,0.17330249105318038,6.593082748330724,0.4893559963138281,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.000649909514088,0.17592139326680808,1.863571603480169e-05,0.0006740175218265383,0.0005429417412624588,1.8535928547724758e-05,0.1714590205044221,0.00425963592545528,0.24421231387712639,0.47400000000000003,0.64,1.176063458689859,7.443156034530465e-06
8.07,1.3823236552280014,0.009207423423543176,117.85295964766856,0.02002983247872563,0.6064122318259373,1.0900340664227332e-06,0.0007455526135907222,50.0,300.0,39.5,160.0,31.694223848181917,0.17309324985832347,6.597915271253675,0.48925937817318377,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.01872705430358,0.1761362581174315,1.8652506971712234e-05,0.0006750493273965466,0.0005438246285765332,1.8552286020307117e-05,0.1716623997817921,0.0042719995719574235,0.2442108319115638,0.47400000000000003,0.64,1.1785295964766855,7.455526135907222e-06
8.08,1.3830033206810457,0.00920944148201557,118.09972734646708,0.020072427626547762,0.6080805156838623,1.0910384319912701e-06,0.0007467909821132681,50.0,300.0,39.5,160.0,31.717194250785543,0.17288449589602284,6.6027403646289375,0.48916278273117997,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.03677267641531,0.17635077644543956,1.866936904295258e-05,0.0006760806245839187,0.0005447084186420564,1.8568715264885825e-05,0.17186538391051012,0.004284375559701584,0.24420935466241336,0.47400000000000003,0.64,1.1809972734646708,7.467909821132681e-06
8.09,1.3836808279449206,0.009211448911212894,118.34664863826086,0.020115146503497078,0.6097506956692547,1.0920471289005558e-06,0.000748030694830389,50.0,300.0,39.5,160.0,31.740128282160477,0.1726762278180247,6.607558035881451,0.48906620998715183,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.05478681203265,0.17656494805316558,1.868630215263651e-05,0.0006771114123190987,0.0005455931009229612,1.8585216198121274e-05,0.17206796632844104,0.004296763698356661,0.24420788212186217,0.47400000000000003,0.64,1.1834664863826085,7.4803069483038896e-06
8.1,1.3843561805237163,0.009213448964885615,118.59372319965505,0.020157989106422008,0.6114227650823293,1.093060138913678e-06,0.0007492717374086784,50.0,300.0,39.5,160.0,31.763025983646685,0.17246844426816932,6.612368292613882,0.4889696599404253,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.072769498051677,0.17677877250458535,1.870330606693767e-05,0.0006781416858768145,0.0005464786648210222,1.8601788502167717e-05,0.17227020620259167,0.004309165230959706,0.24420641428212425,0.47400000000000003,0.64,1.1859372319965504,7.4927173740867844e-06
8.11,1.385029381938016,0.00921544121653629,118.84095070424868,0.020200955584253794,0.6130967205824874,1.094077458156149e-06,0.0007505140958514715,50.0,300.0,39.5,160.0,31.78588739582116,0.17226114390593697,6.617171142278113,0.48887313259032117,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.090720770754107,0.1769922496155819,1.872038069481319e-05,0.0006791714443076862,0.0005473650999435801,1.8618432102205406e-05,0.17247209549164977,0.004321579940103654,0.24420495113537874,0.47400000000000003,0.64,1.188409507042487,7.505140958514715e-06
8.120000000000001,1.3857004357121196,0.00921742480032822,119.08833082563633,0.02024404610413591,0.6147725592282204,1.0950990845438608e-06,0.0007517577562842,50.0,300.0,39.5,160.0,31.80871255922831,0.1720543253959563,6.621966592321234,0.4887766279361534,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.108640666396983,0.17720537923600385,1.873752596259908e-05,0.0006802006871173276,0.0005482523959834978,1.863514695370705e-05,0.17267361806963483,0.004334007430009481,0.24420349267379768,0.47400000000000003,0.64,1.1908833082563635,7.517577562842e-06
8.13,1.3863693453677943,0.009219399990796833,119.33586323887121,0.0202872607861873,0.6164502770342648,1.096125011657449e-06,0.000753002704849489,50.0,300.0,39.5,160.0,31.83150151473528,0.17184798740289123,6.626754650256547,0.4886801459772282,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.1265292214995,0.1774181611427383,1.8754741753283582e-05,0.0006812294126577092,0.0005491405426606046,1.865193293880765e-05,0.17287477868876433,0.004346447760368586,0.24420203888955938,0.47400000000000003,0.64,1.1933586323887122,7.530027048494891e-06
8.14,1.387036114428458,0.009221367125957943,119.58354761946936,0.020330599748025684,0.6181298699551664,1.0971552329258228e-06,0.0007542489277777574,50.0,300.0,39.5,160.0,31.854254303287295,0.17164212859492914,6.631535323614673,0.4885836867128446,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.14438647264539,0.17763059511231377,1.8772027948093505e-05,0.0006822576192274167,0.0005500295297609972,1.8668789937088047e-05,0.17307558328932166,0.004358901017597534,0.24420058977483966,0.47400000000000003,0.64,1.1958354761946937,7.542489277777574e-06
8.15,1.387700746419118,0.009223326611527945,119.8313836434142,0.020374063104623637,0.6198113338814087,1.0981897416143507e-06,0.0007554964113863955,50.0,300.0,39.5,160.0,31.87697096590718,0.17143674764376876,6.636308619943447,0.48848725014229455,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.16221245648249,0.17784268092056735,1.878938442637312e-05,0.0006832853050676673,0.000550919347136486,1.8685717825376174e-05,0.17327603908261435,0.004371367316890959,0.24419914532181153,0.47400000000000003,0.64,1.198313836434142,7.554964113863955e-06
8.16,1.3883632448663081,0.00922527892514402,120.07937098716135,0.02041765096816473,0.621494664635543,1.0992285308130465e-06,0.0007567451420789436,50.0,300.0,39.5,160.0,31.899651543694837,0.17123184322460833,6.641074546807821,0.48839083626486296,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,26.180007209722262,0.1780544183423106,1.880681106546396e-05,0.0006843124683583591,0.0005518099847040438,1.8702716477548407e-05,0.17347615463433805,0.004383846804302748,0.24419770552264586,0.47400000000000003,0.64,1.2007937098716135,7.567451420789437e-06
