Time,Rapamycin_Dose,Cytosolic_Rapamycin,Raptor,Rictor,mTOR_Rapamycin,mTORC1_Rapamycin,mTORC1,mTORC2,mTOR,K_abs_Rapam,K_el_Rapam,K_syn_mTOR,K_deg_mTOR,K_syn_Raptor,K_deg_Raptor,K_syn_Rictor,K_deg_Rictor,k_form_C1,k_diss_C1,k_form_C2,k_diss_C2,k_form_mTOR_Rapam,k_diss_mTOR_Rapam,k_form_C1_Rapam,k_diss_C1_Rapam,k_forward_Raptor_release,k_reverse_Raptor_release,compartment,Absorption_of_Rapamycin,Elimination_of_rapamycin,Synthesis_of_mTOR,Degradation_of_mTOR,Synthesis_of_Raptor,Degradation_of_Raptor,Synthesis_of_Rictor,Degradation_of_Rictor,mTORC1_formation_and_dissociation,mTORC2_formation_and_dissociation,mTOR___Rapamycin_association_sequestration_and_dissociation,mTORC1___Rapamycin_association_sequestration_and_dissociation,Releasing_Raptor_from_mTORC1___rapamycin_complex
1302.5,7.199999999999998e-19,1.9662884679516302e-17,4.799129172657222e-08,1.324241053323942e-08,1.7967110587762382e-16,3.104793001494173e-16,2.7216748214998154e-07,7.510015678392635e-08,2.8354790330607584e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4130378143010159e-18,1.6e-27,2.8354790330607585e-16,2.15e-27,4.799129172657222e-16,5.9e-28,1.324241053323942e-16,-2.847136742515106e-16,-7.943121276920901e-17,-2.88229334233313e-18,3.444523201569264e-18,3.1047930014079466e-18
1305.0,7.199999999999998e-19,1.9710574370491095e-17,4.799129124633555e-08,1.324241040075694e-08,1.802259027871502e-16,3.1132593114540302e-16,2.7216748142958933e-07,7.510015658534856e-08,2.8354790539306427e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4164649481014757e-18,1.6e-27,2.8354790539306427e-16,2.15e-27,4.799129124633555e-16,5.9e-28,1.324241040075694e-16,-2.8470477378811953e-16,-7.943101259150077e-17,-2.8919025825626865e-18,3.4508180919797084e-18,3.1132593113675376e-18
1307.5,7.199999999999998e-19,1.9757982932152637e-17,4.79912907660978e-08,1.3242410268273963e-08,1.8077784030987407e-16,3.121671600513418e-16,2.7216748070920353e-07,7.510015638677129e-08,2.835479074800653e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4198718790498714e-18,1.6e-27,2.835479074800653e-16,2.15e-27,4.79912907660978e-16,5.9e-28,1.3242410268273962e-16,-2.846959163381203e-16,-7.943081241379253e-17,-2.901464221260994e-18,3.4570849208661774e-18,3.1216716004266603e-18
1310.0,7.199999999999998e-19,1.980511202018656e-17,4.799129028585895e-08,1.324241013579049e-08,1.8132690608377428e-16,3.1300304788980556e-16,2.7216747998882425e-07,7.510015618819451e-08,2.8354790956707892e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4232587261290708e-18,1.6e-27,2.8354790956707893e-16,2.15e-27,4.799129028585896e-16,5.9e-28,1.324241013579049e-16,-2.8468711513640275e-16,-7.943061058172307e-17,-2.9109778963264147e-18,3.4633232109309285e-18,3.1300304788110343e-18
1312.5,7.199999999999998e-19,1.985196328439641e-17,4.7991289805619e-08,1.3242410003306514e-08,1.8187307230729183e-16,3.1383367107537326e-16,2.7216747926845136e-07,7.510015598961822e-08,2.835479116541052e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4266256078992362e-18,1.6e-27,2.835479116541052e-16,2.15e-27,4.799128980561899e-16,5.9e-28,1.3242410003306515e-16,-2.8467836356552194e-16,-7.943040957683422e-17,-2.920442906307702e-18,3.469532143178304e-18,3.1383367106664495e-18
1315.0,7.199999999999998e-19,1.9898538358329194e-17,4.7991289325377925e-08,1.324240987082204e-08,1.8241634047519446e-16,3.146590760893839e-16,2.721674785480848e-07,7.510015579104245e-08,2.8354791374114413e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4299726417522825e-18,1.6e-27,2.835479137411441e-16,2.15e-27,4.799128932537793e-16,5.9e-28,1.324240987082204e-16,-2.84669655008033e-16,-7.943020857194537e-17,-2.929859195157822e-18,3.475711548648857e-18,3.1465907608062952e-18
1317.5,7.199999999999998e-19,1.9944838867569168e-17,4.799128884513573e-08,1.3242409738337067e-08,1.8295670561476263e-16,3.1547931571492894e-16,2.721674778277245e-07,7.510015559246718e-08,2.8354791582819562e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4332999445078967e-18,1.6e-27,2.8354791582819565e-16,2.15e-27,4.799128884513573e-16,5.9e-28,1.3242409738337068e-16,-2.846609960813808e-16,-7.943000756705652e-17,-2.9392265649785197e-18,3.481861115583569e-18,3.1547931570614862e-18
1320.0,7.999999999999998e-19,1.9990866434062524e-17,4.7991288364892405e-08,1.3242409605851595e-08,1.8349415742397973e-16,3.162944478696984e-16,2.7216747710737047e-07,7.510015539389241e-08,2.8354791791525983e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.436607632724322e-18,1.6e-27,2.8354791791525985e-16,2.15e-27,4.799128836489241e-16,5.9e-28,1.3242409605851596e-16,-2.8465238016812043e-16,-7.942980490780644e-17,-2.9485447008250615e-18,3.487980417361124e-18,3.1629444786089228e-18
1322.5,7.999999999999998e-19,2.0314126243307354e-17,4.7991287884648627e-08,1.3242409473368795e-08,1.8405387843732055e-16,3.173246509526608e-16,2.721674763868018e-07,7.510015519531497e-08,2.8354792000212335e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.459838117048045e-18,1.6e-27,2.8354792000212334e-16,2.15e-27,4.799128788464863e-16,5.9e-28,1.3242409473368795e-16,-2.846421529070268e-16,-7.943254866589828e-17,-2.943259902974585e-18,3.634239070357684e-18,3.1732465094382787e-18
1325.0,7.999999999999998e-19,2.04250410641105e-17,4.7991287404405304e-08,1.3242409340892999e-08,1.8463604872031975e-16,3.185108503169195e-16,2.721674756660767e-07,7.510015499673054e-08,2.8354792208883647e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.4678088109983858e-18,1.6e-27,2.8354792208883645e-16,2.15e-27,4.79912874044053e-16,5.9e-28,1.3242409340893e-16,-2.846307047273491e-16,-7.943471918782562e-17,-2.950029305003958e-18,3.666102477274004e-18,3.185108503080586e-18
1327.5,7.999999999999998e-19,2.0495505855138e-17,4.7991286924163934e-08,1.3242409208420892e-08,1.8522751100577829e-16,3.197128512662592e-16,2.721674749453339e-07,7.51001547981424e-08,2.835479241755131e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.4728726363689532e-18,1.6e-27,2.835479241755131e-16,2.15e-27,4.799128692416393e-16,5.9e-28,1.3242409208420894e-16,-2.846197793258185e-16,-7.943564232138923e-17,-2.959205279218043e-18,3.676480618677111e-18,3.197128512573699e-18
1330.0,7.999999999999998e-19,2.0558164255191974e-17,4.799128644392568e-08,1.3242409075950333e-08,1.8582513375572034e-16,3.209047157518704e-16,2.721674742245981e-07,7.510015459955272e-08,2.835479262621746e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.4773754695037118e-18,1.6e-27,2.835479262621746e-16,2.15e-27,4.799128644392568e-16,5.9e-28,1.3242409075950332e-16,-2.8460918148781046e-16,-7.943604267680571e-17,-2.9689417729010127e-18,3.683002442316484e-18,3.2090471574295244e-18
1332.5,7.999999999999998e-19,2.0619074739687438e-17,4.799128596369073e-08,1.32424089434805e-08,1.8642774962434566e-16,3.220822684345311e-16,2.721674735038733e-07,7.510015440096231e-08,2.835479283488264e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.4817526918331064e-18,1.6e-27,2.8354792834882643e-16,2.15e-27,4.799128596369073e-16,5.9e-28,1.3242408943480502e-16,-2.8459871599870043e-16,-7.943625195350068e-17,-2.97888327376927e-18,3.688925731985782e-18,3.220822684255842e-18
1335.0,7.999999999999998e-19,2.067934921443028e-17,4.799128548345894e-08,1.3242408811011091e-08,1.8703460439493187e-16,3.232453352752916e-16,2.721674727831599e-07,7.510015420237152e-08,2.8354793043547124e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.4860842084664461e-18,1.6e-27,2.8354793043547126e-16,2.15e-27,4.799128548345894e-16,5.9e-28,1.324240881101109e-16,-2.845882637444802e-16,-7.943638595675992e-17,-2.9889526555677148e-18,3.694835355768057e-18,3.2324533526631556e-18
1337.5,7.999999999999998e-19,2.0739222378384975e-17,4.799128500322997e-08,1.3242408678541964e-08,1.876450629281081e-16,3.2439440566582235e-16,2.721674720624577e-07,7.510015400378042e-08,2.8354793252211086e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.4903868856223551e-18,1.6e-27,2.8354793252211085e-16,2.15e-27,4.799128500322997e-16,5.9e-28,1.3242408678541964e-16,-2.845778379600396e-16,-7.943647611944668e-17,-2.9991231679369666e-18,3.700843191702995e-18,3.24394405656817e-18
1340.0,7.999999999999998e-19,2.0798751517283137e-17,4.79912845230035e-08,1.324240854607303e-08,1.8825854542060943e-16,3.2553007167723077e-16,2.7216747134176643e-07,7.510015380518914e-08,2.83547934608747e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.4946648400368215e-18,1.6e-27,2.83547934608747e-16,2.15e-27,4.79912845230035e-16,5.9e-28,1.324240854607303e-16,-2.845674254104888e-16,-7.943653733081201e-17,-3.0093789365015017e-18,3.706966149548308e-18,3.25530071668196e-18
1342.5,7.999999999999998e-19,2.0857932851167127e-17,4.7991284042779234e-08,1.3242408413604218e-08,1.8887452276031845e-16,3.2665292881577577e-16,2.721674706210857e-07,7.510015360659774e-08,2.8354793669538125e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.4989178000699935e-18,1.6e-27,2.8354793669538127e-16,2.15e-27,4.799128404277924e-16,5.9e-28,1.3242408413604217e-16,-2.8455699962604816e-16,-7.943657372675897e-17,-3.0197085265805895e-18,3.713189152907219e-18,3.2665292880671146e-18
1345.0,7.999999999999998e-19,2.091676117974324e-17,4.799128356255687e-08,1.3242408281135473e-08,1.8949251769937588e-16,3.2776352153502263e-16,2.7216746990041536e-07,7.510015340800628e-08,2.8354793878201485e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5031453920121245e-18,1.6e-27,2.8354793878201485e-16,2.15e-27,4.799128356255687e-16,5.9e-28,1.3242408281135474e-16,-2.8454659369394224e-16,-7.943658861600999e-17,-3.030101721831992e-18,3.719497506329237e-18,3.2776352152592867e-18
1347.5,7.999999999999998e-19,2.0975238094282464e-17,4.799128308233615e-08,1.3242408148666741e-08,1.90112080797262e-16,3.288623601485301e-16,2.7216746917975517e-07,7.510015320941482e-08,2.835479408686491e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5073477302170395e-18,1.6e-27,2.8354794086864913e-16,2.15e-27,4.799128308233616e-16,5.9e-28,1.3242408148666741e-16,-2.8453621423161593e-16,-7.943658365292632e-17,-3.040548547933983e-18,3.725880814454545e-18,3.2886236013940637e-18
1350.0,7.999999999999998e-19,2.1033369028701295e-17,4.799128260211684e-08,1.3242408016197973e-08,1.9073280731180903e-16,3.299499063833793e-16,2.7216746845910484e-07,7.510015301082338e-08,2.8354794295528517e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.511525205183367e-18,1.6e-27,2.8354794295528517e-16,2.15e-27,4.799128260211684e-16,5.9e-28,1.3242408016197974e-16,-2.845258480041794e-16,-7.943655883750794e-17,-3.051039804730328e-18,3.732331758844578e-18,3.2994990637422578e-18
1352.5,7.999999999999998e-19,2.1091156501291785e-17,4.7991282121898695e-08,1.3242407883729122e-08,1.9135431019303777e-16,3.310266066676007e-16,2.7216746773846424e-07,7.510015281223203e-08,2.835479450419242e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5156779978836319e-18,1.6e-27,2.8354794504192423e-16,2.15e-27,4.799128212189869e-16,5.9e-28,1.3242407883729123e-16,-2.8451550493780005e-16,-7.94365166512967e-17,-3.0615668400230412e-18,3.7388418340466704e-18,3.3102660665841738e-18
1355.0,7.999999999999998e-19,2.114860403102372e-17,4.799128164168152e-08,1.3242407751260149e-08,1.919762398782192e-16,3.3209286863694816e-16,2.721674670178331e-07,7.510015261364083e-08,2.835479471285672e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5198063612022638e-18,1.6e-27,2.8354794712856723e-16,2.15e-27,4.799128164168152e-16,5.9e-28,1.3242407751260148e-16,-2.8450517841503294e-16,-7.94364570942926e-17,-3.0721217718555325e-18,3.745403910953912e-18,3.32092868627735e-18
1357.5,7.999999999999998e-19,2.1205713362310664e-17,4.7991281161465116e-08,1.3242407618791012e-08,1.9259828298828474e-16,3.33149064879972e-16,2.7216746629721126e-07,7.510015241504977e-08,2.8354794921521496e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5239104204984038e-18,1.6e-27,2.8354794921521496e-16,2.15e-27,4.799128116146512e-16,5.9e-28,1.3242407618791013e-16,-2.8449488497949033e-16,-7.943638347521808e-17,-3.0826976109207214e-18,3.752010704183036e-18,3.33149064870729e-18
1360.0,7.999999999999998e-19,2.126248621354324e-17,4.799128068124932e-08,1.3242407486321678e-08,1.9322015305571786e-16,3.3419554070721183e-16,2.7216746557659856e-07,7.510015221645891e-08,2.8354795130186832e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5279902992611004e-18,1.6e-27,2.835479513018683e-16,2.15e-27,4.799128068124933e-16,5.9e-28,1.324240748632168e-16,-2.844846180137273e-16,-7.943629579407315e-17,-3.0932879613823868e-18,3.758655514868408e-18,3.3419554069793896e-18
1362.5,7.999999999999998e-19,2.131892445804403e-17,4.7991280201033965e-08,1.3242407353852116e-08,1.9384158325814606e-16,3.352326213291942e-16,2.721674648559948e-07,7.510015201786828e-08,2.8354795338852797e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5320461321133096e-18,1.6e-27,2.8354795338852797e-16,2.15e-27,4.799128020103397e-16,5.9e-28,1.3242407353852115e-16,-2.844743973700786e-16,-7.943619818676087e-17,-3.1038868511627937e-18,3.765332167306156e-18,3.3523262131989148e-18
1365.0,7.999999999999998e-19,2.137502995865423e-17,4.799127972081892e-08,1.3242407221382299e-08,1.9446234755608082e-16,3.362605905570794e-16,2.721674641353999e-07,7.510015181927792e-08,2.8354795547519462e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5360780529247608e-18,1.6e-27,2.8354795547519464e-16,2.15e-27,4.799127972081892e-16,5.9e-28,1.32424072213823e-16,-2.8446419988748706e-16,-7.943608899892001e-17,-3.114489205978269e-18,3.772035391101293e-18,3.362605905477469e-18
1367.5,7.999999999999998e-19,2.1430804555027442e-17,4.799127924060402e-08,1.3242407088912196e-08,1.950821818942046e-16,3.372797708261611e-16,2.721674634148136e-07,7.510015162068785e-08,2.8354795756186902e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5400861938988482e-18,1.6e-27,2.8354795756186904e-16,2.15e-27,4.799127924060402e-16,5.9e-28,1.3242407088912197e-16,-2.844540421095649e-16,-7.943596905773119e-17,-3.12508911645926e-18,3.7787590540109275e-18,3.3727977081679883e-18
1370.0,7.999999999999998e-19,2.1486250312122816e-17,4.7991278760389165e-08,1.3242406956441787e-08,1.9570091702598895e-16,3.3829038791525327e-16,2.721674626942359e-07,7.510015142209807e-08,2.835479596485516e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5440707034301443e-18,1.6e-27,2.835479596485516e-16,2.15e-27,4.799127876038916e-16,5.9e-28,1.3242406956441788e-16,-2.844439273450346e-16,-7.943583919037502e-17,-3.1356827467636644e-18,3.785499267970735e-18,3.3829038790586132e-18
1372.5,7.999999999999998e-19,2.154136920694306e-17,4.799127828017423e-08,1.3242406823971048e-08,1.9631834372324722e-16,3.392927083512382e-16,2.721674619736666e-07,7.510015122350864e-08,2.8354796173524297e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5480317235923907e-18,1.6e-27,2.83547961735243e-16,2.15e-27,4.799127828017423e-16,5.9e-28,1.3242406823971048e-16,-2.844338456677288e-16,-7.943570105121272e-17,-3.1462653862413524e-18,3.7922512024962235e-18,3.3929270834181663e-18
1375.0,7.999999999999998e-19,2.159616321030841e-17,4.79912777999591e-08,1.3242406691499954e-08,1.9693425857556247e-16,3.402869927162123e-16,2.721674612531055e-07,7.510015102491957e-08,2.8354796382194368e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5519693960150354e-18,1.6e-27,2.835479638219437e-16,2.15e-27,4.79912777999591e-16,5.9e-28,1.3242406691499953e-16,-2.844238036950924e-16,-7.943555546742491e-17,-3.1568324525697045e-18,3.7990101546574555e-18,3.4028699270676117e-18
1377.5,7.999999999999998e-19,2.1650634162530876e-17,4.799127731974369e-08,1.3242406559028491e-08,1.9754854361305495e-16,3.4127341452516317e-16,2.721674605325525e-07,7.510015082633086e-08,2.83547965908654e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5558838529487888e-18,1.6e-27,2.8354796590865403e-16,2.15e-27,4.799127731974369e-16,5.9e-28,1.3242406559028492e-16,-2.84413798118403e-16,-7.943540161183098e-17,-3.1673812502229434e-18,3.805773268802293e-18,3.4127341451568256e-18
1380.0,7.999999999999998e-19,2.1704784070998486e-17,4.79912768395279e-08,1.3242406426556641e-08,1.9816103251555605e-16,3.4225219651864973e-16,2.7216745981200763e-07,7.510015062774255e-08,2.8354796799537447e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5597752386509786e-18,1.6e-27,2.835479679953745e-16,2.15e-27,4.799127683952791e-16,5.9e-28,1.324240642655664e-16,-2.844038421725503e-16,-7.943524362033398e-17,-3.1779080108731146e-18,3.812536693623532e-18,3.422521965091397e-18
1382.5,7.999999999999998e-19,2.175861483713673e-17,4.799127635931166e-08,1.3242406294084386e-08,1.987715948039049e-16,3.432235248193205e-16,2.7216745909147064e-07,7.510015042915465e-08,2.8354797008210535e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5636436897641243e-18,1.6e-27,2.8354797008210535e-16,2.15e-27,4.799127635931166e-16,5.9e-28,1.3242406294084387e-16,-2.8439392924008946e-16,-7.943508066575331e-17,-3.1884097604631554e-18,3.819297328036025e-18,3.4322352480978124e-18
1385.0,7.999999999999998e-19,2.181212824972091e-17,4.7991275879094886e-08,1.3242406161611717e-08,1.9938011808522423e-16,3.4418756694383257e-16,2.721674583709415e-07,7.510015023056716e-08,2.83547972168847e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5674893348353438e-18,1.6e-27,2.83547972168847e-16,2.15e-27,4.799127587909488e-16,5.9e-28,1.3242406161611717e-16,-2.8438405932102047e-16,-7.943491109372773e-17,-3.1988839289670572e-18,3.8260524214197865e-18,3.4418756693426406e-18
1387.5,7.999999999999998e-19,2.186532621181436e-17,4.799127539887752e-08,1.3242406029138622e-08,1.99986502616463e-16,3.451444776431053e-16,2.7216745765042e-07,7.51001500319801e-08,2.8354797425559963e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5713123106248577e-18,1.6e-27,2.8354797425559965e-16,2.15e-27,4.799127539887752e-16,5.9e-28,1.3242406029138624e-16,-2.8437423903278824e-16,-7.94347373857991e-17,-3.209328218433003e-18,3.8327995637235626e-18,3.4514447763350768e-18
1390.0,7.999999999999998e-19,2.1918210600848754e-17,4.7991274918659487e-08,1.3242405896665085e-08,2.0059061733877417e-16,3.460944427361426e-16,2.721674569299062e-07,7.51001498333935e-08,2.835479763423637e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5751127520509143e-18,1.6e-27,2.835479763423637e-16,2.15e-27,4.799127491865949e-16,5.9e-28,1.3242405896665086e-16,-2.8436445514050297e-16,-7.943455788760617e-17,-3.2197396433570806e-18,3.839535648004127e-18,3.4609444272651603e-18
1392.5,7.999999999999998e-19,2.1970783262389926e-17,4.7991274438440715e-08,1.3242405764191094e-08,2.0119236551909337e-16,3.4703761329519684e-16,2.721674562093999e-07,7.510014963480734e-08,2.8354797842913935e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,2.2159999999999996e-18,1.5788907917417798e-18,1.6e-27,2.8354797842913937e-16,2.15e-27,4.799127443844072e-16,5.9e-28,1.3242405764191095e-16,-2.8435472749649934e-16,-7.943437673505202e-17,-3.230115975137411e-18,3.846258315094904e-18,3.470376132855414e-18
