Cytosolic_Rapamycin_2_task1,Rapamycin_Dose_1_task1,Raptor_3_task1,Rictor_4_task1,_1_task1,mTORC1_7_task1,mTORC1_Rapamycin_6_task1,mTORC2_8_task1,mTOR_9_task1,mTOR_Rapamycin_5_task1
2.7514572359421306e-17,9.599999999999997e-19,4.799123169879947e-08,1.3242393974145732e-08,1615.0,2.7216739207893034e-07,4.3661081538028535e-16,7.510013196051306e-08,2.8354816414802962e-08,2.5504863140279005e-16
2.7570506377828185e-17,9.599999999999997e-19,4.799123121859239e-08,1.3242393841677517e-08,1617.5,2.721673913583443e-07,4.3762311718460057e-16,7.510013176192143e-08,2.8354816623466372e-08,2.5568015221244094e-16
2.762611683925782e-17,9.599999999999997e-19,4.79912307383849e-08,1.3242393709208898e-08,1620.0,2.721673906377665e-07,4.386276059033822e-16,7.51001315633302e-08,2.835481683213083e-08,2.563097902507202e-16
2.7681402379993765e-17,9.599999999999997e-19,4.799123025817693e-08,1.324239357673986e-08,1622.5,2.721673899171969e-07,4.39624471661455e-16,7.51001313647394e-08,2.835481704079638e-08,2.569374154692552e-16
2.7736362962877473e-17,9.599999999999997e-19,4.799122977796839e-08,1.3242393444270392e-08,1625.0,2.721673891966353e-07,4.40613891475169e-16,7.510013116614904e-08,2.835481724946303e-08,2.5756290939722685e-16
2.7790994853994305e-17,9.599999999999997e-19,4.799122929775921e-08,1.324239331180048e-08,1627.5,2.721673884760816e-07,4.415960344906389e-16,7.510013096755912e-08,2.8354817458130832e-08,2.581861643885243e-16
2.784530837567758e-17,9.599999999999997e-19,4.799122881754935e-08,1.324239317933011e-08,1630.0,2.721673877555357e-07,4.425710479186496e-16,7.510013076896965e-08,2.8354817666799804e-08,2.58807081844293e-16
2.7899293141815604e-17,9.599999999999997e-19,4.799122833733874e-08,1.324239304685928e-08,1632.5,2.7216738703499753e-07,4.43539086849009e-16,7.510013057038066e-08,2.8354817875469967e-08,2.594255734280302e-16
2.7952963638000875e-17,9.599999999999997e-19,4.799122785712733e-08,1.3242392914387975e-08,1635.0,2.7216738631446705e-07,4.445002767397791e-16,7.510013037179213e-08,2.835481808414134e-08,2.6004155789814973e-16
2.8006312424743116e-17,9.599999999999997e-19,4.799122737691506e-08,1.324239278191619e-08,1637.5,2.7216738559394413e-07,4.454547535209125e-16,7.51001301732041e-08,2.8354818292813946e-08,2.6065496277242774e-16
2.805934844295627e-17,9.599999999999997e-19,4.799122689670191e-08,1.3242392649443917e-08,1640.0,2.7216738487342874e-07,4.464026315825739e-16,7.510012997461657e-08,2.8354818501487795e-08,2.612657221540278e-16
2.8112072896898095e-17,9.599999999999997e-19,4.799122641648783e-08,1.3242392516971149e-08,1642.5,2.721673841529207e-07,4.473440252070093e-16,7.51001297760295e-08,2.835481871016291e-08,2.618737768261312e-16
2.8164487762252966e-17,9.599999999999997e-19,4.7991225936272797e-08,1.3242392384497879e-08,1645.0,2.721673834324201e-07,4.482790412032104e-16,7.510012957744296e-08,2.8354818918839305e-08,2.6247907402567227e-16
2.821659503799506e-17,9.599999999999997e-19,4.799122545605676e-08,1.3242392252024107e-08,1647.5,2.721673827119267e-07,4.492077813524024e-16,7.510012937885692e-08,2.8354819127516982e-08,2.6308156567065063e-16
2.826839572185254e-17,9.599999999999997e-19,4.799122497583971e-08,1.3242392119549821e-08,1650.0,2.721673819914406e-07,4.50130343412211e-16,7.510012918027141e-08,2.8354819336195956e-08,2.636812082735779e-16
2.831989092903595e-17,9.599999999999997e-19,4.7991224495621604e-08,1.3242391987075025e-08,1652.5,2.7216738127096156e-07,4.510468172376035e-16,7.51001289816864e-08,2.8354819544876234e-08,2.64277965806074e-16
2.837108126434539e-17,9.599999999999997e-19,4.7991224015402435e-08,1.324239185459971e-08,1655.0,2.721673805504897e-07,4.519572873121294e-16,7.510012878310192e-08,2.8354819753557822e-08,2.64871807738551e-16
2.842197369955045e-17,9.599999999999997e-19,4.799122353518216e-08,1.3242391722123878e-08,1657.5,2.7216737983002474e-07,4.528618546986323e-16,7.510012858451796e-08,2.8354819962240734e-08,2.654626810973556e-16
2.8472567457059907e-17,9.599999999999997e-19,4.799122305496076e-08,1.3242391589647525e-08,1660.0,2.7216737910956684e-07,4.537605899072287e-16,7.510012838593453e-08,2.8354820170924966e-08,2.6605056988520343e-16
2.852286297012523e-17,9.599999999999997e-19,4.799122257473824e-08,1.3242391457170647e-08,1662.5,2.721673783891158e-07,4.546535628118999e-16,7.510012818735161e-08,2.8354820379610528e-08,2.666354573646359e-16
2.857286051958821e-17,9.599999999999997e-19,4.799122209451457e-08,1.3242391324693247e-08,1665.0,2.721673776686717e-07,4.555408380988253e-16,7.510012798876922e-08,2.8354820588297416e-08,2.6721733179641276e-16
2.862255992033598e-17,9.599999999999997e-19,4.799122161428976e-08,1.3242391192215317e-08,1667.5,2.7216737694823427e-07,4.564224742195092e-16,7.510012779018738e-08,2.8354820796985632e-08,2.6779618775932947e-16
2.867196052130102e-17,9.599999999999997e-19,4.7991221134063806e-08,1.324239105973686e-08,1670.0,2.721673762278037e-07,4.572985233907803e-16,7.510012759160605e-08,2.8354821005675174e-08,2.683720261502175e-16
2.872107540092406e-17,9.599999999999997e-19,4.799122065383665e-08,1.324239092725788e-08,1672.5,2.721673755073797e-07,4.581691047022181e-16,7.510012739302525e-08,2.8354821214366057e-08,2.689447688854322e-16
2.876990541283993e-17,9.599999999999997e-19,4.799122017360828e-08,1.3242390794778372e-08,1675.0,2.721673747869624e-07,4.590342704499873e-16,7.510012719444499e-08,2.835482142305828e-08,2.695144148566247e-16
2.8818446838106283e-17,9.599999999999997e-19,4.799121969337872e-08,1.3242390662298336e-08,1677.5,2.721673740665517e-07,4.59894045546241e-16,7.510012699586526e-08,2.835482163175183e-08,2.7008099394959094e-16
2.8866700375422446e-17,1.0399999999999997e-18,4.7991219213147976e-08,1.3242390529817774e-08,1680.0,2.721673733461475e-07,4.607484738192516e-16,7.510012679728605e-08,2.835482184044671e-08,2.7064451302332906e-16
2.919214907196391e-17,1.0399999999999997e-18,4.7991218732916803e-08,1.3242390397339854e-08,1682.5,2.72167372625529e-07,4.618176417126938e-16,7.510012659870422e-08,2.835482204912156e-08,2.7123026767942604e-16
2.9305224901523404e-17,1.0399999999999997e-18,4.799121825268599e-08,1.3242390264868925e-08,1685.0,2.721673719047544e-07,4.630425920351708e-16,7.510012640011543e-08,2.835482225778144e-08,2.718383160198644e-16
2.9377917454493666e-17,1.0399999999999997e-18,4.7991217772457085e-08,1.3242390132401664e-08,1687.5,2.721673711839624e-07,4.642830530650826e-16,7.510012620152294e-08,2.8354822466437735e-08,2.7245549529958503e-16
2.9442759063510044e-17,1.0399999999999997e-18,4.799121729223122e-08,1.3242389999935926e-08,1690.0,2.7216737046317765e-07,4.655131793128797e-16,7.510012600292892e-08,2.8354822675092572e-08,2.7307868307594136e-16
2.950581474391646e-17,1.0399999999999997e-18,4.799121681200863e-08,1.324238986747089e-08,1692.5,2.721673697424042e-07,4.667287912436206e-16,7.510012580433421e-08,2.835482288374651e-08,2.7370671266145435e-16
2.9568320305122233e-17,1.0399999999999997e-18,4.799121633178911e-08,1.3242389735006241e-08,1695.0,2.721673690216425e-07,4.679296155665767e-16,7.510012560573912e-08,2.835482309239981e-08,2.7433882080155743e-16
2.963031615520669e-17,1.0399999999999997e-18,4.7991215851572344e-08,1.324238960254185e-08,1697.5,2.7216736830089217e-07,4.691163061539634e-16,7.510012540714374e-08,2.8354823301052653e-08,2.7497438358399528e-16
2.969191284966895e-17,1.0399999999999997e-18,4.799121537135801e-08,1.3242389470077635e-08,1700.0,2.72167367580153e-07,4.702894092609982e-16,7.510012520854823e-08,2.8354823509705214e-08,2.7561282171761785e-16
2.975316862544795e-17,1.0399999999999997e-18,4.799121489114581e-08,1.3242389337613522e-08,1702.5,2.7216736685942473e-07,4.714494621084345e-16,7.51001250099526e-08,2.8354823718357636e-08,2.762536111971817e-16
2.981409090498019e-17,1.0399999999999997e-18,4.799121441093547e-08,1.3242389205149448e-08,1705.0,2.7216736613870716e-07,4.7259700736999e-16,7.510012481135696e-08,2.8354823927010067e-08,2.76896267585146e-16
2.9874661980286224e-17,1.0399999999999997e-18,4.799121393072671e-08,1.3242389072685358e-08,1707.5,2.72167365418e-07,4.73732572887318e-16,7.51001246127613e-08,2.835482413566263e-08,2.775403433590032e-16
2.9934872159200655e-17,1.0399999999999997e-18,4.799121345051929e-08,1.3242388940221206e-08,1710.0,2.7216736469730304e-07,4.748566414891847e-16,7.510012441416572e-08,2.8354824344315437e-08,2.781854284594703e-16
2.999472279184982e-17,1.0399999999999997e-18,4.7991212970312985e-08,1.324238880775695e-08,1712.5,2.72167363976616e-07,4.759696506276898e-16,7.510012421557026e-08,2.8354824552968597e-08,2.7883114794356784e-16
3.0054220223076584e-17,1.0399999999999997e-18,4.799121249010761e-08,1.3242388675292547e-08,1715.0,2.7216736325593873e-07,4.770719742961324e-16,7.510012401697494e-08,2.8354824761622196e-08,2.7947718513445564e-16
3.0113363937079666e-17,1.0399999999999997e-18,4.799121200990294e-08,1.3242388542827956e-08,1717.5,2.7216736253527103e-07,4.781640367949399e-16,7.510012381837982e-08,2.8354824970276342e-08,2.8012317970754873e-16
3.017215957143267e-17,1.0399999999999997e-18,4.799121152969883e-08,1.324238841036315e-08,1720.0,2.7216736181461275e-07,4.79246142020539e-16,7.510012361978493e-08,2.83548251789311e-08,2.807688847400121e-16
3.0230608349848144e-17,1.0399999999999997e-18,4.799121104949509e-08,1.3242388277898087e-08,1722.5,2.721673610939637e-07,4.803186749414049e-16,7.510012342119028e-08,2.8354825387586556e-08,2.8141397717525387e-16
3.028871287919592e-17,1.0399999999999997e-18,4.799121056929159e-08,1.3242388145432746e-08,1725.0,2.7216736037332367e-07,4.813818909028551e-16,7.510012322259592e-08,2.8354825596242776e-08,2.820582605097016e-16
3.034647539978563e-17,1.0399999999999997e-18,4.799121008908818e-08,1.3242388012967095e-08,1727.5,2.721673596526926e-07,4.824361207405454e-16,7.510012302400186e-08,2.8354825804899826e-08,2.8270146413466837e-16
3.040389743568326e-17,1.0399999999999997e-18,4.799120960888476e-08,1.3242387880501113e-08,1730.0,2.721673589320703e-07,4.834815874666555e-16,7.510012282540814e-08,2.8354826013557757e-08,2.833434241494439e-16
3.0460981158652374e-17,1.0399999999999997e-18,4.7991209128681186e-08,1.3242387748034777e-08,1732.5,2.7216735821145667e-07,4.845185693056597e-16,7.510012262681478e-08,2.8354826222216628e-08,2.839839217145366e-16
3.05177283354229e-17,1.0399999999999997e-18,4.7991208648477396e-08,1.324238761556807e-08,1735.0,2.7216735749085155e-07,4.855472463274469e-16,7.510012242822179e-08,2.835482643087647e-08,2.846228345900792e-16
3.057414093845265e-17,1.0399999999999997e-18,4.799120816827326e-08,1.324238748310097e-08,1737.5,2.7216735677025484e-07,4.865678725122593e-16,7.51001222296292e-08,2.835482663953734e-08,2.852599679388585e-16
3.0630220893328123e-17,1.0399999999999997e-18,4.7991207688068685e-08,1.3242387350633457e-08,1740.0,2.7216735604966644e-07,4.875806727791863e-16,7.510012203103703e-08,2.8354826848199277e-08,2.8589515540060675e-16
3.068597025849661e-17,1.0399999999999997e-18,4.799120720786362e-08,1.3242387218165525e-08,1742.5,2.721673553290862e-07,4.885857733564916e-16,7.510012183244527e-08,2.8354827056862304e-08,2.8652832673871624e-16
3.0741390961663097e-17,1.0399999999999997e-18,4.799120672765797e-08,1.3242387085697154e-08,1745.0,2.7216735460851405e-07,4.895833942439252e-16,7.510012163385396e-08,2.8354827265526465e-08,2.8715932039329083e-16
3.0796484983514207e-17,1.0399999999999997e-18,4.799120624745166e-08,1.324238695322833e-08,1747.5,2.721673538879499e-07,4.90573715071918e-16,7.510012143526312e-08,2.835482747419179e-08,2.8778801412638423e-16
3.085125419155969e-17,1.0399999999999997e-18,4.7991205767244646e-08,1.3242386820759047e-08,1750.0,2.7216735316739363e-07,4.915568622687798e-16,7.510012123667272e-08,2.8354827682858298e-08,2.884143371751252e-16
3.0905700556918084e-17,1.0399999999999997e-18,4.7991205287036866e-08,1.3242386688289291e-08,1752.5,2.7216735244684515e-07,4.92532989304472e-16,7.510012103808282e-08,2.835482789152602e-08,2.8903819271291675e-16
3.0959826030177064e-17,1.0399999999999997e-18,4.7991204806828265e-08,1.3242386555819057e-08,1755.0,2.7216735172630434e-07,4.935022307399956e-16,7.510012083949338e-08,2.8354828100194968e-08,2.896595022510797e-16
3.101363244449884e-17,1.0399999999999997e-18,4.7991204326618804e-08,1.3242386423348337e-08,1757.5,2.7216735100577116e-07,4.944647175477331e-16,7.510012064090444e-08,2.8354828308865164e-08,2.902781902882527e-16
3.106712166310221e-17,1.0399999999999997e-18,4.799120384640844e-08,1.324238629087712e-08,1760.0,2.721673502852456e-07,4.95420565968983e-16,7.5100120442316e-08,2.8354828517536624e-08,2.908941957793214e-16
3.1120295574609245e-17,1.0399999999999997e-18,4.799120336619713e-08,1.3242386158405404e-08,1762.5,2.721673495647275e-07,4.963698779521664e-16,7.510012024372806e-08,2.8354828726209355e-08,2.915074716889073e-16
3.117315603864589e-17,1.0399999999999997e-18,4.7991202885984844e-08,1.3242386025933184e-08,1765.0,2.7216734884421677e-07,4.973127788453784e-16,7.510012004514063e-08,2.835482893488338e-08,2.92117947391033e-16
3.1225704902386864e-17,1.0399999999999997e-18,4.799120240577153e-08,1.3242385893460447e-08,1767.5,2.721673481237134e-07,4.982493887433508e-16,7.510011984655371e-08,2.835482914355871e-08,2.9272555719420037e-16
3.1277943989020085e-17,1.0399999999999997e-18,4.799120192555718e-08,1.3242385760987195e-08,1770.0,2.721673474032173e-07,4.991797778781218e-16,7.510011964796733e-08,2.8354829352235352e-08,2.933302846645287e-16
3.132987511236231e-17,1.0399999999999997e-18,4.799120144534178e-08,1.3242385628513426e-08,1772.5,2.7216734668272845e-07,5.001040231392824e-16,7.510011944938144e-08,2.8354829560913307e-08,2.939321064681162e-16
3.1381500072483325e-17,1.0399999999999997e-18,4.799120096512531e-08,1.324238549603914e-08,1775.0,2.721673459622467e-07,5.010221911523196e-16,7.510011925079609e-08,2.8354829769592576e-08,2.94531009184134e-16
3.1432820702434005e-17,1.0399999999999997e-18,4.7991200484907734e-08,1.324238536356433e-08,1777.5,2.7216734524177204e-07,5.019343994240761e-16,7.510011905221127e-08,2.8354829978273172e-08,2.951269285698212e-16
3.148383882865941e-17,1.0399999999999997e-18,4.799120000468901e-08,1.3242385231088987e-08,1780.0,2.721673445213044e-07,5.02840764541742e-16,7.510011885362698e-08,2.835483018695512e-08,2.957198010137653e-16
3.1534556198805877e-17,1.0399999999999997e-18,4.799119952446915e-08,1.3242385098613118e-08,1782.5,2.7216734380084374e-07,5.037413077056719e-16,7.510011865504322e-08,2.8354830395638403e-08,2.963096573689534e-16
3.158497458154699e-17,1.0399999999999997e-18,4.799119904424816e-08,1.3242384966136722e-08,1785.0,2.7216734308038997e-07,5.04636085355523e-16,7.510011845645999e-08,2.8354830604323018e-08,2.968964932034917e-16
3.1635095734111736e-17,1.0399999999999997e-18,4.799119856402602e-08,1.3242384833659801e-08,1787.5,2.721673423599431e-07,5.055251466795647e-16,7.510011825787728e-08,2.8354830813008967e-08,2.974803110060678e-16
3.168492141940571e-17,1.0399999999999997e-18,4.7991198083802706e-08,1.324238470118235e-08,1790.0,2.7216734163950296e-07,5.064085863418988e-16,7.510011805929512e-08,2.8354831021696256e-08,2.980610677880712e-16
3.17344533955555e-17,1.0399999999999997e-18,4.799119760357819e-08,1.3242384568704365e-08,1792.5,2.7216734091906957e-07,5.072865122829896e-16,7.510011786071349e-08,2.8354831230384896e-08,2.986387070819415e-16
3.1783693379849555e-17,1.0399999999999997e-18,4.7991197123352484e-08,1.324238443622585e-08,1795.0,2.7216734019864296e-07,5.08158934670243e-16,7.510011766213238e-08,2.8354831439074875e-08,2.9921326929695926e-16
3.183264309321523e-17,1.0399999999999997e-18,4.7991196643125587e-08,1.3242384303746804e-08,1797.5,2.7216733947822296e-07,5.090259028716217e-16,7.510011746355182e-08,2.8354831647766194e-08,2.99784755601187e-16
3.1881304246130905e-17,1.1199999999999996e-18,4.79911961628975e-08,1.3242384171267233e-08,1800.0,2.721673387578096e-07,5.098874620698245e-16,7.510011726497179e-08,2.835483185645884e-08,3.003531710362953e-16
3.220711537729473e-17,1.1199999999999996e-18,4.7991195682668886e-08,1.3242384038790314e-08,1802.5,2.7216733803718164e-07,5.109638361631841e-16,7.51001170663891e-08,2.8354832065131468e-08,3.0094371425224776e-16
3.232055487287011e-17,1.1199999999999996e-18,4.799119520244066e-08,1.3242383906320365e-08,1805.0,2.721673373163978e-07,5.12195948112723e-16,7.510011686779947e-08,2.8354832273789154e-08,3.0155652222990546e-16
3.2393733733100665e-17,1.1199999999999996e-18,4.7991194722214316e-08,1.3242383773854075e-08,1807.5,2.721673365955968e-07,5.134434263481069e-16,7.510011666920616e-08,2.8354832482443286e-08,3.021784239199843e-16
3.245897988909425e-17,1.1199999999999996e-18,4.799119424199102e-08,1.3242383641389299e-08,1810.0,2.7216733587480303e-07,5.146805934132947e-16,7.510011647061136e-08,2.8354832691095966e-08,3.028063117005821e-16
3.25224619338079e-17,1.1199999999999996e-18,4.7991193761770976e-08,1.3242383508925218e-08,1812.5,2.7216733515402066e-07,5.159031850004338e-16,7.510011627201583e-08,2.835483289974776e-08,3.0343901163712105e-16
3.258527660284248e-17,1.1199999999999996e-18,4.799119328155398e-08,1.324238337646153e-08,1815.0,2.7216733443324994e-07,5.1711104139549045e-16,7.510011607341992e-08,2.8354833108398917e-08,3.040757714368502e-16
3.2647663774471075e-17,1.1199999999999996e-18,4.799119280133973e-08,1.32423832439981e-08,1817.5,2.721673337124908e-07,5.183046457536055e-16,7.510011587482378e-08,2.835483331704963e-08,3.0471596023610305e-16
3.270969562985178e-17,1.1199999999999996e-18,4.799119232112793e-08,1.324238311153483e-08,1820.0,2.7216733299174285e-07,5.194845789190837e-16,7.510011567622748e-08,2.8354833525700078e-08,3.053589988334511e-16
3.2771375325036934e-17,1.1199999999999996e-18,4.799119184091825e-08,1.3242382979071654e-08,1822.5,2.7216733227100585e-07,5.206514345317306e-16,7.510011547763109e-08,2.8354833734350402e-08,3.06004356468318e-16
3.2832690719166337e-17,1.1199999999999996e-18,4.799119136071041e-08,1.3242382846608514e-08,1825.0,2.721673315502796e-07,5.218057732695139e-16,7.510011527903465e-08,2.8354833943000742e-08,3.0665154858855733e-16
3.289363977312779e-17,1.1199999999999996e-18,4.799119088050414e-08,1.3242382714145358e-08,1827.5,2.721673308295637e-07,5.229480998175763e-16,7.510011508043823e-08,2.8354834151651222e-08,3.0730013715116646e-16
3.295422833209936e-17,1.1199999999999996e-18,4.799119040029922e-08,1.3242382581682138e-08,1830.0,2.7216733010885817e-07,5.24078856684619e-16,7.510011488184188e-08,2.835483436030195e-08,3.079497386534081e-16
3.3014454290657875e-17,1.1199999999999996e-18,4.799118992009538e-08,1.3242382449218806e-08,1832.5,2.7216732938816257e-07,5.2519852835338e-16,7.510011468324565e-08,2.8354834568953048e-08,3.085999350667611e-16
