T,CAD,CD,HS,ICA,IKATP,IKCA,IKDR,INA,NS,QD,SD,VD,VS
19060.0,0.064828895,0.012484805,0.99335092,-0.037696116,0.80235815,0.0010806901,0.41863826,-0.87785244,0.0017675966,0.001853938,0.016509039,-58.30983,-58.082829
19080.0,0.065030649,0.012188086,0.99345899,-0.037524104,0.80148757,0.0010571207,0.41787696,-0.87170398,0.0017662987,0.0018429271,0.016470231,-58.328259,-58.101185
19100.0,0.065373205,0.012360022,0.9932732,-0.037949372,0.80432761,0.0010814633,0.42483264,-0.89206231,0.0017893587,0.0018321731,0.016566804,-58.269737,-58.041306
19120.0,0.065939598,0.012463913,0.9932968,-0.038214359,0.80617416,0.0011024619,0.42707309,-0.90567172,0.0017946751,0.0018218642,0.016626794,-58.232323,-58.002373
19140.0,0.066389911,0.012520012,0.99318695,-0.038488954,0.80818135,0.001117729,0.43264636,-0.92056268,0.0018135802,0.0018119371,0.016688913,-58.191082,-57.960052
19160.0,0.066829227,0.012550013,0.99313402,-0.038704444,0.80976474,0.0011299971,0.43620014,-0.93250501,0.0018249016,0.0018023964,0.01673753,-58.158657,-57.926666
19180.0,0.06720528,0.012584226,0.99309033,-0.038913276,0.81127435,0.0011415441,0.43939799,-0.94403356,0.0018348595,0.0017931958,0.0167845,-58.127758,-57.894836
19200.0,0.067577563,0.012619344,0.99303502,-0.03911005,0.81269628,0.001153059,0.44288006,-0.95500249,0.0018461643,0.001784318,0.01682866,-58.098618,-57.864857
19220.0,0.067892209,0.012647825,0.99297595,-0.039280176,0.81391418,0.0011627569,0.44605556,-0.96448225,0.0018566193,0.0017757614,0.016866745,-58.073658,-57.83918
19240.0,0.068159789,0.012672302,0.99293727,-0.039428554,0.8149755,0.001171098,0.4485479,-0.97282791,0.0018645619,0.0017674991,0.016899901,-58.05196,-57.816803
19260.0,0.06840951,0.012695772,0.99290025,-0.039568286,0.81596977,0.0011789788,0.45095479,-0.98070794,0.0018722828,0.0017595049,0.016931068,-58.031616,-57.795837
19280.0,0.068655238,0.012718711,0.99286228,-0.039704338,0.81693608,0.0011867328,0.45332745,-0.9884221,0.0018799073,0.0017517626,0.016961364,-58.011845,-57.775463
19300.0,0.068892874,0.012740929,0.99282527,-0.039835475,0.8178677,0.0011942594,0.45560956,-0.99591362,0.0018872189,0.0017442656,0.016990526,-57.992783,-57.755821
19320.0,0.069119461,0.012762182,0.99278927,-0.039961822,0.81876183,0.0012014766,0.45781952,-1.0031534,0.0018943021,0.0017370078,0.017018577,-57.974495,-57.736969
19340.0,0.069337271,0.012782776,0.99275702,-0.040084045,0.81962633,0.0012084604,0.45990574,-1.0102034,0.001900927,0.0017299816,0.017045673,-57.956825,-57.718742
19360.0,0.06954921,0.012802759,0.99272037,-0.040203903,0.82046843,0.0012152757,0.46206108,-1.01711,0.0019078755,0.0017231803,0.017072205,-57.939606,-57.700989
19380.0,0.0697551,0.012822374,0.9926877,-0.040321015,0.82129157,0.0012219443,0.46410507,-1.0239079,0.0019143946,0.0017165967,0.017098095,-57.922787,-57.683632
19400.0,0.069955707,0.012841803,0.99266225,-0.040435657,0.82210046,0.0012285018,0.46597183,-1.0306369,0.0019202037,0.0017102236,0.017123409,-57.906277,-57.666576
19420.0,0.070155345,0.012861004,0.99263102,-0.040550552,0.82290459,0.0012350351,0.46796355,-1.0373615,0.0019265269,0.0017040601,0.017148741,-57.889854,-57.649624
19440.0,0.07035429,0.012880192,0.99259949,-0.040665656,0.82370794,0.0012415743,0.46996379,-1.0441207,0.0019328744,0.0016980981,0.017174084,-57.873455,-57.632683
19460.0,0.070553869,0.012899513,0.99256855,-0.040781625,0.82451588,0.0012481646,0.4719629,-1.0509614,0.0019391944,0.0016923316,0.017199581,-57.856964,-57.61565
19480.0,0.070755579,0.012919082,0.99253696,-0.040899284,0.82533342,0.0012548517,0.4739942,-1.0579264,0.0019456113,0.0016867599,0.017225418,-57.840286,-57.598412
19500.0,0.070960931,0.012939011,0.99250364,-0.041019455,0.82616568,0.001261682,0.47608969,-1.0650599,0.0019522442,0.0016813818,0.017251769,-57.823307,-57.580864
19520.0,0.071171366,0.012959443,0.99246895,-0.041142903,0.8270182,0.0012687048,0.47825041,-1.0724139,0.0019590829,0.0016761911,0.017278798,-57.80592,-57.562889
19540.0,0.071389511,0.012980664,0.99243253,-0.041271299,0.82790256,0.001276014,0.48050421,-1.0800927,0.0019662126,0.0016711911,0.01730687,-57.787888,-57.544243
19560.0,0.071623117,0.013003659,0.99239409,-0.041410264,0.82885772,0.0012839076,0.48293459,-1.0884457,0.0019738805,0.001666419,0.017337207,-57.768425,-57.524105
19580.0,0.071870208,0.013028085,0.9923532,-0.041557975,0.82987058,0.0012923024,0.4855203,-1.0973699,0.0019820267,0.0016618482,0.017369403,-57.747791,-57.502747
19600.0,0.072132431,0.0130541,0.99230963,-0.04171541,0.83094758,0.0013012595,0.48827952,-1.1069344,0.0019907071,0.0016574758,0.017403657,-57.725861,-57.480042
19620.0,0.072411455,0.013081859,0.99226308,-0.041883554,0.83209497,0.0013108412,0.49123061,-1.1172112,0.001999977,0.0016532993,0.017440176,-57.702499,-57.455849
19640.0,0.072708949,0.013111517,0.99221313,-0.042063404,0.83331925,0.0013211112,0.49439216,-1.1282755,0.0020098917,0.0016493158,0.017479161,-57.677578,-57.430035
19660.0,0.07302656,0.013143231,0.99215955,-0.042255964,0.83462679,0.0013321351,0.49778304,-1.1402063,0.0020205067,0.0016455227,0.017520817,-57.650967,-57.402466
19680.0,0.073365957,0.013177156,0.99210197,-0.042462252,0.83602399,0.0013439796,0.50142229,-1.1530863,0.0020318769,0.001641917,0.017565347,-57.622536,-57.373009
19700.0,0.073729947,0.013213588,0.99203986,-0.042684238,0.83752298,0.001356759,0.50534636,-1.1670574,0.0020441129,0.0016384978,0.017613154,-57.592033,-57.341404
19720.0,0.074149199,0.01325627,0.99196607,-0.042946745,0.83927774,0.0013716825,0.51000828,-1.1836135,0.0020586571,0.0016353036,0.017669518,-57.556412,-57.304405
19740.0,0.074632309,0.013306197,0.99187887,-0.043256491,0.84132874,0.0013891211,0.51553106,-1.2032448,0.002075877,0.0016323418,0.017735802,-57.514854,-57.261162
19760.0,0.075211257,0.013366597,0.99177378,-0.043630041,0.84379685,0.0014102744,0.52219933,-1.2272753,0.0020965775,0.0016296576,0.017815458,-57.464832,-57.209122
19780.0,0.075901262,0.013439176,0.99164778,-0.044078469,0.8467499,0.0014358254,0.53021413,-1.2566217,0.0021213321,0.0016272683,0.017910678,-57.404972,-57.146862
19800.0,0.076781929,0.013533265,0.99148309,-0.044663388,0.85056406,0.0014690704,0.54071152,-1.2955033,0.0021536299,0.0016252589,0.01803419,-57.327782,-57.066441
19820.0,0.077883489,0.013652255,0.9912737,-0.045407958,0.85537344,0.0015115187,0.55411685,-1.3461441,0.0021946137,0.001623665,0.01819033,-57.23056,-56.965038
19840.0,0.079384543,0.013820587,0.99097252,-0.046468209,0.86210191,0.0015715417,0.57338947,-1.4201143,0.00225322,0.0016226129,0.018410565,-57.095036,-56.823174
19860.0,0.081644595,0.014084932,0.99049157,-0.048152052,0.87257189,0.0016665322,0.60432005,-1.5428411,0.0023462716,0.0016223275,0.018755544,-56.884869,-56.602421
19880.0,0.085366614,0.014547072,0.98963392,-0.051148295,0.89063311,0.0018354822,0.66015977,-1.7781916,0.0025110927,0.0016231742,0.019355763,-56.524487,-56.221611
19900.0,0.093429543,0.015700821,0.98740661,-0.058891099,0.93455344,0.002269313,0.8094312,-2.4974883,0.0029341907,0.0016261645,0.020835059,-55.662609,-55.295582
19920.0,1.1794189,0.083995506,0.28683469,-2.4342606,0.96800178,0.21542649,45.428284,-0.93626118,0.15898739,0.0016610188,0.1380028,-47.81778,-54.590347
19940.0,0.34727082,0.008731625,0.99752361,-0.019229602,0.62017816,0.0031279698,0.14402866,-0.18816638,0.00078676484,0.0019262208,0.011632684,-62.105358,-61.923969
19960.0,0.10934009,0.010143709,0.99640113,-0.025703657,0.69774544,0.0012883769,0.23028535,-0.36704883,0.0011181029,0.0019661987,0.013526665,-60.479664,-60.288517
19980.0,0.062554367,0.010921027,0.99548662,-0.029639963,0.73625642,0.00083744054,0.28867263,-0.50808436,0.001328278,0.0019586303,0.014567208,-59.677032,-59.47654
20000.0,0.055878282,0.011384584,0.99483675,-0.03211274,0.758066,0.00080287148,0.32781008,-0.60951942,0.0014649669,0.0019428193,0.015187334,-59.224041,-59.016701
