Time,mRNA,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,k_1,l_1,k_2,l_2,k_3,l_3,k_4,k_6,l_6,k_10,l_10,k_8,k_7,l_7,Temperature,V_den,F_T,F_T_Scale,compartment,Hsp70_Substrate_Association,Hsp70_Substrate_Dissociation,Hsp70_S_Association,Hsp70_S_Dissociation,Trimer_Formation,Trimer_Dissociation,Hsp70_Synthesis,Hsp70_S_Substrate_Refolding,Hsp70_Degradation,Hsp70_S_Formation,Hsp70_S_Substrate_Dissociation,HSF_HSE_Association,HSF_HSE_Dissociation,mRNA_Transcription,Protein_Denaturation
965.0,1.772950423186138,4.8089676424772385,0.4517002189372857,0.3254567092024238,73.99938475160714,63.207810110884196,0.09537094263302354,18.24577263281435,1.7542573671856176,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9123289295271023,0.3699969237580357,0.6573465291042637,0.316039050554421,0.002119721179758586,0.002637155718639888,0.06205326481151483,0.8849093415523788,0.0625165793522041,0.5539227136180278,0.010278353399627798,0.06090407872707649,0.06139900785149662,0.06139900785149662,0.8850178724594877
966.0,1.7722989565352218,4.807144331553214,0.4519271401342101,0.3255226111022097,74.0007028675148,63.207852442806825,0.09534855361359774,18.246265256163127,1.7537647438368436,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9124411757879137,0.370003514337574,0.6572303533960033,0.3160392622140341,0.002122917445775071,0.0026355369893960737,0.06203046347873277,0.8849099341992955,0.062492876310191785,0.5540447464791405,0.01028352383586102,0.06089142503588185,0.06138176603428953,0.06138176603428953,0.8850178724594877
967.0,1.771653031360927,4.805334901388665,0.4521525155768028,0.32558804450971746,74.00200813417314,63.2078946515259,0.09532639152603467,18.246753308109206,1.7532766918907623,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9125525908177948,0.3700100406708657,0.6571150293781212,0.3160394732576295,0.002126095117971516,0.0026339326082850966,0.06200785609763246,0.8849105251213626,0.06246935371805264,0.5541658897185456,0.01028865908556035,0.060878900247472535,0.06136468421617668,0.06136468421617668,0.8850178724594877
968.0,1.771012613545112,4.8035392728821025,0.4523763514231023,0.32565301161195803,74.00330064445568,63.20793673660063,0.09530445465322035,18.24723681994601,1.7527931800539582,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9126631794772746,0.3700165032222784,0.6570005528563562,0.31603968368300317,0.0021292542196856877,0.0026323424721422938,0.06198544147407893,0.8849111143124089,0.06244601054746733,0.5542861476541193,0.010293759288678839,0.06086650339185912,0.06134776130188854,0.06134776130188854,0.8850178724594877
969.0,1.7703776690490811,4.80175736712425,0.4525986538744,0.32571751459878284,74.00458049086393,63.20797869759517,0.09528274128634774,18.247715822865658,1.7523141771343136,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9127729466486059,0.3700229024543197,0.6568869196369646,0.3160398934879759,0.0021323947755913174,0.0026307664783562067,0.06196321841671785,0.8849117017663325,0.062422845772615254,0.5544055246074248,0.010298824586155199,0.06085423350359159,0.061330996199700984,0.061330996199700984,0.8850178724594877
970.0,1.7697481639135824,4.799989105398049,0.4528194291752407,0.3257815556628834,74.00584776552728,63.20802053407865,0.09526124972491652,18.24819034795896,1.7518396520410089,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9128818972365617,0.3700292388276364,0.6567741255270167,0.31604010267039323,0.0021355168116967012,0.0026292045248656622,0.061941185736975386,0.8849122874771012,0.06239985837017463,0.554524024903692,0.01030385511991382,0.06084208962176555,0.061314387821435314,0.061314387821435314,0.8850178724594877
971.0,1.7691240680128866,4.7982344056962365,0.4530386723934378,0.32584513664978737,74.00710256652609,63.20806224562061,0.0952399777761483,18.248660424082527,1.7513695759174415,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9129900128954384,0.3700355128326304,0.6566621651527567,0.31604031122810305,0.0021386201964476255,0.0026276564944387433,0.061919342380451034,0.8849128714386886,0.06237704727405107,0.554641652323424,0.010308850777554387,0.0608300704631934,0.061297935157110454,0.061297935157110454,0.8850178724594877
972.0,1.7685053511549675,4.796493186338959,0.45325637907563876,0.32590825942145035,74.00834499132313,63.20810383179577,0.09521892327500511,18.24912608007447,1.7509039199255023,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9130972762384073,0.37004172495661564,0.6565510331883622,0.31604051915897885,0.002141704805184965,0.002626122271019791,0.06189768729042387,0.8849134536451407,0.06235441142240647,0.5547584106720397,0.010313811457573234,0.060818174761907706,0.06128163719739259,0.06128163719739259,0.8850178724594877
973.0,1.7678919747753297,4.794765373678881,0.4534725700723832,0.32597092663066723,74.00957512277357,63.208145292193905,0.09519808519177125,18.249587349473636,1.7504426505263333,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9132037222964177,0.37004787561386787,0.6564407269705916,0.31604072646096953,0.002144770872424739,0.0026246017744787128,0.06187621911713655,0.8849140340907147,0.06233194985782545,0.554874304993187,0.010318737634257521,0.06080640199234518,0.06126549276842167,0.06126549276842167,0.8850178724594877
974.0,1.7672839054862948,4.793050889532367,0.45368725104270385,0.32603314045782905,74.01079305194605,63.208186626403624,0.0951774618253318,18.25004426282147,1.7499857371785015,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9133093545154849,0.3700539652597303,0.65633124223314,0.31604093313201814,0.002147818418430657,0.0026230949038757016,0.06185493669202032,0.8849146127696508,0.06230966156392077,0.5549893395895102,0.010323629436213814,0.060794751189735714,0.06124950080124756,0.06124950080124756,0.8850178724594877
975.0,1.7666811099898887,4.791349655898487,0.4539004276582256,0.3260949030852106,74.01199886955439,63.208227834018494,0.09515705148151059,18.25049685055227,1.7495331494477004,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9134141763064144,0.370059994347772,0.6562225747087812,0.31604113917009247,0.0021508474643206535,0.0026216015587654396,0.06183383884964611,0.8849151896762589,0.062287545526680324,0.5551035187657313,0.01032848699233664,0.06078322139299023,0.06123366023066952,0.06123366023066952,0.8850178724594877
976.0,1.7660835550778422,4.789661594959007,0.45411210560316445,0.3261562166969707,74.0131926659576,63.208268914637046,0.09513685247307038,18.250945142993217,1.7490848570067514,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9135181910456472,0.37006596332978803,0.6561147201296554,0.3160413445731852,0.002153858032063745,0.0026201216391943897,0.061812924427724486,0.8849157648049186,0.06226560073446709,0.5552168468286324,0.010333310431808474,0.060771811644706616,0.06121796999523631,0.06121796999523631,0.8850178724594877
977.0,1.765491207631588,4.787986629078388,0.4543222905743285,0.32621708347915174,74.01437453115996,63.2083098678627,0.09511686311971274,18.25138917036437,1.748640829635601,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9136214020761033,0.3700718726557998,0.6560076742275531,0.3160415493393135,0.002156850144476886,0.002618655045698117,0.06179219226710559,0.8849163381500779,0.06224382617801904,0.555329328087038,0.010338099884099753,0.06076052099117543,0.06120242903724604,0.06120242903724604,0.8850178724594877
978.0,1.7649040346222649,4.786324680803793,0.45453098828111754,0.32627750561968016,74.01554455481089,63.208350693303856,0.09509708174807804,18.251828962778646,1.7482010372213233,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.913723812708022,0.37007772277405443,0.6559014327342009,0.3160417534665193,0.0021598238252217928,0.0026172016792986408,0.06177164121177928,0.884916909706254,0.06222222085044931,0.555440966851798,0.010342855478968871,0.06074934848238548,0.06118703630274632,0.06118703630274632,0.8850178724594877
979.0,1.764322003110714,4.78467567286508,0.4547382044455228,0.32633748530836626,74.01670282620508,63.20839139057385,0.09507750669174556,18.25226455024185,1.7477654497581185,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9138254262197929,0.3700835141310254,0.6557959913815403,0.31604195695286924,0.002162779098801753,0.0026157614415018055,0.061751270108874996,0.8849174794680339,0.06220078374724604,0.5555517674357694,0.010347577346462184,0.06073829317202954,0.06117179074153416,0.06117179074153416,0.8850178724594877
980.0,1.763745080247481,4.783039528174807,0.4549439448021276,0.3263970247369041,74.01784943428243,63.208431959290955,0.09505813629123334,18.252695962652655,1.7473340373473139,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9139262458587886,0.3700892471714121,0.6556913459020102,0.3160421597964548,0.002165715990558425,0.0026143342342946838,0.06173107780866184,0.8849180474300734,0.06217951386627248,0.5556617341538002,0.010352265616914014,0.06072735411750983,0.06115669130715599,0.06115669130715599,0.8850178724594877
981.0,1.7631732332728154,4.781416169828228,0.45514821509810666,0.32645612609887154,74.01898446762797,63.20847239907838,0.09503896889399834,18.253123229802608,1.7469067701973624,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9140262748421883,0.3700949223381399,0.6555874920288235,0.31604236199539193,0.00216863452666861,0.0026129199601430024,0.061711063164548545,0.8849186135870973,0.06215841020776696,0.5557708713227105,0.010356920420946648,0.060716530379943505,0.06114173695690769,0.06114173695690769,0.8850178724594877
982.0,1.7626064295166708,4.779805521103296,0.45535102109322656,0.32651479158973057,74.02010801447207,63.20851270956429,0.09502000285443628,18.253546381376125,1.7464836186238448,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9141255163577996,0.3701005400723604,0.6554844254962442,0.31604256354782145,0.0021715347341410103,0.0026115185219885914,0.06169122503308348,0.8849191779339001,0.062137471774342846,0.5558791832612779,0.010361541889470345,0.060705821024168063,0.06112692665183458,0.06112692665183458,0.8850178724594877
983.0,1.7620446363987041,4.778207505460662,0.45555236855984554,0.3265730234068267,74.02122016269024,63.20855289038177,0.09500123653388179,18.253965446950502,1.7460645530494676,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.914223973564875,0.3701061008134512,0.6553821420398614,0.3160427644519088,0.002174416640812974,0.002610129823246866,0.06167156227395465,0.8849197404653447,0.0621166975709886,0.5559866742902186,0.010366130153683328,0.06069522511874675,0.061112259356731376,0.061112259356731376,0.8850178724594877
984.0,1.7614878214282772,4.776622046543674,0.4557522632829135,0.32663082374938945,74.02232099980318,63.208592941168874,0.09498266830060831,18.254380455995904,1.7456495440040645,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9143216495949235,0.3701116049990159,0.6552806373968629,0.31604296470584436,0.002177280275347221,0.0026087537678043263,0.06165207374998971,0.8849203011763642,0.06209608660506776,0.5560933487321712,0.010370685345071799,0.06068474173597381,0.061097734040142265,0.061097734040142265,0.8850178724594877
985.0,1.7609359522044548,4.77504906817838,0.4559507110599723,0.3266881948185323,74.02341061297686,63.20863286156858,0.09496429652982807,18.254791437875376,1.7452385621245952,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9144185475525202,0.3701170530648843,0.655179907306306,0.3160431643078429,0.002180125667228557,0.002607390260016083,0.06163275832715592,0.8849208600619601,0.062075637886318945,0.5561992109116811,0.010375207595409936,0.06067436995187974,0.06108334967436083,0.06108334967436083,0.8850178724594877
986.0,1.7603889976027902,4.77348850182535,0.45614772127819564,0.3267451389985323,74.02448908332929,63.208672650933565,0.09494611979268823,18.255198421328455,1.744831578671517,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9145146791152265,0.37012244541664646,0.6550799488954642,0.3160433632546678,0.0021829528981157083,0.0026060392139591448,0.06161361491609766,0.8849214171130699,0.06205535052372954,0.5563042654210386,0.01037969711810739,0.06066410896527607,0.0610691052535031,0.0610691052535031,0.8850178724594877
987.0,1.759846931191106,4.771940308027404,0.45634331720977145,0.32680165937858807,74.02555646954463,63.20871230747641,0.09492813740023597,18.25560143298498,1.7444285670149906,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9146100892707425,0.37012778234772314,0.654980764669949,0.31604356153738206,0.002185762249994606,0.002604700580050361,0.06159464259168872,0.8849219723046697,0.06203522400435625,0.5564085178854229,0.010384154442342681,0.06065395844040201,0.06105499984552468,0.06105499984552468,0.8850178724594877
988.0,1.7593097157621205,4.770404379289829,0.4565374893922643,0.32685775739019324,74.02661288207204,63.20875183211763,0.0949103469402303,18.25600050409495,1.7440294959050222,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9147047442568733,0.3701330644103602,0.6548823444487927,0.31604375916058813,0.0021885535355634722,0.0026033742244306523,0.06157584005167422,0.8849225256496468,0.06201525693076777,0.5565119714979994,0.010388579352859322,0.06064391695546349,0.06104103235667578,0.06104103235667578,0.8850178724594877
989.0,1.7587773194678167,4.768880641388238,0.4567302442586216,0.32691343527164557,74.02765840572718,63.208791224471646,0.09489274684654987,18.25639566350844,1.7436343364915325,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.914798648476214,0.3701382920286359,0.6547846842082045,0.31604395612235825,0.0021913267961855593,0.002602060054806832,0.06155720618137359,0.8849230771426031,0.06199544833804709,0.5566146306342401,0.010392971995888255,0.060633983620971506,0.061027201777203645,0.061027201777203645,0.8850178724594877
990.0,1.758249710557802,4.767369020330668,0.45692158827825213,0.3269686952643364,74.02869312493293,63.208830484155904,0.09487533556127337,18.256786939964957,1.7432430600350146,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.91489180636477,0.37014346562466466,0.6546877799368772,0.31604415242077954,0.002194082074398752,0.0026007579794026744,0.06153873986952308,0.8849236267781827,0.061975797264298686,0.5567164996732152,0.010397332518491275,0.060624157551994705,0.061013507101225516,0.061013507101225516,0.8850178724594877
991.0,1.7577268573793077,4.765869442357582,0.45711152795702586,0.3270235396127506,74.02971712371938,63.20886961079079,0.09485811153467948,18.257174362093437,1.742855637906534,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9149842223927047,0.3701485856185969,0.6545916276362495,0.316044348053954,0.002196819413913146,0.0025994679069565384,0.06152044000827577,0.8849241745510711,0.06195630275064856,0.5568175829975753,0.010401661068561,0.06061443786816425,0.0609999473267287,0.0609999473267287,0.8850178724594877
992.0,1.757208728377187,4.764381833941863,0.4573000698372741,0.32707797056446675,74.03073048572384,63.208908603999696,0.09484107322524687,18.257557958412242,1.7424720415877286,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9150759010650827,0.3701536524286192,0.6544962233207651,0.31604454301999846,0.0021995388596085905,0.0025981897467190185,0.06150230549320155,0.8849247204559958,0.06193696384124422,0.5569178849935377,0.010405957794820899,0.06060482369367876,0.06098652145557051,0.06098652145557051,0.8850178724594877
993.0,1.7566952920939176,4.762906121788821,0.4574872204977895,0.32713199037015667,74.03173329419084,63.20894746340897,0.09482421909965427,18.257937757329163,1.742092242670809,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9151668469226111,0.37015866647095425,0.6544015630181319,0.31604473731704485,0.002202240457532186,0.0025969234084506293,0.06148433522328712,0.8849252644877256,0.061917779583254666,0.5570174100508687,0.010410222846825279,0.06059531415730909,0.06097322849347832,0.06097322849347832,0.8850178724594877
994.0,1.7561865171695998,4.761442232836189,0.45767298655382577,0.3271856012835859,74.03272563197217,63.20898618864791,0.09480754763278036,18.258313787141415,1.7417162128585568,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9152570645423752,0.37016362815986087,0.6543076427695788,0.31604493094323954,0.002204924254895746,0.0025956688024195073,0.061466528100936,0.8849258066410708,0.06189874902687045,0.5571161625628699,0.010414456374959285,0.06058590839240311,0.0609600674500495,0.0609600674500495,0.8850178724594877
