APC,HC,HC3,HC36,HC5,HC53,HC536,HC56,LC,LC_APC,Va,Va3,Va36,Va36_APC,Va3_APC,Va5,Va53,Va536,Va536_APC,Va53_APC,Va56,Va56_APC,Va5_APC,VaA3,VaA36,VaA53,VaA536,VaLCA1,VaLCA1_APC,Va_APC,Time
3.5469127577528484e-10,2.5086582786357752e-11,5.0972133556806764e-14,1.3882199557275947e-17,1.6994666157284285e-12,1.5902632855968395e-13,1.462847051576276e-16,8.752437795028818e-16,2.590890072686344e-11,1.088182548074515e-12,1.6185777959463628e-07,6.475637481567615e-10,1.9363670063418044e-13,4.4957025877324207e-14,1.3608705275808619e-10,2.4726064064557575e-08,2.625473094565223e-09,2.8874398801251275e-12,1.0304864767767447e-12,7.597764282294161e-10,1.5224883365156434e-11,4.190017054468633e-12,5.398518840510056e-09,1.1640673190416702e-10,3.2393949531218136e-14,3.8737730285479244e-10,3.752326765458587e-13,4.535959827537502e-10,5.0595678631236846e-11,3.2939749090370146e-09,8.25
3.546912762997466e-10,2.5114419324559754e-11,5.1083556672766813e-14,1.3915520746751087e-17,1.7037219909546377e-12,1.5947825383607518e-13,1.467818896883943e-16,8.778646979267558e-16,2.59399871817096e-11,1.0897545064728531e-12,1.618234064592368e-07,6.481053296593445e-10,1.9382836206107894e-13,4.495683127488845e-14,1.3607211146518452e-10,2.475507424410815e-08,2.629122745443345e-09,2.89281843593587e-12,1.0310906693584505e-12,7.599902468167768e-10,1.5248803241385445e-11,4.191485527183443e-12,5.398961474101118e-09,1.166262309093738e-10,3.24607789703959e-14,3.883256993945101e-10,3.76330590011768e-13,4.547071301988517e-10,5.065359147396398e-11,3.2932718403542377e-09,8.26
3.5469127682755153e-10,2.5142249950934884e-11,5.1195072861575405e-14,1.3948874883275666e-17,1.7079823551796672e-12,1.5993080714701878e-13,1.4728000064073612e-16,8.804897330273552e-16,2.597107342310335e-11,1.091326481678992e-12,1.6178904062478014e-07,6.486464656053625e-10,1.9401990016386225e-13,4.4956633063813614e-14,1.360571664198656e-10,2.478407721984687e-08,2.632771557230855e-09,2.8981977685890985e-12,1.0316944345142558e-12,7.602039579319007e-10,1.5272724797164265e-11,4.192953680918652e-12,5.39940402777807e-09,1.1684587734130768e-10,3.2527661973769636e-14,3.8927517745199374e-10,3.7743017943429967e-13,4.5581946304389443e-10,5.071154959076379e-11,3.292568918266012e-09,8.27
3.546912773583985e-10,2.5170074666742796e-11,5.1306682047353473e-14,1.3982261945806082e-17,1.7122477071651368e-12,1.603839883432413e-13,1.4777903813474424e-16,8.831188850634393e-16,2.6002159450963625e-11,1.092898473570482e-12,1.6175468208927668e-07,6.491871561981771e-10,1.942113149997871e-13,4.4956431194021113e-14,1.360422177099988e-10,2.4813072993982223e-08,2.6364195299670204e-09,2.903577874948663e-12,1.032297774802052e-12,7.604175616590315e-10,1.529664803105792e-11,4.194421516938757e-12,5.399846500224138e-09,1.1706567107336017e-10,3.259459850626408e-14,3.9022573676372575e-10,3.785314449011704e-13,4.5693298083166975e-10,5.0769553048771406e-11,3.2918661438465134e-09,8.28
3.5469127789198016e-10,2.5197893473242975e-11,5.141838415428276e-14,1.4015681913313183e-17,1.7165180456731092e-12,1.6083779727525405e-13,1.4827900228923796e-16,8.857521542921327e-16,2.603324526520531e-11,1.0944704820290318e-12,1.617203308507283e-07,6.497274016399108e-10,1.9440260662597613e-13,4.495622561490601e-14,1.360272654252516e-10,2.4842061568719363e-08,2.640066663702995e-09,2.9089587519193246e-12,1.0329006927541274e-12,7.606310580687721e-10,1.5320572941706288e-11,4.195889036425165e-12,5.400288890113145e-09,1.1728561197898125e-10,3.266158853282435e-14,3.9117737706628226e-10,3.7963438649947535e-13,4.580476831060817e-10,5.0827601914161005e-11,3.2911635181922365e-09,8.290000000000001
3.5469127842798244e-10,2.52257063716947e-11,5.153017910660577e-14,1.4049134764782253e-17,1.7207933694660863e-12,1.6129223379335285e-13,1.4877989322176429e-16,8.883895409689238e-16,2.6064330865739204e-11,1.0960425069405099e-12,1.6168598690712828e-07,6.502672021314469e-10,1.9459377509941787e-13,4.4956016275337033e-14,1.3601230965708947e-10,2.487104294626007e-08,2.643712958501813e-09,2.9143403964467533e-12,1.0335031908771658e-12,7.608444472180837e-10,1.5344499527824076e-11,4.197356240476193e-12,5.400731196109512e-09,1.1750569993167927e-10,3.272863201841591e-14,3.921300980963327e-10,3.807390043156878e-13,4.5916356941214624e-10,5.088569625214581e-11,3.2904610424219963e-09,8.3
3.546912789660848e-10,2.525351336335708e-11,5.164206682862586e-14,1.408262047921305e-17,1.7250736773070145e-12,1.617472977476184e-13,1.4928171104859858e-16,8.910310453476678e-16,2.6095416252472072e-11,1.0976145481949439e-12,1.6165165025646146e-07,6.508065578724299e-10,1.9478482047696686e-13,4.495580312365656e-14,1.359973504987759e-10,2.4900017128802785e-08,2.647358414438394e-09,2.9197228055175318e-12,1.0341052716522488e-12,7.610577291502869e-10,1.536842778820086e-11,4.198823130107066e-12,5.401173416868254e-09,1.1772593480502112e-10,3.2795728928024623e-14,3.9308389959064057e-10,3.8184529843565994e-13,4.602806392959923e-10,5.094383612697809e-11,3.289758717676927e-09,8.31
3.546912795059601e-10,2.5281314449489038e-11,5.1754047244707175e-14,1.4116139035619766e-17,1.7293589679592814e-12,1.62202988987916e-13,1.4978445588474416e-16,8.936766676805846e-16,2.612650142530661e-11,1.0991866056865201e-12,1.6161732089670413e-07,6.513454690612653e-10,1.9497574281534352e-13,4.4955586107680654e-14,1.359823880453725e-10,2.4928984118542598e-08,2.6510030315995403e-09,2.925105976159155e-12,1.0347069375348539e-12,7.612709038950607e-10,1.5392357721701056e-11,4.200289706249922e-12,5.401615551034982e-09,1.1794631647263212e-10,3.2862879226656706e-14,3.9403878128606305e-10,3.829532689446224e-13,4.6139889230486143e-10,5.100202160194918e-11,3.289056545120483e-09,8.32
3.546912800472747e-10,2.53091096313493e-11,5.186612027927468e-14,1.4149690413031053e-17,1.7336492401867157e-12,1.6265930736389567e-13,1.502881278439323e-16,8.963264082182588e-16,2.6157586384141448e-11,1.1007586793135846e-12,1.6158299882582405e-07,6.518839358951195e-10,1.951665421711343e-13,4.495536517469902e-14,1.3596742239373887e-10,2.4957943917671236e-08,2.6546468100839388e-09,2.930489905440027e-12,1.0353081909548557e-12,7.614839714684435e-10,1.5416289327263922e-11,4.201755969753805e-12,5.402057597245904e-09,1.18166844808196e-10,3.2930082879338766e-14,3.9499474291955095e-10,3.840629159271839e-13,4.625183279871072e-10,5.106025273938945e-11,3.288354525938437e-09,8.33
3.5469128058968854e-10,2.5336898910196416e-11,5.1978285856814124e-14,1.4183274590490008e-17,1.7379444927535892e-12,1.63116252724992e-13,1.507927270386224e-16,8.989802672096408e-16,2.6188671128871166e-11,1.102330768978642e-12,1.6154868404178046e-07,6.524219585699199e-10,1.953572186007915e-13,4.495514027147504e-14,1.3595245364253262e-10,2.4986896528377082e-08,2.6582897500021588e-09,2.9358745904694644e-12,1.0359090343165248e-12,7.616969318728321e-10,1.5440222603903565e-11,4.203221921384669e-12,5.4024995541278246e-09,1.1838751968545496e-10,3.299733985111776e-14,3.959517842281486e-10,3.8517423946733214e-13,4.6363894589219594e-10,5.111852960066833e-11,3.287652661338882e-09,8.34
3.546912811328549e-10,2.536468228728875e-11,5.209054390187208e-14,1.421689154705418e-17,1.7422447244246143e-12,1.635738249204245e-13,1.512982535800018e-16,9.016382449020459e-16,2.6219755659386274e-11,1.1039028745883565e-12,1.6151437654252406e-07,6.529595372803546e-10,1.9554777216063334e-13,4.495491134424575e-14,1.3593748189220948e-10,2.501584195284516e-08,2.6619318514766534e-09,2.941260028397694e-12,1.0365094699985289e-12,7.619097850969825e-10,1.5464157550708944e-11,4.20468756182538e-12,5.402941420298143e-09,1.1860834097820967e-10,3.306465010706103e-14,3.969099049489943e-10,3.862872396484328e-13,4.647607455707065e-10,5.117685224619427e-11,3.286950952552231e-09,8.35
3.5469128167642043e-10,2.5392459763884474e-11,5.2202894339055923e-14,1.4250541261795568e-17,1.7465499339649463e-12,1.640320237991971e-13,1.5180470757798596e-16,9.043003415411544e-16,2.6250839975573227e-11,1.105474996053551e-12,1.614800763259971e-07,6.53496672219873e-10,1.957382029068441e-13,4.4954678338721844e-14,1.3592250724502316e-10,2.5044780193257144e-08,2.6655731146417587e-09,2.9466462164158553e-12,1.0371095003539323e-12,7.621225311160093e-10,1.5488094166843862e-11,4.206152891675712e-12,5.4033831943648554e-09,1.1882930856031925e-10,3.3132013612256277e-14,3.978691048193198e-10,3.874019165532304e-13,4.658837265743302e-10,5.123522073541481e-11,3.2862494008312157e-09,8.36
3.546912822200255e-10,2.5420231341241583e-11,5.231533709303384e-14,1.4284223713800632e-17,1.7508601201401824e-12,1.644908492100987e-13,1.5231208914121836e-16,9.069665573710126e-16,2.6281924077314424e-11,1.107047133289208e-12,1.614457833901332e-07,6.540333635806855e-10,1.9592851089547389e-13,4.495444120008768e-14,1.3590752980502545e-10,2.507371125179136e-08,2.6692135396436963e-09,2.9520331517559975e-12,1.0377091277101956e-12,7.623351698913862e-10,1.5512032451546975e-11,4.2076179114523485e-12,5.403824874926555e-09,1.1905042230570126e-10,3.3199430331811603e-14,3.9882938357645087e-10,3.885182702638477e-13,4.670078884558708e-10,5.129363512681651e-11,3.2855480074508876e-09,8.370000000000001
3.546912827633037e-10,2.544799702061787e-11,5.242787208853478e-14,1.4317938882170257e-17,1.75517528171636e-12,1.649503010017025e-13,1.528203983770703e-16,9.0963689263403e-16,2.6313007964488182e-11,1.1086192862144684e-12,1.6141149773285756e-07,6.545696115537631e-10,1.9611869618243877e-13,4.4954199873001284e-14,1.3589254967806616e-10,2.5102635130622767e-08,2.6728531266405677e-09,2.9574208316910807e-12,1.0383083543691762e-12,7.625477013709456e-10,1.5535972404131767e-11,4.209082621588882e-12,5.404266460572428e-09,1.1927168208833164e-10,3.3266900230855426e-14,3.997907409578064e-10,3.896363008617858e-13,4.681332307692442e-10,5.135209547792498e-11,3.284846773708618e-09,8.38
3.546912833058823e-10,2.547575680327096e-11,5.254049925034855e-14,1.4351686746019803e-17,1.7594954174599598e-12,1.6541037902236673e-13,1.5332963539164142e-16,9.123113475709833e-16,2.6344091636968785e-11,1.110191454752633e-12,1.613772193520868e-07,6.551054163288379e-10,1.9630875882352079e-13,4.4953954301594337e-14,1.3587756697179314e-10,2.5131551831922983e-08,2.6764918758023614e-09,2.9628092535349773e-12,1.0389071826071278e-12,7.627601254888788e-10,1.555991402398659e-11,4.210547022435815e-12,5.4047079498822606e-09,1.1949308778224488e-10,3.333442327453659e-14,4.007531767008994e-10,3.907560084279245e-13,4.692597530694795e-10,5.141060184530489e-11,3.284145700924098e-09,8.39
3.5469128384738185e-10,2.5503510690458287e-11,5.265321850332574e-14,1.4385467284479072e-17,1.7638205261379048e-12,1.6587108312023416e-13,1.538398002897592e-16,9.149899224210136e-16,2.637517509462644e-11,1.1117636388311616e-12,1.6134294824572898e-07,6.556407780944033e-10,1.9649869887436786e-13,4.4953704429472187e-14,1.358625817956523e-10,2.516046135786027e-08,2.680129787310947e-09,2.9681984146424706e-12,1.0395056146747014e-12,7.629724421657362e-10,1.558385731057464e-11,4.212011114260562e-12,5.405149341426432e-09,1.1971463926153387e-10,3.340199942802428e-14,4.0171669054333666e-10,3.918773930425221e-13,4.703874549127178e-10,5.146915428455994e-11,3.2834447904393376e-09,8.4
3.5469128438741654e-10,2.5531258683437092e-11,5.276602977237777e-14,1.4419280476692315e-17,1.7681506065175586e-12,1.663324131432323e-13,1.5435089317497921e-16,9.176726174216272e-16,2.6406258337327298e-11,1.1133358383816728e-12,1.6130868441168376e-07,6.561756970377134e-10,1.9668851639049396e-13,4.495345019971385e-14,1.3584759426088756e-10,2.518936371059954e-08,2.683766861360079e-09,2.9735883124092548e-12,1.040103652796944e-12,7.631846513084267e-10,1.560780226343395e-11,4.213474897247443e-12,5.405590633765919e-09,1.1993633640034997e-10,3.346962865650806e-14,4.0268128222281826e-10,3.930004547852151e-13,4.715163358562127e-10,5.152775285033291e-11,3.282744043618666e-09,8.41
3.546912849255938e-10,2.555900078346444e-11,5.2878932982476825e-14,1.4453126301818236e-17,1.7724856573667277e-12,1.6679436893907326e-13,1.5486291414958508e-16,9.203594328086954e-16,2.6437341364933453e-11,1.1149080533399441e-12,1.612744278478422e-07,6.567101733447831e-10,1.9687821142727884e-13,4.495319155487198e-14,1.3583260448054092e-10,2.521825889230234e-08,2.6874030981553953e-09,2.9789789442719355e-12,1.0407012991732994e-12,7.633967528102184e-10,1.5631748882177408e-11,4.21493837149769e-12,5.406031825452294e-09,1.2015817907290296e-10,3.3537310925197874e-14,4.036469514771383e-10,3.9412519373501877e-13,4.726463954583306e-10,5.1586397596305606e-11,3.282043461848734e-09,8.42
3.5469128546151475e-10,2.5586736991797204e-11,5.2991928058655926e-14,1.448700473902999e-17,1.7768256774536598e-12,1.6725695035525395e-13,1.553758633145884e-16,9.23050368816455e-16,2.6468424177302928e-11,1.1164802836459132e-12,1.6124017855208677e-07,6.572442072003885e-10,1.9706778403996832e-13,4.4952928436972917e-14,1.3581761256945243e-10,2.5247146905126882e-08,2.691038497914416e-09,2.984370307708029e-12,1.0412985559776078e-12,7.63608746550738e-10,1.5655697166492747e-11,4.216401537029444e-12,5.406472915027725e-09,1.203801671534611e-10,3.3605046199324025e-14,4.046136980441844e-10,3.952516099703266e-13,4.737776332785501e-10,5.1645088575198876e-11,3.281343046538509e-09,8.43
3.5469128599477384e-10,2.5614467309692075e-11,5.310501492600889e-14,1.452091576751518e-17,1.7811706655470451e-12,1.6772015723905586e-13,1.558897407697288e-16,9.25745425677508e-16,2.6499506774289703e-11,1.1180525292436758e-12,1.6120593652229155e-07,6.577777987880668e-10,1.972572342836741e-13,4.4952660787516656e-14,1.3580261864426007e-10,2.5276027751228008e-08,2.6946730608665463e-09,2.989762400235964e-12,1.0418954253581062e-12,7.638206323959713e-10,1.567964711614255e-11,4.217864393777756e-12,5.406913901024978e-09,1.206023005163511e-10,3.3672834444137195e-14,4.0558152166193795e-10,3.9637970356891064e-13,4.749100488774623e-10,5.170382583877264e-11,3.2806427991192806e-09,8.44
3.546912865249591e-10,2.5642191738405553e-11,5.3218193509690335e-14,1.4554859366475866e-17,1.7855206204160149e-12,1.6818398943754523e-13,1.5640454661347405e-16,9.28444603622821e-16,2.6530589155743677e-11,1.1196247900814875e-12,1.6117170175632205e-07,6.583109482901158e-10,1.9744656221337383e-13,4.495238854747685e-14,1.3578762282340005e-10,2.5304901432757225e-08,2.6983067872530737e-09,2.9951552194150785e-12,1.0424919094374284e-12,7.640324101982628e-10,1.5703598730964244e-11,4.219326941594586e-12,5.407354781967413e-09,1.208245790359581e-10,3.3740675624908423e-14,4.06550422068474e-10,3.9750947460792143e-13,4.76043641816771e-10,5.1762609437825856e-11,3.2799427210446566e-09,8.45
3.546912870516518e-10,2.5669910279193965e-11,5.3331463734915725e-14,1.4588835515128553e-17,1.7898755408301434e-12,1.6864844679757304e-13,1.5692028094301987e-16,9.311479028817266e-16,2.6561671321510714e-11,1.1211970661117626e-12,1.6113747425203523e-07,6.588436558875945e-10,1.9763576788391114e-13,4.4952111657300817e-14,1.3577262522710644e-10,2.5333767951862673e-08,2.7019396773271707e-09,3.000548762845624e-12,1.0430880103126047e-12,7.64244079796316e-10,1.5727552010870106e-11,4.2207891802488045e-12,5.407795556368987e-09,1.210470025867257e-10,3.380856970692916e-14,4.075203990019615e-10,3.986409231638881e-13,4.771784116592924e-10,5.182143942219652e-11,3.2792428137905645e-09,8.46
3.5469128757442696e-10,2.5697622933313426e-11,5.344482552696124e-14,1.462284419270419e-17,1.7942354255594451e-12,1.691135291657747e-13,1.5743694385428986e-16,9.338553236819215e-16,2.6592753271432582e-11,1.1227693572910744e-12,1.6110325400727954e-07,6.593759217603228e-10,1.9782485134999547e-13,4.4951830056909535e-14,1.3575762597741145e-10,2.5362627310689134e-08,2.705571731353891e-09,3.0059430281687602e-12,1.0436837300550617e-12,7.644556410151931e-10,1.5751506955847252e-11,4.222251109426189e-12,5.408236222734252e-09,1.212695710431559e-10,3.387651665551115e-14,4.084914522006624e-10,3.997740493127176e-13,4.78314357968955e-10,5.1880315840761684e-11,3.2785430788552517e-09,8.47
3.5469128809285285e-10,2.5725329702019894e-11,5.3558278811163955e-14,1.4656885378448187e-17,1.7986002733743774e-12,1.6957923638857062e-13,1.579545354419359e-16,9.365668662494684e-16,2.6623835005347023e-11,1.1243416635801555e-12,1.610690410198949e-07,6.599077460868817e-10,1.9801381266620233e-13,4.4951543685697646e-14,1.3574262519814535e-10,2.539147951137806e-08,2.709202949610173e-09,3.0113380130665598e-12,1.0442790707106226e-12,7.646670936663153e-10,1.5775463565957654e-11,4.2237127287294306e-12,5.408676779558359e-09,1.2149228427980923e-10,3.39445164359866e-14,4.0946358140293314e-10,4.0090885312969616e-13,4.794514803107997e-10,5.193923874143745e-11,3.2778435177592847e-09,8.48
3.5469128860649137e-10,2.5753030586569126e-11,5.36718235129217e-14,1.4690959051620404e-17,1.80297008304584e-12,1.7004556831216572e-13,1.5847305579933775e-16,9.392825308087951e-16,2.6654916523087694e-11,1.125913984943898e-12,1.6103483528771276e-07,6.604391290446128e-10,1.9820265188697313e-13,4.495125248253346e-14,1.3572762301493636e-10,2.5420324556067524e-08,2.7128333323848392e-09,3.0167337152620073e-12,1.0448740342995076e-12,7.648784375474628e-10,1.5799421841338133e-11,4.225174037678127e-12,5.409117225327052e-09,1.2171514217130463e-10,3.4012569013708014e-14,4.104367863472235e-10,4.0204533468948804e-13,4.805897782509805e-10,5.1998208171178973e-11,3.27714413204555e-09,8.49
3.546912891148977e-10,2.5780725588216695e-11,5.3785459557693144e-14,1.472506519149515e-17,1.8073448533451736e-12,1.7051252478254964e-13,1.589925050186033e-16,9.420023175826942e-16,2.6685997824484214e-11,1.127486321351353e-12,1.6100063680855598e-07,6.609700708096191e-10,1.9839136906661518e-13,4.4950956385758926e-14,1.3571261955521082e-10,2.5449162446892267e-08,2.716462879978595e-09,3.0221301325189973e-12,1.0454686228163333e-12,7.650896724427743e-10,1.5823381782200347e-11,4.226635035708785e-12,5.409557558516671e-09,1.219381445923195e-10,3.408067435404831e-14,4.1141106677207685e-10,4.03183494066136e-13,4.817292513567633e-10,5.205722417598045e-11,3.276444923279253e-09,8.5
3.5469128961762067e-10,2.5808414708217993e-11,5.389918687099773e-14,1.4759203777361175e-17,1.8117245830441613e-12,1.7098010564549675e-13,1.5951288319056837e-16,9.447262267923239e-16,2.6717078909362117e-11,1.1290586727757302e-12,1.6096644558023892e-07,6.615005715567644e-10,1.9857996425930182e-13,4.495065533318968e-14,1.356976149481931e-10,2.5477993185983665e-08,2.720091592704029e-09,3.0275272626423354e-12,1.046062838230113e-12,7.653007981227479e-10,1.584734338883081e-11,4.228095722174825e-12,5.409997777594155e-09,1.2216129141758964e-10,3.414883242240077e-14,4.123864224161305e-10,4.043233313330614e-13,4.828698991965268e-10,5.211628680087513e-11,3.2757458930479195e-09,8.51
3.5469129011420247e-10,2.583609794782822e-11,5.4013005378415747e-14,1.47933747885217e-17,1.816109270915028e-12,1.7144831074656605e-13,1.6003419040479687e-16,9.474542586572073e-16,2.67481597775429e-11,1.130631039194399e-12,1.6093226160056745e-07,6.620306314596733e-10,1.9876843751907218e-13,4.495034926211501e-14,1.3568260932490555e-10,2.5506816775469743e-08,2.723719470885614e-09,3.032925103477739e-12,1.0466566824842565e-12,7.6551181434424e-10,1.5871306661590877e-11,4.229556096346571e-12,5.410437881017037e-09,1.2238458252190942e-10,3.421704318417905e-14,4.1336285301811533e-10,4.05464846563064e-13,4.84011721339762e-10,5.21753960899353e-11,3.275047042961395e-09,8.52
