Time,FA,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,DNA,DGperDNA,onepmol,t0,t1,t2,t3,t4,t5,t6,timevalue,zero,LPSactivity,LPSslope,LPSint,LPSslopezero,LPSslope1,LPSslope3,LPSintzero,LPSint1,LPSint3,DGactivity,DGint,DGslope,DGslopezero,DGslope1,DGslope2,DGslope3,DGslope4,DGslope5,DGslope6,DGintzero,DGint1,DGint2,DGint3,DGint4,DGint5,DGint6,GPChoratio,GPChoint,GPChoslope,GPChoslopezero,GPChoslope1,GPChoslope2,GPChoslope3,GPChoslope4,GPChoslope5,GPChoslope6,GPChointzero,GPChoint1,GPChoint2,GPChoint3,GPChoint4,GPChoint5,GPChoint6,c1,r2,r3,r7,r5,r11,r10,r8,r4,r9,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r1,r6,r12
9.22,1.0,5.329302246110198,4.764348274102267,15.51530967959498,4.639381815957271,158.83962547551252,45.56170443087577,4.09319951840028,106.62067629715884,0.5,-1.0419205984587268e-14,0.749838034191105,26.083124760400754,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.22,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.410442,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9248174119931992,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4104420000000001e-15,6.934632701946858e-16,9.78089721739933e-16,11.83489506898463,3.609174718030015,0.7463447340801119,1.0662067629715885e-13,0.9965795200226071,0.9719270479168625,1.5515309679594982e-14,0.29062524472023826,4.6393818159572714e-15,14.845709222102665,8.577339775677675,4.606349138789863,0.3651637466456106,1.5490979506497764,0.47481114413443254,0.0,0.0,0.0
9.23,1.0,5.326796550489791,4.757710395519215,15.525022176628326,4.64228604301136,158.85613522515834,45.63197946477085,4.103948094133083,106.45888604412808,0.5,-1.0433313959586718e-14,0.749838034191105,26.125536091747744,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.23,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.411153,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9256762392499914,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4111530000000001e-15,6.941072515366285e-16,9.794915303276682e-16,11.816936350898217,3.6055146340279074,0.7452122023088966,1.0645888604412809e-13,0.996110954941591,0.9705729206859198,1.5525022176628328e-14,0.2902203341266721,4.6422860430113604e-15,14.825025592437875,8.57823130215855,4.606827921529592,0.36575750528446843,1.551487301802209,0.47605797891943763,0.0,0.0,0.0
9.24,1.0,5.3242842314948655,4.751080760868961,15.534721140865729,4.645186223494113,158.87242466678725,45.702239455540905,4.114708086400059,106.29732315013383,0.5,-1.0447429044586205e-14,0.749838034191105,26.167946237553995,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.24,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.411864,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9265350665067836,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.411864e-15,6.947512328785714e-16,9.808942546568714e-16,11.799002869664855,3.601856732448973,0.7440812620509368,1.0629732315013384e-13,0.9956411512895399,0.969220475217268,1.553472114086573e-14,0.2898159264130066,4.645186223494113e-15,14.804367650867682,8.579110932006511,4.607300315336831,0.3663512473257559,1.5538761414883908,0.47730613802240685,0.0,0.0,0.0
9.25,1.0,5.3217653181750855,4.744459367695004,15.544406589184979,4.648082362452319,158.8884942447503,45.77248428653312,4.125479477028691,106.1359873217874,0.5,-1.046155123958575e-14,0.749838034191105,26.21035513271374,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.25,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.412575,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9273938937635757,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.412575e-15,6.953952142205141e-16,9.822978947275426e-16,11.781094592718402,3.5982010149857717,0.7429519112525118,1.0613598732178741e-13,0.9951701144987409,0.9678697110097808,1.554440658918498e-14,0.28941202142939526,4.64808236245232e-15,14.783735389737634,8.579978689216516,4.607766333097759,0.36694497185799235,1.5562644657421263,0.47855561933532814,0.0,0.0,0.0
9.26,1.0,5.319239839580115,4.7378462135408475,15.55407853846386,4.650974464932769,158.90434440339854,45.84271384109466,4.136262247846455,105.97487826570006,0.5,-1.0475680544585378e-14,0.7498380341911048,26.252762712121214,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.26,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.4132859999999998,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9282527210203679,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4132859999999999e-15,6.960391955624569e-16,9.837024505396822e-16,11.763211487492706,3.5945474833108353,0.7418241478599004,1.0597487826570006e-13,0.9946978500014816,0.9665206275623328,1.5554078538463862e-14,0.2890086190259917,4.65097446493277e-15,14.76312880139328,8.580834597783522,4.608225987698558,0.367538677969697,1.5586522705972183,0.47980642075018876,0.0,0.0,0.0
9.27,1.0,5.316707824759619,4.731241295949993,15.563737005580162,4.653862535982252,158.9199755870831,45.91292800257269,4.147056380680833,105.81399568848308,0.5,-1.048981695958511e-14,0.7498380341911048,26.295168910670643,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.27,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.413997,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9291115482771601,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.413997e-15,6.966831769043997e-16,9.851079220932903e-16,11.745353521421622,3.590896139076672,0.7406979698193815,1.0581399568848309e-13,0.9942243632300487,0.9651732243737986,1.5563737005580164e-14,0.28860571905294957,4.653862535982252e-15,14.74254787818018,8.581678681702487,4.60867929202541,0.368132364749389,1.5610395520874716,0.48105854015897664,0.0,0.0,0.0
9.28,1.0,5.314169302763262,4.724644612465943,15.573382007411674,4.656746580647557,158.93538824015494,45.98312665431439,4.157861857359303,105.65333929674775,0.5,-1.0503960484584971e-14,0.7498380341911048,26.337573663256265,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.28,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.414708,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9299703755339523,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4147080000000002e-15,6.973271582463424e-16,9.865143093883667e-16,11.727520661939,3.587246983915762,0.7395733750772342,1.0565333929674776e-13,0.99374965961673,0.9638275009430524,1.5573382007411673e-14,0.28820332136042254,4.656746580647557e-15,14.72199261244388,8.582510964968366,4.609126258964493,0.36872603128558773,1.5634263062466893,0.4823119754536792,0.0,0.0,0.0
9.290000000000001,1.0,5.311624280494726,4.718056109906542,15.583013558370139,4.659626603238078,158.9505826591983,46.05330976301438,4.168678654394533,105.49290889482887,0.5,-1.0518111119584601e-14,0.7498380341911048,26.379976945939443,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.290000000000001,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.415419,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9308292027907447,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.415419e-15,6.979711395882853e-16,9.87921612424911e-16,11.709712887326004,3.5836000227602347,0.7384503622638021,1.0549290889482888e-13,0.9932737404525138,0.9624834464209345,1.558301355837014e-14,0.2878014227042991,4.6596266032380785e-15,14.701462838468787,8.583331463596707,4.609566897116751,0.36931967724315223,1.5658125319424891,0.48356672390976585,0.0,0.0,0.0
9.3,1.0,5.3090727834965605,4.711475777782201,15.592631674942819,4.66250260868383,158.96555926516328,46.12347722521901,4.179506752772325,105.33270420481361,0.5,-1.053226886458396e-14,0.7498380341911047,26.422378700133777,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.3,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.4161299999999999,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9316880300475369,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.41613e-15,6.986151209302279e-16,9.893298312029236e-16,11.691930166734311,3.5799552577335043,0.7373289294336953,1.0533270420481362e-13,0.9927966105138568,0.961141058667569,1.559263167494282e-14,0.2874000224447143,4.6625026086838304e-15,14.68095852356934,8.584140200318817,4.610001218689735,0.3699133018018729,1.5681982256574465,0.48482278332158973,0.0,0.0,0.0
9.31,1.0,5.306514854477798,4.704903644923382,15.602236375528522,4.665374602486419,158.98031859354182,46.193628872867784,4.190346137598273,105.17272487303853,0.5,-1.054643371958331e-14,0.7498380341911047,26.464778835342123,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.31,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.416841,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9325468573043291,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4168410000000002e-15,6.992591022721708e-16,9.907389657224049e-16,11.674172460907277,3.5763126883641787,0.7362090741112698,1.0517272487303855e-13,0.9923182777873482,0.9598003435643699,1.5602236375528524e-14,0.2869991223403263,4.66537460248642e-15,14.660479757581259,8.584937204051258,4.6104292392127135,0.3705069036947897,1.5705833816775048,0.4860801519613997,0.0,0.0,0.0
9.32,1.0,5.3039505215000595,4.698339706610456,15.611827676895015,4.668242589659732,158.99486108209234,46.26376459302643,4.2011967904627365,105.01297061047487,0.5,-1.0560605684582653e-14,0.7498380341911047,26.507177288295384,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.32,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.4175520000000001,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9334056845611212,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4175520000000002e-15,6.999030836141136e-16,9.92149015983354e-16,11.65643973776271,3.572672316355677,0.7350907942733241,1.0501297061047487e-13,0.9918387475205112,0.958461300148533,1.5611827676895017e-14,0.28659872210323784,4.6682425896597326e-15,14.640026525798183,8.585722498432986,4.610850971380678,0.3711004820361354,1.5729679961628986,0.4873388276936775,0.0,0.0,0.0
9.33,1.0,5.301379812628034,4.691783958130828,15.621405595810403,4.671106575217765,159.00918716859377,46.3338842727491,4.212058692956809,104.8534411280803,0.5,-1.0574784759582e-14,0.7498380341911047,26.549573995718767,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.33,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.418263,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9342645118179134,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4182630000000001e-15,7.005470649560564e-16,9.935599819857713e-16,11.638731965216914,3.5690341433912294,0.7339740878965622,1.0485344112808031e-13,0.9913580249614423,0.9571239274586889,1.5621405595810404e-14,0.2861988214459805,4.671106575217765e-15,14.61959881353566,8.586496107104063,4.61126642788922,0.37169403594006273,1.5753520652734696,0.48859880838298986,0.0,0.0,0.0
9.34,1.0,5.298802755929483,4.6852363947789355,15.630970149043137,4.673966564174612,159.02329729084548,46.403987799078436,4.222931826672324,104.69413613679896,0.5,-1.0588970944581352e-14,0.7498380341911047,26.59196889433176,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.34,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.418974,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9351233390747056,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4189740000000001e-15,7.011910462979992e-16,9.94971863729657e-16,11.621049111184684,3.565398171133876,0.7328589529575927,1.0469413613679896e-13,0.9908761153588133,0.9557882245349028,1.5630970149043136e-14,0.28579942008151504,4.673966564174612e-15,14.599196606131164,8.587258053705655,4.611675621434519,0.37228756452064465,1.577735585168667,0.48986009189398966,0.0,0.0,0.0
9.35,1.0,5.296219379475235,4.67869701185625,15.640521353362008,4.67682256154447,159.03719188666742,46.474075059045475,4.233816173201851,104.53505534756141,0.5,-1.0603164239580719e-14,0.7498380341911047,26.634361920848146,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.35,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.4196849999999999,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9359821663314978,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.419685e-15,7.018350276399419e-16,9.963846612150108e-16,11.603391143579318,3.5617644012264646,0.7317453874329299,1.0453505534756141e-13,0.9903930239618689,0.954454190418675,1.5640521353362008e-14,0.2854005177232312,4.67682256154447e-15,14.578819888944075,8.588008361880041,4.6120785647133555,0.37288106689187406,1.5801185520075463,0.49112267609141474,0.0,0.0,0.0
9.36,1.0,5.293629711339193,4.672165804671273,15.650059225536145,4.679674572341639,159.0508713938999,46.54414593966973,4.244711714138695,104.3761984712847,0.5,-1.0617364644580107e-14,0.7498380341911047,26.676753011976007,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.36,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.420396,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9368409935882899,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.420396e-15,7.024790089818847e-16,9.97798374441833e-16,11.5857580303126,3.5581328352916533,0.7306333892989929,1.043761984712847e-13,0.989908756020429,0.9531218241529397,1.5650059225536147e-14,0.2850021140849477,4.6796745723416395e-15,14.558468647355689,8.588747055270595,4.612475270423098,0.3734745421676641,1.582500961948771,0.4923865588400887,0.0,0.0,0.0
9.370000000000001,1.0,5.291033779598328,4.665642768539543,15.659583782335028,4.682522601580521,159.06433625040387,46.61420032795915,4.255618431076902,104.21756521887225,0.5,-1.0631572159579522e-14,0.7498380341911046,26.71914210441772,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.370000000000001,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.4211070000000001,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9376998208450823,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4211070000000003e-15,7.031229903238275e-16,9.992130034101236e-16,11.568149739294821,3.5545034749319018,0.7295229565321057,1.0421756521887226e-13,0.9894233167848873,0.9517911247820667,1.565958378233503e-14,0.28460420888091215,4.682522601580521e-15,14.538142866769217,8.589474157521808,4.612865751261713,0.3740679894618481,1.5848828111506112,0.4936517380049207,0.0,0.0,0.0
9.38,1.0,5.2884316123326816,4.6591278987836295,15.66909504052847,4.685366654275619,159.07758689406066,46.68423811091012,4.266536305611248,104.05915530121408,0.5,-1.0645786784578966e-14,0.7498380341911046,26.761529134869924,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.38,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.421818,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9385586481018745,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.421818e-15,7.037669716657703e-16,1.0006285481198823e-15,11.550566238434763,3.5508763217294783,0.7284140871084985,1.0405915530121409e-13,0.9889367115062114,0.9504620913518603,1.566909504052847e-14,0.2842068018258014,4.6853666542756195e-15,14.51784253260979,8.590189692279276,4.61325001992776,0.374661407888179,1.5872640957709443,0.49491821145090475,0.0,0.0,0.0
9.39,1.0,5.285823237625368,4.652621190733135,15.67859301688663,4.688206735441539,159.09062376277208,46.75425917550747,4.27746531933725,103.90096842918652,0.5,-1.0660008519578449e-14,0.7498380341911046,26.803914040023592,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.39,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.422529,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9394174753586667,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.422529e-15,7.044109530077131e-16,1.0020450085711091e-15,11.533007495639703,3.5472513772464542,0.7273067790043056,1.0390096842918652e-13,0.9884489454359439,0.9491347229095595,1.567859301688663e-14,0.28380989263472123,4.688206735441539e-15,14.497567630324449,8.590893683189693,4.6136280891203905,0.3752547965603303,1.5896448119672542,0.49618597704312106,0.0,0.0,0.0
9.4,1.0,5.283208683562569,4.646122639724694,15.68807772818001,4.691042850092991,159.10344729446047,46.824263408724484,4.288405453851164,103.74300431365242,0.5,-1.0674237364577977e-14,0.7498380341911046,26.846296756563962,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.4,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.42324,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9402763026154588,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4232400000000002e-15,7.05054934349656e-16,1.0034623847638043e-15,11.51547347881542,3.543628643024704,0.7262010301955669,1.0374300431365243e-13,0.9879600238262005,0.9478090185038375,1.568807772818001e-14,0.2834134810232063,4.691042850092992e-15,14.477318145382146,8.591586153900865,4.613999971539354,0.37584815459189547,1.5920249558966326,0.497455032646735,0.0,0.0,0.0
9.41,1.0,5.280587978233539,4.639632241101975,15.69754919117945,4.693875003244784,159.11605792706868,46.89425069752289,4.2993566907499785,103.58526266546106,0.5,-1.0688473319577556e-14,0.7498380341911046,26.888677221170575,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.41,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.423951,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.941135129872251,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.423951e-15,7.056989156915987e-16,1.0048806766979676e-15,11.497964155866178,3.5400081205859024,0.7250968386582274,1.0358526266546107e-13,0.9874699519296718,0.9464849771848027,1.569754919117945e-14,0.28301756670722045,4.693875003244784e-15,14.457094063273754,8.592267128061708,4.614365679884992,0.37644148109638803,1.5944045237157785,0.4987253761269975,0.0,0.0,0.0
