Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,cytoplasm,ER,mit
3.5700000000000003,1.2560233447829507,5.450094406215248,0.0031961329697957853,11.780879580209202,0.0010045346239235925,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.58,1.2594944635014815,5.472336986771812,0.0032096637234497625,11.793129588641605,0.00100460488419111,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.59,1.2629654318201247,5.494606845468216,0.003223214828502488,11.805427534345878,0.0010046758731999332,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.6,1.2664362494209722,5.516903984606141,0.0032367863027110188,11.817773462551287,0.001004747595660911,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.61,1.2699069159861702,5.539228406841049,0.003250378169153731,11.830167418407491,0.0010048200563017385,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.62,1.2733774311978916,5.561580115178488,0.0032639904465066477,11.842609446986236,0.001004893259867569,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.63,1.2768477947383672,5.583959112970416,0.0032776231575154533,11.855099593282985,0.0010049672111201889,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.64,1.2803180062898525,5.606365403911589,0.003291276321819637,11.867637902217156,0.0010050419148388025,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.65,1.2837880655346363,5.628798992035981,0.0033049499625247792,11.88022441863217,0.0010051173758197764,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.66,1.2872579721550337,5.651259881713268,0.003318644099622052,11.892859187298088,0.0010051935988767413,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.67,1.290727725833383,5.673748077645331,0.0033323587567541226,11.905542252910264,0.0010052705888406778,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.68,1.2941973262520405,5.6962635848628205,0.003346093954232841,11.918273660092442,0.001005348350559933,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.69,1.2976667730933786,5.718806408721759,0.0033598497162383384,11.931053453395247,0.0010054268889003082,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.7,1.301136066039779,5.741376554900188,0.003373626063393216,11.943881677299323,0.0010055062087450937,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.71,1.3046052047736318,5.763974029394845,0.0033874230204116794,11.95675837621376,0.0010055863149951373,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.72,1.3080741889773286,5.786598838517904,0.00340124060821739,11.969683594479264,0.001005667212568898,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.73,1.311543018333262,5.809250988893729,0.0034150788520548167,11.982657376366506,0.001005748906402499,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.74,1.3150116925238178,5.8319304874557,0.0034289377731394535,11.99567976607936,0.0010058314014497955,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.75,1.3184802112313758,5.85463734144304,0.003442817397242708,12.008750807753136,0.0010059147026824152,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.7600000000000002,1.3219485741383015,5.8773715583977255,0.0034567177458630083,12.021870545457896,0.0010059988150898412,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.77,1.3254167809269455,5.900133146161391,0.0034706388452956866,12.035039023196571,0.0010060837436794373,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.7800000000000002,1.3288848312796373,5.922922112872305,0.0034845807173133863,12.048256284908367,0.001006169493476547,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.79,1.3323527248786853,5.9457384669623705,0.003498543388732654,12.061522374466769,0.0010062560695245039,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.8000000000000003,1.3358204614063673,5.968582217154164,0.003512526881591834,12.074837335683004,0.001006343476884746,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.81,1.3392880405449339,5.991453372458002,0.003526531223226281,12.088201212303948,0.001006431720636812,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.8200000000000003,1.342755461976597,6.014351942169069,0.0035405564359317133,12.10161404801568,0.0010065208058784724,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.83,1.3462227253835344,6.037277935864545,0.0035546025475601734,12.115075886441247,0.0010066107377257095,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.84,1.3496898304478777,6.060231363400807,0.0035686695806565884,12.128586771144317,0.001006701521312864,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.85,1.353156776851718,6.083212234910636,0.0035827575635878606,12.142146745626828,0.0010067931617926012,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.86,1.3566235642770912,6.106220560800466,0.0035968665192215757,12.155755853332614,0.001006885664336095,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.87,1.3600901924059916,6.1292563517476815,0.0036109964760123584,12.169414137645811,0.0010069790341327878,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.88,1.3635566609203384,6.15231961869792,0.0036251474579420025,12.183121641892008,0.0010070732763911427,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.89,1.36702296950201,6.1754103728624425,0.0036393194930758503,12.196878409339718,0.0010071683963377698,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.9,1.370489117832811,6.1985286257154995,0.0036535126060813373,12.210684483200732,0.0010072643992181823,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.91,1.3739551055944832,6.2216743889917625,0.0036677268254233374,12.224539906629515,0.001007361290296595,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.92,1.3774209324686968,6.244847674683765,0.0036819621760173123,12.238444722725943,0.001007459074856012,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.93,1.3808865981370495,6.268048495039386,0.0036962186868152295,12.252398974533499,0.001007557758198324,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.94,1.3843521022810599,6.291276862559353,0.0037104963829640058,12.266402705042355,0.0010076573456443323,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.95,1.3878174445821685,6.3145327899947965,0.0037247952938996224,12.280455957187431,0.0010077578425338395,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.96,1.3912826247217294,6.337816290344808,0.0037391154449974784,12.294558773851536,0.0010078592542256974,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.97,1.3947476423810121,6.361127376854053,0.0037534568661775573,12.308711197863325,0.0010079615860978748,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.98,1.3982124972411925,6.3844660630103895,0.003767819583036971,12.322913272000521,0.0010080648435475256,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
3.99,1.4016771889833557,6.407832362542538,0.0037822036259785455,12.337165038987767,0.0010081690319910408,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.0,1.4051417172884861,6.431226289417764,0.0037966090208140903,12.351466541499908,0.0010082741568641332,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.01,1.408606081837471,6.4546478578395945,0.003811035798428885,12.365817822159746,0.0010083802236218718,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.0200000000000005,1.4120702823110904,6.478097082245567,0.003825483984842814,12.380218923541413,0.0010084872377387865,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.03,1.4155343183900195,6.5015739773049885,0.0038399536114234536,12.394669888167982,0.0010085952047088843,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.04,1.4189981897548205,6.525078557916754,0.003854444704392111,12.409170758514948,0.0010087041300457715,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.05,1.4224618960859452,6.5486108392071545,0.003868957295598654,12.423721577007719,0.0010088140192826545,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.0600000000000005,1.425925437063725,6.572170836527743,0.0038834914114592146,12.438322386025185,0.0010089248779724795,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.07,1.4293888123683742,6.595758565453196,0.0038980470843061363,12.452973227897076,0.0010090367116879155,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.08,1.43285202167998,6.619374041779235,0.00391262434074385,12.467674144907637,0.0010091495260215128,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.09,1.4363150646785077,6.643017281520545,0.003927223213587555,12.482425179292859,0.0010092633265856694,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.1,1.4397779410437879,6.666688300908737,0.003941843729623508,12.497226373244255,0.0010093781190128063,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.11,1.4432406504555229,6.690387116390317,0.003956485922150312,12.512077768905945,0.001009493908955319,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.12,1.4467031925932692,6.714113744624697,0.003971149818317277,12.526979408377983,0.0010096107020859135,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.13,1.4501655671364644,6.737868202482222,0.003985835451146344,12.541931333715844,0.0010097285040969195,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.14,1.4536277737643815,6.761650507042226,0.004000542849126713,12.556933586929825,0.001009847320701543,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.15,1.4570898121561608,6.7854606755911,0.004015272044932746,12.571986209986308,0.0010099671576329515,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.16,1.460551681990789,6.809298725620389,0.004030023067486606,12.587089244809093,0.0010100880206447658,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.17,1.464013382947104,6.833164674824925,0.004044795949892667,12.602242733277674,0.0010102099155110593,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.18,1.467474914703787,6.857058541100962,0.004059590721264627,12.61744671723023,0.0010103328480263933,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.19,1.4709362769393637,6.880980342544349,0.004074407415165146,12.632701238461328,0.001010456824005933,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.2,1.474397469332196,6.904930097448709,0.004089246060887207,12.648006338725065,0.0010105818492854822,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.21,1.477858491560485,6.92890782430366,0.00410410669245308,12.66336205973268,0.001010707929721575,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.22,1.4813193433022633,6.952913541793044,0.004118989339328334,12.678768443155771,0.001010835071191536,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.23,1.4847800242353955,6.976947268793177,0.004133894035996295,12.694225530623795,0.0010109632795935516,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.24,1.48824053403757,7.001009024371123,0.004148820812089469,12.709733363727358,0.0010110925608467504,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.25,1.4917008723863039,7.025098827782995,0.004163769702553559,12.72529198401562,0.001011222920891254,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.26,1.4951610389589314,7.0492166984722635,0.00417874073718221,12.740901432999678,0.0010113543656882801,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.2700000000000005,1.4986210334326093,7.073362656068104,0.0041937339513848475,12.756561752149837,0.001011486901220172,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.28,1.502080855484305,7.09753672038373,0.004208749375110493,12.772272982899093,0.0010116205334905243,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.29,1.5055405047908037,7.121738911414793,0.004223787044233824,12.788035166640286,0.0010117552685241908,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.3,1.5089999810286956,7.14596924933776,0.0042388469888535165,12.803848344729687,0.0010118911123674316,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.3100000000000005,1.512459283874382,7.170227754508337,0.004253929245311175,12.81971255848401,0.0010120280710879028,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.32,1.5159184130040628,7.1945144474598965,0.004269033843849395,12.835627849184117,0.0010121661507748226,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.33,1.5193773680937444,7.218829348901928,0.004284160821278532,12.851594258071891,0.001012305357538942,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.34,1.5228361488192261,7.243172479718516,0.004299310207979369,12.867611826354063,0.0010124456975127319,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.3500000000000005,1.526294754856108,7.2675438609668195,0.004314482041232982,12.883680595198932,0.0010125871768503342,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.36,1.5297531858797768,7.291943513875575,0.004329676351552609,12.89980060574032,0.0010127298017277688,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.37,1.5332114415654152,7.316371459843634,0.004344893176587978,12.915971899074272,0.0010128735783428379,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.38,1.5366695215879813,7.340827720438494,0.004360132547523914,12.932194516262053,0.0010130185129156057,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.39,1.5401274256222368,7.365312317394856,0.004375394501356104,12.94846849832988,0.001013164611687556,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.4,1.5435851533427056,7.389825272613208,0.004390679070547218,12.964793886268078,0.0010133118809229045,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.41,1.5470427044236992,7.414366608158403,0.004405986291978419,12.981170721031804,0.0010134603269077555,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.42,1.5505000785393015,7.4389363462582905,0.0044213161983718795,12.997599043542689,0.001013609955950531,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.43,1.5539572753633715,7.463534509302321,0.004436668827049798,13.014078894686612,0.0010137607743820063,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.44,1.5574142945695373,7.4881611198402025,0.004452044210873123,13.030610315316808,0.0010139127885553493,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.45,1.5608711358311944,7.512816200580541,0.004467442387620188,13.047193346251147,0.0010140660048462398,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.46,1.5643277988215023,7.537499774389536,0.004482863390287845,13.063828028275406,0.0010142204296529184,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.47,1.5677842832133846,7.5622118642896545,0.004498307257107766,13.080514402140457,0.0010143760693962782,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.48,1.571240588679521,7.586952493458342,0.004513774021206418,13.097252508565596,0.0010145329305199422,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.49,1.5746967148923503,7.611721685226735,0.004529263721271075,13.11404238823562,0.00101469101949033,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.5,1.578152661524063,7.636519463078408,0.004544776390553264,13.130884081804279,0.001014850342796761,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
4.51,1.5816084282466036,7.6613458506481145,0.004560312068198682,13.147777629891214,0.0010150109069514963,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
