Time,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells,mu1,mu2,p1,p2,p3,p4,p5,alpha,beta,r,b,mu,Bladder,BCG_production,Effector_cell_activation_recruitment,Effector_cell_inactivation_death,Tumor_growth,Tumor_infection,Infected_tumor_cell_death,BCG_killing
17.48,1.59775319638505,0.1374843679317703,0.04702774838052262,0.005449625792323812,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.043126046664728725,0.05638798759280987,0.0006538998560152834,0.0024815397532045175,0.007112138287485537,1.8723358067800053
17.5,1.5982564032613988,0.13721943443417228,0.046935255011194006,0.0054131875405450105,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04304783898340839,0.05627928940545361,0.0006495280020306119,0.0024657235698883023,0.0070844720624256615,1.8723962029318033
17.52,1.5987587191447892,0.13695510997364388,0.046842998324839034,0.005376977530880216,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.042969804106069015,0.056170841253155204,0.0006451835275951222,0.002449999567390004,0.007056926785780901,1.8724564393970349
17.54,1.5992601454483781,0.13669139300214628,0.046750977788118354,0.0053409944646108255,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.042891941699424625,0.05606264249971418,0.000640866276980619,0.00243436728152906,0.007029501905877327,1.8725165167660704
17.56,1.5997606835224896,0.13642828198288479,0.046659192828944755,0.005305237054859898,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.042814251410174066,0.05595469251353184,0.0006365760958784003,0.0024188262522824803,0.007002196867997178,1.872576435568413
17.58,1.60026033471582,0.13616577538469166,0.04656764287691961,0.0052697040208841885,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0427367328859836,0.055846990665324094,0.0006323128307144327,0.0024033760212893284,0.00697501112019049,1.8726361963332523
17.6,1.6007591003755035,0.13590387168199644,0.0464763273633771,0.005234394088046438,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04265938577550983,0.05573953632810927,0.0006280763286460402,0.00238801613184674,0.0069479441132671476,1.872695799589529
17.62,1.601256981847055,0.13564256935480817,0.0463852457213486,0.005199305987798948,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04258220972838137,0.05563232887720074,0.0006238664375599499,0.002372746128910845,0.006920995300777631,1.8727552458658798
17.64,1.6017539804743135,0.13538186688869658,0.046294397385526875,0.005164438457667083,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.042505204395180116,0.05552536769019921,0.0006196830060703256,0.002357565559097619,0.006894164138993805,1.8728145356905803
17.66,1.6022500975993852,0.135121762774774,0.046203781792230454,0.0051297902412328475,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04242836942742286,0.055418652146985214,0.0006155258835168122,0.002342473970683715,0.006867450086889905,1.8728736695914885
17.68,1.6027453345625864,0.13486225550967723,0.04611339837936791,0.005095360088118419,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04235170447754274,0.05531218162971164,0.0006113949199625749,0.0023274709136072384,0.006840852606123637,1.8729326480959898
17.7,1.603239692702388,0.13460334359554896,0.046023246586402174,0.005061146753969699,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04227520919887069,0.05520595552279603,0.0006072899661923386,0.002312555939468479,0.006814371161017385,1.8729914717309404
17.72,1.6037331733553568,0.1343450255400197,0.045933325854314824,0.005027149000439855,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0421988832456169,0.055099973212913184,0.0006032108737104274,0.002297728601530601,0.00678800521853957,1.8730501410226097
17.74,1.604225777856101,0.13408729985618942,0.04584363562557041,0.004993365595172868,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.042122726272852296,0.05499423408898753,0.0005991574947388054,0.002282988454720285,0.006761754248286123,1.8731086564966257
17.76,1.6047175075372118,0.13383016506260917,0.045754175344080716,0.004959795311787072,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0420467379364899,0.05488873754218556,0.0005951296822151138,0.002268335055628324,0.006735617722462074,1.8731670186779166
17.78,1.6052083637292067,0.13357361968326303,0.04566494445516915,0.004926436929858722,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04197091789326639,0.054783482965908376,0.0005911272897907143,0.0022537679625101916,0.0067095951158633056,1.8732252280906543
17.8,1.605698347760474,0.13331766224754957,0.04557594240553495,0.004893289234905505,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04189526580072341,0.05467846975578402,0.0005871501718287228,0.0022392867352865366,0.006683685905858368,1.8732832852581982
17.82,1.606187460957215,0.13306229129026356,0.045487168643217515,0.00486035101837011,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.041819781317189025,0.054573697309659976,0.0005831981834020526,0.0022248909355436597,0.006657889572370468,1.8733411907030373
17.84,1.6066757046433873,0.13280750535157795,0.04539862261756075,0.004827621077603765,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04174446410175914,0.05446916502759566,0.0005792711802914516,0.002210580126533935,0.006632205597859565,1.8733989449467334
17.86,1.6071630801406487,0.13255330297702528,0.04531030377917733,0.004795098215849787,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04166931381427888,0.05436487231185483,0.0005753690189835411,0.0021963538731761905,0.006606633467304581,1.8734565485098644
17.88,1.6076495887682993,0.13229968271747955,0.04522221157991301,0.004762781242227122,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04159433011532403,0.054260818566898024,0.0005714915566688545,0.0021822117420560432,0.006581172668185743,1.873514001911965
17.9,1.6081352318432267,0.13204664312913791,0.04513434547281095,0.004730668971713896,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.041519512666182354,0.05415700319937509,0.0005676386512398765,0.002168153301426195,0.006555822690467039,1.8735713056714718
17.92,1.6086200106798467,0.13179418277350227,0.045046704912075956,0.004698760225130952,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.041444861128835,0.054053425618117504,0.0005638101612890791,0.002154178121206674,0.006530583026578779,1.873628460305663
17.94,1.609103926590049,0.13154230021736124,0.04495928935303892,0.004667053829125418,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.041370375165937896,0.053950085234131015,0.0005600059461069643,0.002140285772985057,0.006505453171400324,1.8736854663306028
17.96,1.6095869808831387,0.13129099403277159,0.04487209825212094,0.0046355486161542185,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.041296054440803066,0.05384698146058792,0.0005562258656800969,0.0021264758300166137,0.006480432622242866,1.8737423242610824
17.98,1.6100691748657805,0.13104026279704006,0.04478513106679776,0.004604243424467645,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04122189861737999,0.053744113712819605,0.0005524697806891456,0.0021127478672244376,0.006455520878832369,1.8737990346105622
18.0,1.6105505098419413,0.13079010509270506,0.044698387255564034,0.004573137098092896,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04114790736023696,0.05364148140830896,0.0005487375525069202,0.002099101461199524,0.006430717443292613,1.873855597891113
18.02,1.611030987122489,0.13054051950513965,0.044611866284758085,0.004542228485808646,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.041074080337891256,0.05353908396570997,0.0005450290430753492,0.0020855361897500345,0.00640602182099676,1.8739120146197987
18.04,1.6115106080627755,0.13029150461325945,0.04452556765527183,0.004511516437195146,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0410004172358432,0.05343692080104706,0.0005413441144315701,0.0020720516301420233,0.006381433523921331,1.873968285343685
18.06,1.6119893739766153,0.13004305901068414,0.044439490841432214,0.004480999811601177,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04092691772673888,0.05333499133637018,0.0005376826297838217,0.002058647363111309,0.006356952062886841,1.8740244105824113
18.08,1.6124672861678886,0.12979518129791928,0.04435363531346055,0.004450677474819282,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04085358148133511,0.0532332949965571,0.0005340444531125421,0.0020453229713876635,0.006332576950405649,1.874080390849295
18.1,1.6129443459381758,0.12954787008044266,0.044268000542903065,0.004420548298265373,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04078040817114918,0.05313183120853065,0.0005304294490719462,0.002032078039335621,0.006308307701358269,1.874136226656405
18.12,1.6134205545867177,0.12930112396868199,0.04418258600260714,0.0043906111589605504,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.040707397468445844,0.05303059940124955,0.0005268374829878565,0.002018912152953457,0.006284143832978065,1.8741919185145137
18.14,1.6138959134103763,0.12905494157799222,0.0440973911666975,0.004360864939512867,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04063454904622431,0.05292959900569909,0.0005232684208555255,0.002005824899872105,0.006260084864836019,1.874247466933047
18.16,1.6143704237035943,0.12880932152863334,0.04401241551055244,0.004331308528099136,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04056186257820522,0.05282882945488192,0.0005197221293374644,0.001992815869354042,0.006236130318825615,1.8743028724200346
18.18,1.614844086758355,0.1285642624457479,0.043927658510780024,0.0043019408184467285,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04048933773881766,0.052728290183808854,0.0005161984757612693,0.0019798846522921325,0.006212279719147827,1.8743581354820615
18.2,1.615316903864142,0.12831976295933858,0.04384311964519435,0.004272760709815358,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.040416974203186115,0.052627980629489625,0.0005126973281174479,0.0019670308412084196,0.006188532592296187,1.8744132566242162
18.22,1.6157888763079007,0.12807582170424578,0.04375879839279172,0.004243767106978881,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04034477164711742,0.05252790023092361,0.0005092185550572453,0.0019542540302528834,0.006164888467041952,1.8744682363500436
18.24,1.6162600053739964,0.12783243732012511,0.04367469423372686,0.004214958920207086,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04027272974708766,0.05242804842909062,0.0005057620258904702,0.0019415538152021475,0.006141346874419371,1.874523075161492
18.26,1.616730292344176,0.12758960845142517,0.043590806649289146,0.004186335065247485,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.040200848180229246,0.05232842466694171,0.0005023276105833201,0.0019289297934581486,0.006117907347711041,1.8745777735588653
18.28,1.6171997384975265,0.12734733374736495,0.04350713512187887,0.004157894463307126,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.040129126624317654,0.052229028389389906,0.0004989151797562106,0.00191638156404677,0.006094569422433374,1.8746323320407714
18.3,1.617668345110436,0.1271056118619115,0.04342367913498335,0.004129636041034355,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.040057564757758506,0.05212985904330095,0.0004955246046815961,0.00190390872761641,0.006071332636322116,1.8746867511040706
18.32,1.6181361134565535,0.12686444145375736,0.04334043817315323,0.004101558730500632,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.039986162259574326,0.052030916077484106,0.0004921557572817991,0.001891510886436535,0.006048196529318008,1.8747410312438277
18.34,1.6186030448067494,0.12662382118629842,0.04325741172197865,0.004073661469182322,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03991491880939158,0.051932198942682944,0.0004888085101268347,0.0018791876443961758,0.006025160643552506,1.8747951729532595
18.36,1.619069140429074,0.12638374972761124,0.04317459926806551,0.004045943199942479,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03984383408742744,0.05183370709156606,0.00048548273643223596,0.0018669386070023818,0.006002224523333609,1.8748491767236826
18.38,1.6195344015887194,0.12614422575043072,0.04309200029901164,0.0040184028710126525,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03977290777447673,0.051735439978717865,0.00048217831005687947,0.0018547633813786421,0.005979387715131768,1.8749030430444646
18.4,1.6199988295479781,0.1259052479321277,0.043009614303383036,0.00399103943597467,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.039702139551898746,0.05163739706062935,0.0004788951055008104,0.0018426615762632543,0.005956649767565891,1.8749567724029716
18.42,1.6204624255662043,0.12566681495468654,0.042927440770690065,0.003963851853742431,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03963152910160415,0.05153957779568891,0.0004756329979030675,0.001830632802007658,0.005934010231389433,1.8750103652845178
18.44,1.6209251908997722,0.1254289255046827,0.042845479191363736,0.003936839088543722,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03956107610604179,0.051441981644173025,0.0004723918630395097,0.0018186766705747337,0.005911468659476595,1.875063822172311
18.46,1.6213871268020374,0.12519157827326027,0.042763729056731814,0.003910000109901977,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.039490780248185524,0.051344608068237096,0.00046917157732063867,0.0018067927955370407,0.00588902460680857,1.8751171435474048
18.48,1.621848234523297,0.12495477195610956,0.04268218985899513,0.00388333389261809,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03942064121152106,0.051247456531906176,0.0004659720177894247,0.0017949807920750324,0.005866677630459919,1.8751703298886437
18.5,1.6223085153107486,0.12471850525344472,0.042600861091203736,0.0038568394167522078,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03935065868003274,0.051150526501065746,0.0004627930621191318,0.0017832402769752255,0.0058444272895850176,1.8752233816726132
18.52,1.622767970408915,0.12448277686991799,0.042519742247361235,0.003830515667592881,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03928083233825316,0.05105381744342661,0.00045963458860962556,0.0017715708686229861,0.005822273145419163,1.8752762993739935
18.54,1.6232266011280787,0.12424758550525485,0.04243883284129637,0.0038043616337742306,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03921116188050966,0.05095732882469106,0.00045649647596146824,0.0017599721862122215,0.005800214763411408,1.8753290835256602
18.56,1.6236844087675801,0.12401292986469105,0.0423581323854846,0.00377837630934531,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03914164700053733,0.05086106011282549,0.0004533786035242221,0.0017484438506231198,0.005778251710792441,1.8753817346511878
18.58,1.6241413945798269,0.1237788086638552,0.04227764038110375,0.0037525586947308926,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03907228738660713,0.0507650107800591,0.0004502808514117383,0.0017369854848353226,0.005756383555441112,1.875434253233256
18.6,1.6245975598150342,0.12354522062263665,0.042197356330367204,0.003726907795493842,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03900308272757032,0.05066918030037361,0.0004472031003536691,0.0017255967134112533,0.005734609867279953,1.8754866397529661
18.62,1.6250529057212113,0.1233121644651595,0.04211727973650776,0.0037014226223161762,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03893403271284877,0.05057356814949247,0.0004441452316932032,0.0017142771624936814,0.005712930218262712,1.8755388946898104
18.64,1.6255074335441506,0.12307963891975617,0.04203741010376137,0.0036761021909800847,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03886513703242537,0.0504781738048701,0.0004411071273847977,0.0017030264598032288,0.005691344182361925,1.8755910185216427
18.66,1.6259611445274145,0.12284764271894139,0.041957746937351006,0.0036509455223489922,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.038796395376834235,0.05038299674568112,0.0004380886699919137,0.0016918442346358547,0.005669851335556599,1.8756430117246454
18.68,1.626414039912322,0.122616174599386,0.041878289743470395,0.003625951642348598,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.038727807437151075,0.05028803645280958,0.00043508974268475023,0.0016807301178602867,0.005648451255819946,1.8756948747732995
18.7,1.6268661209379374,0.12238523330189077,0.04179903802926789,0.0036011195819479224,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03865937290498348,0.050193292408838235,0.00043211022923797776,0.0016696837419154199,0.005627143523107212,1.8757466081403518
18.72,1.627317388841058,0.12215481757136022,0.041719991302830224,0.003576448377140351,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03859109147246116,0.05009876409803772,0.00042915001402847255,0.0016587047408076693,0.005605927719343558,1.8757982122967851
18.74,1.6277678448561996,0.12192492615677647,0.041641149073166336,0.0035519370689246796,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03852296283222622,0.05000445100635584,0.00042620898203305017,0.0016477927501082857,0.0055848034284120395,1.8758496877117838
18.76,1.6282174902155868,0.12169555781117301,0.041562510850191144,0.0035275847032861544,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.038454986677423385,0.04991035262140677,0.00042328701882619825,0.001636947406950631,0.005563770236141637,1.8759010348527043
18.78,1.6286663261491383,0.12146671129160869,0.04148407614470943,0.0035033903311775354,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.038387162701690306,0.04981646843246036,0.0004203840105778128,0.0016261683500274188,0.005542827730295384,1.8759522541850413
18.8,1.6291143538844557,0.12123838535914133,0.041405844468399504,0.003479353008500115,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.038319490599147674,0.04972279793043129,0.0004174998440509283,0.0016154552195879013,0.005521975500558539,1.876003346172396
18.82,1.6295615746468102,0.12101057877880167,0.04132781533379715,0.00345547179608478,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03825197006438952,0.049629340607868305,0.00041463440659945326,0.0016048076574350333,0.005501213138526851,1.8760543112764425
18.84,1.6300079896591306,0.1207832903195672,0.0412499882542793,0.003431745759673052,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03818460079247333,0.04953609595894353,0.00041178758616590243,0.0015942253069225862,0.00548054023769489,1.8761051499568966
18.86,1.6304536001419907,0.12055651875433593,0.04117236274404795,0.0034081739698981336,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03811738247891029,0.04944306347944166,0.00040895927127913113,0.00158370781295223,0.005459956393444453,1.8761558626714812
18.88,1.6308984073135966,0.12033026285990031,0.04109493831811389,0.0033847555022659525,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.03805031481965544,0.049350242666749214,0.0004061493510520674,0.00157325482197057,0.005439461203033037,1.876206449875894
