Time,PPase,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,TGFb_c,R_act,R,R_inact,SB,kin,kex,kphos,kdephos,kin_CIF,kon,koff,CIF,K_diss,kon_SB,koff_SB,k_TGFb,K_dissSB,ntoN,SB_0,SB_add,t_SB,nucleus,cytosol,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26
0.64,1.0,28.51478101214996,3.0017544158130984e-08,28.51478101214996,3.0017544158130984e-08,4.965692162025154e-16,3.0347258058323924e-09,50.78093932813459,4.965692162025154e-16,3.034725805832391e-09,4.965692162025154e-16,1.3668430824387844e-13,4.788909816383333e-07,50.78103295177591,60.58988971050472,2.4025361125600307e-05,60.58988971050472,2.402536112560031e-05,1.3668430824387844e-13,4.788909816383332e-07,1.3668430824387844e-13,0.0659999824780232,0.0031307976077809318,0.9968692023922192,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.551881930378053e-19,1.1805230203484856e-17,1.4209217041841737e-19,1.7383953360975884e-16,5.076378387595657e-18,2.7550573086587887e-21,1.610739381706044e-20,4.597346924272085e-27,2.4049847282489675e-24,-6.2878404651976525e-30,1.971069017845097e-22,1.1087146550447992e-14,0.0,1.7383953360975881e-16,1.971069017845097e-22,1.1805230203484856e-17,1.420921704184174e-19,2.404984728248968e-24,-6.2878404651976525e-30,2.4049847282489675e-24,-6.2878404651976525e-30,5.076378387595658e-18,2.7550573086587887e-21,4.597346924272085e-27,4.597346924272085e-27,1.6107393817060438e-20
0.65,1.0,28.514781130172477,3.1430302016971676e-08,28.514781130172477,3.143030201697167e-08,5.445500378912463e-16,3.227779954127532e-09,50.78093933362851,5.4455003789124635e-16,3.227779954127531e-09,5.445500378912463e-16,1.4760516799834145e-13,5.015280485530769e-07,50.78103290391146,60.589888886726946,2.4773802091844604e-05,60.589888886726946,2.477380209184461e-05,1.4760516799834145e-13,5.015280485530768e-07,1.4760516799834147e-13,0.0659999824780232,0.00317963846656911,0.9968203615334309,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.548717779247388e-19,1.179885811755002e-17,1.4651262459922464e-19,1.7655145103827956e-16,5.234237998961068e-18,2.883918816931574e-21,1.6868786630120963e-20,4.9646676624581076e-27,2.5570768829395105e-24,-6.895866098939255e-30,2.0638362086122263e-22,1.108660334401957e-14,0.0,1.7655145103827956e-16,2.063836208612226e-22,1.179885811755002e-17,1.465126245992247e-19,2.557076882939512e-24,-6.895866098939256e-30,2.5570768829395116e-24,-6.895866098939258e-30,5.2342379989610696e-18,2.8839188169315738e-21,4.964667662458108e-27,4.9646676624581076e-27,1.6868786630120957e-20
0.66,1.0,28.514781248131023,3.2886193201925335e-08,28.514781248131023,3.2886193201925335e-08,5.962417052538444e-16,3.4298724800521245e-09,50.780939339116614,5.962417052538444e-16,3.4298724800521237e-09,5.962417052538444e-16,1.5920575651018514e-13,5.248623302492475e-07,50.78103285464718,60.58988805103092,2.553346929589603e-05,60.58988805103092,2.5533469295896036e-05,1.5920575651018514e-13,5.248623302492474e-07,1.5920575651018517e-13,0.0659999824780232,0.003228476932436181,0.996771523067564,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.54547096256205e-19,1.1792416162469867e-17,1.509991068903192e-19,1.7926323548932947e-16,5.3944524340878235e-18,3.0166643269169758e-21,1.7653630110431676e-20,5.3548509292857334e-27,2.7162148640847055e-24,-7.55070886400192e-30,2.159435701791905e-22,1.108606016420514e-14,0.0,1.7926323548932947e-16,2.159435701791905e-22,1.1792416162469867e-17,1.5099910689031922e-19,2.7162148640847073e-24,-7.55070886400192e-30,2.7162148640847066e-24,-7.55070886400192e-30,5.394452434087826e-18,3.0166643269169758e-21,5.354850929285734e-27,5.3548509292857334e-27,1.7653630110431673e-20
0.67,1.0,28.51478136602489,3.438583573495095e-08,28.51478136602489,3.438583573495095e-08,6.518476740612225e-16,3.6412788825665703e-09,50.780939344598735,6.518476740612225e-16,3.6412788825665694e-09,6.518476740612225e-16,1.7151577286084073e-13,5.489040938567669e-07,50.78103280396236,60.58988720341753,2.630435148968251e-05,60.58988720341753,2.6304351489682518e-05,1.7151577286084073e-13,5.489040938567668e-07,1.7151577286084075e-13,0.0659999824780232,0.0032773130054994204,0.9967226869945006,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.542140263078107e-19,1.1785904352330295e-17,1.555515428035569e-19,1.819748869678283e-16,5.5570189352749724e-18,3.153347153354678e-21,1.84622695906703e-20,5.768895646887471e-27,2.8826087596112495e-24,-8.25485287736119e-30,2.257908079116246e-22,1.1085517011003394e-14,0.0,1.819748869678283e-16,2.257908079116246e-22,1.1785904352330295e-17,1.5555154280355695e-19,2.882608759611251e-24,-8.25485287736119e-30,2.88260875961125e-24,-8.25485287736119e-30,5.557018935274975e-18,3.153347153354678e-21,5.768895646887472e-27,5.768895646887471e-27,1.8462269590670298e-20
0.68,1.0,28.514781483853398,3.5929844681829866e-08,28.514781483853398,3.592984468182988e-08,7.121682064939895e-16,3.862276193640292e-09,50.78093935007471,7.121682064939898e-16,3.862276193640293e-09,7.121682064939898e-16,1.8459646055144732e-13,5.736635237373564e-07,50.78103275183647,60.58988634388768,2.7086437511857863e-05,60.58988634388768,2.708643751185787e-05,1.845964605514472e-13,5.736635237373563e-07,1.8459646055144727e-13,0.0659999824780232,0.0033261466858754167,0.9966738533141246,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.538724472639306e-19,1.1779322701116232e-17,1.6016985840232608e-19,1.8468640547865793e-16,5.721934766214384e-18,3.2940203103517777e-21,1.929504761962416e-20,6.208861727079176e-27,3.0564703946311116e-24,-9.02029698562212e-30,2.359293728203208e-22,1.1084973884413039e-14,0.0,1.8468640547865793e-16,2.359293728203209e-22,1.1779322701116232e-17,1.601698584023261e-19,3.0564703946311127e-24,-9.020296985622123e-30,3.0564703946311123e-24,-9.020296985622123e-30,5.721934766214384e-18,3.2940203103517788e-21,6.2088617270791746e-27,6.208861727079172e-27,1.9295047619624155e-20
0.6900000000000001,1.0,28.514781601615844,3.7518836060562314e-08,28.514781601615844,3.751883606056232e-08,7.772322329131008e-16,4.093148576343191e-09,50.780939355544376,7.772322329131012e-16,4.093148576343193e-09,7.77232232913101e-16,1.9846909102678732e-13,5.991508839058973e-07,50.78103269824879,60.58988547244224,2.7879716113384315e-05,60.58988547244224,2.7879716113384322e-05,1.984690910267872e-13,5.991508839058973e-07,1.9846909102678732e-13,0.0659999824780232,0.0033749779736816673,0.9966250220263184,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.535222371477361e-19,1.1772671222812603e-17,1.648539792180059e-19,1.87397791026751e-16,5.8891971691121815e-18,3.438736786854215e-21,2.0152309425197254e-20,6.675464630271057e-27,3.238015880659353e-24,-9.846663098665839e-30,2.4636330991971577e-22,1.1084430784432765e-14,0.0,1.8739779102675098e-16,2.463633099197158e-22,1.1772671222812603e-17,1.6485397921800594e-19,3.2380158806593548e-24,-9.84666309866584e-30,3.2380158806593537e-24,-9.846663098665843e-30,5.889197169112184e-18,3.438736786854216e-21,6.675464630271057e-27,6.675464630271053e-27,2.0152309425197254e-20
0.7000000000000001,1.0,28.51478171931153,3.9153424191727095e-08,28.51478171931153,3.915342419172711e-08,8.471908027777041e-16,4.3341838110284765e-09,50.78093936100757,8.471908027777044e-16,4.334183811028478e-09,8.471908027777043e-16,2.1316171596531606e-13,6.25376410669688e-07,50.78103264317868,60.58988458908212,2.8684176072749383e-05,60.58988458908212,2.868417607274939e-05,2.1316171596531594e-13,6.25376410669688e-07,2.13161715965316e-13,0.0659999824780232,0.0034238068690355325,0.9965761931309646,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.53163274739705e-19,1.1765949931707258e-17,1.6960383096658806e-19,1.901090436170329e-16,6.0588033930159855e-18,3.587549355393709e-21,2.103439930335507e-20,7.169647868555497e-27,3.427463931785567e-24,-1.073549074656529e-29,2.570966530783149e-22,1.1083887711061268e-14,0.0,1.9010904361703288e-16,2.5709665307831498e-22,1.1765949931707258e-17,1.6960383096658811e-19,3.4274639317855686e-24,-1.0735490746565291e-29,3.427463931785568e-24,-1.0735490746565292e-29,6.058803393015986e-18,3.587549355393711e-21,7.169647868555494e-27,7.169647868555493e-27,2.103439930335507e-20
0.71,1.0,28.51478183693976,4.083422176001607e-08,28.51478183693976,4.083422176001608e-08,9.223151611808201e-16,4.585673221433032e-09,50.780939366464104,9.223151611808205e-16,4.585673221433033e-09,9.223151611808203e-16,2.287090384713833e-13,6.523503136014487e-07,50.781032586605534,60.58988369380822,2.9499806194963232e-05,60.58988369380822,2.949980619496324e-05,2.287090384713832e-13,6.523503136014486e-07,2.2870903847138327e-13,0.0659999824780232,0.003472633372054234,0.9965273666279458,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.527954386688539e-19,1.1759158841734634e-17,1.7441933954195574e-19,1.9282016325442167e-16,6.230750693566968e-18,3.7405105790174175e-21,2.1941660650851392e-20,7.692578673285494e-27,3.625035859534403e-24,-1.1690205321092809e-29,2.6813342542275192e-22,1.1083344664297243e-14,0.0,1.9282016325442167e-16,2.68133425422752e-22,1.1759158841734634e-17,1.744193395419558e-19,3.6250358595344044e-24,-1.169020532109281e-29,3.625035859534404e-24,-1.1690205321092814e-29,6.230750693566969e-18,3.740510579017419e-21,7.692578673285493e-27,7.692578673285492e-27,2.194166065085139e-20
0.72,1.0,28.51478195449985,4.2561840140340716e-08,28.51478195449985,4.256184014034073e-08,1.0028826102295676e-15,4.847912141641278e-09,50.78093937191382,1.0028826102295676e-15,4.847912141641279e-09,1.0028826102295676e-15,2.451464467029164e-13,6.800827890901071e-07,50.78103252850878,60.58988278662141,3.032659529700712e-05,60.58988278662141,3.0326595297007127e-05,2.4514644670291623e-13,6.800827890901071e-07,2.451464467029164e-13,0.0659999824780232,0.003521457482854996,0.9964785425171451,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.524186081195574e-19,1.1752297966879659e-17,1.7930043092548392e-19,1.955311499438357e-16,6.40503632942253e-18,3.897672834274591e-21,2.287443642100601e-20,8.245447317441855e-27,3.830955776322897e-24,-1.2714290821398046e-29,2.794776414791319e-22,1.1082801644139389e-14,0.0,1.955311499438357e-16,2.7947764147913193e-22,1.1752297966879659e-17,1.7930043092548397e-19,3.8309557763228986e-24,-1.2714290821398043e-29,3.830955776322898e-24,-1.2714290821398046e-29,6.405036329422531e-18,3.897672834274593e-21,8.245447317441855e-27,8.245447317441851e-27,2.287443642100601e-20
0.73,1.0,28.514782071991096,4.433688940103204e-08,28.514782071991096,4.433688940103205e-08,1.0891761632014831e-15,5.121199914272578e-09,50.78093937735654,1.0891761632014835e-15,5.121199914272579e-09,1.0891761632014833e-15,2.6250999467757583e-13,7.085840204112481e-07,50.78103246886786,60.58988186752262,3.1164532207759344e-05,60.58988186752262,3.116453220775935e-05,2.625099946775757e-13,7.085840204112481e-07,2.6250999467757583e-13,0.0659999824780232,0.003570279201555041,0.9964297207984449,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.520326621247289e-19,1.1745367321329207e-17,1.8424703118555988e-19,1.9824200369019377e-16,6.581657562238015e-18,4.059088311544444e-21,2.383306912607428e-20,8.829466470052422e-27,4.0454505861204176e-24,-1.381128331439086e-29,2.9113330719404276e-22,1.10822586505864e-14,0.0,1.9824200369019377e-16,2.9113330719404285e-22,1.1745367321329207e-17,1.8424703118555993e-19,4.045450586120419e-24,-1.3811283314390862e-29,4.045450586120419e-24,-1.3811283314390865e-29,6.5816575622380156e-18,4.059088311544445e-21,8.829466470052422e-27,8.829466470052417e-27,2.383306912607428e-20
0.74,1.0,28.514782189412802,4.615997830704071e-08,28.514782189412802,4.6159978307040726e-08,1.1814841987008495e-15,5.405839888668675e-09,50.78093938279208,1.1814841987008495e-15,5.405839888668677e-09,1.1814841987008495e-15,2.8083638307891327e-13,7.378641777975654e-07,50.78103240766225,60.5898809365127,3.2013605767921305e-05,60.5898809365127,3.201360576792131e-05,2.8083638307891317e-13,7.378641777975653e-07,2.8083638307891327e-13,0.0659999824780232,0.003619098528271591,0.9963809014717285,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.516374801211786e-19,1.1738366919017716e-17,1.8925906647710463e-19,2.0095272449841472e-16,6.760611656648476e-18,4.22480901536404e-21,2.481790083961677e-20,9.445870550611374e-27,4.268749975132661e-24,-1.498476438465922e-29,3.0310441995556904e-22,1.1081715683636974e-14,0.0,2.0095272449841472e-16,3.0310441995556914e-22,1.1738366919017716e-17,1.8925906647710466e-19,4.268749975132662e-24,-1.4984764384659218e-29,4.2687499751326615e-24,-1.498476438465922e-29,6.7606116566484786e-18,4.224809015364041e-21,9.445870550611374e-27,9.445870550611371e-27,2.4817900839616767e-20
0.75,1.0,28.514782306764275,4.803171432313702e-08,28.514782306764275,4.803171432313703e-08,1.2801001148150188e-15,5.702139419081117e-09,50.780939388220254,1.280100114815019e-15,5.702139419081118e-09,1.280100114815019e-15,3.00162940062528e-13,7.679334185093128e-07,50.78103234487145,60.589879993592575,3.2873804829943496e-05,60.589879993592575,3.28738048299435e-05,3.001629400625279e-13,7.679334185093128e-07,3.001629400625281e-13,0.0659999824780232,0.0036679154631218706,0.9963320845368782,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.512329415457165e-19,1.1731296774081575e-17,1.943364630410934e-19,2.0366331237341808e-16,6.941895880250419e-18,4.394886764756172e-21,2.5829273198868844e-20,1.009591508349849e-26,4.501086402509452e-24,-1.6238354574012776e-29,3.1539496861430367e-22,1.1081172743289804e-14,0.0,2.0366331237341808e-16,3.1539496861430376e-22,1.1731296774081575e-17,1.9433646304109342e-19,4.501086402509455e-24,-1.6238354574012776e-29,4.501086402509453e-24,-1.6238354574012776e-29,6.94189588025042e-18,4.3948867647561746e-21,1.0095915083498492e-26,1.0095915083498486e-26,2.5829273198868844e-20
0.76,1.0,28.514782424044824,4.995270361711089e-08,28.514782424044824,4.99527036171109e-08,1.3853219832707394e-15,6.010409862858677e-09,50.7809393936409,1.3853219832707394e-15,6.010409862858678e-09,1.3853219832707394e-15,3.205276020622242e-13,7.988018869047561e-07,50.78103228047496,60.58987903876312,3.374511825795153e-05,60.58987903876312,3.374511825795153e-05,3.2052760206222415e-13,7.988018869047561e-07,3.2052760206222425e-13,0.0659999824780232,0.0037167300062231064,0.9962832699937769,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.50818925936127e-19,1.172415690050571e-17,1.9947914720407696e-19,2.0637376732012364e-16,7.12550750358354e-18,4.569373193557241e-21,2.686752740711031e-20,1.078087605239842e-26,4.74269509107622e-24,-1.7575706810742431e-29,3.2800893350436075e-22,1.1080629829543589e-14,0.0,2.0637376732012364e-16,3.2800893350436085e-22,1.172415690050571e-17,1.9947914720407696e-19,4.74269509107622e-24,-1.7575706810742431e-29,4.74269509107622e-24,-1.7575706810742431e-29,7.12550750358354e-18,4.5693731935572426e-21,1.0780876052398423e-26,1.0780876052398419e-26,2.686752740711031e-20
0.77,1.0,28.514782541253755,5.192355106297191e-08,28.514782541253755,5.1923551062971925e-08,1.4974522035904776e-15,6.3309665786347824e-09,50.78093939905382,1.4974522035904778e-15,6.330966578634783e-09,1.4974522035904776e-15,3.4196889459616757e-13,8.304797145106228e-07,50.78103221445233,60.589878072025236,3.4627534927672123e-05,60.589878072025236,3.462753492767213e-05,3.4196889459616747e-13,8.304797145106228e-07,3.419688945961676e-13,0.0659999824780232,0.003765542157692525,0.9962344578423076,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.503953131836041e-19,1.1716947312325532e-17,2.0468704537770223e-19,2.090840893434516e-16,7.311443800112479e-18,4.74831975074513e-21,2.7933004236035006e-20,1.1502049254719963e-26,4.9938140180889085e-24,-1.9000499828685487e-29,3.4095028646438813e-22,1.1080086942397027e-14,0.0,2.090840893434516e-16,3.409502864643882e-22,1.1716947312325532e-17,2.0468704537770228e-19,4.99381401808891e-24,-1.9000499828685485e-29,4.993814018088909e-24,-1.9000499828685487e-29,7.31144380011248e-18,4.7483197507451304e-21,1.1502049254719964e-26,1.150204925471996e-26,2.7933004236035006e-20
0.78,1.0,28.514782658390367,5.3944860244149365e-08,28.514782658390367,5.394486024414938e-08,1.6167971572487455e-15,6.6641289245149424e-09,50.780939404458834,1.6167971572487455e-15,6.664128924514944e-09,1.6167971572487455e-15,3.6452591307304247e-13,8.62977020092555e-07,50.781032146783126,60.589877093379826,3.5521043726359137e-05,60.589877093379826,3.552104372635914e-05,3.645259130730424e-13,8.62977020092555e-07,3.6452591307304257e-13,0.0659999824780232,0.0038143519176473567,0.9961856480823527,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.499619830783676e-19,1.1709668023727918e-17,2.0996008405823338e-19,2.117942784483226e-16,7.499702046208565e-18,4.931777700767094e-21,2.902604402812041e-20,1.2260749656015324e-26,5.254683906012202e-24,-2.051643157618533e-29,3.5422299085857996e-22,1.107954408184881e-14,0.0,2.117942784483226e-16,3.5422299085858e-22,1.1709668023727918e-17,2.0996008405823342e-19,5.254683906012204e-24,-2.0516431576185327e-29,5.254683906012203e-24,-2.0516431576185327e-29,7.499702046208567e-18,4.931777700767095e-21,1.2260749656015328e-26,1.2260749656015323e-26,2.902604402812041e-20
