Time,s1,s19,s3,s4,s16,s17,s5,s42,s2,s45,default,re3,re2,re4,re5,re8,re1,re14
8.36,1.4266435699398152e-18,3.4490031713477897e-06,0.0,5.836435728484547e-30,7.112693472476444e-06,2.887306526391097e-06,0.0,2.1125300731711873e-06,1.6464920439247046e-19,1.1324569441937053e-15,1.0,2.4005062072580613e-07,5.8779765968111956e-18,1.9324689923434319e-28,4.639030045522352e-17,1.6528785983068236e-33,5.26978916702669e-18,1.2857264802921237e-16
8.37,1.5085037059664605e-18,3.446603500324153e-06,0.0,6.342093308670655e-30,7.11269347247598e-06,2.887306526390275e-06,0.0,2.1125300731707235e-06,1.740966982885909e-19,1.1337425832027862e-15,1.0,2.39883603622561e-07,6.215252128902696e-18,2.0984333757164805e-28,4.639030045522352e-17,1.7960808250155296e-33,5.572167187074333e-18,1.2855515418375351e-16
8.38,1.592978386813362e-18,3.4442054988905127e-06,0.0,6.8428734293835e-30,7.112693472475516e-06,2.8873065263894535e-06,0.0,2.11253007317026e-06,1.8384593729106402e-19,1.1350280472853142e-15,1.0,2.3971670272277965e-07,6.563299961290986e-18,2.2625531801946656e-28,4.6383524191645487e-17,1.9379017552014074e-33,5.884202910183803e-18,1.2853766271854146e-16
8.39,1.6796538321061495e-18,3.4418091658852374e-06,0.0,7.33587850691883e-30,7.112693472475052e-06,2.887306526388632e-06,0.0,2.112530073169796e-06,1.9384916692792938e-19,1.1363133364650897e-15,1.0,2.395499179456125e-07,6.92041525932708e-18,2.4238746129536387e-28,4.638013605985647e-17,2.0775207931594125e-33,6.2043678989934425e-18,1.285201736332523e-16
8.4,1.7680902819123202e-18,3.439414500147503e-06,0.0,7.818043208192855e-30,7.112693472474589e-06,2.8873065263878107e-06,0.0,2.1125300731693323e-06,2.0405563442147933e-19,1.1375984507659106e-15,1.0,2.393832492102662e-07,7.284786148846812e-18,2.581391152611668e-28,4.6373359796278435e-17,2.2140698365602165e-33,6.531037751881929e-18,1.2850268692756225e-16
8.41,1.857821385822769e-18,3.4370215005172914e-06,0.0,8.286131087403936e-30,7.1126934724741256e-06,2.8873065263869895e-06,0.0,2.1125300731688685e-06,2.1441151818204178e-19,1.1388833902115716e-15,1.0,2.3921669643600346e-07,7.654491199098892e-18,2.734042627537157e-28,4.6363195400911383e-17,2.3466323239527945e-33,6.862489846334869e-18,1.2848520260114742e-16
8.42,1.9483535920333854e-18,3.4346301658353928e-06,0.0,8.73673122269463e-30,7.112693472473661e-06,2.887306526386168e-06,0.0,2.1125300731684052e-06,2.2485985730177246e-19,1.1401681548258632e-15,1.0,2.3905025954214333e-07,8.027496905673277e-18,2.8807142983932396e-28,4.63665835327004e-17,2.474242282267119e-33,7.196901082311645e-18,1.2846772065368428e-16
8.43,2.0391655364266374e-18,3.4322404949434017e-06,0.0,9.166254852813765e-30,7.112693472473198e-06,2.887306526385347e-06,0.0,2.112530073167941e-06,2.3534048104844435e-19,1.1414527446325734e-15,1.0,2.3888393844806076e-07,8.401655173429464e-18,3.020235944908692e-28,4.63462547419663e-17,2.5958833743168583e-33,7.532345625612206e-18,1.2845024108484896e-16
8.44,2.1297074316531587e-18,3.4298524866837197e-06,0.0,9.57093201377841e-30,7.112693472472735e-06,2.8873065263845263e-06,0.0,2.1125300731674777e-06,2.457899383592377e-19,1.1427371596554873e-15,1.0,2.3871773307318687e-07,8.774700799424787e-18,3.151380956864515e-28,4.633947847838826e-17,2.710487946302046e-33,7.86679265124388e-18,1.2843276389431793e-16
8.45,2.2194004562133384e-18,3.427466139899553e-06,0.0,9.946808175535893e-30,7.112693472472271e-06,2.8873065263837055e-06,0.0,2.1125300731670144e-06,2.5614142733453e-19,1.1440213999183858e-15,1.0,2.385516433370089e-07,9.144248955842722e-18,3.2728654292856313e-28,4.633947847838826e-17,2.816936075311765e-33,8.19810408678819e-18,1.2841528908176754e-16
8.46,2.307636143538912e-18,3.4250814534349108e-06,0.0,1.0289740878625896e-29,7.112693472471808e-06,2.8873065263828843e-06,0.0,2.112530073166551e-06,2.6632472473168775e-19,1.1453054654450478e-15,1.0,2.3838566915906976e-07,9.507792672921253e-18,3.383347261827129e-28,4.6336090346599246e-17,2.9140546168268536e-33,8.52403235576767e-18,1.283978166468743e-16
8.47,2.393775771074495e-18,3.422698426134608e-06,0.0,1.0595396370842183e-29,7.112693472471345e-06,2.887306526382064e-06,0.0,2.1125300731660877e-06,2.762661154588494e-19,1.1465893562592473e-15,1.0,2.382198104589687e-07,9.862700321880925e-18,3.481425262344372e-28,4.6325925951232194e-17,3.000616252222506e-33,8.842218121012486e-18,1.2838034658931463e-16
8.48,2.477149749359253e-18,3.4203170568442616e-06,0.0,1.085924624389503e-29,7.112693472470881e-06,2.8873065263812432e-06,0.0,2.112530073165625e-06,2.858883220687254e-19,1.1478730723847568e-15,1.0,2.380540671563606e-07,1.0206213097853498e-17,3.5656382546367503e-28,4.631914968765416e-17,3.0753385362710723e-33,9.150188028027534e-18,1.2836287890876506e-16
8.49,2.557057011108431e-18,3.417937344410291e-06,0.0,1.1076564070072944e-29,7.112693472470418e-06,2.8873065263804233e-06,0.0,2.1125300731651615e-06,2.9511043425238193e-19,1.1491566138453444e-15,1.0,2.3788843917095626e-07,1.0535442502810035e-17,3.6344641903541343e-28,4.630898529228711e-17,3.136882944644658e-33,9.445352448359053e-18,1.2834541360490224e-16
8.5,2.6327644002949523e-18,3.415559287679918e-06,0.0,1.1242422038904756e-29,7.112693472469955e-06,2.887306526379603e-06,0.0,2.1125300731646986e-06,3.038478383330316e-19,1.1504399806647757e-15,1.0,2.3772292642252228e-07,1.084736782848923e-17,3.6863192650558598e-28,4.630559716049809e-17,3.183853921417827e-33,9.725003222961457e-18,1.283279506774027e-16
8.51,2.703506061231003e-18,3.413182885501166e-06,0.0,1.1351687593821645e-29,7.1126934724694914e-06,2.8873065263787826e-06,0.0,2.1125300731642357e-06,3.120121467598244e-19,1.151723172866812e-15,1.0,2.3755752883088114e-07,1.1138833639325731e-17,3.7195570384116433e-28,4.6298820896920057e-17,3.2147979265702896e-33,9.986311405564146e-18,1.2831049012594324e-16
8.52,2.768482827649618e-18,3.4108081367228582e-06,0.0,1.1399020068819123e-29,7.112693472469029e-06,2.8873065263779622e-06,0.0,2.112530073163773e-06,3.195111276016366e-19,1.1530061904752128e-15,1.0,2.3739224631591092e-07,1.1406547255378428e-17,3.7324675585339606e-28,4.6302209028709074e-17,3.228202483489576e-33,1.0226325006038304e-17,1.2829303195020046e-16
8.53,2.8268616117862667e-18,3.4084350401946193e-06,0.0,1.137886732511907e-29,7.112693472468566e-06,2.8873065263771427e-06,0.0,2.11253007316331e-06,3.262486340408615e-19,1.1542890335137336e-15,1.0,2.3722707879754547e-07,1.1647076235258756e-17,3.7232764904315e-28,4.6288656501553005e-17,3.22249522647372e-33,1.04419667337637e-17,1.2827557614985112e-16
8.54,2.8777747934604383e-18,3.4060635947668725e-06,0.0,1.1285462387831732e-29,7.112693472468103e-06,2.887306526376323e-06,0.0,2.112530073162847e-06,3.3212453386719894e-19,1.1555717020061262e-15,1.0,2.370620261957743e-07,1.1856845859059004e-17,3.69014424857323e-28,4.628526836976399e-17,3.1960429482339465e-33,1.0630031740995491e-17,1.282581227245721e-16
8.55,2.9203196091572325e-18,3.403693799290841e-06,0.0,1.1112820082617701e-29,7.112693472467641e-06,2.8873065263755033e-06,0.0,2.112530073162384e-06,3.370346389714463e-19,1.1568541959761405e-15,1.0,2.368970884306425e-07,1.2032136611280635e-17,3.6311651335526976e-28,4.627171584260792e-17,3.147150647397333e-33,1.0787185366231044e-17,1.2824067167404017e-16
8.56,2.9535575411089194e-18,3.4013256526185465e-06,0.0,1.0854733672350057e-29,7.112693472467177e-06,2.8873065263746834e-06,0.0,2.1125300731619216e-06,3.4087063483928483e-19,1.1581365154475215e-15,1.0,2.367322654222508e-07,1.2169081663762469e-17,3.5443664728422304e-28,4.62683277108189e-17,3.074060576009536e-33,1.0909960877576635e-17,1.2822322299793226e-16
8.57,2.976513706376567e-18,3.3989591536028083e-06,0.0,1.0504771493776209e-29,7.112693472466715e-06,2.887306526373864e-06,0.0,2.112530073161459e-06,3.435200100450749e-19,1.1594186604440122e-15,1.0,2.3656755709075544e-07,1.2263664358609174e-17,3.427707765626543e-28,4.62683277108189e-17,2.9749512870374226e-33,1.0994757216114416e-17,1.2820577669592523e-16
8.58,2.988176245931598e-18,3.396594301097242e-06,0.0,1.0056273594180006e-29,7.112693472466252e-06,2.8873065263730444e-06,0.0,2.112530073160996e-06,3.4486598574564237e-19,1.160700630989352e-15,1.0,2.3640296335636804e-07,1.2311715691119433e-17,3.279079831705583e-28,4.625477518366283e-17,2.8479366818717778e-33,1.1037836739269102e-17,1.2818833276769613e-16
8.59,2.987495713737378e-18,3.3942310939562626e-06,0.0,9.502348368043717e-30,7.11269347246579e-06,2.8873065263722253e-06,0.0,2.1125300731605333e-06,3.447874451740696e-19,1.1619824271072774e-15,1.0,2.3623848413935586e-07,1.2308911792714286e-17,3.096303964456179e-28,4.624461078829578e-17,2.6910650578299805e-33,1.1035322964174794e-17,1.2817089121292194e-16
8.6,2.9733844658308082e-18,3.391869531035079e-06,0.0,8.835869193710063e-30,7.1126934724653274e-06,2.887306526371406e-06,0.0,2.112530073160071e-06,3.43158863133485e-19,1.1632640488215208e-15,1.0,2.3607411936004147e-07,1.2250771413865415e-17,2.8771310878422386e-28,4.6237834524717747e-17,2.50231815565869e-33,1.0983198311041786e-17,1.2815345203127977e-16
8.61,2.9447160494039057e-18,3.3895096111896953e-06,0.0,8.049471070044215e-30,7.112693472464865e-06,2.8873065263705867e-06,0.0,2.1125300731596088e-06,3.3985023549085326e-19,1.164545496155812e-15,1.0,2.3590986893880277e-07,1.2132653407023463e-17,2.6192409174631937e-28,4.6237834524717747e-17,2.2796102070365217e-33,1.0877301846523367e-17,1.281360152224467e-16
8.62,2.9003245918853907e-18,3.3871513332769128e-06,0.0,7.135547253095802e-30,7.112693472464403e-06,2.887306526369768e-06,0.0,2.1125300731591463e-06,3.347270086707652e-19,1.1658267691338777e-15,1.0,2.3574573279607312e-07,1.194975420954632e-17,2.3202411256304506e-28,4.623444639292873e-17,2.020786982076731e-33,1.0713327027082622e-17,1.2811858078609983e-16
8.63,2.8390041900222578e-18,3.384794696154325e-06,0.0,6.0862458927607385e-30,7.112693472463941e-06,2.887306526368949e-06,0.0,2.1125300731586842e-06,3.2765000914922635e-19,1.1671078677794413e-15,1.0,2.3558171085234102e-07,1.1697105326627382e-17,1.977666510461529e-28,4.623105826113971e-17,1.723624836829841e-33,1.048681944235918e-17,1.2810114872191642e-16
8.64,2.7595082989614113e-18,3.382439698680322e-06,0.0,4.893466669443993e-30,7.112693472463478e-06,2.8873065263681303e-06,0.0,2.112530073158222e-06,3.1847537294745197e-19,1.1683887921162222e-15,1.0,2.354178030281504e-07,1.1369570814224037e-17,1.5889781689820483e-28,4.6227670129350695e-17,1.3858297607865388e-33,1.0193174558536195e-17,1.280837190295737e-16
8.65,2.734954496577587e-18,3.380086339715296e-06,0.0,4.118740549515477e-30,7.112693472463016e-06,2.887306526367312e-06,0.0,2.11253007315776e-06,3.156416136836599e-19,1.1696695421679375e-15,1.0,2.352540092441846e-07,1.126840560850666e-17,1.3364830721518787e-28,4.621072947040561e-17,1.1664273236227831e-33,1.0102476808658796e-17,1.2806629170874897e-16
8.66,2.7966585660163847e-18,3.3777346181197542e-06,0.0,4.003497058109332e-30,7.112693472462554e-06,2.887306526366493e-06,0.0,2.112530073157298e-06,3.2276289186822973e-19,1.1709501179583004e-15,1.0,2.3509032942113488e-07,1.1522635239695803e-17,1.2981840582447824e-28,4.6214117602194626e-17,1.1337903668565627e-33,1.0330401599135036e-17,1.2804886675911945e-16
8.67,2.857275048791532e-18,3.3753845327530615e-06,0.0,3.880386333975008e-30,7.112693472462092e-06,2.8873065263656747e-06,0.0,2.112530073156836e-06,3.297586514674536e-19,1.1722305195110218e-15,1.0,2.3492676347961307e-07,1.1772383857388095e-17,1.2573884172293371e-28,4.620734133861659e-17,1.0989254097817222e-33,1.0554309021476906e-17,1.2803144418036264e-16
8.68,2.9166249857928686e-18,3.373036082476797e-06,0.0,3.749749276873638e-30,7.11269347246163e-06,2.8873065263648565e-06,0.0,2.112530073156374e-06,3.36608238777037e-19,1.1735107468498085e-15,1.0,2.3476331134038505e-07,1.2016914124340221e-17,1.2142118026690615e-28,4.620056507503856e-17,1.0619289952106142e-33,1.0773538029856162e-17,1.2801402397215595e-16
8.69,2.9745249712377986e-18,3.370689266153328e-06,0.0,3.61196211897138e-30,7.1126934724611685e-06,2.8873065263640387e-06,0.0,2.1125300731559123e-06,3.4329048690140773e-19,1.1747907999983647e-15,1.0,2.3459997292427163e-07,1.2255470382380257e-17,1.1687809866402491e-28,4.6193788811460523e-17,1.0229076720926948e-33,1.0987411153160249e-17,1.2799660613417673e-16
8.7,3.030787083557161e-18,3.3683440826458178e-06,0.0,3.467437211270445e-30,7.112693472460707e-06,2.8873065263632205e-06,0.0,2.1125300731554503e-06,3.4978370777724315e-19,1.1760706789803908e-15,1.0,2.344367481521489e-07,1.2487278367647582e-17,1.1212340748027573e-28,4.618701254788249e-17,9.819782182317901e-34,1.119523423969596e-17,1.2797919066610255e-16
8.71,3.0852188162811314e-18,3.3660005308182153e-06,0.0,3.31662381004008e-30,7.112693472460245e-06,2.8873065263624027e-06,0.0,2.1125300731549886e-06,3.560656841969977e-19,1.1773503838195847e-15,1.0,2.3427363694494776e-07,1.271154492583282e-17,1.0717207204914471e-28,4.6180236284304454e-17,9.392678630033507e-34,1.139629620189319e-17,1.2796177756761096e-16
8.72,3.137623008925047e-18,3.3636586095352627e-06,0.0,3.160008863247703e-30,7.112693472459783e-06,2.8873065263615844e-06,0.0,2.112530073154527e-06,3.6211366183242515e-19,1.1786299145396397e-15,1.0,2.3411063922365427e-07,1.292745772741758e-17,1.020402337830804e-28,4.617684815251544e-17,8.949145100717494e-34,1.1589868761008441e-17,1.2794436683837954e-16
8.73,3.187797777875354e-18,3.3613183176624888e-06,0.0,2.9981177969897573e-30,7.112693472459321e-06,2.887306526360767e-06,0.0,2.1125300731540654e-06,3.679043412581125e-19,1.1799092711642475e-15,1.0,2.339477549093092e-07,1.3134184982914618e-17,9.674523138750315e-29,4.616329562535937e-17,8.490669601074992e-34,1.1775206191828749e-17,1.2792695847808588e-16
8.74,3.2355364472754404e-18,3.3589796540662135e-06,0.0,2.831515301922846e-30,7.11269347245886e-06,2.8873065263599492e-06,0.0,2.1125300731536037e-06,3.7341386997500196e-19,1.1811884537170957e-15,1.0,2.3378498392300843e-07,1.333087515810757e-17,9.130562197762552e-29,4.616329562535937e-17,8.0188513350455e-34,1.1951545067375193e-17,1.279095524864078e-16
8.75,3.280627479911531e-18,3.3566426176135437e-06,0.0,2.6608061196947195e-30,7.112693472458399e-06,2.887306526359132e-06,0.0,2.1125300731531417e-06,3.7861783443391883e-19,1.1824674622218689e-15,1.0,2.3362232618590263e-07,1.3516656689290903e-17,8.574120209831251e-29,4.61497430982033e-17,7.535402930975446e-34,1.2118104003606652e-17,1.2789214886302286e-16
8.76,3.3228544080985582e-18,3.3543072071723727e-06,0.0,2.4866358293752983e-30,7.112693472457937e-06,2.887306526358315e-06,0.0,2.1125300731526805e-06,3.834912520590989e-19,1.1837462967022483e-15,1.0,2.3345978161919713e-07,1.3690637698509831e-17,8.007302864723148e-29,4.6142966834625265e-17,7.042152668790845e-34,1.227408340412345e-17,1.2787474760760891e-16
8.77,3.3619957645660443e-18,3.3519734216113823e-06,0.0,2.3096916338876965e-30,7.1126934724574754e-06,2.887306526357497e-06,0.0,2.1125300731522193e-06,3.8800856327171434e-19,1.185024957181912e-15,1.0,2.332973501441522e-07,1.3851905708800202e-17,7.432343970153337e-29,4.6142966834625265e-17,6.5410467071699565e-34,1.2418665204871052e-17,1.278573487198437e-16
8.78,3.3978250133439815e-18,3.349641259800041e-06,0.0,2.1307031464392374e-30,7.112693472457015e-06,2.88730652635668e-06,0.0,2.1125300731517576e-06,3.921436235134013e-19,1.186303443684535e-15,1.0,2.3313503168208285e-07,1.3999527359428427e-17,6.851607524830692e-29,4.6129414307469196e-17,6.03415131071592e-34,1.2551012618843763e-17,1.2783995219940517e-16
8.79,3.4301104806487064e-18,3.3473107206086017e-06,0.0,1.9504431769524766e-30,7.112693472456553e-06,2.887306526355863e-06,0.0,2.1125300731512964e-06,3.958696952697861e-19,1.187581756233789e-15,1.0,2.3297282615435866e-07,1.4132548121131366e-17,6.267589781904888e-29,4.6119249912102145e-17,5.523655077129413e-34,1.2670269880788383e-17,1.2782255804597116e-16
8.8,3.4586152857687866e-18,3.344981802908103e-06,0.0,1.7697285184961936e-30,7.112693472456092e-06,2.887306526355046e-06,0.0,2.112530073150835e-06,3.991594400940131e-19,1.1888598948533424e-15,1.0,2.3281073348240397e-07,1.424999201135627e-17,5.682921302838993e-29,4.6119249912102145e-17,5.01187116438122e-34,1.2775561991907933e-17,1.2780516625921957e-16
8.81,3.483097271950877e-18,3.3426545055703693e-06,0.0,1.5894207337165343e-30,7.112693472455631e-06,2.8873065263542292e-06,0.0,2.1125300731503744e-06,4.01984910630269e-19,1.1901378595668602e-15,1.0,2.326487535876977e-07,1.4350861309500605e-17,5.100369001732354e-29,4.611586178031313e-17,4.501239517885226e-34,1.2865994464565241e-17,1.277877768388285e-16
8.82,3.503308937285631e-18,3.3403288274680082e-06,0.0,1.4104269412678435e-30,7.112693472455169e-06,2.8873065263534127e-06,0.0,2.1125300731499132e-06,4.04317542637313e-19,1.1914156503980047e-15,1.0,2.3248688639177335e-07,1.4434136272152076e-17,4.522838180116325e-29,4.6105697384946076e-17,3.9943290976705325e-34,1.2940653066986762e-17,1.2777038978447589e-16
8.83,3.5189973655935554e-18,3.33800476747441e-06,0.0,1.233700602243814e-30,7.112693472454708e-06,2.8873065263525957e-06,0.0,2.1125300731494524e-06,4.0612814701200135e-19,1.1926932673704344e-15,1.0,2.3232513181621893e-07,1.449877484832845e-17,3.953374552248866e-29,4.6105697384946076e-17,3.4938401055544815e-34,1.2998603567966159e-17,1.277530050958398e-16
8.84,3.5299041573108965e-18,3.335682324463749e-06,0.0,1.0602423066084725e-30,7.112693472454247e-06,2.887306526351779e-06,0.0,2.1125300731489912e-06,4.073869018128148e-19,1.193970710507805e-15,1.0,2.3216348978267693e-07,1.4543712394717488e-17,3.3951662609304544e-29,4.609892112136804e-17,3.002606212315194e-34,1.3038891481568027e-17,1.2773562277259843e-16
8.85,3.535765360375516e-18,3.3333614973109823e-06,0.0,8.911005596272031e-31,7.112693472453786e-06,2.887306526350963e-06,0.0,2.1125300731485304e-06,4.0806334428338543e-19,1.1952479798337689e-15,1.0,2.3200196021284435e-07,1.456786139091686e-17,2.851545883865844e-29,4.608875672600099e-17,2.5235967848642393e-34,1.306054181183156e-17,1.2771824281442983e-16
8.86,3.536311401112774e-18,3.331042284891848e-06,0.0,7.273725682977653e-31,7.112693472453325e-06,2.887306526350147e-06,0.0,2.1125300731480696e-06,4.0812636287602323e-19,1.196525075371975e-15,1.0,2.318405430284726e-07,1.457011115467403e-17,2.3259924305954301e-29,4.607859233063394e-17,2.0599191134192713e-34,1.3062558797474242e-17,1.2770086522101233e-16
8.87,3.531267015121401e-18,3.3287246860828648e-06,0.0,5.702050277813166e-31,7.112693472452865e-06,2.887306526349331e-06,0.0,2.112530073147609e-06,4.0754418927524316e-19,1.1978019971460694e-15,1.0,2.3167923815136736e-07,1.4549327557126183e-17,1.8221333300200648e-29,4.607520419884492e-17,1.6148206386766885e-34,1.3043925656595527e-17,1.276834899920241e-16
8.88,3.5203511781593784e-18,3.3264086997613335e-06,0.0,4.207949078334065e-31,7.112693472452404e-06,2.8873065263485147e-06,0.0,2.112530073147148e-06,4.0628439042129154e-19,1.199078745179695e-15,1.0,2.315180455033888e-07,1.450435273804011e-17,1.3437464085430196e-29,4.606503980347787e-17,1.1916911789842073e-34,1.300360433138051e-17,1.2766611712714336e-16
8.89,3.503277037029827e-18,3.3240943248053346e-06,0.0,2.8039023923510156e-31,7.1126934724519435e-06,2.8873065263476986e-06,0.0,2.1125300731466877e-06,4.0431386053367377e-19,1.2003553194964907e-15,1.0,2.3135696500645127e-07,1.4434004821052156e-17,8.947618588533227e-30,4.6068427935266887e-17,7.940651575138077e-35,1.2940535232803655e-17,1.276487466260486e-16
