s1,s16,s17,s19,s2,s3,s4,s42,s45,s5,Time
3.5189973655935554e-18,7.112693472454708e-06,2.8873065263525957e-06,3.33800476747441e-06,4.0612814701200135e-19,0.0,1.233700602243814e-30,2.1125300731494524e-06,1.1926932673704344e-15,0.0,8.83
3.5299041573108965e-18,7.112693472454247e-06,2.887306526351779e-06,3.335682324463749e-06,4.073869018128148e-19,0.0,1.0602423066084725e-30,2.1125300731489912e-06,1.193970710507805e-15,0.0,8.84
3.535765360375516e-18,7.112693472453786e-06,2.887306526350963e-06,3.3333614973109823e-06,4.0806334428338543e-19,0.0,8.911005596272031e-31,2.1125300731485304e-06,1.1952479798337689e-15,0.0,8.85
3.536311401112774e-18,7.112693472453325e-06,2.887306526350147e-06,3.331042284891848e-06,4.0812636287602323e-19,0.0,7.273725682977653e-31,2.1125300731480696e-06,1.196525075371975e-15,0.0,8.86
3.531267015121401e-18,7.112693472452865e-06,2.887306526349331e-06,3.3287246860828648e-06,4.0754418927524316e-19,0.0,5.702050277813166e-31,2.112530073147609e-06,1.1978019971460694e-15,0.0,8.87
3.5203511781593784e-18,7.112693472452404e-06,2.8873065263485147e-06,3.3264086997613335e-06,4.0628439042129154e-19,0.0,4.207949078334065e-31,2.112530073147148e-06,1.199078745179695e-15,0.0,8.88
3.503277037029827e-18,7.1126934724519435e-06,2.8873065263476986e-06,3.3240943248053346e-06,4.0431386053367377e-19,0.0,2.8039023923510156e-31,2.1125300731466877e-06,1.2003553194964907e-15,0.0,8.89
3.4797518404668666e-18,7.112693472451483e-06,2.887306526346883e-06,3.3217815600937273e-06,4.0159881313468005e-19,0.0,1.5029090022384798e-31,2.112530073146227e-06,1.2016317201200933e-15,0.0,8.9
3.4494768700215103e-18,7.112693472451022e-06,2.887306526346067e-06,3.319470404506151e-06,3.9810477307291264e-19,0.0,3.184940292459735e-32,2.1125300731457666e-06,1.2029079470741354e-15,0.0,8.91
3.412147370947534e-18,7.112693472450562e-06,2.8873065263452515e-06,3.317160856923022e-06,3.9379656854681294e-19,0.0,-7.35283202191968e-32,2.112530073145306e-06,1.2041840003822471e-15,0.0,8.92
3.367452483087361e-18,7.112693472450101e-06,2.8873065263444362e-06,3.3148529162255353e-06,3.886383231281876e-19,0.0,-1.6438213001456077e-31,2.112530073144846e-06,1.2054598800680547e-15,0.0,8.93
3.3150751717579342e-18,7.112693472449641e-06,2.887306526343621e-06,3.312546581295663e-06,3.8259344778573617e-19,0.0,-2.3919689408797926e-31,2.1125300731443855e-06,1.206735586155182e-15,0.0,8.94
3.2546921586365994e-18,7.112693472449181e-06,2.8873065263428053e-06,3.3102418510161546e-06,3.756246329085771e-19,0.0,-2.9640170045437463e-31,2.1125300731439247e-06,1.2080111186672494e-15,0.0,8.95
3.1859738526469684e-18,7.1126934724487205e-06,2.88730652634199e-06,3.307938724270533e-06,3.676938403297737e-19,0.0,-3.343690710860914e-31,2.1125300731434648e-06,1.2092864776278732e-15,0.0,8.96
3.1085842808448494e-18,7.1126934724482606e-06,2.887306526341175e-06,3.3056371999431006e-06,3.5876229534986615e-19,0.0,-3.5141417548185204e-31,2.1125300731430044e-06,1.2105616630606673e-15,0.0,8.97
3.0221810193040492e-18,7.112693472447801e-06,2.8873065263403603e-06,3.303337276918931e-06,3.4879047876039043e-19,0.0,-3.4579404423577706e-31,2.1125300731425445e-06,1.2118366749892425e-15,0.0,8.98
2.9264151240023026e-18,7.112693472447341e-06,2.8873065263395455e-06,3.3010389540838744e-06,3.377381188674101e-19,0.0,-3.157067826063339e-31,2.1125300731420845e-06,1.2131115134372056e-15,0.0,8.99
2.84906800178983e-18,7.112693472446881e-06,2.8873065263387306e-06,3.298742230326499e-06,3.28811472983242e-19,0.0,-3.568770255214741e-31,2.1125300731416246e-06,1.2143861784281612e-15,0.0,9.0
2.801861756994284e-18,7.112693472446422e-06,2.8873065263379158e-06,3.296447104535037e-06,3.2336339134060516e-19,0.0,-5.0929415588917625e-31,2.1125300731411646e-06,1.2156606699857096e-15,0.0,9.01
2.7521457865109773e-18,7.112693472445962e-06,2.8873065263371014e-06,3.2941535755954248e-06,3.1762566178603227e-19,0.0,-6.590134904241898e-31,2.1125300731407047e-06,1.216934988133449e-15,0.0,9.02
2.7000100331815766e-18,7.112693472445502e-06,2.887306526336287e-06,3.291861642396637e-06,3.1160866463997e-19,0.0,-8.056045933898156e-31,2.112530073140245e-06,1.2182091328949735e-15,0.0,9.03
2.645552357708798e-18,7.112693472445042e-06,2.887306526335473e-06,3.2895713038284186e-06,3.053236940247007e-19,0.0,-9.486254446857948e-31,2.1125300731397852e-06,1.219483104293875e-15,0.0,9.04
2.5888786736106567e-18,7.112693472444583e-06,2.8873065263346585e-06,3.287282558781287e-06,2.98782973439439e-19,0.0,-1.087622361179649e-30,2.1125300731393257e-06,1.2207569023537413e-15,0.0,9.05
2.5301030821747756e-18,7.112693472444123e-06,2.8873065263338445e-06,3.284995406146533e-06,2.9199967133543297e-19,0.0,-1.2221299180379106e-30,2.1125300731388662e-06,1.2220305270981568e-15,0.0,9.06
2.469348007412583e-18,7.112693472443664e-06,2.887306526333031e-06,3.282709844816215e-06,2.849879166910541e-19,0.0,-1.3516708700575938e-30,2.1125300731384067e-06,1.2233039785507038e-15,0.0,9.07
2.4067443310136234e-18,7.112693472443204e-06,2.8873065263322165e-06,3.2804258736831644e-06,2.7776281458689896e-19,0.0,-1.475756072997425e-30,2.112530073137947e-06,1.2245772567349603e-15,0.0,9.08
2.342431527299804e-18,7.112693472442745e-06,2.887306526331403e-06,3.27814349164098e-06,2.7034046178088523e-19,0.0,-1.593884404909188e-30,2.112530073137488e-06,1.2258503616745018e-15,0.0,9.09
2.2765577981796618e-18,7.112693472442286e-06,2.8873065263305894e-06,3.2758626975840313e-06,2.627379622833482e-19,0.0,-1.705542687469053e-30,2.1125300731370286e-06,1.2271232933929e-15,0.0,9.1
2.2092802081026296e-18,7.112693472441826e-06,2.887306526329776e-06,3.273583490407456e-06,2.5497344293213804e-19,0.0,-1.8102056073088983e-30,2.1125300731365695e-06,1.2283960519137238e-15,0.0,9.11
2.1407648190132938e-18,7.1126934724413666e-06,2.8873065263289626e-06,3.2713058690071595e-06,2.4706606896771675e-19,0.0,-1.907335637347644e-30,2.1125300731361104e-06,1.229668637260539e-15,0.0,9.12
2.0711868253056532e-18,7.1126934724409075e-06,2.8873065263281495e-06,3.269029832279815e-06,2.3903605960825356e-19,0.0,-1.9963829581225756e-30,2.1125300731356513e-06,1.2309410494569082e-15,0.0,9.13
2.0007306887774254e-18,7.112693472440448e-06,2.8873065263273363e-06,3.2667553791228624e-06,2.3090470362472783e-19,0.0,-2.0767853791206284e-30,2.112530073135192e-06,1.23221328852639e-15,0.0,9.14
1.9295902735842416e-18,7.112693472439989e-06,2.8873065263265228e-06,3.264482508434509e-06,2.226943749160171e-19,0.0,-2.1479682601097894e-30,2.112530073134733e-06,1.2334853544925407e-15,0.0,9.15
1.857968981193954e-18,7.112693472439531e-06,2.88730652632571e-06,3.2622112191137256e-06,2.1442854808400004e-19,0.0,-2.20934443247037e-30,2.112530073134274e-06,1.2347572473789129e-15,0.0,9.16
1.7860798853408957e-18,7.112693472439072e-06,2.8873065263248973e-06,3.2599415100602502e-06,2.0613181400865192e-19,0.0,-2.2603141205263413e-30,2.1125300731338154e-06,1.2360289672090563e-15,0.0,9.17
1.7141458669801347e-18,7.112693472438613e-06,2.8873065263240846e-06,3.257673380174585e-06,1.9782989542314144e-19,0.0,-2.3002648628766623e-30,2.1125300731333563e-06,1.2373005140065176e-15,0.0,9.18
1.6423997492417444e-18,7.112693472438155e-06,2.887306526323272e-06,3.255406828357996e-06,1.8954966248892789e-19,0.0,-2.3285714337266022e-30,2.1125300731328976e-06,1.2385718877948393e-15,0.0,9.19
1.5710844323850652e-18,7.1126934724376955e-06,2.8873065263224595e-06,3.2531418535125116e-06,1.81319148370858e-19,0.0,-2.3445957642190704e-30,2.112530073132439e-06,1.2398430885975618e-15,0.0,9.2
1.5004530287529547e-18,7.112693472437237e-06,2.8873065263216472e-06,3.250878454540926e-06,1.731675648122614e-19,0.0,-2.3476868637659365e-30,2.1125300731319803e-06,1.2411141164382222e-15,0.0,9.21
1.4307689977261042e-18,7.112693472436778e-06,2.8873065263208345e-06,3.2486166303467936e-06,1.6512531771005348e-19,0.0,-2.3371807413793584e-30,2.112530073131522e-06,1.2423849713403533e-15,0.0,9.22
1.362306280677224e-18,7.11269347243632e-06,2.8873065263200226e-06,3.2463563798344314e-06,1.5722402268982357e-19,0.0,-2.3124003270031094e-30,2.112530073131063e-06,1.2436556533274857e-15,0.0,9.23
1.2953494359253595e-18,7.112693472435862e-06,2.8873065263192103e-06,3.2440977019089176e-06,1.494965206809378e-19,0.0,-2.2726553928438992e-30,2.1125300731306047e-06,1.2449261624231466e-15,0.0,9.24
1.2301937736901422e-18,7.1126934724354035e-06,2.8873065263183984e-06,3.2418405954760914e-06,1.4197689349163448e-19,0.0,-2.2172424747027023e-30,2.112530073130146e-06,1.2461964986508602e-15,0.0,9.25
1.1671454910460519e-18,7.112693472434945e-06,2.8873065263175866e-06,3.2395850594425514e-06,1.3470047938412114e-19,0.0,-2.1454447933060816e-30,2.1125300731296878e-06,1.247466662034147e-15,0.0,9.26
1.1065218068766825e-18,7.112693472434487e-06,2.887306526316775e-06,3.2373310927156565e-06,1.277038886496715e-19,0.0,-2.056532175637514e-30,2.1125300731292295e-06,1.2487366525965245e-15,0.0,9.27
1.0486510968290044e-18,7.112693472434029e-06,2.8873065263159637e-06,3.235078694203525e-06,1.2102501918372236e-19,0.0,-1.949760976268715e-30,2.1125300731287713e-06,1.2500064703615074e-15,0.0,9.28
9.938730282676288e-19,7.1126934724335705e-06,2.8873065263151518e-06,3.2328278628150323e-06,1.1470307206097065e-19,0.0,-1.8243739986909666e-30,2.112530073128313e-06,1.2512761153526062e-15,0.0,9.29
9.425386952290618e-19,7.112693472433112e-06,2.8873065263143403e-06,3.2305785974598133e-06,1.0877856711046934e-19,0.0,-1.679600416646411e-30,2.112530073127855e-06,1.2525455875933298e-15,0.0,9.3
8.950107533760052e-19,7.112693472432654e-06,2.8873065263135293e-06,3.2283308970482595e-06,1.0329335849072842e-19,0.0,-1.5146556954594857e-30,2.112530073127397e-06,1.253814887107182e-15,0.0,9.31
8.516635549515646e-19,7.112693472432197e-06,2.887306526312718e-06,3.2260847604915194e-06,9.829065026480576e-20,0.0,-1.3287415133680933e-30,2.112530073126939e-06,1.255084013917665e-15,0.0,9.32
8.128832837335507e-19,7.112693472431738e-06,2.887306526311907e-06,3.2238401867014973e-06,9.381501197540816e-20,0.0,-1.1210456828550252e-30,2.1125300731264813e-06,1.256352968048277e-15,0.0,9.33
7.790680899887331e-19,7.112693472431281e-06,2.887306526311096e-06,3.2215971745908545e-06,8.991239421998736e-20,0.0,-8.90742071979264e-31,2.1125300731260235e-06,1.257621749522513e-15,0.0,9.34
7.3039105879799e-19,7.1126934724308235e-06,2.8873065263102856e-06,3.2193557230750764e-06,8.429456898871127e-20,0.0,-7.137799015111299e-31,2.1125300731255657e-06,1.2588903583638646e-15,0.0,9.35
6.587693249834876e-19,7.112693472430366e-06,2.887306526309475e-06,3.2171158310692035e-06,7.602869127875183e-20,0.0,-6.215782452925367e-31,2.112530073125108e-06,1.2601587945958208e-15,0.0,9.36
5.876920026685891e-19,7.112693472429908e-06,2.887306526308664e-06,3.214877497485801e-06,6.782564420367427e-20,0.0,-5.257899267218509e-31,2.1125300731246505e-06,1.2614270582418673e-15,0.0,9.37
5.172728534610053e-19,7.1126934724294505e-06,2.8873065263078533e-06,3.2126407212405804e-06,5.969855701181521e-20,0.0,-4.2679810133620795e-31,2.1125300731241926e-06,1.2626951493254867e-15,0.0,9.38
4.476276894306553e-19,7.112693472428993e-06,2.887306526307043e-06,3.210405501250008e-06,5.1660795595728413e-20,0.0,-3.2501177339963175e-31,2.1125300731237352e-06,1.263963067870158e-15,0.0,9.39
3.78874361874453e-19,7.112693472428536e-06,2.887306526306233e-06,3.208171836431303e-06,4.3725961195525924e-20,0.0,-2.208662719459598e-31,2.112530073123278e-06,1.265230813899357e-15,0.0,9.4
3.1113275008122193e-19,7.1126934724280775e-06,2.8873065263054228e-06,3.205939725702438e-06,3.5907889102234564e-20,0.0,-1.148237268219158e-31,2.1125300731228204e-06,1.2664983874365565e-15,0.0,9.41
2.4452475009654155e-19,7.11269347242762e-06,2.8873065263046126e-06,3.203709167982137e-06,2.822064736114479e-20,0.0,-7.373544730119943e-33,2.112530073122363e-06,1.2677657885052266e-15,0.0,9.42
1.791742634876103e-19,7.112693472427163e-06,2.887306526303803e-06,3.2014801621898756e-06,2.0678535475160814e-20,0.0,1.009671147279005e-31,2.1125300731219056e-06,1.2690330171288333e-15,0.0,9.43
1.1520718610810653e-19,7.112693472426705e-06,2.887306526302993e-06,3.199252707245882e-06,1.329608310815132e-20,0.0,2.096528630086917e-31,2.1125300731214487e-06,1.2703000733308397e-15,0.0,9.44
5.275139686304991e-20,7.112693472426249e-06,2.8873065263021833e-06,3.1970268020711348e-06,6.08804878829942e-21,0.0,3.1810960658385654e-31,2.1125300731209913e-06,1.2715669571347062e-15,0.0,9.45
-8.063253526346065e-21,7.112693472425791e-06,2.887306526301373e-06,3.194802445587361e-06,-9.305813885478118e-22,0.0,4.257340708970554e-31,2.1125300731205343e-06,1.2728336685638897e-15,0.0,9.46
-6.710495375777138e-20,7.112693472425335e-06,2.8873065263005637e-06,3.1925796367170405e-06,-7.74459505552446e-21,0.0,5.318933243209142e-31,2.1125300731200773e-06,1.2741002076418434e-15,0.0,9.47
-1.2423994318302164e-19,7.112693472424877e-06,2.8873065262997544e-06,3.190358374383399e-06,-1.4338554871402657e-20,0.0,6.359243021141242e-31,2.1125300731196204e-06,1.2753665743920179e-15,0.0,9.48
-1.7933252304309315e-19,7.112693472424421e-06,2.887306526298945e-06,3.188138657510413e-06,-2.0696799817237145e-20,0.0,7.371333303783431e-31,2.1125300731191634e-06,1.2766327688378605e-15,0.0,9.49
-2.3224506770333266e-19,7.1126934724239634e-06,2.887306526298136e-06,3.185920485022806e-06,-2.6803446493016444e-20,0.0,8.347956500152037e-31,2.112530073118707e-06,1.2778987910028151e-15,0.0,9.5
-2.828380358885748e-19,7.112693472423507e-06,2.887306526297327e-06,3.183703855846049e-06,-3.2642390414312276e-20,0.0,9.281549406832909e-31,2.11253007311825e-06,1.2791646409103228e-15,0.0,9.51
-3.3096998191828203e-19,7.11269347242305e-06,2.887306526296518e-06,3.18148876890636e-06,-3.8197307308929375e-20,0.0,1.01642284475513e-30,2.1125300731177933e-06,1.2804303185838212e-15,0.0,9.52
-3.7649756694168057e-19,7.112693472422594e-06,2.8873065262957094e-06,3.1792752231307033e-06,-4.345165441355499e-20,0.0,1.098778491274163e-30,2.1125300731173368e-06,1.281695824046745e-15,0.0,9.53
-4.1927557017290167e-19,7.112693472422137e-06,2.8873065262949005e-06,3.1770632174467895e-06,-4.838867177040867e-20,0.0,1.174368019911741e-30,2.11253007311688e-06,1.282961157322525e-15,0.0,9.54
-4.591569001261245e-19,7.112693472421681e-06,2.8873065262940916e-06,3.174852750783073e-06,-5.299138352389262e-20,0.0,1.2423041049241085e-30,2.1125300731164237e-06,1.2842263184345902e-15,0.0,9.55
-4.9599260585068795e-19,7.112693472421224e-06,2.887306526293283e-06,3.1726438220687556e-06,-5.724259921723816e-20,0.0,1.301665479109348e-30,2.112530073115967e-06,1.2854913074063646e-15,0.0,9.56
-5.296318881662709e-19,7.1126934724207676e-06,2.8873065262924746e-06,3.170436430233781e-06,-6.112491508916034e-20,0.0,1.35149645776443e-30,2.1125300731155105e-06,1.2867561242612704e-15,0.0,9.57
-5.599221108980022e-19,7.112693472420311e-06,2.8873065262916665e-06,3.168230574208837e-06,-6.462071537050415e-20,0.0,1.3908064626421482e-30,2.1125300731150544e-06,1.2880207690227258e-15,0.0,9.58
-5.86708812111606e-19,7.112693472419855e-06,2.887306526290858e-06,3.1660262529253545e-06,-6.771217358089513e-20,0.0,1.4185695459081161e-30,2.1125300731145983e-06,1.2892852417141468e-15,0.0,9.59
-6.098357153485405e-19,7.112693472419399e-06,2.88730652629005e-06,3.1638234653155075e-06,-7.038125382538895e-20,0.0,1.4337239140977486e-30,2.1125300731141417e-06,1.290549542358945e-15,0.0,9.6
-6.291447408611358e-19,7.112693472418943e-06,2.8873065262892423e-06,3.161622210312212e-06,-7.260971209112111e-20,0.0,1.4351714520732453e-30,2.1125300731136856e-06,1.2918136709805296e-15,0.0,9.61
-6.444760168477331e-19,7.1126934724184865e-06,2.8873065262884342e-06,3.1594224868491245e-06,-7.437909754395654e-20,0.0,1.4217772469805748e-30,2.11253007311323e-06,1.2930776276023067e-15,0.0,9.62
-6.556678906878236e-19,7.112693472418031e-06,2.8873065262876266e-06,3.157224293860643e-06,-7.567075382513945e-20,0.0,1.392369112206449e-30,2.1125300731127738e-06,1.2943414122476789e-15,0.0,9.63
-6.625569401771808e-19,7.112693472417575e-06,2.887306526286819e-06,3.155027630281907e-06,-7.646582034794223e-20,0.0,1.3457371113353313e-30,2.1125300731123177e-06,1.295605024940045e-15,0.0,9.64
-6.649779847630097e-19,7.1126934724171186e-06,2.887306526286011e-06,3.1528324950487933e-06,-7.674523359431634e-20,0.0,1.280633082106388e-30,2.112530073111862e-06,1.296868465702802e-15,0.0,9.65
-6.627640967790776e-19,7.112693472416663e-06,2.8873065262852037e-06,3.15063888709792e-06,-7.648972841154106e-20,0.0,1.1957701603704893e-30,2.112530073111406e-06,1.2981317345593424e-15,0.0,9.66
-6.557466126808539e-19,7.112693472416207e-06,2.8873065262843964e-06,3.1484468053666438e-06,-7.567983930887342e-20,0.0,1.0898223040471888e-30,2.11253007311095e-06,1.2993948315330566e-15,0.0,9.67
-6.43755144280649e-19,7.1126934724157514e-06,2.887306526283589e-06,3.146256248793059e-06,-7.429590175419774e-20,0.0,9.614238170817053e-31,2.1125300731104944e-06,1.300657756647331e-15,0.0,9.68
-6.266175899827525e-19,7.112693472415296e-06,2.887306526282782e-06,3.144067216315997e-06,-7.231805347067544e-20,0.0,8.091688734019079e-31,2.1125300731100387e-06,1.3019205099255492e-15,0.0,9.69
-6.17380066387749e-19,7.11269347241484e-06,2.887306526281975e-06,3.141879706876849e-06,-7.12519491823797e-20,0.0,7.239686575937691e-31,2.112530073109583e-06,1.3031830913910916e-15,0.0,9.7
-6.213025435167707e-19,7.112693472414385e-06,2.8873065262811684e-06,3.139693719416671e-06,-7.170464300005802e-20,0.0,7.423091495096631e-31,2.1125300731091273e-06,1.3044455010673349e-15,0.0,9.71
-6.232539513054482e-19,7.1126934724139295e-06,2.8873065262803616e-06,3.1375092528744426e-06,-7.192985533589722e-20,0.0,7.581896820206428e-31,2.112530073108672e-06,1.3057077389776533e-15,0.0,9.72
-6.2327252112430195e-19,7.112693472413474e-06,2.887306526279555e-06,3.1353263061919718e-06,-7.193199847955347e-20,0.0,7.715556826594146e-31,2.1125300731082167e-06,1.3069698051454177e-15,0.0,9.73
-6.214017182682012e-19,7.112693472413019e-06,2.8873065262787484e-06,3.1331448783118005e-06,-7.171608876887181e-20,0.0,7.823582120425023e-31,2.1125300731077615e-06,1.308231699593996e-15,0.0,9.74
-6.176903483108542e-19,7.112693472412563e-06,2.887306526277942e-06,3.1309649681772083e-06,-7.128775886427768e-20,0.0,7.905541523544247e-31,2.112530073107306e-06,1.3094934223467524e-15,0.0,9.75
-6.121926634592968e-19,7.112693472412108e-06,2.8873065262771357e-06,3.1287865747322073e-06,-7.065327002316854e-20,0.0,7.961063958318726e-31,2.112530073106851e-06,1.310754973427048e-15,0.0,9.76
-6.049684689083821e-19,7.1126934724116535e-06,2.8873065262763293e-06,3.1266096969215455e-06,-6.981952437430531e-20,0.0,7.989840332478823e-31,2.1125300731063956e-06,1.3120163528582415e-15,0.0,9.77
-5.960832291952702e-19,7.112693472411198e-06,2.887306526275523e-06,3.1244343336907033e-06,-6.879407719220389e-20,0.0,7.991625423960124e-31,2.1125300731059408e-06,1.3132775606636874e-15,0.0,9.78
-5.856081745539171e-19,7.112693472410743e-06,2.887306526274717e-06,3.122260483985896e-06,-6.758514917152664e-20,0.0,7.966239765745168e-31,2.1125300731054855e-06,1.3145385968667373e-15,0.0,9.79
-5.736204072695617e-19,7.112693472410288e-06,2.887306526273911e-06,3.1200881467540702e-06,-6.620163870147362e-20,0.0,7.913571530705209e-31,2.1125300731050306e-06,1.3157994614907401e-15,0.0,9.8
-5.602030080332252e-19,7.112693472409833e-06,2.8873065262731055e-06,3.1179173209429048e-06,-6.465313414017514e-20,0.0,7.833578416441998e-31,2.1125300731045758e-06,1.3170601545590409e-15,0.0,9.81
-5.454451422961862e-19,7.112693472409378e-06,2.8873065262723e-06,3.1157480055008112e-06,-6.294992608908178e-20,0.0,7.726289530129485e-31,2.112530073104121e-06,1.3183206760949819e-15,0.0,9.82
