Time,E,I,T,S,a,c,aa,g2,u2,p1,g1,p2,g3,u3,alpha,g4,gamma,u1,p3,p4,q1,q2,theta,k,tumor_microenvironment,tumor_growth,tumor_death,tumor_killing,immune_death,immune_stimulation_tumor,immune_stimulation_IL2,IL2_loss,IL2_production,tumor_stimulation,tgfb_production,tgfb_loss
493.0,13208.582396855993,6238.280237801869,17689.1133900345,8.764839443371092e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3184.0404102062103,0.0056322851854589615,1985.2992771324916,396.2574719056798,618.5767960211556,0.05983409746337138,62382.802378018685,62509.14272511883,2.0930702232405424e-08,0.0008883714647368572,0.0008764839443371092
494.0,13448.762490057452,6372.59686377404,18921.63899352307,0.00010030004507060785,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3405.8950188341523,0.006444511599621829,2139.8345238107677,403.46287470172354,661.5937859078576,0.0616324814351298,63725.9686377404,63868.39037330766,2.562085679198333e-08,0.0010164368057856013,0.0010030004507060786
495.0,13725.367715060387,6523.361427418773,20220.472947703878,0.00011456063347129797,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3639.685130586698,0.007359615472118838,2308.5371382659114,411.7610314518116,706.9067163573256,0.06368027368193034,65233.61427418773,65392.83913917085,3.127234756452658e-08,0.0011607091981913256,0.0011456063347129797
496.0,14039.53556391835,6691.254293603405,21582.728460410966,0.0001305420663718166,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3884.891122873974,0.008384655020325003,2492.224739675893,421.18606691755053,754.410672833138,0.06598219061630738,66912.54293603405,67089.20154661378,3.8035628610463896e-08,0.0013222962921932396,0.0013054206637181662
497.0,14392.242054520442,6876.8675327115225,23004.098069404215,0.00014833756539152934,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4140.737652492759,0.009525393503761801,2691.6220911109963,431.76726163561324,803.9508712797474,0.0685401914561037,68768.67532711523,68963.32817668209,4.606702067184425e-08,0.0015021005251166428,0.0014833756539152933
498.0,14784.255364925322,7080.691516802664,24478.699892610108,0.00016801032728475156,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4406.165980669819,0.01078572147178446,2907.319489406096,443.52766094775967,855.3174745530337,0.07135316277848552,70806.91516802664,71019.96784299536,5.5521104135779194e-08,0.0017007280778067444,0.0016801032728475155
499.0,15216.084970902526,7303.075536988718,25998.937176738393,0.000189586458607991,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4679.80869181291,0.012167005217759813,3139.725192122042,456.48254912707574,908.2408994289872,0.07441620902690134,73030.75536988718,73262.50652830767,6.65421267626471e-08,0.0019183863223357963,0.00189586458607991
500.0,15687.928569736756,7544.216644352698,27555.386925235027,0.00021304024735629764,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4959.969646542305,0.013667388274789444,3389.0136058928247,470.63785709210265,962.3882680364733,0.07772087906981894,75442.16644352698,75692.6969387388,7.925048702758838e-08,0.0021547740315038346,0.0021304024735629766
501.0,16199.617775375313,7804.115203826415,29136.725135491,0.00023828738218055752,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5244.61052438838,0.015281077529180754,3655.070313467339,485.98853326125936,1017.361136522643,0.08125497317448749,78041.15203826415,78310.38306692726,9.372933842986639e-08,0.002408969363070602,0.002382873821805575
502.0,16750.563976531503,8082.563649443024,30729.698087688714,0.0002651694153281954,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5531.345655783968,0.016997658202088987,3937.435650253387,502.51691929594506,1072.6949740780874,0.08500380336515316,80825.63649443023,81113.22646083425,1.1000577701272065e-07,0.0026793226157720393,0.002651694153281954
503.0,17339.70597810753,8379.10690326714,32319.149735833133,0.0002934486084185806,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5817.446952449964,0.01880149391364965,4235.249055035424,520.1911793432258,1127.860549666262,0.088951251232137,83791.0690326714,84096.44211736922,1.2803412845402303e-07,0.002963362615033029,0.0029344860841858064
504.0,17965.46184671987,8693.025904105705,33888.114449893685,0.00032279754432500905,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6099.860600980863,0.020671277417443675,4547.196961494926,538.9638554015961,1182.2676747249186,0.09308235922408396,86930.25904105706,87252.55581769778,1.4767650170172878e-07,0.0032577270270230073,0.0032279754432500904
505.0,18625.68721992141,9023.31346142674,35417.98284736415,0.0003527966272877936,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6375.236912525546,0.022579803161571252,4871.467264573765,558.7706165976423,1235.2714038072627,0.09738634335698274,90233.1346142674,90571.19397663027,1.6868715606449882e-07,0.0035581277308375735,0.003527966272877936
506.0,19317.64213103039,9368.65613958491,36888.74491145027,0.0003829347235556416,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6639.9740840610475,0.02449403102055686,5205.713393918756,579.5292639309116,1286.1808388610414,0.10186047346595163,93686.5613958491,94038.91599565267,1.9070074801858935e-07,0.0038593620424885117,0.003829347235556416
507.0,20037.969444189734,9727.424618955441,38279.30151316299,0.00041261450011571496,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6890.274272369337,0.026375488638041556,5547.030290666245,601.139083325692,1334.2701608065,0.10651459845457216,97274.24618955441,97639.1035514166,2.1322703058713945e-07,0.004155377090599896,0.004126145001157149
508.0,20782.68440134856,10097.666105935066,39567.87987823451,0.0004411653253142305,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7122.2183780822115,0.028181108125051122,5891.948496009639,623.4805320404568,1378.7930389425471,0.11137559382727896,100976.66105935066,101351.90693057638,2.3565568407422417e-07,0.004439402211190058,0.0044116532531423055
509.0,21547.180474241788,10477.10666310703,40732.49373148731,0.00046786214667871685,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7331.848871667716,0.02986444882054175,6236.44455041665,646.4154142272536,1418.9983245793442,0.11649136826719036,104771.0666310703,105154.27002958035,2.572720914106605e-07,0.004704141558639778,0.004678621466787169
510.0,22326.25315616662,10863.162030376432,41751.53519072703,0.0004919514959141147,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7515.276334330865,0.03137743243408531,6575.980592185853,669.7875946849986,1454.1500189046094,0.12193347553477908,108631.62030376433,109020.04823840434,2.772863576093305e-07,0.0049420466321397905,0.0049195149591411465
511.0,23114.1425893432,11252.957600837854,42604.35698040357,0.0005126821920460698,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7668.7842564726425,0.032672362206845926,6905.5616744420495,693.424277680296,1483.5466150082752,0.12779764410361594,112529.57600837853,112920.21548954454,2.948736842127e-07,0.005145632705106544,0.005126821920460697
512.0,23904.59379197588,11643.356253550397,43271.90139045649,0.0005293435065999585,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7788.942250282168,0.03370423409901703,7219.8192060442725,717.1378137592764,1506.5417676447337,0.13420077444881598,116433.56253550397,116823.1593072163,3.0922695025198576e-07,0.005307840452446603,0.005293435065999585
513.0,24690.936402577125,12030.997935535132,43737.38889946144,0.0005413007534662211,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7872.730001903059,0.034433265379369186,7513.125819244873,740.7280920773137,1522.5669451351068,0.14127489014893038,120309.97935535132,120695.07516393838,3.196136011313185e-07,0.005422431203598534,0.005413007534662211
514.0,25466.184934776647,12412.346946844045,43986.977656822295,0.0005480384009028063,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7917.655978228013,0.03482737566087211,7779.7348479690745,763.9855480432994,1531.152912054182,0.1491558854364586,124123.46946844045,124500.46126393329,3.254384640815792e-07,0.005484374472603029,0.0054803840090280635
515.0,26223.155859070393,12783.750145516986,44010.38144713972,0.0005491916768206613,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7921.868660485149,0.034864446152209315,8013.943720641448,786.6946757721117,1531.9500087090073,0.15796979036284897,127837.50145516986,128202.69693159312,3.2629682498140644e-07,0.0054902007923547,0.005491916768206613
516.0,26954.599928519565,13141.501060838638,43801.42848802279,0.0005445791074197218,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7884.257127844103,0.03453417247664474,8210.279922849655,808.637997855587,1524.746545950448,0.167815060809817,131415.0106083864,131764.69792151672,3.2202012819240084e-07,0.005438291274711774,0.005445791074197218
517.0,27653.348611648504,13481.911225554068,43358.52339254354,0.0005342239773411065,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7804.534210657836,0.03383930791407141,8363.704747273414,829.600458349455,1509.4842917184662,0.17874393832167368,134819.11225554068,135149.64322766394,3.127026980400745e-07,0.0053290723530950036,0.005342239773411065
518.0,28312.470206712747,13801.38967708198,42684.95701812423,0.0005183577486663086,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7683.292263262361,0.032796100001504035,8469.824704064265,849.3741062013823,1486.269303533434,0.19074627458684487,138013.8967708198,138321.75076943028,2.9870205598700407e-07,0.005165084964514387,0.0051835774866630865
519.0,28925.4222683581,14096.516457659094,41789.00899544634,0.0004974186843758702,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7522.021619180341,0.03143378291078691,8525.094715968575,867.762668050743,1455.3760026753919,0.2037352613382753,140965.16457659093,141247.03498464703,2.806195573174861e-07,0.004950906541400047,0.004974186843758702
520.0,29486.21495265126,14364.125872027762,40683.982050031664,0.0004720322371570781,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7323.116769005699,0.029793355118051375,8527.030742067122,884.5864485795378,1417.249497243174,0.21754033640270737,143641.25872027763,143894.13086299284,2.592560393516017e-07,0.004692961636814716,0.004720322371570781
521.0,29989.551893447588,14601.377975100542,39387.85610597942,0.00044297628217059677,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7089.814099076296,0.027925257755256127,8474.369200167679,899.6865568034276,1372.4951357838124,0.23190848661228944,146013.7797510054,146235.00047988232,2.3554646181149514e-07,0.004399160241182539,0.0044297628217059674
522.0,30430.959140616484,14805.825483752744,37922.84676144489,0.00041113772470015726,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6826.11241706008,0.02588656151685656,8367.204037554626,912.9287742184945,1321.8649511667354,0.24651411502855822,148058.25483752743,148245.59633341318,2.10485424572991e-07,0.004078458746368932,0.004111377247001572
523.0,30806.90517966303,14975.477085362076,36314.68796334372,0.0003774612433895612,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6536.643833401869,0.02373761811375038,8207.062389466208,924.2071553898909,1266.234534100387,0.2609777886058421,149754.77085362075,149906.48287515665,1.8504972816780088e-07,0.0037403360430247035,0.0037746124338956123
524.0,31114.872168656668,15108.838119503285,34591.74803487521,0.00034289549800976826,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6226.514646277537,0.021538602577949272,7996.907937599776,933.4461650597,1206.5738936591142,0.27489134951341204,151088.38119503285,151203.22947842657,1.6012828803478857e-07,0.0033942513272771126,0.0034289549800976824
525.0,31353.404544322853,15204.94149711695,32784.00208258918,0.00030834002866513265,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5901.120374866052,0.019346234265921806,7741.068681135344,940.6021363296855,1143.912931429946,0.28784734387313077,152049.4149711695,152126.70192610376,1.3646637191359089e-07,0.0030491286754197955,0.0030834002866513264
526.0,31522.118256162757,15263.36053851175,30921.938346047205,0.00027460102668924833,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5565.948902288496,0.0172109928793814,7445.085289506812,945.6635476848827,1079.3040620760924,0.29946806198868264,152633.6053851175,152673.17401390814,1.146311462285498e-07,0.002712918208970347,0.002746010266892483
527.0,31621.67241965818,15284.204260081517,29035.445579519546,0.0002423572748815547,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5226.380204313518,0.015175027800022339,7115.48167676578,948.6501725897455,1013.7836169359825,0.30943123969383135,152842.04260081516,152844.26590633354,9.49988447847734e-08,0.002392265347717045,0.002423572748815547
528.0,31653.703435945008,15268.09606777898,27152.74906849801,0.00021213793899537946,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4887.494832329642,0.013270892075582753,6759.469007011858,949.6111030783502,948.3344402610774,0.3174896737547594,152680.96067778982,152646.70637746906,7.776173104274854e-08,0.002092309260237426,0.0021213793899537946
529.0,31620.72779580215,15216.136528231877,25299.527534070618,0.0001843162587300673,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4553.914956132711,0.011521189682049552,6384.6168398338195,948.6218338740645,883.8543763733184,0.32348205700478916,152161.36528231876,152091.95774141487,6.295204254611584e-08,0.0018166249453580065,0.0018431625873006731
530.0,31526.018921280418,15129.855089559052,23498.194480122977,0.0001591138284338908,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4229.675006422136,0.009938972588862274,5998.504892438055,945.7805676384125,821.1302749873421,0.32733579385544503,151298.5508955905,151195.71495873362,5.0474983747321014e-08,0.0015672836090855102,0.001591138284338908
531.0,31373.465919841397,15011.151824739487,21767.418202377517,0.00013661594727188352,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3918.135276427953,0.008528768913549528,5608.391499277861,941.2039775952419,760.820235311706,0.3290618447456021,150111.51824739488,149977.31709567533,4.0145982174369873e-08,0.00134501291167618,0.0013661594727188352
532.0,31167.423643949183,14862.233800072403,20121.898140029305,0.00011679414374918845,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3621.9416652052746,0.007288034125638866,5220.927520805603,935.0227093184754,703.4448525087903,0.32874359823055893,148622.33800072403,148459.11253945748,3.172661816210171e-08,0.001149424437349452,0.0011679414374918845
533.0,30912.562548747166,14685.550802638443,18572.367634533533,9.953109611796625e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3343.026174216036,0.006208791111940837,4841.933138675357,927.376876462415,649.3865256816205,0.3265223916219063,146855.50802638443,146665.80705982973,2.4955129460183808e-08,0.000979271481435659,0.0009953109611796625
534.0,30613.7260850732,14483.730888912038,17125.809217198013,8.464735401503412e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3082.6456590956423,0.0052792801441895595,4476.2536614649,918.4117825521959,598.8963726691741,0.32258120150194997,144837.30888912038,144623.82939674583,1.9570334880545448e-08,0.0008327088614522329,0.0008464735401503412
535.0,30275.802463991717,14259.520883480935,15785.825932077254,7.192492168690194e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2841.4486677739055,0.0044854614064411685,4127.694765772912,908.2740739197515,552.1068052354103,0.31712910026958374,142595.20883480934,142360.73792539738,1.532782296796913e-08,0.0007075298220323492,0.0007192492168690194
536.0,29903.6128029898,14015.730573616594,14553.109115089219,6.11278973743626e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2619.559640716059,0.003812273728482472,3799.028620166584,897.1083840896939,509.0476489037143,0.3103872610893296,140157.30573616596,139904.66801033306,1.2009612966241803e-08,0.0006013647123331197,0.000611278973743626
537.0,29501.82342562584,13755.185230157975,13425.97573899391,5.20180781341799e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2416.6756330189037,0.0032446228417929547,3492.0639914086764,885.0547027687752,469.66484024122144,0.3025777252991407,137551.85230157975,137283.86631554094,9.428311642726428e-09,0.0005118371195712529,0.0005201807813417991
