mw08818dfe_fb12_45cc_8c1d_d965f142d0ce,mw15abaa48_d7d0_4845_ae04_c573d289d495,mw73259e20_240e_4f3a_b2e0_9ca248658898,mw812f63db_4cb0_40ad_b92b_9874be969dfe,mw849ed3fd_87d9_44d2_9f3e_4d631b900d41,mw8796c919_9251_4970_8f87_0bca9ecfeb5c,mw919f8a86_e702_4b24_9cd7_adad694fcf9b,mwcb834e43_dc57_45ae_9452_f4c10955caf1,mwee54b5b4_b8c0_41df_8dda_5b160c5e10a5,mwf166ad55_4ff0_49fb_95d2_b657ad7653d5,mwfcfaf604_14d4_47a6_b021_226d1fb5497c,Time
0.0,4.392529455517955e-06,0.0001,6.306173460804864e-07,4.2861318936155644e-07,1.6976576279165142e-06,5e-05,5.938666057110969e-08,1.5874972653755231e-09,2.68983078339068e-08,3.507067461238032e-08,8.95
0.0,4.395762120642703e-06,0.0001,6.312673330045291e-07,4.297975293981377e-07,1.7003885780883255e-06,5e-05,5.952945003448908e-08,1.5925968084434849e-09,2.7004859391511447e-08,3.51388664585011e-08,8.96
0.0,4.398992210046326e-06,0.0001,6.319172059431153e-07,4.309835756459529e-07,1.7031199464453502e-06,5e-05,5.96724383677523e-08,1.5977072116234373e-09,2.711170130211775e-08,3.52071080443662e-08,8.97
0.0,4.4022197263523485e-06,0.0001,6.325669649210061e-07,4.321713277563264e-07,1.705851730190145e-06,5e-05,5.981562566743508e-08,1.6028284867380635e-09,2.721883397108493e-08,3.5275399340261276e-08,8.98
0.0,4.405444672180536e-06,0.0001,6.332166099629552e-07,4.3336078537848794e-07,1.7085839265312133e-06,5e-05,5.995901203003068e-08,1.6079606456102268e-09,2.7326257803655846e-08,3.534374031654553e-08,8.99
0.0,4.4086670501469004e-06,0.0001,6.338661410937091e-07,4.345519481595774e-07,1.7113165326829958e-06,5e-05,6.010259755198967e-08,1.6131037000629516e-09,2.743397320495655e-08,3.54121309436517e-08,9.0
0.0,4.411886862863703e-06,0.0001,6.345155583380073e-07,4.357448157446499e-07,1.7140495458658613e-06,5e-05,6.024638232971984e-08,1.6182576619194059e-09,2.7541980579995874e-08,3.548057119208598e-08,9.01
0.0,4.415104112939456e-06,0.0001,6.351648617205821e-07,4.3693938777668045e-07,1.7167829633060971e-06,5e-05,6.039036645958604e-08,1.6234225430028804e-09,2.7650280333665025e-08,3.554906103242797e-08,9.02
0.0,4.418318802978941e-06,0.0001,6.358140512661586e-07,4.381356638965688e-07,1.7195167822359005e-06,5e-05,6.053455003791e-08,1.6285983551367708e-09,2.7758872870737114e-08,3.5617600435330565e-08,9.03
0.0,4.421530935583198e-06,0.0001,6.364631269994548e-07,4.393336437431445e-07,1.7222509998933682e-06,5e-05,6.06789331609702e-08,1.6337851101445576e-09,2.786775859586677e-08,3.568618937151996e-08,9.04
0.0,4.42474051334954e-06,0.0001,6.371120889451816e-07,4.405333269531716e-07,1.724985613522489e-06,5e-05,6.08235159250017e-08,1.638982819849788e-09,2.7976937913589725e-08,3.575482781179557e-08,9.05
0.0,4.4279475388718365e-06,0.0001,6.377609371280428e-07,4.417347131614642e-07,1.7277206203727568e-06,5e-05,6.096829842619162e-08,1.6441914960769526e-09,2.8086411228310405e-08,3.582351572702815e-08,9.06
0.0,4.431152014794971e-06,0.0001,6.384096715727353e-07,4.429378020224529e-07,1.730456017626442e-06,5e-05,6.111328075983126e-08,1.649411150825768e-09,2.8196178941991128e-08,3.5892253087823254e-08,9.07
0.0,4.434353943749419e-06,0.0001,6.390582923039494e-07,4.441425931842826e-07,1.7331918024859624e-06,5e-05,6.125846302133459e-08,1.6546417960617256e-09,2.8306241456927827e-08,3.596103986492558e-08,9.08
0.0,4.437553328322308e-06,0.0001,6.397067993463671e-07,4.453490862773571e-07,1.7359279722125238e-06,5e-05,6.14038453066886e-08,1.6598834436234323e-09,2.8416599176977645e-08,3.602987602939775e-08,9.09
0.0,4.440750171097174e-06,0.0001,6.403551927246638e-07,4.465572809300823e-07,1.7386645240730302e-06,5e-05,6.154942771183438e-08,1.6651361053498199e-09,2.852725250587203e-08,3.609876155237457e-08,9.1
0.0,4.443944474653962e-06,0.0001,6.410034724635077e-07,4.4776717676887157e-07,1.7414014553400723e-06,5e-05,6.169521033266701e-08,1.670399793080128e-09,2.863820184721626e-08,3.6167696405063e-08,9.11
0.0,4.447136241569037e-06,0.0001,6.4165163858756e-07,4.489787734181509e-07,1.7441387632919158e-06,5e-05,6.184119326503526e-08,1.6756745186538913e-09,2.8749447604488952e-08,3.6236680558742054e-08,9.12
0.0,4.45032547441519e-06,0.0001,6.422996911214745e-07,4.501920705003644e-07,1.7468764452124928e-06,5e-05,6.198737660474158e-08,1.6809602939109232e-09,2.886099018104166e-08,3.630571398476273e-08,9.13
0.0,4.4535121757616415e-06,0.0001,6.429476300898978e-07,4.514070676359787e-07,1.7496144983913881e-06,5e-05,6.213376044754176e-08,1.6862571306912978e-09,2.897282998009829e-08,3.6374796654547934e-08,9.14
0.0,4.456696348174049e-06,0.0001,6.435954555174698e-07,4.526237644434891e-07,1.752352920123832e-06,5e-05,6.228034488914495e-08,1.69156504083534e-09,2.908496740475479e-08,3.644392853959244e-08,9.15
0.0,4.459877994214516e-06,0.0001,6.442431674288231e-07,4.5384216053942435e-07,1.7550917077106871e-06,5e-05,6.242713002521338e-08,1.6968840361836062e-09,2.9197402857978604e-08,3.65131096114628e-08,9.16
0.0,4.46305711644159e-06,0.0001,6.448907658485831e-07,4.5506225553835167e-07,1.7578308584584393e-06,5e-05,6.257411595136216e-08,1.7022141285768703e-09,2.9310136742608224e-08,3.658233984179725e-08,9.17
0.0,4.466233717410281e-06,0.0001,6.455382508013685e-07,4.562840490528821e-07,1.7605703696791854e-06,5e-05,6.272130276315925e-08,1.7075553298561073e-09,2.942316946135273e-08,3.6651619202305704e-08,9.18
0.0,4.469407799672055e-06,0.0001,6.461856223117902e-07,4.575075406936755e-07,1.7633102386906256e-06,5e-05,6.286869055612515e-08,1.7129076518624792e-09,2.9536501416791384e-08,3.6720947664769584e-08,9.19
0.0,4.4725793657748486e-06,0.0001,6.468328804044526e-07,4.5873273006944557e-07,1.7660504628160497e-06,5e-05,6.301627942573286e-08,1.7182711064373179e-09,2.9650133011373105e-08,3.6790325201041875e-08,9.2
0.0,4.475748418263071e-06,0.0001,6.474800251039529e-07,4.5995961678696553e-07,1.76879103938433e-06,5e-05,6.316406946740765e-08,1.7236457054221114e-09,2.976406464741611e-08,3.6859751783046964e-08,9.21
0.0,4.47891495967761e-06,0.0001,6.481270564348808e-07,4.611882004510719e-07,1.7715319657299075e-06,5e-05,6.331206077652686e-08,1.7290314606584844e-09,2.987829672710733e-08,3.6929227382780564e-08,9.22
0.0,4.482078992555838e-06,0.0001,6.487739744218196e-07,4.624184806646709e-07,1.7742732391927838e-06,5e-05,6.346025344841984e-08,1.7344283839881885e-09,2.999282965250212e-08,3.699875197230973e-08,9.23
0.0,4.485240519431623e-06,0.0001,6.49420779089345e-07,4.636504570287432e-07,1.7770148571185112e-06,5e-05,6.360864757836773e-08,1.7398364872530816e-09,3.010766382552372e-08,3.706832552377273e-08,9.24
0.0,4.488399542835327e-06,0.0001,6.500674704620257e-07,4.648841291423483e-07,1.7797568168581805e-06,5e-05,6.375724326160331e-08,1.7452557822951142e-09,3.0222799647962845e-08,3.7137948009378946e-08,9.25
0.0,4.491556065293816e-06,0.0001,6.507140485644235e-07,4.6611949660263013e-07,1.7824991157684128e-06,5e-05,6.390604059331082e-08,1.750686280956313e-09,3.033823752147723e-08,3.720761940140889e-08,9.26
0.0,4.494710089330464e-06,0.0001,6.51360513421093e-07,4.67356559004822e-07,1.7852417512113472e-06,5e-05,6.405503966862587e-08,1.756127995078766e-09,3.04539778475912e-08,3.7277339672214065e-08,9.27
0.0,4.497861617465161e-06,0.0001,6.520068650565819e-07,4.685953159422513e-07,1.7879847205546329e-06,5e-05,6.42042405826352e-08,1.7615809365046047e-09,3.0570021027695236e-08,3.734710879421693e-08,9.28
0.0,4.501010652214316e-06,0.0001,6.526531034954302e-07,4.698357670063447e-07,1.7907280211714176e-06,5e-05,6.435364343037652e-08,1.7670451170759897e-09,3.068636746304553e-08,3.741692673991081e-08,9.29
0.0,4.504157196090868e-06,0.0001,6.53299228762172e-07,4.7107791178663336e-07,1.793471650440338e-06,5e-05,6.450324830683851e-08,1.7725205486350957e-09,3.0803017554763584e-08,3.748679348185988e-08,9.3
0.0,4.507301251604283e-06,0.0001,6.539452408813331e-07,4.7232174987075657e-07,1.7962156057455089e-06,5e-05,6.46530553069604e-08,1.7780072430240907e-09,3.09199717038357e-08,3.755670899269898e-08,9.31
0.0,4.510442821260569e-06,0.0001,6.545911398774331e-07,4.7356728084446867e-07,1.7989598844765145e-06,5e-05,6.480306452563207e-08,1.7835052120851264e-09,3.1037230311112656e-08,3.762667324513371e-08,9.32
0.0,4.513581907562275e-06,0.0001,6.552369257749839e-07,4.748145042916424e-07,1.801704484028398e-06,5e-05,6.495327605769372e-08,1.7890144676603176e-09,3.115479377730921e-08,3.769668621194024e-08,9.33
0.0,4.5167185130085e-06,0.0001,6.55882598598491e-07,4.7606341979427455e-07,1.8044494018016517e-06,5e-05,6.510368999793587e-08,1.794535021591728e-09,3.1272662503003716e-08,3.776674786596527e-08,9.34
0.0,4.519852640094901e-06,0.0001,6.565281583724524e-07,4.773140269324903e-07,1.8071946352022062e-06,5e-05,6.525430644109902e-08,1.8000668857213532e-09,3.139083688863764e-08,3.7836858180125994e-08,9.35
0.0,4.522984291313688e-06,0.0001,6.571736051213591e-07,4.785663252845487e-07,1.8099401816414223e-06,5e-05,6.540512548187368e-08,1.8056100718911045e-09,3.15093173345152e-08,3.790701712740999e-08,9.36
0.0,4.526113469153644e-06,0.0001,6.578189388696952e-07,4.798203144268467e-07,1.8126860385360793e-06,5e-05,6.555614721490009e-08,1.8111645919427929e-09,3.162810424080294e-08,3.7977224680875214e-08,9.37
0.0,4.5292401761001225e-06,0.0001,6.584641596419376e-07,4.810759939339252e-07,1.815432203308368e-06,5e-05,6.570737173476818e-08,1.816730457718113e-09,3.174719800752929e-08,3.804748081364986e-08,9.38
0.0,4.53236441463505e-06,0.0001,6.591092674625562e-07,4.823333633784719e-07,1.8181786733858759e-06,5e-05,6.585879913601726e-08,1.8223076810586246e-09,3.186659903458411e-08,3.811778549893232e-08,9.39
0.0,4.535486187236941e-06,0.0001,6.597542623560141e-07,4.835924223313283e-07,1.820925446201584e-06,5e-05,6.601042951313604e-08,1.8278962738057397e-09,3.198630772171837e-08,3.818813870999116e-08,9.4
0.0,4.5386054963808934e-06,0.0001,6.60399144346767e-07,4.848531703614932e-07,1.8236725191938523e-06,5e-05,6.616226296056243e-08,1.8334962478007037e-09,3.210632446854369e-08,3.825854042016499e-08,9.41
0.0,4.5417223445386035e-06,0.0001,6.610439134592635e-07,4.861156070361274e-07,1.8264198898064125e-06,5e-05,6.631429957268332e-08,1.8391076148845792e-09,3.2226649674531927e-08,3.8328990602862434e-08,9.42
0.0,4.544836734178363e-06,0.0001,6.616885697179457e-07,4.873797319205594e-07,1.829167555488357e-06,5e-05,6.646653944383452e-08,1.8447303868982303e-09,3.2347283739014766e-08,3.839948923156207e-08,9.43
0.0,4.54794866776507e-06,0.0001,6.623331131472484e-07,4.886455445782885e-07,1.8319155136941308e-06,5e-05,6.661898266830056e-08,1.8503645756823045e-09,3.2468227061183314e-08,3.847003627981235e-08,9.44
0.0,4.551058147760233e-06,0.0001,6.629775437715992e-07,4.899130445709915e-07,1.8346637618835214e-06,5e-05,6.677162934031461e-08,1.8560101930772172e-09,3.2589480040087716e-08,3.8540631721231514e-08,9.45
0.0,4.554165176621973e-06,0.0001,6.636218616154187e-07,4.911822314585262e-07,1.8374122975216488e-06,5e-05,6.692447955405828e-08,1.8616672509231367e-09,3.271104307463675e-08,3.8611275529507565e-08,9.46
0.0,4.557269756805036e-06,0.0001,6.642660667031208e-07,4.924531047989354e-07,1.840161118078956e-06,5e-05,6.707753340366141e-08,1.8673357610599613e-09,3.2832916563597346e-08,3.8681967678398165e-08,9.47
0.0,4.56037189076079e-06,0.0001,6.649101590591118e-07,4.937256641484534e-07,1.8429102210312012e-06,5e-05,6.723079098320208e-08,1.87301573532731e-09,3.295510090559433e-08,3.875270814173061e-08,9.48
0.0,4.563471580937236e-06,0.0001,6.655541387077917e-07,4.949999090615092e-07,1.8456596038594471e-06,5e-05,6.738425238670637e-08,1.8787071855645013e-09,3.307759649910992e-08,3.8823496893401737e-08,9.49
0.0,4.566568829779013e-06,0.0001,6.66198005673553e-07,4.962758390907319e-07,1.848409264050052e-06,5e-05,6.753791770814825e-08,1.884410123610539e-09,3.320040374248337e-08,3.889433390737785e-08,9.5
0.0,4.569663639727398e-06,0.0001,6.668417599807814e-07,4.975534537869548e-07,1.8511591990946598e-06,5e-05,6.769178704144944e-08,1.8901245613040913e-09,3.332352303391056e-08,3.8965219157694717e-08,9.51
0.0,4.572756013220321e-06,0.0001,6.674854016538554e-07,4.988327526992204e-07,1.8539094064901923e-06,5e-05,6.784586048047922e-08,1.8958505104834786e-09,3.3446954771443635e-08,3.90361526184574e-08,9.52
0.0,4.575845952692357e-06,0.0001,6.681289307171468e-07,5.001137353747847e-07,1.8566598837388387e-06,5e-05,6.800013811905436e-08,1.9015879829866518e-09,3.3570699352990575e-08,3.910713426384029e-08,9.53
0.0,4.578933460574746e-06,0.0001,6.687723471950199e-07,5.01396401359122e-07,1.8594106283480464e-06,5e-05,6.815462005093891e-08,1.9073369906511808e-09,3.3694757176314835e-08,3.9178164068087e-08,9.54
0.0,4.582018539295383e-06,0.0001,6.694156511118328e-07,5.026807501959291e-07,1.8621616378305137e-06,5e-05,6.830930636984418e-08,1.9130975453142323e-09,3.381912863903499e-08,3.9249242005510294e-08,9.55
0.0,4.585101191278837e-06,0.0001,6.700588424919357e-07,5.039667814271303e-07,1.8649129097041775e-06,5e-05,6.846419716942841e-08,1.9188696588125534e-09,3.394381413862421e-08,3.932036805049202e-08,9.56
0.0,4.5881814189463456e-06,0.0001,6.707019213596723e-07,5.052544945928814e-07,1.867664441492207e-06,5e-05,6.861929254329682e-08,1.9246533429824584e-09,3.406881407241009e-08,3.939154217748309e-08,9.57
0.0,4.5912592247158266e-06,0.0001,6.713448877393791e-07,5.06543889231575e-07,1.8704162307229942e-06,5e-05,6.87745925850014e-08,1.9304486096598082e-09,3.4194128837574126e-08,3.9462764361003356e-08,9.58
0.0,4.594334611001881e-06,0.0001,6.71987741655386e-07,5.078349648798441e-07,1.8731682749301443e-06,5e-05,6.893009738804073e-08,1.9362554706799925e-09,3.431975883115135e-08,3.9534034575641605e-08,9.59
0.0,4.597407580215796e-06,0.0001,6.726304831320154e-07,5.091277210725671e-07,1.8759205716524668e-06,5e-05,6.908580704585995e-08,1.942073937877915e-09,3.4445704450030016e-08,3.960535279605544e-08,9.6
0.0,4.600478134765553e-06,0.0001,6.732731121935833e-07,5.104221573428719e-07,1.8786731184339672e-06,5e-05,6.924172165185054e-08,1.947904023087975e-09,3.4571966090951145e-08,3.9676718996971267e-08,9.61
0.0,4.603546277055832e-06,0.0001,6.739156288643982e-07,5.11718273222141e-07,1.8814259128238372e-06,5e-05,6.939784129935015e-08,1.9537457381440493e-09,3.469854415050824e-08,3.9748133153184194e-08,9.62
0.0,4.6066120094880146e-06,0.0001,6.745580331687618e-07,5.130160682400152e-07,1.8841789523764473e-06,5e-05,6.955416608164267e-08,1.959599094879475e-09,3.482543902514685e-08,3.9819595239557986e-08,9.63
0.0,4.6096753344601885e-06,0.0001,6.752003251309688e-07,5.14315541924398e-07,1.886932234651336e-06,5e-05,6.971069609195779e-08,1.9654641051270325e-09,3.495265111116418e-08,3.989110523102499e-08,9.64
0.0,4.6127362543671595e-06,0.0001,6.75842504775307e-07,5.156166938014608e-07,1.8896857572132033e-06,5e-05,6.986743142347112e-08,1.9713407807189284e-09,3.508018080470882e-08,3.996266310258609e-08,9.65
0.0,4.615794771600445e-06,0.0001,6.764845721260571e-07,5.169195233956466e-07,1.892439517631901e-06,5e-05,7.002437216930402e-08,1.9772291334867767e-09,3.5208028501780315e-08,4.003426882931065e-08,9.66
0.0,4.618850888548291e-06,0.0001,6.77126527207493e-07,5.182240302296745e-07,1.8951935134824227e-06,5e-05,7.018151842252334e-08,1.9831291752615823e-09,3.53361945982288e-08,4.01059223863364e-08,9.67
0.0,4.621904607595664e-06,0.0001,6.777683700438815e-07,5.195302138245442e-07,1.8979477423448979e-06,5e-05,7.033887027614143e-08,1.989040917873723e-09,3.5464679489754656e-08,4.0177623748869465e-08,9.68
0.0,4.624955931124269e-06,0.0001,6.784101006594826e-07,5.208380736995398e-07,1.9007022018045819e-06,5e-05,7.049642782311592e-08,1.9949643731529314e-09,3.559348357190814e-08,4.02493728921842e-08,9.69
0.0,4.628004861512544e-06,0.0001,6.790517190785493e-07,5.221476093722353e-07,1.9034568894518462e-06,5e-05,7.065419115634967e-08,2.0008995529282775e-09,3.572260724008905e-08,4.032116979162321e-08,9.7
0.0,4.63105140113567e-06,0.0001,6.796932253253274e-07,5.234588203584973e-07,1.9062118028821722e-06,5e-05,7.081216036869061e-08,2.006846469028153e-09,3.585205088954636e-08,4.039301442259723e-08,9.71
0.0,4.634095552365574e-06,0.0001,6.803346194240559e-07,5.247717061724905e-07,1.908966939696141e-06,5e-05,7.09703355529315e-08,2.0128051332802466e-09,3.5981814915377804e-08,4.046490676058511e-08,9.72
0.0,4.637137317570932e-06,0.0001,6.809759013989669e-07,5.260862663266814e-07,1.911722297499426e-06,5e-05,7.112871680181003e-08,2.0187755575115347e-09,3.6111899712529625e-08,4.053684678113373e-08,9.73
0.0,4.640176699117183e-06,0.0001,6.816170712742855e-07,5.274025003318431e-07,1.914477873902784e-06,5e-05,7.128730420800855e-08,2.02475775354826e-09,3.624230567579618e-08,4.060883445985795e-08,9.74
0.0,4.643213699366517e-06,0.0001,6.8225812907423e-07,5.287204076970588e-07,1.917233666522047e-06,5e-05,7.144609786415393e-08,2.0307517332159114e-09,3.637303319981959e-08,4.0680869772440506e-08,9.75
0.0,4.646248320677895e-06,0.0001,6.828990748230115e-07,5.300399879297265e-07,1.9199896729781135e-06,5e-05,7.160509786281753e-08,2.0367575083392085e-09,3.6504082679089376e-08,4.075295269463203e-08,9.76
0.0,4.649280565407046e-06,0.0001,6.835399085448345e-07,5.31361240535563e-07,1.922745890896941e-06,5e-05,7.176430429651497e-08,2.042775090742084e-09,3.663545450794216e-08,4.082508320225092e-08,9.77
0.0,4.652310435906475e-06,0.0001,6.841806302638961e-07,5.326841650186084e-07,1.925502317909538e-06,5e-05,7.192371725770612e-08,2.048804492247663e-09,3.6767149080561296e-08,4.0897261271183315e-08,9.78
0.0,4.655337934525463e-06,0.0001,6.848212400043867e-07,5.340087608812298e-07,1.9282589516519533e-06,5e-05,7.208333683879489e-08,2.0548457246782475e-09,3.689916679097649e-08,4.0969486877383e-08,9.79
0.0,4.658363063610074e-06,0.0001,6.854617377904901e-07,5.35335027624126e-07,1.931015789765271e-06,5e-05,7.224316313212915e-08,2.0608987998552986e-09,3.7031508033063586e-08,4.104175999687141e-08,9.8
0.0,4.661385825503164e-06,0.0001,6.861021236463825e-07,5.366629647463309e-07,1.933772829895601e-06,5e-05,7.240319623000057e-08,2.066963729599412e-09,3.716417320054403e-08,4.111408060573748e-08,9.81
0.0,4.6644062225443784e-06,0.0001,6.867423975962337e-07,5.379925717452182e-07,1.9365300696940695e-06,5e-05,7.256343622464458e-08,2.0730405257303094e-09,3.729716268698474e-08,4.118644868013765e-08,9.82
0.0,4.667424257070159e-06,0.0001,6.873825596642063e-07,5.39323848116506e-07,1.939287506816814e-06,5e-05,7.272388320824016e-08,2.079129200066814e-09,3.743047688579765e-08,4.1258864196295824e-08,9.83
0.0,4.67043993141375e-06,0.0001,6.88022609874456e-07,5.406567933542591e-07,1.9420451389249742e-06,5e-05,7.288453727290982e-08,2.0852297644268337e-09,3.756411619023943e-08,4.1331327130503236e-08,9.84
0.0,4.6734532479052e-06,0.0001,6.886625482511319e-07,5.419914069508953e-07,1.9448029636846803e-06,5e-05,7.304539851071938e-08,2.0913422306273414e-09,3.769808099341112e-08,4.1403837459118435e-08,9.85
0.0,4.6764642088713705e-06,0.0001,6.893023748183758e-07,5.433276883971882e-07,1.9475609787670518e-06,5e-05,7.32064670136779e-08,2.097466610484359e-09,3.783237168825783e-08,4.147639515856724e-08,9.86
0.0,4.679472816635933e-06,0.0001,6.899420896003226e-07,5.446656371822708e-07,1.950319181848184e-06,5e-05,7.336774287373762e-08,2.103602915812938e-09,3.796698866756842e-08,4.154900020534265e-08,9.87
0.0,4.682479073519383e-06,0.0001,6.905816926211008e-07,5.460052527936412e-07,1.9530775706091426e-06,5e-05,7.352922618279378e-08,2.1097511584271408e-09,3.810193232397515e-08,4.16216525760048e-08,9.88
0.0,4.685482981839035e-06,0.0001,6.912211839048311e-07,5.473465347171644e-07,1.9558361427359556e-06,5e-05,7.369091703268439e-08,2.1159113501400193e-09,3.823720304995334e-08,4.169435224718088e-08,9.89
0.0,4.68848454390903e-06,0.0001,6.91860563475628e-07,5.486894824370786e-07,1.958594895919605e-06,5e-05,7.385281551519042e-08,2.122083502763602e-09,3.837280123782114e-08,4.176709919556511e-08,9.9
0.0,4.691483762040345e-06,0.0001,6.92499831357599e-07,5.500340954359975e-07,1.96135382785602e-06,5e-05,7.40149217220354e-08,2.1282676281088713e-09,3.850872727973911e-08,4.18398933979187e-08,9.91
0.0,4.69448063854079e-06,0.0001,6.931389875748444e-07,5.51380373194915e-07,1.964112936246068e-06,5e-05,7.41772357448855e-08,2.134463737985746e-09,3.864498156770998e-08,4.191273483106969e-08,9.92
0.0,4.697475175715014e-06,0.0001,6.937780321514578e-07,5.527283151932089e-07,1.9668722187955477e-06,5e-05,7.433975767534925e-08,2.140671844203062e-09,3.8781564493578284e-08,4.1985623471913036e-08,9.93
0.0,4.70046737587796e-06,0.0001,6.944169651115263e-07,5.540779209150309e-07,1.9696316731963797e-06,5e-05,7.450248760470871e-08,2.1468919586173803e-09,3.8918476448301165e-08,4.205855929732084e-08,9.94
0.0,4.7034572413807025e-06,0.0001,6.950557864791302e-07,5.554291898615819e-07,1.972391297090465e-06,5e-05,7.466542562340266e-08,2.1531240932267885e-09,3.9055717820547334e-08,4.2131542283970233e-08,9.95
