Time,Z1,Z2,Z3,Z4,E1,E2,E3,E4,mu1,mu2,mu23,mu3,mu4,k1,k2,k3,k4,mu5,compartment_1
6.140000000000001,0.5003627509886011,9.999850749658101,9.999948384204849,99.99989515078563,0.0001377495119031609,0.00014925034187834456,5.161579516001809e-05,0.0001048492146026119,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.15,0.5003628570238273,9.999850864642193,9.999948423996548,99.99989523164047,0.00013764347667689922,0.00014913535778692368,5.1576003461711775e-05,0.00010476835977142845,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.16,0.500362962978358,9.999850979536808,9.999948463757045,99.99989531243175,0.0001375375221461916,0.0001490204631718404,5.1536242964401096e-05,0.00010468756849158452,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.17,0.5003630688522352,9.999851094342034,9.99994850348637,99.99989539315953,0.00013743164826900343,0.0001489056579454668,5.1496513638300386e-05,0.000104606840705548,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.18,0.5003631746455013,9.99985120905796,9.999948543184555,99.99989547382388,0.00013732585500299756,0.00014879094202062724,5.145681545366253e-05,0.00010452617635568926,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.19,0.5003632803581988,9.99985132368467,9.999948582851628,99.99989555442485,0.00013722014230553914,0.0001486763153105907,5.141714838078054e-05,0.00010444557538428966,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.2,0.5003633859903706,9.999851438222251,9.999948622487619,99.9998956349625,0.00013711451013370029,0.0001485617777290636,5.137751238998909e-05,0.00010436503773355,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.21,0.50036349154206,9.99985155267079,9.999948662092557,99.99989571543689,0.00013700895844426483,0.0001484473291901825,5.133790745166594e-05,0.00010428456334559849,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.22,0.5003635970133105,9.999851667030372,9.999948701666472,99.99989579584808,0.00013690348719373293,0.000148332969608507,5.1298333536233384e-05,0.00010420415216249856,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.23,0.5003637024041658,9.999851781301082,9.999948741209394,99.9998958761961,0.0001367980963383257,0.0001482186988990126,5.125879061415949e-05,0.00010412380412625651,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.24,0.5003638077146702,9.999851895483005,9.999948780721352,99.99989595648105,0.00013669278583398978,0.00014810451697708395,5.1219278655959444e-05,0.00010404351917882875,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.25,0.5003639129448677,9.999852009576223,9.999948820202375,99.99989603670298,0.00013658755563640185,0.00014799042375850804,5.117979763219672e-05,0.0001039632972621289,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.26,0.5003640180948031,9.999852123580823,9.999948859652493,99.99989611686192,0.00013648240570097309,0.00014787641915946752,5.114034751348425e-05,0.0001038831383180347,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.2700000000000005,0.5003641231645213,9.999852237496885,9.999948899071736,99.99989619695795,0.00013637733598285357,0.0001477625030965341,5.11009282704855e-05,0.00010380304228839454,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.28,0.5003642281540672,9.999852351324495,9.999948938460133,99.99989627699112,0.0001362723464369368,0.00014764867548666214,5.1061539873915536e-05,0.00010372300911503399,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.29,0.5003643330634863,9.999852465063736,9.999948977817711,99.9998963569615,0.00013616743701786387,0.00014753493624718235,5.102218229454201e-05,0.00010364303873976186,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.3,0.5003644378928241,9.999852578714687,9.999949017144502,99.99989643686914,0.00013606260768002788,0.00014742128529579552,5.0982855503186095e-05,0.00010356313110437632,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.3100000000000005,0.5003645426421266,9.999852692277432,9.999949056440535,99.99989651671409,0.00013595785837757814,0.0001473077225505663,5.094355947072338e-05,0.00010348328615067061,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.32,0.5003646473114397,9.999852805752052,9.999949095705837,99.99989659649641,0.0001358531890644244,0.00014719424792991741,5.090429416808473e-05,0.00010340350382043864,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.33,0.5003647519008099,9.999852919138629,9.999949134940438,99.99989667621618,0.00013574859969424103,0.00014708086135262346,5.0865059566257066e-05,0.00010332378405548044,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.34,0.5003648564102836,9.999853032437244,9.99994917414437,99.99989675587344,0.00013564409022047115,0.00014696756273780527,5.082585563628414e-05,0.00010324412679760727,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.3500000000000005,0.5003649608399078,9.999853145647977,9.999949213317656,99.99989683546825,0.00013553966059633063,0.00014685435200492407,5.0786682349267216e-05,0.00010316453198864676,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.36,0.5003650651897293,9.999853258770909,9.999949252460329,99.99989691500066,0.00013543531077481224,0.000146741229073776,5.074753967636579e-05,0.00010308499957044764,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.37,0.5003651694597955,9.999853371806118,9.999949291572417,99.99989699447075,0.00013533104070868952,0.0001466281938644864,5.070842758879817e-05,0.00010300552948488453,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.38,0.5003652736501536,9.999853484753686,9.999949330653948,99.99989707387856,0.0001352268503505208,0.00014651524629750445,5.066934605784209e-05,0.0001029261216738624,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.390000000000001,0.5003653777608514,9.99985359761369,9.99994936970495,99.99989715322415,0.00013512273965265312,0.00014640238629359792,5.063029505483525e-05,0.00010284677607932088,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.4,0.5003654817919369,9.99985371038621,9.999949408725454,99.99989723250759,0.00013501870856722604,0.00014628961377384785,5.059127455117585e-05,0.00010276749264323849,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.41,0.5003655857434579,9.999853823071325,9.999949447715487,99.99989731172893,0.00013491475704617545,0.00014617692865964325,5.055228451832307e-05,0.00010268827130763665,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.42,0.5003656896154628,9.999853935669112,9.999949486675078,99.99989739088822,0.00013481088504123736,0.00014606433087267624,5.051332492779748e-05,0.00010260911201458357,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.43,0.500365793408,9.99985404817965,9.999949525604254,99.99989746998553,0.00013470709250395165,0.00014595182033493693,5.047439575118148e-05,0.00010253001470619795,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.44,0.5003658971211183,9.999854160603016,9.999949564503046,99.99989754902091,0.0001346033793856657,0.0001458393969687086,5.043549696011966e-05,0.0001024509793246526,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.45,0.5003660007548665,9.999854272939288,9.99994960337148,99.99989762799443,0.00013449974563753804,0.00014572706069656283,5.039662852631919e-05,0.00010237200581217788,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.46,0.5003661043092935,9.999854385188543,9.999949642209584,99.99989770690613,0.00013439619121054203,0.00014561481144135477,5.035779042155007e-05,0.00010229309411106495,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.47,0.5003662077844486,9.999854497350858,9.999949681017387,99.99989778575608,0.00013429271605546928,0.00014550264912621856,5.031898261764547e-05,0.00010221424416366904,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.48,0.5003663111803811,9.99985460942631,9.999949719794918,99.99989786454432,0.0001341893201229332,0.00014539057367456268,5.028020508650195e-05,0.00010213545591241246,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.49,0.5003664144971407,9.999854721414973,9.999949758542204,99.99989794327094,0.0001340860033633726,0.00014527858501006552,5.0241457800079735e-05,0.00010205672929978754,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.5,0.500366517734777,9.999854833316926,9.999949797259275,99.99989802193596,0.0001339827657270549,0.00014516668305667094,5.020274073040286e-05,0.00010197806426835937,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.51,0.50036662089334,9.999854945132244,9.999949835946156,99.99989810053947,0.00013387960716407967,0.00014505486773858396,5.016405384955941e-05,0.00010189946076076856,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.5200000000000005,0.5003667239728797,9.999855056861001,9.999949874602876,99.99989817908151,0.00013377652762438193,0.0001449431389802665,5.012539712970162e-05,0.00010182091871973379,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.53,0.5003668269734464,9.999855168503275,9.999949913229463,99.99989825756214,0.00013367352705773543,0.00014483149670643322,5.0086770543046044e-05,0.00010174243808805424,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.54,0.5003669298950904,9.99985528005914,9.999949951825943,99.99989833598141,0.00013357060541375592,0.00014471994084204739,5.004817406187364e-05,0.00010166401880861198,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.55,0.5003670327378622,9.999855391528671,9.999949990392347,99.9998984143394,0.00013346776264190437,0.00014460847131231685,5.0009607658529846e-05,0.0001015856608243742,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.5600000000000005,0.5003671355018127,9.99985550291194,9.9999500289287,99.99989849263615,0.00013336499869149015,0.00014449708804269013,4.997107130542466e-05,0.00010150736407839532,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.57,0.5003672381869925,9.999855614209023,9.99995006743503,99.99989857087171,0.00013326231351167415,0.00014438579095885247,4.993256497503268e-05,0.00010142912851381913,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.58,0.5003673407934527,9.999855725419996,9.999950105911365,99.99989864904614,0.00013315970705147189,0.00014427457998672204,4.989408863989312e-05,0.00010135095407388058,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.59,0.5003674433212444,9.999855836544931,9.999950144357733,99.99989872715952,0.00013305717925975654,0.00014416345505244619,4.9855642272609794e-05,0.00010127284070190778,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.6000000000000005,0.5003675457704189,9.999855947583901,9.99995018277416,99.99989880521188,0.000132954730085262,0.00014405241608239774,4.981722584585113e-05,0.00010119478834132368,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.61,0.5003676481410275,9.999856058536981,9.999950221160674,99.99989888320329,0.00013285235947658582,0.00014394146300317147,4.977883933235011e-05,0.0001011167969356478,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.62,0.5003677504331219,9.999856169404243,9.999950259517302,99.9998989611338,0.00013275006738219214,0.00014383059574158045,4.974048270490425e-05,0.00010103886642849773,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.63,0.5003678526467537,9.99985628018576,9.999950297844071,99.99989903900347,0.00013264785375041464,0.0001437198142246526,4.9702155936375465e-05,0.00010096099676359073,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.640000000000001,0.5003679547819746,9.999856390881606,9.999950336141008,99.99989911681234,0.0001325457185294593,0.00014360911837962723,4.9663858999690066e-05,0.00010088318788474508,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.65,0.5003680568388367,9.999856501491852,9.99995037440814,99.9998991945605,0.0001324436616674073,0.0001434985081339518,4.96255918678386e-05,0.00010080543973588148,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.66,0.5003681588173918,9.99985661201657,9.999950412645495,99.99989927224797,0.00013234168311221782,0.0001433879834152785,4.9587354513875766e-05,0.00010072775226102427,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.67,0.5003682607176924,9.999856722455833,9.999950450853097,99.99989934987482,0.0001322397828117307,0.00014327754415146098,4.9549146910920254e-05,0.00010065012540430267,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.68,0.5003683625397904,9.999856832809714,9.999950489030976,99.99989942744112,0.0001321379607136692,0.00014316719027055136,4.9510969032154634e-05,0.00010057255910995186,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.69,0.5003684642837385,9.999856943078283,9.999950527179157,99.99989950494691,0.00013203621676564266,0.00014305692170079687,4.947282085082518e-05,0.00010049505332231405,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.7,0.500368565949589,9.999857053261614,9.999950565297668,99.99989958239225,0.0001319345509151491,0.00014294673837063704,4.943470234024172e-05,0.00010041760798583946,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.71,0.5003686675373946,9.999857163359776,9.999950603386536,99.99989965977718,0.00013183296310957792,0.00014283664020870045,4.9396613473777426e-05,0.00010034022304508729,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.72,0.500368769047208,9.999857273372841,9.999950641445784,99.99989973710179,0.00013173145329621228,0.00014272662714380193,4.9358554224868646e-05,0.00010026289844472649,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.73,0.500368870479082,9.99985738330088,9.999950679475441,99.9998998143661,0.00013163002142223178,0.0001426166991049396,4.9320524567014686e-05,0.00010018563412953665,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.74,0.5003689718330695,9.999857493143963,9.999950717475535,99.9998998915702,0.00013152866743471492,0.00014250685602129213,4.9282524473777606e-05,0.00010010843004440864,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.75,0.5003690731092235,9.999857602902162,9.99995075544609,99.9998999687141,0.0001314273912806415,0.00014239709782221577,4.924455391878198e-05,0.00010003128613434538,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.76,0.5003691743075973,9.999857712575547,9.999950793387132,99.99990004579789,0.00013132619290689504,0.00014228742443724178,4.920661287571469e-05,9.995420234446239e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.7700000000000005,0.5003692754282439,9.999857822164188,9.999950831298689,99.99990012282161,0.0001312250722602652,0.00014217783579607363,4.916870131832465e-05,9.987717861998844e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.78,0.5003693764712167,9.999857931668155,9.999950869180786,99.99990019978533,0.0001311240292874502,0.00014206833182858446,4.913081922042257e-05,9.980021490626597e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.79,0.5003694774365691,9.999858041087519,9.999950907033451,99.99990027668909,0.0001310230639350589,0.0001419589124648144,4.90929665558807e-05,9.972331114875168e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.8,0.5003695783243546,9.999858150422348,9.999950944856709,99.99990035353295,0.00013092217614961335,0.00014184957763496809,4.9055143298632546e-05,9.964646729301684e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.8100000000000005,0.5003696791346266,9.999858259672713,9.999950982650585,99.99990043031696,0.00013082136587755084,0.00014174032726941218,4.90173494226726e-05,9.956968328474768e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.82,0.5003697798674389,9.999858368838684,9.999951020415105,99.99990050704118,0.00013072063306522627,0.00014163116129867288,4.897958490205609e-05,9.94929590697458e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.83,0.5003698805228453,9.999858477920329,9.999951058150296,99.99990058370565,0.0001306199776589142,0.00014152207965343355,4.894184971089863e-05,9.941629459392835e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.84,0.5003699811008994,9.999858586917718,9.999951095856185,99.99990066031044,0.00013051939960481108,0.00014141308226453238,4.890414382337597e-05,9.933968980332834e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.8500000000000005,0.5003700816016552,9.99985869583092,9.999951133532795,99.99990073685561,0.00013041889884903734,0.00014130416906296006,4.886646721372366e-05,9.92631446440948e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.86,0.5003701820251666,9.999858804660002,9.999951171180152,99.99990081334118,0.0001303184753376395,0.0001411953399798575,4.882881985623678e-05,9.918665906249298e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.87,0.5003702823714876,9.999858913405035,9.999951208798283,99.99990088976725,0.0001302181290165922,0.00014108659494651364,4.8791201725269594e-05,9.911023300490444e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.88,0.5003703826406725,9.999859022066087,9.999951246387212,99.99990096613384,0.0001301178598318002,0.0001409779338943633,4.875361279523524e-05,9.903386641782712e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.890000000000001,0.5003704828327752,9.999859130643227,9.999951283946967,99.99990104244101,0.00013001766772910046,0.0001408693567549849,4.871605304060541e-05,9.895755924787543e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.9,0.50037058294785,9.999859239136521,9.999951321477571,99.99990111868881,0.00012991755265426402,0.00014076086346009862,4.867852243591003e-05,9.88813114417803e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.91,0.5003706829859512,9.999859347546039,9.999951358979052,99.99990119487731,0.00012981751455299796,0.00014065245394156406,4.86410209557369e-05,9.880512294638902e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.92,0.5003707829471332,9.99985945587185,9.999951396451433,99.99990127100655,0.0001297175533709473,0.00014054412813137843,4.8603548574731385e-05,9.872899370866533e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.93,0.5003708828314505,9.999859564114018,9.99995143389474,99.99990134707659,0.00012961766905369691,0.00014043588596167453,4.856610526759607e-05,9.86529236756893e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.94,0.5003709826389574,9.999859672272615,9.999951471308998,99.99990142308746,0.00012951786154677335,0.0001403277273647187,4.8528691009090395e-05,9.857691279465719e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.95,0.5003710823697085,9.999859780347707,9.999951508694233,99.99990149903925,0.00012941813079564663,0.0001402196522729091,4.8491305774030343e-05,9.850096101288137e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.96,0.5003711820237584,9.999859888339362,9.99995154605047,99.99990157493198,0.00012931847674573201,0.00014011166061877366,4.8453949537288056e-05,9.842506827779009e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.97,0.5003712816011617,9.999859996247645,9.999951583377733,99.99990165076572,0.00012921889934239185,0.00014000375233496837,4.84166222737915e-05,9.834923453692733e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.98,0.5003713811019732,9.999860104072626,9.999951620676049,99.99990172654051,0.00012911939853093728,0.00013989592735427547,4.8379323958524115e-05,9.827345973795257e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.99,0.5003714805262475,9.99986021181437,9.99995165794544,99.99990180225642,0.00012901997425662987,0.00013978818560960173,4.8342054566524455e-05,9.819774382864058e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.0,0.5003715798740395,9.999860319472946,9.999951695185933,99.99990187791349,0.00012892062646468336,0.0001396805270339766,4.8304814072885807e-05,9.812208675688109e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.01,0.5003716791454039,9.99986042704842,9.999951732397554,99.99990195351177,0.00012882135510026532,0.00013957295156055062,4.8267602452755865e-05,9.804648847067857e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.0200000000000005,0.5003717783403957,9.999860534540858,9.999951769580324,99.99990202905131,0.00012872216010849876,0.00013946545912259375,4.8230419681336345e-05,9.797094891815187e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.03,0.5003718774590697,9.999860641950328,9.999951806734272,99.99990210453218,0.00012862304143446373,0.00013935804965349376,4.819326573388263e-05,9.789546804753398e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.04,0.500371976501481,9.999860749276895,9.999951843859419,99.99990217995442,0.00012852399902319893,0.0001392507230867546,4.8156140585703395e-05,9.782004580717155e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.05,0.5003720754676845,9.999860856520625,9.999951880955793,99.99990225531808,0.00012842503281970314,0.00013914347935599489,4.811904421216026e-05,9.774468214552464e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.0600000000000005,0.5003721743577353,9.999860963681586,9.999951918023417,99.99990233062321,0.0001283261427689369,0.00013903631839494625,4.808197658866738e-05,9.766937701116627e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.07,0.5003722731716884,9.999861070759843,9.999951955062315,99.99990240586988,0.00012822732881582395,0.00013892924013745204,4.804493769069115e-05,9.759413035278204e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.08,0.500372371909599,9.999861177755463,9.999951992072512,99.99990248105811,0.00012812859090525268,0.00013882224451746566,4.800792749374976e-05,9.751894211916973e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.09,0.5003724705715222,9.999861284668512,9.999952029054032,99.99990255618798,0.00012802992898207761,0.00013871533146904931,4.797094597341288e-05,9.744381225923884e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.1000000000000005,0.5003725691575132,9.999861391499055,9.9999520660069,99.99990263125952,0.0001279313429911208,0.00013860850092637237,4.793399310530125e-05,9.736874072201016e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.11,0.5003726676676271,9.999861498247157,9.99995210293114,99.99990270627278,0.00012783283287717324,0.0001385017528237102,4.789706886508637e-05,9.72937274566153e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
